   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 2.0539e-002 4.8575e-002 1.9697e-002 3.8370e-003 3.5545e-002 8.3931e-003 1.4543e-002 3.3559e-002 3.7590e-005 3.5660e-002 2.0443e-002 9.2922e-003 5.4204e-002 9.0043e-003 3.6910e-003 5.0377e-001 6.2416e-002 5.8827e-002 6.6557e-003
          11 1.4508e-002 4.0997e-002 2.5780e-002 8.5644e-005 2.6203e-002 1.8847e-002 1.9895e-003 3.1419e-002 9.7868e-003 1.0752e-002 3.5854e-002 2.8418e-003 2.2650e-002 4.2209e-002 2.2898e-003 8.9335e-003 5.5383e-001 2.8681e-002 7.1449e-005
          12 1.0283e-002 3.3560e-002 2.8633e-002 1.0678e-003 1.5885e-002 2.4363e-002 4.3437e-004 1.9366e-002 2.1487e-002 1.2792e-004 2.6105e-002 1.9834e-002 6.5319e-004 2.8756e-002 3.0904e-002 2.0243e-004 1.2032e-001 1.8923e-001 3.5563e-002
          13 7.3264e-003 2.6904e-002 2.8770e-002 4.0417e-003 7.8755e-003 2.4173e-002 4.7108e-003 7.9667e-003 2.4432e-002 3.6693e-003 9.9834e-003 2.6534e-002 5.2494e-003 6.1454e-003 2.6444e-002 2.7693e-002 2.5674e-002 2.3876e-001 1.0922e-002
          14 5.2471e-003 2.1238e-002 2.7008e-002 7.1325e-003 2.9783e-003 2.0377e-002 9.6726e-003 1.6653e-003 1.9981e-002 1.0844e-002 1.1820e-003 2.0010e-002 1.5369e-002 8.6584e-005 1.0556e-002 1.8733e-002 5.0280e-002 1.5257e-001 5.2546e-004
          15 3.7683e-003 1.6527e-002 2.4070e-002 9.3542e-003 6.6891e-004 1.5300e-002 1.2692e-002 5.7702e-007 1.3023e-002 1.4963e-002 3.6021e-004 1.0110e-002 1.8353e-002 4.8006e-003 1.1889e-003 1.0896e-002 5.1186e-003 1.9356e-001 1.0797e-002
          16 2.7037e-003 1.2663e-002 2.0519e-002 1.0355e-002 1.2994e-005 1.0515e-002 1.3282e-002 7.9879e-004 7.0268e-003 1.4929e-002 2.9884e-003 3.3065e-003 1.4888e-002 9.6909e-003 3.8666e-004 2.9657e-003 1.0176e-002 2.3531e-002 8.1961e-002
          17 1.9487e-003 9.6264e-003 1.6963e-002 1.0307e-002 1.5004e-004 6.8095e-003 1.2193e-002 2.1801e-003 3.1879e-003 1.2486e-002 5.4872e-003 4.7361e-004 9.6387e-003 1.1013e-002 2.7776e-003 1.6592e-004 2.6154e-003 3.4859e-002 1.0268e-001
          18 1.3438e-003 6.9234e-003 1.3016e-002 9.0394e-003 4.7643e-004 4.0480e-003 9.7956e-003 3.0159e-003 1.1451e-003 8.9537e-003 6.2683e-003 1.2306e-005 5.1267e-003 9.2247e-003 4.4020e-003 2.0432e-004 6.6772e-004 4.6768e-004 1.8254e-001
          19 8.8614e-004 4.7078e-003 9.2722e-003 7.0570e-003 6.4751e-004 2.2793e-003 7.0659e-003 2.9837e-003 3.2803e-004 5.7797e-003 5.4874e-003 2.9287e-004 2.4159e-003 6.4397e-003 4.3458e-003 7.5113e-004 5.6225e-005 1.7018e-003 1.8949e-001
          20 4.8179e-004 2.6119e-003 5.3022e-003 4.2753e-003 5.1982e-004 1.0835e-003 4.0327e-003 2.0476e-003 6.8043e-005 3.0171e-003 3.4802e-003 3.9710e-004 9.4925e-004 3.4889e-003 2.8877e-003 7.8259e-004 4.2911e-006 7.9864e-005 2.1242e-001
          21 1.2081e-004 6.6119e-004 1.3613e-003 1.1271e-003 1.5395e-004 2.5248e-004 1.0314e-003 5.6829e-004 8.1405e-006 7.3613e-004 9.3053e-004 1.3779e-004 1.9614e-004 8.6288e-004 7.8357e-004 2.5019e-004 8.2612e-006 1.3803e-005 1.5403e-001
