   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
          19 1.8658e-037 2.3344e-036 9.0040e-037 2.1862e-037 4.8719e-034 5.5298e-034 5.8482e-033 2.6207e-031 6.7842e-028 6.3633e-018 4.3730e-005 3.1336e-003 3.7049e-002 2.6641e-002 3.8532e-002 3.3613e-002
          20 3.3909e-035 7.2165e-034 3.9187e-036 3.7466e-033 2.5488e-031 1.0289e-031 1.8777e-030 5.6946e-029 2.3359e-026 5.7356e-017 6.7071e-005 4.2262e-003 4.0168e-002 2.1171e-002 6.9062e-003 5.9376e-002
          21 1.8932e-024 5.3926e-023 7.9610e-024 5.4867e-022 2.4029e-020 6.1807e-021 1.5785e-019 3.2059e-018 1.6839e-016 4.4891e-016 9.4540e-005 5.6909e-003 5.0132e-002 2.1484e-002 1.3997e-002 2.9886e-002
          22 5.8644e-035 4.3694e-033 5.7886e-033 1.3306e-031 3.2902e-030 2.7040e-031 1.9192e-029 1.1385e-028 1.1041e-025 4.4979e-016 1.0008e-004 5.5250e-003 4.2507e-002 1.0902e-002 3.4398e-002 9.9340e-003
          23 1.7905e-034 9.4785e-033 1.5105e-031 2.0214e-030 2.7079e-029 8.5408e-032 1.6047e-028 1.1286e-030 2.7654e-024 3.1101e-015 1.4699e-004 7.0432e-003 4.4004e-002 6.4559e-003 9.5470e-003 6.1911e-002
          24 6.9079e-032 8.3633e-035 9.5970e-030 1.0409e-028 8.5795e-028 1.7353e-028 5.9555e-027 5.2720e-027 5.4245e-023 1.9209e-014 2.1233e-004 8.8077e-003 4.4384e-002 1.9860e-003 2.4345e-002 1.9088e-003
          25 4.9690e-029 1.0103e-028 4.2446e-027 4.1704e-026 2.1554e-025 1.9844e-025 1.8217e-024 4.7489e-025 2.5331e-021 1.0712e-013 2.9996e-004 1.0808e-002 4.3748e-002 3.6253e-004 7.3257e-003 5.3869e-002
          26 4.7329e-018 1.3619e-017 3.7824e-016 3.6417e-015 1.6174e-014 2.1588e-014 1.4498e-013 6.8312e-015 6.3868e-011 1.5121e-009 3.9322e-004 1.3616e-002 5.1478e-002 1.2006e-004 9.6054e-003 3.5913e-002
          27 3.2125e-028 1.5914e-027 2.4355e-026 2.2546e-025 6.8816e-025 2.0083e-024 6.9859e-024 2.8100e-024 6.9542e-022 5.4234e-013 4.1393e-004 1.3027e-002 4.2224e-002 1.2306e-004 1.3054e-002 1.9952e-004
          28 1.7511e-027 1.5862e-026 1.5461e-025 1.3453e-024 2.0407e-024 1.8916e-023 2.4459e-023 1.3460e-022 4.0761e-020 2.5253e-012 5.6027e-004 1.5464e-002 3.9745e-002 1.2214e-003 3.1847e-003 3.9382e-002
          29 2.6423e-026 4.7965e-025 3.9242e-024 3.0912e-023 1.4345e-023 6.3239e-022 2.1546e-022 6.5755e-021 8.4871e-019 1.0870e-011 7.4784e-004 1.8114e-002 3.6414e-002 3.4634e-003 4.3611e-003 4.6134e-005
          30 2.0923e-024 1.4896e-022 1.2840e-021 8.4834e-021 1.0594e-023 2.4601e-019 3.2518e-021 2.4917e-018 7.3895e-017 4.4232e-011 9.8978e-004 2.0975e-002 3.2480e-002 6.2249e-003 3.3469e-004 2.3482e-002
          31 2.0335e-014 2.8580e-012 2.5833e-011 1.6121e-010 3.1313e-012 5.0809e-009 8.4211e-013 4.9342e-008 8.4825e-007 7.3707e-005 5.5948e-004 2.7871e-002 3.3621e-002 7.1116e-003 4.4550e-004 1.6524e-002
          32 7.3021e-025 1.6029e-022 1.9097e-021 9.2865e-021 6.3658e-021 3.9435e-019 3.8733e-020 3.0978e-018 1.8011e-020 1.6118e-010 1.3008e-003 2.3999e-002 2.8029e-002 9.2454e-003 2.7560e-004 2.6714e-004
          33 8.1091e-023 3.2113e-022 8.4813e-021 2.4042e-020 1.2214e-019 1.7097e-018 9.2502e-019 8.7994e-018 2.0269e-016 5.7360e-010 1.6999e-003 2.7179e-002 2.3219e-002 1.2238e-002 4.9974e-004 1.0347e-002
          34 5.9773e-021 4.7273e-022 1.5903e-019 1.5477e-019 5.2814e-018 2.8218e-017 4.0135e-017 8.0892e-017 7.0470e-015 1.9613e-009 2.2087e-003 3.0481e-002 1.8274e-002 1.4669e-002 8.7003e-004 1.3753e-003
          35 1.9354e-017 3.5070e-018 2.0399e-016 1.8282e-018 1.2088e-014 2.8395e-014 8.7411e-014 3.6061e-014 7.1125e-012 1.0438e-008 2.8686e-003 3.3898e-002 1.3450e-002 1.6500e-002 3.6053e-003 2.3754e-003
          36 6.6799e-010 1.4625e-010 6.5803e-009 5.3251e-013 4.0665e-007 8.9187e-007 2.9249e-006 1.0389e-006 2.1860e-004 1.8178e-002 1.2913e-001 6.0802e-002 1.0114e-002 6.1087e-004 8.2163e-005 4.0340e-004
          37 3.8422e-018 2.6304e-018 1.9565e-017 2.0670e-017 1.8122e-015 1.8476e-015 1.2267e-014 5.5936e-016 2.9247e-013 1.7512e-008 3.7073e-003 3.7414e-002 8.9274e-003 1.7367e-002 4.6467e-003 4.0111e-003
          38 2.7723e-017 3.3338e-017 7.4807e-017 4.5614e-016 1.0178e-014 3.7924e-015 6.4702e-014 1.6476e-016 2.0524e-013 5.6840e-008 4.8362e-003 4.0954e-002 4.9896e-003 1.7112e-002 8.0901e-003 8.9218e-007
          39 8.6079e-016 1.4505e-015 1.2506e-015 2.4787e-014 2.4975e-013 1.8886e-014 1.5200e-012 8.8891e-014 7.2110e-016 2.1193e-007 6.4176e-003 4.4460e-002 1.9579e-003 1.5737e-002 9.0415e-003 7.9629e-003
          40 1.3345e-009 2.7329e-009 1.1325e-009 5.2105e-008 3.2298e-007 3.0783e-010 1.9444e-006 2.8180e-007 6.8220e-007 6.4660e-003 1.6627e-001 2.1463e-002 3.4407e-004 7.8641e-003 1.1701e-002 1.1718e-002
          41 1.1146e-013 2.3870e-013 8.0886e-014 4.6612e-012 2.5735e-011 2.6019e-014 1.5518e-010 2.7134e-011 6.2833e-011 9.8227e-010 7.9040e-003 4.8611e-002 2.2801e-004 1.3369e-002 1.1593e-002 1.8636e-003
          42 4.1956e-014 1.0894e-013 1.1758e-014 2.3518e-012 7.7195e-012 8.8144e-013 4.8428e-011 1.8471e-011 7.7115e-012 7.8835e-007 1.1621e-002 5.1797e-002 3.3605e-004 9.5877e-003 1.0978e-002 1.1723e-002
          43 2.8699e-013 8.8572e-013 1.1452e-014 2.0861e-011 4.1924e-011 1.9046e-011 2.9146e-010 2.1684e-010 1.8418e-011 3.8011e-006 1.7921e-002 5.5394e-002 3.4418e-003 5.0321e-003 1.0082e-002 4.4065e-003
          44 2.9666e-011 1.0857e-010 8.5867e-013 2.7778e-009 3.4152e-009 3.9862e-009 2.8376e-008 3.8097e-008 2.2647e-008 8.9569e-005 5.9712e-002 5.8339e-002 2.0109e-002 5.7449e-005 2.1886e-003 6.0333e-003
          45 6.4408e-010 2.4577e-009 4.6209e-011 6.4123e-008 6.9951e-008 9.9650e-008 6.1386e-007 9.3774e-007 6.2544e-007 1.1232e-003 1.7326e-001 2.9525e-004 3.7394e-002 5.2041e-002 3.8414e-002 2.6079e-002
          46 1.3245e-011 5.8828e-011 5.5191e-012 1.6427e-009 1.1689e-009 3.2114e-009 1.2876e-008 2.9690e-008 2.0117e-008 4.1963e-007 1.8273e-002 5.9399e-002 1.6113e-002 3.4277e-004 6.9607e-003 6.7116e-003
          47 1.9895e-011 1.1061e-010 3.1939e-011 3.3798e-009 1.3079e-009 8.3641e-009 2.1374e-008 7.8184e-008 2.9635e-008 8.0367e-006 4.4082e-002 5.9876e-002 4.3115e-002 4.6656e-003 3.9818e-004 5.5099e-003
          48 5.5441e-011 3.9554e-010 2.3172e-010 1.3163e-008 2.6399e-009 3.9217e-008 7.0419e-008 3.7071e-007 4.4343e-008 4.8555e-005 6.9640e-002 3.0691e-002 6.6935e-002 3.1581e-002 7.8004e-003 1.6137e-003
          49 4.4090e-011 4.2119e-010 4.1822e-010 1.5228e-008 1.3955e-009 5.3247e-008 7.0615e-008 5.0402e-007 4.1746e-009 4.6645e-005 2.0237e-002 1.0110e-004 1.4010e-002 2.3000e-002 1.7434e-002 8.3704e-003
          50 1.2434e-011 2.1498e-010 4.0213e-010 8.8201e-009 1.1476e-010 3.8356e-008 3.3467e-008 3.5753e-007 1.9561e-008 1.4396e-005 6.2496e-005 9.6105e-003 8.6089e-004 1.9170e-003 5.8408e-003 8.8005e-003
          51 1.5536e-012 1.3217e-010 4.9927e-010 6.5017e-009 8.0107e-011 3.7089e-008 1.8638e-008 3.3105e-007 1.0572e-007 3.4042e-006 1.8228e-003 8.1236e-003 6.7315e-003 6.9210e-004 2.5781e-004 8.6048e-004
          52 1.0324e-012 7.7484e-011 6.4840e-010 4.9811e-009 7.2472e-010 3.9430e-008 9.2334e-009 3.2659e-007 2.4110e-007 3.5222e-007 2.5058e-003 2.3855e-003 6.2237e-003 3.2944e-003 7.4570e-004 8.5877e-006
          53 1.1260e-011 3.2167e-011 7.5950e-010 3.2826e-009 1.8219e-009 3.9363e-008 2.4953e-009 2.9225e-007 3.6074e-007 1.7584e-008 1.2860e-003 5.8001e-005 2.2349e-003 2.9377e-003 1.9059e-003 1.4298e-003
          54 3.1509e-011 5.7164e-012 8.1752e-010 1.7796e-009 3.0799e-009 3.7393e-008 2.1330e-012 2.3960e-007 4.1861e-007 2.0250e-007 2.9690e-004 2.5065e-004 1.8532e-004 1.0789e-003 1.3513e-003 7.4861e-004
          55 6.0015e-011 6.0905e-013 8.3928e-010 7.2823e-010 4.3353e-009 3.5027e-008 2.1652e-009 1.8625e-007 4.1721e-007 2.9001e-007 1.1109e-005 4.6382e-004 6.7789e-005 1.0088e-004 4.1325e-004 8.7826e-004
          56 9.4454e-011 1.4071e-011 8.2571e-010 1.4899e-010 5.4726e-009 3.2462e-008 8.6112e-009 1.3771e-007 3.7496e-007 2.8021e-007 1.5725e-005 2.8488e-004 2.7615e-004 2.9964e-005 1.8775e-005 2.5531e-005
          57 1.3158e-010 4.1593e-011 7.7447e-010 3.4121e-012 6.3955e-009 2.9565e-008 1.8491e-008 9.6095e-008 3.1442e-007 2.3625e-007 3.7031e-005 8.0266e-005 2.4199e-004 1.4543e-004 3.4535e-005 1.3554e-005
          58 1.6820e-010 7.7709e-011 6.9088e-010 2.2031e-010 7.0686e-009 2.6369e-008 3.0564e-008 6.2817e-008 2.5556e-007 1.8907e-007 2.7755e-005 4.6496e-006 1.0410e-004 1.4198e-004 9.1496e-005 1.0989e-004
          59 2.0153e-010 1.1690e-010 5.8408e-010 7.0380e-010 7.4993e-009 2.2947e-008 4.3401e-008 3.7949e-008 2.0936e-007 1.5103e-007 1.1529e-005 3.6565e-006 1.9501e-005 6.8823e-005 7.8432e-005 2.0682e-005
          60 2.2868e-010 1.5385e-010 4.6331e-010 1.3466e-009 7.6946e-009 1.9326e-008 5.5436e-008 2.0514e-008 1.7796e-007 1.2771e-007 2.5741e-006 1.1599e-005 1.8380e-008 1.5707e-005 3.4229e-005 8.2804e-005
          61 2.4716e-010 1.8396e-010 3.3926e-010 2.0398e-009 7.6679e-009 1.5579e-008 6.5182e-008 9.2348e-009 1.5888e-007 1.2119e-007 1.3737e-007 1.0333e-005 4.6450e-006 3.1276e-007 6.6003e-006 1.6977e-006
          62 2.5581e-010 2.0429e-010 2.2384e-010 2.6892e-009 7.4572e-009 1.1882e-008 7.1633e-008 2.8523e-009 1.4808e-007 1.3083e-007 6.8576e-008 5.1523e-006 7.7591e-006 2.0154e-006 2.1780e-008 9.7311e-006
          63 2.5477e-010 2.1379e-010 1.2715e-010 3.2277e-009 7.1100e-009 8.4341e-009 7.4396e-008 2.1933e-010 1.4098e-007 1.5285e-007 2.0442e-007 1.5008e-006 5.7603e-006 4.6543e-006 1.6767e-006 3.8909e-006
          64 2.4493e-010 2.1281e-010 5.5929e-011 3.6160e-009 6.6660e-009 5.4182e-009 7.3584e-008 4.1146e-010 1.3320e-007 1.7926e-007 1.5554e-007 1.6965e-007 2.6284e-006 4.1755e-006 3.1313e-006 2.5064e-008
          65 2.2722e-010 2.0234e-010 1.3455e-011 3.8322e-009 6.1426e-009 2.9772e-009 6.9547e-008 2.7535e-009 1.2115e-007 1.9865e-007 5.5594e-008 5.2267e-009 7.4394e-007 2.2319e-006 2.4838e-006 4.9285e-006
          66 2.0301e-010 1.8407e-010 2.9495e-015 3.8725e-009 5.5523e-009 1.2275e-009 6.2910e-008 6.7468e-009 1.0318e-007 2.0147e-007 3.9234e-009 6.8356e-008 9.1463e-008 7.6259e-007 1.3665e-006 5.7598e-007
          67 1.7424e-010 1.6033e-010 1.2856e-011 3.7519e-009 4.9108e-009 2.3913e-010 5.4528e-008 1.1973e-008 8.0195e-008 1.8544e-007 6.8879e-009 6.1785e-008 1.2014e-009 1.4714e-007 4.8846e-007 1.0184e-006
          68 1.4329e-010 1.3386e-010 4.6711e-011 3.5037e-009 4.2408e-009 1.3496e-011 4.5374e-008 1.8049e-008 5.5265e-008 1.5633e-007 3.4043e-008 1.8777e-008 3.3582e-008 3.4990e-009 7.1475e-008 2.1604e-007
          69 1.1238e-010 1.0714e-010 9.4654e-011 3.1666e-009 3.5631e-009 4.8104e-010 3.6286e-008 2.4591e-008 3.2246e-008 1.2324e-007 5.7483e-008 6.0370e-011 3.6613e-008 1.5018e-008 4.2142e-010 2.2931e-012
          70 8.3267e-011 8.2003e-011 1.4901e-010 2.7752e-009 2.8933e-009 1.5130e-009 2.7862e-008 3.1161e-008 1.4442e-008 9.3448e-008 6.5625e-008 8.9995e-009 1.3498e-008 3.0761e-008 7.4760e-009 2.7242e-008
          71 5.7470e-011 5.9847e-011 2.0236e-010 2.3634e-009 2.2506e-009 2.9388e-009 2.0514e-008 3.7321e-008 3.6945e-009 7.0331e-008 6.1222e-008 2.5244e-008 3.5500e-010 1.7404e-008 2.0524e-008 6.2840e-008
          72 3.5993e-011 4.1412e-011 2.4813e-010 1.9568e-009 1.6527e-009 4.5653e-009 1.4424e-008 4.2620e-008 2.4377e-011 5.3773e-008 5.2000e-008 3.6013e-008 3.2413e-009 3.0396e-009 1.5309e-008 2.6999e-009
          73 1.9453e-011 2.6939e-011 2.8089e-010 1.5741e-009 1.1185e-009 6.1903e-009 9.6176e-009 4.6614e-008 1.9750e-009 4.1932e-008 4.3285e-008 3.8583e-008 9.8854e-009 4.6831e-011 1.8385e-009 1.1278e-009
          74 8.1193e-012 1.6331e-011 2.9769e-010 1.2320e-009 6.7052e-010 7.6408e-009 6.0289e-009 4.9066e-008 7.2925e-009 3.2776e-008 3.6409e-008 3.4454e-008 1.4584e-008 2.5905e-009 2.2252e-010 1.4419e-008
          75 1.8061e-012 9.1037e-012 2.9747e-010 9.3843e-010 3.2667e-010 8.7802e-009 3.4935e-009 4.9853e-008 1.3715e-008 2.4710e-008 3.0217e-008 2.6465e-008 1.8130e-008 8.3872e-009 1.8041e-009 9.0015e-009
          76 6.6333e-015 4.5825e-012 2.8095e-010 6.9524e-010 1.0130e-010 9.5143e-009 1.8125e-009 4.8982e-008 1.9521e-008 1.7028e-008 2.3354e-008 1.7967e-008 2.0360e-008 1.5662e-008 6.7207e-009 2.5058e-009
          77 1.9781e-012 2.0403e-012 2.5085e-010 5.0119e-010 3.8450e-012 9.8123e-009 7.8788e-010 4.6662e-008 2.3795e-008 9.9662e-009 1.5798e-008 1.1480e-008 1.9289e-008 1.8353e-008 1.3407e-008 8.4809e-010
          78 6.8301e-012 7.8967e-013 2.1038e-010 3.5057e-010 3.7742e-011 9.6633e-009 2.3926e-010 4.3079e-008 2.6277e-008 4.3122e-009 8.8195e-009 7.6347e-009 1.4710e-008 1.4692e-008 1.2212e-008 2.2261e-008
          79 1.3597e-011 2.7708e-013 1.6415e-010 2.3772e-010 1.9968e-010 9.1178e-009 2.1435e-011 3.8594e-008 2.7233e-008 8.9679e-010 3.8373e-009 5.7536e-009 9.4769e-009 1.0078e-008 8.1431e-009 6.5421e-009
          80 2.1346e-011 1.1589e-013 1.1703e-010 1.5604e-010 4.7969e-010 8.2597e-009 2.1684e-011 3.3602e-008 2.7183e-008 2.3163e-011 1.1923e-009 4.8011e-009 6.0492e-009 7.7890e-009 7.5895e-009 1.4726e-009
          81 2.9193e-011 1.0549e-013 7.3485e-011 9.8796e-011 8.6092e-010 7.1760e-009 1.5919e-010 2.8417e-008 2.6622e-008 1.3086e-009 2.0876e-010 3.9219e-009 4.5373e-009 6.6975e-009 7.3083e-009 1.1570e-008
          82 3.6422e-011 2.2080e-013 3.7662e-011 6.0173e-011 1.3222e-009 5.9751e-009 3.7971e-010 2.3370e-008 2.5998e-008 3.8908e-009 2.8097e-012 2.7361e-009 3.8524e-009 4.7854e-009 3.9384e-009 3.9655e-009
          83 4.2422e-011 5.8115e-013 1.2713e-011 3.5053e-011 1.8365e-009 4.7470e-009 6.4882e-010 1.8670e-008 2.5565e-008 6.8198e-009 3.6702e-011 1.4334e-009 2.8965e-009 2.2053e-009 1.1856e-009 1.1942e-011
          84 4.6823e-011 1.4076e-012 8.4016e-013 1.9412e-011 2.3772e-009 3.5803e-009 9.4710e-010 1.4493e-008 2.5488e-008 9.4116e-009 1.3787e-010 4.5940e-010 1.4448e-009 5.9643e-010 6.0121e-010 2.2350e-009
          85 4.9371e-011 2.9729e-012 3.0969e-012 1.0098e-011 2.9146e-009 2.5357e-009 1.2636e-009 1.0906e-008 2.5766e-008 1.1370e-008 3.0981e-010 3.3571e-011 2.8250e-010 1.2953e-010 6.6025e-010 2.2162e-009
          86 5.0011e-011 5.5546e-012 1.9495e-011 4.8426e-012 3.4221e-009 1.6576e-009 1.5929e-009 7.9345e-009 2.6333e-008 1.2742e-008 5.9295e-010 5.4850e-011 1.1097e-011 5.5449e-011 2.8129e-010 2.0889e-010
          87 4.8802e-011 9.3895e-012 4.9073e-011 2.0652e-012 3.8741e-009 9.6886e-010 1.9310e-009 5.5523e-009 2.7035e-008 1.3752e-008 9.8147e-010 3.3360e-010 2.9102e-010 1.5112e-011 3.2039e-012 8.5690e-011
          88 4.5945e-011 1.4640e-011 9.0041e-011 7.2435e-013 4.2497e-009 4.7494e-010 2.2740e-009 3.7075e-009 2.7682e-008 1.4665e-008 1.3888e-009 7.8369e-010 5.6377e-010 3.6082e-011 1.5430e-010 6.8102e-010
          89 4.1716e-011 2.1360e-011 1.3989e-010 1.6653e-013 4.5314e-009 1.6599e-010 2.6155e-009 2.3304e-009 2.8054e-008 1.5681e-008 1.6944e-009 1.4224e-009 7.3118e-010 4.1370e-010 9.9246e-011 4.0562e-013
          90 3.6528e-011 2.9535e-011 1.9601e-010 5.7822e-015 4.7162e-009 2.0634e-011 2.9518e-009 1.3487e-009 2.7995e-008 1.6926e-008 1.8426e-009 2.2649e-009 9.9431e-010 1.0071e-009 5.9875e-011 1.1706e-009
          91 3.0735e-011 3.9024e-011 2.5544e-010 3.0449e-014 4.7985e-009 9.8542e-012 3.2731e-009 6.8619e-010 2.7345e-008 1.8386e-008 1.8799e-009 3.2070e-009 1.5426e-009 1.2438e-009 2.5784e-010 1.5472e-010
          92 2.4711e-011 4.9595e-011 3.1529e-010 1.3613e-013 4.7796e-009 1.0189e-010 3.5685e-009 2.7629e-010 2.6022e-008 1.9945e-008 1.9222e-009 4.0076e-009 2.3744e-009 1.0780e-009 8.1092e-010 5.7138e-011
          93 1.8803e-011 6.0894e-011 3.7260e-010 2.7932e-013 4.6628e-009 2.6479e-010 3.8233e-009 6.2827e-011 2.4015e-008 2.1394e-008 2.0912e-009 4.4085e-009 3.1603e-009 9.3713e-010 1.0806e-009 3.9468e-010
          94 1.3348e-011 7.2578e-011 4.2514e-010 4.4975e-013 4.4613e-009 4.6922e-010 4.0274e-009 6.2380e-016 2.1433e-008 2.2510e-008 2.4848e-009 4.3177e-009 3.4430e-009 1.0985e-009 7.9603e-010 1.9671e-009
          95 8.6098e-012 8.4239e-011 4.7092e-010 6.5408e-013 4.1878e-009 6.8990e-010 4.1688e-009 5.1467e-011 1.8431e-008 2.3070e-008 3.1559e-009 3.8601e-009 3.0860e-009 1.5778e-009 5.9859e-010 7.6410e-010
          96 4.7911e-012 9.5391e-011 5.0802e-010 9.0665e-013 3.8543e-009 9.0591e-010 4.2348e-009 1.8910e-010 1.5200e-008 2.2909e-008 4.0803e-009 3.2763e-009 2.3992e-009 2.0945e-009 8.3767e-010 9.1208e-011
          97 2.0443e-012 1.0570e-010 5.3583e-010 1.2264e-012 3.4808e-009 1.1027e-009 4.2225e-009 3.9131e-010 1.1974e-008 2.2005e-008 5.1334e-009 2.7821e-009 1.8042e-009 2.2248e-009 1.4448e-009 6.6200e-010
          98 4.4449e-013 1.1480e-010 5.5372e-010 1.6321e-012 3.0824e-009 1.2702e-009 4.1283e-009 6.4140e-010 8.9484e-009 2.0428e-008 6.0952e-009 2.4800e-009 1.5130e-009 1.8936e-009 1.8293e-009 2.3004e-009
          99 8.2776e-015 1.2239e-010 5.6176e-010 2.1406e-012 2.6752e-009 1.4033e-009 3.9549e-009 9.2624e-010 6.2833e-009 1.8346e-008 6.7327e-009 2.3771e-009 1.5362e-009 1.4475e-009 1.5788e-009 1.6830e-009
         100 6.9653e-013 1.2822e-010 5.6020e-010 2.7625e-012 2.2724e-009 1.4999e-009 3.7073e-009 1.2344e-009 4.0817e-009 1.5974e-008 6.8951e-009 2.4205e-009 1.7845e-009 1.2135e-009 1.1421e-009 4.1990e-010
         101 2.4234e-012 1.3215e-010 5.4985e-010 3.5011e-012 1.8866e-009 1.5616e-009 3.3963e-009 1.5563e-009 2.3894e-009 1.3533e-008 6.5793e-009 2.5297e-009 2.0952e-009 1.2840e-009 1.0140e-009 4.3026e-010
         102 5.0654e-012 1.3411e-010 5.3164e-010 4.3481e-012 1.5273e-009 1.5915e-009 3.0350e-009 1.8826e-009 1.1978e-009 1.1206e-008 5.9101e-009 2.6201e-009 2.2713e-009 1.5847e-009 1.2542e-009 1.5968e-009
         103 8.4736e-012 1.3409e-010 5.0681e-010 5.2837e-012 1.2018e-009 1.5942e-009 2.6394e-009 2.2045e-009 4.5667e-010 9.1227e-009 5.0741e-009 2.6343e-009 2.2025e-009 1.9032e-009 1.5997e-009 2.3212e-009
         104 1.2476e-011 1.3210e-010 4.7633e-010 6.2712e-012 9.1459e-010 1.5741e-009 2.2251e-009 2.5122e-009 8.7890e-011 7.3437e-009 4.2385e-009 2.5596e-009 1.9401e-009 1.9832e-009 1.6289e-009 1.1740e-009
         105 1.6889e-011 1.2828e-010 4.4156e-010 7.2638e-012 6.6871e-010 1.5362e-009 1.8103e-009 2.7967e-009 1.4898e-012 5.8852e-009 3.5131e-009 2.4282e-009 1.6393e-009 1.7551e-009 1.2769e-009 3.4548e-010
