   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87
          10 3.0196e-009 1.4232e-009 1.3550e-007 1.3444e-006 5.0945e-007 1.5020e-005 2.9596e-006 4.3899e-029 5.1232e-022 6.8432e-027 5.3139e-025 2.8996e-023 1.6306e-021 6.6565e-011 2.1646e-020 9.2693e-019 3.7306e-017 4.9776e-015 1.7540e-004 5.1174e-015 1.2313e-014 2.5454e-012 1.3444e-009 3.2223e-001 3.9580e-009 1.8337e-008 3.3901e-007 1.2443e-003 2.6024e-001 2.8546e-005 1.1007e-004 2.8070e-003 7.2687e-002 7.3979e-003 5.5093e-003 9.0197e-003 9.4747e-003 6.3827e-003 4.2829e-003 3.0276e-003 2.0990e-003 1.3862e-003 8.7031e-004 5.1661e-004 2.8392e-004 1.3895e-004 5.5838e-005 1.4657e-005 6.0412e-007 3.0636e-006 1.4552e-005 2.9946e-005 4.5892e-005 6.0393e-005 7.2310e-005 8.1181e-005 8.6941e-005 8.9730e-005 9.0016e-005 8.8147e-005 8.4625e-005 7.9915e-005 7.4471e-005 6.8461e-005 6.2225e-005 5.5943e-005 4.9839e-005 4.3961e-005 3.8446e-005 3.3357e-005 2.8681e-005 2.4481e-005 2.0705e-005 1.7365e-005 1.4435e-005 1.1876e-005 9.6722e-006 7.7858e-006 6.1885e-006 4.8502e-006 3.7421e-006 2.8326e-006 2.0984e-006 1.5127e-006 1.0545e-006 7.0322e-007 4.4127e-007 2.5342e-007
          11 1.1667e-009 1.5606e-009 8.5975e-008 6.5398e-010 3.0202e-006 1.1750e-006 1.4493e-005 1.8923e-027 6.5364e-023 2.3348e-025 1.4199e-023 5.6616e-022 1.6729e-020 2.5468e-013 4.0956e-019 8.5247e-018 1.6876e-016 5.0863e-015 3.1162e-005 1.7804e-014 4.9802e-013 1.3329e-011 1.9751e-009 3.2750e-001 1.1510e-009 1.2731e-011 5.1780e-008 6.7931e-004 1.4776e-001 3.0515e-005 1.8244e-004 6.3695e-003 1.8648e-001 2.1789e-002 1.9705e-002 3.7728e-002 4.5366e-002 3.5173e-002 2.7360e-002 2.2536e-002 1.8369e-002 1.4489e-002 1.1137e-002 8.4046e-003 6.2262e-003 4.5239e-003 3.2228e-003 2.2495e-003 1.5335e-003 1.0150e-003 6.4788e-004 3.9456e-004 2.2541e-004 1.1741e-004 5.2619e-005 1.7681e-005 2.6434e-006 2.8786e-007 5.4369e-006 1.4470e-005 2.4935e-005 3.5267e-005 4.4580e-005 5.2299e-005 5.8255e-005 6.2413e-005 6.4958e-005 6.5977e-005 6.5753e-005 6.4527e-005 6.2433e-005 5.9768e-005 5.6600e-005 5.3132e-005 4.9484e-005 4.5712e-005 4.1948e-005 3.8230e-005 3.4621e-005 3.1167e-005 2.7905e-005 2.4833e-005 2.1987e-005 1.9351e-005 1.6932e-005 1.4709e-005 1.2651e-005 1.0687e-005
          12 3.2054e-011 1.4854e-011 6.0356e-010 2.6844e-007 1.2049e-006 1.0438e-006 8.0887e-006 1.6506e-025 2.7028e-024 1.6883e-023 8.4129e-022 2.7152e-020 6.4223e-019 2.3096e-013 1.1962e-017 1.8583e-016 2.4993e-015 3.0236e-014 5.6126e-009 3.3671e-013 3.6875e-012 4.3721e-011 1.3411e-009 7.8869e-002 9.0436e-010 2.4710e-008 6.1782e-007 1.8354e-003 3.7633e-001 2.1661e-005 1.8008e-005 3.9336e-005 1.0314e-002 3.7006e-003 8.5712e-003 2.7505e-002 4.6715e-002 4.8397e-002 4.8210e-002 4.8899e-002 4.7684e-002 4.4107e-002 3.9209e-002 3.3893e-002 2.8596e-002 2.3610e-002 1.9137e-002 1.5277e-002 1.2026e-002 9.3328e-003 7.1446e-003 5.3956e-003 4.0187e-003 2.9525e-003 2.1359e-003 1.5190e-003 1.0585e-003 7.1965e-004 4.7519e-004 3.0207e-004 1.8281e-004 1.0340e-004 5.2880e-005 2.2783e-005 6.9291e-006 6.5214e-007 5.4580e-007 4.1604e-006 9.7719e-006 1.6210e-005 2.2679e-005 2.8723e-005 3.4018e-005 3.8445e-005 4.1960e-005 4.4538e-005 4.6274e-005 4.7213e-005 4.7456e-005 4.7103e-005 4.6263e-005 4.4986e-005 4.3397e-005 4.1530e-005 3.9458e-005 3.7192e-005 3.4691e-005 3.1759e-005
          13 2.8235e-010 4.0704e-012 1.7550e-008 2.3220e-007 9.4295e-008 1.9864e-006 2.2686e-007 4.4910e-023 9.2400e-022 3.6517e-021 1.4394e-019 3.6542e-018 6.7494e-017 1.7176e-016 9.7708e-016 1.1635e-014 1.1830e-013 1.0599e-012 1.3886e-007 8.4838e-012 6.3173e-011 4.4551e-010 3.2288e-009 9.5426e-004 1.9624e-008 1.4658e-007 1.4177e-006 8.1229e-004 1.4619e-001 4.2024e-006 1.8209e-004 9.2284e-003 2.7301e-001 2.9308e-002 1.8954e-002 2.1010e-002 1.0788e-002 1.0998e-003 8.6841e-004 6.9598e-003 1.6481e-002 2.6429e-002 3.4707e-002 4.0384e-002 4.3189e-002 4.3374e-002 4.1523e-002 3.8320e-002 3.4333e-002 2.9983e-002 2.5631e-002 2.1514e-002 1.7777e-002 1.4502e-002 1.1689e-002 9.3229e-003 7.3594e-003 5.7482e-003 4.4478e-003 3.4055e-003 2.5810e-003 1.9360e-003 1.4372e-003 1.0524e-003 7.5937e-004 5.3834e-004 3.7397e-004 2.5298e-004 1.6567e-004 1.0396e-004 6.1421e-005 3.3285e-005 1.5649e-005 5.6304e-006 9.9041e-007 3.9766e-008 1.5125e-006 4.4675e-006 8.2177e-006 1.2273e-005 1.6299e-005 2.0058e-005 2.3424e-005 2.6298e-005 2.8645e-005 3.0416e-005 3.1520e-005 3.1688e-005
          14 2.0252e-012 4.9449e-010 1.4373e-008 7.5576e-008 3.5265e-008 1.1385e-006 5.1916e-007 2.0096e-020 2.6299e-019 1.2958e-018 4.0381e-017 8.0808e-016 1.1727e-014 1.1224e-013 1.3285e-013 1.2318e-012 9.6893e-012 6.6476e-011 4.2507e-009 4.0677e-010 2.2669e-009 1.1715e-008 5.7765e-008 4.7305e-004 2.6579e-007 1.2361e-006 5.9545e-006 1.3564e-004 8.9348e-003 1.1514e-004 8.2770e-004 1.4945e-002 2.4766e-001 9.4337e-003 1.5238e-004 1.5960e-002 4.9859e-002 6.2787e-002 5.9893e-002 4.8162e-002 3.0631e-002 1.3911e-002 3.2399e-003 2.9275e-006 2.9237e-003 9.5973e-003 1.7580e-002 2.5030e-002 3.0837e-002 3.4496e-002 3.6025e-002 3.5731e-002 3.4050e-002 3.1460e-002 2.8333e-002 2.4993e-002 2.1659e-002 1.8477e-002 1.5566e-002 1.2958e-002 1.0679e-002 8.7272e-003 7.0836e-003 5.7026e-003 4.5591e-003 3.6185e-003 2.8539e-003 2.2332e-003 1.7351e-003 1.3383e-003 1.0227e-003 7.7500e-004 5.8066e-004 4.2989e-004 3.1382e-004 2.2506e-004 1.5814e-004 1.0824e-004 7.1664e-005 4.5412e-005 2.7084e-005 1.4750e-005 6.9339e-006 2.4500e-006 3.8910e-007 4.1028e-008 8.4604e-007 2.3177e-006
          15 3.8445e-010 2.0608e-009 1.2727e-009 5.7397e-009 1.6461e-007 2.9056e-007 1.3216e-006 5.7293e-018 6.9893e-017 3.1052e-016 8.1070e-015 1.3545e-013 1.6351e-012 4.7271e-012 1.5344e-011 1.1727e-010 7.5593e-010 4.2216e-009 1.7104e-008 2.0857e-008 9.2948e-008 3.7940e-007 1.4414e-006 6.0710e-006 5.1732e-006 1.7808e-005 6.0021e-005 2.9536e-004 2.0438e-003 6.4516e-004 2.4319e-003 1.4800e-002 6.6890e-002 2.7690e-003 3.5024e-002 1.0419e-001 1.1389e-001 5.0531e-002 8.8946e-003 6.6513e-004 1.5344e-002 3.5722e-002 4.7859e-002 4.7304e-002 3.6939e-002 2.2753e-002 1.0201e-002 2.3877e-003 1.2190e-006 2.1093e-003 7.0414e-003 1.3090e-002 1.8911e-002 2.3669e-002 2.6955e-002 2.8714e-002 2.9095e-002 2.8340e-002 2.6779e-002 2.4667e-002 2.2262e-002 1.9761e-002 1.7316e-002 1.4983e-002 1.2833e-002 1.0890e-002 9.1746e-003 7.6693e-003 6.3719e-003 5.2659e-003 4.3252e-003 3.5380e-003 2.8776e-003 2.3297e-003 1.8774e-003 1.5042e-003 1.1994e-003 9.5076e-004 7.4913e-004 5.8648e-004 4.5604e-004 3.5161e-004 2.6873e-004 2.0312e-004 1.5158e-004 1.1128e-004 7.9950e-005 5.5655e-005
          16 1.0423e-009 2.5540e-009 1.1219e-009 3.3641e-009 1.8146e-007 7.2527e-009 1.2151e-006 8.7645e-015 9.1528e-014 3.4124e-013 6.3926e-012 7.6619e-011 6.6403e-010 1.8961e-009 4.4787e-009 2.4645e-008 1.1468e-007 4.6379e-007 7.9281e-007 1.6661e-006 5.4239e-006 1.6251e-005 4.5522e-005 5.3455e-008 1.2065e-004 3.0637e-004 7.5282e-004 1.8355e-003 1.0060e-005 4.2911e-003 1.0374e-002 2.9473e-002 2.3775e-002 2.6669e-002 7.2256e-002 9.0399e-002 2.4961e-002 2.3486e-003 3.7265e-002 6.7529e-002 6.3145e-002 3.4381e-002 8.1659e-003 7.0241e-005 8.6281e-003 2.3423e-002 3.4484e-002 3.7149e-002 3.1967e-002 2.2370e-002 1.2309e-002 4.6354e-003 6.2763e-004 2.3202e-004 2.5938e-003 6.5718e-003 1.1098e-002 1.5342e-002 1.8808e-002 2.1238e-002 2.2605e-002 2.3016e-002 2.2664e-002 2.1689e-002 2.0297e-002 1.8636e-002 1.6860e-002 1.5043e-002 1.3278e-002 1.1616e-002 1.0074e-002 8.6844e-003 7.4363e-003 6.3353e-003 5.3729e-003 4.5337e-003 3.8115e-003 3.1910e-003 2.6616e-003 2.2123e-003 1.8331e-003 1.5130e-003 1.2450e-003 1.0204e-003 8.3285e-004 6.7607e-004 5.4425e-004 4.3122e-004
          17 1.1630e-009 1.6201e-009 3.9504e-009 1.4879e-008 1.1411e-007 3.5275e-008 6.3326e-007 9.7751e-012 8.6703e-011 2.6872e-010 3.5477e-009 2.9961e-008 1.8325e-007 4.5396e-007 8.7505e-007 3.4266e-006 1.1430e-005 3.3447e-005 5.9719e-005 8.7940e-005 2.1213e-004 4.7681e-004 1.0125e-003 1.0235e-006 2.0488e-003 3.9787e-003 7.4356e-003 1.3430e-002 2.9651e-006 2.3186e-002 3.8532e-002 6.0440e-002 2.3184e-003 6.7455e-002 7.5770e-002 2.5832e-002 4.6677e-003 4.4992e-002 4.6352e-002 1.5426e-002 5.8566e-005 1.6122e-002 3.9871e-002 4.6685e-002 3.3701e-002 1.4112e-002 1.6360e-003 1.2619e-003 9.6266e-003 1.9977e-002 2.6785e-002 2.7791e-002 2.3709e-002 1.6848e-002 9.6763e-003 4.0261e-003 7.8611e-004 3.1675e-005 1.2993e-003 3.8858e-003 7.0756e-003 1.0283e-002 1.3116e-002 1.5320e-002 1.6815e-002 1.7606e-002 1.7791e-002 1.7454e-002 1.6733e-002 1.5746e-002 1.4575e-002 1.3326e-002 1.2039e-002 1.0777e-002 9.5714e-003 8.4352e-003 7.3913e-003 6.4400e-003 5.5846e-003 4.8231e-003 4.1519e-003 3.5607e-003 3.0460e-003 2.5973e-003 2.2081e-003 1.8696e-003 1.5722e-003 1.3031e-003
          18 8.3467e-010 5.9919e-010 3.9882e-009 1.8007e-008 4.9252e-008 8.6248e-008 2.1075e-007 3.6863e-008 2.2906e-007 4.7804e-007 3.0660e-006 1.3162e-005 4.3460e-005 8.5832e-005 1.2013e-004 2.9273e-004 6.4990e-004 1.3380e-003 2.0956e-003 2.5787e-003 4.6814e-003 8.0302e-003 1.3066e-002 1.0701e-004 2.0181e-002 2.9606e-002 4.1088e-002 5.3363e-002 2.1444e-004 6.4559e-002 6.9648e-002 5.8637e-002 1.3904e-003 4.1928e-002 8.6112e-003 7.8056e-003 3.7202e-002 1.5421e-002 2.2410e-004 1.7816e-002 3.2781e-002 2.2151e-002 3.9621e-003 1.4861e-003 1.5177e-002 2.9508e-002 3.2166e-002 2.3020e-002 1.0071e-002 1.4562e-003 5.4356e-004 5.7232e-003 1.2980e-002 1.8611e-002 2.0647e-002 1.9016e-002 1.4870e-002 9.7835e-003 5.1529e-003 1.8497e-003 2.1285e-004 1.4498e-004 1.2953e-003 3.2160e-003 5.4752e-003 7.7173e-003 9.7040e-003 1.1276e-002 1.2385e-002 1.3037e-002 1.3263e-002 1.3149e-002 1.2748e-002 1.2142e-002 1.1398e-002 1.0559e-002 9.6827e-003 8.7959e-003 7.9280e-003 7.0984e-003 6.3213e-003 5.5987e-003 4.9391e-003 4.3384e-003 3.7964e-003 3.3065e-003 2.8590e-003 2.4353e-003
          19 4.5328e-010 1.1794e-010 2.6026e-009 1.3901e-008 1.5709e-008 8.7371e-008 4.5250e-008 2.4352e-005 1.0708e-004 1.5362e-004 5.1719e-004 1.2927e-003 2.7545e-003 4.6731e-003 5.2891e-003 9.2953e-003 1.5065e-002 2.2680e-002 3.1862e-002 3.1952e-002 4.2332e-002 5.2702e-002 6.1482e-002 2.5378e-004 6.6668e-002 6.6423e-002 5.9416e-002 4.5414e-002 2.9872e-004 2.7372e-002 9.4081e-003 8.3955e-006 4.2822e-003 3.8199e-003 2.2094e-002 1.9454e-002 8.9471e-006 1.7541e-002 2.4226e-002 7.8155e-003 3.7034e-004 1.1985e-002 2.1411e-002 1.5568e-002 3.7992e-003 2.9290e-004 7.6468e-003 1.7855e-002 2.2347e-002 1.8712e-002 1.0522e-002 3.1377e-003 3.6805e-005 1.6011e-003 5.9755e-003 1.0654e-002 1.3728e-002 1.4384e-002 1.2843e-002 9.8918e-003 6.4974e-003 3.4654e-003 1.2964e-003 1.7861e-004 6.3838e-005 7.4815e-004 1.9650e-003 3.4451e-003 4.9649e-003 6.3617e-003 7.5235e-003 8.4097e-003 8.9955e-003 9.3045e-003 9.3699e-003 9.2241e-003 8.9196e-003 8.4922e-003 7.9817e-003 7.4213e-003 6.8394e-003 6.2510e-003 5.6773e-003 5.1240e-003 4.5996e-003 4.1037e-003 3.6304e-003 3.1600e-003
          20 2.0086e-010 5.8478e-012 1.3370e-009 8.1613e-009 3.8288e-009 6.0536e-008 5.2995e-009 7.9034e-003 1.8529e-002 1.4030e-002 2.5689e-002 3.8421e-002 5.2138e-002 7.4473e-002 6.5032e-002 7.4196e-002 7.8409e-002 7.6417e-002 9.1482e-002 6.7810e-002 5.3978e-002 3.7259e-002 2.0684e-002 1.0973e-004 7.5804e-003 6.9618e-004 1.1504e-003 7.8106e-003 3.6969e-005 1.7155e-002 2.3400e-002 1.9479e-002 9.9187e-004 1.1408e-002 2.7031e-004 8.4777e-003 1.1278e-002 1.6819e-004 6.9774e-003 1.5120e-002 8.5483e-003 3.2043e-004 3.4919e-003 1.1295e-002 1.2264e-002 6.0092e-003 5.0298e-004 1.3163e-003 7.0236e-003 1.2409e-002 1.3610e-002 1.0442e-002 5.3994e-003 1.3797e-003 4.5359e-007 1.2295e-003 3.9403e-003 6.7340e-003 8.5750e-003 9.0133e-003 8.1544e-003 6.4375e-003 4.4027e-003 2.5074e-003 1.0712e-003 2.3594e-004 1.5424e-006 2.7292e-004 9.0754e-004 1.7546e-003 2.6761e-003 3.5683e-003 4.3516e-003 4.9849e-003 5.4502e-003 5.7427e-003 5.8811e-003 5.8821e-003 5.7707e-003 5.5720e-003 5.3102e-003 5.0010e-003 4.6662e-003 4.3154e-003 3.9609e-003 3.6066e-003 3.2512e-003 2.8795e-003
          21 6.5550e-011 6.9337e-013 4.8992e-010 3.2454e-009 6.9802e-010 2.6643e-008 1.8394e-010 3.8849e-001 4.2356e-001 6.0077e-002 1.7168e-001 4.1942e-002 7.1874e-002 6.2668e-002 1.1910e-002 1.5305e-002 4.7073e-007 5.2918e-006 1.0418e-003 8.0218e-003 7.9109e-003 1.9062e-002 1.4725e-002 9.3066e-005 1.7680e-002 9.2464e-003 5.8782e-003 6.3370e-004 4.4628e-006 1.1060e-004 3.5498e-003 6.9500e-003 1.2544e-005 8.7057e-003 3.7480e-003 2.0307e-004 6.0022e-003 2.8894e-003 7.7254e-005 4.2244e-003 6.2524e-003 2.7506e-003 4.8314e-006 2.0134e-003 5.1071e-003 5.0784e-003 2.3057e-003 1.4934e-004 6.4383e-004 3.0976e-003 5.3570e-003 5.8901e-003 4.5961e-003 2.4666e-003 7.0220e-004 4.4524e-006 4.1934e-004 1.5237e-003 2.7429e-003 3.6206e-003 3.9331e-003 3.6803e-003 3.0219e-003 2.1701e-003 1.3300e-003 6.4643e-004 2.0038e-004 1.0323e-005 4.8914e-005 2.6321e-004 5.9186e-004 9.7675e-004 1.3668e-003 1.7260e-003 2.0314e-003 2.2691e-003 2.4370e-003 2.5354e-003 2.5711e-003 2.5537e-003 2.4944e-003 2.4010e-003 2.2845e-003 2.1501e-003 2.0047e-003 1.8514e-003 1.6905e-003 1.5150e-003
