   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11
          41 2.1696e-010 2.6675e-010 1.1375e-009 1.7534e-007 1.2908e-007 1.0153e-006 2.2367e-007 3.0690e-004 2.3860e-005 1.4113e-004 2.6531e-004 6.3210e-003
          42 1.4132e-010 1.3020e-010 5.8455e-013 1.8009e-007 7.2826e-008 1.0062e-006 2.2010e-007 7.2672e-005 1.2190e-004 1.6958e-006 4.4791e-005 2.5980e-003
          43 8.0839e-011 4.7463e-011 9.0129e-010 1.7769e-007 3.5161e-008 9.6847e-007 2.6980e-007 4.1853e-006 1.1732e-004 5.6469e-005 1.0619e-005 3.0543e-003
          44 3.7760e-011 7.5276e-012 3.3672e-009 1.6930e-007 1.2559e-008 8.9858e-007 3.3590e-007 2.1430e-006 5.9092e-005 7.3536e-005 3.2140e-005 2.9946e-003
          45 1.1854e-011 1.1346e-012 6.8481e-009 1.5631e-007 1.8602e-009 7.9945e-007 4.0452e-007 7.1646e-006 1.6702e-005 4.7735e-005 3.9285e-005 1.8684e-003
          46 9.3390e-013 2.0979e-011 1.0788e-008 1.4036e-007 3.8726e-010 6.8063e-007 4.7605e-007 6.3920e-006 1.6050e-006 1.8485e-005 2.4982e-005 2.3680e-003
          47 1.5006e-012 6.1655e-011 1.4700e-008 1.2299e-007 5.8973e-009 5.5457e-007 5.5274e-007 3.2089e-006 2.0109e-007 3.5866e-006 7.2170e-006 1.4880e-003
          48 9.5488e-012 1.1933e-010 1.8175e-008 1.0526e-007 1.6517e-008 4.3214e-007 6.2826e-007 9.0508e-007 1.4192e-006 6.7427e-008 2.1314e-006 1.5948e-003
          49 2.1153e-011 1.9095e-010 2.0882e-008 8.7906e-008 3.0568e-008 3.2142e-007 6.8631e-007 6.1288e-008 1.5624e-006 3.5679e-007 8.3916e-009 1.2270e-003
          50 3.2938e-011 2.7403e-010 2.2637e-008 7.1601e-008 4.6510e-008 2.2784e-007 7.0919e-007 5.7692e-008 8.7221e-007 8.3035e-007 3.0282e-007 1.0708e-003
          51 4.2390e-011 3.6627e-010 2.3372e-008 5.6789e-008 6.2921e-008 1.5326e-007 6.8654e-007 2.6895e-007 2.5083e-007 7.4345e-007 3.0584e-007 9.4385e-004
          52 4.7987e-011 4.6533e-010 2.3131e-008 4.3736e-008 7.8527e-008 9.6949e-008 6.2132e-007 4.0002e-007 1.2598e-008 3.5082e-007 4.5804e-007 7.5105e-004
          53 4.9208e-011 5.6912e-010 2.2052e-008 3.2585e-008 9.2318e-008 5.6678e-008 5.2851e-007 4.0687e-007 2.9133e-008 7.3407e-008 2.3262e-007 6.7787e-004
          54 4.6259e-011 6.7451e-010 2.0293e-008 2.3302e-008 1.0340e-007 2.9472e-008 4.2660e-007 3.4282e-007 1.2342e-007 3.7599e-010 2.0503e-008 5.4070e-004
          55 3.9983e-011 7.7844e-010 1.8053e-008 1.5816e-008 1.1123e-007 1.2510e-008 3.3158e-007 2.6293e-007 2.0401e-007 2.2562e-008 3.0919e-009 4.6907e-004
          56 3.1558e-011 8.7733e-010 1.5525e-008 9.9930e-009 1.1549e-007 3.3515e-009 2.5230e-007 1.9415e-007 2.3812e-007 7.4030e-008 3.9096e-009 3.8893e-004
          57 2.2310e-011 9.6684e-010 1.2885e-008 5.6772e-009 1.1608e-007 8.2894e-011 1.9090e-007 1.4199e-007 2.2209e-007 1.2222e-007 6.4979e-008 3.1988e-004
          58 1.3568e-011 1.0446e-009 1.0310e-008 2.7089e-009 1.1341e-007 1.2358e-009 1.4552e-007 1.0367e-007 1.7435e-007 1.3416e-007 7.4304e-008 2.7305e-004
          59 6.4293e-012 1.1066e-009 7.9147e-009 9.0633e-010 1.0780e-007 5.6819e-009 1.1201e-007 7.5176e-008 1.2144e-007 1.1014e-007 4.6203e-008 2.1485e-004
          60 1.7395e-012 1.1507e-009 5.7965e-009 9.2389e-011 9.9930e-008 1.2515e-008 8.6494e-008 5.4100e-008 8.0975e-008 8.0632e-008 6.3412e-008 1.8653e-004
          61 4.7106e-015 1.1758e-009 4.0119e-009 8.8042e-011 9.0483e-008 2.0970e-008 6.5898e-008 3.8951e-008 5.5755e-008 6.2121e-008 7.5702e-008 1.4376e-004
          62 1.4060e-012 1.1823e-009 2.5833e-009 7.2239e-010 8.0181e-008 3.0397e-008 4.8326e-008 2.8454e-008 4.0751e-008 5.0156e-008 4.0084e-008 1.2362e-004
          63 5.8398e-012 1.1676e-009 1.4996e-009 1.8346e-009 6.9440e-008 4.0107e-008 3.2905e-008 2.1213e-008 3.0300e-008 3.6829e-008 1.8735e-008 9.3421e-005
          64 1.2961e-011 1.1336e-009 7.4100e-010 3.2761e-009 5.8844e-008 4.9526e-008 1.9822e-008 1.6021e-008 2.1483e-008 2.2662e-008 2.2069e-008 7.8829e-005
          65 2.2236e-011 1.0814e-009 2.6987e-010 4.9102e-009 4.8765e-008 5.8098e-008 9.6612e-009 1.1945e-008 1.3999e-008 1.2743e-008 2.3467e-008 5.8871e-005
          66 3.3061e-011 1.0143e-009 4.1431e-011 6.6243e-009 3.9540e-008 6.5458e-008 3.0290e-009 8.5009e-009 8.5925e-009 8.3105e-009 1.0083e-008 4.8117e-005
          67 4.4705e-011 9.3364e-010 7.2690e-012 8.3076e-009 3.1297e-008 7.1194e-008 1.5688e-010 5.5674e-009 5.4151e-009 7.0127e-009 2.4997e-009 3.5056e-005
          68 5.6528e-011 8.4370e-010 1.1954e-010 9.8834e-009 2.4168e-008 7.5189e-008 7.6099e-010 3.2524e-009 3.8816e-009 6.1951e-009 2.7924e-009 2.7389e-005
          69 6.7940e-011 7.4799e-010 3.3389e-010 1.1292e-008 1.8168e-008 7.7416e-008 4.0828e-009 1.6398e-009 3.1972e-009 4.3924e-009 5.4338e-009 1.9044e-005
          70 7.8337e-011 6.4890e-010 6.1077e-010 1.2473e-008 1.3228e-008 7.7849e-008 9.0889e-009 6.7811e-010 2.6972e-009 2.1776e-009 3.6681e-009 1.3748e-005
          71 8.7418e-011 5.5076e-010 9.1802e-010 1.3418e-008 9.2923e-009 7.6776e-008 1.4738e-008 2.0394e-010 1.9894e-009 7.6589e-010 4.5596e-010 8.7060e-006
          72 9.4742e-011 4.5538e-010 1.2282e-009 1.4090e-008 6.2299e-009 7.4293e-008 2.0140e-008 2.6117e-011 1.0783e-009 2.6369e-010 1.9568e-015 5.3964e-006
          73 1.0020e-010 3.6582e-010 1.5219e-009 1.4500e-008 3.9331e-009 7.0736e-008 2.4730e-008 4.4269e-012 3.1036e-010 1.6493e-010 1.1208e-010 2.7261e-006
          74 1.0371e-010 2.8404e-010 1.7854e-009 1.4657e-008 2.2804e-009 6.6378e-008 2.8245e-008 6.8601e-011 2.4681e-012 1.4722e-010 6.4661e-010 1.1445e-006
          75 1.0518e-010 2.1135e-010 2.0078e-009 1.4565e-008 1.1565e-009 6.1420e-008 3.0647e-008 2.0405e-010 1.5586e-010 6.2682e-011 2.8325e-010 2.8231e-007
          76 1.0482e-010 1.4913e-010 2.1860e-009 1.4263e-008 4.6058e-010 5.6171e-008 3.2121e-008 4.2776e-010 5.1997e-010 5.0514e-012 1.0430e-010 1.0509e-008
          77 1.0270e-010 9.7867e-011 2.3171e-009 1.3769e-008 1.0100e-010 5.0796e-008 3.2886e-008 7.6438e-010 8.5479e-010 2.5671e-010 8.9667e-010 2.8175e-008
          78 9.9062e-011 5.7807e-011 2.4027e-009 1.3119e-008 8.3762e-014 4.5478e-008 3.3199e-008 1.2255e-009 1.0883e-009 8.1998e-010 7.6805e-010 7.8551e-008
          79 9.4150e-011 2.8751e-011 2.4461e-009 1.2346e-008 9.2700e-011 4.0352e-008 3.3281e-008 1.7952e-009 1.2869e-009 1.3185e-009 1.7403e-010 3.2820e-008
          80 8.8248e-011 1.0151e-011 2.4524e-009 1.1486e-008 3.2567e-010 3.5519e-008 3.3302e-008 2.4309e-009 1.5601e-009 1.4729e-009 3.8502e-011 2.0727e-009
          81 8.1539e-011 1.1837e-012 2.4246e-009 1.0560e-008 6.5606e-010 3.1009e-008 3.3332e-008 3.0730e-009 1.9966e-009 1.3755e-009 2.5172e-010 1.6007e-008
          82 7.4347e-011 8.4424e-013 2.3700e-009 9.6056e-009 1.0506e-009 2.6883e-008 3.3445e-008 3.6720e-009 2.6361e-009 1.2866e-009 1.1719e-009 1.0022e-008
          83 6.6832e-011 7.9742e-012 2.2917e-009 8.6372e-009 1.4820e-009 2.3128e-008 3.3605e-008 4.1948e-009 3.4349e-009 1.3866e-009 2.1665e-009 1.9884e-009
          84 5.9222e-011 2.1315e-011 2.1949e-009 7.6787e-009 1.9295e-009 1.9746e-008 3.3775e-008 4.6366e-009 4.2638e-009 1.7379e-009 2.0357e-009 1.0478e-008
          85 5.1642e-011 3.9488e-011 2.0814e-009 6.7399e-009 2.3731e-009 1.6706e-008 3.3845e-008 5.0061e-009 4.9402e-009 2.2825e-009 1.1785e-009 1.8631e-009
          86 4.4166e-011 6.0823e-011 1.9499e-009 5.8233e-009 2.7884e-009 1.3962e-008 3.3635e-008 5.3086e-009 5.3014e-009 2.8220e-009 6.2039e-010 2.9606e-015
          87 3.6733e-011 8.2714e-011 1.7905e-009 4.9128e-009 3.1280e-009 1.1432e-008 3.2777e-008 5.5090e-009 5.2550e-009 3.0901e-009 5.9221e-010 8.2514e-009
