   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          10 1.6356e-008 4.8418e-007 6.8441e-006 6.7194e-005 5.0536e-004 2.9440e-003 1.3269e-002 4.5378e-002 1.0775e-001 1.3867e-001 3.5532e-002 5.9559e-001 5.8345e-002 1.8980e-003 5.5373e-006 1.4334e-005 3.5559e-006 4.7529e-007 6.2821e-008 1.1993e-008 4.5955e-009 2.7187e-009 1.4892e-009
          11 2.3673e-009 1.3896e-007 2.3725e-006 2.3145e-005 1.7286e-004 1.0317e-003 4.9144e-003 1.8471e-002 5.3066e-002 1.0533e-001 1.0958e-001 2.2726e-002 6.2773e-001 5.1961e-002 4.9417e-003 4.1251e-005 1.0683e-005 9.0260e-006 3.2594e-006 1.0293e-006 4.9152e-007 3.3796e-007 2.0544e-007
          12 5.0427e-010 3.9787e-008 7.9720e-007 8.4790e-006 6.4780e-005 3.8836e-004 1.9002e-003 7.5850e-003 2.4107e-002 5.8727e-002 9.7925e-002 8.1791e-002 1.7540e-002 6.6316e-001 3.5396e-002 1.0600e-002 7.3485e-004 2.1178e-005 9.1879e-008 6.8000e-007 5.6658e-007 5.2663e-007 3.8490e-007
          13 6.5266e-010 1.6586e-008 2.7894e-007 3.2513e-006 2.5752e-005 1.5631e-004 7.7799e-004 3.2076e-003 1.0907e-002 2.9554e-002 6.1266e-002 8.5768e-002 5.6976e-002 1.9576e-002 7.0022e-001 1.0627e-002 1.5823e-002 3.7686e-003 7.8367e-004 1.8894e-004 7.9634e-005 5.0033e-005 2.8477e-005
          14 1.0439e-009 1.0828e-008 1.2121e-007 1.3661e-006 1.0823e-005 6.7065e-005 3.3928e-004 1.4269e-003 5.0250e-003 1.4654e-002 3.4018e-002 6.0047e-002 7.0570e-002 3.5762e-002 3.4313e-002 7.1527e-001 2.3831e-003 8.6403e-003 5.5260e-003 2.0535e-003 1.0392e-003 7.4095e-004 4.6126e-004
          15 9.7952e-010 7.6596e-009 6.7056e-008 6.4490e-007 4.9012e-006 3.0662e-005 1.5646e-004 6.6910e-004 2.4067e-003 7.3232e-003 1.8370e-002 3.6530e-002 5.4651e-002 5.4469e-002 1.7888e-002 8.0105e-002 6.3569e-001 6.7905e-002 2.7746e-003 2.4523e-005 1.3858e-005 5.0684e-005 5.9945e-005
          16 5.4147e-010 4.5698e-009 4.0715e-008 3.3310e-007 2.4214e-006 1.4988e-005 7.6402e-005 3.3050e-004 1.2132e-003 3.7754e-003 9.9179e-003 2.1354e-002 3.6173e-002 4.5906e-002 3.8787e-002 4.0187e-003 1.9796e-001 3.4649e-001 1.4662e-001 4.1924e-002 1.8645e-002 1.2081e-002 7.0067e-003
          17 1.7239e-010 2.1529e-009 2.3557e-008 1.7739e-007 1.2686e-006 7.6881e-006 3.9037e-005 1.6963e-004 6.3260e-004 2.0017e-003 5.3988e-003 1.2193e-002 2.2470e-002 3.2240e-002 3.4206e-002 2.5869e-002 2.5932e-003 3.9470e-001 1.9965e-002 3.3472e-002 2.3304e-002 1.9679e-002 1.3548e-002
          18 2.4061e-011 8.1907e-010 1.2356e-008 9.3251e-008 6.7484e-007 4.0188e-006 2.0377e-005 8.8564e-005 3.3273e-004 1.0680e-003 2.9329e-003 6.8099e-003 1.3181e-002 2.0499e-002 2.4433e-002 2.1622e-002 1.7947e-002 6.7137e-002 4.0220e-001 6.1440e-002 1.6717e-002 6.7234e-003 2.4823e-003
          19 5.4146e-014 2.6655e-010 5.7640e-009 4.5809e-008 3.3913e-007 2.0028e-006 1.0169e-005 4.4160e-005 1.6614e-004 5.3866e-004 1.4980e-003 3.5384e-003 7.0254e-003 1.1443e-002 1.4657e-002 1.4199e-002 1.0622e-002 1.9320e-002 3.1894e-001 7.6574e-002 6.0843e-002 4.6958e-002 2.9065e-002
          20 2.4949e-012 9.8584e-011 2.9364e-009 2.4743e-008 1.8679e-007 1.1008e-006 5.5999e-006 2.4307e-005 9.1408e-005 2.9807e-004 8.3538e-004 1.9942e-003 4.0128e-003 6.6985e-003 8.9114e-003 9.1396e-003 7.0166e-003 5.7263e-003 5.0830e-002 4.9035e-001 4.2547e-002 1.7036e-003 5.7897e-004
          21 5.2883e-012 4.3867e-011 1.7450e-009 1.5523e-008 1.1900e-007 7.0157e-007 3.5753e-006 1.5516e-005 5.8305e-005 1.9081e-004 5.3755e-004 1.2926e-003 2.6237e-003 4.4471e-003 6.0532e-003 6.4295e-003 5.1522e-003 3.5755e-003 1.9989e-003 2.5242e-001 1.6817e-001 1.4092e-001 6.4554e-002
          22 5.8741e-012 2.0278e-011 1.0371e-009 9.6525e-009 7.4857e-008 4.4185e-007 2.2549e-006 9.7857e-006 3.6749e-005 1.2054e-004 3.4077e-004 8.2367e-004 1.6818e-003 2.8792e-003 3.9768e-003 4.3179e-003 3.5648e-003 2.4136e-003 2.1062e-003 1.8228e-002 5.2098e-001 2.0006e-005 2.4614e-002
          23 4.5309e-012 9.1562e-012 5.6736e-010 5.4566e-009 4.2643e-008 2.5202e-007 1.2874e-006 5.5872e-006 2.0973e-005 6.8887e-005 1.9517e-004 4.7332e-004 9.7013e-004 1.6712e-003 2.3291e-003 2.5625e-003 2.1533e-003 1.4447e-003 1.2184e-003 1.4516e-003 1.3494e-001 5.6591e-001 2.5451e-002
          24 2.1486e-012 3.2757e-012 2.2740e-010 2.2281e-009 1.7484e-008 1.0341e-007 5.2858e-007 2.2941e-006 8.6096e-006 2.8297e-005 8.0263e-005 1.9499e-004 4.0047e-004 6.9209e-004 9.6903e-004 1.0733e-003 9.0998e-004 6.0792e-004 4.7496e-004 4.5473e-004 6.7822e-005 1.6080e-001 7.1828e-001
