   v'->v''           0           1           2           3           4           5           6           7           8           9          10
          40 1.3003e-009 6.1083e-012 1.1087e-008 1.5862e-008 2.5865e-009 1.9735e-007 1.4841e-008 1.1204e-005 1.2366e-004 2.2372e-003 2.4636e-002
          41 4.7299e-008 1.7247e-011 7.6345e-007 8.1670e-007 5.8425e-007 1.1017e-005 4.4292e-006 3.6475e-004 6.7986e-004 2.3912e-003 2.5975e-002
          42 5.1242e-005 4.2183e-010 9.8055e-004 9.7968e-004 8.9973e-004 1.3522e-002 6.7274e-003 3.8288e-001 2.5782e-001 3.5990e-002 5.5987e-004
          43 4.9577e-009 3.0016e-011 1.8667e-007 1.4728e-007 2.7883e-007 2.2249e-006 1.9039e-006 3.4187e-005 6.9300e-005 4.0881e-003 2.6578e-002
          44 6.7657e-010 9.6831e-011 1.0807e-007 6.0487e-008 2.6002e-007 1.0706e-006 1.5491e-006 5.7281e-006 2.2766e-004 5.1504e-003 2.7274e-002
          45 8.6474e-012 3.6787e-010 1.5999e-007 5.8706e-008 5.6621e-007 1.3054e-006 3.0365e-006 1.3976e-006 5.0293e-004 6.8440e-003 2.7398e-002
          46 4.3678e-009 1.9525e-009 4.2597e-007 8.7515e-008 2.1187e-006 2.7802e-006 1.0709e-005 1.2305e-008 1.3056e-003 9.9009e-003 2.6443e-002
          47 1.3008e-007 2.4482e-008 3.0017e-006 2.3852e-007 2.0557e-005 1.4774e-005 1.0221e-004 7.0656e-006 6.9953e-003 1.9907e-002 2.0921e-002
          48 1.9541e-005 2.6471e-006 2.2331e-004 4.5554e-006 1.9132e-003 8.4460e-004 9.5898e-003 1.2206e-003 3.7986e-001 2.0128e-001 4.7739e-002
          49 2.3268e-006 2.7924e-007 1.9741e-005 9.0998e-008 1.8885e-004 6.3726e-005 9.5445e-004 1.3995e-004 2.7800e-002 6.8128e-004 5.9137e-002
          50 5.0373e-007 4.6092e-008 1.9456e-006 7.1144e-008 2.6086e-005 3.1979e-006 1.3656e-004 2.4701e-005 1.3418e-003 6.9309e-003 3.9594e-002
          51 5.6758e-007 4.2468e-008 1.0296e-006 3.1528e-007 2.0374e-005 3.2307e-007 1.1154e-004 2.3574e-005 2.2926e-004 1.4426e-002 3.7151e-002
          52 1.1024e-006 7.0316e-008 9.0570e-007 1.1116e-006 2.8853e-005 2.6724e-007 1.6548e-004 4.4333e-005 1.4783e-005 2.6884e-002 3.6255e-002
          53 3.3132e-006 1.8499e-007 1.0897e-006 4.7402e-006 6.5361e-005 6.6867e-006 3.9109e-004 1.4631e-004 5.3462e-005 5.8644e-002 3.4097e-002
          54 1.3556e-005 6.7947e-007 1.4443e-006 2.4190e-005 2.0970e-004 5.9508e-005 1.2975e-003 6.9800e-004 6.1638e-004 1.5223e-001 1.9863e-002
          55 2.2659e-005 1.0487e-006 5.5858e-007 4.6330e-005 2.9050e-004 1.4698e-004 1.8384e-003 1.3453e-003 1.1831e-003 1.6072e-001 8.9681e-005
          56 1.0824e-005 4.5739e-007 6.0693e-009 2.5293e-005 1.1096e-004 9.8469e-005 7.1803e-004 7.6568e-004 4.8923e-004 3.8994e-002 1.6011e-002
          57 5.6993e-006 2.1620e-007 2.7882e-007 1.5225e-005 4.4206e-005 7.0252e-005 2.9215e-004 4.9411e-004 1.6453e-004 6.8703e-003 2.5877e-002
          58 4.3990e-006 1.4886e-007 7.4882e-007 1.3240e-005 2.4923e-005 6.9317e-005 1.6739e-004 4.6253e-004 6.2787e-005 8.1410e-004 3.0135e-002
          59 4.3570e-006 1.3081e-007 1.5477e-006 1.4579e-005 1.7309e-005 8.3914e-005 1.1762e-004 5.4233e-004 2.6188e-005 1.7746e-005 3.2387e-002
          60 4.9699e-006 1.3154e-007 2.9730e-006 1.8303e-005 1.3057e-005 1.1333e-004 8.9585e-005 7.1263e-004 1.3972e-005 7.5764e-004 3.2590e-002
          61 5.8310e-006 1.3494e-007 5.2309e-006 2.3462e-005 9.2516e-006 1.5391e-004 6.4219e-005 9.3842e-004 1.4132e-005 1.9287e-003 2.8783e-002
          62 6.1311e-006 1.2265e-007 7.7027e-006 2.6832e-005 4.9901e-006 1.8456e-004 3.5438e-005 1.0834e-003 2.6696e-005 2.5910e-003 1.9609e-002
          63 5.2888e-006 8.9683e-008 8.9653e-006 2.5162e-005 1.5068e-006 1.8030e-004 1.1434e-005 1.0093e-003 5.5804e-005 2.1897e-003 9.0249e-003
          64 3.8970e-006 5.4224e-008 8.7646e-006 2.0228e-005 7.2568e-008 1.5045e-004 8.8829e-007 7.9336e-004 9.9970e-005 1.2853e-003 2.5074e-003
          65 2.7193e-006 2.9552e-008 8.0588e-006 1.5496e-005 2.5119e-007 1.1937e-004 9.9259e-007 5.8473e-004 1.5541e-004 5.7173e-004 2.5073e-004
          66 1.9228e-006 1.5129e-008 7.4990e-006 1.2130e-005 1.2340e-006 9.6641e-005 6.2446e-006 4.3331e-004 2.2161e-004 1.8884e-004 5.0446e-005
          67 1.4055e-006 7.0376e-009 7.2444e-006 9.9239e-006 2.6571e-006 8.1733e-005 1.4023e-005 3.3030e-004 2.9987e-004 3.4120e-005 4.6645e-004
          68 1.0543e-006 2.5838e-009 7.2645e-006 8.4599e-006 4.4628e-006 7.2052e-005 2.3727e-005 2.5814e-004 3.9063e-004 6.3734e-010 9.1166e-004
          69 7.9315e-007 4.3496e-010 7.4561e-006 7.3876e-006 6.6703e-006 6.5152e-005 3.5304e-005 2.0316e-004 4.8958e-004 1.5244e-005 1.1850e-003
          70 5.7772e-007 5.8231e-011 7.6525e-006 6.4382e-006 9.1911e-006 5.8933e-005 4.8178e-005 1.5656e-004 5.8299e-004 3.6095e-005 1.2288e-003
          71 3.9082e-007 1.2013e-009 7.6607e-006 5.4474e-006 1.1725e-005 5.1935e-005 6.0723e-005 1.1454e-004 6.4887e-004 3.9803e-005 1.0637e-003
          72 2.3534e-007 3.5124e-009 7.3736e-006 4.3972e-006 1.3883e-005 4.3876e-005 7.0958e-005 7.7689e-005 6.7014e-004 2.4934e-005 7.7798e-004
          73 1.1927e-007 6.5017e-009 6.8269e-006 3.3714e-006 1.5438e-005 3.5455e-005 7.7838e-005 4.8033e-005 6.4628e-004 6.0194e-006 4.8125e-004
          74 4.4528e-008 9.6796e-009 6.1011e-006 2.4466e-006 1.6310e-005 2.7397e-005 8.1103e-005 2.6315e-005 5.8658e-004 7.2181e-007 2.4621e-004
          75 7.4964e-009 1.2612e-008 5.2780e-006 1.6715e-006 1.6497e-005 2.0226e-005 8.0898e-005 1.2074e-005 5.0401e-004 1.9782e-005 9.7907e-005
          76 6.0345e-010 1.5156e-008 4.4857e-006 1.0789e-006 1.6264e-005 1.4418e-005 7.8649e-005 4.0905e-006 4.1715e-004 6.3439e-005 2.5844e-005
          77 1.5219e-008 1.7434e-008 3.8000e-006 6.5462e-007 1.5905e-005 9.9996e-006 7.5849e-005 5.9494e-007 3.3814e-004 1.2596e-004 2.0461e-006
          78 4.4799e-008 1.9431e-008 3.2040e-006 3.6042e-007 1.5444e-005 6.6715e-006 7.2623e-005 9.6696e-008 2.6852e-004 1.9853e-004 1.1976e-006
          79 8.4935e-008 2.1268e-008 2.7029e-006 1.6941e-007 1.4991e-005 4.2439e-006 6.9503e-005 1.5645e-006 2.1033e-004 2.7298e-004 6.6673e-006
          80 1.3321e-007 2.3028e-008 2.2809e-006 5.7005e-008 1.4575e-005 2.5074e-006 6.6615e-005 4.3327e-006 1.6264e-004 3.4291e-004 1.0086e-005
          81 1.8640e-007 2.4525e-008 1.9051e-006 6.1304e-009 1.4068e-005 1.2981e-006 6.3371e-005 7.9183e-006 1.2298e-004 3.9947e-004 9.0126e-006
          82 2.4232e-007 2.5777e-008 1.5739e-006 4.9559e-009 1.3495e-005 5.2787e-007 5.9894e-005 1.1972e-005 9.0911e-005 4.3858e-004 4.8895e-006
          83 2.9424e-007 2.6371e-008 1.2647e-006 4.2393e-008 1.2669e-005 1.1693e-007 5.5382e-005 1.5969e-005 6.4640e-005 4.5145e-004 9.0811e-007
          84 3.3496e-007 2.6095e-008 9.8254e-007 1.0429e-007 1.1564e-005 7.7952e-012 4.9792e-005 1.9333e-005 4.4002e-005 4.3603e-004 3.1586e-007
