   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 3.1160e-002 5.5064e-002 8.3456e-003 1.8272e-002 3.3260e-002 2.4138e-004 3.6808e-002 7.8319e-003 2.3578e-002 2.7474e-002 7.9392e-003 4.6948e-002 1.0235e-004 6.1031e-002 7.2301e-003 6.7204e-002 9.0176e-002 4.1712e-001 4.6929e-002 1.2350e-002 6.2931e-005 2.4569e-004 1.8149e-004 1.8986e-005
          11 2.2476e-002 5.0549e-002 1.7444e-002 6.0060e-003 3.5339e-002 4.2227e-003 2.0245e-002 2.5160e-002 2.3068e-003 3.7277e-002 3.5313e-003 2.9727e-002 2.4951e-002 1.0508e-002 5.4176e-002 3.6104e-004 6.1582e-002 1.2151e-001 4.3999e-001 5.4481e-003 2.0657e-002 4.9995e-003 6.8670e-004 3.5430e-005
          12 1.6132e-002 4.4085e-002 2.5049e-002 5.3213e-004 2.8841e-002 1.4563e-002 5.3878e-003 3.1131e-002 2.6272e-003 2.1441e-002 2.3049e-002 2.8325e-003 3.8465e-002 5.4815e-003 2.6082e-002 3.9147e-002 7.7442e-004 4.4097e-002 2.0153e-001 3.8429e-001 1.8328e-002 4.5451e-003 5.7864e-003 6.5643e-004
          13 1.1557e-002 3.7090e-002 2.9800e-002 5.5842e-004 1.9022e-002 2.2714e-002 2.4376e-005 2.4106e-002 1.4202e-002 4.4091e-003 3.0130e-002 3.8452e-003 1.8176e-002 2.8545e-002 7.9426e-005 3.5170e-002 2.4871e-002 3.2372e-003 1.7958e-002 3.4389e-001 1.9029e-001 1.0097e-001 1.5909e-002 8.1367e-004
          14 8.2952e-003 3.0456e-002 3.1690e-002 3.7080e-003 1.0063e-002 2.5367e-002 2.6890e-003 1.2589e-002 2.2647e-002 1.9767e-004 2.0305e-002 1.7801e-002 1.2796e-003 2.8652e-002 1.2456e-002 5.4316e-003 3.5427e-002 1.5107e-002 5.7899e-003 3.1824e-006 4.8396e-001 1.9175e-003 4.3283e-002 6.0997e-003
          15 5.9867e-003 2.4637e-002 3.1371e-002 7.9001e-003 3.9103e-003 2.3216e-002 8.6080e-003 3.8041e-003 2.2893e-002 5.8700e-003 7.1858e-003 2.4043e-002 2.9010e-003 1.2063e-002 2.5591e-002 2.1128e-003 1.3110e-002 3.0340e-002 1.0449e-002 1.1864e-002 4.3300e-002 3.4725e-001 1.1253e-001 6.8607e-003
          16 4.3313e-003 1.9652e-002 2.9435e-002 1.1737e-002 7.7173e-004 1.8313e-002 1.3847e-002 1.7687e-004 1.7208e-002 1.3207e-002 4.8519e-004 1.9110e-002 1.2454e-002 9.6309e-004 2.1044e-002 1.4722e-002 1.2781e-004 1.7528e-002 2.3258e-002 1.1622e-002 3.9723e-002 1.6170e-001 1.0174e-002 5.7452e-003
          17 3.1518e-003 1.5550e-002 2.6599e-002 1.4529e-002 3.8489e-006 1.2785e-002 1.6601e-002 7.4127e-004 1.0020e-002 1.7024e-002 1.0078e-003 9.9890e-003 1.8055e-002 1.4701e-003 8.9839e-003 2.0495e-002 5.0806e-003 2.6989e-003 1.7771e-002 1.5906e-002 2.7566e-002 1.3304e-001 6.2564e-002 9.7274e-003
          18 2.3076e-003 1.2237e-002 2.3376e-002 1.6099e-002 6.7927e-004 7.9479e-003 1.6793e-002 3.3445e-003 4.3221e-003 1.6551e-002 4.9954e-003 3.0003e-003 1.6848e-002 7.3233e-003 1.2295e-003 1.5684e-002 1.3293e-002 6.0503e-004 5.5075e-003 1.5514e-002 6.1068e-003 1.0980e-001 1.3879e-001 9.3993e-003
          19 1.6961e-003 9.5701e-003 2.0044e-002 1.6485e-002 1.9703e-003 4.3509e-003 1.5113e-002 6.1323e-003 1.1094e-003 1.3315e-002 8.8132e-003 1.6009e-004 1.1734e-002 1.1873e-002 2.9834e-004 7.5605e-003 1.5320e-002 5.7997e-003 1.0339e-004 6.4415e-003 1.3717e-002 2.9167e-003 2.5996e-001 5.3311e-003
          20 1.2506e-003 7.4416e-003 1.6836e-002 1.5918e-002 3.2854e-003 2.0326e-003 1.2492e-002 8.0740e-003 3.3450e-005 9.2618e-003 1.0747e-002 4.4963e-004 6.3334e-003 1.2804e-002 3.0056e-003 1.9614e-003 1.1819e-002 1.0061e-002 1.5019e-003 9.4630e-004 4.9843e-003 2.3937e-002 1.1223e-001 3.1428e-003
          21 9.2182e-004 5.7381e-003 1.3842e-002 1.4614e-002 4.2577e-003 7.5315e-004 9.6543e-003 8.8311e-003 2.3688e-004 5.6826e-003 1.0670e-002 2.0142e-003 2.5603e-003 1.0927e-002 5.8421e-003 5.0559e-005 6.7991e-003 1.0583e-002 4.6189e-003 9.7241e-005 1.4472e-003 7.8659e-004 1.3034e-001 1.3981e-002
          22 6.6998e-004 4.3296e-003 1.1007e-002 1.2679e-002 4.6731e-003 1.8052e-004 6.9999e-003 8.4457e-003 8.8608e-004 3.0804e-003 9.1695e-003 3.4125e-003 6.5548e-004 7.8889e-003 7.0886e-003 4.0050e-004 2.9463e-003 8.4196e-003 6.2974e-003 1.3797e-003 5.0581e-005 1.8453e-003 2.9750e-002 6.3583e-002
          23 4.6907e-004 3.1234e-003 8.2770e-003 1.0194e-002 4.4260e-003 1.1262e-005 4.7304e-003 7.1386e-003 1.3838e-003 1.4709e-003 6.9622e-003 3.9154e-003 4.9155e-005 4.9670e-003 6.5880e-003 1.2701e-003 9.1057e-004 5.4978e-003 5.9622e-003 2.4944e-003 1.9435e-004 1.0280e-004 1.9190e-002 1.0923e-001
          24 3.0394e-004 2.0691e-003 5.6526e-003 7.3042e-003 3.5408e-003 6.8237e-006 2.9168e-003 5.2275e-003 1.4254e-003 6.2273e-004 4.6370e-003 3.4102e-003 1.6798e-005 2.7633e-003 4.9520e-003 1.6151e-003 1.7624e-004 3.0659e-003 4.3987e-003 2.5414e-003 5.3637e-004 7.2001e-007 1.6097e-003 1.8493e-001
          25 1.9880e-004 1.3739e-003 3.8315e-003 5.1125e-003 2.6594e-003 2.8126e-005 1.8195e-003 3.6862e-003 1.2261e-003 2.7107e-004 3.0371e-003 2.6551e-003 8.2933e-005 1.5546e-003 3.4841e-003 1.5048e-003 1.5824e-005 1.7030e-003 3.0105e-003 2.0949e-003 6.3627e-004 4.1671e-005 1.4217e-004 1.8899e-001
          26 1.4512e-004 1.0139e-003 2.8702e-003 3.9187e-003 2.1410e-003 4.3940e-005 1.2731e-003 2.8300e-003 1.0736e-003 1.3361e-004 2.1980e-003 2.1724e-003 1.3315e-004 9.8721e-004 2.6436e-003 1.3668e-003 1.1146e-006 1.0616e-003 2.2215e-003 1.7531e-003 6.5106e-004 9.1200e-005 2.0433e-007 1.3780e-001
          27 1.0689e-004 7.5310e-004 2.1560e-003 2.9951e-003 1.6969e-003 5.0692e-005 9.0347e-004 2.1610e-003 9.0083e-004 6.6936e-005 1.5990e-003 1.7340e-003 1.5461e-004 6.4057e-004 1.9890e-003 1.1680e-003 1.5458e-005 6.7464e-004 1.6287e-003 1.4105e-003 5.9740e-004 1.1875e-004 8.1896e-006 1.0222e-001
          28 7.6339e-005 5.4122e-004 1.5626e-003 2.1988e-003 1.2793e-003 4.8317e-005 6.2557e-004 1.5834e-003 7.0624e-004 3.3249e-005 1.1275e-003 1.3105e-003 1.4742e-004 4.1035e-004 1.4365e-003 9.2387e-004 2.7931e-005 4.2343e-004 1.1504e-003 1.0673e-003 4.9420e-004 1.1876e-004 9.0513e-006 7.1507e-002
          29 5.0726e-005 3.6122e-004 1.0491e-003 1.4897e-003 8.8291e-004 3.8661e-005 4.0597e-004 1.0706e-003 5.0028e-004 1.6141e-005 7.4100e-004 9.0475e-004 1.1779e-004 2.5039e-004 9.5964e-004 6.5709e-004 2.9802e-005 2.5389e-004 7.5533e-004 7.3573e-004 3.6146e-004 9.6837e-005 8.7623e-006 4.4795e-002
          30 2.8633e-005 2.0446e-004 5.9609e-004 8.5126e-004 5.1040e-004 2.4382e-005 2.2558e-004 6.1081e-004 2.9380e-004 7.2215e-006 4.1502e-004 5.2281e-004 7.4168e-005 1.3339e-004 5.4293e-004 3.8653e-004 2.1661e-005 1.3356e-004 4.2239e-004 4.2432e-004 2.1611e-004 6.1496e-005 6.5656e-006 2.2402e-002
          31 9.5760e-006 6.8474e-005 1.9999e-004 2.8638e-004 1.7266e-004 8.5865e-006 7.4858e-005 2.0532e-004 1.0013e-004 2.1344e-006 1.3825e-004 1.7680e-004 2.6097e-005 4.3338e-005 1.8173e-004 1.3180e-004 8.1002e-006 4.3110e-005 1.4056e-004 1.4332e-004 7.4238e-005 2.1705e-005 2.5281e-006 5.2254e-003
