   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 2.7545e-009 1.8349e-009 1.9809e-010 1.9486e-008 2.0182e-007 4.5837e-006 6.4422e-005 8.4297e-004 9.0831e-003 7.2405e-002 8.1388e-001 1.0270e-001 1.0209e-003 1.3668e-006 6.0854e-007 5.9786e-009 3.5672e-009 7.9838e-010 1.7221e-009 2.5653e-010 1.4512e-012 3.0952e-011 8.8673e-011 6.1820e-011
          11 1.1096e-010 7.7591e-011 2.6296e-010 8.2391e-010 5.3163e-008 4.9174e-007 9.4709e-006 1.0878e-004 1.2023e-003 1.1070e-002 7.3851e-002 8.0487e-001 1.0704e-001 1.8429e-003 1.3792e-007 1.1379e-006 1.1740e-007 4.3459e-008 7.2768e-009 2.0391e-010 1.4041e-008 2.7405e-009 5.0856e-010 1.5965e-009
          12 1.9479e-009 1.2365e-009 2.9538e-010 6.2104e-012 3.8876e-009 1.4010e-007 1.0563e-006 1.7694e-005 1.7474e-004 1.6486e-003 1.3126e-002 7.3155e-002 8.0023e-001 1.0843e-001 3.2173e-003 2.2036e-006 2.1161e-006 2.7027e-007 3.3161e-009 1.0798e-009 9.6933e-010 6.9665e-009 2.7137e-009 1.8170e-010
          13 2.2244e-010 2.3821e-010 3.1652e-010 5.5948e-010 1.7002e-010 1.4953e-008 3.3856e-007 2.3066e-006 3.0978e-005 2.6909e-004 2.1869e-003 1.5178e-002 7.0018e-002 8.0094e-001 1.0591e-001 5.4389e-003 2.5138e-005 2.5891e-006 8.4608e-007 4.6248e-009 4.1600e-009 4.3135e-010 3.7307e-009 5.3574e-009
          14 6.0054e-010 4.2579e-010 7.1032e-011 1.2642e-010 1.2232e-009 4.6197e-010 5.2922e-008 7.0800e-007 4.7809e-006 5.1355e-005 3.9614e-004 2.8088e-003 1.7144e-002 6.4175e-002 8.0804e-001 9.8375e-002 8.8767e-003 1.2683e-004 1.3221e-006 1.9730e-006 1.2856e-007 2.4287e-008 1.0912e-008 7.5557e-010
          15 9.9536e-010 5.6187e-010 2.2375e-010 1.0669e-010 3.6203e-010 2.6779e-009 8.5828e-010 1.3521e-007 1.4046e-006 9.4556e-006 8.3442e-005 5.6421e-004 3.4994e-003 1.8939e-002 5.5430e-002 8.2238e-001 8.4735e-002 1.3874e-002 4.7129e-004 6.1411e-007 2.5446e-006 7.8903e-007 2.0241e-007 5.9440e-008
          16 9.8002e-011 6.6484e-013 1.9354e-015 6.6217e-011 1.1057e-010 1.6819e-009 4.2446e-009 6.8676e-009 3.0292e-007 2.6616e-006 1.6905e-005 1.2955e-004 7.7800e-004 4.2346e-003 2.0510e-002 4.3814e-002 8.4420e-001 6.4371e-002 2.0450e-002 1.4526e-003 3.7077e-005 4.7332e-007 1.4345e-006 6.9882e-007
          17 2.1995e-010 3.2776e-010 1.4353e-010 3.3478e-011 1.1841e-010 4.0264e-011 6.7247e-009 8.7199e-009 3.2760e-008 6.2063e-007 5.0302e-006 2.9452e-005 1.9386e-004 1.0352e-003 4.9633e-003 2.1828e-002 2.9821e-002 8.7205e-001 3.8348e-002 2.7544e-002 3.8323e-003 3.2215e-004 1.3759e-005 4.3887e-008
          18 6.1828e-010 3.4393e-010 9.5726e-011 1.1371e-010 3.6194e-011 4.3071e-010 2.5753e-010 1.2708e-008 2.1485e-008 1.1840e-007 1.3380e-006 9.0991e-006 4.9520e-005 2.8356e-004 1.3397e-003 5.6365e-003 2.2993e-002 1.4972e-002 9.0055e-001 1.2103e-002 3.1649e-002 8.4995e-003 1.5559e-003 2.6076e-004
          19 3.5675e-010 3.6971e-011 2.5239e-014 1.8131e-011 1.9499e-010 1.4018e-013 1.0656e-009 1.6217e-009 2.1692e-008 5.8027e-008 2.9050e-007 2.6592e-006 1.5922e-005 7.8580e-005 3.9554e-004 1.6648e-003 6.1547e-003 2.4278e-002 2.9159e-003 9.1585e-001 1.4394e-004 2.6142e-002 1.4070e-002 4.5341e-003
          20 2.6453e-011 5.3416e-011 6.1321e-011 1.7232e-011 5.9735e-011 3.4912e-010 4.6861e-010 6.8321e-010 4.5787e-009 3.5556e-008 1.2449e-007 7.0188e-007 5.0460e-006 2.7279e-005 1.2353e-004 5.4320e-004 2.0052e-003 6.4182e-003 2.6379e-002 1.4391e-003 8.8774e-001 3.0386e-002 7.9084e-003 1.1452e-002
          21 5.9204e-011 2.0109e-010 8.3063e-011 5.8993e-011 7.7013e-012 3.4594e-010 1.6297e-010 8.3477e-010 6.7197e-011 9.0605e-009 7.8425e-008 2.8830e-007 1.5899e-006 9.5781e-006 4.4711e-005 1.8055e-004 7.0657e-004 2.3099e-003 6.2761e-003 3.0933e-002 2.5225e-002 7.6192e-001 1.2927e-001 4.4925e-003
          22 2.2750e-010 1.8905e-010 3.1618e-011 3.5170e-011 7.7321e-011 3.7289e-011 9.9821e-010 1.6647e-011 5.6142e-010 4.7179e-010 2.9931e-008 1.6171e-007 6.6552e-007 3.2716e-006 1.6756e-005 7.1887e-005 2.6073e-004 8.8758e-004 2.5284e-003 5.4934e-003 4.2011e-002 9.5096e-002 4.7800e-001 2.2823e-001
          23 2.7712e-010 8.0016e-011 6.0126e-013 3.4745e-012 7.4767e-011 3.9081e-011 7.4756e-010 9.3388e-010 1.0678e-013 1.2549e-012 5.1990e-009 7.2135e-008 3.3958e-007 1.3790e-006 6.6617e-006 2.9865e-005 1.1017e-004 3.5452e-004 1.0659e-003 2.6307e-003 3.7710e-003 7.0928e-002 2.1202e-001 1.0358e-001
          24 2.0307e-010 9.7451e-012 9.0409e-012 3.1762e-012 2.4957e-011 1.4884e-010 1.3860e-010 1.2648e-009 6.6303e-010 1.5345e-010 4.5092e-010 2.2260e-008 1.6088e-007 7.2555e-007 3.0475e-006 1.2467e-005 4.8708e-005 1.6151e-004 4.5220e-004 1.1801e-003 2.5630e-003 1.0147e-003 1.4929e-001 2.4891e-001
          25 1.0331e-010 2.5251e-012 2.4335e-011 1.4750e-011 7.8923e-013 1.4650e-010 8.6531e-012 6.6408e-010 1.2662e-009 7.2178e-010 1.6197e-010 5.7516e-009 6.6682e-008 3.9113e-007 1.5479e-006 5.7820e-006 2.2454e-005 7.6977e-005 2.2233e-004 5.4914e-004 1.2156e-003 2.4420e-003 1.7106e-003 3.2532e-001
          26 3.7064e-011 1.9654e-011 2.7946e-011 1.9237e-011 4.0626e-012 8.0028e-011 1.3296e-010 1.5166e-010 1.0271e-009 1.0449e-009 4.1662e-010 1.9597e-009 2.6874e-008 1.9649e-007 8.1037e-007 3.0477e-006 1.1220e-005 3.7792e-005 1.1429e-004 2.8343e-004 5.9317e-004 1.1181e-003 3.1316e-003 5.5708e-002
          27 8.5552e-012 3.0446e-011 2.2039e-011 1.5823e-011 1.1382e-011 2.8520e-011 1.9996e-010 3.8658e-012 5.3221e-010 8.7195e-010 7.2682e-010 1.1586e-009 1.1870e-008 9.3527e-008 4.2171e-007 1.6948e-006 5.9540e-006 1.9365e-005 5.8482e-005 1.4845e-004 3.1916e-004 5.4471e-004 7.7608e-004 1.5419e-002
          28 9.1280e-013 2.7386e-011 1.3475e-011 9.7724e-012 1.2017e-011 6.8802e-012 1.6379e-010 1.1255e-011 2.0604e-010 5.1965e-010 7.2485e-010 8.4339e-010 5.7052e-009 4.2746e-008 2.0993e-007 8.9994e-007 3.0923e-006 9.8326e-006 2.8982e-005 7.4575e-005 1.6417e-004 2.9072e-004 4.0359e-004 3.4217e-006
          29 6.8741e-015 1.5440e-011 6.1156e-012 4.4297e-012 7.1315e-012 1.1875e-012 8.5315e-011 1.8154e-011 6.3610e-011 2.2573e-010 4.2681e-010 4.7244e-010 2.4452e-009 1.6918e-008 8.7690e-008 3.9037e-007 1.3331e-006 4.2031e-006 1.2153e-005 3.1415e-005 6.9572e-005 1.2692e-004 1.8081e-004 1.7212e-004
          30 1.1942e-014 6.5238e-012 2.3510e-012 1.6990e-012 3.0594e-012 2.3038e-013 3.4628e-011 1.0236e-011 1.9774e-011 8.4488e-011 1.8283e-010 2.0264e-010 9.3692e-010 6.1900e-009 3.2838e-008 1.4843e-007 5.0644e-007 1.5931e-006 4.5674e-006 1.1819e-005 2.6184e-005 4.8243e-005 6.8922e-005 8.0412e-005
