   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 2.5660e-008 5.9641e-008 4.5175e-006 1.3828e-004 7.9227e-005 1.6804e-002 2.3156e-001 3.5725e-001 3.2966e-003 4.5239e-002 4.1801e-002 1.2835e-005 2.5018e-002 4.2306e-002 2.3517e-002 2.7266e-003 2.5541e-003 1.6811e-002 3.1095e-002 3.7356e-002 3.5569e-002 2.9096e-002 2.1338e-002 1.4446e-002 9.2077e-003 5.5840e-003 3.2456e-003 1.8245e-003 1.0007e-003 5.3777e-004 2.8318e-004 1.4648e-004 7.4994e-005 3.8258e-005 1.9385e-005 9.6340e-006 4.6519e-006 2.2016e-006 1.0517e-006 5.2275e-007 2.7029e-007 1.3958e-007 6.8197e-008 3.0656e-008 1.3089e-008 5.9052e-009 3.1687e-009 1.9923e-009 1.2299e-009 5.8815e-010 1.5329e-010 2.8112e-012 3.0515e-011 6.5358e-011 4.1290e-011 4.4033e-012 8.9376e-012 5.2713e-011 9.6778e-011 1.1159e-010 9.5293e-011 6.2530e-011 3.0197e-011 1.3368e-011
          11 7.6512e-011 1.8543e-009 3.1475e-007 7.2960e-007 3.2651e-004 2.1955e-003 2.9694e-003 1.9302e-001 4.3321e-001 2.3189e-002 3.1094e-002 3.8548e-002 3.8505e-005 1.9955e-002 3.7223e-002 2.3385e-002 4.1534e-003 9.2113e-004 1.1593e-002 2.4596e-002 3.1971e-002 3.2340e-002 2.7798e-002 2.1311e-002 1.5062e-002 9.9975e-003 6.2957e-003 3.8011e-003 2.2238e-003 1.2669e-003 7.0303e-004 3.8135e-004 2.0422e-004 1.0892e-004 5.7744e-005 3.0124e-005 1.5382e-005 7.7606e-006 3.9351e-006 2.0156e-006 1.0233e-006 4.9978e-007 2.3268e-007 1.0767e-007 5.4307e-008 3.2082e-008 2.1252e-008 1.3737e-008 7.4800e-009 3.0012e-009 7.3511e-010 6.2738e-011 2.0197e-012 7.3911e-012 2.2931e-013 2.1484e-011 5.4945e-011 6.3940e-011 4.5569e-011 2.1102e-011 5.9678e-012 8.1388e-013 2.5835e-014 1.9039e-015
          12 1.0976e-008 2.7228e-009 8.9541e-010 2.8864e-006 1.8373e-005 2.0235e-004 6.3093e-003 2.1682e-003 1.2023e-001 4.8972e-001 7.1852e-002 1.7421e-002 3.6751e-002 6.4354e-006 1.7346e-002 3.3606e-002 2.2294e-002 4.9029e-003 3.2607e-004 8.5379e-003 2.0147e-002 2.7882e-002 2.9544e-002 2.6414e-002 2.1055e-002 1.5429e-002 1.0574e-002 6.8769e-003 4.3011e-003 2.6025e-003 1.5266e-003 8.7296e-004 4.9088e-004 2.7268e-004 1.4929e-004 8.0456e-005 4.2964e-005 2.2972e-005 1.2310e-005 6.5216e-006 3.3609e-006 1.6847e-006 8.4182e-007 4.3403e-007 2.3356e-007 1.2731e-007 6.6812e-008 3.2745e-008 1.5390e-008 7.6527e-009 4.5335e-009 3.2293e-009 2.4202e-009 1.6147e-009 8.2866e-010 2.6909e-010 2.7663e-011 8.5374e-012 5.6782e-011 8.1286e-011 6.9817e-011 4.3159e-011 1.9615e-011 8.3813e-012
          13 4.6539e-012 6.7358e-009 5.9789e-008 4.1892e-007 2.3830e-006 1.3703e-004 3.8768e-005 6.8333e-003 2.0272e-002 4.4681e-002 4.9337e-001 1.5288e-001 5.3515e-003 3.7746e-002 4.5695e-004 1.5697e-002 3.0901e-002 2.0530e-002 5.0653e-003 1.2189e-004 6.6289e-003 1.6967e-002 2.4572e-002 2.6928e-002 2.4905e-002 2.0486e-002 1.5437e-002 1.0892e-002 7.3042e-003 4.6967e-003 2.9179e-003 1.7643e-003 1.0424e-003 6.0284e-004 3.4244e-004 1.9221e-004 1.0701e-004 5.9094e-005 3.2345e-005 1.7602e-005 9.5698e-006 5.1961e-006 2.7948e-006 1.4752e-006 7.6361e-007 3.9294e-007 2.0510e-007 1.0982e-007 5.9887e-008 3.2637e-008 1.7598e-008 9.5259e-009 5.3738e-009 3.2733e-009 2.1499e-009 1.4545e-009 9.5056e-010 5.6757e-010 2.9792e-010 1.3423e-010 5.1274e-011 1.6649e-011 4.7591e-012 1.5722e-012
          14 5.8773e-009 3.1082e-009 1.5527e-008 2.5354e-008 2.4607e-006 2.3257e-006 2.1206e-004 1.2223e-003 2.6553e-003 4.4491e-002 2.0434e-003 4.2408e-001 2.5774e-001 3.1549e-005 4.3673e-002 2.6399e-003 1.3802e-002 2.8931e-002 1.8269e-002 4.7819e-003 5.4971e-005 5.4468e-003 1.4524e-002 2.1750e-002 2.4436e-002 2.3157e-002 1.9568e-002 1.5114e-002 1.0922e-002 7.5201e-003 4.9630e-003 3.1569e-003 1.9564e-003 1.1888e-003 7.0673e-004 4.1103e-004 2.3605e-004 1.3512e-004 7.6914e-005 4.3153e-005 2.3878e-005 1.3226e-005 7.4288e-006 4.1976e-006 2.3236e-006 1.2355e-006 6.3784e-007 3.3363e-007 1.8480e-007 1.0836e-007 6.3815e-008 3.5367e-008 1.7866e-008 8.4970e-009 4.2590e-009 2.6072e-009 2.0293e-009 1.7880e-009 1.5441e-009 1.2013e-009 8.1202e-010 4.6131e-010 2.0575e-010 8.7856e-011
          15 9.3480e-010 7.3319e-009 5.7788e-009 9.0090e-008 1.5074e-007 4.1553e-006 6.8259e-005 2.2826e-005 3.1480e-003 8.0530e-005 5.3928e-002 1.8056e-002 2.8470e-001 3.5832e-001 1.0356e-002 5.7796e-002 9.4697e-003 1.0823e-002 2.8293e-002 1.5349e-002 4.2364e-003 5.7009e-005 4.7277e-003 1.2819e-002 1.9392e-002 2.2118e-002 2.1403e-002 1.8390e-002 1.4496e-002 1.0728e-002 7.5296e-003 5.0663e-003 3.3053e-003 2.0990e-003 1.2992e-003 7.8894e-004 4.7286e-004 2.7955e-004 1.6271e-004 9.3741e-005 5.3949e-005 3.1062e-005 1.7760e-005 1.0037e-005 5.6478e-006 3.2048e-006 1.8366e-006 1.0459e-006 5.8003e-007 3.1195e-007 1.6644e-007 9.1571e-008 5.3280e-008 3.2403e-008 1.9784e-008 1.1678e-008 6.5867e-009 3.6233e-009 2.0280e-009 1.1964e-009 7.3523e-010 4.3063e-010 2.0498e-010 9.1409e-011
          16 1.5175e-009 9.3068e-012 9.8610e-009 1.1591e-008 1.6356e-008 1.7556e-006 2.7048e-007 1.4587e-004 2.3870e-004 3.0616e-003 6.8390e-003 3.7186e-002 9.0005e-002 1.1779e-001 4.0572e-001 4.2111e-002 8.4000e-002 2.7226e-002 5.9686e-003 2.9950e-002 1.1402e-002 3.5930e-003 1.2358e-004 4.3514e-003 1.1560e-002 1.7372e-002 1.9896e-002 1.9495e-002 1.6933e-002 1.3565e-002 1.0216e-002 7.2831e-003 4.9942e-003 3.3266e-003 2.1501e-003 1.3561e-003 8.4325e-004 5.1710e-004 3.1103e-004 1.8439e-004 1.0906e-004 6.4490e-005 3.7740e-005 2.1773e-005 1.2549e-005 7.3460e-006 4.3532e-006 2.5513e-006 1.4520e-006 8.0935e-007 4.5653e-007 2.6791e-007 1.6225e-007 9.7380e-008 5.5580e-008 2.9805e-008 1.5465e-008 8.2829e-009 4.8808e-009 3.1953e-009 2.1777e-009 1.3656e-009 6.7130e-010 3.0300e-010
          17 2.8704e-009 4.2986e-009 1.9617e-010 1.9763e-010 1.2048e-008 4.5129e-008 3.7922e-006 3.9558e-005 4.5023e-005 1.3989e-003 6.1521e-004 2.1330e-002 7.4519e-003 1.6983e-001 7.8527e-003 3.4728e-001 8.3914e-002 1.2258e-001 6.6723e-002 7.3802e-004 3.6866e-002 6.1694e-003 3.2738e-003 3.8144e-004 4.1126e-003 1.0798e-002 1.5581e-002 1.7853e-002 1.7516e-002 1.5284e-002 1.2420e-002 9.4357e-003 6.8182e-003 4.7659e-003 3.2141e-003 2.1060e-003 1.3589e-003 8.6144e-004 5.3398e-004 3.2702e-004 1.9980e-004 1.2089e-004 7.1877e-005 4.2456e-005 2.5342e-005 1.5252e-005 9.0751e-006 5.2942e-006 3.0857e-006 1.8445e-006 1.1311e-006 6.8948e-007 4.0380e-007 2.2632e-007 1.2563e-007 7.2814e-008 4.5420e-008 2.9963e-008 1.9941e-008 1.2818e-008 7.7151e-009 4.1555e-009 1.8265e-009 7.7884e-010
          18 4.4094e-010 2.4081e-009 1.5209e-009 5.7563e-010 3.9376e-009 1.6606e-008 2.1044e-006 8.9294e-007 9.6933e-005 9.2129e-005 2.0440e-003 1.1125e-003 2.7967e-002 5.6591e-003 1.7601e-001 3.6054e-002 1.8480e-001 9.7122e-002 1.5556e-001 1.3703e-001 3.0177e-003 5.5552e-002 8.2478e-004 4.1354e-003 1.3754e-003 3.6319e-003 1.0691e-002 1.3796e-002 1.6021e-002 1.5438e-002 1.3521e-002 1.1073e-002 8.4186e-003 6.1835e-003 4.3644e-003 2.9635e-003 1.9817e-003 1.2987e-003 8.2783e-004 5.2278e-004 3.2939e-004 2.0363e-004 1.2347e-004 7.5149e-005 4.6205e-005 2.8071e-005 1.6666e-005 9.9098e-006 6.0721e-006 3.7929e-006 2.3219e-006 1.3663e-006 7.9388e-007 4.7913e-007 3.0680e-007 2.0173e-007 1.2900e-007 7.7649e-008 4.4152e-008 2.4397e-008 1.3372e-008 7.0023e-009 3.0985e-009 1.3348e-009
          19 2.8832e-010 2.0393e-012 1.0405e-009 3.7146e-010 8.4817e-009 7.3250e-009 3.2743e-007 1.4667e-006 3.6938e-005 2.1816e-005 8.5305e-004 6.2722e-004 9.8166e-003 1.3058e-002 6.0154e-002 7.8180e-002 1.6662e-001 2.8712e-002 4.9712e-002 1.3562e-001 2.1620e-001 2.6556e-002 9.7233e-002 3.3522e-003 9.2104e-003 5.5644e-003 2.0946e-003 1.2183e-002 1.1249e-002 1.4722e-002 1.2972e-002 1.1803e-002 9.4105e-003 7.2718e-003 5.3629e-003 3.7767e-003 2.6245e-003 1.7610e-003 1.1581e-003 7.5785e-004 4.8446e-004 3.0492e-004 1.9263e-004 1.2047e-004 7.3772e-005 4.5223e-005 2.8126e-005 1.7375e-005 1.0510e-005 6.3702e-006 3.9765e-006 2.5252e-006 1.5733e-006 9.5126e-007 5.7476e-007 3.6072e-007 2.3635e-007 1.5657e-007 1.0108e-007 6.2405e-008 3.6512e-008 1.9496e-008 8.5956e-009 3.6805e-009
          20 1.2371e-009 1.2994e-009 3.3229e-011 1.0240e-009 1.1868e-008 9.2729e-010 5.6498e-009 2.1356e-006 4.9792e-006 6.1223e-005 1.2245e-004 1.2779e-003 7.1273e-004 1.7512e-002 5.7127e-004 1.1174e-001 6.7972e-006 2.0159e-001 1.0808e-002 2.4724e-004 4.2101e-002 2.1465e-001 6.1573e-002 1.6139e-001 3.5051e-002 2.9230e-002 2.3158e-002 6.5361e-007 1.9235e-002 6.3150e-003 1.5422e-002 9.3539e-003 1.0559e-002 7.2851e-003 6.1460e-003 4.2876e-003 3.1349e-003 2.1609e-003 1.4515e-003 9.8298e-004 6.3519e-004 4.1201e-004 2.6741e-004 1.6739e-004 1.0524e-004 6.7184e-005 4.1667e-005 2.5430e-005 1.6016e-005 1.0218e-005 6.3021e-006 3.8227e-006 2.4139e-006 1.5914e-006 1.0347e-006 6.4060e-007 3.8804e-007 2.4294e-007 1.6056e-007 1.0839e-007 7.0399e-008 4.0713e-008 1.8746e-008 8.1747e-009
          21 1.1105e-009 1.7577e-009 1.0809e-010 1.9047e-009 6.2990e-009 6.7808e-010 1.3631e-008 1.1586e-006 1.1052e-009 4.0830e-005 1.8772e-007 7.4762e-004 1.2404e-004 7.6653e-003 6.6254e-003 3.8429e-002 5.5977e-002 8.1215e-002 5.8427e-002 4.6628e-002 3.9308e-002 8.6541e-003 7.5012e-002 3.9786e-002 1.7200e-001 9.4969e-002 7.7080e-002 7.9322e-002 1.0496e-002 4.7301e-002 6.9682e-005 2.4983e-002 2.8922e-003 1.2481e-002 3.6726e-003 5.9644e-003 2.6302e-003 2.7258e-003 1.4646e-003 1.1911e-003 7.1458e-004 4.9739e-004 3.2350e-004 2.0179e-004 1.3596e-004 8.3947e-005 5.2456e-005 3.4682e-005 2.1342e-005 1.2983e-005 8.5776e-006 5.5666e-006 3.3439e-006 2.0727e-006 1.4144e-006 9.6506e-007 6.0471e-007 3.6113e-007 2.2528e-007 1.5075e-007 1.0115e-007 6.0845e-008 2.8750e-008 1.2689e-008
          22 4.9534e-010 9.5021e-010 1.6267e-010 1.7288e-009 1.0677e-009 1.1477e-009 2.5799e-008 4.1165e-007 6.4550e-007 1.7103e-005 1.3794e-005 2.7453e-004 5.0078e-004 1.9081e-003 9.5728e-003 4.4528e-003 6.5996e-002 2.6108e-003 1.1594e-001 5.7469e-003 2.2015e-003 3.1319e-002 1.0087e-001 1.9784e-003 3.2849e-003 4.0088e-002 6.5321e-002 8.1980e-002 1.4338e-001 5.4270e-002 1.2255e-001 1.9234e-002 6.9807e-002 3.8149e-003 3.1860e-002 2.5249e-004 1.2776e-002 3.0107e-005 4.7575e-003 1.5613e-004 1.7050e-003 1.6165e-004 6.0093e-004 1.0981e-004 2.0996e-004 6.2338e-005 7.1579e-005 3.3123e-005 2.3329e-005 1.6544e-005 8.4314e-006 6.3652e-006 4.2340e-006 2.2402e-006 1.5824e-006 1.2080e-006 7.0961e-007 3.9006e-007 2.6865e-007 2.0875e-007 1.4566e-007 8.3327e-008 3.7081e-008 1.5817e-008
          23 1.3086e-010 2.9262e-010 7.8887e-011 9.0605e-010 3.8424e-014 1.0841e-009 1.9671e-008 1.1149e-007 7.8682e-007 5.5937e-006 1.7835e-005 7.7842e-005 4.2558e-004 2.9982e-004 6.0238e-003 1.0717e-007 3.5866e-002 4.8014e-003 6.9022e-002 4.5582e-003 1.7097e-002 2.4034e-002 1.5388e-002 2.3350e-002 1.3523e-002 6.2081e-002 2.1334e-002 3.2093e-003 1.4185e-007 3.5307e-002 2.2305e-002 1.1103e-001 5.0113e-002 1.3192e-001 5.1765e-002 1.0272e-001 3.6873e-002 6.2464e-002 2.0901e-002 3.2185e-002 1.0084e-002 1.4695e-002 4.2872e-003 6.1011e-003 1.6332e-003 2.3357e-003 5.5879e-004 8.2963e-004 1.6933e-004 2.7299e-004 4.3629e-005 8.2379e-005 8.4688e-006 2.1907e-005 6.8281e-007 4.2594e-006 1.5519e-007 2.9287e-007 5.7764e-007 1.3745e-007 4.2610e-008 4.3980e-008 3.1704e-008 1.6457e-008
          24 2.3400e-011 6.1245e-011 2.2293e-011 3.0332e-010 1.0413e-010 5.3606e-010 8.6957e-009 2.4882e-008 4.0032e-007 1.4964e-006 9.3017e-006 1.8421e-005 1.9245e-004 3.2593e-005 2.3572e-003 2.5963e-004 1.2541e-002 6.3813e-003 2.3275e-002 8.7352e-003 9.6317e-003 5.8126e-003 3.3296e-004 2.3235e-002 7.3047e-003 1.6371e-002 1.0321e-004 3.7212e-003 9.4063e-003 3.4501e-002 1.2819e-002 3.0477e-002 1.5324e-003 5.3802e-003 5.0853e-003 2.5555e-003 2.9428e-002 2.3567e-002 5.7187e-002 4.7782e-002 7.3269e-002 6.0881e-002 7.4220e-002 6.0664e-002 6.4309e-002 5.1494e-002 4.9678e-002 3.8897e-002 3.4935e-002 2.6698e-002 2.2638e-002 1.6842e-002 1.3592e-002 9.7882e-003 7.5151e-003 5.1737e-003 3.7219e-003 2.3675e-003 1.5137e-003 7.9101e-004 3.4897e-004 6.3316e-005 2.1967e-007 3.9321e-007
