   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87
          10 2.9241e-009 1.3727e-010 1.8201e-007 1.1994e-006 3.0352e-006 3.3844e-005 2.2806e-005 3.9077e-029 5.1503e-022 6.1398e-027 4.8089e-025 2.6569e-023 1.5390e-021 6.9740e-011 1.9415e-020 8.6110e-019 3.5356e-017 4.8239e-015 1.7179e-004 5.1951e-015 1.1220e-014 2.4735e-012 1.3335e-009 3.2092e-001 3.9783e-009 1.8598e-008 3.4572e-007 1.2716e-003 2.6596e-001 2.9149e-005 1.1202e-004 2.8411e-003 7.3338e-002 7.4309e-003 5.4887e-003 8.9097e-003 9.2765e-003 6.1819e-003 4.0937e-003 2.8488e-003 1.9381e-003 1.2502e-003 7.6154e-004 4.3382e-004 2.2454e-004 9.9655e-005 3.3026e-005 4.8188e-006 5.6979e-007 1.0083e-005 2.6322e-005 4.4617e-005 6.2044e-005 7.6998e-005 8.8649e-005 9.6794e-005 1.0156e-004 1.0322e-004 1.0235e-004 9.9360e-005 9.4791e-005 8.9131e-005 8.2844e-005 7.6077e-005 6.9166e-005 6.2278e-005 5.5632e-005 4.9256e-005 4.3287e-005 3.7778e-005 3.2707e-005 2.8140e-005 2.4016e-005 2.0346e-005 1.7106e-005 1.4251e-005 1.1770e-005 9.6237e-006 7.7837e-006 6.2210e-006 4.9075e-006 3.8104e-006 2.9074e-006 2.1708e-006 1.5790e-006 1.1108e-006 7.4728e-007 4.7210e-007
          11 1.4088e-009 7.8908e-010 5.8561e-008 1.7838e-007 8.5139e-006 5.3751e-006 1.0895e-005 1.7291e-027 1.3004e-022 2.1162e-025 1.2793e-023 5.0812e-022 1.5002e-020 1.6689e-013 3.6690e-019 7.6817e-018 1.5405e-016 4.8618e-015 3.3262e-005 1.5079e-014 4.5057e-013 1.2431e-011 1.9068e-009 3.2000e-001 1.1823e-009 4.0756e-011 4.5616e-008 6.4324e-004 1.4019e-001 2.9863e-005 1.8244e-004 6.4651e-003 1.9031e-001 2.2358e-002 2.0347e-002 3.9089e-002 4.7070e-002 3.6495e-002 2.8346e-002 2.3280e-002 1.8897e-002 1.4826e-002 1.1323e-002 8.4792e-003 6.2252e-003 4.4757e-003 3.1490e-003 2.1655e-003 1.4498e-003 9.3839e-004 5.8210e-004 3.4124e-004 1.8470e-004 8.8468e-005 3.4093e-005 7.9589e-006 8.1731e-008 3.3252e-006 1.2676e-005 2.4709e-005 3.7181e-005 4.8727e-005 5.8655e-005 6.6507e-005 7.2249e-005 7.5935e-005 7.7842e-005 7.8100e-005 7.7051e-005 7.4976e-005 7.2024e-005 6.8531e-005 6.4562e-005 6.0341e-005 5.5993e-005 5.1572e-005 4.7218e-005 4.2965e-005 3.8875e-005 3.4990e-005 3.1347e-005 2.7934e-005 2.4785e-005 2.1879e-005 1.9218e-005 1.6774e-005 1.4508e-005 1.2335e-005
          12 2.6138e-012 4.4758e-012 1.7627e-009 5.4203e-007 1.7633e-006 2.4165e-006 1.5035e-005 1.0477e-025 3.1296e-025 1.0929e-023 5.5581e-022 1.8324e-020 4.4334e-019 3.1927e-013 8.4440e-018 1.3451e-016 1.8588e-015 2.3258e-014 3.2211e-008 2.6440e-013 3.0118e-012 3.7550e-011 1.2953e-009 8.5602e-002 6.3037e-010 2.0962e-008 5.6027e-007 1.7678e-003 3.6356e-001 2.2580e-005 2.2681e-005 7.3016e-006 6.7768e-003 2.9803e-003 7.6804e-003 2.5828e-002 4.5152e-002 4.7870e-002 4.8588e-002 5.0011e-002 4.9325e-002 4.6019e-002 4.1162e-002 3.5724e-002 3.0202e-002 2.4941e-002 2.0185e-002 1.6063e-002 1.2588e-002 9.7116e-003 7.3818e-003 5.5287e-003 4.0793e-003 2.9655e-003 2.1200e-003 1.4876e-003 1.0209e-003 6.8162e-004 4.4030e-004 2.7217e-004 1.5865e-004 8.4994e-005 3.9847e-005 1.4556e-005 2.8373e-006 1.5281e-008 2.7180e-006 8.5510e-006 1.5861e-005 2.3554e-005 3.0895e-005 3.7506e-005 4.3108e-005 4.7642e-005 5.1107e-005 5.3508e-005 5.4979e-005 5.5586e-005 5.5454e-005 5.4699e-005 5.3445e-005 5.1748e-005 4.9744e-005 4.7469e-005 4.4999e-005 4.2343e-005 3.9446e-005 3.6084e-005
          13 1.5281e-010 7.4009e-014 2.6645e-008 1.9320e-007 2.4532e-008 6.7418e-006 1.6692e-006 1.7340e-023 4.5332e-022 1.4836e-021 6.1550e-020 1.6449e-018 3.1984e-017 4.6346e-015 4.8754e-016 6.1141e-015 6.5486e-014 6.1902e-013 1.8888e-007 5.2085e-012 4.0956e-011 3.0582e-010 2.4186e-009 1.6121e-003 1.4667e-008 1.1788e-007 1.2421e-006 8.6206e-004 1.5821e-001 2.0256e-006 1.4418e-004 8.1019e-003 2.4838e-001 2.7803e-002 1.9292e-002 2.3244e-002 1.3640e-002 2.2795e-003 2.2201e-004 4.8763e-003 1.3642e-002 2.3641e-002 3.2594e-002 3.9275e-002 4.3148e-002 4.4268e-002 4.3113e-002 4.0339e-002 3.6537e-002 3.2174e-002 2.7672e-002 2.3324e-002 1.9320e-002 1.5774e-002 1.2709e-002 1.0119e-002 7.9660e-003 6.1981e-003 4.7725e-003 3.6327e-003 2.7342e-003 2.0346e-003 1.4967e-003 1.0847e-003 7.7358e-004 5.4113e-004 3.7013e-004 2.4584e-004 1.5742e-004 9.5989e-005 5.4521e-005 2.7845e-005 1.1809e-005 3.3701e-006 1.9991e-007 5.6783e-007 3.1928e-006 7.1357e-006 1.1720e-005 1.6470e-005 2.1068e-005 2.5285e-005 2.9011e-005 3.2154e-005 3.4686e-005 3.6559e-005 3.7668e-005 3.7699e-005
          14 1.3453e-011 6.7950e-010 1.3156e-008 1.2259e-008 5.6495e-007 3.4865e-006 5.3246e-007 7.3956e-021 9.7487e-020 4.9856e-019 1.6250e-017 3.4022e-016 5.1666e-015 5.6495e-014 6.1268e-014 5.9483e-013 4.9009e-012 3.5233e-011 6.0671e-009 2.2604e-010 1.3214e-009 7.1714e-009 3.7337e-008 6.4721e-004 1.7922e-007 8.8181e-007 4.5462e-006 1.4956e-004 1.2442e-002 9.0439e-005 7.1411e-004 1.4309e-002 2.5534e-001 1.1543e-002 2.3167e-005 9.9269e-003 3.8398e-002 5.3834e-002 5.5752e-002 4.8471e-002 3.3760e-002 1.7567e-002 5.6142e-003 3.0315e-004 1.2773e-003 6.6941e-003 1.4277e-002 2.2066e-002 2.8699e-002 3.3404e-002 3.5979e-002 3.6580e-002 3.5573e-002 3.3420e-002 3.0516e-002 2.7223e-002 2.3808e-002 2.0456e-002 1.7328e-002 1.4481e-002 1.1965e-002 9.7904e-003 7.9476e-003 6.3925e-003 5.1016e-003 4.0386e-003 3.1747e-003 2.4744e-003 1.9137e-003 1.4684e-003 1.1156e-003 8.3997e-004 6.2478e-004 4.5877e-004 3.3176e-004 2.3532e-004 1.6319e-004 1.0992e-004 7.1310e-005 4.3983e-005 2.5251e-005 1.2968e-005 5.4940e-006 1.5261e-006 6.8283e-008 3.4852e-007 1.7581e-006 3.7586e-006
          15 6.0768e-010 2.4073e-009 2.4695e-010 6.0443e-009 5.3219e-007 4.4068e-007 2.9680e-006 1.7768e-018 2.2210e-017 1.0134e-016 2.7855e-015 4.9007e-014 6.2310e-013 1.6929e-012 6.1594e-012 4.9596e-011 3.3689e-010 1.9827e-009 7.7512e-009 1.0324e-008 4.8493e-008 2.0863e-007 8.3543e-007 6.1970e-006 3.1618e-006 1.1486e-005 4.0983e-005 2.4087e-004 2.7120e-003 4.8737e-004 1.9867e-003 1.3812e-002 7.7121e-002 1.2555e-003 2.8215e-002 9.3827e-002 1.1291e-001 5.7951e-002 1.4957e-002 6.2791e-005 8.3178e-003 2.6571e-002 4.1104e-002 4.5131e-002 3.8940e-002 2.6963e-002 1.4416e-002 5.0481e-003 4.7908e-004 5.7631e-004 4.1494e-003 9.6413e-003 1.5620e-002 2.1044e-002 2.5270e-002 2.8044e-002 2.9366e-002 2.9389e-002 2.8406e-002 2.6669e-002 2.4456e-002 2.2001e-002 1.9495e-002 1.7022e-002 1.4687e-002 1.2536e-002 1.0609e-002 8.8979e-003 7.4098e-003 6.1324e-003 5.0403e-003 4.1228e-003 3.3511e-003 2.7097e-003 2.1797e-003 1.7424e-003 1.3854e-003 1.0945e-003 8.5903e-004 6.6958e-004 5.1812e-004 3.9734e-004 3.0191e-004 2.2675e-004 1.6805e-004 1.2244e-004 8.7233e-005 6.0164e-005
          16 1.3053e-009 2.7599e-009 2.5539e-009 2.1315e-008 2.1533e-007 6.8838e-008 3.1271e-006 2.3003e-015 2.4794e-014 9.5805e-014 1.9203e-012 2.4627e-011 2.2831e-010 6.7253e-010 1.6464e-009 9.6806e-009 4.8086e-008 2.0733e-007 3.4276e-007 7.9281e-007 2.7421e-006 8.7105e-006 2.5812e-005 4.9194e-007 7.2227e-005 1.9334e-004 5.0046e-004 1.2966e-003 2.3550e-005 3.1745e-003 8.1832e-003 2.5824e-002 2.8554e-002 2.0971e-002 6.6069e-002 9.4525e-002 3.5070e-002 1.3186e-004 2.6379e-002 5.9929e-002 6.5524e-002 4.3336e-002 1.5708e-002 9.8498e-004 3.0606e-003 1.5133e-002 2.7672e-002 3.4266e-002 3.3214e-002 2.6346e-002 1.7052e-002 8.4690e-003 2.5893e-003 1.0920e-004 7.2810e-004 3.5951e-003 7.6992e-003 1.2116e-002 1.6172e-002 1.9426e-002 2.1690e-002 2.2953e-002 2.3334e-002 2.2939e-002 2.1964e-002 2.0567e-002 1.8924e-002 1.7132e-002 1.5311e-002 1.3538e-002 1.1847e-002 1.0291e-002 8.8683e-003 7.5949e-003 6.4686e-003 5.4769e-003 4.6169e-003 3.8734e-003 3.2359e-003 2.6927e-003 2.2329e-003 1.8438e-003 1.5175e-003 1.2435e-003 1.0147e-003 8.2326e-004 6.6228e-004 5.2430e-004
          17 1.3003e-009 1.6052e-009 4.9185e-009 2.1359e-008 3.5461e-008 4.9448e-007 1.6237e-006 3.8799e-012 3.4704e-011 1.0864e-010 1.4641e-009 1.2653e-008 7.9419e-008 1.9891e-007 3.9037e-007 1.5787e-006 5.4564e-006 1.6600e-005 3.0290e-005 4.5509e-005 1.1475e-004 2.7014e-004 6.0160e-004 3.5601e-007 1.2779e-003 2.6073e-003 5.1261e-003 9.7887e-003 4.0956e-007 1.7827e-002 3.1596e-002 5.4265e-002 3.9482e-003 6.1937e-002 8.0470e-002 3.7369e-002 9.7304e-004 3.8697e-002 5.2158e-002 2.5680e-002 1.4693e-003 7.4052e-003 3.0674e-002 4.5409e-002 4.0577e-002 2.3241e-002 6.8412e-003 6.3775e-005 3.5480e-003 1.2566e-002 2.1318e-002 2.5946e-002 2.5406e-002 2.0842e-002 1.4336e-002 7.9506e-003 3.1166e-003 4.9620e-004 9.1527e-005 1.4758e-003 4.0309e-003 7.1336e-003 1.0277e-002 1.3073e-002 1.5304e-002 1.6866e-002 1.7773e-002 1.8060e-002 1.7840e-002 1.7227e-002 1.6306e-002 1.5204e-002 1.3974e-002 1.2699e-002 1.1429e-002 1.0191e-002 9.0218e-003 7.9321e-003 6.9332e-003 6.0294e-003 5.2215e-003 4.5014e-003 3.8681e-003 3.3111e-003 2.8244e-003 2.3982e-003 2.0217e-003 1.6792e-003
          18 8.3685e-010 5.0523e-010 3.8021e-009 1.3763e-008 1.1543e-012 5.9426e-007 4.7834e-007 4.8025e-009 3.4499e-008 8.4336e-008 7.1425e-007 3.9085e-006 1.5753e-005 3.3251e-005 5.0741e-005 1.3807e-004 3.3113e-004 7.2178e-004 1.1494e-003 1.4603e-003 2.7812e-003 5.0189e-003 8.6174e-003 7.4819e-005 1.4078e-002 2.1884e-002 3.2262e-002 4.4728e-002 1.6559e-004 5.8209e-002 6.8674e-002 6.6170e-002 4.8339e-004 5.3285e-002 1.8863e-002 2.3464e-003 3.7026e-002 2.6127e-002 1.1597e-003 9.6055e-003 3.0531e-002 3.0000e-002 1.1674e-002 1.4846e-004 6.5917e-003 2.1994e-002 3.1773e-002 2.9412e-002 1.8445e-002 6.7739e-003 5.0272e-004 1.1786e-003 6.6134e-003 1.3215e-002 1.7986e-002 1.9491e-002 1.7802e-002 1.3944e-002 9.2897e-003 5.0145e-003 1.9018e-003 2.7369e-004 8.3020e-005 1.0545e-003 2.8081e-003 4.9561e-003 7.1742e-003 9.2057e-003 1.0899e-002 1.2180e-002 1.3015e-002 1.3449e-002 1.3508e-002 1.3267e-002 1.2792e-002 1.2133e-002 1.1360e-002 1.0511e-002 9.6304e-003 8.7491e-003 7.8933e-003 7.0725e-003 6.3045e-003 5.5895e-003 4.9323e-003 4.3281e-003 3.7676e-003 3.2285e-003
          19 3.9618e-010 6.2178e-011 1.9879e-009 6.8577e-009 8.8502e-009 4.2621e-007 6.7027e-008 9.1634e-006 4.1358e-005 6.1363e-005 2.2233e-004 6.0123e-004 1.3813e-003 2.4102e-003 2.8407e-003 5.3221e-003 9.1818e-003 1.4719e-002 2.1149e-002 2.2094e-002 3.1221e-002 4.1548e-002 5.2022e-002 2.1774e-004 6.0956e-002 6.6323e-002 6.5912e-002 5.7779e-002 3.5161e-004 4.2739e-002 2.2385e-002 3.4695e-003 5.1420e-003 9.7219e-005 1.4709e-002 2.5264e-002 2.1122e-003 1.0291e-002 2.6780e-002 1.6699e-002 1.0436e-003 5.1165e-003 1.8765e-002 2.1322e-002 1.1014e-002 1.1844e-003 1.7272e-003 1.0734e-002 1.9715e-002 2.2116e-002 1.7355e-002 9.3056e-003 2.6228e-003 1.4380e-005 1.5693e-003 5.5998e-003 9.9367e-003 1.2901e-002 1.3754e-002 1.2583e-002 1.0035e-002 6.9314e-003 4.0048e-003 1.7461e-003 4.0476e-004 5.1332e-007 4.0033e-004 1.3893e-003 2.7317e-003 4.2142e-003 5.6588e-003 6.9506e-003 8.0045e-003 8.7914e-003 9.3078e-003 9.5620e-003 9.5933e-003 9.4324e-003 9.1206e-003 8.6965e-003 8.1967e-003 7.6437e-003 7.0685e-003 6.4838e-003 5.9058e-003 5.3388e-003 4.7791e-003 4.2040e-003
          20 1.4860e-010 4.1268e-013 8.4163e-010 2.8615e-009 1.3537e-008 2.3210e-007 4.4739e-010 3.3901e-003 8.7096e-003 7.3922e-003 1.4620e-002 2.4299e-002 3.5835e-002 5.2855e-002 4.8578e-002 6.0531e-002 6.9826e-002 7.4845e-002 9.2977e-002 7.4119e-002 6.7126e-002 5.4636e-002 3.8662e-002 2.0584e-004 2.2077e-002 8.4129e-003 8.6041e-004 1.1517e-003 3.3529e-006 8.4836e-003 1.8704e-002 2.3254e-002 2.1732e-004 1.9310e-002 4.5209e-003 3.4174e-003 1.5253e-002 3.7358e-003 1.9132e-003 1.3434e-002 1.4537e-002 4.2458e-003 2.2713e-004 6.8912e-003 1.3337e-002 1.1481e-002 4.4685e-003 1.0883e-004 2.1027e-003 8.0148e-003 1.2939e-002 1.3730e-002 1.0516e-002 5.6228e-003 1.6263e-003 1.6539e-005 8.6503e-004 3.2525e-003 5.9496e-003 7.9517e-003 8.7471e-003 8.3132e-003 6.9620e-003 5.1260e-003 3.2518e-003 1.6737e-003 5.8990e-004 6.3176e-005 5.6052e-005 4.6700e-004 1.1667e-003 2.0270e-003 2.9326e-003 3.7970e-003 4.5590e-003 5.1771e-003 5.6392e-003 5.9406e-003 6.0930e-003 6.1143e-003 6.0272e-003 5.8488e-003 5.6051e-003 5.3099e-003 4.9806e-003 4.6251e-003 4.2439e-003 3.8189e-003
          21 4.4233e-011 1.1079e-011 2.8909e-010 9.6818e-010 8.7609e-009 9.4729e-008 3.4199e-009 2.4839e-001 3.2073e-001 8.0328e-002 1.5332e-001 7.6064e-002 9.0386e-002 9.4458e-002 4.0332e-002 3.3470e-002 8.5398e-003 3.2403e-003 1.2803e-003 3.4901e-004 2.7213e-003 1.0755e-002 1.4408e-002 9.6054e-005 1.9613e-002 1.6919e-002 1.3486e-002 6.1954e-003 3.4039e-005 1.3971e-003 2.5605e-004 4.1906e-003 3.7259e-004 8.1242e-003 8.2348e-003 5.1429e-004 4.5594e-003 6.8018e-003 8.8967e-004 1.5428e-003 6.8271e-003 6.4454e-003 1.6400e-003 1.7650e-004 3.3805e-003 6.3225e-003 5.4796e-003 2.2513e-003 9.5617e-005 8.1510e-004 3.4977e-003 5.9591e-003 6.6448e-003 5.4103e-003 3.1717e-003 1.1284e-003 8.1810e-005 2.0448e-004 1.1755e-003 2.4562e-003 3.5449e-003 4.1359e-003 4.1525e-003 3.6744e-003 2.8861e-003 1.9905e-003 1.1657e-003 5.2952e-004 1.3990e-004 1.0654e-006 8.2018e-005 3.3181e-004 6.9166e-004 1.1058e-003 1.5276e-003 1.9204e-003 2.2617e-003 2.5363e-003 2.7384e-003 2.8686e-003 2.9332e-003 2.9380e-003 2.8951e-003 2.8114e-003 2.6963e-003 2.5545e-003 2.3867e-003 2.1826e-003
