   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101
          10 3.4554e-009 3.2459e-011 1.2410e-008 9.5231e-008 1.2087e-005 1.1513e-005 4.4514e-006 2.0246e-004 2.8853e-002 2.9175e-033 2.7606e-033 5.7846e-031 1.1561e-028 2.1450e-016 2.6040e-025 1.0206e-027 4.5541e-024 1.3189e-021 2.1877e-009 2.5793e-018 1.6447e-018 2.6412e-017 1.4439e-015 1.5920e-003 3.8388e-013 1.8276e-013 1.5048e-012 5.2004e-011 5.2676e-002 2.0622e-009 1.3028e-009 7.6954e-009 3.1171e-007 5.3597e-003 6.9736e-007 6.2090e-007 2.8029e-006 6.3233e-005 6.1634e-006 8.1312e-007 1.5839e-005 5.5901e-005 8.7191e-005 1.1151e-004 1.3969e-004 1.6512e-004 1.8192e-004 1.9024e-004 1.9188e-004 1.8782e-004 1.7889e-004 1.6639e-004 1.5168e-004 1.3570e-004 1.1912e-004 1.0256e-004 8.6622e-005 7.1876e-005 5.8604e-005 4.6905e-005 3.6801e-005 2.8210e-005 2.1085e-005 1.5324e-005 1.0763e-005 7.2534e-006 4.6288e-006 2.7396e-006 1.4445e-006 6.2654e-007 1.7851e-007 8.5942e-009 4.0059e-008 2.0975e-007 4.6656e-007 7.7007e-007 1.0885e-006 1.3974e-006 1.6800e-006 1.9247e-006 2.1232e-006 2.2737e-006 2.3748e-006 2.4272e-006 2.4363e-006 2.4046e-006 2.3378e-006 2.2414e-006 2.1213e-006 1.9828e-006 1.8323e-006 1.6745e-006 1.5133e-006 1.3532e-006 1.1970e-006 1.0468e-006 9.0544e-007 7.7351e-007 6.5209e-007 5.4105e-007 4.3947e-007 3.4549e-007
          11 2.9887e-010 8.1121e-010 2.8599e-016 5.1544e-007 1.3494e-006 7.4980e-006 3.9290e-005 7.2141e-006 1.2360e-004 2.5283e-034 3.2467e-032 3.7204e-030 3.3048e-028 4.4530e-017 1.8045e-026 4.6974e-025 2.9632e-023 2.4787e-021 1.2530e-009 1.1755e-018 2.5941e-020 3.1594e-018 8.3770e-016 1.8088e-003 4.9294e-013 3.9530e-013 4.8021e-012 2.2841e-010 2.8233e-001 1.2060e-008 1.0069e-008 7.9751e-008 4.5026e-006 9.0319e-002 1.5107e-005 2.3105e-005 2.3687e-004 1.4822e-002 3.5845e-003 1.0692e-003 1.4121e-003 1.4995e-003 9.0254e-004 4.6931e-004 2.3778e-004 1.0220e-004 2.9305e-005 1.8895e-006 4.0771e-006 2.3276e-005 5.0377e-005 7.9147e-005 1.0575e-004 1.2794e-004 1.4452e-004 1.5505e-004 1.5976e-004 1.5954e-004 1.5529e-004 1.4786e-004 1.3809e-004 1.2656e-004 1.1409e-004 1.0140e-004 8.8874e-005 7.6944e-005 6.5806e-005 5.5623e-005 4.6388e-005 3.8187e-005 3.1027e-005 2.4855e-005 1.9601e-005 1.5185e-005 1.1526e-005 8.5423e-006 6.1428e-006 4.2548e-006 2.8074e-006 1.7327e-006 9.6872e-007 4.6109e-007 1.5970e-007 2.1074e-008 7.2645e-009 8.5619e-008 2.2842e-007 4.1241e-007 6.1849e-007 8.3128e-007 1.0390e-006 1.2330e-006 1.4063e-006 1.5556e-006 1.6781e-006 1.7722e-006 1.8395e-006 1.8790e-006 1.8921e-006 1.8772e-006 1.8274e-006 1.7250e-006
          12 5.9232e-011 2.3027e-009 6.9307e-009 6.4533e-008 4.6981e-007 1.1814e-005 1.4666e-006 2.2727e-005 4.0691e-005 3.5959e-033 6.6447e-031 5.6974e-029 3.2445e-027 5.4927e-021 1.4165e-025 4.9440e-024 1.5665e-022 5.3684e-021 2.9848e-010 8.6270e-020 1.0961e-018 4.2228e-017 2.4314e-015 1.8835e-003 3.9441e-013 4.4321e-014 6.2114e-014 5.5596e-011 1.4834e-001 8.1620e-009 1.2487e-008 1.5103e-007 1.1812e-005 2.6589e-001 5.1892e-005 1.0056e-004 1.2811e-003 9.3162e-002 2.4313e-002 8.8652e-003 1.4299e-002 1.8485e-002 1.4058e-002 9.8858e-003 7.4369e-003 5.5843e-003 4.0303e-003 2.7994e-003 1.8776e-003 1.2084e-003 7.3700e-004 4.1852e-004 2.1451e-004 9.2800e-005 2.8487e-005 2.8545e-006 1.8764e-006 1.5222e-005 3.5600e-005 5.8068e-005 7.9445e-005 9.7691e-005 1.1183e-004 1.2170e-004 1.2735e-004 1.2933e-004 1.2815e-004 1.2446e-004 1.1865e-004 1.1139e-004 1.0322e-004 9.4540e-005 8.5690e-005 7.6902e-005 6.8392e-005 6.0307e-005 5.2696e-005 4.5635e-005 3.9180e-005 3.3339e-005 2.8094e-005 2.3452e-005 1.9372e-005 1.5814e-005 1.2754e-005 1.0140e-005 7.9333e-006 6.0921e-006 4.5776e-006 3.3501e-006 2.3745e-006 1.6154e-006 1.0400e-006 6.1967e-007 3.2765e-007 1.4044e-007 3.7521e-008 8.1054e-010 1.4752e-008 6.5629e-008 1.4017e-007 2.2212e-007
          13 1.3566e-010 2.5587e-009 1.6563e-009 2.2932e-008 6.6591e-007 7.0272e-007 9.2116e-006 1.1317e-005 1.1740e-005 1.7127e-031 2.5041e-029 1.7896e-027 8.3649e-026 1.0663e-019 2.8351e-024 7.8526e-023 1.7974e-021 3.5932e-020 7.5319e-013 5.9565e-019 1.0777e-017 1.8640e-016 4.1713e-015 5.7292e-004 4.2704e-014 1.8014e-013 5.9784e-012 3.2870e-010 3.4462e-001 1.2787e-008 4.6692e-009 3.5023e-009 5.3770e-007 3.1494e-002 1.3952e-005 6.1156e-005 1.2972e-003 1.2367e-001 3.6328e-002 1.7236e-002 3.4223e-002 5.2187e-002 4.6501e-002 3.8361e-002 3.3739e-002 2.9566e-002 2.4974e-002 2.0462e-002 1.6412e-002 1.2905e-002 9.9419e-003 7.5106e-003 5.5714e-003 4.0538e-003 2.8841e-003 1.9984e-003 1.3423e-003 8.6934e-004 5.3755e-004 3.1201e-004 1.6509e-004 7.5142e-005 2.5731e-005 4.0275e-006 3.4100e-007 7.5667e-006 2.0633e-005 3.6052e-005 5.1447e-005 6.5361e-005 7.7045e-005 8.6150e-005 9.2649e-005 9.6658e-005 9.8457e-005 9.8371e-005 9.6647e-005 9.3602e-005 8.9566e-005 8.4798e-005 7.9487e-005 7.3894e-005 6.8146e-005 6.2351e-005 5.6671e-005 5.1144e-005 4.5845e-005 4.0820e-005 3.6110e-005 3.1730e-005 2.7707e-005 2.4041e-005 2.0719e-005 1.7741e-005 1.5085e-005 1.2729e-005 1.0663e-005 8.8530e-006 7.2793e-006 5.9123e-006 4.7190e-006 3.6603e-006
          14 1.6729e-009 1.1511e-009 3.7859e-009 3.9527e-008 1.0105e-007 6.2377e-007 8.5536e-006 1.6357e-007 1.8978e-005 1.4674e-029 1.8098e-027 1.0912e-025 4.2697e-024 1.0526e-021 1.2202e-022 2.7402e-021 5.0722e-020 8.0236e-019 1.0709e-012 1.0903e-017 1.3917e-016 1.6189e-015 1.8147e-014 9.9789e-006 1.4481e-013 1.9069e-012 2.3392e-011 4.7137e-010 1.4925e-001 1.9021e-009 3.5563e-009 1.4681e-007 1.4686e-005 3.2359e-001 5.5674e-005 6.7521e-005 3.4298e-004 6.6693e-003 4.2768e-004 4.9197e-004 5.1910e-003 1.6626e-002 2.4818e-002 3.0700e-002 3.7174e-002 4.2277e-002 4.4538e-002 4.4257e-002 4.2176e-002 3.8819e-002 3.4639e-002 3.0106e-002 2.5610e-002 2.1374e-002 1.7515e-002 1.4099e-002 1.1159e-002 8.7026e-003 6.6915e-003 5.0700e-003 3.7814e-003 2.7682e-003 1.9863e-003 1.3943e-003 9.5311e-004 6.3138e-004 4.0173e-004 2.4237e-004 1.3542e-004 6.7417e-005 2.7484e-005 7.2077e-006 2.4243e-007 1.8870e-006 8.7080e-006 1.8265e-005 2.8855e-005 3.9320e-005 4.8944e-005 5.7303e-005 6.4149e-005 6.9465e-005 7.3259e-005 7.5594e-005 7.6671e-005 7.6588e-005 7.5516e-005 7.3611e-005 7.1038e-005 6.7931e-005 6.4452e-005 6.0719e-005 5.6814e-005 5.2854e-005 4.8895e-005 4.4983e-005 4.1197e-005 3.7531e-005 3.4012e-005 3.0606e-005 2.7222e-005 2.3651e-005
          15 2.3952e-009 1.7677e-010 1.1329e-008 8.6367e-009 3.3723e-009 9.2101e-007 1.5416e-006 4.7039e-006 2.1740e-006 1.9591e-027 2.0700e-025 1.0643e-023 3.5364e-022 4.6871e-020 8.5441e-021 1.6116e-019 2.4882e-018 3.2509e-017 3.1537e-018 3.6973e-016 3.7388e-015 3.4290e-014 2.9110e-013 3.0687e-006 2.2160e-012 1.7351e-011 1.3056e-010 1.0579e-009 8.2501e-003 4.0465e-009 4.8866e-008 5.4617e-007 1.9059e-005 2.3997e-001 1.1665e-005 7.5836e-006 9.5815e-004 1.2724e-001 4.0114e-002 1.9059e-002 3.1745e-002 3.6115e-002 1.9953e-002 7.0843e-003 9.8376e-004 3.7563e-004 4.3505e-003 1.1240e-002 1.9229e-002 2.6788e-002 3.2838e-002 3.6855e-002 3.8804e-002 3.8883e-002 3.7414e-002 3.4787e-002 3.1420e-002 2.7725e-002 2.3991e-002 2.0403e-002 1.7082e-002 1.4079e-002 1.1441e-002 9.1825e-003 7.2774e-003 5.7015e-003 4.4135e-003 3.3754e-003 2.5443e-003 1.8901e-003 1.3823e-003 9.9304e-004 6.9861e-004 4.7920e-004 3.1859e-004 2.0347e-004 1.2293e-004 6.8623e-005 3.3863e-005 1.3388e-005 3.1422e-006 1.7694e-008 1.6539e-006 6.2832e-006 1.2607e-005 1.9678e-005 2.6825e-005 3.3586e-005 3.9668e-005 4.4890e-005 4.9181e-005 5.2532e-005 5.4952e-005 5.6530e-005 5.7327e-005 5.7415e-005 5.6926e-005 5.5891e-005 5.4387e-005 5.2393e-005 4.9745e-005 4.5994e-005
          16 1.1218e-009 2.8011e-012 5.3179e-009 1.6570e-010 4.0281e-008 2.9666e-007 7.6899e-008 5.3199e-006 5.2801e-007 4.9544e-025 4.4135e-023 1.9084e-021 5.3182e-020 1.0686e-018 1.0745e-018 1.6896e-017 2.1657e-016 2.3382e-015 1.2198e-013 2.1851e-014 1.8020e-013 1.3356e-012 9.0364e-012 3.0213e-011 5.6581e-011 3.3281e-010 1.8659e-009 1.0236e-008 1.5276e-003 4.9667e-008 2.8083e-007 1.6453e-006 1.5574e-005 3.4077e-002 1.7888e-005 2.4673e-004 4.2447e-003 2.5658e-001 5.4444e-002 7.1376e-003 5.4441e-004 4.1863e-003 1.9033e-002 3.3271e-002 4.2685e-002 4.3479e-002 3.5706e-002 2.3683e-002 1.2023e-002 3.7540e-003 1.6461e-004 1.0587e-003 5.2986e-003 1.1408e-002 1.7984e-002 2.3922e-002 2.8523e-002 3.1528e-002 3.2947e-002 3.2955e-002 3.1821e-002 2.9804e-002 2.7218e-002 2.4350e-002 2.1386e-002 1.8498e-002 1.5778e-002 1.3295e-002 1.1061e-002 9.1019e-003 7.4170e-003 5.9876e-003 4.7898e-003 3.7967e-003 2.9824e-003 2.3213e-003 1.7874e-003 1.3608e-003 1.0233e-003 7.5883e-004 5.5338e-004 3.9600e-004 2.7681e-004 1.8786e-004 1.2284e-004 7.6351e-005 4.4184e-005 2.2930e-005 9.8717e-006 2.8477e-006 1.6682e-007 5.0776e-007 2.8586e-006 6.4541e-006 1.0723e-005 1.5244e-005 1.9726e-005 2.3946e-005 2.7748e-005 3.0973e-005 3.3365e-005 3.4386e-005
          17 7.4710e-011 5.3938e-014 1.1748e-010 3.1390e-010 3.9412e-008 7.6540e-009 1.1064e-006 1.9617e-006 4.1750e-006 2.3828e-022 1.7454e-020 6.1940e-019 1.4140e-017 2.8235e-016 2.3364e-016 2.9986e-015 3.1300e-014 2.7444e-013 1.6215e-012 2.0761e-012 1.3811e-011 8.2208e-011 4.4427e-010 2.7469e-008 2.2079e-009 1.0216e-008 4.4508e-008 1.8490e-007 8.8448e-006 7.3946e-007 2.9074e-006 1.1470e-005 5.1069e-005 6.9155e-003 1.5002e-004 7.6144e-004 5.5899e-003 1.1880e-001 8.5042e-003 4.8368e-003 4.1971e-002 9.4012e-002 8.4138e-002 4.8929e-002 1.8592e-002 1.8659e-003 2.0257e-003 1.3519e-002 2.7135e-002 3.5774e-002 3.6619e-002 3.0762e-002 2.1370e-002 1.1778e-002 4.4402e-003 5.7824e-004 2.7198e-004 2.8221e-003 7.1890e-003 1.2320e-002 1.7345e-002 2.1621e-002 2.4796e-002 2.6779e-002 2.7595e-002 2.7420e-002 2.6443e-002 2.4884e-002 2.2902e-002 2.0694e-002 1.8414e-002 1.6167e-002 1.4027e-002 1.2040e-002 1.0237e-002 8.6300e-003 7.2127e-003 5.9798e-003 4.9214e-003 4.0215e-003 3.2616e-003 2.6277e-003 2.1017e-003 1.6679e-003 1.3138e-003 1.0258e-003 7.9337e-004 6.0709e-004 4.5903e-004 3.4224e-004 2.5111e-004 1.8072e-004 1.2697e-004 8.6580e-005 5.6758e-005 3.5257e-005 2.0286e-005 1.0345e-005 4.2578e-006 1.0724e-006 1.6781e-008 4.1230e-007
          18 1.5091e-010 3.4408e-012 1.1745e-009 8.0938e-010 1.8742e-008 4.4978e-008 1.1486e-006 7.4594e-008 4.4502e-006 7.9941e-019 4.1361e-017 1.0368e-015 1.6735e-014 2.4277e-013 1.9586e-013 1.7847e-012 1.3265e-011 8.3111e-011 5.1442e-010 4.5116e-010 2.1642e-009 9.3429e-009 3.6849e-008 2.6133e-008 1.3454e-007 4.6049e-007 1.4929e-006 4.6347e-006 5.2389e-008 1.3899e-005 4.0682e-005 1.1733e-004 3.4074e-004 4.5779e-004 9.5608e-004 2.9362e-003 1.1016e-002 6.0140e-002 5.2947e-004 3.0991e-002 8.3042e-002 8.1874e-002 2.0009e-002 3.2150e-004 2.1046e-002 5.0156e-002 6.0756e-002 4.8262e-002 2.5281e-002 6.5920e-003 1.6810e-006 4.7861e-003 1.5179e-002 2.4879e-002 2.9840e-002 2.9005e-002 2.3654e-002 1.6181e-002 8.8904e-003 3.4011e-003 4.8177e-004 1.6356e-004 1.9729e-003 5.1960e-003 9.0887e-003 1.3025e-002 1.6539e-002 1.9352e-002 2.1302e-002 2.2385e-002 2.2690e-002 2.2334e-002 2.1458e-002 2.0198e-002 1.8686e-002 1.7036e-002 1.5325e-002 1.3623e-002 1.1990e-002 1.0458e-002 9.0435e-003 7.7664e-003 6.6246e-003 5.6132e-003 4.7305e-003 3.9632e-003 3.3018e-003 2.7356e-003 2.2542e-003 1.8470e-003 1.5053e-003 1.2200e-003 9.8258e-004 7.8652e-004 6.2518e-004 4.9295e-004 3.8549e-004 2.9836e-004 2.2818e-004 1.7185e-004 1.2669e-004 9.0387e-005
          19 5.5525e-010 9.6841e-012 2.4490e-009 1.2213e-009 4.8813e-009 1.0054e-007 4.6333e-007 2.2280e-007 1.8962e-006 3.1449e-016 1.3592e-014 2.8376e-013 3.8036e-012 4.6449e-011 3.6874e-011 2.7760e-010 1.6999e-009 8.7530e-009 4.4989e-008 3.8943e-008 1.5273e-007 5.3778e-007 1.7261e-006 6.5476e-006 5.1180e-006 1.4192e-005 3.7174e-005 9.2890e-005 1.0221e-006 2.2303e-004 5.1841e-004 1.1725e-003 2.5989e-003 1.0396e-004 5.6149e-003 1.2137e-002 2.7171e-002 2.8123e-002 2.0624e-002 6.6740e-002 8.0852e-002 2.1685e-002 4.2678e-003 3.9702e-002 5.4819e-002 3.3570e-002 6.1889e-003 1.4849e-003 1.8499e-002 3.8210e-002 4.4844e-002 3.6054e-002 1.9796e-002 5.8900e-003 9.2104e-005 2.6539e-003 1.0077e-002 1.7946e-002 2.3020e-002 2.3981e-002 2.1219e-002 1.6095e-002 1.0293e-002 5.2122e-003 1.7134e-003 1.1941e-004 3.1844e-004 1.9350e-003 4.4745e-003 7.4390e-003 1.0415e-002 1.3094e-002 1.5283e-002 1.6881e-002 1.7875e-002 1.8308e-002 1.8237e-002 1.7751e-002 1.6954e-002 1.5932e-002 1.4758e-002 1.3512e-002 1.2241e-002 1.0982e-002 9.7771e-003 8.6375e-003 7.5789e-003 6.6083e-003 5.7293e-003 4.9402e-003 4.2398e-003 3.6227e-003 3.0814e-003 2.6109e-003 2.2032e-003 1.8511e-003 1.5496e-003 1.2910e-003 1.0702e-003 8.8101e-004 7.1691e-004 5.7049e-004
          20 6.7684e-010 4.2749e-012 1.9323e-009 1.3876e-009 4.7116e-010 7.9850e-008 5.9073e-008 5.6358e-007 3.2704e-007 2.4585e-013 8.1392e-012 1.2979e-010 1.3258e-009 1.2613e-008 9.7814e-009 5.6008e-008 2.6090e-007 1.0233e-006 4.1653e-006 3.4771e-006 1.0456e-005 2.8386e-005 7.0711e-005 1.8497e-004 1.6390e-004 3.5783e-004 7.4241e-004 1.4749e-003 6.1385e-005 2.8172e-003 5.1893e-003 9.2176e-003 1.5776e-002 4.0053e-005 2.5826e-002 4.0293e-002 5.8607e-002 1.2546e-002 5.2338e-002 6.4763e-002 2.2359e-002 4.6389e-003 4.3421e-002 3.8253e-002 7.7375e-003 2.3252e-003 2.3209e-002 3.6615e-002 2.6987e-002 8.2062e-003 5.1847e-006 7.8738e-003 2.2842e-002 3.2868e-002 3.2094e-002 2.2605e-002 1.0748e-002 2.3606e-003 4.4176e-005 3.1076e-003 8.9585e-003 1.4703e-002 1.8292e-002 1.8952e-002 1.6955e-002 1.3244e-002 8.9237e-003 4.9617e-003 2.0032e-003 3.5994e-004 3.3301e-005 8.2130e-004 2.4180e-003 4.4887e-003 6.7296e-003 8.8962e-003 1.0807e-002 1.2350e-002 1.3478e-002 1.4189e-002 1.4501e-002 1.4475e-002 1.4163e-002 1.3620e-002 1.2916e-002 1.2093e-002 1.1200e-002 1.0272e-002 9.3413e-003 8.4297e-003 7.5574e-003 6.7359e-003 5.9699e-003 5.2665e-003 4.6247e-003 4.0428e-003 3.5216e-003 3.0542e-003 2.6373e-003 2.2635e-003 1.9223e-003 1.5975e-003
          21 5.3490e-010 2.0978e-013 9.5493e-010 1.1275e-009 2.1021e-011 3.6265e-008 3.4936e-009 5.4601e-007 5.9341e-010 1.0135e-009 1.8357e-008 1.6131e-007 9.2151e-007 5.2588e-006 3.8929e-006 1.3182e-005 3.7811e-005 9.5671e-005 2.7708e-004 2.2021e-004 4.7010e-004 9.4363e-004 1.7936e-003 3.9125e-003 3.2411e-003 5.5818e-003 9.1694e-003 1.4383e-002 1.9910e-004 2.1523e-002 3.0668e-002 4.1388e-002 5.2425e-002 5.3446e-007 6.1262e-002 6.3803e-002 5.3510e-002 2.1572e-004 3.5140e-002 7.9192e-003 5.3602e-003 3.1409e-002 1.1891e-002 1.1078e-003 2.1268e-002 3.1330e-002 1.5311e-002 5.2132e-004 6.1728e-003 2.0995e-002 2.5749e-002 1.6533e-002 4.2116e-003 1.1476e-004 6.4340e-003 1.7111e-002 2.4407e-002 2.4423e-002 1.8212e-002 9.7008e-003 2.8990e-003 5.5211e-005 1.2561e-003 5.0613e-003 9.5209e-003 1.3010e-002 1.4623e-002 1.4218e-002 1.2182e-002 9.2214e-003 6.0663e-003 3.3005e-003 1.2968e-003 2.1427e-004 3.4179e-005 6.1764e-004 1.7630e-003 3.2495e-003 4.8752e-003 6.4735e-003 7.9171e-003 9.1316e-003 1.0072e-002 1.0722e-002 1.1100e-002 1.1225e-002 1.1131e-002 1.0854e-002 1.0435e-002 9.9075e-003 9.3081e-003 8.6651e-003 7.9989e-003 7.3326e-003 6.6782e-003 6.0451e-003 5.4455e-003 4.8789e-003 4.3485e-003 3.8495e-003 3.3698e-003 2.8839e-003
          22 3.3065e-010 9.3074e-012 3.4988e-010 6.5424e-010 2.3152e-010 1.0107e-008 4.1634e-008 3.7114e-007 6.5955e-008 1.2353e-006 1.0986e-005 4.9678e-005 1.5692e-004 5.6288e-004 4.0056e-004 8.9520e-004 1.8198e-003 3.4182e-003 7.7987e-003 5.9795e-003 9.7837e-003 1.5068e-002 2.1932e-002 3.8335e-002 3.0241e-002 3.9504e-002 4.8750e-002 5.6590e-002 9.1334e-004 6.1273e-002 6.1080e-002 5.4721e-002 4.2136e-002 1.6004e-007 2.5272e-002 8.7810e-003 6.4779e-005 5.6917e-003 1.9012e-003 1.9788e-002 2.1662e-002 3.5305e-004 1.4501e-002 2.2321e-002 6.3641e-003 1.0394e-003 1.4666e-002 2.1671e-002 1.1904e-002 9.9858e-004 2.6607e-003 1.2603e-002 1.8387e-002 1.4538e-002 5.8121e-003 2.7910e-004 1.8908e-003 8.6191e-003 1.5484e-002 1.8459e-002 1.6492e-002 1.1193e-002 5.3434e-003 1.2665e-003 4.4269e-006 1.3193e-003 4.1708e-003 7.3106e-003 9.7139e-003 1.0825e-002 1.0566e-002 9.1988e-003 7.1623e-003 4.9262e-003 2.8883e-003 1.3183e-003 3.4958e-004 2.5533e-006 2.1001e-004 8.5435e-004 1.7965e-003 2.9014e-003 4.0492e-003 5.1427e-003 6.1178e-003 6.9274e-003 7.5502e-003 7.9808e-003 8.2282e-003 8.3077e-003 8.2442e-003 8.0620e-003 7.7823e-003 7.4317e-003 7.0284e-003 6.5884e-003 6.1316e-003 5.6644e-003 5.1965e-003 4.7278e-003 4.2473e-003 3.7246e-003
          23 1.7417e-010 2.1655e-011 1.0562e-010 2.7819e-010 2.9119e-010 1.4965e-009 5.5874e-008 2.0865e-007 1.2384e-007 6.4000e-004 1.9242e-003 4.4247e-003 8.6562e-003 2.1466e-002 1.4786e-002 2.2910e-002 3.2752e-002 4.3438e-002 7.3420e-002 5.3759e-002 6.2230e-002 6.7343e-002 6.7730e-002 8.6029e-002 6.2765e-002 5.2770e-002 3.9082e-002 2.4062e-002 1.7035e-004 1.0732e-002 2.1020e-003 2.0312e-004 5.1230e-003 8.9608e-006 1.4257e-002 2.2364e-002 2.2439e-002 7.2584e-005 1.4725e-002 1.9776e-003 4.9396e-003 1.3853e-002 1.4242e-003 4.7741e-003 1.4898e-002 9.4248e-003 3.3596e-004 4.2937e-003 1.3099e-002 1.2708e-002 4.6547e-003 8.2291e-006 3.4931e-003 9.9401e-003 1.2255e-002 8.6959e-003 3.0434e-003 5.2940e-005 1.5949e-003 6.1324e-003 1.0590e-002 1.2526e-002 1.1304e-002 7.9136e-003 4.0343e-003 1.1510e-003 1.3631e-005 5.9293e-004 2.3183e-003 4.4147e-003 6.2027e-003 7.2511e-003 7.4166e-003 6.7885e-003 5.6063e-003 4.1604e-003 2.7177e-003 1.4891e-003 6.0389e-004 1.1346e-004 7.4668e-006 2.3256e-004 7.1173e-004 1.3593e-003 2.0952e-003 2.8480e-003 3.5622e-003 4.1970e-003 4.7274e-003 5.1395e-003 5.4322e-003 5.6106e-003 5.6822e-003 5.6626e-003 5.5641e-003 5.3994e-003 5.1861e-003 4.9318e-003 4.6473e-003 4.3346e-003 3.9851e-003 3.5700e-003
          24 7.8801e-011 2.2593e-011 2.8564e-011 8.9850e-011 2.0794e-010 4.9584e-011 4.0905e-008 9.9014e-008 1.0601e-007 7.1896e-002 5.7682e-002 9.0698e-002 8.6994e-002 1.3576e-001 9.6403e-002 8.3302e-002 7.3288e-002 5.2650e-002 5.1132e-002 3.5167e-002 1.7572e-002 6.1711e-003 4.4618e-004 6.4484e-004 9.4242e-004 5.9447e-003 1.2663e-002 1.8336e-002 2.5575e-004 2.0530e-002 1.8209e-002 1.2289e-002 5.2478e-003 7.8817e-006 5.5367e-004 8.9398e-004 6.1880e-003 1.6668e-003 8.8210e-003 9.2917e-003 6.1745e-004 5.1273e-003 7.1735e-003 4.2309e-004 3.0346e-003 8.4274e-003 5.2183e-003 2.1633e-004 2.2149e-003 7.1993e-003 7.4798e-003 3.1772e-003 8.4842e-005 1.4336e-003 5.0752e-003 7.0185e-003 5.6411e-003 2.5001e-003 2.4780e-004 4.0253e-004 2.6069e-003 5.3182e-003 7.0055e-003 6.9730e-003 5.4563e-003 3.2768e-003 1.3223e-003 1.9247e-004 6.3589e-005 7.5104e-004 1.8731e-003 3.0224e-003 3.8852e-003 4.2910e-003 4.2165e-003 3.7454e-003 3.0163e-003 2.1862e-003 1.3936e-003 7.3922e-004 2.8203e-004 4.2751e-005 1.0793e-005 1.5510e-004 4.3368e-004 8.0120e-004 1.2148e-003 1.6370e-003 2.0385e-003 2.3972e-003 2.6999e-003 2.9396e-003 3.1133e-003 3.2247e-003 3.2776e-003 3.2774e-003 3.2336e-003 3.1505e-003 3.0348e-003 2.8881e-003 2.7044e-003 2.4633e-003
