   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          11 1.4526e-036 1.5003e-036 3.2647e-039 1.2919e-036 2.4637e-037 8.4996e-037 6.8083e-037 5.0944e-037 1.0840e-036 3.3112e-037 1.4854e-036 3.3308e-037 1.8132e-036 5.2766e-037 2.1029e-036 1.0031e-036 3.8444e-036 8.4335e-036 3.3278e-036 1.4136e-032 2.0078e-027 2.2026e-018 1.1242e-007 5.2552e-003
          12 1.4702e-035 1.6554e-035 7.4703e-039 1.3035e-035 3.7725e-036 7.3748e-036 8.9855e-036 3.3755e-036 1.3357e-035 1.3554e-036 1.7662e-035 7.7988e-037 2.2061e-035 1.0825e-036 2.7078e-035 1.8390e-036 4.7618e-035 6.1537e-036 1.2441e-033 1.0693e-030 1.0393e-025 5.8794e-017 6.8406e-007 9.6757e-002
          13 1.5630e-033 1.9070e-033 1.3603e-035 1.3637e-033 5.5813e-034 6.4481e-034 1.1749e-033 1.9809e-034 1.6213e-033 2.2961e-035 2.0251e-033 1.0424e-036 2.4844e-033 7.9706e-036 3.0366e-033 2.4677e-035 4.7667e-033 6.3394e-034 1.3841e-031 5.3379e-029 3.4729e-024 1.0059e-015 2.6136e-006 7.7061e-003
          14 5.4099e-031 7.1130e-031 1.4646e-032 4.5867e-031 2.5332e-031 1.7474e-031 4.7770e-031 2.7543e-032 6.0767e-031 2.2127e-033 7.0261e-031 4.1703e-032 8.1689e-031 8.7721e-032 9.4704e-031 1.7384e-031 1.2586e-030 1.0843e-030 2.0591e-029 2.0202e-027 8.4121e-023 1.2393e-014 7.1356e-006 7.5612e-002
          15 1.8346e-018 2.5368e-018 8.5323e-020 1.5125e-018 1.0139e-018 4.7943e-019 1.7757e-018 3.0771e-020 2.1204e-018 6.9873e-020 2.2900e-018 3.7068e-019 2.5050e-018 7.0996e-019 2.7099e-018 1.3020e-018 3.0646e-018 5.4548e-018 2.2277e-017 2.9604e-018 5.8343e-019 8.9062e-014 1.7570e-005 6.5207e-002
          16 2.4494e-028 3.4532e-028 1.3652e-029 1.9933e-028 1.4383e-028 5.8212e-029 2.4474e-028 2.0142e-030 2.8458e-028 1.4922e-029 2.9811e-028 6.5062e-029 3.1638e-028 1.2145e-028 3.3004e-028 2.1690e-028 3.4474e-028 7.9585e-028 1.5397e-027 4.8129e-026 1.5837e-021 1.1773e-013 1.5183e-005 9.2386e-003
          17 1.0594e-027 1.5945e-027 1.0038e-028 8.1734e-028 7.5360e-028 1.7024e-028 1.1607e-027 2.2999e-030 1.2215e-027 1.8980e-028 1.1303e-027 5.6685e-028 1.0446e-027 9.8096e-028 9.0889e-028 1.6008e-027 6.3220e-028 3.9231e-027 2.7301e-029 1.3630e-024 2.4243e-020 9.0198e-013 2.7018e-005 6.4626e-002
          18 4.1405e-026 6.6262e-026 5.9653e-027 2.9906e-026 3.4693e-026 3.9647e-027 4.8409e-026 1.4030e-027 4.5551e-026 1.4399e-026 3.6051e-026 3.5053e-026 2.7052e-026 5.6451e-026 1.6966e-026 8.3614e-026 4.2899e-027 1.4521e-025 1.0601e-025 3.2760e-023 3.1181e-019 5.7457e-012 4.2840e-005 1.0410e-002
          19 6.4015e-024 1.0853e-023 1.3035e-024 4.2724e-024 6.1734e-024 2.9359e-025 7.7949e-024 6.5525e-025 6.4630e-024 3.5373e-024 4.1833e-024 7.4285e-024 2.2498e-024 1.1069e-023 6.6695e-025 1.4670e-023 1.1055e-025 1.8512e-023 2.9148e-023 1.0387e-021 3.4649e-018 3.1206e-011 6.4073e-005 5.7303e-002
          20 1.5339e-012 2.6978e-012 3.8196e-013 9.6380e-013 1.6070e-012 3.3979e-014 1.8956e-012 2.5650e-013 1.4301e-012 1.0763e-012 7.8110e-013 2.0760e-012 2.9281e-013 2.9209e-012 1.6287e-014 3.5543e-012 2.7145e-013 3.6056e-012 7.4104e-012 2.7355e-011 5.6811e-013 1.4114e-010 1.0990e-004 5.1119e-002
          21 8.5600e-022 1.5325e-021 2.3393e-022 5.2065e-022 9.3177e-022 1.1489e-023 1.0619e-021 1.7535e-022 7.6168e-022 6.6591e-022 3.7673e-022 1.2337e-021 1.0889e-022 1.6834e-021 4.0650e-026 1.9548e-021 2.6649e-022 1.7658e-021 4.0766e-021 8.9779e-022 3.3660e-017 1.4719e-010 9.3910e-005 1.1322e-002
          22 2.3612e-021 4.4502e-021 8.3312e-022 1.2895e-021 2.8527e-021 5.5919e-025 2.9230e-021 7.9593e-022 1.7718e-021 2.3798e-021 5.9692e-022 3.9216e-021 2.8260e-023 4.8333e-021 2.6015e-022 4.7717e-021 2.0577e-021 2.8524e-021 9.9150e-021 4.6289e-020 2.9760e-016 6.1202e-010 1.3715e-004 5.1803e-002
          23 5.2270e-020 1.0343e-019 2.3107e-020 2.5214e-020 6.9076e-020 3.9118e-022 6.3316e-020 2.5815e-020 3.1440e-020 6.4178e-020 5.7242e-021 9.4143e-020 1.0296e-021 1.0295e-019 2.1293e-020 8.2623e-020 8.0441e-020 2.6225e-020 1.8500e-019 1.4676e-018 2.4310e-015 2.2754e-009 1.9949e-004 1.1997e-002
          24 5.1516e-018 1.0674e-017 2.7854e-018 2.1551e-018 7.3507e-018 1.8426e-019 5.9899e-018 3.4477e-018 2.3341e-018 7.3400e-018 1.1893e-019 9.5479e-018 7.6322e-019 9.0495e-018 4.3076e-018 5.4922e-018 1.1098e-017 4.2318e-019 1.5091e-017 8.7186e-017 2.0294e-014 7.6445e-009 2.8679e-004 4.7353e-002
          25 1.6855e-006 3.5883e-006 1.0207e-006 6.3963e-007 2.5062e-006 1.0710e-007 1.8932e-006 1.3200e-006 6.1765e-007 2.5782e-006 2.7510e-009 3.1047e-006 4.7230e-007 2.6553e-006 1.9116e-006 1.2804e-006 4.1293e-006 9.3893e-010 4.3065e-006 1.7106e-005 3.7913e-005 1.6626e-006 4.7064e-004 4.3512e-002
          26 2.5776e-016 5.5797e-016 1.6712e-016 9.1569e-017 3.9255e-016 2.1949e-017 2.8221e-016 2.2088e-016 8.1067e-017 4.0948e-016 2.3775e-019 4.6876e-016 9.8377e-017 3.7294e-016 3.4202e-016 1.4996e-016 6.6836e-016 5.1393e-018 5.9509e-016 1.8244e-015 7.6269e-014 2.3496e-008 4.0655e-004 1.2481e-002
          27 5.6216e-016 1.2685e-015 4.2989e-016 1.6545e-016 9.0425e-016 8.7263e-017 5.6833e-016 5.9057e-016 1.0907e-016 9.6231e-016 2.5406e-017 9.5863e-016 3.9069e-016 6.1121e-016 1.0167e-015 1.2058e-016 1.5650e-015 1.7057e-016 9.1703e-016 1.6492e-015 6.9992e-013 6.6702e-008 5.6951e-004 4.3538e-002
          28 8.6987e-015 2.0419e-014 7.7364e-015 2.0587e-015 1.4639e-014 2.1324e-015 7.9559e-015 1.0822e-014 8.5702e-016 1.5571e-014 1.3344e-015 1.3291e-014 9.1977e-015 6.3192e-015 1.9308e-014 1.9116e-016 2.3602e-014 7.3820e-015 8.2205e-015 1.5651e-014 5.4551e-012 1.7720e-007 7.9408e-004 1.2786e-002
          29 7.3933e-013 1.8020e-012 7.5554e-013 1.3557e-013 1.2904e-012 2.6150e-013 5.9846e-013 1.0586e-012 2.4674e-014 1.3467e-012 2.3600e-013 9.6470e-013 1.0621e-012 3.0183e-013 1.8590e-012 2.1100e-014 1.7861e-012 1.1300e-012 2.7582e-013 1.2737e-012 8.1005e-011 4.4909e-007 1.1080e-003 4.0079e-002
          30 1.1424e-002 2.8357e-002 1.2472e-002 1.8095e-003 2.0245e-002 4.7427e-003 8.6158e-003 1.7397e-002 1.5146e-004 2.0790e-002 4.8211e-003 1.3492e-002 1.8560e-002 3.1446e-003 2.9814e-002 1.2169e-003 2.5130e-002 2.1469e-002 1.9491e-003 2.0584e-002 2.8169e-001 1.8468e-001 7.4392e-002 4.8428e-005
          31 1.0725e-011 2.7094e-011 1.2462e-011 1.4519e-012 1.9258e-011 5.1413e-012 7.5006e-012 1.7255e-011 2.5193e-014 1.9384e-011 5.7199e-012 1.1327e-011 1.9327e-011 1.8002e-012 2.8597e-011 2.4404e-012 2.1012e-011 2.3668e-011 4.9061e-013 2.0003e-011 1.6881e-011 1.0495e-006 1.5552e-003 1.2883e-002
          32 2.4075e-011 6.2926e-011 3.1510e-011 2.2525e-012 4.4137e-011 1.4936e-011 1.4153e-011 4.2627e-011 1.8364e-013 4.2143e-011 1.8886e-011 1.9304e-011 5.1211e-011 7.0550e-013 6.4240e-011 1.4147e-011 3.4347e-011 6.6635e-011 8.9054e-013 4.2849e-011 8.7397e-011 2.5252e-006 2.1974e-003 3.6750e-002
          33 3.2410e-010 8.7511e-010 4.7388e-010 1.9027e-011 6.0243e-010 2.5112e-010 1.5513e-010 6.2022e-010 1.6168e-011 5.3669e-010 3.4366e-010 1.8179e-010 7.7503e-010 1.6077e-012 8.2019e-010 3.4388e-010 2.9255e-010 1.0154e-009 1.0999e-010 4.3590e-010 7.6394e-010 6.3137e-006 3.1407e-003 1.2707e-002
          34 5.1050e-008 1.4218e-007 8.2769e-008 1.6070e-009 9.5572e-008 4.8015e-008 1.9142e-008 1.0390e-007 6.5552e-009 7.8106e-008 6.8836e-008 1.7848e-008 1.3174e-007 4.8964e-009 1.1624e-007 8.1286e-008 2.3464e-008 1.6676e-007 4.4796e-008 3.7639e-008 4.3763e-010 2.8801e-005 4.5836e-003 3.3205e-002
          35 9.7706e-003 2.7436e-002 1.6275e-002 2.4870e-004 1.8308e-002 9.6476e-003 3.4007e-003 2.0172e-002 1.5231e-003 1.4569e-002 1.3947e-002 2.9210e-003 2.5580e-002 1.3659e-003 2.1414e-002 1.6999e-002 3.5217e-003 3.1875e-002 1.0268e-002 5.6546e-003 7.7675e-004 5.2382e-001 2.9905e-003 3.3489e-003
          36 7.8439e-008 2.2501e-007 1.4007e-007 9.7575e-010 1.4699e-007 8.7485e-008 2.1947e-008 1.6736e-007 1.8921e-008 1.0824e-007 1.2836e-007 1.4209e-008 2.1081e-007 2.3023e-008 1.5215e-007 1.6675e-007 1.1863e-008 2.4879e-007 1.2087e-007 1.8046e-008 8.9172e-008 1.6424e-005 6.8355e-003 1.2045e-002
          37 2.4691e-007 7.2851e-007 4.8261e-007 4.9816e-010 4.6038e-007 3.2018e-007 4.8336e-008 5.4509e-007 9.5111e-008 2.9959e-007 4.7241e-007 1.6048e-008 6.6946e-007 1.4355e-007 3.8422e-007 6.4495e-007 2.1340e-009 7.1180e-007 5.4741e-007 1.3514e-009 5.9328e-007 6.1208e-005 1.0953e-002 2.8913e-002
          38 4.5766e-006 1.3869e-005 9.7333e-006 2.2176e-009 8.4440e-006 6.7833e-006 5.7270e-007 1.0329e-005 2.5449e-006 4.7531e-006 9.9261e-006 3.1016e-008 1.2160e-005 4.2898e-006 5.3274e-006 1.3784e-005 1.8387e-007 1.1232e-005 1.2869e-005 4.6548e-007 9.9874e-006 2.8113e-004 2.1552e-002 9.6139e-003
          39 6.3405e-003 1.9595e-002 1.4335e-002 3.4255e-005 1.1563e-002 1.0309e-002 5.1327e-004 1.4446e-002 4.4561e-003 5.7271e-003 1.4876e-002 1.5927e-005 1.6284e-002 7.8752e-003 5.5674e-003 2.0568e-002 1.1160e-003 1.3120e-002 2.0127e-002 2.2634e-003 9.2055e-003 4.3134e-002 4.7842e-001 1.9027e-002
          40 2.9597e-004 9.2014e-004 6.8154e-004 2.3679e-006 5.3750e-004 4.9445e-004 2.0463e-005 6.7548e-004 2.2216e-004 2.5504e-004 7.0954e-004 2.4477e-006 7.4979e-004 3.9661e-004 2.3515e-004 9.7714e-004 6.9846e-005 5.7568e-004 9.6683e-004 1.3630e-004 3.5899e-004 5.7765e-004 7.9750e-004 3.3690e-002
          41 1.0229e-004 3.2558e-004 2.5319e-004 2.4477e-006 1.8206e-004 1.8956e-004 3.0973e-006 2.3372e-004 9.7817e-005 7.1155e-005 2.6454e-004 6.7317e-006 2.4129e-004 1.7903e-004 4.9720e-005 3.5423e-004 5.7131e-005 1.4680e-004 3.6198e-004 9.8951e-005 4.2747e-005 2.7501e-004 3.2116e-002 9.2859e-003
          42 4.7304e-004 1.5375e-003 1.2478e-003 2.1956e-005 8.2300e-004 9.5667e-004 3.8733e-006 1.0734e-003 5.4871e-004 2.6007e-004 1.2919e-003 7.8705e-005 1.0211e-003 1.0092e-003 1.2229e-004 1.6590e-003 4.4956e-004 4.6743e-004 1.7204e-003 7.1316e-004 2.6530e-005 2.7824e-003 8.9909e-002 1.3039e-002
          43 1.9618e-003 6.4729e-003 5.4132e-003 1.3307e-004 3.3477e-003 4.2115e-003 1.5698e-006 4.4079e-003 2.5832e-003 8.8147e-004 5.5285e-003 5.2595e-004 3.9090e-003 4.7272e-003 2.6183e-004 6.8204e-003 2.5142e-003 1.3615e-003 7.0952e-003 3.7615e-003 2.6213e-006 1.0423e-002 1.3084e-001 4.1736e-004
          44 1.5608e-003 5.2236e-003 4.4936e-003 1.4467e-004 2.6082e-003 3.5386e-003 1.6724e-006 3.4602e-003 2.3000e-003 5.5974e-004 4.5048e-003 6.0590e-004 2.8405e-003 4.1641e-003 7.8104e-005 5.3038e-003 2.5398e-003 6.9952e-004 5.5034e-003 3.6007e-003 1.1891e-004 5.7313e-003 1.7486e-002 2.6814e-003
          45 1.1104e-003 3.7834e-003 3.3706e-003 1.4504e-004 1.8007e-003 2.6883e-003 1.3911e-005 2.4064e-003 1.8659e-003 2.8203e-004 3.2751e-003 6.3433e-004 1.7624e-003 3.3076e-003 1.7123e-006 3.5895e-003 2.3211e-003 2.2613e-004 3.6832e-003 3.0799e-003 3.3456e-004 1.8355e-003 5.4200e-004 7.5765e-003
          46 1.1511e-003 3.9926e-003 3.6817e-003 2.0322e-004 1.8034e-003 2.9659e-003 4.3207e-005 2.4216e-003 2.1825e-003 1.8758e-004 3.4366e-003 9.0802e-004 1.5466e-003 3.7572e-003 2.6130e-005 3.4503e-003 2.9538e-003 5.6599e-005 3.4668e-003 3.6701e-003 7.2674e-004 5.1456e-004 6.9593e-003 1.3453e-004
          47 1.2214e-003 4.3102e-003 4.1076e-003 2.8021e-004 1.8420e-003 3.3328e-003 9.2789e-005 2.4785e-003 2.5797e-003 1.1088e-004 3.6551e-003 1.2596e-003 1.3479e-003 4.2839e-003 1.4020e-004 3.3100e-003 3.6882e-003 1.0522e-007 3.2229e-003 4.2952e-003 1.2508e-003 3.2578e-005 8.3908e-003 3.8997e-004
          48 1.2000e-003 4.3074e-003 4.2392e-003 3.4879e-004 1.7339e-003 3.4557e-003 1.5492e-004 2.3313e-003 2.7974e-003 4.5560e-005 3.5648e-003 1.5599e-003 1.0430e-003 4.4490e-003 3.3431e-004 2.8531e-003 4.1301e-003 7.1465e-005 2.6558e-003 4.4981e-003 1.7575e-003 6.4009e-005 4.7866e-003 1.6104e-003
          49 1.1467e-003 4.1869e-003 4.2536e-003 4.1436e-004 1.5791e-003 3.4752e-003 2.2740e-004 2.1152e-003 2.9277e-003 8.0601e-006 3.3479e-003 1.8271e-003 7.4158e-004 4.4254e-003 5.9023e-004 2.3069e-003 4.3759e-003 2.6558e-004 2.0152e-003 4.4369e-003 2.2183e-003 3.2642e-004 1.4800e-003 2.6226e-005
          50 1.1019e-003 4.0917e-003 4.2881e-003 4.8660e-004 1.4380e-003 3.5029e-003 3.1300e-004 1.9127e-003 3.0563e-003 1.0417e-006 3.1285e-003 2.0992e-003 4.9091e-004 4.3577e-003 9.0184e-004 1.7966e-003 4.5414e-003 5.6531e-004 1.4345e-003 4.2607e-003 2.6491e-003 6.5126e-004 1.4106e-004 1.4091e-003
          51 1.0619e-003 4.0095e-003 4.3315e-003 5.6450e-004 1.3058e-003 3.5294e-003 4.1052e-004 1.7186e-003 3.1749e-003 2.3270e-005 2.9003e-003 2.3670e-003 2.9111e-004 4.2375e-003 1.2549e-003 1.3310e-003 4.6114e-003 9.4831e-004 9.3231e-004 3.9712e-003 3.0165e-003 9.7973e-004 4.8959e-005 6.4911e-005
          52 1.0222e-003 3.9233e-003 4.3655e-003 6.4553e-004 1.1770e-003 3.5400e-003 5.1731e-004 1.5267e-003 3.2694e-003 7.3131e-005 2.6548e-003 2.6153e-003 1.4258e-004 4.0525e-003 1.6299e-003 9.1838e-004 4.5677e-003 1.3855e-003 5.2504e-004 3.5730e-003 3.2836e-003 1.2946e-003 3.4728e-004 3.5588e-004
          53 9.8300e-004 3.8344e-003 4.3913e-003 7.2915e-004 1.0528e-003 3.5360e-003 6.3179e-004 1.3400e-003 3.3398e-003 1.4843e-004 2.3986e-003 2.8388e-003 4.6812e-005 3.8121e-003 2.0106e-003 5.7342e-004 4.4181e-003 1.8480e-003 2.2980e-004 3.0975e-003 3.4337e-003 1.5902e-003 6.2877e-004 4.5279e-004
          54 9.4552e-004 3.7473e-003 4.4135e-003 8.1546e-004 9.3498e-004 3.5214e-003 7.5292e-004 1.1620e-003 3.3890e-003 2.4670e-004 2.1394e-003 3.0357e-003 3.2807e-006 3.5301e-003 2.3833e-003 3.0636e-004 4.1784e-003 2.3095e-003 5.4908e-005 2.5808e-003 3.4648e-003 1.8591e-003 8.0969e-004 5.9767e-005
          55 9.0834e-004 3.6565e-003 4.4257e-003 9.0263e-004 8.2277e-004 3.4915e-003 8.7794e-004 9.9267e-004 3.4120e-003 3.6459e-004 1.8794e-003 3.1977e-003 9.6984e-006 3.2117e-003 2.7306e-003 1.2193e-004 3.8578e-003 2.7413e-003 4.6190e-008 2.0527e-003 3.3774e-003 2.0858e-003 9.1927e-004 6.5457e-004
          56 8.7057e-004 3.5586e-003 4.4229e-003 9.8872e-004 7.1602e-004 3.4431e-003 1.0038e-003 8.3293e-004 3.4055e-003 4.9798e-004 1.6218e-003 3.3183e-003 6.2253e-005 2.8653e-003 3.0362e-003 2.1550e-005 3.4708e-003 3.1169e-003 5.7611e-005 1.5434e-003 3.1822e-003 2.2535e-003 9.9585e-004 1.5032e-005
          57 8.3290e-004 3.4561e-003 4.4078e-003 1.0732e-003 6.1599e-004 3.3792e-003 1.1287e-003 6.8524e-004 3.3724e-003 6.4300e-004 1.3734e-003 3.3974e-003 1.5565e-004 2.5053e-003 3.2909e-003 2.5954e-006 3.0410e-003 3.4194e-003 2.1318e-004 1.0824e-003 2.9018e-003 2.3519e-003 1.0612e-003 6.4130e-004
          58 7.9701e-004 3.3563e-003 4.3893e-003 1.1575e-003 5.2425e-004 3.3075e-003 1.2532e-003 5.5205e-004 3.3206e-003 7.9712e-004 1.1407e-003 3.4414e-003 2.8409e-004 2.1475e-003 3.4939e-003 5.8575e-005 2.5946e-003 3.6435e-003 4.4828e-004 6.9238e-004 2.5649e-003 2.3796e-003 1.1223e-003 5.7984e-006
          59 7.6355e-004 3.2622e-003 4.3715e-003 1.2424e-003 4.4115e-004 3.2316e-003 1.3773e-003 4.3409e-004 3.2548e-003 9.5808e-004 9.2738e-004 3.4544e-003 4.4177e-004 1.8025e-003 3.6447e-003 1.8071e-004 2.1514e-003 3.7870e-003 7.4286e-004 3.8599e-004 2.1956e-003 2.3386e-003 1.1754e-003 5.8669e-004
          60 7.3131e-004 3.1691e-003 4.3484e-003 1.3258e-003 3.6584e-004 3.1479e-003 1.4982e-003 3.3075e-004 3.1717e-003 1.1217e-003 7.3388e-004 3.4331e-003 6.2191e-004 1.4748e-003 3.7368e-003 3.5840e-004 1.7237e-003 3.8435e-003 1.0748e-003 1.6857e-004 1.8116e-003 2.2302e-003 1.2101e-003 1.1765e-006
          61 6.9984e-004 3.0750e-003 4.3177e-003 1.4063e-003 2.9811e-004 3.0551e-003 1.6136e-003 2.4197e-004 3.0714e-003 1.2841e-003 5.6166e-004 3.3774e-003 8.1741e-004 1.1707e-003 3.7681e-003 5.7948e-004 1.3252e-003 3.8133e-003 1.4220e-003 4.1169e-005 1.4320e-003 2.0627e-003 1.2173e-003 5.3851e-004
          62 6.6903e-004 2.9798e-003 4.2787e-003 1.4833e-003 2.3789e-004 2.9541e-003 1.7221e-003 1.6772e-004 2.9554e-003 1.4421e-003 4.1212e-004 3.2899e-003 1.0214e-003 8.9610e-004 3.7405e-003 8.3111e-004 9.6781e-004 3.7026e-003 1.7638e-003 9.8553e-010 1.0748e-003 1.8490e-003 1.1917e-003 1.0677e-008
          63 6.3904e-004 2.8844e-003 4.2327e-003 1.5564e-003 1.8514e-004 2.8464e-003 1.8229e-003 1.0784e-004 2.8265e-003 1.5930e-003 2.8618e-004 3.1743e-003 1.2275e-003 6.5552e-004 3.6586e-003 1.1007e-003 6.6109e-004 3.5217e-003 2.0826e-003 3.7155e-005 7.5573e-004 1.6048e-003 1.1333e-003 4.8447e-004
          64 6.1065e-004 2.7923e-003 4.1852e-003 1.6272e-003 1.3988e-004 2.7366e-003 1.9175e-003 6.1957e-005 2.6905e-003 1.7366e-003 1.8432e-004 3.0384e-003 1.4318e-003 4.5260e-004 3.5327e-003 1.3776e-003 4.1167e-004 3.2868e-003 2.3669e-003 1.4175e-004 4.8699e-004 1.3476e-003 1.0476e-003 6.7553e-007
          65 5.8408e-004 2.7051e-003 4.1387e-003 1.6966e-003 1.0178e-004 2.6268e-003 2.0066e-003 2.9332e-005 2.5503e-003 1.8724e-003 1.0595e-004 2.8872e-003 1.6305e-003 2.8832e-004 3.3706e-003 1.6528e-003 2.2193e-004 3.0116e-003 2.6079e-003 3.0145e-004 2.7559e-004 1.0918e-003 9.4131e-004 4.1384e-004
          66 5.5863e-004 2.6197e-003 4.0890e-003 1.7626e-003 7.0322e-005 2.5149e-003 2.0878e-003 9.1092e-006 2.4049e-003 1.9973e-003 4.9995e-005 2.7209e-003 1.8182e-003 1.6217e-004 3.1752e-003 1.9159e-003 9.1623e-005 2.7052e-003 2.7960e-003 5.0273e-004 1.2442e-004 8.4780e-004 8.2078e-004 9.4045e-007
          67 5.3418e-004 2.5358e-003 4.0357e-003 1.8248e-003 4.5172e-005 2.4012e-003 2.1606e-003 4.6796e-007 2.2558e-003 2.1096e-003 1.5388e-005 2.5428e-003 1.9911e-003 7.3376e-005 2.9532e-003 2.1584e-003 1.9022e-005 2.3801e-003 2.9263e-003 7.3153e-004 3.3682e-005 6.2560e-004 6.9317e-004 3.3071e-004
          68 5.1070e-004 2.4535e-003 3.9791e-003 1.8831e-003 2.5966e-005 2.2864e-003 2.2246e-003 2.5037e-006 2.1047e-003 2.2084e-003 7.3801e-007 2.3564e-003 2.1462e-003 2.0219e-005 2.7116e-003 2.3740e-003 4.8233e-007 2.0482e-003 2.9977e-003 9.7433e-004 3.7548e-007 4.3243e-004 5.6504e-004 3.0965e-007
          69 4.8788e-004 2.3714e-003 3.9174e-003 1.9361e-003 1.2324e-005 2.1702e-003 2.2785e-003 1.4258e-005 1.9520e-003 2.2920e-003 4.4518e-006 2.1639e-003 2.2802e-003 2.9954e-007 2.4560e-003 2.5564e-003 3.0895e-005 1.7196e-003 3.0096e-003 1.2178e-003 1.9026e-005 2.7302e-004 4.4195e-004 2.4604e-004
          70 4.6629e-004 2.2925e-003 3.8553e-003 1.9861e-003 3.8809e-006 2.0558e-003 2.3248e-003 3.4752e-005 1.8017e-003 2.3624e-003 2.4762e-005 1.9711e-003 2.3941e-003 1.0641e-005 2.1960e-003 2.7051e-003 1.0406e-004 1.4061e-003 2.9690e-003 1.4520e-003 8.2371e-005 1.5039e-004 3.2935e-004 6.2461e-008
