   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19
          10 4.4028e-024 3.1848e-019 2.1325e-018 7.0321e-018 1.7508e-015 2.2363e-016 1.3629e-013 7.3772e-013 1.7559e-013 2.6356e-014 1.2645e-016 6.0890e-017 2.4613e-019 1.4783e-016 2.3391e-014 1.3300e-011 1.3758e-008 1.1161e-005 2.4311e-003 8.8772e-002
          11 1.2896e-031 6.2814e-029 1.7321e-028 3.1494e-029 3.5638e-025 2.0769e-026 1.9391e-023 1.6611e-022 2.2522e-024 2.1673e-022 3.7449e-021 1.2244e-019 1.0662e-017 1.1335e-015 2.6745e-013 1.1210e-010 7.7656e-008 3.5297e-005 4.1694e-003 7.7078e-002
          12 1.6467e-029 1.2960e-027 2.4422e-028 5.6741e-026 8.2792e-024 5.8657e-024 3.1015e-022 4.1675e-021 2.1324e-021 1.3570e-020 1.2312e-019 2.9379e-018 1.9697e-016 1.7172e-014 3.1721e-012 9.8281e-010 4.3934e-007 1.0977e-004 7.7201e-003 9.1461e-002
          13 3.4434e-027 6.4352e-026 1.2316e-025 1.3191e-023 5.4377e-022 1.1613e-021 1.3894e-020 2.9754e-019 4.6840e-019 9.2912e-019 3.6507e-018 5.6473e-017 2.8714e-015 2.0346e-013 2.9305e-011 6.7024e-009 1.9474e-006 2.8225e-004 1.2918e-002 8.4278e-002
          14 1.3187e-022 4.8927e-022 1.3828e-020 4.4171e-019 7.9658e-018 3.8171e-017 1.2947e-016 4.9346e-015 1.5024e-014 6.7608e-015 1.6793e-015 9.2232e-016 3.5440e-014 1.9783e-012 2.2114e-010 3.7289e-008 7.1141e-006 6.3643e-004 1.9882e-002 8.1678e-002
          15 1.9112e-014 6.5808e-014 2.0475e-012 6.3581e-011 1.1152e-009 5.4985e-009 1.7764e-008 6.9498e-007 2.1596e-006 9.0086e-007 1.5313e-007 1.1423e-013 5.4361e-010 1.0694e-011 3.8345e-010 3.9729e-008 7.8471e-006 6.8808e-004 2.1203e-002 8.5212e-002
          16 1.0868e-023 1.4307e-024 1.6757e-021 2.9800e-020 2.6839e-019 2.6911e-018 2.2067e-018 2.0330e-016 9.8613e-016 4.2747e-018 9.7274e-016 1.3403e-014 3.6191e-013 1.6396e-011 1.4135e-009 1.7551e-007 2.2286e-005 1.3097e-003 2.8623e-002 6.6572e-002
          17 1.5983e-022 1.0805e-022 2.9889e-020 3.5039e-019 1.5593e-018 3.4685e-017 2.2978e-018 1.6529e-015 1.1640e-014 2.4275e-015 2.8054e-014 1.8557e-013 3.3757e-012 1.1912e-010 7.8636e-009 7.1818e-007 6.1706e-005 2.5146e-003 3.8749e-002 5.2522e-002
          18 7.2936e-021 2.4807e-020 1.5387e-018 1.2636e-017 2.3119e-017 1.4412e-015 9.1903e-017 4.4980e-014 4.4306e-013 3.6925e-013 1.0653e-012 2.8341e-012 2.9074e-011 7.7801e-010 3.8947e-008 2.6138e-006 1.5488e-004 4.5567e-003 4.9384e-002 3.4567e-002
          19 3.9371e-009 3.1387e-008 9.1401e-007 5.3492e-006 2.0059e-006 7.4545e-004 3.5245e-004 1.5463e-002 2.1246e-001 3.6196e-001 2.8512e-001 6.3277e-002 5.3362e-004 3.1071e-004 4.9315e-006 1.0864e-006 1.4637e-005 7.5154e-004 4.8168e-003 1.7268e-003
          20 2.1596e-016 1.7485e-015 5.0238e-014 2.9181e-013 1.0345e-013 4.0878e-011 1.9840e-011 8.4030e-010 1.1633e-008 2.0063e-008 1.5295e-008 2.9397e-009 9.7375e-011 4.1117e-009 1.7570e-007 8.6319e-006 3.5981e-004 7.8301e-003 5.9233e-002 1.9352e-002
          21 1.5304e-018 2.4100e-017 3.9581e-016 1.5701e-015 1.5398e-016 2.9708e-013 3.7127e-013 3.9024e-012 7.9595e-011 2.2169e-010 1.7441e-011 1.4321e-010 1.8373e-009 2.6157e-008 7.2969e-007 2.6300e-005 7.8600e-004 1.2778e-002 6.6729e-002 7.3745e-003
          22 8.1011e-018 2.3976e-016 2.4262e-015 5.9003e-015 1.6816e-014 1.7811e-012 4.2737e-012 1.3706e-011 4.5887e-010 1.8251e-009 7.0032e-011 3.1254e-009 1.5858e-008 1.4267e-007 2.8627e-006 7.5159e-005 1.6349e-003 1.9831e-002 7.0193e-002 9.5195e-004
          23 1.3903e-016 8.4508e-015 5.3117e-014 5.8581e-014 1.2885e-012 4.0832e-011 1.6711e-010 1.4929e-010 1.0372e-008 5.5186e-008 1.9517e-008 1.0306e-007 1.8936e-007 7.9351e-007 1.0817e-005 2.0428e-004 3.2640e-003 2.9258e-002 6.7999e-002 5.1355e-004
          24 3.2255e-010 4.3848e-008 1.7930e-007 4.3150e-008 9.8469e-006 1.5359e-004 9.4306e-004 1.9812e-004 3.9436e-002 2.6035e-001 2.0149e-001 3.6527e-001 1.2518e-001 5.7544e-003 1.2037e-003 1.7518e-006 1.2199e-005 3.1077e-006 3.4091e-007 1.0766e-007
          25 1.0917e-014 1.8446e-012 6.8345e-012 8.1535e-013 4.4325e-010 6.0547e-009 4.0425e-008 5.5818e-009 1.5629e-006 1.0780e-005 9.4267e-006 1.3682e-005 2.2130e-006 2.2668e-006 3.6647e-005 5.3546e-004 6.2852e-003 4.0961e-002 5.9216e-002 5.1678e-003
          26 3.0565e-016 5.0640e-013 9.5259e-013 7.2091e-013 1.7155e-010 1.1499e-009 1.2548e-008 4.3806e-011 3.1378e-007 2.7812e-006 4.2088e-006 1.3421e-006 1.7350e-006 2.1172e-005 1.4357e-004 1.3769e-003 1.1720e-002 5.4076e-002 4.4215e-002 1.2413e-002
          27 3.2583e-015 2.9019e-012 1.8324e-012 2.8698e-011 1.3384e-009 4.5122e-009 8.4232e-008 1.4010e-008 1.3786e-006 1.5857e-005 3.5226e-005 3.3996e-007 4.3994e-005 1.6337e-004 5.7424e-004 3.5548e-003 2.1175e-002 6.6388e-002 2.5440e-002 1.8618e-002
          28 1.2237e-012 1.1579e-010 2.1351e-012 3.3899e-009 7.3060e-008 1.1681e-007 4.1372e-006 2.0642e-006 4.3945e-005 6.7333e-004 2.0029e-003 1.4530e-004 3.0090e-003 3.8171e-003 3.7048e-003 1.0521e-002 3.7496e-002 7.2840e-002 7.6328e-003 1.9599e-002
          29 2.1384e-010 1.1580e-008 3.4783e-010 4.8738e-007 8.3648e-006 9.4753e-006 4.5822e-004 3.0644e-004 4.0541e-003 7.0609e-002 2.3238e-001 3.6803e-002 3.3514e-001 2.3578e-001 4.3721e-002 1.2514e-002 1.4484e-003 3.1180e-005 1.2754e-003 1.4710e-004
          30 8.6170e-012 2.2868e-010 1.1663e-010 1.6095e-008 2.0598e-007 1.2670e-007 1.0826e-005 1.0379e-005 7.1589e-005 1.5421e-003 5.8347e-003 1.9284e-003 7.1946e-003 1.1590e-003 2.6305e-003 1.7020e-002 5.6048e-002 6.7137e-002 5.6699e-005 1.4077e-002
          31 1.9782e-011 1.9381e-010 6.8572e-010 3.0482e-008 2.6433e-007 3.6811e-008 1.3250e-005 1.9919e-005 5.1861e-005 1.6794e-003 7.7528e-003 5.2368e-003 5.8832e-003 9.7488e-004 2.1791e-002 5.0343e-002 8.3365e-002 3.9911e-002 8.5327e-003 3.2727e-003
          32 1.0636e-010 4.3567e-010 5.4254e-009 1.4840e-007 9.5568e-007 6.6935e-010 4.6748e-005 9.7042e-005 1.0321e-004 5.3830e-003 2.9172e-002 2.9869e-002 1.0361e-002 2.3965e-002 1.0508e-001 1.0558e-001 6.4147e-002 6.0239e-004 2.3489e-002 2.4546e-003
          33 2.2123e-010 4.1009e-010 1.3976e-008 2.9390e-007 1.5135e-006 9.8161e-008 7.3417e-005 1.9191e-004 8.8493e-005 7.8552e-003 4.8176e-002 6.3773e-002 5.7649e-003 7.3093e-002 1.4522e-001 4.5175e-002 1.3323e-005 3.2851e-002 1.7378e-003 9.4149e-003
          34 1.7608e-010 9.4939e-011 1.3623e-008 2.2695e-007 9.0531e-007 3.2665e-007 4.4076e-005 1.4804e-004 1.8039e-005 4.3413e-003 3.0730e-002 5.1989e-002 2.7963e-005 6.7159e-002 5.0319e-002 1.3322e-003 4.5968e-002 2.6841e-002 1.3310e-002 2.3219e-004
          35 1.5449e-010 3.0962e-012 1.4649e-008 1.9856e-007 5.9122e-007 6.3370e-007 2.9491e-005 1.2976e-004 2.9752e-007 2.6547e-003 2.2159e-002 4.7116e-002 2.6776e-003 5.6008e-002 6.8243e-003 3.8609e-002 6.0278e-002 7.3889e-004 2.6025e-002 5.5380e-003
          36 1.5064e-010 2.3168e-011 1.7514e-008 1.9961e-007 4.3325e-007 1.0564e-006 2.2769e-005 1.3139e-004 5.5707e-006 1.8765e-003 1.8682e-002 4.8336e-002 1.0443e-002 4.4047e-002 1.3774e-003 7.5192e-002 2.6743e-002 1.2601e-002 1.1469e-002 1.2415e-002
          37 1.3609e-010 1.1152e-010 1.9744e-008 1.9301e-007 2.9296e-007 1.4767e-006 1.6878e-005 1.2891e-004 2.3336e-005 1.2759e-003 1.5414e-002 4.7381e-002 2.0861e-002 2.7130e-002 1.8069e-002 7.2876e-002 5.0066e-004 3.4403e-002 6.4304e-006 6.5151e-003
          38 1.0886e-010 2.2804e-010 2.0499e-008 1.7335e-007 1.7009e-007 1.7855e-006 1.1458e-005 1.1861e-004 4.6087e-005 7.9471e-004 1.1994e-002 4.3142e-002 3.0625e-002 1.1341e-002 3.8818e-002 4.0557e-002 1.2809e-002 2.8207e-002 1.0307e-002 7.8532e-005
          39 7.7475e-011 3.3680e-010 2.0241e-008 1.4815e-007 8.1084e-008 1.9741e-006 7.1991e-006 1.0512e-004 6.8485e-005 4.5756e-004 9.0247e-003 3.7606e-002 3.8056e-002 2.0735e-003 4.9940e-002 1.0346e-002 3.9896e-002 7.1933e-003 2.1283e-002 3.7446e-003
          40 4.7933e-011 4.1639e-010 1.9401e-008 1.2216e-007 2.7049e-008 2.0609e-006 4.1614e-006 9.1303e-005 8.8053e-005 2.4132e-004 6.6739e-003 3.2014e-002 4.2800e-002 1.4191e-004 4.8247e-002 1.1998e-006 5.0756e-002 4.5591e-004 1.6510e-002 9.9083e-003
          41 2.3630e-011 4.5409e-010 1.8111e-008 9.6788e-008 2.8087e-009 2.0517e-006 2.1241e-006 7.7734e-005 1.0329e-004 1.1100e-004 4.8478e-003 2.6692e-002 4.4803e-002 3.9265e-003 3.7201e-002 7.8962e-003 3.9002e-002 1.2945e-002 4.4490e-003 9.4033e-003
          42 7.1680e-012 4.4654e-010 1.6477e-008 7.3076e-008 2.3574e-009 1.9565e-006 8.7458e-007 6.4751e-005 1.1344e-004 3.9649e-005 3.4479e-003 2.1807e-002 4.4341e-002 1.1012e-002 2.2761e-002 2.2978e-002 1.7923e-002 2.8911e-002 1.4942e-004 3.7524e-003
          43 1.9597e-013 3.9961e-010 1.4641e-008 5.2058e-008 1.9366e-008 1.7945e-006 2.2482e-007 5.2761e-005 1.1858e-004 7.5120e-006 2.3966e-003 1.7493e-002 4.1989e-002 1.9074e-002 1.0188e-002 3.4690e-002 2.9616e-003 3.3657e-002 6.8974e-003 8.0131e-005
          44 3.1599e-012 3.2546e-010 1.2746e-008 3.4474e-008 4.7676e-008 1.5894e-006 5.4661e-009 4.2086e-005 1.1940e-004 4.3414e-008 1.6253e-003 1.3820e-002 3.8425e-002 2.6411e-002 2.4067e-003 3.8009e-002 5.6926e-004 2.5445e-002 1.6778e-002 1.8402e-003
          45 1.5429e-011 2.3814e-010 1.0883e-008 2.0620e-008 8.1767e-008 1.3610e-006 7.1702e-008 3.2828e-005 1.1662e-004 6.9060e-006 1.0705e-003 1.0766e-002 3.4196e-002 3.2028e-002 2.6553e-007 3.3303e-002 7.9750e-003 1.2099e-002 2.1211e-002 6.6857e-003
          46 3.5459e-011 1.5143e-010 9.1051e-009 1.0505e-008 1.1681e-007 1.1248e-006 3.0637e-007 2.4955e-005 1.1084e-004 2.1010e-005 6.7898e-004 8.2624e-003 2.9689e-002 3.5485e-002 2.0234e-003 2.3890e-002 1.8378e-002 2.3317e-003 1.7819e-002 1.0246e-002
          47 6.1034e-011 7.7796e-011 7.4645e-009 3.9717e-009 1.4900e-007 8.9606e-007 6.1818e-007 1.8443e-005 1.0288e-004 3.7619e-005 4.1028e-004 6.2505e-003 2.5241e-002 3.6827e-002 6.8431e-003 1.3696e-002 2.5882e-002 1.8497e-004 1.0076e-002 1.0136e-002
          48 8.9650e-011 2.6274e-011 5.9967e-009 6.6150e-010 1.7573e-007 6.8651e-007 9.4090e-007 1.3207e-005 9.3541e-005 5.3766e-005 2.3220e-004 4.6628e-003 2.1085e-002 3.6394e-002 1.2804e-002 5.6265e-003 2.7824e-002 4.4839e-003 3.0862e-003 7.0131e-003
          49 1.1881e-010 1.8389e-012 4.7162e-009 8.1345e-011 1.9548e-007 5.0350e-007 1.2306e-006 9.1182e-006 8.3508e-005 6.7748e-005 1.1938e-004 3.4293e-003 1.7350e-002 3.4626e-002 1.8607e-002 1.0567e-003 2.4581e-002 1.1397e-002 5.9772e-005 3.1408e-003
          50 1.4630e-010 5.6281e-012 3.6261e-009 1.6735e-009 2.0768e-007 3.5097e-007 1.4620e-006 6.0239e-006 7.3354e-005 7.8758e-005 5.2511e-005 2.4857e-003 1.4098e-002 3.1982e-002 2.3429e-002 5.7863e-005 1.8232e-002 1.7197e-002 1.3100e-003 5.5227e-004
          51 1.7015e-010 3.5528e-011 2.7150e-009 4.8642e-009 2.1227e-007 2.2940e-007 1.6225e-006 3.7584e-006 6.3431e-005 8.6473e-005 1.7006e-005 1.7721e-003 1.1321e-002 2.8820e-002 2.6851e-002 1.8920e-003 1.1159e-002 1.9761e-002 5.1356e-003 7.7031e-005
          52 1.8886e-010 8.6937e-011 1.9693e-009 9.0969e-009 2.0981e-007 1.3751e-007 1.7098e-006 2.1684e-006 5.4027e-005 9.0951e-005 2.2319e-006 1.2394e-003 8.9912e-003 2.5441e-002 2.8784e-002 5.4953e-003 5.2268e-003 1.8788e-002 9.2823e-003 1.3659e-003
          53 2.0162e-010 1.5378e-010 1.3737e-009 1.3872e-008 2.0137e-007 7.2537e-008 1.7301e-006 1.1138e-006 4.5366e-005 9.2537e-005 4.9318e-007 8.4781e-004 7.0697e-003 2.2080e-002 2.9366e-002 9.8328e-003 1.4432e-003 1.5237e-002 1.2059e-002 3.4459e-003
          54 2.0779e-010 2.2903e-010 9.0941e-010 1.8734e-008 1.8790e-007 3.0704e-008 1.6906e-006 4.6912e-007 3.7512e-005 9.1537e-005 6.3354e-006 5.6385e-004 5.4983e-003 1.8862e-002 2.8798e-002 1.4067e-002 2.4230e-005 1.0526e-002 1.2739e-002 5.3231e-003
          55 2.0771e-010 3.0616e-010 5.6093e-010 2.3341e-008 1.7096e-007 7.9732e-009 1.6054e-006 1.2937e-007 3.0581e-005 8.8543e-005 1.5987e-005 3.6250e-004 4.2351e-003 1.5912e-002 2.7395e-002 1.7662e-002 6.4297e-004 5.9954e-003 1.1501e-002 6.3729e-003
          56 2.0178e-010 3.7905e-010 3.1101e-010 2.7412e-008 1.5172e-007 1.3908e-010 1.4856e-006 5.9037e-009 2.4554e-005 8.3980e-005 2.6920e-005 2.2282e-004 3.2283e-003 1.3266e-002 2.5410e-002 2.0327e-002 2.6969e-003 2.5317e-003 9.0126e-003 6.4113e-003
          57 1.9088e-010 4.4287e-010 1.4438e-010 3.0763e-008 1.3146e-007 3.2600e-009 1.3439e-006 2.7620e-008 1.9417e-005 7.8340e-005 3.7528e-005 1.2894e-004 2.4360e-003 1.0952e-002 2.3092e-002 2.1987e-002 5.5275e-003 5.3840e-004 6.0900e-003 5.6056e-003
          58 1.7612e-010 4.9443e-010 4.6468e-011 3.3306e-008 1.1124e-007 1.3815e-008 1.1911e-006 1.3889e-007 1.5116e-005 7.2061e-005 4.6897e-005 6.8355e-005 1.8193e-003 8.9664e-003 2.0642e-002 2.2717e-002 8.5668e-003 6.3184e-006 3.4168e-003 4.2996e-003
          59 1.5858e-010 5.3176e-010 4.0905e-012 3.5007e-008 9.1869e-008 2.8860e-008 1.0359e-006 2.9820e-007 1.1569e-005 6.5478e-005 5.4573e-005 3.1467e-005 1.3436e-003 7.2864e-003 1.8203e-002 2.2658e-002 1.1398e-002 6.7254e-004 1.4248e-003 2.8594e-003
          60 1.3911e-010 5.5319e-010 5.6626e-012 3.5825e-008 7.3811e-008 4.5958e-008 8.8315e-007 4.7482e-007 8.6735e-006 5.8759e-005 6.0305e-005 1.1078e-005 9.7856e-004 5.8725e-003 1.5845e-002 2.1946e-002 1.3738e-002 2.1610e-003 2.9378e-004 1.5782e-003
          61 1.1894e-010 5.5963e-010 4.0941e-011 3.5856e-008 5.7622e-008 6.3294e-008 7.3932e-007 6.4806e-007 6.3604e-006 5.2200e-005 6.4188e-005 1.9157e-006 7.0240e-004 4.7023e-003 1.3656e-002 2.0781e-002 1.5470e-002 4.0883e-003 5.8064e-006 6.4382e-004
          62 9.8867e-011 5.5175e-010 1.0091e-010 3.5155e-008 4.3495e-008 7.9489e-008 6.0702e-007 8.0384e-007 4.5391e-006 4.5906e-005 6.6324e-005 7.0092e-008 4.9515e-004 3.7388e-003 1.1659e-002 1.9301e-002 1.6556e-002 6.1238e-003 4.1135e-004 1.2518e-004
          63 7.9728e-011 5.3159e-010 1.7778e-010 3.3844e-008 3.1567e-008 9.3669e-008 4.8864e-007 9.3441e-007 3.1351e-006 4.0008e-005 6.6959e-005 2.7352e-006 3.4170e-004 2.9534e-003 9.8768e-003 1.7646e-002 1.7047e-002 8.0246e-003 1.3029e-003 5.0561e-006
          64 6.2077e-011 5.0085e-010 2.6455e-010 3.2009e-008 2.1809e-008 1.0520e-007 3.8479e-007 1.0349e-006 2.0759e-006 3.4543e-005 6.6272e-005 7.9169e-006 2.2951e-004 2.3159e-003 8.3019e-003 1.5908e-002 1.7009e-002 9.6231e-003 2.4640e-003 2.1138e-004
          65 4.6460e-011 4.6277e-010 3.5589e-010 2.9819e-008 1.4154e-008 1.1400e-007 2.9623e-007 1.1062e-006 1.3018e-006 2.9604e-005 6.4618e-005 1.4255e-005 1.4917e-004 1.8052e-003 6.9398e-003 1.4191e-002 1.6573e-002 1.0852e-002 3.7118e-003 6.4826e-004
          66 3.3091e-011 4.1926e-010 4.4683e-010 2.7360e-008 8.4056e-009 1.1995e-007 2.2200e-007 1.1485e-006 7.5527e-007 2.5166e-005 6.2161e-005 2.0831e-005 9.2710e-005 1.3970e-003 5.7674e-003 1.2535e-002 1.5824e-002 1.1680e-002 4.9017e-003 1.2175e-003
          67 2.2107e-011 3.7262e-010 5.3343e-010 2.4739e-008 4.3535e-009 1.2320e-007 1.6120e-007 1.1643e-006 3.8890e-007 2.1223e-005 5.9112e-005 2.7058e-005 5.4151e-005 1.0727e-003 4.7674e-003 1.0980e-002 1.4857e-002 1.2126e-002 5.9368e-003 1.8324e-003
          68 1.3526e-011 3.2520e-010 6.1321e-010 2.2071e-008 1.7637e-009 1.2409e-007 1.1270e-007 1.1582e-006 1.6264e-007 1.7771e-005 5.5702e-005 3.2620e-005 2.8866e-005 8.1749e-004 3.9246e-003 9.5569e-003 1.3767e-002 1.2244e-002 6.7692e-003 2.4273e-003
          69 7.2216e-012 2.7818e-010 6.8288e-010 1.9400e-008 3.9014e-010 1.2275e-007 7.4913e-008 1.1317e-006 4.2463e-008 1.4748e-005 5.1991e-005 3.7285e-005 1.3215e-005 6.1661e-004 3.2132e-003 8.2595e-003 1.2599e-002 1.2070e-002 7.3675e-003 2.9516e-003
          70 3.0303e-012 2.3342e-010 7.4182e-010 1.6823e-008 4.9846e-013 1.1968e-007 4.6562e-008 1.0902e-006 9.3402e-010 1.2144e-005 4.8183e-005 4.1038e-005 4.5027e-006 4.6036e-004 2.6205e-003 7.1038e-003 1.1422e-002 1.1683e-002 7.7458e-003 3.3821e-003
          71 7.1200e-013 1.9170e-010 7.8826e-010 1.4371e-008 3.7580e-010 1.1511e-007 2.6191e-008 1.0362e-006 1.5587e-008 9.9071e-006 4.4325e-005 4.3844e-005 6.5066e-007 3.3925e-004 2.1268e-003 6.0780e-003 1.0264e-002 1.1128e-002 7.9150e-003 3.7040e-003
          72 4.9583e-018 1.5384e-010 8.2170e-010 1.2089e-008 1.3180e-009 1.0936e-007 1.2514e-008 9.7282e-007 6.8429e-008 8.0012e-006 4.0502e-005 4.5753e-005 1.1016e-007 2.4620e-004 1.7180e-003 5.1763e-003 9.1533e-003 1.0457e-002 7.9036e-003 3.9169e-003
          73 6.0833e-013 1.2039e-010 8.4256e-010 1.0008e-008 2.6541e-009 1.0280e-007 4.3322e-009 9.0365e-007 1.4529e-007 6.3945e-006 3.6798e-005 4.6870e-005 1.7249e-006 1.7550e-004 1.3817e-003 4.3923e-003 8.1136e-003 9.7210e-003 7.7474e-003 4.0303e-003
          74 2.2489e-012 9.1486e-011 8.5072e-010 8.1392e-009 4.2347e-009 9.5645e-008 5.5553e-010 8.3063e-007 2.3509e-007 5.0479e-006 3.3236e-005 4.7259e-005 4.6432e-006 1.2230e-004 1.1057e-003 3.7126e-003 7.1508e-003 8.9489e-003 7.4742e-003 4.0537e-003
          75 4.6437e-012 6.7153e-011 8.4684e-010 6.4897e-009 5.9355e-009 8.8132e-008 2.2538e-010 7.5592e-007 3.2937e-007 3.9294e-006 2.9850e-005 4.7018e-005 8.2462e-006 8.2824e-005 8.8011e-004 3.1266e-003 6.2701e-003 8.1690e-003 7.1138e-003 4.0009e-003
          76 7.5389e-012 4.7275e-011 8.3246e-010 5.0638e-009 7.6615e-009 8.0525e-008 2.5081e-009 6.8186e-007 4.2218e-007 3.0117e-006 2.6682e-005 4.6278e-005 1.2101e-005 5.4095e-005 6.9710e-004 2.6258e-003 5.4772e-003 7.4082e-003 6.6981e-003 3.8891e-003
          77 1.0700e-011 3.1517e-011 8.0811e-010 3.8501e-009 9.3305e-009 7.2929e-008 6.6889e-009 6.0933e-007 5.0881e-007 2.2648e-006 2.3725e-005 4.5094e-005 1.5899e-005 3.3619e-005 5.4877e-004 2.1978e-003 4.7654e-003 6.6757e-003 6.2446e-003 3.7298e-003
          78 1.3932e-011 1.9523e-011 7.7549e-010 2.8395e-009 1.0889e-008 6.5519e-008 1.2168e-008 5.3980e-007 5.8649e-007 1.6656e-006 2.0996e-005 4.3578e-005 1.9445e-005 1.9485e-005 4.2935e-004 1.8345e-003 4.1333e-003 5.9852e-003 5.7755e-003 3.5378e-003
          79 1.7053e-011 1.0842e-011 7.3526e-010 2.0150e-009 1.2284e-008 5.8343e-008 1.8431e-008 4.7365e-007 6.5277e-007 1.1907e-006 1.8480e-005 4.1765e-005 2.2594e-005 1.0143e-005 3.3332e-004 1.5257e-003 3.5720e-003 5.3375e-003 5.3002e-003 3.3216e-003
          80 1.9911e-011 5.0276e-012 6.8864e-010 1.3608e-009 1.3481e-008 5.1479e-008 2.5036e-008 4.1147e-007 7.0618e-007 8.2139e-007 1.6171e-005 3.9713e-005 2.5256e-005 4.3968e-006 2.5648e-004 1.2639e-003 3.0756e-003 4.7357e-003 4.8292e-003 3.0899e-003
          81 2.2292e-011 1.6154e-012 6.3460e-010 8.5722e-010 1.4394e-008 4.4827e-008 3.1473e-008 3.5245e-007 7.4297e-007 5.3926e-007 1.4013e-005 3.7334e-005 2.7271e-005 1.2949e-006 1.9470e-004 1.0389e-003 2.6286e-003 4.1654e-003 4.3542e-003 2.8394e-003
          82 2.3889e-011 1.5391e-013 5.7128e-010 4.8814e-010 1.4884e-008 3.8258e-008 3.7031e-008 2.9565e-007 7.5679e-007 3.3039e-007 1.1944e-005 3.4459e-005 2.8378e-005 9.4198e-008 1.4482e-004 8.4193e-004 2.2156e-003 3.6085e-003 3.8603e-003 2.5614e-003
