   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119
          10 1.8536e-008 5.1850e-007 5.8271e-006 5.0109e-006 1.5587e-004 9.7601e-004 2.5138e-050 4.6973e-048 1.7182e-043 4.1310e-046 2.2678e-044 9.5438e-043 3.1167e-041 8.2399e-040 2.9431e-031 1.9001e-038 3.6412e-037 6.2758e-036 9.6750e-035 1.5241e-033 3.8856e-024 1.1955e-032 1.5875e-031 1.6790e-030 1.5113e-029 4.6482e-029 2.2427e-017 5.0472e-027 3.1489e-026 3.0563e-025 3.9888e-024 1.3559e-022 4.5840e-012 5.5704e-022 5.8026e-023 2.0541e-022 1.3605e-020 7.9613e-019 6.8861e-005 2.5252e-017 1.1165e-017 2.7453e-017 1.2136e-016 1.1473e-015 7.2197e-005 1.1175e-013 1.8949e-015 5.3920e-017 5.9924e-015 2.1792e-013 7.9597e-011 8.2005e-003 1.4603e-011 1.8439e-011 5.4162e-011 2.9335e-010 5.9466e-009 9.7338e-003 1.6762e-008 5.4430e-009 6.8642e-009 1.6015e-008 8.1845e-008 1.3375e-003 6.1489e-005 1.3425e-007 4.7329e-008 2.2166e-008 7.2207e-010 5.5694e-007 6.6572e-005 3.9401e-006 2.2004e-006 3.4548e-006 8.6494e-006 3.5786e-005 2.0597e-004 2.4309e-004 8.7351e-005 5.2497e-005 4.9564e-005 6.1607e-005 8.7967e-005 1.1778e-004 1.1880e-004 9.0938e-005 6.4439e-005 4.8395e-005 3.9626e-005 3.4664e-005 3.1179e-005 2.7521e-005 2.2803e-005 1.7313e-005 1.2095e-005 7.9143e-006 4.8924e-006 2.8165e-006 1.4351e-006 5.6880e-007 1.1261e-007 3.7862e-009 1.9022e-007 6.1445e-007 1.2014e-006 1.8698e-006 2.5684e-006 3.2626e-006 3.9260e-006 4.5735e-006 5.1993e-006 5.7774e-006 6.3199e-006 6.7857e-006 7.1609e-006 7.4342e-006 7.5601e-006 7.5455e-006 7.3108e-006 6.7952e-006
          11 8.4404e-009 7.9643e-009 1.6177e-007 1.9750e-005 1.2612e-004 2.6206e-006 1.7805e-048 3.0650e-046 7.4760e-044 2.4759e-044 1.2494e-042 4.8165e-041 1.4368e-039 3.4709e-038 3.2991e-032 7.1308e-037 1.2382e-035 1.9049e-034 2.5650e-033 3.1110e-032 4.5814e-025 3.5415e-031 3.5855e-030 3.3802e-029 3.0544e-028 3.0188e-027 1.7428e-017 1.2386e-026 1.1060e-025 7.7674e-025 4.7687e-024 1.3056e-023 5.4495e-013 8.1380e-022 3.3943e-021 2.3945e-020 2.2947e-019 4.9688e-018 2.3553e-004 6.3258e-017 8.4272e-018 1.1256e-018 3.2037e-017 2.2876e-015 4.8597e-004 8.8955e-013 7.2160e-014 1.3679e-013 4.9796e-013 3.5344e-012 4.5504e-010 4.0730e-002 3.3780e-011 1.6435e-011 1.3991e-011 6.3230e-012 1.8486e-010 1.0844e-003 3.9365e-009 3.4600e-009 8.8342e-009 3.7107e-008 3.2787e-007 9.1711e-003 4.3203e-004 1.7768e-006 1.4121e-006 2.3939e-006 7.5004e-006 8.7282e-005 4.0779e-003 1.1969e-004 2.5362e-005 1.8531e-005 2.3537e-005 5.1081e-005 1.6570e-004 1.2361e-004 2.0767e-005 3.6570e-006 2.0243e-007 8.1280e-007 6.6806e-006 2.0904e-005 3.7145e-005 4.4508e-005 4.6289e-005 4.8763e-005 5.4191e-005 6.2892e-005 7.3983e-005 8.4826e-005 9.1380e-005 9.1095e-005 8.5274e-005 7.7261e-005 6.9559e-005 6.3132e-005 5.7943e-005 5.3531e-005 4.9321e-005 4.4916e-005 4.0174e-005 3.5044e-005 2.9629e-005 2.4345e-005 1.9612e-005 1.5507e-005 1.2030e-005 9.2002e-006 6.8899e-006 4.9995e-006 3.4891e-006 2.2899e-006 1.3758e-006 7.1833e-007 2.8918e-007 6.1589e-008 2.6040e-010 5.8819e-008
          12 1.3896e-009 8.6410e-008 1.9660e-006 1.3907e-005 1.9529e-006 1.6837e-004 3.0130e-046 4.7203e-044 1.9668e-042 3.4680e-042 1.5911e-040 5.5649e-039 1.5033e-037 3.2848e-036 8.6530e-032 6.0805e-035 9.5096e-034 1.3136e-032 1.5852e-031 1.7304e-030 3.6392e-027 1.6925e-029 1.5220e-028 1.2496e-027 9.5406e-027 6.6842e-026 2.6672e-018 4.6842e-025 2.9312e-024 1.7677e-023 1.0483e-022 6.9479e-022 6.6413e-013 1.6570e-021 1.1472e-020 5.8355e-020 2.6913e-019 8.4069e-019 1.1668e-005 2.4974e-017 6.7456e-017 3.5779e-016 2.5424e-015 3.4469e-014 2.9619e-003 4.8181e-012 1.4644e-013 7.6215e-014 1.1974e-014 6.2923e-013 5.0258e-010 5.4467e-002 1.1414e-010 1.5159e-010 4.3472e-010 2.2005e-009 4.0388e-008 6.2161e-002 1.0012e-007 2.7646e-008 2.8266e-008 4.9407e-008 1.6215e-007 1.2062e-003 5.2686e-005 4.6473e-009 6.6231e-008 5.2629e-007 3.8612e-006 8.2402e-005 4.9829e-003 1.8810e-004 6.1751e-005 6.8561e-005 1.3266e-004 4.4686e-004 2.2065e-003 2.3464e-003 7.3277e-004 3.7686e-004 3.0426e-004 3.2344e-004 3.9503e-004 4.5239e-004 3.8783e-004 2.4738e-004 1.4162e-004 8.2549e-005 4.9648e-005 2.9354e-005 1.5493e-005 6.0124e-006 8.9583e-007 2.4134e-007 3.0947e-006 7.9930e-006 1.3923e-005 2.0490e-005 2.7602e-005 3.5138e-005 4.2741e-005 4.9873e-005 5.6013e-005 6.0575e-005 6.3013e-005 6.3459e-005 6.2658e-005 6.0988e-005 5.8697e-005 5.6363e-005 5.3965e-005 5.1331e-005 4.8656e-005 4.5683e-005 4.2458e-005 3.9020e-005 3.5266e-005 3.1376e-005 2.7177e-005 2.2683e-005
          13 8.0119e-009 6.6138e-008 7.1062e-007 1.9047e-007 1.7506e-005 6.8675e-005 4.0758e-044 5.9664e-042 2.0418e-040 4.0940e-040 1.7542e-038 5.7219e-037 1.4397e-035 2.9276e-034 4.0890e-032 5.0363e-033 7.3100e-032 9.3550e-031 1.0443e-029 1.0525e-028 6.4352e-026 9.4772e-028 7.8321e-027 5.8942e-026 4.1162e-025 2.6609e-024 1.2343e-020 1.6070e-023 9.1235e-023 4.8666e-022 2.4655e-021 1.1653e-020 1.1980e-013 5.7808e-020 2.5167e-019 1.0852e-018 4.6767e-018 2.2451e-017 2.8253e-005 2.5164e-017 1.9660e-016 7.9368e-016 2.9625e-015 9.6130e-015 4.0019e-005 2.4505e-013 2.9024e-013 1.2145e-012 6.5719e-012 5.7976e-011 8.3519e-009 7.5533e-001 6.4685e-010 3.1256e-010 2.5578e-010 1.1224e-010 2.6316e-009 1.5009e-002 5.1985e-008 4.0792e-008 9.1961e-008 3.3895e-007 2.6154e-006 6.3915e-002 2.9929e-003 1.0612e-005 7.1825e-006 1.0176e-005 2.5870e-005 2.3342e-004 9.3473e-003 2.2671e-004 2.9708e-005 9.6859e-006 1.6768e-006 5.6174e-006 1.8071e-004 3.8913e-004 2.4067e-004 2.1815e-004 2.7658e-004 4.2823e-004 7.2397e-004 1.1078e-003 1.2494e-003 1.0584e-003 8.2511e-004 6.7846e-004 6.0606e-004 5.7745e-004 5.6612e-004 5.4645e-004 4.9845e-004 4.2131e-004 3.3349e-004 2.5387e-004 1.9012e-004 1.4149e-004 1.0441e-004 7.5508e-005 5.2490e-005 3.4198e-005 2.0135e-005 1.0010e-005 3.6026e-006 5.2730e-007 1.1131e-007 1.6501e-006 4.5397e-006 8.3470e-006 1.2769e-005 1.7507e-005 2.2411e-005 2.7195e-005 3.1647e-005 3.5592e-005 3.8683e-005 4.0831e-005 4.1480e-005 4.0118e-005
          14 2.2942e-009 5.0803e-009 3.9102e-009 2.6670e-006 1.6569e-005 2.8235e-007 2.3650e-041 3.1466e-039 9.9536e-038 1.9624e-037 7.6468e-036 2.2656e-034 5.1735e-033 9.5446e-032 6.0678e-031 1.4879e-030 1.9562e-029 2.2650e-028 2.2860e-027 2.0801e-026 2.2972e-025 1.6900e-025 1.2578e-024 8.5141e-024 5.3379e-023 3.0922e-022 2.0154e-019 1.6702e-021 8.4583e-021 4.0145e-020 1.8070e-019 7.6778e-019 3.8499e-015 3.1058e-018 1.2009e-017 4.4355e-017 1.5764e-016 5.3222e-016 5.6144e-006 1.9349e-015 6.0231e-015 1.9061e-014 6.0618e-014 2.0848e-013 3.0628e-004 7.5056e-016 1.0611e-012 3.4608e-012 1.0434e-011 3.0870e-011 6.4741e-011 3.7762e-004 3.5229e-010 1.2058e-009 4.9831e-009 2.9134e-008 5.4418e-007 8.1490e-001 1.2524e-006 2.9562e-007 2.3442e-007 2.6894e-007 3.5435e-007 1.0576e-004 9.7584e-006 1.9478e-006 4.3690e-006 1.3230e-005 6.1729e-005 9.7656e-004 5.2215e-002 1.7518e-003 4.7060e-004 4.3392e-004 7.0130e-004 1.9761e-003 8.3216e-003 7.8165e-003 2.0147e-003 8.0254e-004 4.7161e-004 3.3390e-004 2.3556e-004 1.1882e-004 1.9589e-005 3.6191e-006 4.4321e-005 1.0629e-004 1.8451e-004 2.8423e-004 4.0668e-004 5.3812e-004 6.4685e-004 7.0347e-004 7.0718e-004 6.8019e-004 6.4446e-004 6.1142e-004 5.8354e-004 5.5829e-004 5.3099e-004 4.9798e-004 4.5796e-004 4.1040e-004 3.5641e-004 3.0096e-004 2.4946e-004 2.0341e-004 1.6326e-004 1.2980e-004 1.0178e-004 7.8125e-005 5.8579e-005 4.2325e-005 2.9157e-005 1.8815e-005 1.1015e-005 5.5701e-006 2.1596e-006 4.6243e-007
          15 3.2193e-010 4.4816e-009 3.2381e-007 3.0122e-006 2.4180e-006 1.2913e-005 2.0229e-038 2.4520e-036 7.2663e-035 1.3936e-034 4.9529e-033 1.3373e-031 2.7813e-030 4.6743e-029 2.8479e-028 6.6323e-028 7.9376e-027 8.3601e-026 7.6740e-025 6.3467e-024 2.0785e-023 4.6851e-023 3.1658e-022 1.9446e-021 1.1053e-020 5.8003e-020 7.7519e-019 2.8356e-019 1.2980e-018 5.5606e-018 2.2556e-017 8.6189e-017 2.7711e-015 3.1346e-016 1.0852e-015 3.5812e-015 1.1355e-014 3.4495e-014 4.0855e-007 1.0059e-013 2.8486e-013 7.7722e-013 2.0573e-012 5.2550e-012 6.5389e-005 1.6095e-011 3.4379e-011 8.3469e-011 2.0365e-010 5.2362e-010 3.4812e-009 6.9788e-002 1.5614e-009 4.3835e-009 1.0859e-008 2.7207e-008 8.1999e-008 3.0955e-003 9.9197e-008 3.6145e-007 1.1845e-006 4.8202e-006 3.5881e-005 7.7828e-001 3.6198e-002 1.0527e-004 5.4442e-005 5.4145e-005 8.4712e-005 3.5760e-004 7.5778e-003 5.2769e-005 1.1948e-005 8.6163e-005 3.5007e-004 1.8043e-003 1.1485e-002 1.4179e-002 5.2822e-003 3.2164e-003 3.0062e-003 3.6299e-003 4.9583e-003 6.2728e-003 5.9037e-003 4.1429e-003 2.6303e-003 1.7231e-003 1.1924e-003 8.4723e-004 5.8650e-004 3.6760e-004 1.8855e-004 6.6621e-005 8.7526e-006 2.4932e-006 2.9650e-005 7.7182e-005 1.3801e-004 2.0776e-004 2.8171e-004 3.5410e-004 4.1927e-004 4.7120e-004 5.0418e-004 5.1827e-004 5.1927e-004 5.1047e-004 4.9429e-004 4.7595e-004 4.5565e-004 4.3226e-004 4.0769e-004 3.8003e-004 3.4991e-004 3.1793e-004 2.8350e-004 2.4834e-004 2.1139e-004 1.7313e-004
          16 2.7133e-009 1.3415e-008 3.2611e-007 6.7278e-007 4.0792e-007 1.5044e-005 2.9692e-035 3.2399e-033 8.9137e-032 1.6585e-031 5.3158e-030 1.2935e-028 2.4236e-027 3.6714e-026 2.1234e-025 4.6932e-025 5.0626e-024 4.8045e-023 3.9750e-022 2.9625e-021 9.5190e-021 1.9711e-020 1.2003e-019 6.6453e-019 3.4036e-018 1.6096e-017 3.7212e-017 7.0889e-017 2.9231e-016 1.1277e-015 4.1179e-015 1.4159e-014 7.7092e-014 4.6316e-014 1.4409e-013 4.2696e-013 1.2142e-012 3.3028e-012 6.0319e-008 8.6417e-012 2.1824e-011 5.3075e-011 1.2510e-010 2.8614e-010 7.2958e-006 6.2771e-010 1.3660e-009 2.8776e-009 5.9020e-009 1.1798e-008 1.9952e-008 1.6332e-002 4.8454e-008 9.2551e-008 1.7950e-007 3.6021e-007 9.3060e-007 6.8515e-002 4.9075e-007 1.5571e-006 3.2643e-006 6.8395e-006 1.6564e-005 1.5175e-002 4.7729e-004 2.8597e-005 8.8657e-005 2.7357e-004 1.1600e-003 1.5511e-002 7.4545e-001 2.2018e-002 4.4741e-003 2.9576e-003 3.2310e-003 5.7416e-003 1.4833e-002 8.8341e-003 8.8855e-004 1.9466e-005 1.0746e-004 6.0920e-004 1.7830e-003 3.7253e-003 5.1759e-003 5.1431e-003 4.5653e-003 4.1784e-003 4.0795e-003 4.1848e-003 4.3609e-003 4.4245e-003 4.2000e-003 3.6610e-003 2.9626e-003 2.2852e-003 1.7180e-003 1.2703e-003 9.2034e-004 6.4411e-004 4.2512e-004 2.5557e-004 1.3196e-004 5.1241e-005 9.5455e-006 3.5687e-007 1.4882e-005 4.5016e-005 8.4141e-005 1.2812e-004 1.7408e-004 2.1911e-004 2.6222e-004 3.0078e-004 3.3333e-004 3.5883e-004 3.7474e-004 3.8119e-004 3.7417e-004 3.5062e-004
          17 2.1279e-009 1.0548e-008 8.7540e-008 1.1496e-008 2.5680e-006 5.3369e-006 2.7749e-032 2.7506e-030 7.0706e-029 1.2796e-028 3.7315e-027 8.2553e-026 1.4059e-024 1.9364e-023 1.0599e-022 2.2497e-022 2.2065e-021 1.9033e-020 1.4318e-019 9.7006e-019 2.9770e-018 5.8691e-018 3.2495e-017 1.6361e-016 7.6203e-016 3.2778e-015 7.9294e-015 1.3130e-014 4.9249e-014 1.7283e-013 5.7407e-013 1.7956e-012 3.7750e-012 5.3423e-012 1.5117e-011 4.0736e-011 1.0533e-010 2.6044e-010 3.2537e-007 6.1931e-010 1.4205e-009 3.1360e-009 6.7046e-009 1.3893e-008 5.4494e-010 2.7871e-008 5.4445e-008 1.0358e-007 1.9180e-007 3.4751e-007 6.2304e-007 2.4796e-003 1.0619e-006 1.8079e-006 3.0212e-006 4.9369e-006 7.6181e-006 1.8409e-002 1.4607e-005 2.2295e-005 3.5722e-005 5.9187e-005 1.1062e-004 6.0721e-002 1.7457e-003 1.2507e-004 2.5305e-004 4.6505e-004 9.3423e-004 3.2793e-003 3.7283e-002 3.6100e-005 1.5501e-003 4.4752e-003 1.3068e-002 5.2253e-002 2.6805e-001 2.8016e-001 8.1007e-002 3.5715e-002 2.3089e-002 1.8451e-002 1.5919e-002 1.2009e-002 6.0546e-003 1.7580e-003 2.1419e-004 1.5375e-005 3.0630e-004 8.2606e-004 1.5040e-003 2.2612e-003 2.9395e-003 3.3772e-003 3.5449e-003 3.5380e-003 3.4644e-003 3.3849e-003 3.3136e-003 3.2355e-003 3.1211e-003 2.9469e-003 2.7054e-003 2.3968e-003 2.0348e-003 1.6583e-003 1.3067e-003 9.9480e-004 7.2916e-004 5.1465e-004 3.4474e-004 2.1392e-004 1.1877e-004 5.4154e-005 1.6343e-005 9.4218e-007 3.3224e-006 1.8478e-005 4.0748e-005 6.3290e-005
          18 3.8937e-010 3.8433e-009 1.7485e-011 3.7117e-007 2.3974e-006 2.7456e-007 1.2306e-028 1.0481e-026 2.4203e-025 4.1927e-025 1.0531e-023 2.0046e-022 2.9360e-021 3.4806e-020 1.7472e-019 3.4781e-019 2.9363e-018 2.1796e-017 1.4119e-016 8.2372e-016 2.3503e-015 4.2943e-015 2.0491e-014 8.8985e-014 3.5757e-013 1.3282e-012 2.9930e-012 4.5964e-012 1.4909e-011 4.5281e-011 1.3029e-010 3.5339e-010 7.4158e-010 9.1269e-010 2.2449e-009 5.2642e-009 1.1862e-008 2.5599e-008 7.7284e-008 5.3207e-008 1.0686e-007 2.0693e-007 3.8875e-007 7.0922e-007 6.9752e-006 1.2554e-006 2.1672e-006 3.6514e-006 5.9988e-006 9.6560e-006 1.5233e-005 7.1667e-005 2.3558e-005 3.5798e-005 5.3576e-005 7.8909e-005 1.1514e-004 3.5296e-003 1.6152e-004 2.2990e-004 3.2092e-004 4.4118e-004 5.8535e-004 1.6842e-002 3.3811e-003 1.3111e-003 1.7624e-003 2.4894e-003 3.8183e-003 8.9597e-003 5.7260e-002 8.6732e-004 4.3595e-003 7.6503e-003 1.2928e-002 2.4590e-002 4.4867e-002 1.0478e-002 1.5270e-003 1.1482e-002 2.6868e-002 5.2902e-002 9.5683e-002 1.4189e-001 1.4511e-001 1.0489e-001 6.5405e-002 4.0265e-002 2.5136e-002 1.5487e-002 8.9006e-003 4.3586e-003 1.5485e-003 2.5189e-004 8.2823e-006 2.7864e-004 7.0192e-004 1.1211e-003 1.4923e-003 1.8106e-003 2.0752e-003 2.2838e-003 2.4359e-003 2.5254e-003 2.5439e-003 2.5039e-003 2.4346e-003 2.3455e-003 2.2399e-003 2.1338e-003 2.0212e-003 1.8921e-003 1.7518e-003 1.5910e-003 1.4135e-003 1.2245e-003 1.0264e-003 8.3110e-004 6.4157e-004 4.6727e-004
          19 3.6904e-011 3.1465e-010 3.8003e-008 4.9566e-007 1.0157e-006 5.1221e-007 3.2279e-024 2.1401e-022 4.1394e-021 6.6707e-021 1.3091e-019 1.9439e-018 2.2193e-017 2.0536e-016 8.9382e-016 1.6004e-015 1.0555e-014 6.1207e-014 3.1026e-013 1.4177e-012 3.5930e-012 5.8011e-012 2.1760e-011 7.4490e-011 2.3649e-010 6.9651e-010 1.4073e-009 1.9174e-009 4.9685e-009 1.2108e-008 2.8093e-008 6.1795e-008 1.1585e-007 1.3017e-007 2.6289e-007 5.0960e-007 9.5615e-007 1.7315e-006 4.6148e-006 3.0431e-006 5.2095e-006 8.6682e-006 1.4102e-005 2.2453e-005 2.4613e-005 3.4938e-005 5.3398e-005 8.0163e-005 1.1803e-004 1.7112e-004 2.4430e-004 2.8331e-004 3.4295e-004 4.7453e-004 6.4789e-004 8.7107e-004 1.1544e-003 3.0704e-004 1.5157e-003 1.9591e-003 2.5005e-003 3.1600e-003 3.9739e-003 7.3945e-003 2.7475e-003 5.7250e-003 6.9301e-003 8.2024e-003 9.3517e-003 8.4603e-003 1.4575e-002 1.9576e-002 1.9794e-002 2.2982e-002 2.8126e-002 3.6965e-002 3.8504e-002 1.5017e-003 8.0374e-003 1.7068e-002 2.2031e-002 2.3341e-002 1.8443e-002 6.6146e-003 5.0005e-005 8.6023e-003 2.4080e-002 4.0012e-002 5.5327e-002 6.9448e-002 8.0265e-002 8.4046e-002 7.7784e-002 6.2925e-002 4.5064e-002 2.9249e-002 1.7439e-002 9.4631e-003 4.4745e-003 1.6472e-003 3.2727e-004 4.9249e-007 2.5235e-004 7.6065e-004 1.2889e-003 1.6998e-003 1.9597e-003 2.0827e-003 2.1011e-003 2.0652e-003 2.0001e-003 1.9182e-003 1.8386e-003 1.7583e-003 1.6809e-003 1.6065e-003 1.5265e-003 1.4418e-003 1.3358e-003 1.1971e-003
          20 4.4965e-010 2.9844e-010 6.7274e-008 3.2504e-007 1.6008e-007 1.6429e-006 1.6340e-020 8.6316e-019 1.4211e-017 2.1442e-017 3.3603e-016 3.9765e-015 3.6140e-014 2.6649e-013 1.0176e-012 1.6533e-012 8.6940e-012 4.0209e-011 1.6290e-010 5.9582e-010 1.3560e-009 1.9576e-009 5.9132e-009 1.6374e-008 4.2239e-008 1.0168e-007 1.8710e-007 2.3021e-007 4.9426e-007 1.0057e-006 1.9648e-006 3.6717e-006 6.3303e-006 6.6294e-006 1.1581e-005 1.9588e-005 3.2334e-005 5.1915e-005 8.6618e-005 8.1442e-005 1.2519e-004 1.8799e-004 2.7707e-004 4.0092e-004 7.8886e-004 5.6824e-004 7.9220e-004 1.0859e-003 1.4604e-003 1.9341e-003 2.5221e-003 9.4325e-005 3.2307e-003 4.0775e-003 5.0738e-003 6.2113e-003 7.4889e-003 2.1343e-005 8.9120e-003 1.0446e-002 1.2056e-002 1.3723e-002 1.5394e-002 2.1291e-005 1.7596e-002 1.8695e-002 2.0107e-002 2.1388e-002 2.2617e-002 2.5247e-002 7.3869e-003 1.7075e-002 1.8832e-002 1.7270e-002 1.3470e-002 5.6567e-003 3.6861e-003 3.9233e-002 3.3437e-002 2.3615e-002 1.5817e-002 8.2508e-003 1.6692e-003 6.2275e-004 7.0619e-003 1.2140e-002 1.1353e-002 7.3973e-003 2.9732e-003 1.8224e-004 1.3049e-003 8.2666e-003 2.0674e-002 3.4809e-002 4.6247e-002 5.2972e-002 5.5280e-002 5.4191e-002 5.0548e-002 4.4915e-002 3.7795e-002 2.9872e-002 2.1968e-002 1.4795e-002 8.9176e-003 4.6771e-003 2.0110e-003 5.8856e-004 4.6682e-005 5.6614e-005 3.6658e-004 7.9939e-004 1.2423e-003 1.6219e-003 1.9010e-003 2.0694e-003 2.1235e-003 2.0837e-003 1.9520e-003 1.7387e-003
          21 6.4219e-010 1.4938e-009 5.6869e-008 1.3467e-007 4.1769e-009 1.8142e-006 4.4089e-017 1.8356e-015 2.5516e-014 3.5926e-014 4.4423e-013 4.1369e-012 2.9546e-011 1.7136e-010 5.6983e-010 8.3562e-010 3.4612e-009 1.2626e-008 4.0500e-008 1.1774e-007 2.4003e-007 3.0931e-007 7.5205e-007 1.6908e-006 3.5737e-006 7.1261e-006 1.2036e-005 1.3511e-005 2.4578e-005 4.2852e-005 7.2513e-005 1.1851e-004 1.9081e-004 1.8868e-004 2.9265e-004 4.4175e-004 6.5325e-004 9.4196e-004 1.5246e-003 1.3290e-003 1.8387e-003 2.4852e-003 3.2964e-003 4.2915e-003 6.8074e-003 5.4695e-003 6.8528e-003 8.4366e-003 1.0183e-002 1.2092e-002 1.4121e-002 2.2228e-003 1.6181e-002 1.8232e-002 2.0212e-002 2.1988e-002 2.3488e-002 1.7065e-004 2.4655e-002 2.5400e-002 2.5626e-002 2.5343e-002 2.4541e-002 1.4382e-003 2.1745e-002 2.1264e-002 1.8978e-002 1.6313e-002 1.3271e-002 9.1231e-003 2.9469e-003 9.5378e-003 5.9886e-003 3.4317e-003 1.4733e-003 2.4091e-004 8.1327e-005 5.5119e-005 3.8772e-004 2.3658e-003 6.3490e-003 1.2863e-002 2.1042e-002 2.4557e-002 1.6345e-002 5.1805e-003 3.1556e-004 6.3209e-004 3.3029e-003 6.3908e-003 8.3139e-003 7.8462e-003 5.0041e-003 1.6033e-003 4.3483e-006 1.4208e-003 5.7879e-003 1.2469e-002 2.0643e-002 2.9306e-002 3.7213e-002 4.3110e-002 4.6115e-002 4.5771e-002 4.2193e-002 3.6390e-002 2.9710e-002 2.3017e-002 1.6906e-002 1.1799e-002 7.7253e-003 4.6391e-003 2.4720e-003 1.0752e-003 3.0965e-004 1.8266e-005 4.9752e-005 2.6594e-004 5.4531e-004 7.8255e-004
          22 5.0623e-010 2.2641e-009 3.2481e-008 3.3056e-008 1.1628e-007 1.3121e-006 3.8953e-014 1.3256e-012 1.5951e-011 2.1167e-011 2.1346e-010 1.6150e-009 9.3439e-009 4.3871e-008 1.2909e-007 1.7283e-007 5.7881e-007 1.7079e-006 4.4446e-006 1.0521e-005 1.9444e-005 2.2647e-005 4.5431e-005 8.5053e-005 1.5114e-004 2.5605e-004 4.0164e-004 4.1646e-004 6.5589e-004 9.9728e-004 1.4799e-003 2.1291e-003 3.2042e-003 2.9897e-003 4.0936e-003 5.4540e-003 7.1142e-003 9.0412e-003 1.3405e-002 1.1231e-002 1.3667e-002 1.6230e-002 1.8888e-002 2.1539e-002 3.1283e-002 2.3995e-002 2.6202e-002 2.8018e-002 2.9242e-002 2.9863e-002 2.9800e-002 4.0996e-004 2.8943e-002 2.7378e-002 2.5180e-002 2.2392e-002 1.9185e-002 3.7757e-004 1.5782e-002 1.2316e-002 8.9932e-003 6.0153e-003 3.5354e-003 1.1495e-004 1.5514e-003 4.7885e-004 1.0122e-005 2.2694e-004 1.0604e-003 2.4072e-003 6.6104e-005 3.7859e-003 5.8279e-003 7.8027e-003 9.7118e-003 1.1288e-002 7.5484e-003 1.1458e-004 4.4397e-003 5.3475e-003 3.9563e-003 1.4528e-003 3.0094e-005 4.3126e-003 1.3893e-002 1.9136e-002 1.7756e-002 1.3395e-002 8.3458e-003 3.7877e-003 7.4822e-004 7.1539e-005 1.6599e-003 4.0672e-003 5.5479e-003 5.3778e-003 3.9027e-003 1.9374e-003 3.8399e-004 8.7010e-005 1.6829e-003 5.3881e-003 1.0891e-002 1.7375e-002 2.3639e-002 2.8630e-002 3.1912e-002 3.3320e-002 3.2929e-002 3.1229e-002 2.8488e-002 2.4945e-002 2.1036e-002 1.6958e-002 1.3026e-002 9.4749e-003 6.4385e-003 4.0386e-003 2.2679e-003 1.0987e-003
          23 2.8367e-010 2.2807e-009 1.3783e-008 2.0710e-009 2.1453e-007 7.3649e-007 2.7807e-010 5.4568e-009 4.4479e-008 5.0366e-008 2.9658e-007 1.3174e-006 4.5389e-006 1.3027e-005 2.9268e-005 3.2322e-005 7.1099e-005 1.4406e-004 2.7035e-004 4.8296e-004 7.8998e-004 8.1741e-004 1.3318e-003 2.0750e-003 3.1174e-003 4.5095e-003 6.5745e-003 6.2915e-003 8.5153e-003 1.1125e-002 1.4171e-002 1.7475e-002 2.4194e-002 2.0994e-002 2.4546e-002 2.7854e-002 3.0851e-002 3.3169e-002 4.3786e-002 3.4681e-002 3.5307e-002 3.4799e-002 3.3269e-002 3.0771e-002 3.6348e-002 2.7346e-002 2.3314e-002 1.8920e-002 1.4415e-002 1.0161e-002 6.4263e-003 9.2022e-004 3.4242e-003 1.3283e-003 2.0928e-004 4.8159e-005 7.4270e-004 3.0649e-004 2.1237e-003 3.9561e-003 5.9832e-003 7.9570e-003 9.6548e-003 1.1430e-003 9.8392e-003 1.1407e-002 1.1368e-002 1.0682e-002 9.4024e-003 7.4449e-003 7.5011e-005 5.9474e-003 3.9703e-003 2.0857e-003 5.7363e-004 6.2972e-005 3.9865e-003 4.8498e-003 5.7985e-004 3.4999e-005 7.6095e-004 1.8693e-003 2.3647e-003 1.1994e-003 1.8367e-007 1.6254e-003 5.1556e-003 8.8018e-003 1.1628e-002 1.2931e-002 1.2086e-002 9.0122e-003 4.8001e-003 1.3828e-003 2.3072e-005 5.3174e-004 1.9481e-003 3.3396e-003 4.0843e-003 3.9039e-003 2.8822e-003 1.4598e-003 2.9823e-004 5.6541e-005 1.1607e-003 3.6241e-003 7.1404e-003 1.1244e-002 1.5400e-002 1.9255e-002 2.2471e-002 2.4709e-002 2.5912e-002 2.5919e-002 2.4811e-002 2.2770e-002 1.9956e-002 1.6735e-002 1.3293e-002 9.9244e-003
