   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          40 4.1360e-028 1.7157e-025 2.7177e-026 2.2817e-025 8.4754e-024 1.8895e-022 4.1641e-021 5.5744e-020 5.7528e-019 4.2990e-018 1.5724e-017 8.8752e-018 1.5308e-017 9.3002e-019 4.1943e-017 4.8551e-016 1.2330e-014 3.4879e-013 2.5023e-011 1.8180e-009 6.3289e-008 2.8869e-006 7.1470e-005 1.0682e-003 9.0746e-003 3.2083e-002 1.9078e-002 6.9911e-003 1.3977e-003 3.5294e-003 3.4611e-004
          41 9.1330e-027 5.1568e-025 1.8080e-025 4.1271e-025 2.2735e-023 4.3354e-022 9.9100e-021 1.3641e-019 1.4180e-018 1.1076e-017 4.5958e-017 4.1378e-017 2.4010e-017 3.4072e-017 2.4033e-016 1.8013e-015 3.7160e-014 9.5587e-013 6.0926e-011 3.9267e-009 1.2744e-007 5.0625e-006 1.1109e-004 1.4902e-003 1.1214e-002 3.3509e-002 1.3500e-002 9.9436e-003 2.1185e-004 2.2102e-003 3.4052e-003
          42 1.4968e-025 2.8828e-024 1.7887e-024 1.3927e-024 1.2955e-022 2.1466e-021 4.9840e-020 7.0855e-019 7.4204e-018 6.0037e-017 2.7742e-016 3.5224e-016 4.6787e-017 4.9393e-016 1.5168e-015 6.8609e-015 1.0988e-013 2.5448e-012 1.4377e-010 8.2244e-009 2.4863e-007 8.6370e-006 1.6893e-004 2.0399e-003 1.3577e-002 3.4073e-002 8.5321e-003 1.2339e-002 5.9126e-005 1.0914e-003 1.1807e-004
          43 4.3952e-024 3.5610e-023 3.6647e-023 1.0074e-023 1.8729e-021 2.7960e-020 6.4302e-019 9.4656e-018 1.0004e-016 8.3165e-016 4.2129e-015 6.9931e-015 1.8111e-017 1.1361e-014 1.5385e-014 3.0124e-014 3.2199e-013 6.5898e-012 3.2910e-010 1.6719e-008 4.7044e-007 1.4353e-005 2.5156e-004 2.7404e-003 1.6102e-002 3.3680e-002 4.5272e-003 1.3809e-002 8.0271e-004 3.2124e-004 1.3930e-003
          44 7.7969e-013 2.9575e-012 4.8786e-012 4.8879e-013 2.0632e-010 2.9350e-009 6.5506e-008 9.9431e-007 1.0619e-005 8.9872e-005 4.8803e-004 9.8211e-004 3.1778e-005 1.5338e-003 7.7811e-004 1.1153e-004 4.0093e-006 1.2562e-008 6.9974e-009 3.1470e-008 1.0552e-006 2.8717e-005 4.5877e-004 4.5723e-003 2.4043e-002 4.2529e-002 2.6203e-003 1.8548e-002 2.5853e-003 2.7645e-005 5.3001e-004
          45 1.4156e-021 4.7878e-021 8.5037e-021 7.2650e-022 3.5275e-019 5.0027e-018 1.1101e-016 1.6922e-015 1.8102e-014 1.5354e-013 8.4133e-013 1.7355e-012 7.6502e-014 2.6686e-012 1.1259e-012 2.7469e-014 7.4921e-013 1.6643e-011 7.3038e-010 3.2953e-008 8.6233e-007 2.3206e-005 3.6624e-004 3.6040e-003 1.8654e-002 3.2200e-002 1.7225e-003 1.4123e-002 2.1620e-003 7.5241e-006 8.1804e-006
          46 1.1726e-022 1.3242e-022 4.9783e-022 8.2837e-024 1.8818e-020 2.7060e-019 5.6598e-018 8.9095e-017 9.6811e-016 8.3307e-015 4.8803e-014 1.2065e-013 2.2734e-014 1.5081e-013 2.5292e-015 1.8161e-013 2.4986e-012 4.0992e-011 1.5797e-009 6.3326e-008 1.5395e-006 3.6703e-005 5.2376e-004 4.6585e-003 2.1189e-002 2.9803e-002 2.5089e-004 1.3332e-002 3.7922e-003 1.3706e-004 2.1350e-004
          47 2.4963e-022 3.8048e-023 7.0199e-022 3.7415e-026 2.7264e-020 4.2788e-019 8.2962e-018 1.3412e-016 1.4855e-015 1.2916e-014 8.0043e-014 2.3069e-013 9.1791e-014 2.0145e-013 4.3856e-014 8.8372e-013 7.2197e-012 9.9256e-011 3.3334e-009 1.1869e-007 2.6781e-006 5.6807e-005 7.3573e-004 5.9146e-003 2.3579e-002 2.6595e-002 8.1415e-005 1.1602e-002 5.3389e-003 6.2369e-004 3.2144e-004
          48 1.0758e-021 6.7393e-023 1.7439e-021 1.3340e-023 8.2214e-020 1.5264e-018 2.7236e-017 4.4866e-016 5.0795e-015 4.4514e-014 2.8909e-013 9.5049e-013 6.1799e-013 4.7615e-013 7.7563e-013 4.3611e-012 2.1411e-011 2.3647e-010 6.8589e-009 2.1682e-007 4.5351e-006 8.5951e-005 1.0133e-003 7.3586e-003 2.5631e-002 2.2702e-002 1.0492e-003 9.2078e-003 6.4834e-003 1.3165e-003 3.2896e-005
          49 9.3588e-021 7.8630e-021 6.3140e-021 1.6962e-022 5.0349e-019 1.2099e-017 1.9939e-016 3.3150e-015 3.8429e-014 3.3914e-013 2.2889e-012 8.4324e-012 7.8540e-012 1.7168e-012 1.3025e-011 3.0578e-011 7.1844e-011 5.6192e-010 1.3836e-008 3.8793e-007 7.5120e-006 1.2771e-004 1.3735e-003 9.0018e-003 2.7293e-002 1.8462e-002 2.8781e-003 6.5609e-003 7.0415e-003 2.0382e-003 9.3063e-004
          50 1.5201e-018 4.2565e-018 1.2110e-019 6.3328e-021 5.6676e-017 1.9627e-015 3.0304e-014 5.0335e-013 5.9761e-012 5.3136e-011 3.6999e-010 1.5039e-009 1.8532e-009 4.5782e-011 3.1749e-009 2.8612e-009 1.0631e-009 1.5703e-009 2.7294e-008 6.8017e-007 1.2178e-005 1.8640e-004 1.8323e-003 1.0823e-002 2.8438e-002 1.4143e-002 5.2169e-003 4.0386e-003 6.9416e-003 2.6434e-003 4.3538e-004
          51 1.4132e-010 4.5868e-010 5.0578e-012 2.8841e-013 4.9689e-009 1.8394e-007 2.8175e-006 4.6751e-005 5.5702e-004 4.9589e-003 3.4673e-002 1.4288e-001 1.8276e-001 2.4599e-003 3.1038e-001 2.3512e-001 4.1345e-002 1.4231e-003 1.4356e-005 1.1092e-006 1.8257e-008 1.0025e-005 9.0694e-005 5.3099e-004 1.3734e-003 6.4753e-004 2.6828e-004 1.7709e-004 3.2973e-004 1.3038e-004 2.6879e-005
          52 1.4739e-019 1.0153e-018 2.5400e-020 1.9386e-021 3.6335e-018 2.0978e-016 3.1082e-015 5.1087e-014 6.2035e-013 5.5660e-012 3.9733e-011 1.7583e-010 2.7190e-010 2.3617e-012 4.1733e-010 8.4421e-011 1.7343e-010 2.8340e-009 5.3402e-008 1.1685e-006 1.9300e-005 2.6691e-004 2.4002e-003 1.2758e-002 2.8895e-002 1.0003e-002 7.6687e-003 1.9651e-003 6.2237e-003 3.0097e-003 1.4373e-003
          53 9.9650e-020 1.5833e-018 2.0247e-019 2.1143e-020 1.4512e-018 1.7739e-016 2.6036e-015 4.2020e-014 5.2038e-013 4.7219e-012 3.4381e-011 1.6367e-010 3.0597e-010 2.8250e-011 3.7657e-010 4.0866e-013 8.6998e-010 6.8117e-009 1.0255e-007 1.9733e-006 3.0018e-005 3.7616e-004 3.0960e-003 1.4781e-002 2.8663e-002 6.3514e-003 9.8803e-003 5.8782e-004 5.0609e-003 3.0743e-003 8.3425e-004
          54 1.3871e-019 5.5797e-018 1.3986e-018 1.8436e-019 8.5402e-019 3.7767e-016 5.7040e-015 8.9966e-014 1.1316e-012 1.0410e-011 7.6999e-011 3.9017e-010 8.5719e-010 2.0271e-010 7.5824e-010 2.3018e-010 3.4965e-009 1.6708e-008 1.9538e-007 3.2832e-006 4.5889e-005 5.2240e-004 3.9352e-003 1.6840e-002 2.7734e-002 3.4154e-003 1.1559e-002 1.6978e-005 3.6715e-003 2.8490e-003 1.4976e-003
