   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          11 1.8049e-009 1.7431e-001 1.1599e-001 1.1171e-005 1.4469e-002 8.1145e-003 2.6235e-006 4.3089e-002 4.3678e-002 2.7637e-004 1.3363e-002 2.2035e-003 6.7667e-003 1.0469e-002 2.1279e-002 1.2044e-006 1.6269e-002 6.8469e-003 3.6448e-003 2.4186e-002 1.7082e-002 9.8717e-004 2.6468e-003 2.8219e-003 9.6398e-004 2.5129e-002 7.4851e-002 1.1247e-001 1.0899e-001 7.2255e-002 3.0906e-002 5.9805e-003 4.1401e-005 4.1597e-003 8.9397e-003 1.0103e-002 8.0011e-003 4.7568e-003 2.0768e-003 5.6943e-004 4.1475e-005 3.3126e-005 1.6703e-004 2.5469e-004 2.5620e-004 2.0146e-004 1.3186e-004 7.3409e-005 3.4988e-005 1.4155e-005 4.6434e-006
          12 2.8657e-010 2.6301e-001 2.4700e-002 4.6231e-008 2.4120e-002 6.7203e-002 8.7942e-007 3.3703e-002 5.1101e-004 4.6760e-004 1.4727e-002 2.6373e-002 2.6612e-003 1.8381e-002 4.8256e-004 1.9300e-002 2.6900e-003 7.6069e-003 1.3159e-002 1.7655e-004 1.1559e-002 2.1995e-002 8.8775e-003 2.8791e-006 3.2114e-003 1.7036e-003 1.7329e-003 2.3979e-002 6.4808e-002 9.5966e-002 9.6113e-002 6.9073e-002 3.4635e-002 1.0051e-002 4.9353e-004 1.4002e-003 5.5741e-003 8.2300e-003 8.0936e-003 6.0874e-003 3.6355e-003 1.6900e-003 5.5083e-004 8.2511e-005 2.1033e-006 6.8025e-005 1.4123e-004 1.7140e-004 1.5905e-004 1.2092e-004 7.0206e-005
          13 1.7820e-010 2.5563e-001 2.7794e-002 2.0282e-005 9.8162e-002 2.0055e-002 2.5282e-006 6.6885e-003 3.9470e-002 1.1746e-005 2.7980e-002 4.0876e-005 9.9003e-003 4.2485e-003 1.9031e-002 1.2476e-005 1.7059e-002 8.6588e-003 1.6818e-003 1.3405e-002 4.2796e-003 2.3846e-003 1.6893e-002 1.5981e-002 3.2092e-003 4.7192e-004 3.1893e-003 7.2013e-004 2.9606e-003 2.4014e-002 5.8008e-002 8.3494e-002 8.4942e-002 6.4468e-002 3.6098e-002 1.3386e-002 2.0114e-003 1.7273e-004 2.8895e-003 5.8698e-003 7.0860e-003 6.4442e-003 4.7705e-003 2.9549e-003 1.5228e-003 6.2697e-004 1.8285e-004 2.3812e-005 8.2234e-007 1.6650e-005 2.2764e-005
          14 8.7332e-010 1.4718e-001 2.1054e-001 3.3932e-005 2.0015e-002 3.1146e-002 2.8462e-007 5.7142e-002 1.0343e-002 5.9026e-004 6.0689e-003 2.5198e-002 1.7751e-003 1.8935e-002 4.2376e-004 1.6737e-002 7.4945e-004 1.1529e-002 1.2221e-002 7.6891e-006 9.8667e-003 8.6112e-003 3.6146e-006 8.8941e-003 1.6949e-002 8.9463e-003 4.9665e-004 1.4281e-003 2.6296e-003 1.1901e-004 4.5204e-003 2.4291e-002 5.2362e-002 7.2478e-002 7.3870e-002 5.8191e-002 3.5380e-002 1.5557e-002 3.8606e-003 6.8074e-005 1.0617e-003 3.5010e-003 5.2696e-003 5.6880e-003 4.9970e-003 3.7675e-003 2.5058e-003 1.4871e-003 7.9339e-004 3.7869e-004 1.5176e-004
          15 7.6244e-010 4.0711e-002 2.7181e-001 8.6374e-006 7.8885e-002 6.9927e-002 3.1370e-006 2.8763e-005 3.4182e-002 9.7483e-008 3.1636e-002 3.0615e-005 9.0514e-003 6.5525e-003 1.7534e-002 5.7920e-004 1.6887e-002 2.3805e-003 7.4904e-003 1.3473e-002 7.2032e-004 5.8058e-003 1.0221e-002 1.4418e-003 3.1382e-003 1.3421e-002 1.2598e-002 3.4588e-003 4.1401e-005 2.1464e-003 1.7141e-003 4.2694e-005 6.4736e-003 2.4900e-002 4.7903e-002 6.3395e-002 6.4236e-002 5.1941e-002 3.3646e-002 1.6808e-002 5.6577e-003 7.0604e-004 1.5290e-004 1.6080e-003 3.2497e-003 4.1737e-003 4.2349e-003 3.6669e-003 2.8079e-003 1.8997e-003 1.0306e-003
          16 2.6477e-010 3.0106e-003 1.1154e-001 1.2977e-006 3.1396e-001 1.4796e-002 8.8679e-007 6.5696e-002 1.4740e-002 6.2809e-004 8.6126e-003 2.5921e-002 3.8337e-003 1.2765e-002 4.2963e-003 1.3797e-002 8.1236e-004 1.5256e-002 3.1509e-003 5.2354e-003 1.3240e-002 2.1276e-003 2.9799e-003 9.7180e-003 3.6201e-003 5.3325e-004 8.7606e-003 1.2965e-002 6.7432e-003 5.7285e-004 7.4351e-004 2.2099e-003 7.4215e-004 6.1789e-004 8.6608e-003 2.5384e-002 4.3792e-002 5.5188e-002 5.5177e-002 4.5348e-002 3.0871e-002 1.7030e-002 7.0708e-003 1.7380e-003 4.2286e-005 3.9779e-004 1.4135e-003 2.2324e-003 2.5152e-003 2.2363e-003 1.4589e-003
          17 2.9169e-011 4.7010e-005 7.5283e-003 3.7575e-006 1.8222e-001 3.1710e-001 7.1005e-006 1.1580e-003 3.8241e-002 9.5468e-006 2.8448e-002 2.3871e-003 5.2061e-003 1.6383e-002 9.3265e-003 7.5696e-003 1.1914e-002 8.8994e-004 1.3727e-002 3.0766e-003 3.9668e-003 1.2192e-002 3.0819e-003 1.4768e-003 8.3583e-003 5.0790e-003 8.6119e-007 5.0716e-003 1.1273e-002 8.6556e-003 2.1934e-003 2.8846e-005 1.5185e-003 1.6449e-003 9.8055e-005 1.8661e-003 1.0888e-002 2.5494e-002 3.9661e-002 4.7520e-002 4.6724e-002 3.8798e-002 2.7455e-002 1.6443e-002 8.0447e-003 2.9296e-003 5.8532e-004 1.5347e-006 2.0411e-004 5.0087e-004 5.0427e-004
          18 4.4678e-013 5.6621e-005 7.5228e-004 8.5291e-008 8.0922e-003 2.3100e-001 1.6580e-005 3.2706e-001 5.1403e-004 3.4174e-004 1.6342e-002 2.3326e-002 1.1304e-002 1.1055e-003 1.5436e-002 2.8495e-003 1.1522e-002 8.9850e-003 1.6718e-003 1.2626e-002 2.4873e-003 3.5115e-003 1.0934e-002 3.3162e-003 8.0467e-004 6.9899e-003 5.5909e-003 2.5262e-004 2.7941e-003 9.0168e-003 9.0750e-003 3.7343e-003 1.7364e-004 6.8065e-004 1.7077e-003 7.7450e-004 9.3526e-005 3.7005e-003 1.2957e-002 2.5154e-002 3.5593e-002 4.0550e-002 3.9006e-002 3.2536e-002 2.3797e-002 1.5289e-002 8.5711e-003 4.0980e-003 1.6076e-003 4.8157e-004 9.8633e-005
          19 6.3870e-012 1.8867e-006 2.0358e-004 1.0683e-006 4.0925e-003 2.5464e-003 1.2657e-006 2.4000e-001 3.6226e-001 2.0994e-003 5.8958e-003 5.2045e-003 1.1921e-003 3.2590e-002 3.1089e-004 1.4572e-002 1.6234e-004 1.3299e-002 5.0055e-003 3.2216e-003 1.1255e-002 1.4934e-003 3.7005e-003 9.6715e-003 2.9621e-003 5.8976e-004 5.9442e-003 5.3967e-003 5.5002e-004 1.5870e-003 7.0459e-003 8.5269e-003 4.5938e-003 6.7936e-004 1.8370e-004 1.3052e-003 1.2040e-003 1.0807e-004 8.9055e-004 5.8548e-003 1.4536e-002 2.4069e-002 3.1106e-002 3.3670e-002 3.1640e-002 2.6366e-002 1.9769e-002 1.3416e-002 8.2780e-003 4.5958e-003 2.1141e-003
          20 5.9823e-012 5.1492e-007 5.4241e-005 1.9825e-007 1.5788e-004 1.1776e-002 1.7103e-006 1.8154e-003 1.8440e-001 5.3573e-003 4.0629e-001 4.1245e-002 3.6768e-004 4.4450e-004 3.3250e-002 1.2445e-002 7.4843e-003 3.5223e-004 1.4210e-002 1.4095e-003 5.0644e-003 9.2733e-003 4.6417e-004 4.3307e-003 8.3517e-003 2.1624e-003 6.5471e-004 5.2376e-003 4.8026e-003 6.2573e-004 1.0607e-003 5.6173e-003 7.5319e-003 4.7413e-003 1.1001e-003 1.7757e-005 8.7278e-004 1.2427e-003 4.2581e-004 9.5951e-005 2.3845e-003 7.8882e-003 1.5194e-002 2.1914e-002 2.6019e-002 2.6670e-002 2.4300e-002 1.9963e-002 1.4906e-002 9.9660e-003 5.3765e-003
          21 4.8542e-012 5.2952e-007 7.3361e-008 1.4753e-007 3.1299e-004 1.2030e-004 1.2117e-007 1.8143e-002 3.3081e-002 1.1438e-005 7.0634e-002 3.2070e-001 1.2700e-001 7.4302e-002 8.2392e-003 3.6336e-002 4.8979e-002 1.2610e-007 9.3812e-004 1.4825e-002 5.6757e-005 6.0497e-003 6.8048e-003 1.4392e-006 5.0640e-003 6.7966e-003 1.1544e-003 9.6277e-004 4.7602e-003 3.9632e-003 4.6102e-004 9.2478e-004 4.7032e-003 6.4744e-003 4.3619e-003 1.2257e-003 1.1640e-006 5.7108e-004 1.0895e-003 6.0912e-004 3.0372e-006 9.1376e-004 4.1966e-003 9.2792e-003 1.4619e-002 1.8592e-002 2.0252e-002 1.9426e-002 1.6631e-002 1.2513e-002 7.3901e-003
          22 6.1029e-012 5.8047e-008 3.7478e-006 2.8665e-007 3.1991e-005 5.6351e-004 2.5453e-007 3.9208e-003 8.9346e-003 7.1628e-004 9.5424e-002 2.1399e-003 2.1217e-002 2.3617e-001 1.6158e-001 4.4210e-002 5.6632e-002 1.0907e-001 2.2539e-002 2.0371e-004 1.9343e-002 5.7152e-003 3.7216e-003 4.9320e-003 1.0016e-003 5.0242e-003 5.0893e-003 2.6843e-004 1.4541e-003 4.3472e-003 2.9108e-003 1.8574e-004 1.0256e-003 4.1901e-003 5.4487e-003 3.6151e-003 1.0709e-003 6.8267e-006 4.1716e-004 9.0571e-004 6.1937e-004 5.0542e-005 3.5510e-004 2.2948e-003 5.6748e-003 9.4936e-003 1.2577e-002 1.4051e-002 1.3614e-002 1.1310e-002 7.1726e-003
          23 9.8110e-012 1.0103e-008 1.5343e-006 6.4141e-008 1.3186e-006 3.3559e-004 8.6713e-009 1.6276e-005 1.3056e-002 2.2575e-004 2.1153e-003 6.3976e-002 5.9194e-002 6.8344e-002 1.6034e-002 1.0374e-001 7.3534e-002 6.0158e-002 1.5323e-001 1.1094e-001 1.9339e-002 3.9247e-002 3.4665e-002 1.0419e-004 6.6547e-003 6.6728e-003 2.4846e-003 4.1334e-003 9.5212e-005 1.7070e-003 3.9753e-003 1.6235e-003 1.1848e-005 1.3443e-003 3.8417e-003 4.3444e-003 2.7166e-003 7.2743e-004 3.5799e-007 3.5236e-004 7.3366e-004 5.3280e-004 7.0233e-005 1.7201e-004 1.3733e-003 3.5571e-003 6.0785e-003 8.0822e-003 8.8926e-003 8.1145e-003 5.4848e-003
          24 1.4390e-011 2.7369e-008 1.9980e-007 1.6603e-009 7.0018e-006 5.5354e-005 1.0572e-008 5.5751e-004 2.9992e-003 3.1278e-006 7.1562e-003 3.9843e-002 9.5847e-003 9.7818e-003 1.2370e-001 7.5562e-002 2.3510e-004 9.0467e-003 7.4526e-003 7.2424e-002 1.5757e-001 7.1183e-002 7.7235e-002 1.0949e-001 2.6001e-002 2.4066e-002 3.2820e-002 7.8716e-004 7.9035e-003 3.9525e-003 4.6491e-004 4.7862e-003 2.0266e-004 7.3989e-006 2.1019e-003 3.0884e-003 3.3744e-003 1.6540e-003 3.4783e-004 9.9633e-006 3.5692e-004 5.7565e-004 3.7823e-004 4.6367e-005 1.2568e-004 9.3959e-004 2.3358e-003 3.8378e-003 4.8653e-003 4.8971e-003 3.5253e-003
          25 1.6832e-011 1.1196e-008 2.5153e-009 3.3841e-008 4.5518e-006 1.2784e-006 1.0076e-008 4.3434e-004 1.2005e-004 1.3888e-005 9.1407e-003 6.4814e-003 2.1806e-004 4.5189e-002 5.9264e-002 3.3323e-004 5.3881e-002 4.7774e-002 1.6053e-002 3.0007e-002 7.2380e-003 2.3252e-002 3.2801e-002 4.3772e-002 1.2927e-001 8.8549e-002 6.8493e-002 1.0586e-001 3.6929e-002 3.6908e-002 3.5022e-002 5.2719e-003 1.5829e-002 3.4918e-003 6.8805e-004 6.1417e-003 7.5090e-004 3.6983e-003 3.0346e-004 2.4659e-004 1.5649e-004 2.5260e-004 4.6747e-004 1.9941e-004 7.4784e-006 1.3274e-004 7.3200e-004 1.5829e-003 2.3199e-003 2.5803e-003 1.9812e-003
          26 1.4836e-011 1.9977e-009 5.7454e-009 4.0047e-008 1.8438e-006 1.3285e-006 2.8783e-009 1.8804e-004 4.7668e-005 1.9534e-005 4.7053e-003 9.8093e-005 2.7150e-003 3.2529e-002 9.9437e-003 1.3245e-002 6.1947e-002 1.5520e-002 8.2762e-006 1.8263e-005 1.2458e-002 6.1809e-002 2.7645e-002 1.1763e-002 1.3116e-002 2.6261e-003 1.8006e-002 2.1393e-002 8.1523e-002 7.2440e-002 7.5817e-002 1.0797e-001 5.8826e-002 7.1829e-002 5.4025e-002 2.6470e-002 4.1064e-002 8.8221e-003 1.8787e-002 5.0507e-003 4.2878e-003 3.8233e-003 4.4076e-004 1.7756e-003 1.2195e-004 1.1876e-004 4.7372e-004 3.6386e-004 1.1565e-003 1.1905e-003 9.6395e-004
          27 8.1798e-012 1.8000e-010 6.3043e-009 2.1386e-008 5.6371e-007 1.7801e-006 4.8350e-010 5.8680e-005 8.3751e-005 1.0211e-005 1.5771e-003 1.4280e-004 2.0426e-003 1.2528e-002 5.7589e-004 1.3721e-002 2.7067e-002 1.3394e-003 3.0262e-003 2.4725e-003 1.2027e-002 2.4495e-002 2.6632e-003 8.6346e-005 5.9941e-004 1.8659e-002 2.4382e-002 1.5988e-002 2.7598e-002 7.4730e-003 1.3763e-003 1.2586e-004 9.4687e-003 1.2996e-002 3.0315e-002 5.4166e-002 4.7093e-002 8.4131e-002 6.1962e-002 8.1156e-002 6.9687e-002 6.1982e-002 6.2971e-002 4.4821e-002 4.4359e-002 3.2946e-002 2.4320e-002 2.3817e-002 1.0268e-002 1.3924e-002 2.2142e-003
