   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
          10 2.8323e-002 5.2550e-002 9.7785e-003 1.4916e-002 3.4108e-002 2.2734e-005 3.3397e-002 1.2630e-002 1.6131e-002 3.4568e-002 1.5662e-003 4.8444e-002 5.1731e-003 4.4944e-002 4.0428e-002 8.1467e-003 3.6097e-001 2.3102e-001 1.5721e-002 6.9913e-004 1.5467e-003
          11 2.0411e-002 4.7277e-002 1.7935e-002 4.4498e-003 3.3579e-002 5.9716e-003 1.6124e-002 2.7674e-002 4.0567e-004 3.4676e-002 9.3102e-003 1.8605e-002 3.6612e-002 2.8743e-004 5.2210e-002 2.2753e-002 1.1015e-003 4.7629e-001 9.6506e-002 5.8970e-002 1.0177e-002
          12 1.4759e-002 4.0868e-002 2.4218e-002 2.8142e-004 2.6406e-002 1.5515e-002 3.5973e-003 2.9826e-002 4.7969e-003 1.6139e-002 2.7206e-002 1.5210e-004 3.2989e-002 1.7519e-002 7.3926e-003 4.8414e-002 1.1209e-002 8.5380e-003 5.5548e-001 7.1370e-004 1.9340e-002
          13 1.0632e-002 3.4120e-002 2.7727e-002 6.2551e-004 1.7159e-002 2.1961e-002 7.8578e-006 2.1493e-002 1.5710e-002 2.2362e-003 2.8189e-002 7.7916e-003 9.9479e-003 3.2031e-002 4.0800e-003 1.5535e-002 4.0714e-002 2.8591e-003 8.9513e-002 3.6481e-001 1.1849e-001
          14 7.7451e-003 2.8108e-002 2.8953e-002 3.3305e-003 9.2981e-003 2.3641e-002 2.8024e-003 1.0993e-002 2.2020e-002 6.5038e-004 1.6730e-002 2.0045e-002 1.7009e-005 2.1709e-002 2.1277e-002 2.5566e-005 1.9057e-002 3.6706e-002 2.9859e-003 2.5818e-001 8.2121e-003
          15 5.6302e-003 2.2663e-002 2.8090e-002 6.6374e-003 3.9036e-003 2.1275e-002 7.7154e-003 3.4528e-003 2.1073e-002 6.1897e-003 5.3321e-003 2.2522e-002 5.0751e-003 6.2181e-003 2.4398e-002 9.5307e-003 1.2239e-003 1.6295e-002 4.7538e-002 6.5372e-002 1.3863e-001
          16 4.1191e-003 1.8102e-002 2.6024e-002 9.5113e-003 1.0375e-003 1.6962e-002 1.1795e-002 2.7368e-004 1.5831e-002 1.2041e-002 3.0024e-004 1.6578e-002 1.3096e-002 5.7987e-005 1.4719e-002 1.8512e-002 2.7805e-003 2.9203e-003 7.8789e-003 1.1678e-001 1.2698e-001
          17 3.0432e-003 1.4409e-002 2.3365e-002 1.1509e-002 4.7603e-005 1.2339e-002 1.3913e-002 3.2142e-004 9.7899e-003 1.4874e-002 7.9176e-004 8.6905e-003 1.6452e-002 2.3275e-003 4.7857e-003 1.7264e-002 1.0618e-002 4.1851e-004 3.8001e-003 1.1382e-003 2.7094e-001
          18 2.2534e-003 1.1365e-002 2.0340e-002 1.2458e-002 1.7270e-004 8.2552e-003 1.4035e-002 1.8870e-003 4.9444e-003 1.4443e-002 3.6080e-003 2.9991e-003 1.4651e-002 6.9110e-003 3.3710e-004 1.0531e-002 1.3735e-002 4.7657e-003 2.6799e-005 9.0825e-003 1.0761e-001
          19 1.6677e-003 8.8725e-003 1.7219e-002 1.2435e-002 7.8066e-004 5.1154e-003 1.2733e-002 3.6248e-003 1.9308e-003 1.2007e-002 6.2087e-003 4.2321e-004 1.0422e-002 9.7545e-003 4.6398e-004 4.3777e-003 1.1594e-002 8.3223e-003 1.8550e-003 4.7816e-004 8.7648e-002
          20 1.2316e-003 6.8510e-003 1.4206e-002 1.1643e-002 1.4311e-003 2.9544e-003 1.0701e-002 4.8054e-003 4.8726e-004 8.9504e-003 7.5026e-003 3.4796e-005 6.2479e-003 1.0025e-002 2.2797e-003 1.0463e-003 7.5508e-003 8.7961e-003 4.1634e-003 4.4416e-004 3.4776e-002
          21 9.0023e-004 5.1933e-003 1.1356e-002 1.0258e-002 1.8669e-003 1.5932e-003 8.4400e-003 5.1883e-003 3.1266e-005 6.1361e-003 7.4317e-003 5.6515e-004 3.2310e-003 8.5451e-003 3.7557e-003 3.6989e-005 4.0351e-003 7.1501e-003 5.0640e-003 2.0167e-003 7.0090e-003
          22 6.3922e-004 3.7952e-003 8.6501e-003 8.4073e-003 1.9657e-003 8.0158e-004 6.2333e-003 4.8044e-003 2.8977e-005 3.9109e-003 6.3647e-003 1.1178e-003 1.4539e-003 6.3659e-003 4.1619e-003 1.2372e-004 1.8155e-003 4.9069e-003 4.5390e-003 2.2786e-003 5.7731e-003
          23 4.2482e-004 2.5767e-003 6.0545e-003 6.2021e-003 1.7048e-003 3.7511e-004 4.2097e-003 3.8097e-003 1.2280e-004 2.3008e-003 4.7274e-003 1.2726e-003 5.7311e-004 4.1904e-003 3.5664e-003 3.8128e-004 6.9897e-004 2.9481e-003 3.3229e-003 2.0164e-003 1.1743e-004
          24 2.4083e-004 1.4814e-003 3.5510e-003 3.7627e-003 1.1403e-003 1.5762e-004 2.3956e-003 2.4051e-003 1.4079e-004 1.1748e-003 2.8470e-003 9.6732e-004 1.9744e-004 2.3059e-003 2.3211e-003 4.0106e-004 2.3206e-004 1.5000e-003 1.9430e-003 1.3193e-003 6.4214e-004
