   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 3.0514e-003 5.0686e-005 1.8411e-003 4.4017e-004 1.1438e-003 1.7284e-003 4.3785e-005 2.8382e-003 2.9739e-003 2.8048e-004 1.0431e-003 6.3866e-003 1.7706e-002 3.9349e-002 6.4766e-002 5.5316e-002 5.3327e-003 2.3222e-002 2.2818e-002 1.4457e-002 6.8061e-003 7.0664e-003 1.4884e-001 1.4570e-007
          11 1.7119e-002 3.1597e-005 1.1174e-002 2.6309e-004 1.0145e-002 3.7256e-003 5.4779e-003 1.5413e-002 1.1644e-003 1.0935e-002 3.8986e-002 5.4122e-002 6.0570e-002 6.4746e-002 5.1236e-002 1.1956e-002 6.4421e-003 2.9039e-002 1.4440e-006 2.2091e-002 4.0102e-003 6.7402e-003 2.2307e-002 6.4625e-003
          12 8.1188e-002 1.3263e-003 5.2712e-002 3.9739e-006 5.2806e-002 6.8914e-003 4.2642e-002 5.3222e-002 1.4401e-003 9.8943e-002 1.5597e-001 9.3465e-002 2.7102e-002 1.2986e-003 5.0403e-003 1.7356e-002 7.5092e-003 2.8271e-003 9.8836e-003 2.5198e-003 2.9866e-003 9.2035e-003 8.6734e-003 3.5817e-003
          13 3.0218e-002 1.7355e-003 1.8637e-002 9.7272e-004 1.9918e-002 5.6475e-005 2.2108e-002 8.4090e-003 1.0478e-002 4.3147e-002 1.9116e-002 4.6646e-004 2.6761e-002 5.5928e-002 4.6071e-002 6.0067e-003 1.2641e-002 2.2970e-002 2.7008e-003 1.5564e-002 1.0320e-002 5.7489e-004 5.2075e-002 4.6155e-003
          14 3.5336e-002 4.8317e-003 1.9161e-002 4.9329e-003 2.0249e-002 2.1765e-003 2.7616e-002 4.6548e-004 3.1023e-002 2.8356e-002 7.7061e-004 4.9142e-002 8.2826e-002 4.9317e-002 4.5842e-003 1.0867e-002 2.5369e-002 5.3090e-005 1.9311e-002 2.3677e-004 9.7892e-003 6.6653e-003 3.9750e-002 7.7024e-003
          15 4.3516e-002 1.0035e-002 1.9746e-002 1.2112e-002 1.9007e-002 9.9551e-003 2.8146e-002 2.7454e-003 4.6327e-002 7.2479e-003 3.0651e-002 8.6731e-002 4.1042e-002 8.1957e-005 2.1829e-002 2.6768e-002 1.8004e-004 1.8563e-002 1.4018e-003 1.4757e-002 1.6818e-003 2.5858e-003 4.8621e-003 1.7473e-002
          16 3.5483e-002 1.2453e-002 1.2350e-002 1.5862e-002 9.6071e-003 1.6343e-002 1.4245e-002 1.2217e-002 3.0803e-002 1.0029e-003 5.2765e-002 3.5792e-002 4.2325e-004 3.6671e-002 3.6396e-002 7.4149e-004 1.9539e-002 8.1313e-003 1.1685e-002 2.2453e-003 1.2216e-002 5.8227e-003 8.9636e-003 1.7231e-002
          17 3.1527e-002 1.5723e-002 7.4083e-003 1.9717e-002 3.6203e-003 2.1838e-002 4.6547e-003 2.2566e-002 1.3450e-002 1.5279e-002 4.4380e-002 9.5847e-004 3.6596e-002 5.1263e-002 3.9618e-003 1.6406e-002 1.8587e-002 2.9191e-003 1.3953e-002 6.2790e-003 1.4044e-003 6.3354e-003 2.6992e-002 1.4412e-002
          18 2.9984e-002 1.9901e-002 4.0017e-003 2.3395e-002 5.5096e-004 2.5392e-002 2.7214e-004 2.9121e-002 2.1514e-003 3.2394e-002 1.9146e-002 1.3362e-002 6.0698e-002 1.3133e-002 1.1575e-002 2.9004e-002 6.6068e-005 1.9164e-002 5.5931e-005 1.2920e-002 4.9768e-003 6.0590e-005 2.1479e-003 2.7224e-002
          19 2.6840e-002 2.2675e-002 1.4550e-003 2.4026e-002 1.7693e-004 2.3843e-002 1.1570e-003 2.6948e-002 6.6481e-004 3.6071e-002 1.2077e-003 4.0932e-002 3.2281e-002 3.1499e-003 3.8206e-002 6.0412e-003 1.4713e-002 8.5331e-003 1.0709e-002 1.0894e-003 9.7618e-003 5.7572e-003 1.3198e-003 2.7520e-002
          20 2.3391e-002 2.4376e-002 1.7878e-004 2.2416e-002 2.1714e-003 1.8952e-002 5.9128e-003 1.8985e-002 7.4771e-003 2.6145e-002 4.0737e-003 4.5205e-002 2.2767e-003 3.2813e-002 2.4663e-002 4.1773e-003 2.2671e-002 7.5939e-004 1.3775e-002 5.1490e-003 1.0618e-003 5.4553e-003 1.4030e-002 2.1365e-002
          21 2.0626e-002 2.5828e-002 9.6309e-005 1.9843e-002 5.6797e-003 1.3097e-002 1.2106e-002 1.0038e-002 1.6784e-002 1.2166e-002 1.8418e-002 2.6502e-002 7.1152e-003 4.4861e-002 1.2784e-003 2.5654e-002 5.6264e-003 1.4699e-002 1.4790e-003 1.2354e-002 3.1993e-003 1.6484e-004 1.1576e-004 3.4559e-002
          22 1.8178e-002 2.6761e-002 9.7889e-004 1.6486e-002 9.7581e-003 7.4516e-003 1.7430e-002 3.1548e-003 2.3240e-002 2.2522e-003 2.9587e-002 6.1123e-003 2.9944e-002 2.3436e-002 9.1554e-003 2.6231e-002 1.9612e-003 1.6692e-002 4.1173e-003 4.2532e-003 9.2368e-003 3.2711e-003 4.2388e-004 3.1468e-002
          23 1.5824e-002 2.6908e-002 2.5629e-003 1.2658e-002 1.3459e-002 3.0496e-003 2.0222e-002 1.1371e-004 2.4060e-002 2.4493e-004 2.9739e-002 1.9157e-004 3.9927e-002 1.8920e-003 3.1062e-002 6.6677e-003 1.7854e-002 3.2704e-003 1.4360e-002 5.3518e-004 4.2030e-003 6.2357e-003 7.1841e-003 2.6126e-002
          24 1.3669e-002 2.6458e-002 4.5721e-003 8.9300e-003 1.6188e-002 5.6036e-004 2.0102e-002 1.0015e-003 1.9852e-002 4.8873e-003 2.0854e-002 8.3012e-003 2.9026e-002 4.7891e-003 3.2850e-002 9.8630e-004 2.2709e-002 1.9129e-003 1.0247e-002 8.5380e-003 4.7727e-005 2.2548e-003 6.9175e-004 3.9139e-002
          25 1.1786e-002 2.5644e-002 6.7793e-003 5.7016e-003 1.7722e-002 4.1328e-005 1.7626e-002 4.5815e-003 1.3111e-002 1.2120e-002 9.6680e-003 2.0038e-002 1.0889e-002 2.2367e-002 1.4834e-002 1.5619e-002 9.5279e-003 1.3986e-002 8.0729e-004 1.1088e-002 5.0103e-003 1.3833e-004 1.3663e-003 2.9569e-002
          26 1.0149e-002 2.4556e-002 8.9946e-003 3.1601e-003 1.8031e-002 1.1453e-003 1.3703e-002 9.1650e-003 6.4786e-003 1.7998e-002 1.9588e-003 2.6228e-002 5.9296e-004 3.2991e-002 8.1354e-004 2.7790e-002 4.2057e-005 1.8331e-002 3.0711e-003 3.8969e-003 8.6176e-003 3.7437e-003 1.7105e-003 3.0662e-002
          27 8.7150e-003 2.3231e-002 1.1056e-002 1.3780e-003 1.7226e-002 3.3303e-003 9.3169e-003 1.3229e-002 1.8527e-003 2.0259e-002 8.6867e-005 2.4080e-002 2.5462e-003 2.7819e-002 4.2069e-003 2.2550e-002 6.7906e-003 9.1009e-003 1.2285e-002 7.1641e-005 4.5323e-003 5.8268e-003 1.5291e-003 3.8292e-002
          28 7.4601e-003 2.1729e-002 1.2846e-002 3.4916e-004 1.5552e-002 6.0053e-003 5.3278e-003 1.5773e-002 3.3506e-005 1.8648e-002 3.1478e-003 1.6316e-002 1.1516e-002 1.3850e-002 1.7666e-002 8.0318e-003 1.9111e-002 4.5119e-004 1.4036e-002 5.2708e-003 1.4800e-004 3.0115e-003 3.8767e-003 2.5874e-002
          29 6.3722e-003 2.0136e-002 1.4308e-002 1.6470e-006 1.3324e-002 8.6514e-003 2.3196e-003 1.6440e-002 8.1001e-004 1.4355e-002 8.5055e-003 7.6538e-003 1.9727e-002 2.6437e-003 2.6704e-002 8.7382e-005 2.1925e-002 3.1876e-003 6.6622e-003 1.1045e-002 2.0781e-003 1.1084e-004 4.5592e-004 3.5775e-002
          30 5.4382e-003 1.8524e-002 1.5426e-002 2.2008e-004 1.0848e-002 1.0891e-002 5.4901e-004 1.5391e-002 3.3421e-003 9.1084e-003 1.3464e-002 1.7544e-003 2.2453e-002 2.5893e-004 2.4492e-002 4.4534e-003 1.3446e-002 1.2653e-002 3.5543e-004 9.6300e-003 6.9635e-003 1.2949e-003 3.6642e-006 3.0167e-002
          31 4.6400e-003 1.6941e-002 1.6206e-002 8.7161e-004 8.3729e-003 1.2496e-002 1.9254e-008 1.3096e-002 6.5924e-003 4.4397e-003 1.6277e-002 9.0067e-006 1.9358e-002 5.3502e-003 1.4541e-002 1.4780e-002 3.2224e-003 1.7874e-002 2.1749e-003 3.4992e-003 8.2204e-003 4.5312e-003 1.5653e-003 2.6778e-002
          32 3.9578e-003 1.5410e-002 1.6661e-002 1.8231e-003 6.0843e-003 1.3372e-002 4.7415e-004 1.0137e-002 9.6394e-003 1.3088e-003 1.6394e-002 1.8312e-003 1.2937e-002 1.2793e-002 4.5930e-003 2.1652e-002 1.2354e-004 1.4282e-002 9.1532e-003 1.8079e-005 4.7329e-003 5.6426e-003 2.3504e-003 3.4771e-002
          33 3.3746e-003 1.3947e-002 1.6818e-002 2.9511e-003 4.1085e-003 1.3528e-002 1.6767e-003 7.0678e-003 1.1848e-002 4.0490e-005 1.4229e-002 5.5875e-003 6.3154e-003 1.7922e-002 1.0293e-004 2.0622e-002 5.1070e-003 6.1710e-003 1.3847e-002 2.4084e-003 7.8684e-004 3.5994e-003 3.0590e-003 2.2404e-002
          34 2.8763e-003 1.2566e-002 1.6713e-002 4.1486e-003 2.5176e-003 1.3055e-002 3.2875e-003 4.3255e-003 1.2918e-002 4.4400e-004 1.0719e-002 9.5194e-003 1.7317e-003 1.8692e-002 1.8103e-003 1.3631e-002 1.2873e-002 5.7176e-004 1.2371e-002 7.6314e-003 3.2519e-004 8.4645e-004 1.3210e-003 3.2002e-002
          35 2.4519e-003 1.1280e-002 1.6389e-002 5.3303e-003 1.3367e-003 1.2093e-002 5.0154e-003 2.1908e-003 1.2843e-002 2.0196e-003 6.8977e-003 1.2345e-002 1.9726e-005 1.5620e-002 7.0461e-003 5.6537e-003 1.7563e-002 9.7888e-004 6.7120e-003 1.0760e-002 3.2869e-003 5.6021e-005 2.6079e-004 2.3792e-002
          36 2.0907e-003 1.0094e-002 1.5891e-002 6.4309e-003 5.5225e-004 1.0793e-002 6.6277e-003 7.8486e-004 1.1816e-002 4.1669e-003 3.5935e-003 1.3467e-002 8.3990e-004 1.0582e-002 1.2328e-002 7.7170e-004 1.6751e-002 5.8971e-003 1.5283e-003 9.5743e-003 6.7137e-003 1.6282e-003 1.3278e-004 2.4795e-002
          37 1.7835e-003 9.0076e-003 1.5255e-002 7.4044e-003 1.2506e-004 9.3022e-003 7.9626e-003 1.0111e-004 1.0136e-002 6.3398e-003 1.2971e-003 1.2899e-002 3.2183e-003 5.5663e-003 1.5264e-002 3.2318e-004 1.1779e-002 1.1349e-002 5.3913e-005 5.5020e-003 7.9031e-003 3.9720e-003 1.0501e-003 2.6950e-002
          38 1.5220e-003 8.0171e-003 1.4515e-002 8.2191e-003 6.2988e-008 7.7483e-003 8.9252e-003 4.3315e-005 8.1216e-003 8.1330e-003 1.6188e-004 1.1058e-002 6.0598e-003 1.9294e-003 1.5157e-002 3.2191e-003 5.7710e-003 1.4060e-002 2.4035e-003 1.5749e-003 6.3210e-003 5.2601e-003 2.2094e-003 1.9094e-002
          39 1.2996e-003 7.1200e-003 1.3703e-002 8.8604e-003 1.1459e-004 6.2368e-003 9.4850e-003 4.6449e-004 6.0631e-003 9.3162e-003 7.7912e-005 8.5288e-003 8.4920e-003 1.9026e-004 1.2641e-002 7.3086e-003 1.4503e-003 1.3071e-002 6.4567e-003 3.1072e-006 3.3514e-003 4.7748e-003 2.7466e-003 2.7688e-002
          40 1.1104e-003 6.3112e-003 1.2847e-002 9.3247e-003 4.0487e-004 4.8441e-003 9.6574e-003 1.2007e-003 4.1793e-003 9.8180e-003 7.7763e-004 5.8775e-003 1.0008e-002 1.8679e-004 8.9471e-003 1.0667e-002 1.1510e-007 9.4659e-003 9.7456e-003 1.1116e-003 8.6612e-004 3.0614e-003 2.3689e-003 1.6854e-002
          41 9.4849e-004 5.5792e-003 1.1957e-002 9.6069e-003 8.0987e-004 3.6162e-003 9.4802e-003 2.0937e-003 2.6083e-003 9.6780e-003 1.9348e-003 3.5298e-003 1.0448e-002 1.3760e-003 5.2582e-003 1.2236e-002 1.1026e-003 5.1640e-003 1.0821e-002 3.7520e-003 3.5847e-007 1.2247e-003 1.5079e-003 2.4942e-002
          42 8.0915e-004 4.9142e-003 1.1042e-002 9.7047e-003 1.2722e-003 2.5796e-003 9.0093e-003 3.0030e-003 1.4192e-003 9.0123e-003 3.2343e-003 1.7437e-003 9.9151e-003 3.1057e-003 2.3816e-003 1.1879e-002 3.5954e-003 1.8053e-003 9.6077e-003 6.3430e-003 7.7439e-004 1.4628e-004 6.0995e-004 1.7343e-002
          43 6.8967e-004 4.3149e-003 1.0125e-002 9.6359e-003 1.7427e-003 1.7465e-003 8.3256e-003 3.8219e-003 6.2122e-004 7.9913e-003 4.4269e-003 6.0986e-004 8.6916e-003 4.8141e-003 6.5425e-004 1.0105e-002 6.2143e-003 1.7085e-004 6.9964e-003 7.7704e-003 2.4362e-003 9.8406e-005 7.9233e-005 2.0930e-002
          44 5.8597e-004 3.7683e-003 9.2003e-003 9.3968e-003 2.1760e-003 1.1072e-003 7.4891e-003 4.4682e-003 1.7342e-004 6.7685e-003 5.3378e-003 8.0244e-005 7.0851e-003 6.1154e-003 1.8977e-005 7.6320e-003 8.0628e-003 1.8223e-004 4.1098e-003 7.7037e-003 4.0667e-003 8.1572e-004 3.4998e-005 1.9091e-002
          45 4.9497e-004 3.2644e-003 8.2621e-003 8.9836e-003 2.5298e-003 6.4467e-004 6.5583e-003 4.8844e-003 7.4059e-006 5.4853e-003 5.8676e-003 2.3529e-005 5.3858e-003 6.8143e-003 1.8987e-004 5.1228e-003 8.7600e-003 1.2430e-003 1.8094e-003 6.4653e-003 5.0264e-003 1.7909e-003 3.3542e-004 1.7727e-002
          46 4.1452e-004 2.7971e-003 7.3127e-003 8.4014e-003 2.7696e-003 3.3448e-004 5.5914e-003 5.0431e-003 3.7852e-005 4.2599e-003 5.9930e-003 2.6528e-004 3.8215e-003 6.8906e-003 7.9396e-004 3.0284e-003 8.3805e-003 2.6220e-003 4.6726e-004 4.6848e-003 5.1252e-003 2.5701e-003 7.5782e-004 2.1091e-002
          47 3.4084e-004 2.3474e-003 6.3154e-003 7.6108e-003 2.8500e-003 1.4614e-004 4.6099e-003 4.9099e-003 1.7364e-004 3.1566e-003 5.7111e-003 6.2274e-004 2.5175e-003 6.4034e-003 1.4745e-003 1.5351e-003 7.2155e-003 3.7151e-003 1.1549e-005 2.9336e-003 4.5058e-003 2.8986e-003 1.0913e-003 1.6707e-002
          48 2.7124e-004 1.9014e-003 5.2426e-003 6.5783e-003 2.7274e-003 4.8404e-005 3.6358e-003 4.4659e-003 3.2479e-004 2.2182e-003 5.0547e-003 9.2721e-004 1.5311e-003 5.4779e-003 1.9476e-003 6.3787e-004 5.6453e-003 4.1662e-003 1.1155e-004 1.5765e-003 3.4893e-003 2.7457e-003 1.2111e-003 2.3357e-002
          49 2.0056e-004 1.4263e-003 4.0121e-003 5.1997e-003 2.3310e-003 9.4339e-006 2.6459e-003 3.6531e-003 4.0519e-004 1.4391e-003 4.0186e-003 1.0292e-003 8.4336e-004 4.1984e-003 2.0021e-003 2.0005e-004 3.9461e-003 3.8177e-003 3.6187e-004 7.1219e-004 2.3636e-003 2.1999e-003 1.0849e-003 1.8971e-002
          50 1.1987e-004 8.6131e-004 2.4575e-003 3.2583e-003 1.5407e-003 4.4287e-007 1.5553e-003 2.3367e-003 3.3192e-004 7.6813e-004 2.5099e-003 7.8996e-004 3.8517e-004 2.5408e-003 1.4628e-003 4.1665e-005 2.2075e-003 2.5798e-003 4.1097e-004 2.5459e-004 1.2724e-003 1.3463e-003 7.1629e-004 2.8307e-002
