   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 8.7540e-001 1.1877e-001 5.6988e-003 1.2222e-004 1.4113e-006 2.9043e-009 1.4944e-008 2.6146e-008 1.1562e-008 6.0168e-010 6.2101e-009 1.5420e-010 2.6256e-009 1.0140e-009 2.1240e-010 1.2272e-009 7.1157e-010 7.7756e-011 1.7677e-011
           1 1.1163e-001 6.3476e-001 2.3244e-001 2.0423e-002 7.3172e-004 1.4769e-005 2.2403e-007 1.8593e-009 2.6348e-008 2.7136e-008 2.5142e-009 5.2178e-009 2.4485e-009 2.9630e-009 1.7846e-010 2.1709e-009 1.0207e-009 1.7200e-011 1.6983e-010
           2 1.1561e-002 2.0311e-001 4.0509e-001 3.2881e-001 4.8541e-002 2.8023e-003 9.4311e-005 2.6258e-006 2.9038e-008 1.0065e-008 2.5705e-008 1.3138e-008 1.7378e-010 6.4900e-009 1.8515e-010 2.2471e-009 1.5383e-009 3.1230e-011 2.4006e-010
           3 1.2410e-003 3.6264e-002 2.6134e-001 2.0547e-001 3.9098e-001 9.5347e-002 8.8364e-003 4.8726e-004 2.1566e-005 6.4594e-007 7.6937e-010 2.3942e-008 2.8408e-008 2.2917e-009 6.6624e-009 8.2357e-010 3.5821e-009 5.1064e-010 1.4069e-010
           4 1.4444e-004 5.8671e-003 7.3029e-002 2.7290e-001 6.0573e-002 3.9554e-001 1.6453e-001 2.4975e-002 2.2804e-003 1.6249e-004 8.7549e-006 2.8087e-007 3.1949e-009 3.7599e-008 1.8042e-008 1.4490e-009 5.9278e-009 2.4895e-009 1.8218e-011
           5 2.0593e-005 9.7881e-004 1.6886e-002 1.1524e-001 2.2602e-001 3.4298e-004 3.1586e-001 2.4819e-001 6.4930e-002 1.0166e-002 1.2120e-003 1.1257e-004 7.9618e-006 3.4755e-007 3.2550e-010 1.6250e-008 7.5386e-009 1.7766e-009 6.4492e-010
           6 3.5501e-006 1.8770e-004 3.8920e-003 3.6979e-002 1.4481e-001 1.2254e-001 4.3396e-002 1.4891e-001 2.9654e-001 1.4881e-001 4.2950e-002 9.2165e-003 1.5613e-003 2.1044e-004 2.1599e-005 1.5025e-006 4.3419e-008 8.6328e-010 2.4372e-009
           7 6.6216e-007 4.1740e-005 9.6398e-004 1.1038e-002 6.0696e-002 1.2176e-001 1.4913e-002 1.2466e-001 4.0412e-003 1.8136e-001 2.3449e-001 1.4727e-001 6.5942e-002 2.3636e-002 7.0511e-003 1.7309e-003 3.2505e-004 3.7363e-005 7.8860e-007
           8 8.3011e-008 6.0599e-006 1.4941e-004 1.8647e-003 1.1887e-002 3.2388e-002 1.6436e-002 1.3362e-002 2.5130e-002 3.9324e-002 5.3596e-004 2.9156e-002 9.0670e-002 1.3470e-001 1.5071e-001 1.4644e-001 1.2914e-001 1.0099e-001 6.0866e-002
           9 3.7778e-008 2.8508e-006 7.1365e-005 9.0598e-004 5.9397e-003 1.7095e-002 1.0406e-002 5.1147e-003 1.6582e-002 1.6499e-002 4.4851e-004 2.4497e-002 4.7781e-002 4.4709e-002 2.2392e-002 1.7340e-003 1.2434e-002 9.6170e-002 2.7732e-001
          10 2.1989e-008 1.7084e-006 4.3364e-005 5.5866e-004 3.7509e-003 1.1301e-002 7.9310e-003 2.3839e-003 1.2765e-002 8.3044e-003 1.8566e-003 2.0456e-002 2.7231e-002 1.4478e-002 7.9752e-004 8.6885e-003 4.8189e-002 8.7181e-002 3.2611e-002
          11 1.3275e-008 1.0528e-006 2.6998e-005 3.5146e-004 2.3992e-003 7.4606e-003 5.7486e-003 1.1604e-003 9.2034e-003 4.2810e-003 2.4193e-003 1.4856e-002 1.4827e-002 4.2062e-003 6.7568e-004 1.5897e-002 3.9879e-002 3.3068e-002 4.7989e-004
          12 8.4411e-009 6.7876e-007 1.7531e-005 2.2983e-004 1.5865e-003 5.0376e-003 4.1224e-003 6.1433e-004 6.5413e-003 2.3659e-003 2.2985e-003 1.0400e-002 8.3800e-003 1.1894e-003 2.0798e-003 1.4991e-002 2.5471e-002 1.0431e-002 8.0164e-003
