   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 7.2120e-002 2.4185e-001 3.2899e-001 2.3567e-001 9.6095e-002 2.2328e-002 2.7608e-003 1.4942e-004 1.7653e-006 2.3988e-008 2.0010e-008 1.6994e-008 3.1758e-009 3.2232e-009 8.2691e-010 2.1926e-009 5.2572e-010 1.0671e-011 9.4549e-013
           1 1.4342e-001 1.8575e-001 1.6113e-002 8.4883e-002 2.6566e-001 2.1545e-001 7.5911e-002 1.2133e-002 7.2181e-004 5.7691e-006 2.1861e-007 4.7388e-009 2.2498e-010 2.1702e-009 5.4227e-013 6.0922e-010 1.7238e-010 2.2382e-012 5.2137e-013
           2 1.7056e-001 5.5618e-002 4.4986e-002 1.3369e-001 2.5975e-003 1.3815e-001 2.7379e-001 1.4867e-001 3.0056e-002 1.8376e-003 4.4912e-006 1.5922e-006 1.0542e-009 2.6501e-010 3.9985e-009 1.8634e-010 2.8343e-010 2.3726e-010 2.7542e-011
           3 1.5959e-001 1.5989e-003 1.0343e-001 1.4340e-002 8.5185e-002 7.4243e-002 2.7292e-002 2.5491e-001 2.2115e-001 5.5135e-002 3.1336e-003 1.3319e-006 5.3802e-006 2.0879e-007 3.4061e-009 9.1626e-009 5.2948e-009 6.5353e-010 2.3703e-011
           4 1.3041e-001 1.1467e-002 7.6676e-002 1.3764e-002 8.1667e-002 7.8103e-003 1.1809e-001 9.1040e-004 1.9164e-001 2.8056e-001 8.3211e-002 3.6807e-003 7.9693e-005 6.3531e-006 2.0357e-006 2.0044e-007 2.0572e-009 1.6339e-009 4.0085e-010
           5 9.8184e-002 3.9461e-002 2.7978e-002 5.6874e-002 1.2959e-002 7.1047e-002 1.1678e-002 9.0215e-002 3.1305e-002 1.2348e-001 3.2569e-001 1.0818e-001 2.5083e-003 4.4119e-004 3.0596e-007 3.6280e-006 1.9516e-006 5.3764e-007 5.0167e-008
           6 7.0259e-002 5.9894e-002 2.5228e-003 6.4200e-002 3.8279e-003 5.7002e-002 1.8957e-002 5.3490e-002 3.8353e-002 7.0309e-002 7.3263e-002 3.6453e-001 1.2200e-001 2.8114e-004 1.0365e-003 9.6169e-005 1.7189e-006 3.8527e-007 1.3383e-007
           7 4.8761e-002 6.7098e-002 2.2262e-003 4.1759e-002 2.9911e-002 1.2725e-002 5.6200e-002 2.7183e-004 7.2619e-002 5.8136e-003 9.1046e-002 4.6107e-002 4.0838e-001 1.1373e-001 1.9543e-003 7.7854e-004 4.4287e-004 1.1188e-004 1.0197e-005
           8 3.3260e-002 6.4255e-002 1.3725e-002 1.6739e-002 4.5614e-002 4.0557e-004 4.3149e-002 2.2015e-002 1.9286e-002 5.8339e-002 7.7716e-004 9.0355e-002 3.9422e-002 4.6389e-001 7.2328e-002 1.5183e-002 2.3296e-004 8.6770e-005 2.5847e-005
           9 2.2496e-002 5.6099e-002 2.6017e-002 2.7862e-003 4.1179e-002 1.3566e-002 1.3466e-002 4.3432e-002 7.8739e-004 4.2128e-002 3.1224e-002 1.0462e-002 7.5561e-002 5.5848e-002 5.1466e-001 1.1863e-002 2.6221e-002 7.2974e-003 6.4468e-004
          10 1.5183e-002 4.6219e-002 3.4119e-002 1.7103e-004 2.6742e-002 2.7957e-002 2.4943e-004 3.4554e-002 1.9715e-002 6.2764e-003 4.7263e-002 1.0515e-002 2.1089e-002 5.2529e-002 1.1750e-001 4.8036e-001 2.1971e-002 1.9696e-003 8.8523e-004
          11 1.0270e-002 3.6683e-002 3.7248e-002 4.0681e-003 1.2768e-002 3.2381e-002 4.1810e-003 1.4770e-002 3.2843e-002 1.8834e-003 2.2184e-002 3.6443e-002 1.4494e-003 2.6779e-002 2.3159e-002 2.6188e-001 2.3565e-001 1.1427e-001 1.0662e-002
          12 6.9835e-003 2.8413e-002 3.6478e-002 9.8561e-003 3.9237e-003 2.7939e-002 1.3556e-002 2.3063e-003 2.8290e-002 1.4969e-002 2.2420e-003 3.1105e-002 2.1319e-002 4.4152e-005 2.9143e-002 2.0415e-004 4.3171e-001 3.4281e-006 3.5111e-003
          13 4.7803e-003 2.1650e-002 3.3270e-002 1.4759e-002 3.4658e-004 1.9708e-002 2.0007e-002 2.4697e-004 1.5939e-002 2.3620e-002 1.6425e-003 1.2169e-002 2.8730e-002 9.9052e-003 7.2286e-004 3.8628e-002 4.8474e-002 2.2985e-001 3.4411e-002
          14 3.2994e-003 1.6329e-002 2.8898e-002 1.7698e-002 2.7015e-004 1.1771e-002 2.1362e-002 3.8538e-003 5.7371e-003 2.2418e-002 9.4194e-003 1.2484e-003 1.9351e-002 2.0348e-002 3.7600e-003 1.7002e-004 9.2050e-002 1.5050e-001 3.5318e-003
          15 2.2999e-003 1.2251e-002 2.4263e-002 1.8662e-002 1.7795e-003 5.9671e-003 1.8998e-002 8.2278e-003 8.5310e-004 1.5881e-002 1.5078e-002 6.5969e-004 7.6479e-003 1.9283e-002 1.2007e-002 1.0972e-003 5.6385e-003 2.4790e-001 2.1654e-005
          16 1.6043e-003 9.0795e-003 1.9677e-002 1.7901e-002 3.4947e-003 2.4639e-003 1.4867e-002 1.0824e-002 5.5919e-005 8.9545e-003 1.5695e-002 4.2679e-003 1.3223e-003 1.2081e-002 1.4391e-002 6.4349e-003 1.1033e-004 1.1356e-001 2.6240e-002
          17 1.1191e-003 6.6534e-003 1.5486e-002 1.5973e-002 4.6616e-003 7.5645e-004 1.0639e-002 1.1221e-002 1.0513e-003 4.1151e-003 1.2988e-002 7.2068e-003 9.6619e-006 5.5693e-003 1.1502e-002 8.6881e-003 4.5425e-003 3.7204e-002 8.3124e-002
          18 7.6710e-004 4.7414e-003 1.1665e-002 1.3212e-002 4.9687e-003 1.2644e-004 7.0486e-003 9.9037e-003 2.1317e-003 1.5055e-003 9.2117e-003 7.8979e-003 7.8918e-004 1.8727e-003 7.3211e-003 7.8202e-003 4.1056e-003 2.2644e-002 1.3592e-001
          19 5.0705e-004 3.2274e-003 8.2749e-003 1.0027e-002 4.4474e-003 6.2653e-007 4.3613e-003 7.6682e-003 2.5269e-003 4.1852e-004 5.8340e-003 6.7748e-003 1.5691e-003 4.1707e-004 4.0121e-003 5.7037e-003 3.9345e-003 3.8927e-006 2.0902e-001
          20 3.0838e-004 2.0032e-003 5.2840e-003 6.7004e-003 3.2980e-003 1.9846e-005 2.4696e-003 5.1214e-003 2.1503e-003 8.1286e-005 3.3036e-003 4.7408e-003 1.6140e-003 4.4547e-005 1.9542e-003 3.4893e-003 2.8437e-003 2.1559e-003 2.0276e-001
          21 1.6095e-004 1.0584e-003 2.8398e-003 3.6993e-003 1.9320e-003 3.1362e-005 1.2194e-003 2.8101e-003 1.3462e-003 1.0338e-005 1.6190e-003 2.6522e-003 1.0940e-003 2.0447e-007 8.4840e-004 1.7762e-003 1.5767e-003 8.2538e-004 1.8608e-001
          22 7.1805e-005 4.7513e-004 1.2856e-003 1.6972e-003 9.1223e-004 2.0878e-005 5.2709e-004 1.2831e-003 6.5445e-004 9.9006e-007 6.9552e-004 1.2199e-003 5.4935e-004 1.4770e-006 3.3908e-004 7.7580e-004 7.1804e-004 3.7808e-004 7.7170e-002
          23 3.1147e-005 2.0666e-004 5.6131e-004 7.4538e-004 4.0569e-004 1.0605e-005 2.2524e-004 5.6210e-004 2.9462e-004 9.6735e-008 2.9623e-004 5.3586e-004 2.5055e-004 1.5676e-006 1.3944e-004 3.3271e-004 3.1377e-004 1.6874e-004 1.4432e-002
          24 1.3034e-005 8.6584e-005 2.3555e-004 3.1359e-004 1.7161e-004 4.7366e-006 9.3633e-005 2.3621e-004 1.2526e-004 1.0801e-008 1.2295e-004 2.2543e-004 1.0711e-004 8.7851e-007 5.6969e-005 1.3849e-004 1.3168e-004 7.1554e-005 3.9465e-004
