   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          10 1.9814e-010 4.5133e-009 4.0725e-008 1.7810e-007 4.8698e-007 1.0597e-004 2.9642e-003 3.7223e-002 1.9031e-001 8.9151e-002 1.2842e-001 9.9372e-003 1.9537e-001 2.4050e-001 9.7961e-002 7.9684e-003 3.7850e-005 6.2982e-007 2.5425e-006 3.2184e-006 1.6711e-006 6.6811e-007 2.5255e-007 1.0127e-007 4.0926e-008
          11 1.6707e-011 3.0169e-009 1.4538e-008 1.2895e-007 1.4847e-008 1.7559e-005 7.2033e-004 1.1107e-002 8.8645e-002 1.8836e-001 1.9847e-004 1.4036e-001 1.3479e-002 1.1039e-001 2.8937e-001 1.4704e-001 1.0131e-002 1.9692e-004 4.1253e-006 2.1997e-008 8.3355e-007 7.0685e-007 3.4875e-007 1.5511e-007 6.5421e-008
          12 7.1216e-010 2.6525e-009 6.1128e-009 5.9699e-008 1.2474e-007 2.2092e-006 1.7456e-004 3.3344e-003 3.3382e-002 1.4466e-001 7.8289e-002 4.5104e-002 6.2492e-002 6.4081e-002 3.8622e-002 3.1339e-001 2.0496e-001 1.0810e-002 5.8855e-004 5.3729e-005 8.9259e-006 1.2690e-006 2.0896e-007 5.0264e-008 1.5572e-008
          13 1.5185e-009 2.0592e-009 3.6321e-009 2.3705e-008 1.2865e-007 1.0034e-007 4.1581e-005 1.0533e-003 1.2013e-002 7.6755e-002 1.2845e-001 1.4311e-003 8.6071e-002 4.2458e-003 9.0343e-002 2.9055e-003 3.1446e-001 2.7132e-001 9.4834e-003 1.1510e-003 2.0232e-004 5.5097e-005 1.7132e-005 6.2467e-006 2.4182e-006
          14 1.5229e-009 1.2163e-009 2.5116e-009 1.0459e-008 9.0238e-008 1.8245e-008 9.5635e-006 3.5195e-004 4.5095e-003 3.5270e-002 1.0682e-001 3.8274e-002 2.6910e-002 4.9937e-002 1.0954e-002 6.9163e-002 6.1235e-003 2.9448e-001 3.4893e-001 5.6571e-003 1.4892e-003 4.1472e-004 1.3824e-004 5.2580e-005 2.0767e-005
          15 1.0071e-009 5.4145e-010 1.6233e-009 5.6808e-009 5.6276e-008 6.9815e-008 2.1071e-006 1.2359e-004 1.8110e-003 1.5652e-002 6.7229e-002 6.1230e-002 6.8529e-004 4.9937e-002 3.9294e-003 3.9743e-002 2.5026e-002 3.3709e-002 2.5851e-001 4.3817e-001 1.0387e-003 9.2034e-004 3.4727e-004 1.3970e-004 5.6594e-005
          16 5.1446e-010 1.9036e-010 9.2315e-010 3.4715e-009 3.3553e-008 6.9567e-008 4.5732e-007 4.6130e-005 7.7813e-004 7.0835e-003 3.7281e-002 5.4768e-002 3.1646e-003 2.6189e-002 1.6926e-002 8.2921e-003 3.4793e-002 4.8996e-004 5.9767e-002 2.1572e-001 5.3108e-001 1.7152e-003 3.1196e-007 9.2434e-006 7.1599e-006
          17 2.2756e-010 5.7362e-011 4.7229e-010 2.0877e-009 1.9041e-008 4.8320e-008 1.0301e-007 1.8387e-005 3.5015e-004 3.2880e-003 1.9359e-002 3.7132e-002 7.1326e-003 1.0270e-002 1.7158e-002 4.5617e-004 2.0976e-002 7.4229e-003 8.5250e-003 6.2687e-002 1.8921e-001 5.8327e-001 2.4020e-002 3.6834e-003 9.9629e-004
          18 1.0442e-010 1.7857e-011 2.4889e-010 1.2812e-009 1.1171e-008 3.1036e-008 2.7554e-008 8.4624e-006 1.7624e-004 1.6888e-003 1.0566e-002 2.3573e-002 7.2578e-003 3.9723e-003 1.2524e-002 8.5141e-005 1.0758e-002 8.4781e-003 7.0341e-004 2.1934e-002 4.8527e-002 2.3777e-001 4.4123e-001 7.6916e-002 2.1146e-002
          19 5.2709e-011 6.0891e-012 1.4146e-010 8.2173e-010 6.9531e-009 2.0256e-008 8.7933e-009 4.4607e-006 9.9018e-005 9.6231e-004 6.2361e-003 1.5248e-002 6.0116e-003 1.6706e-003 8.5541e-003 4.2811e-004 5.6700e-003 6.8689e-003 8.9014e-007 8.9087e-003 2.2394e-002 2.3514e-002 4.5878e-001 1.1125e-001 5.0738e-002
          20 2.5193e-011 2.0229e-012 7.4045e-011 4.6850e-010 3.8915e-009 1.1638e-008 2.8868e-009 2.2404e-006 5.1897e-005 5.0914e-004 3.3675e-003 8.7013e-003 3.9408e-003 6.7758e-004 4.9854e-003 4.7420e-004 2.7536e-003 4.3291e-003 1.1155e-004 3.5670e-003 1.0378e-002 1.1523e-002 1.8112e-005 7.3028e-001 1.5213e-003
