   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          10 4.5404e-008 2.2801e-001 6.9949e-002 9.7106e-006 3.5750e-004 3.9301e-002 1.2741e-005 5.3144e-002 2.0784e-002 1.0801e-005 1.5478e-006 1.9380e-002 2.7300e-003 1.6377e-002 2.3605e-003 2.2159e-002 4.3125e-002 1.5991e-002 2.9027e-003 8.3039e-003 4.6297e-002 1.0574e-001 1.1361e-001 5.6178e-002 5.6824e-003 6.1699e-003 3.0551e-002 3.8933e-002 2.5485e-002 8.1771e-003 3.4590e-004 1.2874e-003 4.1719e-003 4.7273e-003 3.0627e-003 1.0981e-003 9.7781e-005 8.3551e-005 4.5870e-004 7.1141e-004 6.8121e-004 4.6441e-004 2.2357e-004 6.3078e-005 2.7311e-006 1.0639e-005 4.3248e-005 6.9728e-005 7.7711e-005 6.7382e-005 4.2776e-005
          11 1.0753e-008 2.7841e-001 6.9840e-005 1.2124e-005 7.0335e-002 5.6055e-002 2.7949e-007 4.4235e-003 1.0972e-002 4.7216e-004 3.2629e-002 1.1380e-002 1.4060e-002 4.8327e-003 6.8245e-003 5.1839e-003 7.8747e-003 3.5960e-002 2.4332e-002 4.4897e-003 2.0655e-003 1.5714e-002 6.0967e-002 1.0437e-001 9.2696e-002 3.9780e-002 2.9514e-003 6.0136e-003 2.5458e-002 3.2725e-002 2.3201e-002 9.1255e-003 1.0890e-003 3.4475e-004 2.5701e-003 3.8904e-003 3.3153e-003 1.8071e-003 5.4630e-004 2.5466e-005 8.9151e-005 3.5354e-004 5.3232e-004 5.3644e-004 4.1359e-004 2.5294e-004 1.2076e-004 4.1039e-005 7.2500e-006 1.8265e-008 1.1815e-006
          12 5.1309e-009 2.0879e-001 1.2405e-001 2.8722e-005 6.7535e-002 4.0640e-004 8.3653e-006 3.9375e-002 3.8209e-002 4.4728e-004 4.5053e-003 8.4756e-003 8.9872e-004 2.2005e-002 1.0775e-002 4.0719e-003 9.0971e-003 1.0894e-003 2.5076e-002 2.7346e-002 7.9132e-003 1.2732e-003 4.6273e-003 2.8231e-002 7.2169e-002 9.5358e-002 7.0961e-002 2.5594e-002 9.3997e-004 6.4985e-003 2.1961e-002 2.7506e-002 2.0344e-002 9.0985e-003 1.7308e-003 2.7802e-005 1.4225e-003 2.8887e-003 3.0663e-003 2.1868e-003 1.0622e-003 2.8682e-004 7.6780e-006 6.7141e-005 2.3614e-004 3.5859e-004 3.8390e-004 3.3059e-004 2.4199e-004 1.5250e-004 7.6684e-005
          13 4.2924e-009 7.9763e-002 2.9654e-001 2.3270e-005 1.0185e-002 7.3031e-002 4.5726e-006 2.3832e-002 2.9902e-003 2.2654e-004 3.0324e-002 1.4504e-002 7.7524e-003 1.5563e-003 1.4277e-002 9.6820e-003 3.0330e-003 1.0438e-002 3.0160e-007 1.6153e-002 2.6351e-002 1.1470e-002 1.7238e-003 1.4173e-003 1.1378e-002 4.2307e-002 7.6871e-002 8.0757e-002 4.9846e-002 1.4105e-002 3.1876e-005 7.3934e-003 1.9395e-002 2.3002e-002 1.7231e-002 8.3412e-003 2.0565e-003 1.4992e-005 7.1872e-004 1.9834e-003 2.5271e-003 2.1861e-003 1.3982e-003 6.4643e-004 1.7880e-004 8.6190e-006 2.4961e-005 1.0336e-004 1.6218e-004 1.6873e-004 1.1890e-004
          14 2.9723e-009 9.1556e-003 1.9006e-001 3.4291e-008 2.6791e-001 3.2383e-003 4.6049e-007 2.9323e-002 4.2815e-002 2.9893e-004 2.9813e-003 1.3134e-002 7.4434e-004 1.9734e-002 2.0371e-003 1.4230e-002 9.0099e-003 1.7185e-003 9.7661e-003 3.5774e-004 1.0158e-002 2.3089e-002 1.3362e-002 2.5247e-003 6.3000e-004 4.4340e-003 2.3057e-002 5.4616e-002 7.3636e-002 6.1913e-002 3.0903e-002 5.9746e-003 3.6080e-004 8.4729e-003 1.7337e-002 1.9075e-002 1.4122e-002 7.1329e-003 2.0566e-003 9.1147e-005 3.2777e-004 1.2757e-003 1.9056e-003 1.9153e-003 1.4803e-003 9.1398e-004 4.4625e-004 1.5989e-004 3.3231e-005 9.7315e-007 1.9707e-006
          15 1.1404e-009 4.3295e-005 2.1755e-002 5.4218e-006 2.8102e-001 2.3144e-001 1.0228e-006 1.0818e-002 4.5450e-003 2.3311e-004 3.8380e-002 5.2247e-003 1.0511e-002 3.0962e-004 1.5623e-002 1.6219e-004 1.5216e-002 7.7947e-003 1.5110e-003 8.9815e-003 7.3625e-004 6.8483e-003 1.9409e-002 1.3481e-002 3.1833e-003 4.5805e-004 1.8728e-003 1.2593e-002 3.6847e-002 5.9896e-002 6.1993e-002 4.1690e-002 1.5874e-002 1.3726e-003 1.7518e-003 9.4418e-003 1.5371e-002 1.5517e-002 1.1169e-002 5.7415e-003 1.8213e-003 1.5212e-004 1.3482e-004 7.6898e-004 1.3155e-003 1.4817e-003 1.3097e-003 9.6866e-004 6.1841e-004 3.4263e-004 1.5411e-004
          16 1.1887e-010 2.2092e-004 1.4569e-003 1.8641e-007 2.2890e-002 3.3562e-001 2.0633e-005 2.3780e-001 4.1930e-003 2.4909e-004 1.5652e-004 2.9348e-002 2.2208e-003 1.3659e-002 1.1989e-003 1.2456e-002 3.3264e-004 1.4383e-002 5.1452e-003 2.0821e-003 7.9800e-003 6.6194e-004 5.4629e-003 1.6336e-002 1.2297e-002 3.3109e-003 4.1175e-004 9.3358e-004 7.3301e-003 2.5057e-002 4.6536e-002 5.5341e-002 4.4555e-002 2.3170e-002 5.7440e-003 4.1454e-011 3.7308e-003 9.9672e-003 1.3241e-002 1.2174e-002 8.4058e-003 4.3091e-003 1.4441e-003 1.6990e-004 4.6029e-005 4.1957e-004 8.0114e-004 9.7003e-004 9.1345e-004 7.0570e-004 4.1461e-004
          17 4.5017e-011 6.9959e-006 7.6593e-004 1.7925e-006 9.7260e-003 6.7924e-003 2.6207e-006 3.2771e-001 2.9247e-001 1.2579e-003 1.3720e-003 3.0262e-003 1.3408e-002 2.8309e-002 3.3708e-003 4.6400e-003 9.1192e-003 2.4453e-003 1.2547e-002 2.3132e-003 3.1360e-003 6.5524e-003 2.5815e-004 5.3077e-003 1.3959e-002 1.0282e-002 2.8605e-003 3.4015e-004 5.7140e-004 4.8829e-003 1.8130e-002 3.6249e-002 4.6834e-002 4.2008e-002 2.5857e-002 9.3898e-003 8.1334e-004 9.8956e-004 5.6061e-003 9.7431e-003 1.0856e-002 9.0748e-003 5.9388e-003 2.9925e-003 1.0396e-003 1.5700e-004 8.1781e-006 1.7924e-004 3.6931e-004 4.3134e-004 3.2264e-004
          18 2.7665e-010 3.6197e-006 2.2995e-004 1.1734e-007 4.1648e-004 2.8142e-002 3.2533e-006 5.4725e-003 2.1182e-001 5.3262e-003 3.4875e-001 3.4447e-002 4.3257e-003 3.0014e-002 5.6982e-002 4.6547e-003 2.8049e-003 6.4682e-003 8.7288e-003 7.7807e-003 5.4511e-004 4.6825e-003 4.4456e-003 3.1160e-007 5.9143e-003 1.1855e-002 7.8185e-003 2.0351e-003 2.2480e-004 4.5241e-004 3.8920e-003 1.4354e-002 2.9166e-002 3.8889e-002 3.6667e-002 2.4630e-002 1.0726e-002 1.9026e-003 1.3775e-004 2.9900e-003 6.6714e-003 8.6201e-003 8.2322e-003 6.2769e-003 3.8903e-003 1.9204e-003 6.9634e-004 1.4006e-004 1.2223e-006 2.9803e-005 5.7220e-005
          19 4.0471e-010 3.0749e-006 2.4454e-007 2.3069e-007 1.1944e-003 1.1857e-003 1.8577e-008 3.2936e-002 7.8475e-002 1.7309e-004 3.7180e-002 2.3287e-001 8.8900e-002 6.8681e-002 4.7847e-002 1.0219e-001 6.2867e-002 2.4076e-003 9.0966e-003 2.5512e-002 7.5067e-004 1.5714e-004 7.4811e-003 1.5314e-003 2.3567e-004 7.1896e-003 9.3312e-003 5.3654e-003 1.1037e-003 1.3066e-004 4.8576e-004 3.7005e-003 1.2657e-002 2.4533e-002 3.2077e-002 3.0451e-002 2.1044e-002 9.8280e-003 2.2216e-003 3.3265e-006 1.7023e-003 4.5858e-003 6.5199e-003 6.7657e-003 5.6566e-003 3.9530e-003 2.3323e-003 1.1467e-003 4.5493e-004 1.3612e-004 2.7568e-005
          20 3.8620e-010 6.0485e-007 1.5302e-005 3.3900e-007 2.7021e-004 1.0303e-003 4.8101e-007 1.6371e-002 2.7949e-003 8.0423e-004 1.4844e-001 3.6254e-002 6.8598e-004 7.7775e-002 6.3545e-002 3.8546e-002 1.1298e-001 1.5875e-001 4.8699e-002 2.9338e-002 6.8997e-002 9.6217e-003 2.5576e-003 1.6408e-002 4.1486e-004 2.1648e-004 1.0263e-002 5.3744e-003 3.6290e-003 3.1698e-004 1.2636e-004 6.1907e-004 4.2008e-003 1.2054e-002 2.1257e-002 2.6398e-002 2.4042e-002 1.6329e-002 7.6443e-003 1.7762e-003 1.1099e-008 1.1671e-003 3.3166e-003 4.8972e-003 5.2707e-003 4.6096e-003 3.4407e-003 2.2333e-003 1.2717e-003 6.3213e-004 2.5790e-004
          21 3.0069e-010 9.6594e-009 1.2271e-005 1.0867e-007 6.7863e-006 1.4513e-003 1.7463e-007 1.2630e-003 2.4149e-002 7.4078e-004 3.6954e-002 2.3673e-002 4.8719e-002 1.2117e-001 9.9268e-003 8.8805e-004 1.8660e-004 1.5968e-002 1.1117e-001 9.8812e-002 5.7290e-002 1.2751e-001 7.4537e-002 2.7151e-002 4.8925e-002 2.0644e-002 1.7190e-003 2.3033e-002 2.0930e-004 4.7833e-003 1.2933e-004 6.4452e-004 5.7402e-004 5.8864e-003 1.1196e-002 1.9151e-002 2.0689e-002 1.8033e-002 1.1406e-002 4.9557e-003 1.0195e-003 1.4467e-005 1.0130e-003 2.5724e-003 3.6940e-003 3.9574e-003 3.4944e-003 2.6679e-003 1.8028e-003 1.0743e-003 5.2000e-004
          22 2.0676e-010 3.5589e-008 4.6526e-006 4.3270e-009 9.7570e-006 6.6449e-004 1.1041e-008 1.9329e-004 1.6614e-002 2.0418e-004 1.3731e-004 5.9651e-002 3.7766e-002 1.8145e-002 2.1773e-002 4.1204e-002 1.9247e-002 3.2091e-002 4.2124e-002 2.3299e-004 1.5742e-002 1.0782e-002 6.6789e-002 1.0691e-001 6.5405e-002 9.7546e-002 9.5565e-002 3.0527e-002 7.1679e-002 1.4787e-002 2.1732e-002 8.6356e-003 8.2575e-003 1.2095e-004 1.3580e-002 6.3947e-003 2.0418e-002 1.2509e-002 1.3807e-002 5.9910e-003 2.8895e-003 2.6677e-004 8.4741e-005 1.0167e-003 2.0917e-003 2.7030e-003 2.8145e-003 2.4316e-003 1.8188e-003 1.1986e-003 6.3431e-004
          23 1.2667e-010 5.6956e-008 1.2606e-006 7.1226e-009 1.7853e-005 1.9661e-004 1.7887e-009 7.7918e-004 6.1149e-003 2.1195e-005 4.4473e-003 3.8616e-002 1.1637e-002 1.1509e-003 4.9700e-002 3.1389e-002 3.2852e-003 1.9678e-003 5.7168e-008 3.0924e-002 4.8624e-002 1.7092e-002 3.0529e-002 9.5086e-003 3.0383e-003 5.7941e-003 2.5651e-002 8.0934e-002 4.6708e-002 1.1154e-001 7.2375e-002 8.0271e-002 5.9974e-002 6.2635e-002 1.9726e-002 5.8611e-002 1.1976e-003 4.5079e-002 1.8413e-004 2.1210e-002 3.9966e-005 4.3117e-003 5.0639e-004 5.2208e-006 1.9229e-003 9.9056e-004 2.2912e-003 1.5556e-003 1.4890e-003 1.0370e-003 5.5198e-004
          24 6.2700e-011 3.5047e-008 2.8179e-007 1.4230e-008 1.1527e-005 4.5514e-005 4.9265e-009 5.9423e-004 1.6374e-003 6.4716e-008 5.3105e-003 1.4977e-002 2.0415e-003 7.4655e-003 3.2350e-002 9.5036e-003 2.0621e-004 7.2949e-004 3.9349e-003 2.6985e-002 1.8656e-002 8.7961e-004 9.9684e-004 3.0685e-003 2.4130e-002 1.8459e-002 2.5074e-002 3.0989e-002 3.3696e-003 6.1510e-003 1.6418e-003 6.2354e-003 2.2227e-002 3.2019e-002 7.0485e-002 4.1661e-002 1.1735e-001 3.9827e-002 1.2075e-001 3.8804e-002 8.5013e-002 3.8305e-002 4.4358e-002 3.4067e-002 1.8070e-002 2.4463e-002 5.7066e-003 1.3049e-002 1.0536e-003 4.0674e-003 1.7752e-006
