   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 3.6737e-008 6.4298e-008 5.1039e-005 3.0397e-003 4.7843e-002 2.1087e-001 1.6439e-001 1.2389e-002 7.5634e-002 3.9901e-002 5.9936e-003 5.3687e-002 3.4337e-002 9.7407e-004 1.3549e-002 3.7309e-002 3.5978e-002 1.6689e-002 1.8668e-003 1.8057e-003 1.2583e-002 2.5404e-002 3.3993e-002 3.6485e-002 3.3993e-002 2.8646e-002 2.2391e-002 1.6515e-002 1.1643e-002 7.9192e-003 5.2317e-003 3.3732e-003 2.1311e-003 1.3249e-003 8.1372e-004 4.9539e-004 2.9948e-004 1.7988e-004 1.0738e-004 6.3762e-005 3.7764e-005 2.2389e-005 1.3332e-005 7.9855e-006 4.8041e-006 2.8929e-006 1.7369e-006 1.0379e-006 6.1864e-007 3.7015e-007 2.2446e-007 1.3922e-007 8.8769e-008 5.8091e-008 3.8690e-008 2.5913e-008 1.7241e-008 1.1287e-008 7.2254e-009 4.4965e-009 2.6796e-009 1.4550e-009 6.4737e-010 2.7818e-010
          11 4.5046e-008 4.5843e-008 2.4777e-008 8.1071e-005 4.8424e-003 6.6926e-002 2.4335e-001 1.3148e-001 3.0602e-002 4.9132e-002 5.6224e-002 2.4158e-006 3.7305e-002 4.3742e-002 8.8880e-003 2.7613e-003 2.4446e-002 3.5860e-002 2.5658e-002 8.6599e-003 1.7001e-004 3.7347e-003 1.4129e-002 2.4592e-002 3.1036e-002 3.2525e-002 3.0099e-002 2.5462e-002 2.0138e-002 1.5120e-002 1.0892e-002 7.5854e-003 5.1373e-003 3.4022e-003 2.2136e-003 1.4206e-003 9.0121e-004 5.6605e-004 3.5247e-004 2.1801e-004 1.3432e-004 8.2665e-005 5.0918e-005 3.1403e-005 1.9368e-005 1.1930e-005 7.3360e-006 4.5099e-006 2.7827e-006 1.7313e-006 1.0909e-006 6.9730e-007 4.5139e-007 2.9465e-007 1.9286e-007 1.2597e-007 8.1860e-008 5.2890e-008 3.3965e-008 2.1584e-008 1.3310e-008 7.5004e-009 3.4308e-009 1.4957e-009
          12 1.9165e-008 4.1770e-008 7.7307e-008 3.1017e-007 7.4940e-005 6.1650e-003 8.3692e-002 2.7044e-001 1.0942e-001 4.4691e-002 2.8795e-002 6.2608e-002 3.3208e-003 2.1633e-002 4.4279e-002 1.8743e-002 1.6909e-005 1.2578e-002 2.9701e-002 2.9593e-002 1.6061e-002 3.4001e-003 1.9085e-004 5.8771e-003 1.5338e-002 2.3670e-002 2.8294e-002 2.8907e-002 2.6524e-002 2.2499e-002 1.7968e-002 1.3680e-002 1.0023e-002 7.1223e-003 4.9378e-003 3.3556e-003 2.2425e-003 1.4775e-003 9.6225e-004 6.2120e-004 3.9861e-004 2.5475e-004 1.6232e-004 1.0314e-004 6.5368e-005 4.1359e-005 2.6172e-005 1.6607e-005 1.0593e-005 6.8014e-006 4.3953e-006 2.8548e-006 1.8598e-006 1.2139e-006 7.9369e-007 5.2059e-007 3.4323e-007 2.2776e-007 1.5180e-007 1.0066e-007 6.4678e-008 3.7666e-008 1.7581e-008 7.7381e-009
          13 1.1486e-010 3.4540e-008 1.3490e-008 2.2550e-007 4.0668e-006 2.3479e-005 6.2052e-003 9.4956e-002 2.9616e-001 1.0111e-001 5.0562e-002 1.6052e-002 6.1561e-002 9.7199e-003 1.0663e-002 3.9114e-002 2.5950e-002 2.3797e-003 4.7262e-003 2.1374e-002 2.8686e-002 2.1135e-002 8.3739e-003 6.7791e-004 1.3758e-003 7.9998e-003 1.6191e-002 2.2553e-002 2.5640e-002 2.5580e-002 2.3266e-002 1.9736e-002 1.5856e-002 1.2205e-002 9.0811e-003 6.5748e-003 4.6532e-003 3.2305e-003 2.2074e-003 1.4895e-003 9.9580e-004 6.6113e-004 4.3647e-004 2.8671e-004 1.8750e-004 1.2225e-004 7.9628e-005 5.1946e-005 3.4010e-005 2.2361e-005 1.4758e-005 9.7669e-006 6.4740e-006 4.2989e-006 2.8627e-006 1.9156e-006 1.2904e-006 8.7500e-007 5.9499e-007 4.0128e-007 2.6111e-007 1.5332e-007 7.1883e-008 3.1698e-008
          14 9.5353e-009 4.3859e-009 1.4770e-008 6.3702e-009 3.4854e-007 1.6644e-005 1.0173e-005 4.5243e-003 9.7325e-002 3.2312e-001 1.0897e-001 4.7428e-002 9.1266e-003 5.7007e-002 1.5087e-002 4.5095e-003 3.2069e-002 2.9208e-002 6.4458e-003 9.7556e-004 1.3800e-002 2.4811e-002 2.3048e-002 1.2765e-002 3.2216e-003 9.8745e-006 3.2494e-003 9.8947e-003 1.6596e-002 2.1226e-002 2.3086e-002 2.2493e-002 2.0229e-002 1.7126e-002 1.3829e-002 1.0749e-002 8.0991e-003 5.9503e-003 4.2833e-003 3.0329e-003 2.1185e-003 1.4629e-003 1.0008e-003 6.7970e-004 4.5925e-004 3.0931e-004 2.0793e-004 1.3961e-004 9.3675e-005 6.2847e-005 4.2208e-005 2.8420e-005 1.9212e-005 1.3057e-005 8.9247e-006 6.1325e-006 4.2302e-006 2.9217e-006 2.0105e-006 1.3639e-006 8.8893e-007 5.2168e-007 2.4436e-007 1.0769e-007
          15 2.9149e-010 6.4772e-009 7.4935e-009 1.5012e-008 1.8059e-009 1.3214e-007 3.6107e-005 2.2905e-004 1.7016e-003 8.7203e-002 3.4974e-001 1.3790e-001 3.5793e-002 5.6691e-003 5.1996e-002 1.7719e-002 1.7247e-003 2.5516e-002 2.9322e-002 9.9164e-003 5.1785e-006 8.2209e-003 1.9979e-002 2.2421e-002 1.5461e-002 6.1036e-003 5.6193e-004 8.3310e-004 5.3676e-003 1.1384e-002 1.6573e-002 1.9699e-002 2.0546e-002 1.9558e-002 1.7400e-002 1.4692e-002 1.1894e-002 9.3051e-003 7.0823e-003 5.2738e-003 3.8580e-003 2.7802e-003 1.9778e-003 1.3921e-003 9.7203e-004 6.7510e-004 4.6726e-004 3.2258e-004 2.2222e-004 1.5279e-004 1.0495e-004 7.2140e-005 4.9718e-005 3.4417e-005 2.3946e-005 1.6739e-005 1.1735e-005 8.2265e-006 5.7352e-006 3.9335e-006 2.5859e-006 1.5269e-006 7.1779e-007 3.1687e-007
          16 4.9535e-009 4.9470e-009 2.6397e-010 9.3916e-009 1.5559e-008 4.5097e-008 2.8528e-007 3.9154e-005 8.2573e-004 3.5449e-007 6.2401e-002 3.6597e-001 1.9625e-001 1.7845e-002 3.7254e-003 4.8680e-002 1.7212e-002 6.9741e-004 2.0673e-002 2.7448e-002 1.1870e-002 3.0191e-004 4.7387e-003 1.5494e-002 2.0341e-002 1.6393e-002 8.2745e-003 1.8472e-003 4.0010e-005 2.5523e-003 7.3890e-003 1.2380e-002 1.6075e-002 1.7925e-002 1.8020e-002 1.6788e-002 1.4754e-002 1.2393e-002 1.0043e-002 7.9039e-003 6.0707e-003 4.5697e-003 3.3844e-003 2.4748e-003 1.7909e-003 1.2851e-003 9.1545e-004 6.4844e-004 4.5761e-004 3.2231e-004 2.2693e-004 1.5986e-004 1.1269e-004 7.9514e-005 5.6163e-005 3.9723e-005 2.8128e-005 1.9913e-005 1.4030e-005 9.7311e-006 6.4667e-006 3.8526e-006 1.8213e-006 8.0621e-007
          17 6.8302e-011 2.6404e-009 4.3127e-009 4.4883e-010 9.9438e-009 3.9889e-008 7.6252e-008 5.3429e-006 7.3252e-006 1.4977e-003 3.0824e-003 2.7270e-002 3.4918e-001 2.9079e-001 1.7428e-003 1.8507e-003 4.9032e-002 1.3620e-002 4.1488e-004 1.7699e-002 2.4665e-002 1.2174e-002 7.9054e-004 2.8354e-003 1.2016e-002 1.7758e-002 1.5928e-002 9.3663e-003 3.0432e-003 9.8955e-005 1.0547e-003 4.6229e-003 8.9935e-003 1.2749e-002 1.5126e-002 1.5957e-002 1.5482e-002 1.4116e-002 1.2266e-002 1.0252e-002 8.3000e-003 6.5500e-003 5.0644e-003 3.8512e-003 2.8873e-003 2.1389e-003 1.5693e-003 1.1431e-003 8.2864e-004 5.9856e-004 4.3120e-004 3.0996e-004 2.2248e-004 1.5964e-004 1.1465e-004 8.2465e-005 5.9374e-005 4.2691e-005 3.0488e-005 2.1377e-005 1.4320e-005 8.5768e-006 4.0666e-006 1.8024e-006
          18 2.1647e-009 1.4342e-009 2.0961e-011 5.1597e-009 1.4010e-009 6.8018e-009 1.3428e-007 6.2462e-010 1.7907e-005 3.8886e-005 1.2786e-003 1.2563e-002 1.1620e-003 2.6855e-001 4.0735e-001 8.8403e-003 3.4755e-005 5.6730e-002 7.1437e-003 3.5689e-004 1.6708e-002 2.1289e-002 1.1167e-002 9.4165e-004 1.9610e-003 9.6210e-003 1.5275e-002 1.4585e-002 9.4170e-003 3.7216e-003 4.0073e-004 3.8331e-004 2.8866e-003 6.5116e-003 9.9869e-003 1.2479e-002 1.3703e-002 1.3773e-002 1.2963e-002 1.1582e-002 9.9277e-003 8.2386e-003 6.6644e-003 5.2771e-003 4.1012e-003 3.1382e-003 2.3729e-003 1.7785e-003 1.3242e-003 9.7992e-004 7.2123e-004 5.2859e-004 3.8646e-004 2.8244e-004 2.0655e-004 1.5114e-004 1.1047e-004 8.0428e-005 5.8006e-005 4.0984e-005 2.7617e-005 1.6612e-005 7.8973e-006 3.5048e-006
          19 1.6499e-009 3.0899e-009 2.0704e-009 2.0391e-010 4.4993e-009 6.3234e-009 1.6830e-010 2.1765e-007 1.4383e-006 1.4614e-005 3.7591e-004 8.6991e-005 2.0683e-002 1.7868e-002 1.2087e-001 4.7465e-001 7.0097e-002 4.4531e-003 8.0120e-002 4.7019e-004 1.2358e-004 1.8666e-002 1.6647e-002 9.5270e-003 6.2257e-004 1.6630e-003 8.2379e-003 1.3042e-002 1.2768e-002 8.6661e-003 3.7289e-003 5.9618e-004 1.3635e-004 1.9136e-003 4.8356e-003 7.8255e-003 1.0173e-002 1.1533e-002 1.1889e-002 1.1443e-002 1.0456e-002 9.1610e-003 7.7565e-003 6.3923e-003 5.1557e-003 4.0842e-003 3.1854e-003 2.4526e-003 1.8702e-003 1.4158e-003 1.0656e-003 7.9804e-004 5.9503e-004 4.4234e-004 3.2824e-004 2.4331e-004 1.8004e-004 1.3264e-004 9.6747e-005 6.9056e-005 4.6930e-005 2.8405e-005 1.3553e-005 6.0249e-006
          20 3.0895e-011 2.3061e-010 7.8242e-010 1.9813e-009 1.0979e-009 1.7980e-009 1.3954e-008 3.7633e-008 2.8900e-008 1.0100e-005 3.8250e-006 7.3682e-004 1.8792e-003 1.1877e-002 8.2344e-002 3.4824e-003 3.6699e-001 1.7329e-001 2.9425e-002 1.3276e-001 8.4788e-003 6.5414e-004 2.8116e-002 8.9924e-003 8.5987e-003 6.9533e-005 1.5909e-003 7.7154e-003 1.0931e-002 1.0777e-002 7.2325e-003 3.1824e-003 5.6862e-004 7.8694e-005 1.4206e-003 3.7544e-003 6.2550e-003 8.2633e-003 9.5049e-003 9.9693e-003 9.7455e-003 9.0204e-003 8.0159e-003 6.8974e-003 5.7706e-003 4.7166e-003 3.7872e-003 2.9992e-003 2.3466e-003 1.8155e-003 1.3924e-003 1.0617e-003 8.0642e-004 6.1050e-004 4.6038e-004 3.4574e-004 2.5851e-004 1.9218e-004 1.4142e-004 1.0181e-004 6.9733e-005 4.2465e-005 2.0337e-005 9.0566e-006
          21 4.3502e-010 5.1586e-010 5.6122e-011 1.5464e-009 7.0692e-010 3.2554e-009 6.0499e-010 3.5519e-010 1.0077e-007 1.3031e-006 8.8804e-006 1.9864e-004 1.2182e-004 9.0764e-003 5.5865e-004 9.7874e-002 7.9051e-002 9.6377e-002 1.8263e-001 5.7637e-002 2.0051e-001 6.7536e-002 1.4439e-002 6.1715e-002 1.8244e-004 1.2854e-002 1.1747e-003 8.0126e-004 9.0719e-003 7.8872e-003 9.1554e-003 5.0834e-003 2.3750e-003 3.2579e-004 9.8369e-005 1.2221e-003 3.1333e-003 5.0486e-003 6.6582e-003 7.6874e-003 8.0394e-003 7.8991e-003 7.3860e-003 6.6024e-003 5.7133e-003 4.8320e-003 3.9965e-003 3.2370e-003 2.5848e-003 2.0451e-003 1.6033e-003 1.2440e-003 9.5723e-004 7.3366e-004 5.6120e-004 4.2793e-004 3.2430e-004 2.4353e-004 1.8045e-004 1.3058e-004 8.9824e-005 5.4897e-005 2.6354e-005 1.1750e-005
          22 7.9398e-010 1.1973e-009 5.9379e-010 8.7633e-011 1.6885e-009 1.4567e-010 2.0844e-009 1.4590e-009 3.4017e-008 9.2263e-009 7.2616e-006 1.5448e-005 3.8282e-004 1.5241e-003 5.3716e-003 3.8305e-002 8.7649e-003 1.9515e-001 1.4176e-002 3.5107e-002 1.4887e-002 1.5021e-001 1.4539e-001 5.8422e-002 1.4408e-001 2.2232e-002 4.1525e-002 2.1078e-002 1.4012e-003 2.0612e-002 1.4812e-003 1.1498e-002 1.3718e-003 2.3870e-003 1.3724e-007 6.3082e-005 1.5064e-003 2.3931e-003 4.2865e-003 5.0477e-003 5.9518e-003 6.0484e-003 5.9558e-003 5.5364e-003 4.9361e-003 4.3070e-003 3.6380e-003 3.0140e-003 2.4661e-003 1.9817e-003 1.5729e-003 1.2416e-003 9.7211e-004 7.5394e-004 5.8169e-004 4.4773e-004 3.4283e-004 2.5990e-004 1.9411e-004 1.4142e-004 9.7821e-005 6.0031e-005 2.8888e-005 1.2894e-005
          23 5.3071e-010 8.0192e-010 5.1661e-010 8.9222e-011 7.4533e-010 2.9341e-010 2.1790e-009 5.4071e-011 7.9419e-009 2.6366e-008 2.5514e-006 2.9240e-009 1.9575e-004 6.4681e-005 4.8807e-003 4.8654e-003 3.3274e-002 5.9494e-002 2.7620e-002 8.1703e-002 1.1924e-002 3.3129e-002 5.8314e-004 3.9659e-002 2.4930e-002 1.3317e-001 7.4212e-002 9.8498e-002 1.0264e-001 4.1171e-002 8.4394e-002 1.5390e-002 4.5003e-002 8.2172e-003 1.5091e-002 7.1174e-003 2.2674e-003 7.4580e-003 1.8390e-005 7.4696e-003 1.1556e-003 6.6732e-003 2.2097e-003 5.3289e-003 2.4338e-003 3.8779e-003 2.1004e-003 2.6232e-003 1.5845e-003 1.6739e-003 1.1068e-003 1.0162e-003 7.4116e-004 5.9474e-004 4.7381e-004 3.5411e-004 2.7630e-004 2.1466e-004 1.5918e-004 1.1512e-004 8.0276e-005 4.9848e-005 2.4154e-005 1.0811e-005
