   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 3.3854e-002 5.2806e-002 4.4814e-003 2.3738e-002 2.7266e-002 2.7758e-003 3.7607e-002 1.8925e-003 3.2429e-002 1.5317e-002 1.9828e-002 3.4935e-002 7.1085e-003 5.7218e-002 8.2992e-005 8.6214e-002 2.0513e-002 4.1236e-001 1.1914e-001 7.9926e-003 6.3839e-004 9.9215e-004 3.6472e-004 3.1156e-005
          11 2.4959e-002 5.0166e-002 1.2337e-002 1.0430e-002 3.3583e-002 8.2748e-004 2.6874e-002 1.6595e-002 8.8398e-003 3.4312e-002 1.0736e-006 3.8835e-002 9.6014e-003 2.6514e-002 3.9074e-002 6.5962e-003 7.2846e-002 3.1639e-002 4.7472e-001 4.7996e-002 2.8842e-002 2.6611e-003 4.1183e-005 4.1325e-007
          12 1.8086e-002 4.4582e-002 1.9799e-002 2.4865e-003 3.0759e-002 8.2633e-003 1.1354e-002 2.7693e-002 9.6444e-006 2.8677e-002 1.2093e-002 1.2011e-002 3.3742e-002 4.6078e-007 3.9436e-002 1.9180e-002 1.5233e-002 5.3877e-002 7.3841e-002 4.9795e-001 1.0400e-005 2.3179e-002 1.1677e-002 1.0631e-003
          13 1.3240e-002 3.8582e-002 2.5401e-002 1.2134e-005 2.3281e-002 1.7058e-002 1.8579e-003 2.7170e-002 6.5349e-003 1.1967e-002 2.6264e-002 2.7018e-006 2.8327e-002 1.5272e-002 6.7605e-003 4.0409e-002 6.5994e-003 2.0884e-002 3.0139e-002 1.7764e-001 3.6441e-001 7.6480e-002 2.7824e-003 5.8184e-006
          14 9.6170e-003 3.2235e-002 2.8300e-002 1.2392e-003 1.4600e-002 2.2228e-002 2.2221e-004 1.8540e-002 1.6400e-002 1.2261e-003 2.5333e-002 8.0792e-003 8.7508e-003 2.8394e-002 2.0757e-003 1.8327e-002 3.1395e-002 1.4527e-003 2.2566e-002 5.2488e-003 3.5532e-001 6.7821e-002 9.5748e-002 1.0218e-002
          15 7.0568e-003 2.6631e-002 2.9180e-002 4.3110e-003 7.5495e-003 2.3033e-002 3.7162e-003 8.9909e-003 2.1388e-002 1.0214e-003 1.4759e-002 1.8855e-002 3.6253e-005 2.1454e-002 1.6099e-002 7.0628e-004 2.5267e-002 2.1112e-002 2.3533e-004 2.7420e-002 1.2118e-002 3.8517e-001 5.2049e-002 1.3258e-003
          16 5.1827e-003 2.1637e-002 2.8274e-002 7.7517e-003 2.9077e-003 2.0361e-002 8.6591e-003 2.5354e-003 1.9967e-002 6.5917e-003 4.6817e-003 2.1225e-002 4.2573e-003 7.6425e-003 2.2591e-002 4.3901e-003 6.4920e-003 2.5085e-002 1.2829e-002 3.9067e-004 5.2081e-002 1.0910e-001 5.0134e-002 1.2242e-002
          17 3.8155e-003 1.7374e-002 2.6203e-002 1.0667e-002 5.9108e-004 1.5984e-002 1.2554e-002 8.9994e-005 1.4769e-002 1.2162e-002 2.3263e-004 1.6027e-002 1.1805e-002 4.1319e-004 1.6858e-002 1.4078e-002 2.9993e-005 1.2119e-002 2.0525e-002 7.6308e-003 5.2453e-003 1.4407e-001 7.6575e-002 8.5207e-003
          18 2.8378e-003 1.3925e-002 2.3640e-002 1.2728e-002 4.8431e-007 1.1444e-002 1.4520e-002 5.8744e-004 8.9686e-003 1.4881e-002 8.5069e-004 8.7179e-003 1.5694e-002 1.3257e-003 7.5161e-003 1.7308e-002 4.8531e-003 1.7079e-003 1.4215e-002 1.5526e-002 2.8652e-003 5.4109e-002 1.9401e-001 9.3668e-003
          19 2.1208e-003 1.1099e-002 2.0795e-002 1.3800e-002 4.3382e-004 7.4977e-003 1.4584e-002 2.4686e-003 4.3585e-003 1.4502e-002 3.7757e-003 3.1381e-003 1.4755e-002 5.6749e-003 1.4469e-003 1.3612e-002 1.0819e-002 4.0241e-004 4.8292e-003 1.2829e-002 1.2305e-002 2.0724e-003 2.1651e-001 1.1002e-003
          20 1.5870e-003 8.7789e-003 1.7865e-002 1.3940e-002 1.3044e-003 4.4826e-003 1.3264e-002 4.4838e-003 1.5283e-003 1.2117e-002 6.6292e-003 4.5456e-004 1.1021e-002 9.2180e-003 2.4975e-005 7.6319e-003 1.2641e-002 3.8871e-003 3.3995e-004 6.3437e-003 9.2234e-003 1.8929e-002 9.5267e-002 6.7255e-003
          21 1.1907e-003 6.9061e-003 1.5061e-002 1.3355e-002 2.1987e-003 2.4333e-003 1.1237e-002 5.9372e-003 2.6104e-004 9.0518e-003 8.2646e-003 4.8785e-005 6.8647e-003 1.0394e-002 1.3797e-003 2.9640e-003 1.0706e-002 7.1459e-003 4.8763e-004 1.7250e-003 5.7559e-003 3.0505e-003 1.0843e-001 1.8930e-002
          22 8.9340e-004 5.3939e-003 1.2460e-002 1.2230e-002 2.8706e-003 1.1794e-003 9.0137e-003 6.5941e-003 3.3628e-006 6.1907e-003 8.5327e-003 7.6184e-004 3.6114e-003 9.5555e-003 3.3031e-003 6.0838e-004 7.3174e-003 8.2141e-003 2.3580e-003 6.3134e-005 2.3784e-003 4.8751e-003 1.6464e-002 6.5987e-002
          23 6.6472e-004 4.1493e-003 1.0048e-002 1.0688e-002 3.1932e-003 4.9317e-004 6.8876e-003 6.4794e-003 2.1521e-004 3.9261e-003 7.7545e-003 1.6494e-003 1.5796e-003 7.6591e-003 4.5274e-003 1.9271e-006 4.2238e-003 7.3842e-003 3.8249e-003 2.6710e-004 5.5767e-004 1.7129e-003 2.1412e-002 8.6144e-002
          24 4.8351e-004 3.1004e-003 7.7966e-003 8.8284e-003 3.1239e-003 1.6765e-004 5.0066e-003 5.7409e-003 5.0600e-004 2.3275e-003 6.3633e-003 2.1822e-003 5.4813e-004 5.5313e-003 4.7171e-003 2.0300e-004 2.1049e-003 5.6528e-003 4.1899e-003 9.3018e-004 2.7459e-005 7.1582e-004 5.6667e-004 1.3898e-001
          25 3.3523e-004 2.1945e-003 5.6796e-003 6.7390e-003 2.6830e-003 4.1648e-005 3.4158e-003 4.5625e-003 6.5532e-004 1.2930e-003 4.7208e-003 2.1857e-003 1.3682e-004 3.6397e-003 4.0530e-003 5.0146e-004 9.1922e-004 3.8192e-003 3.6265e-003 1.2817e-003 3.6578e-005 2.0332e-004 1.5381e-003 1.5694e-001
          26 2.0934e-004 1.3906e-003 3.6721e-003 4.5000e-003 1.9363e-003 6.1129e-006 2.0894e-003 3.1131e-003 5.8777e-004 6.5960e-004 3.0502e-003 1.7072e-003 1.9935e-005 2.1293e-003 2.8622e-003 5.6332e-004 3.5564e-004 2.2545e-003 2.5413e-003 1.1458e-003 1.1827e-004 3.5177e-005 6.1908e-005 1.9107e-001
          27 9.5445e-005 6.3944e-004 1.7086e-003 2.1332e-003 9.5881e-004 3.2716e-007 9.3749e-004 1.4906e-003 3.2415e-004 2.6107e-004 1.4111e-003 8.7722e-004 1.0338e-006 9.2284e-004 1.3882e-003 3.3997e-004 1.1111e-004 9.7840e-004 1.2215e-003 6.2312e-004 9.6168e-005 3.2928e-006 2.6803e-005 2.0154e-001
