   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
           0 9.3229e-001 6.2047e-002 5.0793e-003 5.1339e-004 6.1162e-005 9.3484e-006 1.3597e-006 2.6982e-007 8.0745e-008 1.3458e-008 7.9838e-010 5.5530e-010 1.2602e-009 5.7330e-010 9.4337e-014 2.0130e-010 1.2131e-010 6.4765e-013 1.1464e-010 1.9136e-010 1.2032e-010 2.9807e-011 3.7315e-014 1.1304e-011 2.5213e-011 2.7448e-011 2.1182e-011 1.3009e-011 7.0051e-012 3.6649e-012 1.8760e-012
           1 6.7291e-002 8.0810e-001 1.0902e-001 1.3441e-002 1.8117e-003 2.7081e-004 4.8244e-005 8.4965e-006 1.9050e-006 5.3672e-007 1.0757e-007 1.8185e-008 9.7500e-009 7.8361e-009 2.3534e-009 1.7850e-011 1.8164e-010 2.2750e-011 1.4285e-010 4.7405e-010 4.3501e-010 1.7409e-010 1.7328e-011 7.4554e-012 4.1962e-011 5.7258e-011 4.8524e-011 3.1128e-011 1.7107e-011 9.0377e-012 4.6487e-012
           2 4.1801e-004 1.2867e-001 6.9897e-001 1.4339e-001 2.3665e-002 3.9811e-003 7.1886e-004 1.4492e-004 3.0444e-005 7.5581e-006 2.0378e-006 5.0996e-007 1.5248e-007 6.4887e-008 2.5195e-008 5.9289e-009 9.6763e-010 4.5917e-010 7.3126e-010 8.8419e-010 5.8764e-010 2.0492e-010 2.4370e-011 1.4480e-012 1.5872e-011 2.0067e-011 1.4890e-011 8.5066e-012 4.3264e-012 2.1850e-012 1.0966e-012
           3 4.2823e-007 1.1755e-003 1.8472e-001 6.0340e-001 1.6716e-001 3.4630e-002 6.9871e-003 1.4719e-003 3.3704e-004 8.0447e-005 2.1866e-005 6.3268e-006 1.8054e-006 6.0084e-007 2.4572e-007 9.4667e-008 2.9218e-008 9.0966e-009 4.6771e-009 3.7402e-009 2.8463e-009 1.6354e-009 6.6885e-010 1.9324e-010 3.7367e-011 3.9478e-012 5.2596e-014 1.0035e-013 1.4876e-013 1.0743e-013 6.2929e-014
           4 8.4603e-010 1.9777e-006 2.1955e-003 2.3585e-001 5.2019e-001 1.8207e-001 4.5476e-002 1.0719e-002 2.5745e-003 6.6458e-004 1.7549e-004 5.2157e-005 1.6603e-005 5.1429e-006 1.7837e-006 7.6793e-007 3.3454e-007 1.2208e-007 4.1006e-008 1.8007e-008 1.2216e-008 9.7681e-009 6.9970e-009 4.1916e-009 2.1344e-009 9.7217e-010 4.1746e-010 1.7591e-010 7.6233e-011 3.5480e-011 1.7077e-011
           5 6.0136e-009 7.9115e-010 6.0625e-006 3.3913e-003 2.8241e-001 4.4824e-001 1.8966e-001 5.5587e-002 1.4982e-002 4.0591e-003 1.1534e-003 3.4007e-004 1.0919e-004 3.6736e-005 1.2762e-005 4.9078e-006 2.0731e-006 8.7872e-007 3.6828e-007 1.6665e-007 8.7460e-008 5.1729e-008 3.1195e-008 1.8239e-008 1.0201e-008 5.5119e-009 2.8785e-009 1.4333e-009 6.9456e-010 3.4494e-010 1.7202e-010
           6 1.7565e-008 1.8359e-009 5.4136e-009 1.5194e-005 4.6622e-003 3.2483e-001 3.8642e-001 1.9134e-001 6.4475e-002 1.9589e-002 5.9012e-003 1.8431e-003 5.9385e-004 2.0604e-004 7.4706e-005 2.8024e-005 1.1445e-005 5.0635e-006 2.2897e-006 1.0444e-006 5.0370e-007 2.7061e-007 1.5818e-007 9.6343e-008 5.8429e-008 3.4447e-008 1.9316e-008 1.0084e-008 5.0187e-009 2.5276e-009 1.2697e-009
           7 1.4162e-008 7.8852e-009 5.0531e-009 2.4990e-008 3.2894e-005 5.9016e-003 3.6356e-001 3.3376e-001 1.8823e-001 7.1827e-002 2.4314e-002 8.0619e-003 2.7531e-003 9.5967e-004 3.5873e-004 1.4015e-004 5.6123e-005 2.4180e-005 1.1364e-005 5.5318e-006 2.6963e-006 1.3621e-006 7.3582e-007 4.3023e-007 2.6275e-007 1.6028e-007 9.3367e-008 5.0170e-008 2.5409e-008 1.2920e-008 6.5226e-009
           8 1.1201e-009 9.4158e-009 1.0719e-008 5.5872e-009 9.9107e-008 6.5050e-005 7.0024e-003 3.9893e-001 2.8944e-001 1.8132e-001 7.7457e-002 2.8922e-002 1.0484e-002 3.8821e-003 1.4620e-003 5.8515e-004 2.4413e-004 1.0476e-004 4.8013e-005 2.3695e-005 1.2110e-005 6.3213e-006 3.3802e-006 1.8967e-006 1.1091e-006 6.5720e-007 3.7758e-007 2.0194e-007 1.0216e-007 5.1938e-008 2.6223e-008
           9 3.0397e-009 3.8984e-009 1.5648e-008 8.9607e-009 9.4958e-010 2.7974e-007 1.1969e-004 7.8365e-003 4.3130e-001 2.5278e-001 1.7142e-001 8.1250e-002 3.3188e-002 1.3076e-002 5.2169e-003 2.1176e-003 9.0409e-004 4.0078e-004 1.8424e-004 8.9730e-005 4.6115e-005 2.4713e-005 1.3548e-005 7.6630e-006 4.4448e-006 2.5958e-006 1.4719e-006 7.8039e-007 3.9290e-007 1.9925e-007 1.0047e-007
