   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
          16 1.1813e-033 9.9163e-036 1.2526e-032 6.9713e-033 1.0877e-031 3.6132e-031 1.9434e-029 1.9422e-027 7.5128e-024 8.2740e-022 6.1468e-018 2.6515e-013 4.3192e-008 8.3333e-004
          17 1.4487e-021 1.0802e-023 6.0355e-021 2.0106e-021 6.4978e-022 3.0915e-022 5.0902e-022 3.7260e-022 1.9661e-023 8.7513e-021 3.0624e-017 1.0899e-012 1.2286e-007 1.3200e-003
          18 1.4464e-031 1.0210e-033 3.5495e-031 7.0331e-032 7.8808e-031 5.8938e-030 2.2601e-028 1.9046e-026 5.9856e-023 6.3541e-021 3.9487e-017 1.2864e-012 1.2410e-007 1.0587e-003
          19 1.4041e-031 7.7721e-034 2.0566e-034 1.0906e-031 1.5169e-029 6.4991e-029 2.2330e-027 1.6854e-025 4.2677e-022 4.3621e-020 2.2668e-016 5.5728e-012 3.1803e-007 1.3331e-003
          20 7.3946e-031 2.5622e-033 2.8710e-030 5.3081e-030 2.0646e-028 7.3789e-028 2.0390e-026 1.3433e-024 2.7395e-021 2.6935e-019 1.1710e-015 2.1741e-011 7.3613e-007 1.6632e-003
          21 5.3713e-030 3.6393e-033 1.4759e-028 1.6584e-028 3.0140e-027 8.3582e-027 1.7107e-025 9.7629e-024 1.5993e-020 1.5106e-018 5.4930e-015 7.7000e-011 1.5513e-006 2.0413e-003
          22 3.7964e-029 4.8249e-031 1.1663e-026 9.6666e-027 7.5250e-026 1.1718e-025 1.3056e-024 6.5033e-023 8.5759e-020 7.7704e-018 2.3640e-014 2.5040e-010 3.0228e-006 2.4902e-003
          23 2.4335e-019 2.6781e-019 1.6716e-015 1.1336e-015 3.6644e-015 1.1876e-015 1.2711e-016 2.8644e-016 2.5259e-016 6.7335e-018 8.9478e-014 6.9932e-010 5.9809e-006 3.7122e-003
          24 1.0995e-027 1.4310e-028 5.9720e-025 3.6623e-025 6.2445e-025 1.3279e-026 1.1628e-023 4.2105e-022 4.2219e-019 3.6689e-017 9.3372e-014 7.4763e-010 5.4554e-006 2.9999e-003
          25 7.6980e-027 2.1645e-028 3.3628e-025 1.3733e-025 6.4801e-026 3.4464e-024 7.6004e-023 2.4009e-021 1.9432e-018 1.6137e-016 3.4352e-013 2.0811e-009 9.2964e-006 3.6044e-003
          26 9.4601e-026 1.5170e-027 9.6870e-025 1.8024e-025 4.7835e-024 4.2368e-023 5.2589e-022 1.3054e-020 8.3006e-018 6.5771e-016 1.1711e-012 5.3738e-009 1.4940e-005 4.2687e-003
          27 1.6485e-024 1.7853e-026 3.7622e-024 3.1798e-028 1.1014e-022 5.4935e-022 3.8429e-021 6.7640e-020 3.3427e-017 2.5216e-015 3.7539e-012 1.3061e-008 2.3049e-005 5.0269e-003
          28 6.5155e-023 4.9176e-025 9.9252e-024 4.6296e-023 4.2831e-021 1.3150e-020 3.7908e-020 3.3020e-019 1.2637e-016 9.0689e-015 1.1283e-011 2.9823e-008 3.4233e-005 5.8639e-003
          29 1.1171e-011 6.3296e-014 8.7891e-013 1.9530e-011 6.6014e-010 1.3048e-009 7.5980e-010 1.1065e-011 8.8233e-011 8.3618e-011 4.8578e-011 7.3400e-008 5.9381e-005 8.6247e-003
          30 4.4884e-021 2.2969e-023 1.0521e-021 9.5855e-021 2.5265e-019 4.1742e-019 5.4308e-020 1.8089e-018 4.6410e-016 3.0713e-014 3.2003e-011 6.4371e-008 4.9364e-005 6.7839e-003
          31 1.4314e-021 4.5838e-024 2.2517e-021 5.4886e-021 6.2328e-020 3.3806e-020 2.4719e-019 7.9564e-018 1.5735e-015 9.9235e-014 8.6206e-011 1.3227e-007 6.9826e-005 7.8142e-003
          32 3.8763e-021 6.4844e-024 1.5859e-020 2.2547e-020 1.1682e-019 3.1601e-023 2.6128e-018 3.7639e-017 5.1468e-015 3.0347e-013 2.1989e-010 2.5807e-007 9.6745e-005 8.8971e-003
          33 1.9805e-020 1.0274e-023 1.6814e-019 1.6712e-019 3.4205e-019 5.8565e-019 2.5325e-017 1.9265e-016 1.6273e-014 8.8829e-013 5.3641e-010 4.8299e-007 1.3263e-004 1.0075e-002
          34 2.1217e-019 5.3486e-025 3.6819e-018 2.7187e-018 1.2286e-018 3.0490e-017 4.1048e-016 1.3448e-015 4.9800e-014 2.4832e-012 1.2506e-009 8.6715e-007 1.7979e-004 1.1323e-002
          35 4.0685e-008 6.0137e-011 1.5448e-006 8.8316e-007 4.0671e-010 1.8100e-005 1.1314e-004 8.2984e-005 4.2172e-009 6.0560e-006 5.4538e-006 5.4694e-006 3.2860e-004 1.6494e-002
          36 3.6033e-017 7.1474e-020 1.5219e-015 8.4497e-016 9.0958e-018 1.8322e-014 1.0528e-013 5.6955e-014 1.5043e-013 7.1200e-012 2.7819e-009 1.4964e-006 2.4084e-004 1.2607e-002
          37 3.6396e-019 1.1877e-020 7.3211e-017 2.9912e-017 3.0661e-017 1.0666e-015 2.5051e-015 1.4717e-015 4.4144e-013 1.7622e-011 6.0005e-009 2.5018e-006 3.2050e-004 1.3978e-002
          38 5.1406e-020 4.5397e-020 1.2783e-016 3.6030e-017 1.8454e-016 2.0682e-015 1.3858e-015 2.0378e-014 1.3159e-012 4.4276e-011 1.2425e-008 4.0467e-006 4.2175e-004 1.5363e-002
          39 7.5865e-018 3.0853e-019 4.5289e-016 7.5472e-017 1.4826e-015 7.8429e-015 1.8639e-016 1.5757e-013 4.1421e-012 1.0839e-010 2.4841e-008 6.3576e-006 5.4898e-004 1.6741e-002
          40 2.4352e-016 4.1095e-018 3.1703e-015 2.0024e-016 2.0971e-014 5.8719e-014 1.6501e-014 1.7072e-012 1.6155e-011 2.6069e-010 4.8179e-008 9.7598e-006 7.0892e-004 1.8150e-002
          41 1.3733e-013 1.4322e-015 5.3174e-013 1.2539e-016 7.3091e-012 1.0985e-011 1.9307e-011 3.9828e-010 6.5686e-010 6.5366e-010 8.8065e-008 1.4650e-005 9.0438e-004 1.9501e-002
          42 6.2338e-005 6.2108e-007 2.0812e-004 1.2003e-007 3.1597e-003 4.3848e-003 9.0825e-003 1.6252e-001 1.8566e-001 3.1507e-004 1.0128e-002 7.5221e-003 5.5936e-003 5.7667e-003
          43 1.7831e-014 1.3570e-016 1.9070e-014 3.7320e-015 6.6385e-013 5.0037e-013 2.9463e-012 2.1540e-011 4.8629e-012 1.4110e-009 1.6795e-007 2.1434e-005 1.1416e-003 2.0783e-002
          44 2.6946e-014 1.6360e-016 4.1832e-015 1.6610e-014 7.4134e-013 2.2790e-013 4.4736e-012 1.2504e-011 7.4133e-011 3.3658e-009 3.0089e-007 3.0961e-005 1.4293e-003 2.2030e-002
          45 9.2956e-014 4.7436e-016 9.8444e-016 9.9655e-014 1.9317e-012 1.2346e-013 1.4637e-011 1.3634e-011 3.6379e-010 8.3845e-009 5.2878e-007 4.3976e-005 1.7706e-003 2.3148e-002
          46 6.0054e-013 2.6513e-015 1.6698e-013 9.3342e-013 9.4216e-012 4.3216e-014 8.7877e-011 1.6381e-011 2.1491e-009 2.4440e-008 9.1500e-007 6.1535e-005 2.1718e-003 2.4103e-002
          47 1.7334e-011 6.6908e-014 1.4655e-011 3.5964e-011 2.0088e-010 4.0187e-011 2.3471e-009 4.3565e-015 4.6246e-008 1.7089e-007 1.5815e-006 8.4642e-005 2.6490e-003 2.4931e-002
          48 1.1051e-004 4.0207e-007 1.3027e-004 2.5602e-004 1.1092e-003 4.6029e-004 1.4477e-002 3.9003e-004 2.5015e-001 3.9034e-001 3.5601e-004 1.9395e-002 1.2491e-002 5.8451e-003
          49 2.9191e-011 9.7738e-014 4.9971e-011 7.7670e-011 2.3762e-010 2.1679e-010 3.6640e-009 5.0881e-010 5.1967e-008 4.6512e-009 2.6360e-006 1.1938e-004 3.1874e-003 2.5596e-002
          50 1.2751e-011 3.5885e-014 3.7792e-011 4.2830e-011 6.5865e-011 2.0138e-010 1.4868e-009 7.9722e-010 1.4349e-008 3.4014e-008 4.5631e-006 1.6188e-004 3.8176e-003 2.5992e-002
          51 1.8467e-011 4.0719e-014 8.8819e-011 7.8484e-011 4.8460e-011 5.3403e-010 1.9962e-009 2.5268e-009 1.3029e-008 1.6345e-007 8.1383e-006 2.1984e-004 4.5385e-003 2.6199e-002
          52 4.8382e-011 7.1676e-014 3.7270e-010 2.6556e-010 3.3102e-011 2.4330e-009 4.7975e-009 1.2586e-008 2.2035e-008 6.8440e-007 1.5984e-005 2.9812e-004 5.3549e-003 2.6203e-002
          53 2.9410e-010 1.9328e-013 3.7457e-009 2.1834e-009 1.6086e-011 2.5999e-008 2.6031e-008 1.4338e-007 9.0281e-008 5.1533e-006 4.5283e-005 4.0151e-004 6.2280e-003 2.5989e-002
          54 1.1444e-005 8.0137e-010 2.3727e-004 1.1703e-004 2.6837e-005 1.7161e-003 8.7797e-004 9.9459e-003 2.5361e-003 2.2559e-001 4.2969e-001 1.7934e-003 1.4910e-002 1.2824e-002
          55 1.0063e-008 1.4721e-013 2.3228e-007 1.1082e-007 3.4803e-008 1.6922e-006 7.4381e-007 9.9035e-006 2.0786e-006 2.0344e-004 2.2749e-004 6.2510e-004 8.0205e-003 2.4175e-002
          56 2.3911e-010 3.9568e-013 1.2338e-008 4.7593e-009 5.8547e-009 9.3512e-008 1.2053e-008 5.8164e-007 2.5908e-008 6.2420e-006 6.7301e-006 7.9971e-004 8.6771e-003 2.4216e-002
          57 5.3484e-011 1.7336e-012 1.1091e-008 3.3650e-009 1.0831e-008 8.6886e-008 3.9514e-010 5.7577e-007 9.5704e-012 3.1233e-006 3.4310e-005 1.1487e-003 9.9521e-003 2.3153e-002
          58 5.1335e-013 8.0356e-012 2.0012e-008 4.5397e-009 3.3904e-008 1.6129e-007 8.4325e-009 1.1408e-006 5.4542e-008 3.2637e-006 9.8148e-005 1.7804e-003 1.1335e-002 2.1715e-002
          59 5.4171e-010 5.6229e-011 6.8435e-008 1.0579e-008 1.8580e-007 5.6571e-007 1.6861e-007 4.2755e-006 8.7267e-007 7.3699e-006 3.5288e-004 3.3701e-003 1.2592e-002 1.9887e-002
          60 4.6043e-008 1.9646e-009 1.2983e-006 1.1372e-007 5.4580e-006 1.0993e-005 8.9679e-006 8.8893e-005 4.5674e-005 1.1270e-004 5.6237e-003 1.9148e-002 1.0299e-002 1.6538e-002
          61 3.0087e-006 1.0642e-007 5.7355e-005 3.7718e-006 2.8103e-004 4.8987e-004 5.3465e-004 4.0597e-003 2.7389e-003 4.8425e-003 2.2479e-001 4.0201e-001 3.0101e-002 2.0364e-003
          62 5.1944e-008 1.3994e-009 5.1695e-007 1.5238e-008 3.3970e-006 4.4926e-006 8.0914e-006 3.9067e-005 4.2124e-005 4.3853e-005 1.6086e-003 7.9771e-005 2.3610e-002 1.6633e-002
          63 3.1659e-008 6.3390e-010 1.3143e-007 4.7342e-012 1.3858e-006 1.1789e-006 4.2635e-006 1.1109e-005 2.2778e-005 1.2305e-005 2.6790e-004 1.1147e-003 2.5759e-002 1.3477e-002
          64 5.0384e-008 8.0356e-010 8.8406e-008 5.2163e-009 1.6155e-006 8.3066e-007 6.0430e-006 8.6489e-006 3.2921e-005 9.4142e-006 1.1589e-004 3.3207e-003 3.1977e-002 9.8330e-003
          65 1.3438e-007 1.7676e-009 9.0171e-008 4.1441e-008 3.3249e-006 9.1998e-007 1.4564e-005 1.1045e-005 8.0081e-005 1.0284e-005 9.0048e-005 8.4390e-003 4.4787e-002 5.0057e-003
          66 6.7128e-007 7.4294e-009 1.2992e-007 3.5563e-007 1.3282e-005 1.5926e-006 6.6357e-005 2.4387e-005 3.6432e-004 1.2571e-005 1.7810e-004 3.0227e-002 8.1948e-002 3.7990e-007
          67 4.9183e-006 4.7634e-008 1.7741e-007 3.4703e-006 8.2498e-005 3.4475e-006 4.5305e-004 7.9953e-005 2.4665e-003 4.4477e-006 8.9483e-004 1.4782e-001 1.7365e-001 5.0454e-002
          68 3.7211e-006 3.2760e-008 3.6498e-009 3.0839e-006 5.5709e-005 5.8091e-007 3.2619e-004 2.8673e-005 1.7587e-003 7.2113e-006 6.3150e-004 7.8322e-002 2.9664e-002 8.0894e-002
          69 1.0561e-006 7.9202e-009 4.3510e-008 1.0841e-006 1.3166e-005 6.6367e-008 8.5377e-005 9.4344e-007 4.5025e-004 2.7511e-005 2.0019e-004 1.0898e-002 1.6458e-003 3.5073e-002
          70 6.6557e-007 4.1318e-009 1.2698e-007 8.2652e-007 6.7653e-006 5.2053e-007 4.9149e-005 4.6753e-007 2.5072e-004 5.3957e-005 1.5796e-004 2.4668e-003 1.2286e-002 2.0438e-002
          71 6.7097e-007 3.3804e-009 2.8733e-007 9.7822e-007 5.5091e-006 1.4353e-006 4.5140e-005 4.0091e-006 2.2073e-004 1.0748e-004 1.8985e-004 5.9660e-004 2.4053e-002 1.2534e-002
          72 8.9255e-007 3.5692e-009 6.5715e-007 1.4940e-006 5.8524e-006 3.5448e-006 5.4625e-005 1.3521e-005 2.5399e-004 2.2704e-004 2.6859e-004 7.4954e-005 3.8404e-002 6.1046e-003
          73 1.3433e-006 4.1621e-009 1.4788e-006 2.5372e-006 6.9406e-006 8.2685e-006 7.4767e-005 3.6303e-005 3.2839e-004 4.7594e-004 3.7721e-004 6.9303e-006 5.4116e-002 9.4189e-004
          74 1.7520e-006 4.0920e-009 2.6498e-006 3.6850e-006 7.0157e-006 1.5084e-005 8.8734e-005 7.1467e-005 3.6607e-004 7.9426e-004 4.0127e-004 7.8325e-005 5.6387e-002 1.0102e-003
          75 1.5555e-006 2.5950e-009 3.1008e-006 3.6262e-006 4.6410e-006 1.7815e-005 7.1331e-005 8.8506e-005 2.7381e-004 8.6079e-004 2.4414e-004 5.9754e-005 3.4745e-002 7.0929e-003
          76 1.0484e-006 1.1147e-009 2.7258e-006 2.7221e-006 2.1358e-006 1.5727e-005 4.2908e-005 8.0721e-005 1.5045e-004 6.9272e-004 8.0477e-005 3.3196e-006 1.3394e-002 1.1409e-002
          77 6.9192e-007 3.7982e-010 2.3386e-006 2.0159e-006 8.2447e-007 1.3503e-005 2.4776e-005 7.0863e-005 7.7204e-005 5.3751e-004 9.7454e-006 2.3384e-005 3.7464e-003 1.2033e-002
          78 4.9781e-007 8.7972e-011 2.1831e-006 1.6410e-006 2.5506e-007 1.2583e-005 1.5218e-005 6.6993e-005 4.0447e-005 4.4952e-004 2.9089e-006 1.1789e-004 6.2663e-004 1.0956e-002
          79 3.9088e-007 1.6562e-012 2.2276e-006 1.4727e-006 3.2932e-008 1.2797e-005 9.8632e-006 6.8733e-005 2.0855e-005 4.0822e-004 3.6528e-005 2.5798e-004 1.6885e-006 9.2604e-003
          80 3.2367e-007 3.6299e-011 2.4140e-006 1.4126e-006 1.3224e-008 1.3808e-005 6.4068e-006 7.4518e-005 9.3623e-006 3.9203e-004 1.0488e-004 4.1168e-004 1.9517e-004 7.2792e-003
          81 2.6856e-007 1.7070e-010 2.6586e-006 1.3828e-006 1.6731e-007 1.5135e-005 3.8306e-006 8.1833e-005 2.6462e-006 3.8162e-004 2.0435e-004 5.3261e-004 5.0604e-004 5.1431e-003
          82 2.1025e-007 3.8544e-010 2.8310e-006 1.3111e-006 4.8541e-007 1.6036e-005 1.8353e-006 8.6689e-005 3.6819e-008 3.5851e-004 3.1789e-004 5.6377e-004 6.1586e-004 3.0774e-003
          83 1.4716e-007 6.2810e-010 2.8071e-006 1.1561e-006 9.0714e-007 1.5819e-005 5.2336e-007 8.5369e-005 1.4127e-006 3.1282e-004 4.1220e-004 4.7880e-004 4.6838e-004 1.4428e-003
          84 8.8961e-008 8.3207e-010 2.5732e-006 9.3815e-007 1.3282e-006 1.4425e-005 1.2429e-008 7.7620e-005 5.7691e-006 2.5131e-004 4.6032e-004 3.1893e-004 2.1599e-004 4.7285e-004
          85 4.5171e-008 9.6559e-010 2.2281e-006 7.1306e-007 1.6779e-006 1.2425e-005 1.8829e-007 6.6591e-005 1.1479e-005 1.8951e-004 4.6249e-004 1.5930e-004 3.8939e-005 7.8153e-005
          86 1.7820e-008 1.0398e-009 1.8792e-006 5.2123e-007 1.9536e-006 1.0424e-005 8.0920e-007 5.5589e-005 1.7400e-005 1.3796e-004 4.3706e-004 4.9903e-005 3.8230e-006 2.4639e-009
          87 3.9596e-009 1.0807e-009 1.5803e-006 3.7310e-007 2.1884e-006 8.7185e-006 1.6886e-006 4.6224e-005 2.3189e-005 9.8909e-005 4.0157e-004 2.9043e-006 8.0244e-005 2.8212e-005
          88 3.0690e-013 1.1068e-009 1.3388e-006 2.6236e-007 2.4122e-006 7.3466e-006 2.7369e-006 3.8691e-005 2.8909e-005 7.0231e-005 3.6529e-004 1.0542e-005 2.0761e-004 5.9209e-005
          89 3.4757e-009 1.1242e-009 1.1416e-006 1.7919e-007 2.6346e-006 6.2303e-006 3.9125e-006 3.2567e-005 3.4599e-005 4.9006e-005 3.3088e-004 5.9299e-005 3.3060e-004 6.2736e-005
          90 1.2906e-008 1.1312e-009 9.7280e-007 1.1610e-007 2.8483e-006 5.2798e-006 5.1744e-006 2.7374e-005 4.0126e-005 3.3020e-005 2.9816e-004 1.3419e-004 4.0983e-004 4.3651e-005
          91 2.7280e-008 1.1255e-009 8.2202e-007 6.8708e-008 3.0417e-006 4.4368e-006 6.4766e-006 2.2799e-005 4.5291e-005 2.0935e-005 2.6681e-004 2.2021e-004 4.2661e-004 1.8417e-005
          92 4.5678e-008 1.1032e-009 6.8187e-007 3.4489e-008 3.1962e-006 3.6595e-006 7.7541e-006 1.8624e-005 4.9777e-005 1.1940e-005 2.3614e-004 3.0328e-004 3.8136e-004 2.0421e-006
          93 6.6526e-008 1.0546e-009 5.4607e-007 1.2222e-008 3.2719e-006 2.9136e-006 8.8675e-006 1.4673e-005 5.2885e-005 5.5895e-006 2.0459e-004 3.6876e-004 2.8867e-004 2.4830e-006
          94 8.7428e-008 9.7665e-010 4.1640e-007 1.4376e-009 3.2385e-006 2.2083e-006 9.6637e-006 1.0993e-005 5.4005e-005 1.7277e-006 1.7229e-004 4.0490e-004 1.7734e-004 1.8705e-005
          95 1.0668e-007 8.8128e-010 3.0144e-007 9.0123e-010 3.1152e-006 1.5885e-006 1.0124e-005 7.8074e-006 5.3352e-005 1.1328e-007 1.4177e-004 4.1086e-004 8.0381e-005 4.2550e-005
          96 1.2345e-007 7.8036e-010 2.0591e-007 8.5065e-009 2.9314e-006 1.0776e-006 1.0292e-005 5.2201e-006 5.1378e-005 3.0734e-007 1.1461e-004 3.9238e-004 1.8916e-005 6.4393e-005
          97 1.3680e-007 6.7942e-010 1.3048e-007 2.1894e-008 2.7011e-006 6.7776e-007 1.0183e-005 3.2267e-006 4.8317e-005 1.8203e-006 9.1034e-005 3.5587e-004 3.7379e-008 7.6881e-005
          98 1.4740e-007 5.8809e-010 7.5271e-008 3.8974e-008 2.4612e-006 3.8760e-007 9.9151e-006 1.8049e-006 4.4834e-005 4.1965e-006 7.1669e-005 3.1147e-004 1.9278e-005 7.7689e-005
          99 1.5626e-007 5.1039e-010 3.7585e-008 5.8452e-008 2.2340e-006 1.9143e-007 9.5838e-006 8.6315e-007 4.1375e-005 7.1164e-006 5.6195e-005 2.6637e-004 6.5943e-005 6.8397e-005
         100 1.6296e-007 4.4337e-010 1.4148e-008 7.9040e-008 2.0137e-006 7.0842e-008 9.1760e-006 3.0070e-007 3.7873e-005 1.0308e-005 4.3622e-005 2.2293e-004 1.2749e-004 5.2120e-005
         101 1.6844e-007 3.8813e-010 2.4527e-009 1.0029e-007 1.8120e-006 1.1717e-008 8.7558e-006 4.0128e-008 3.4581e-005 1.3635e-005 3.3572e-005 1.8438e-004 1.9294e-004 3.3502e-005
         102 1.7236e-007 3.4171e-010 2.3268e-010 1.2146e-007 1.6223e-006 1.4640e-009 8.3055e-006 1.4384e-008 3.1401e-005 1.6950e-005 2.5382e-005 1.5084e-004 2.5300e-004 1.6531e-005
         103 1.7428e-007 3.0206e-010 5.7019e-009 1.4160e-007 1.4404e-006 3.0179e-008 7.8121e-006 1.7103e-007 2.8275e-005 2.0087e-005 1.8662e-005 1.2223e-004 3.0020e-004 4.6378e-006
         104 1.7418e-007 2.6816e-010 1.7237e-008 1.6010e-007 1.2670e-006 8.8992e-008 7.2835e-006 4.6432e-007 2.5228e-005 2.2935e-005 1.3193e-005 9.8444e-005 3.3057e-004 2.3224e-008
         105 1.7015e-007 2.3653e-010 3.2849e-008 1.7430e-007 1.0909e-006 1.6739e-007 6.6546e-006 8.4169e-007 2.2046e-005 2.5101e-005 8.7414e-006 7.8269e-005 3.3901e-004 3.3271e-006
         106 1.6094e-007 2.0549e-010 4.9686e-008 1.8144e-007 9.1127e-007 2.5079e-007 5.9044e-006 1.2332e-006 1.8703e-005 2.6181e-005 5.2809e-006 6.1187e-005 3.2409e-004 1.3124e-005
