   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 1.7473e-009 3.6707e-009 1.1182e-006 1.4719e-005 4.1195e-003 7.4894e-002 2.7730e-001 1.1231e-001 5.8701e-002 2.2369e-002 7.4446e-002 1.5652e-002 6.7815e-003 4.1379e-002 4.3616e-002 1.7688e-002 6.5015e-004 5.6682e-003 2.2333e-002 3.6753e-002 4.2325e-002 3.9708e-002 3.2601e-002 2.4395e-002 1.7056e-002 1.1325e-002 7.2251e-003 4.4617e-003 2.6773e-003 1.5633e-003 8.8962e-004 4.9548e-004 2.7202e-004 1.4844e-004 8.1088e-005 4.4507e-005 2.4570e-005 1.3639e-005 7.6084e-006 4.2577e-006 2.3760e-006 1.3064e-006 6.9502e-007 3.4996e-007 1.6310e-007 6.9099e-008 2.6467e-008 9.4162e-009 3.4427e-009 1.5870e-009 1.1006e-009 1.0616e-009 1.1314e-009 1.1244e-009 9.3735e-010 5.7077e-010 2.4305e-010
          11 1.8730e-010 2.5234e-007 2.6033e-006 2.3487e-006 4.4585e-005 5.4602e-003 9.1780e-002 3.0070e-001 8.7855e-002 7.2108e-002 8.1356e-003 6.7954e-002 2.8006e-002 5.8926e-004 2.7824e-002 4.3100e-002 2.6434e-002 5.2750e-003 6.1852e-004 1.1256e-002 2.5869e-002 3.5601e-002 3.7825e-002 3.4199e-002 2.7682e-002 2.0696e-002 1.4593e-002 9.8399e-003 6.4054e-003 4.0508e-003 2.4987e-003 1.5072e-003 8.9070e-004 5.1672e-004 2.9525e-004 1.6691e-004 9.3870e-005 5.2815e-005 2.9876e-005 1.7055e-005 9.8424e-006 5.7400e-006 3.3718e-006 1.9833e-006 1.1584e-006 6.6557e-007 3.7264e-007 2.0164e-007 1.0485e-007 5.2249e-008 2.4992e-008 1.1548e-008 5.2187e-009 2.3374e-009 1.0327e-009 4.1507e-010 1.4500e-010
          12 4.4055e-009 6.4655e-008 1.8788e-008 1.1993e-006 1.0863e-007 1.0989e-005 5.5440e-003 1.0450e-001 3.2647e-001 7.7389e-002 7.5820e-002 1.9926e-003 5.7116e-002 3.6222e-002 4.9468e-004 1.6134e-002 3.7403e-002 3.1019e-002 1.1297e-002 3.2244e-004 4.1239e-003 1.6029e-002 2.7249e-002 3.3037e-002 3.2971e-002 2.8893e-002 2.3083e-002 1.7244e-002 1.2260e-002 8.3899e-003 5.5661e-003 3.5995e-003 2.2788e-003 1.4162e-003 8.6500e-004 5.1930e-004 3.0683e-004 1.7911e-004 1.0394e-004 6.0393e-005 3.5331e-005 2.0866e-005 1.2439e-005 7.4789e-006 4.5339e-006 2.7726e-006 1.7105e-006 1.0618e-006 6.5943e-007 4.0628e-007 2.4609e-007 1.4539e-007 8.3343e-008 4.6034e-008 2.3900e-008 1.0620e-008 3.8819e-009
          13 1.1660e-009 9.0897e-008 8.7323e-007 2.5380e-006 1.1902e-006 4.3584e-006 1.0581e-005 4.1052e-003 1.0718e-001 3.5144e-001 7.9663e-002 7.1962e-002 1.7360e-004 4.7152e-002 4.0254e-002 3.1867e-003 8.4491e-003 3.0508e-002 3.2220e-002 1.6487e-002 2.5916e-003 8.0927e-004 8.8778e-003 1.9597e-002 2.7384e-002 3.0168e-002 2.8582e-002 2.4400e-002 1.9315e-002 1.4445e-002 1.0340e-002 7.1555e-003 4.8253e-003 3.1865e-003 2.0661e-003 1.3168e-003 8.2624e-004 5.1154e-004 3.1330e-004 1.9025e-004 1.1473e-004 6.8855e-005 4.1266e-005 2.4827e-005 1.5086e-005 9.3056e-006 5.8389e-006 3.7202e-006 2.3963e-006 1.5518e-006 1.0053e-006 6.4862e-007 4.1446e-007 2.5867e-007 1.5135e-007 7.3774e-008 2.8321e-008
          14 3.9842e-009 4.0370e-008 9.3012e-008 3.3522e-009 1.1613e-006 1.5315e-006 1.9881e-005 2.0260e-004 1.7080e-003 1.0023e-001 3.8033e-001 9.6809e-002 6.1513e-002 3.7114e-005 3.9204e-002 4.0459e-002 6.1761e-003 3.9265e-003 2.3626e-002 3.0495e-002 1.9641e-002 5.5767e-003 1.1771e-006 4.1648e-003 1.3066e-002 2.1360e-002 2.6033e-002 2.6624e-002 2.4218e-002 2.0256e-002 1.5898e-002 1.1881e-002 8.5566e-003 5.9944e-003 4.1096e-003 2.7653e-003 1.8301e-003 1.1941e-003 7.7012e-004 4.9187e-004 3.1120e-004 1.9499e-004 1.2110e-004 7.4777e-005 4.6162e-005 2.8668e-005 1.8000e-005 1.1451e-005 7.3776e-006 4.8026e-006 3.1506e-006 2.0752e-006 1.3639e-006 8.7940e-007 5.3121e-007 2.6532e-007 1.0317e-007
          15 2.0991e-009 7.3621e-009 7.8197e-008 7.2311e-007 7.7953e-007 2.4181e-008 6.9147e-007 2.4987e-005 6.4253e-004 3.6949e-005 7.9740e-002 4.0441e-001 1.3383e-001 4.5257e-002 2.8646e-004 3.4180e-002 3.8473e-002 8.3661e-003 1.6787e-003 1.8080e-002 2.7722e-002 2.1083e-002 8.2108e-003 5.6939e-004 1.5750e-003 8.3173e-003 1.6140e-002 2.1737e-002 2.3947e-002 2.3138e-002 2.0360e-002 1.6718e-002 1.3032e-002 9.7594e-003 7.0822e-003 5.0143e-003 3.4835e-003 2.3838e-003 1.6104e-003 1.0753e-003 7.1032e-004 4.6495e-004 3.0208e-004 1.9512e-004 1.2546e-004 8.0404e-005 5.1471e-005 3.3006e-005 2.1275e-005 1.3826e-005 9.0704e-006 5.9940e-006 3.9619e-006 2.5711e-006 1.5616e-006 7.8277e-007 3.0489e-007
          16 8.1081e-010 1.6029e-008 1.5208e-007 4.5473e-007 6.6861e-008 6.7587e-007 8.4862e-007 1.2137e-006 6.9246e-006 1.1858e-003 1.5389e-003 4.9085e-002 4.1300e-001 1.9776e-001 2.4636e-002 5.8470e-004 3.2196e-002 3.4852e-002 9.2151e-003 7.2789e-004 1.4078e-002 2.4462e-002 2.0935e-002 9.8868e-003 1.5789e-003 4.0428e-004 5.0603e-003 1.1851e-002 1.7605e-002 2.0781e-002 2.1215e-002 1.9563e-002 1.6753e-002 1.3571e-002 1.0526e-002 7.8872e-003 5.7554e-003 4.1171e-003 2.9001e-003 2.0163e-003 1.3859e-003 9.4356e-004 6.3774e-004 4.2864e-004 2.8667e-004 1.9075e-004 1.2635e-004 8.3413e-005 5.5037e-005 3.6391e-005 2.4152e-005 1.6065e-005 1.0645e-005 6.9066e-006 4.1883e-006 2.0960e-006 8.1562e-007
          17 2.5512e-009 1.2075e-009 3.0950e-008 2.8227e-009 2.0971e-007 4.7648e-007 3.2719e-008 5.6991e-007 8.2290e-006 1.5224e-005 1.2629e-003 8.1547e-003 1.5807e-002 3.8480e-001 2.9390e-001 5.3789e-003 1.2355e-003 3.3958e-002 2.9609e-002 8.9073e-003 4.1609e-004 1.1366e-002 2.1335e-002 1.9736e-002 1.0535e-002 2.4712e-003 3.3008e-005 3.0077e-003 8.5987e-003 1.4026e-002 1.7624e-002 1.8872e-002 1.8130e-002 1.6121e-002 1.3515e-002 1.0811e-002 8.3385e-003 6.2590e-003 4.6021e-003 3.3268e-003 2.3705e-003 1.6705e-003 1.1681e-003 8.1242e-004 5.6211e-004 3.8668e-004 2.6451e-004 1.8015e-004 1.2246e-004 8.3235e-005 5.6591e-005 3.8386e-005 2.5807e-005 1.6906e-005 1.0311e-005 5.1753e-006 2.0162e-006
          18 2.7439e-010 5.5510e-010 6.8813e-009 1.5792e-007 4.5646e-007 5.8160e-010 8.8677e-007 4.5911e-007 1.9111e-009 1.1317e-005 1.7599e-004 5.0505e-004 1.7877e-002 3.5001e-005 2.9640e-001 4.0827e-001 1.7908e-003 3.5894e-003 4.1699e-002 2.2351e-002 8.0690e-003 4.4742e-004 9.7087e-003 1.8823e-002 1.8045e-002 1.0373e-002 2.9851e-003 1.1840e-005 1.8304e-003 6.3498e-003 1.1243e-002 1.4845e-002 1.6519e-002 1.6443e-002 1.5096e-002 1.3014e-002 1.0692e-002 8.4742e-003 6.5297e-003 4.9143e-003 3.6292e-003 2.6442e-003 1.9088e-003 1.3676e-003 9.7267e-004 6.8715e-004 4.8310e-004 3.3875e-004 2.3726e-004 1.6592e-004 1.1566e-004 8.0074e-005 5.4719e-005 3.6311e-005 2.2366e-005 1.1300e-005 4.4166e-006
          19 4.7223e-010 9.2839e-010 4.1940e-008 2.0095e-007 1.3183e-007 1.7932e-007 5.4050e-007 6.5385e-008 1.0439e-006 2.9667e-006 7.7414e-007 5.0645e-004 8.2759e-005 2.2184e-002 2.5452e-002 1.5313e-001 4.9063e-001 3.4138e-002 1.1789e-002 6.0655e-002 1.2352e-002 7.5754e-003 9.2743e-004 8.6145e-003 1.6923e-002 1.5961e-002 9.5593e-003 3.0118e-003 6.4766e-005 1.2013e-003 4.8766e-003 9.1111e-003 1.2446e-002 1.4294e-002 1.4613e-002 1.3722e-002 1.2114e-002 1.0202e-002 8.2670e-003 6.4962e-003 4.9887e-003 3.7656e-003 2.8021e-003 2.0602e-003 1.5013e-003 1.0878e-003 7.8526e-004 5.6484e-004 4.0466e-004 2.8867e-004 2.0500e-004 1.4464e-004 1.0077e-004 6.8096e-005 4.2579e-005 2.1729e-005 8.5337e-006
          20 1.1279e-009 5.1203e-010 3.1928e-008 6.5334e-008 6.4751e-010 1.9823e-007 3.1710e-008 4.6442e-007 2.5293e-007 4.4419e-008 8.0314e-006 3.6457e-005 5.5487e-004 3.1953e-003 1.2092e-002 8.9526e-002 2.2185e-002 4.5575e-001 1.0713e-001 3.3520e-002 1.0106e-001 1.9395e-003 9.1297e-003 2.7787e-003 7.2644e-003 1.5786e-002 1.3448e-002 8.2904e-003 2.6111e-003 7.7684e-005 9.1302e-004 3.9442e-003 7.5061e-003 1.0476e-002 1.2251e-002 1.2713e-002 1.2159e-002 1.0941e-002 9.3657e-003 7.7156e-003 6.1779e-003 4.8333e-003 3.7069e-003 2.8004e-003 2.0944e-003 1.5550e-003 1.1469e-003 8.4051e-004 6.1312e-004 4.4581e-004 3.2302e-004 2.3236e-004 1.6462e-004 1.1273e-004 7.1176e-005 3.6544e-005 1.4394e-005
          21 5.0247e-010 3.1294e-010 7.3048e-009 1.3019e-009 5.1757e-008 7.9246e-008 3.8555e-008 2.8561e-007 2.8746e-008 4.5497e-007 1.4693e-006 1.4439e-006 2.3701e-004 3.0407e-005 9.9082e-003 1.5105e-007 1.2809e-001 2.3798e-002 2.5865e-001 1.6775e-001 6.7403e-002 1.7226e-001 4.2077e-003 1.7293e-002 9.7924e-003 4.3453e-003 1.6525e-002 1.0067e-002 7.0163e-003 1.8723e-003 4.4265e-005 8.4698e-004 3.4011e-003 6.3576e-003 8.9216e-003 1.0431e-002 1.0906e-002 1.0563e-002 9.5885e-003 8.2970e-003 6.9410e-003 5.6360e-003 4.4588e-003 3.4652e-003 2.6614e-003 2.0215e-003 1.5190e-003 1.1327e-003 8.4137e-004 6.2317e-004 4.5906e-004 3.3465e-004 2.3963e-004 1.6560e-004 1.0537e-004 5.4409e-005 2.1493e-005
          22 1.8570e-011 2.0384e-010 5.4144e-012 1.1461e-008 6.8241e-008 1.4667e-008 1.1657e-007 7.2876e-008 2.0531e-007 1.9004e-007 5.2494e-010 4.5207e-006 2.3890e-005 3.4254e-004 1.2558e-003 9.3107e-003 2.5105e-002 6.6449e-002 1.7198e-001 3.7487e-002 1.2336e-001 7.3180e-002 2.4590e-001 4.3665e-002 4.3653e-002 3.4840e-002 2.2892e-004 2.3059e-002 4.8363e-003 6.7440e-003 8.0229e-004 1.7865e-005 1.0161e-003 3.0460e-003 5.6028e-003 7.6424e-003 8.8038e-003 9.2684e-003 8.9316e-003 8.1355e-003 7.1272e-003 5.9933e-003 4.8921e-003 3.9240e-003 3.0915e-003 2.3915e-003 1.8303e-003 1.3939e-003 1.0552e-003 7.9148e-004 5.8807e-004 4.3276e-004 3.1363e-004 2.1952e-004 1.4116e-004 7.3380e-005 2.9076e-005
          23 8.7423e-011 8.2233e-011 3.0413e-009 2.7714e-008 4.8530e-008 1.2132e-010 1.2825e-007 6.9988e-009 2.3095e-007 1.9887e-008 1.9862e-007 1.7483e-006 5.6600e-009 1.8007e-004 1.0226e-006 6.0755e-003 4.4142e-005 7.1233e-002 3.0340e-004 2.1622e-001 2.4173e-002 1.5657e-002 1.5914e-002 2.1043e-001 1.0291e-001 9.2834e-002 1.0171e-001 8.1881e-003 4.8365e-002 1.0879e-007 1.0920e-002 3.9517e-005 1.1987e-004 1.8527e-003 2.4354e-003 5.3604e-003 6.2865e-003 7.4673e-003 7.6174e-003 7.2820e-003 6.7089e-003 5.8052e-003 4.9098e-003 4.0617e-003 3.2539e-003 2.5712e-003 2.0194e-003 1.5618e-003 1.1907e-003 9.0364e-004 6.8372e-004 5.1116e-004 3.7348e-004 2.6211e-004 1.6878e-004 8.7872e-005 3.4857e-005
          24 2.3820e-010 6.8268e-012 5.5211e-009 2.8894e-008 2.6907e-008 2.9824e-009 9.9238e-008 6.9685e-010 1.7281e-007 2.8151e-009 2.2252e-007 3.1063e-007 1.9935e-006 4.7431e-005 1.4344e-004 1.6413e-003 4.1280e-003 2.1156e-002 3.3638e-002 9.8280e-002 4.2085e-002 8.7358e-002 1.4599e-002 2.6078e-002 4.0930e-002 6.6264e-002 9.0969e-002 1.7562e-001 5.1212e-002 1.1529e-001 1.8796e-002 3.4508e-002 8.6922e-003 3.1764e-003 6.9795e-003 5.5719e-004 7.2010e-003 3.8426e-003 7.0573e-003 5.4158e-003 6.0322e-003 5.0072e-003 4.5244e-003 3.7897e-003 3.0821e-003 2.5311e-003 1.9924e-003 1.5549e-003 1.2197e-003 9.3717e-004 7.0743e-004 5.3185e-004 3.9455e-004 2.8067e-004 1.8195e-004 9.4926e-005 3.7672e-005
          25 2.4621e-010 7.7766e-012 5.1738e-009 2.1246e-008 1.3032e-008 7.3016e-009 6.1404e-008 7.4029e-009 1.0560e-007 2.3361e-008 1.4039e-007 1.5037e-008 1.9099e-006 8.2762e-006 1.4115e-004 2.3904e-004 4.1566e-003 2.3989e-003 4.1318e-002 1.1150e-002 1.0551e-001 2.4775e-002 8.4253e-003 8.3037e-003 1.0030e-001 2.0950e-002 8.8375e-004 2.3391e-003 8.5098e-002 4.9534e-002 1.5241e-001 7.7477e-002 9.8629e-002 6.3811e-002 3.3470e-002 4.0098e-002 5.0725e-003 2.2796e-002 2.6029e-007 1.2782e-002 1.1888e-003 7.3008e-003 2.1393e-003 4.2466e-003 2.0887e-003 2.4827e-003 1.6000e-003 1.4356e-003 1.0866e-003 8.2471e-004 6.6041e-004 4.9246e-004 3.5747e-004 2.5730e-004 1.7024e-004 8.9760e-005 3.5733e-005
          26 1.6630e-010 3.0776e-011 3.4662e-009 1.2459e-008 5.6528e-009 7.8400e-009 3.1519e-008 1.1071e-008 5.4219e-008 3.1930e-008 6.7791e-008 3.8458e-009 1.0546e-006 9.6944e-007 7.8895e-005 1.2875e-005 2.3073e-003 4.2423e-006 2.4152e-002 1.3658e-004 7.7005e-002 4.5097e-005 2.9594e-002 1.1308e-002 3.2875e-002 3.6395e-003 2.1145e-002 2.9045e-002 6.1408e-002 4.0575e-003 6.1575e-003 1.5564e-002 2.3401e-002 6.3473e-002 9.0679e-002 7.8128e-002 1.1610e-001 5.6513e-002 9.4346e-002 2.8602e-002 5.8961e-002 1.0619e-002 3.1019e-002 2.7326e-003 1.4481e-002 3.4842e-004 6.2247e-003 6.4408e-007 2.5357e-003 1.0761e-004 9.9949e-004 1.8757e-004 3.8015e-004 1.7486e-004 1.2318e-004 7.1051e-005 2.8758e-005
          27 7.3798e-011 2.6674e-011 1.5679e-009 5.2458e-009 1.9494e-009 4.5545e-009 1.2043e-008 7.3926e-009 2.0738e-008 2.0221e-008 2.4204e-008 8.9413e-009 4.0603e-007 6.5499e-008 3.0519e-005 1.2431e-007 8.7621e-004 1.1409e-004 9.1822e-003 1.7381e-003 3.1490e-002 2.3543e-003 1.8855e-002 3.0358e-003 4.9709e-003 1.1410e-002 1.5960e-002 1.0397e-002 9.9197e-003 3.3727e-003 2.8815e-003 3.0736e-002 2.0885e-002 2.4313e-002 1.3201e-002 1.2323e-003 9.2218e-005 1.2483e-002 1.1458e-002 5.2361e-002 3.7702e-002 8.6863e-002 5.7066e-002 9.7469e-002 6.0417e-002 8.6726e-002 5.1410e-002 6.5769e-002 3.7314e-002 4.3938e-002 2.3606e-002 2.5911e-002 1.2708e-002 1.2344e-002 4.2507e-003 1.9918e-003 1.2648e-006
