   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14
          10 1.0356e-007 3.1413e-006 2.4395e-005 3.0671e-008 3.6030e-004 8.9132e-008 1.2082e-004 5.5695e-002 1.5974e-001 4.3532e-004 3.9528e-004 2.0186e-003 2.8100e-003 2.7816e-003 2.1570e-003
          11 4.0022e-008 5.7394e-007 7.2353e-009 4.5611e-005 6.2526e-005 3.2653e-004 1.7575e-004 3.3985e-003 1.6720e-001 5.1040e-003 1.2082e-002 1.3281e-002 1.1000e-002 8.3120e-003 5.4675e-003
          12 3.7822e-010 9.1324e-008 6.4809e-006 2.5933e-005 6.2715e-006 1.5626e-004 2.8536e-004 2.3515e-003 6.1701e-002 4.3437e-002 4.9078e-002 3.4925e-002 2.1892e-002 1.3668e-002 7.8462e-003
          13 1.2765e-008 5.0202e-007 4.5823e-006 1.1631e-006 3.2370e-005 9.1069e-006 1.6131e-004 8.6343e-004 3.4794e-002 7.0849e-002 5.5097e-002 2.6114e-002 1.0953e-002 4.6651e-003 1.8741e-003
          14 9.0180e-009 3.1472e-007 4.4821e-007 2.4700e-006 1.8655e-005 9.9365e-006 4.5456e-005 2.0034e-005 1.5991e-002 1.0204e-001 5.1340e-002 1.2786e-002 1.9227e-003 6.9454e-005 7.0080e-005
          15 1.8580e-009 3.9209e-008 2.2954e-007 5.2799e-006 2.7507e-006 2.5474e-005 3.7029e-007 1.1710e-004 3.8675e-003 1.2783e-001 3.2224e-002 8.2423e-004 1.6540e-003 4.2325e-003 4.3907e-003
          16 4.0614e-012 1.3164e-008 8.5939e-007 3.2965e-006 2.6534e-007 1.6372e-005 1.1131e-005 5.2282e-006 2.2934e-003 1.3398e-001 6.4829e-003 7.8252e-003 1.8179e-002 1.7830e-002 1.2659e-002
          17 3.9152e-010 7.4781e-008 7.6109e-007 8.7790e-007 2.6184e-006 4.6690e-006 1.6946e-005 6.9282e-007 3.2959e-004 1.3775e-001 1.7517e-003 3.7406e-002 3.5751e-002 2.2948e-002 1.2118e-002
          18 7.8436e-010 8.7234e-008 3.7170e-007 2.5214e-008 3.2882e-006 3.0070e-007 1.1591e-005 5.0261e-006 1.1337e-004 1.1900e-001 4.0407e-002 7.0947e-002 3.2109e-002 1.0451e-002 2.5920e-003
          19 8.4360e-010 5.8383e-008 1.0999e-007 1.1588e-007 2.3123e-006 2.2810e-007 5.7458e-006 9.5064e-006 2.2132e-005 8.8171e-002 1.2396e-001 5.5284e-002 3.4748e-003 9.5156e-004 3.9016e-003
          20 7.1735e-010 2.7454e-008 1.3639e-008 3.3461e-007 1.1794e-006 9.8557e-007 2.1888e-006 8.8601e-006 1.4835e-006 4.9488e-002 2.0343e-001 3.8821e-003 1.9355e-002 3.0543e-002 2.2301e-002
          21 5.3745e-010 9.4528e-009 4.9773e-010 4.0848e-007 4.7742e-007 1.3513e-006 5.7385e-007 5.7118e-006 2.0208e-006 1.8384e-002 2.0027e-001 5.0823e-002 7.9295e-002 3.3649e-002 8.9661e-003
          22 3.6509e-010 2.1789e-009 9.5290e-009 3.5737e-007 1.5524e-007 1.2643e-006 6.5850e-008 3.1188e-006 4.1780e-006 3.9397e-003 1.1007e-001 2.4365e-001 2.7739e-002 2.0465e-003 1.2464e-002
          23 2.2171e-010 2.3123e-010 1.5224e-008 2.5104e-007 3.9375e-008 9.2935e-007 1.0257e-009 1.5591e-006 3.3041e-006 2.2143e-004 2.5903e-002 2.9973e-001 8.4535e-002 9.1545e-002 3.4449e-002
          24 1.0862e-010 1.5753e-013 1.1835e-008 1.3358e-007 7.5863e-009 5.0872e-007 1.8170e-008 6.6930e-007 1.6161e-006 3.1545e-007 5.0639e-004 8.1478e-002 5.1129e-001 1.1997e-002 3.3306e-002
