   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          16 2.6725e-002 2.8535e-002 2.3937e-004 2.8455e-002 2.5913e-003 2.7253e-002 7.1104e-003 3.5185e-002 5.6605e-003 5.9725e-002 1.5444e-003 3.6090e-002 4.7377e-003 2.0970e-002 5.7826e-005 7.2722e-003 3.0243e-003 4.8423e-002
          17 2.2813e-002 2.9773e-002 1.6931e-004 2.4147e-002 7.7159e-003 1.7274e-002 1.7353e-002 1.6659e-002 2.4997e-002 3.2987e-002 1.0965e-002 3.4758e-002 4.0546e-003 1.6704e-002 1.0512e-002 4.1319e-006 4.3290e-003 3.1471e-002
          18 1.9273e-002 2.9927e-002 1.4651e-003 1.8691e-002 1.3272e-002 8.2567e-003 2.4967e-002 3.6351e-003 3.7965e-002 6.1129e-003 3.7203e-002 1.0117e-002 2.3689e-002 1.6368e-003 1.6143e-002 5.7891e-003 8.8376e-004 3.8958e-002
          19 1.6391e-002 2.9620e-002 3.6335e-003 1.3361e-002 1.7928e-002 2.3970e-003 2.7585e-002 3.3443e-005 3.6790e-002 7.6223e-004 4.4016e-002 2.5626e-004 2.8656e-002 3.9693e-003 6.5630e-003 1.0990e-002 2.8439e-003 4.4886e-002
          20 1.3947e-002 2.8794e-002 6.2396e-003 8.6347e-003 2.0846e-002 7.5575e-005 2.5260e-002 3.8346e-003 2.5511e-002 1.2439e-002 2.7925e-002 1.3629e-002 1.3813e-002 1.7545e-002 1.2952e-006 6.1638e-003 6.8826e-003 2.8648e-002
          21 1.1789e-002 2.7388e-002 8.8841e-003 4.8380e-003 2.1688e-002 7.6096e-004 1.9598e-002 1.0823e-002 1.2212e-002 2.6255e-002 8.0007e-003 3.0061e-002 8.6308e-004 2.1282e-002 6.0358e-003 3.2859e-004 2.0002e-003 4.4046e-002
          22 9.9080e-003 2.5576e-002 1.1284e-002 2.1694e-003 2.0701e-002 3.3924e-003 1.2854e-002 1.7140e-002 3.0626e-003 3.1857e-002 1.0431e-005 3.2173e-002 3.6165e-003 1.1760e-002 1.4399e-002 2.0824e-003 1.0401e-004 3.2703e-002
          23 8.3163e-003 2.3598e-002 1.3305e-002 6.1758e-004 1.8450e-002 6.8300e-003 6.8768e-003 2.0659e-002 6.4475e-006 2.7987e-002 5.1401e-003 2.0832e-002 1.5776e-002 1.7132e-003 1.4347e-002 7.8962e-003 1.6225e-003 3.1303e-002
          24 6.9882e-003 2.1595e-002 1.4895e-002 2.3589e-005 1.5503e-002 1.0169e-002 2.6581e-003 2.0948e-002 1.8392e-003 1.8865e-002 1.5531e-002 7.2181e-003 2.4250e-002 9.6532e-004 7.2005e-003 1.0292e-002 4.0626e-003 3.9565e-002
          25 5.8767e-003 1.9618e-002 1.6027e-002 1.7336e-004 1.2312e-002 1.2817e-002 4.5458e-004 1.8623e-002 6.1607e-003 9.4454e-003 2.3265e-002 3.2407e-004 2.2833e-002 8.1181e-003 9.5434e-004 7.2729e-003 5.5678e-003 2.3743e-002
          26 4.9413e-003 1.7692e-002 1.6702e-002 8.4596e-004 9.2222e-003 1.4477e-002 4.0283e-005 1.4750e-002 1.0728e-002 2.8983e-003 2.4830e-002 1.8818e-003 1.4362e-002 1.5710e-002 6.5949e-004 2.4582e-003 3.6804e-003 3.7837e-002
          27 4.1524e-003 1.5847e-002 1.6952e-002 1.8356e-003 6.4781e-003 1.5097e-002 9.3140e-004 1.0418e-002 1.4075e-002 1.5471e-004 2.0964e-002 8.2827e-003 5.3462e-003 1.8109e-002 5.2144e-003 3.7417e-005 1.4014e-003 2.3817e-002
          28 3.4875e-003 1.4106e-002 1.6832e-002 2.9652e-003 4.2188e-003 1.4797e-002 2.5704e-003 6.4641e-003 1.5599e-002 5.6306e-004 1.4432e-002 1.4760e-002 4.7334e-004 1.4763e-002 1.0340e-002 1.2010e-003 4.7374e-005 2.9587e-002
          29 2.9283e-003 1.2489e-002 1.6405e-002 4.0946e-003 2.4939e-003 1.3792e-002 4.4551e-003 3.3821e-003 1.5365e-002 2.8066e-003 7.9640e-003 1.8259e-002 6.6572e-004 8.6459e-003 1.2652e-002 4.3243e-003 4.5104e-004 2.7333e-002
          30 2.4584e-003 1.1005e-002 1.5736e-002 5.1205e-003 1.2835e-003 1.2321e-002 6.2065e-003 1.3433e-003 1.3812e-002 5.5984e-003 3.2125e-003 1.8099e-002 4.1298e-003 3.1990e-003 1.1429e-002 7.0710e-003 1.8836e-003 2.2103e-002
          31 2.0607e-003 9.6398e-003 1.4861e-002 5.9651e-003 5.2328e-004 1.0594e-002 7.5752e-003 2.8286e-004 1.1483e-002 8.0135e-003 6.6203e-004 1.5207e-002 8.3204e-003 3.5447e-004 7.9871e-003 8.0357e-003 3.3163e-003 2.9853e-002
          32 1.7199e-003 8.3734e-003 1.3797e-002 6.5639e-003 1.2783e-004 8.7828e-003 8.4199e-003 4.1601e-007 8.8836e-003 9.5444e-003 1.9862e-006 1.1076e-002 1.1322e-002 2.3156e-004 4.2167e-003 7.1374e-003 3.9721e-003 1.8536e-002
          33 1.4259e-003 7.1954e-003 1.2571e-002 6.8756e-003 1.7666e-006 7.0312e-003 8.7024e-003 2.3197e-004 6.4149e-003 1.0055e-002 5.4929e-004 7.0314e-003 1.2358e-002 1.7988e-003 1.4765e-003 5.1680e-003 3.7584e-003 3.0343e-002
          34 1.1638e-003 6.0625e-003 1.1146e-002 6.8364e-003 4.6791e-005 5.4122e-003 8.4103e-003 7.0307e-004 4.3068e-003 9.6085e-003 1.5723e-003 3.8383e-003 1.1543e-002 3.7399e-003 1.8757e-004 3.0589e-003 2.9655e-003 1.9080e-002
          35 9.2179e-004 4.9351e-003 9.4743e-003 6.3776e-003 1.6589e-004 3.9735e-003 7.5620e-003 1.1572e-003 2.6726e-003 8.3861e-003 2.4612e-003 1.7507e-003 9.4893e-003 5.0292e-003 3.9578e-005 1.4463e-003 1.9845e-003 3.1033e-002
          36 6.7902e-004 3.7176e-003 7.3902e-003 5.3480e-003 2.6258e-004 2.6933e-003 6.1003e-003 1.3564e-003 1.4988e-003 6.5114e-003 2.7560e-003 6.3100e-004 6.8065e-003 5.0777e-003 3.7195e-004 5.1443e-004 1.1207e-003 2.4968e-002
          37 3.9953e-004 2.2226e-003 4.5285e-003 3.4445e-003 2.3778e-004 1.4728e-003 3.8032e-003 1.0595e-003 6.8580e-004 3.9186e-003 2.0770e-003 1.6385e-004 3.7965e-003 3.5596e-003 5.1068e-004 1.2413e-004 4.9456e-004 3.9990e-002
