# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=13) -> e + H2(I1Pg) (sum over all bound final vibrational levels)
# Initial-state energy: -1.00346 Hartrees
#
# Threshold: 9.49746E+00 eV
#
# Energy (eV)   CS (a_0^2)
  9.49746E+00   0.00000E+00
  9.50000E+00   1.30809E-06
  1.00000E+01   3.20910E-07
  1.05000E+01   1.32468E-05
  1.15000E+01   7.58987E-05
  1.20000E+01   1.08293E-04
  1.25000E+01   1.38795E-04
  1.30000E+01   1.66882E-04
  1.35000E+01   1.92511E-04
  1.40000E+01   2.15756E-04
  1.45000E+01   2.36751E-04
  1.50000E+01   2.55697E-04
  1.55000E+01   2.72770E-04
  1.60000E+01   2.88138E-04
  1.65000E+01   3.01963E-04
  1.70000E+01   3.14388E-04
  1.75000E+01   3.25539E-04
  1.80000E+01   3.35542E-04
  1.85000E+01   3.44504E-04
  1.90000E+01   3.52519E-04
  1.95000E+01   3.59698E-04
  2.00000E+01   3.66080E-04
  2.10000E+01   3.76838E-04
  2.20000E+01   3.85247E-04
  2.30000E+01   3.91745E-04
  2.40000E+01   3.96640E-04
  2.50000E+01   4.00209E-04
  2.60000E+01   4.02660E-04
  2.70000E+01   4.04179E-04
  2.80000E+01   4.04911E-04
  2.90000E+01   4.05006E-04
  3.00000E+01   4.04508E-04
  3.50000E+01   3.96517E-04
  4.00000E+01   3.83445E-04
  4.50000E+01   3.68569E-04
  5.00000E+01   3.53349E-04
  6.00000E+01   3.24352E-04
  7.00000E+01   2.98497E-04
  8.00000E+01   2.75924E-04
  9.00000E+01   2.56251E-04
  1.00000E+02   2.39048E-04
  1.25000E+02   2.04380E-04
  1.50000E+02   1.78234E-04
  2.00000E+02   1.41377E-04
  2.50000E+02   1.16529E-04
  3.00000E+02   9.85110E-05
  3.50000E+02   8.47337E-05
  4.00000E+02   7.37532E-05
  4.50000E+02   6.47219E-05
  5.00000E+02   5.71249E-05
