# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=3) -> e + D2(B1Su) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  11 <-  3  1.13336E+01    1.98610E-01   9.94870E-02  -5.37270E-01   1.24500E+00  -1.27090E+00   4.99430E-01
  12 <-  3  1.14275E+01    4.76650E-02   2.16750E-02  -1.10630E-01   2.44460E-01  -2.45770E-01   9.40080E-02
  13 <-  3  1.15194E+01    7.27500E-02  -5.35520E-03   2.08140E-02  -3.03570E-02   2.22920E-02  -4.38030E-03
  14 <-  3  1.16095E+01    1.78460E-01   1.26800E-02  -9.57550E-02   2.77790E-01  -3.05450E-01   1.31840E-01
  15 <-  3  1.16976E+01    2.54370E-01   5.56130E-02  -3.41540E-01   8.70770E-01  -9.12500E-01   3.71790E-01
  16 <-  3  1.17839E+01    3.02950E-01   1.01260E-01  -5.94140E-01   1.45750E+00  -1.49800E+00   5.95420E-01
  17 <-  3  1.18684E+01    3.27550E-01   1.33660E-01  -7.69210E-01   1.84720E+00  -1.87130E+00   7.30180E-01
  18 <-  3  1.19511E+01    3.31370E-01   1.48300E-01  -8.44860E-01   2.00410E+00  -2.01480E+00   7.77670E-01
  19 <-  3  1.20319E+01    3.19660E-01   1.43280E-01  -8.14080E-01   1.91580E+00  -1.91350E+00   7.31620E-01
  20 <-  3  1.21110E+01    2.97050E-01   1.22290E-01  -6.98470E-01   1.63490E+00  -1.61910E+00   6.12010E-01
  21 <-  3  1.21884E+01    2.66660E-01   9.33710E-02  -5.40760E-01   1.26330E+00  -1.24050E+00   4.63430E-01
  22 <-  3  1.22640E+01    2.31360E-01   6.31360E-02  -3.75790E-01   8.80270E-01  -8.56700E-01   3.16020E-01
  23 <-  3  1.23380E+01    1.93290E-01   3.66790E-02  -2.30020E-01   5.44620E-01  -5.25480E-01   1.91300E-01
  24 <-  3  1.24102E+01    1.53880E-01   1.70730E-02  -1.19430E-01   2.91170E-01  -2.80330E-01   1.01370E-01
  25 <-  3  1.24808E+01    1.15010E-01   4.29690E-03  -4.42320E-02   1.16780E-01  -1.11930E-01   3.98880E-02
  26 <-  3  1.25498E+01    7.75820E-02  -1.97210E-03  -3.11320E-03   1.80380E-02  -1.61650E-02   4.90950E-03
  27 <-  3  1.26172E+01    4.07400E-02  -2.46560E-03   7.36180E-03  -1.16980E-02   1.17880E-02  -4.71800E-03
  28 <-  3  1.26829E+01   -1.39670E-07   2.18760E-04  -5.62580E-04   8.59910E-05   9.19630E-04  -6.83850E-04
  29 <-  3  1.27471E+01   -9.25510E-07   6.43260E-03  -2.71110E-02   5.39830E-02  -5.17240E-02   1.89830E-02
  30 <-  3  1.28097E+01    4.06570E-02   1.30240E-02  -5.78110E-02   1.18190E-01  -1.12970E-01   4.11430E-02
  31 <-  3  1.28708E+01    6.65420E-02   1.91750E-02  -8.82860E-02   1.83430E-01  -1.74610E-01   6.31120E-02
  32 <-  3  1.29303E+01    8.84210E-02   2.45250E-02  -1.16350E-01   2.45310E-01  -2.33580E-01   8.42880E-02
  33 <-  3  1.29883E+01    1.07570E-01   2.83080E-02  -1.37860E-01   2.93660E-01  -2.78430E-01   9.97480E-02
  34 <-  3  1.30447E+01    1.24020E-01   3.04900E-02  -1.52300E-01   3.27260E-01  -3.08460E-01   1.09470E-01
  35 <-  3  1.30996E+01    1.37730E-01   3.13260E-02  -1.60550E-01   3.48200E-01  -3.26520E-01   1.14870E-01
  36 <-  3  1.31529E+01    1.48930E-01   3.09950E-02  -1.63180E-01   3.57270E-01  -3.33330E-01   1.16210E-01
  37 <-  3  1.32047E+01    1.57730E-01   2.98070E-02  -1.61420E-01   3.57000E-01  -3.31560E-01   1.14610E-01
  38 <-  3  1.32548E+01    1.64280E-01   2.80670E-02  -1.56550E-01   3.49960E-01  -3.23890E-01   1.11120E-01
  39 <-  3  1.33033E+01    1.68710E-01   2.60650E-02  -1.49820E-01   3.38760E-01  -3.12980E-01   1.06820E-01
  40 <-  3  1.33502E+01    1.71210E-01   2.39710E-02  -1.41950E-01   3.24640E-01  -2.99800E-01   1.01960E-01
  41 <-  3  1.33952E+01    1.71930E-01   2.19020E-02  -1.33440E-01   3.08560E-01  -2.85080E-01   9.67240E-02
  42 <-  3  1.34383E+01    1.70960E-01   1.99850E-02  -1.24910E-01   2.91810E-01  -2.70140E-01   9.16480E-02
  43 <-  3  1.34795E+01    1.68470E-01   1.81490E-02  -1.15990E-01   2.73300E-01  -2.53360E-01   8.58890E-02
  44 <-  3  1.35183E+01    1.64580E-01   1.62480E-02  -1.06010E-01   2.51220E-01  -2.32300E-01   7.82600E-02
  45 <-  3  1.35547E+01    1.59050E-01   1.45040E-02  -9.61020E-02   2.28700E-01  -2.11140E-01   7.08080E-02
  46 <-  3  1.35881E+01    1.51680E-01   1.28110E-02  -8.57640E-02   2.04630E-01  -1.88680E-01   6.30390E-02
  47 <-  3  1.36181E+01    1.42010E-01   1.10620E-02  -7.44680E-02   1.77880E-01  -1.63880E-01   5.45970E-02
  48 <-  3  1.36439E+01    1.29150E-01   9.11030E-03  -6.14340E-02   1.46750E-01  -1.35120E-01   4.49270E-02
  49 <-  3  1.36644E+01    1.11240E-01   6.77800E-03  -4.56700E-02   1.09040E-01  -1.00370E-01   3.33330E-02
  50 <-  3  1.36784E+01    8.48410E-02   3.96230E-03  -2.66550E-02   6.35930E-02  -5.85340E-02   1.94270E-02
  51 <-  3  1.36852E+01    5.29620E-02   1.54930E-03  -1.04110E-02   2.48280E-02  -2.28530E-02   7.58350E-03
  52 <-  3  1.36879E+01    3.50360E-02   6.78960E-04  -4.56040E-03   1.08730E-02  -1.00080E-02   3.32080E-03
  53 <-  3  1.36891E+01    2.46920E-02   3.37480E-04  -2.26620E-03   5.40290E-03  -4.97310E-03   1.65000E-03
  54 <-  3  1.36898E+01    1.72940E-02   1.65630E-04  -1.11200E-03   2.65100E-03  -2.44020E-03   8.09650E-04
  55 <-  3  1.36901E+01    1.19160E-02   7.86470E-05  -5.28020E-04   1.25880E-03  -1.15860E-03   3.84420E-04
  56 <-  3  1.36902E+01    1.12140E-02   6.96550E-05  -4.67650E-04   1.11480E-03  -1.02620E-03   3.40470E-04
  DE <-  3  1.36903E+01    6.53130E-01   5.59060E-01  -3.13600E+00   6.81510E+00  -6.29650E+00   2.08660E+00
