# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=4) -> e + H2(EF1Sg) (dissociative excitation)
# Initial-state energy: -1.09503 Hartrees
#
# Threshold: 1.27902E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.27902E+01   0.00000E+00
  1.30000E+01   6.07269E-06
  1.35000E+01   6.78354E-04
  1.40000E+01   2.50763E-03
  1.45000E+01   6.84843E-03
  1.50000E+01   1.20656E-02
  1.55000E+01   1.98520E-02
  1.60000E+01   2.87204E-02
  1.65000E+01   4.30924E-02
  1.70000E+01   5.41186E-02
  1.75000E+01   5.46336E-02
  1.80000E+01   5.42732E-02
  1.85000E+01   5.32083E-02
  1.90000E+01   5.16112E-02
  1.95000E+01   4.88960E-02
  2.00000E+01   4.66741E-02
  2.10000E+01   4.58011E-02
  2.20000E+01   4.51414E-02
  2.30000E+01   4.42960E-02
  2.40000E+01   4.33743E-02
  2.50000E+01   4.25170E-02
  2.60000E+01   4.16924E-02
  2.70000E+01   4.08416E-02
  2.80000E+01   4.00705E-02
  2.90000E+01   3.94884E-02
  3.00000E+01   3.91922E-02
  3.50000E+01   3.89529E-02
  4.00000E+01   3.89285E-02
  4.50000E+01   3.81474E-02
  5.00000E+01   3.69338E-02
  6.00000E+01   3.50859E-02
  7.00000E+01   3.32782E-02
  8.00000E+01   3.16589E-02
  9.00000E+01   3.02568E-02
  1.00000E+02   2.89960E-02
  1.25000E+02   2.62388E-02
  1.50000E+02   2.37913E-02
  2.00000E+02   1.93998E-02
  2.50000E+02   1.53048E-02
  3.00000E+02   1.22089E-02
  3.50000E+02   1.06224E-02
  4.00000E+02   9.55779E-03
  4.50000E+02   8.50430E-03
  5.00000E+02   7.85890E-03
