# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=1) -> e + D2(J1Dg,vf=16)
# Initial-state energy: -1.15378 Hartrees
# Final-state energy:   -0.57036 Hartrees
# Threshold: 1.58756E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.58756E+01   0.00000E+00
  1.60000E+01   1.62535E-06
  1.65000E+01   9.65620E-05
  1.70000E+01   1.62949E-04
  1.75000E+01   2.12759E-04
  1.80000E+01   2.51572E-04
  1.85000E+01   2.82501E-04
  1.90000E+01   3.07442E-04
  1.95000E+01   3.27553E-04
  2.00000E+01   3.43844E-04
  2.10000E+01   3.67633E-04
  2.20000E+01   3.83191E-04
  2.30000E+01   3.92884E-04
  2.40000E+01   3.98387E-04
  2.50000E+01   4.00808E-04
  2.60000E+01   4.01218E-04
  2.70000E+01   3.99859E-04
  2.80000E+01   3.97175E-04
  2.90000E+01   3.93513E-04
  3.00000E+01   3.89171E-04
  3.50000E+01   3.61671E-04
  4.00000E+01   3.32996E-04
  4.50000E+01   3.05718E-04
  5.00000E+01   2.81579E-04
  6.00000E+01   2.41249E-04
  7.00000E+01   2.09887E-04
  8.00000E+01   1.85147E-04
  9.00000E+01   1.65065E-04
  1.00000E+02   1.48605E-04
  1.25000E+02   1.18459E-04
  1.50000E+02   9.79228E-05
  2.00000E+02   7.20151E-05
  2.50000E+02   5.64611E-05
  3.00000E+02   4.61776E-05
  3.50000E+02   3.88734E-05
  4.00000E+02   3.34463E-05
  4.50000E+02   2.92587E-05
  5.00000E+02   2.59395E-05
