# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=14) -> e + H2(J1Dg) (sum over all final vibrational levels)
# Initial-state energy: -1.00064 Hartrees
#
# Threshold: 9.47920E+00 eV
#
# Energy (eV)   CS (a_0^2)
  9.47920E+00   0.00000E+00
  9.50000E+00   1.31862E-07
  1.00000E+01   4.27701E-05
  1.05000E+01   4.82994E-05
  1.15000E+01   1.80305E-03
  1.20000E+01   2.41663E-02
  1.25000E+01   3.38478E-02
  1.30000E+01   3.86843E-02
  1.35000E+01   4.17494E-02
  1.40000E+01   4.39535E-02
  1.45000E+01   4.55429E-02
  1.50000E+01   4.67418E-02
  1.55000E+01   4.75381E-02
  1.60000E+01   4.81014E-02
  1.65000E+01   4.84372E-02
  1.70000E+01   4.86047E-02
  1.75000E+01   4.86451E-02
  1.80000E+01   4.85986E-02
  1.85000E+01   4.84436E-02
  1.90000E+01   4.82041E-02
  1.95000E+01   4.79026E-02
  2.00000E+01   4.75499E-02
  2.10000E+01   4.67351E-02
  2.20000E+01   4.58257E-02
  2.30000E+01   4.48387E-02
  2.40000E+01   4.38226E-02
  2.50000E+01   4.27958E-02
  2.60000E+01   4.17704E-02
  2.70000E+01   4.07536E-02
  2.80000E+01   3.97545E-02
  2.90000E+01   3.87774E-02
  3.00000E+01   3.78273E-02
  3.50000E+01   3.34838E-02
  4.00000E+01   2.98323E-02
  4.50000E+01   2.67812E-02
  5.00000E+01   2.42224E-02
  6.00000E+01   2.02186E-02
  7.00000E+01   1.72639E-02
  8.00000E+01   1.50111E-02
  9.00000E+01   1.32367E-02
  1.00000E+02   1.18455E-02
  1.25000E+02   9.35157E-03
  1.50000E+02   7.71625E-03
  2.00000E+02   5.72917E-03
  2.50000E+02   4.58069E-03
  3.00000E+02   3.83940E-03
  3.50000E+02   3.32640E-03
  4.00000E+02   2.95616E-03
  4.50000E+02   2.67250E-03
  5.00000E+02   2.45107E-03
