# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=14) -> e + H2(h3Sg) (sum over all final vibrational levels)
# Initial-state energy: -1.00064 Hartrees
#
# Threshold: 9.38372E+00 eV
#
# Energy (eV)   CS (a_0^2)
  9.38372E+00   0.00000E+00
  9.50000E+00   4.83159E-06
  1.00000E+01   3.07461E-05
  1.05000E+01   2.14583E-02
  1.15000E+01   1.84127E-01
  1.20000E+01   2.09552E-01
  1.25000E+01   2.23238E-01
  1.30000E+01   2.29119E-01
  1.35000E+01   2.29681E-01
  1.40000E+01   2.26780E-01
  1.45000E+01   2.21678E-01
  1.50000E+01   2.14712E-01
  1.55000E+01   2.06547E-01
  1.60000E+01   1.97970E-01
  1.65000E+01   1.89368E-01
  1.70000E+01   1.80841E-01
  1.75000E+01   1.72184E-01
  1.80000E+01   1.63621E-01
  1.85000E+01   1.55358E-01
  1.90000E+01   1.47459E-01
  1.95000E+01   1.39955E-01
  2.00000E+01   1.32835E-01
  2.10000E+01   1.19603E-01
  2.20000E+01   1.07841E-01
  2.30000E+01   9.73282E-02
  2.40000E+01   8.79716E-02
  2.50000E+01   7.96910E-02
  2.60000E+01   7.23682E-02
  2.70000E+01   6.58695E-02
  2.80000E+01   6.01025E-02
  2.90000E+01   5.49401E-02
  3.00000E+01   5.03825E-02
  3.50000E+01   3.35845E-02
  4.00000E+01   2.34559E-02
  4.50000E+01   1.69670E-02
  5.00000E+01   1.26726E-02
  6.00000E+01   7.58162E-03
  7.00000E+01   4.88782E-03
  8.00000E+01   3.32966E-03
  9.00000E+01   2.36763E-03
  1.00000E+02   1.74427E-03
  1.25000E+02   9.10599E-04
  1.50000E+02   5.35287E-04
