# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=14) -> e + H2(D1Pu) (sum over all final vibrational levels)
# Initial-state energy: -1.00064 Hartrees
#
# Threshold: 9.54099E+00 eV
#
# Energy (eV)   CS (a_0^2)
  9.54099E+00   0.00000E+00
  1.00000E+01   2.00692E-07
  1.05000E+01   5.65714E-07
  1.15000E+01   1.90333E-04
  1.20000E+01   6.36240E-03
  1.25000E+01   2.06033E-02
  1.30000E+01   3.55518E-02
  1.35000E+01   5.03790E-02
  1.40000E+01   6.47953E-02
  1.45000E+01   7.87803E-02
  1.50000E+01   9.23332E-02
  1.55000E+01   1.05405E-01
  1.60000E+01   1.18007E-01
  1.65000E+01   1.30158E-01
  1.70000E+01   1.41877E-01
  1.75000E+01   1.53193E-01
  1.80000E+01   1.64128E-01
  1.85000E+01   1.74652E-01
  1.90000E+01   1.84808E-01
  1.95000E+01   1.94569E-01
  2.00000E+01   2.03969E-01
  2.10000E+01   2.21758E-01
  2.20000E+01   2.38285E-01
  2.30000E+01   2.53643E-01
  2.40000E+01   2.67921E-01
  2.50000E+01   2.81195E-01
  2.60000E+01   2.93542E-01
  2.70000E+01   3.05026E-01
  2.80000E+01   3.15709E-01
  2.90000E+01   3.25645E-01
  3.00000E+01   3.34890E-01
  3.50000E+01   3.72212E-01
  4.00000E+01   3.97904E-01
  4.50000E+01   4.15131E-01
  5.00000E+01   4.26275E-01
  6.00000E+01   4.35412E-01
  7.00000E+01   4.34035E-01
  8.00000E+01   4.26599E-01
  9.00000E+01   4.15780E-01
  1.00000E+02   4.03192E-01
  1.25000E+02   3.69493E-01
  1.50000E+02   3.37447E-01
  2.00000E+02   2.84763E-01
  2.50000E+02   2.46246E-01
  3.00000E+02   2.18020E-01
  3.50000E+02   1.96650E-01
  4.00000E+02   1.79676E-01
  4.50000E+02   1.65383E-01
  5.00000E+02   1.52572E-01
