# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=17) -> e + D2(c3Pu,vf=23)
# Initial-state energy: -1.00893 Hartrees
# Final-state energy:   -0.62673 Hartrees
# Threshold: 1.04003E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.04003E+01   0.00000E+00
  1.05000E+01   2.72883E-04
  1.15000E+01   5.83761E-04
  1.20000E+01   5.85212E-04
  1.25000E+01   5.66167E-04
  1.30000E+01   5.38290E-04
  1.35000E+01   5.07026E-04
  1.40000E+01   4.75100E-04
  1.45000E+01   4.44026E-04
  1.50000E+01   4.14709E-04
  1.55000E+01   3.87544E-04
  1.60000E+01   3.62280E-04
  1.65000E+01   3.39105E-04
  1.70000E+01   3.17734E-04
  1.75000E+01   2.97935E-04
  1.80000E+01   2.79498E-04
  1.85000E+01   2.62501E-04
  1.90000E+01   2.46766E-04
  1.95000E+01   2.32161E-04
  2.00000E+01   2.18585E-04
  2.10000E+01   1.94347E-04
  2.20000E+01   1.73432E-04
  2.30000E+01   1.55354E-04
  2.40000E+01   1.39660E-04
  2.50000E+01   1.25990E-04
  2.60000E+01   1.14038E-04
  2.70000E+01   1.03543E-04
  2.80000E+01   9.42580E-05
  2.90000E+01   8.61253E-05
  3.00000E+01   7.88561E-05
  3.50000E+01   5.25436E-05
  4.00000E+01   3.68187E-05
  4.50000E+01   2.68232E-05
  5.00000E+01   2.01805E-05
  6.00000E+01   1.22671E-05
  7.00000E+01   8.03908E-06
  8.00000E+01   5.56138E-06
  9.00000E+01   4.01131E-06
  1.00000E+02   2.99894E-06
  1.25000E+02   1.60637E-06
  1.50000E+02   9.70615E-07
