# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=2) -> e + D2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  16 <-  2  1.47638E+01   -2.80240E-18   1.93840E-23   3.85050E-23  -1.06510E-23  -2.32100E-22   2.35060E-22
  17 <-  2  1.47913E+01    5.59140E-12   2.92290E-22  -1.93610E-21   6.72560E-21  -9.27610E-21   4.46650E-21
  18 <-  2  1.48110E+01    1.68780E-02   1.74450E-04   8.85020E-04   7.75100E-04  -3.76760E-03   2.95230E-03
  19 <-  2  1.48181E+01    1.57370E-11   1.00810E-21  -7.50400E-21   2.91110E-20  -4.23880E-20   2.12810E-20
  20 <-  2  1.48442E+01    4.52190E-11   7.18920E-23   1.31510E-20  -1.50520E-20  -1.52960E-21   1.03330E-20
  21 <-  2  1.48696E+01    1.89650E-10   2.04950E-20   1.63470E-19  -6.97450E-20  -2.91290E-19   3.16960E-19
  22 <-  2  1.48945E+01    1.97550E-09  -2.82060E-19   1.87900E-17  -1.03000E-17  -2.25120E-17   2.64100E-17
  23 <-  2  1.49124E+01    2.74190E-02  -1.33110E-04   3.80070E-03  -2.50300E-03  -3.64250E-03   4.75690E-03
  24 <-  2  1.49188E+01    2.60800E-08  -1.25570E-16   3.43470E-15  -2.23180E-15  -3.36840E-15   4.35680E-15
  25 <-  2  1.49426E+01    2.94880E-08  -1.81910E-16   4.34490E-15  -2.62080E-15  -4.73010E-15   5.84340E-15
  26 <-  2  1.49659E+01    1.09830E-07  -2.86450E-15   5.99700E-14  -3.43310E-14  -6.95840E-14   8.37380E-14
  27 <-  2  1.49888E+01    8.42140E-07  -1.95320E-13   3.54610E-12  -2.03300E-12  -4.12070E-12   4.96910E-12
  28 <-  2  1.50041E+01    3.31650E-02  -3.35310E-04   5.54430E-03  -3.25220E-03  -6.28890E-03   7.67880E-03
  29 <-  2  1.50113E+01    6.59350E-06  -1.38360E-11   2.19960E-10  -1.30410E-10  -2.46580E-10   3.02890E-10
  30 <-  2  1.50333E+01    7.16280E-06  -1.85000E-11   2.63030E-10  -1.62350E-10  -2.81150E-10   3.53740E-10
  31 <-  2  1.50548E+01    2.38110E-05  -2.28370E-10   2.94980E-09  -1.90750E-09  -2.96510E-09   3.84850E-09
  32 <-  2  1.50759E+01    2.09850E-04  -1.95230E-08   2.32520E-07  -1.57350E-07  -2.18520E-07   2.93690E-07
  33 <-  2  1.50847E+01    3.58390E-02  -5.90740E-04   6.82410E-03  -4.70460E-03  -6.22410E-03   8.49850E-03
  34 <-  2  1.50965E+01    4.98730E-04  -1.20040E-07   1.33320E-06  -9.43820E-07  -1.16190E-06   1.62560E-06
  35 <-  2  1.51166E+01    7.51290E-04  -2.93690E-07   3.07100E-06  -2.27060E-06  -2.46510E-06   3.60850E-06
  36 <-  2  1.51358E+01    3.01050E-03  -5.05230E-06   5.00880E-05  -3.87190E-05  -3.65080E-05   5.64610E-05
  37 <-  2  1.51492E+01    2.96790E-02  -5.13000E-04   4.91980E-03  -3.91410E-03  -3.34200E-03   5.38770E-03
  38 <-  2  1.51557E+01    1.55500E-02  -1.43690E-04   1.35730E-03  -1.09440E-03  -8.90170E-04   1.46580E-03
  39 <-  2  1.51725E+01    1.06470E-02  -7.08660E-05   6.44930E-04  -5.38580E-04  -3.82120E-04   6.69940E-04
  40 <-  2  1.51878E+01    1.56010E-02  -1.59240E-04   1.40330E-03  -1.21250E-03  -7.41790E-04   1.39920E-03
  41 <-  2  1.52012E+01    1.99130E-02  -2.69210E-04   2.31200E-03  -2.05450E-03  -1.09710E-03   2.22370E-03
  42 <-  2  1.52151E+01    1.95520E-02  -2.69440E-04   2.25610E-03  -2.06360E-03  -9.41010E-04   2.08540E-03
  43 <-  2  1.52300E+01    1.89510E-02  -2.62800E-04   2.14640E-03  -2.02170E-03  -7.66530E-04   1.89990E-03
  44 <-  2  1.52450E+01    1.92610E-02  -2.81610E-04   2.24640E-03  -2.17940E-03  -6.62370E-04   1.89700E-03
  45 <-  2  1.52600E+01    1.97510E-02  -3.07430E-04   2.39650E-03  -2.40020E-03  -5.40760E-04   1.91510E-03
  46 <-  2  1.52750E+01    2.00750E-02  -3.31900E-04   2.52320E-03  -2.63360E-03  -3.33450E-04   1.86100E-03
  47 <-  2  1.52900E+01    2.02070E-02  -3.40240E-04   2.56110E-03  -2.67460E-03  -3.37220E-04   1.89010E-03
  48 <-  2  1.53049E+01    2.03240E-02  -3.49060E-04   2.60010E-03  -2.72770E-03  -3.16440E-04   1.90350E-03
  49 <-  2  1.53199E+01    2.04510E-02  -3.59490E-04   2.64750E-03  -2.80390E-03  -2.65340E-04   1.90240E-03
  50 <-  2  1.53348E+01    2.05560E-02  -3.68580E-04   2.68770E-03  -2.86830E-03  -2.22500E-04   1.90200E-03
  51 <-  2  1.53496E+01    2.06150E-02  -3.74920E-04   2.71190E-03  -2.90660E-03  -1.98530E-04   1.90390E-03
  52 <-  2  1.53644E+01    2.06580E-02  -3.82360E-04   2.73970E-03  -2.96790E-03  -1.32330E-04   1.88010E-03
  53 <-  2  1.53791E+01    2.06650E-02  -3.87110E-04   2.75310E-03  -3.00180E-03  -9.21020E-05   1.86420E-03
  54 <-  2  1.53937E+01    2.06580E-02  -3.90730E-04   2.76110E-03  -3.02680E-03  -5.80510E-05   1.84890E-03
  55 <-  2  1.54081E+01    2.06260E-02  -3.92880E-04   2.76110E-03  -3.03990E-03  -3.10950E-05   1.83320E-03
  56 <-  2  1.54225E+01    2.06030E-02  -3.97690E-04   2.77410E-03  -3.09280E-03   5.27350E-05   1.78800E-03
  57 <-  2  1.54367E+01    2.05430E-02  -3.98550E-04   2.76720E-03  -3.10090E-03   8.55910E-05   1.76390E-03
  58 <-  2  1.54508E+01    2.03940E-02  -3.89350E-04   2.70920E-03  -2.98760E-03  -2.63680E-05   1.80300E-03
  59 <-  2  1.54648E+01    2.02300E-02  -3.78240E-04   2.64230E-03  -2.85280E-03  -1.64300E-04   1.85360E-03
  60 <-  2  1.54786E+01    2.00770E-02  -3.69130E-04   2.58600E-03  -2.74730E-03  -2.62770E-04   1.88480E-03
  61 <-  2  1.54923E+01    1.99240E-02  -3.61480E-04   2.53670E-03  -2.66610E-03  -3.24910E-04   1.89640E-03
  62 <-  2  1.55059E+01    1.97490E-02  -3.52840E-04   2.48190E-03  -2.57920E-03  -3.85160E-04   1.90260E-03
  63 <-  2  1.55193E+01    1.95690E-02  -3.43940E-04   2.42620E-03  -2.49190E-03  -4.43820E-04   1.90700E-03
  64 <-  2  1.55325E+01    1.93740E-02  -3.34890E-04   2.36920E-03  -2.40840E-03  -4.90940E-04   1.90280E-03
  65 <-  2  1.55456E+01    1.91630E-02  -3.25120E-04   2.30820E-03  -2.31930E-03  -5.40830E-04   1.89790E-03
  66 <-  2  1.55585E+01    1.89530E-02  -3.15460E-04   2.24840E-03  -2.23350E-03  -5.86120E-04   1.89070E-03
  67 <-  2  1.55713E+01    1.87460E-02  -3.05810E-04   2.18960E-03  -2.14770E-03  -6.33860E-04   1.88560E-03
  68 <-  2  1.55839E+01    1.85420E-02  -2.96460E-04   2.13290E-03  -2.06710E-03  -6.75250E-04   1.87760E-03
  69 <-  2  1.55963E+01    1.83260E-02  -2.86620E-04   2.07360E-03  -1.98240E-03  -7.19170E-04   1.86960E-03
  70 <-  2  1.56087E+01    1.80980E-02  -2.76540E-04   2.01250E-03  -1.89730E-03  -7.59340E-04   1.85770E-03
  71 <-  2  1.56208E+01    1.78670E-02  -2.66470E-04   1.95160E-03  -1.81410E-03  -7.95970E-04   1.84360E-03
  72 <-  2  1.56328E+01    1.76350E-02  -2.56440E-04   1.89130E-03  -1.73110E-03  -8.33340E-04   1.83020E-03
  73 <-  2  1.56447E+01    1.73980E-02  -2.46300E-04   1.83040E-03  -1.64760E-03  -8.70400E-04   1.81620E-03
  74 <-  2  1.56563E+01    1.71580E-02  -2.36460E-04   1.77100E-03  -1.56890E-03  -9.00120E-04   1.79810E-03
  75 <-  2  1.56679E+01    1.69160E-02  -2.26560E-04   1.71130E-03  -1.48900E-03  -9.31990E-04   1.78120E-03
  76 <-  2  1.56792E+01    1.66740E-02  -2.16950E-04   1.65330E-03  -1.41340E-03  -9.58020E-04   1.76130E-03
  77 <-  2  1.56905E+01    1.64380E-02  -2.07490E-04   1.59660E-03  -1.33750E-03  -9.88270E-04   1.74520E-03
  78 <-  2  1.57015E+01    1.62050E-02  -1.98480E-04   1.54250E-03  -1.26710E-03  -1.01210E-03   1.72620E-03
  79 <-  2  1.57124E+01    1.59670E-02  -1.89420E-04   1.48790E-03  -1.19580E-03  -1.03690E-03   1.70760E-03
  80 <-  2  1.57232E+01    1.57230E-02  -1.80230E-04   1.43240E-03  -1.12280E-03  -1.06310E-03   1.68910E-03
  81 <-  2  1.57338E+01    1.54860E-02  -1.71820E-04   1.38090E-03  -1.05920E-03  -1.07830E-03   1.66590E-03
  82 <-  2  1.57443E+01    1.52530E-02  -1.63440E-04   1.33020E-03  -9.93640E-04  -1.09940E-03   1.64710E-03
  83 <-  2  1.57546E+01    1.50160E-02  -1.55210E-04   1.27980E-03  -9.30230E-04  -1.11670E-03   1.62580E-03
  84 <-  2  1.57648E+01    1.47770E-02  -1.46800E-04   1.22870E-03  -8.63320E-04  -1.13990E-03   1.60790E-03
  85 <-  2  1.57748E+01    1.45500E-02  -1.39420E-04   1.18310E-03  -8.08060E-04  -1.15040E-03   1.58500E-03
  86 <-  2  1.57847E+01    1.43620E-02  -1.36420E-04   1.15900E-03  -8.08770E-04  -1.08930E-03   1.52840E-03
  87 <-  2  1.57945E+01    1.41400E-02  -1.29690E-04   1.11650E-03  -7.59590E-04  -1.09410E-03   1.50370E-03
  88 <-  2  1.58041E+01    1.39270E-02  -1.23430E-04   1.07680E-03  -7.14910E-04  -1.09560E-03   1.47860E-03
  89 <-  2  1.58136E+01    1.37060E-02  -1.16520E-04   1.03390E-03  -6.60700E-04  -1.11040E-03   1.46020E-03
  90 <-  2  1.58229E+01    1.34820E-02  -1.09420E-04   9.90140E-04  -6.02920E-04  -1.13090E-03   1.44490E-03
  91 <-  2  1.58321E+01    1.32640E-02  -1.02890E-04   9.49270E-04  -5.51410E-04  -1.14450E-03   1.42690E-03
  92 <-  2  1.58412E+01    1.30440E-02  -9.61370E-05   9.07330E-04  -4.95710E-04  -1.16480E-03   1.41260E-03
  93 <-  2  1.58501E+01    1.28350E-02  -9.07490E-05   8.72000E-04  -4.56960E-04  -1.16360E-03   1.38830E-03
  94 <-  2  1.58590E+01    1.26140E-02  -8.40270E-05   8.30320E-04  -3.99270E-04  -1.18890E-03   1.37740E-03
  95 <-  2  1.58676E+01    1.24010E-02  -7.78950E-05   7.91730E-04  -3.48250E-04  -1.20690E-03   1.36360E-03
  96 <-  2  1.58762E+01    1.21910E-02  -7.22230E-05   7.55400E-04  -3.01960E-04  -1.21990E-03   1.34800E-03
  97 <-  2  1.58846E+01    1.19780E-02  -6.63170E-05   7.17930E-04  -2.51710E-04  -1.23890E-03   1.33550E-03
  98 <-  2  1.58929E+01    1.17610E-02  -6.05400E-05   6.80820E-04  -2.02530E-04  -1.25640E-03   1.32220E-03
  99 <-  2  1.59011E+01    1.15140E-02  -5.35450E-05   6.36610E-04  -1.38290E-04  -1.28970E-03   1.31470E-03
  100 <-  2  1.59090E+01    1.12430E-02  -4.89920E-05   6.00840E-04  -1.09770E-04  -1.26400E-03   1.27300E-03
  101 <-  2  1.59166E+01    1.07290E-02  -4.37580E-05   5.45530E-04  -9.39690E-05  -1.16060E-03   1.16490E-03
  DE <-  2  1.59218E+01    1.17960E-01  -2.67950E-02   1.50750E-01  -3.02400E-01   3.12230E-01  -1.16590E-01
