# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=3) -> e + H2(j3Dg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2/x + a1/x^2 + a2/x^3 + a3/x^4 + a4/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4
   0 <-  3  1.24767E+01    7.81830E-07   1.11640E-02  -3.91950E-02   1.87210E-01  -1.18870E-01
   1 <-  3  1.27512E+01    4.01800E-02  -2.83700E-02   1.76930E-01  -3.21250E-01   2.37340E-01
   2 <-  3  1.30117E+01    2.79270E-02  -1.31710E-02   8.97850E-02  -1.48580E-01   1.09130E-01
   3 <-  3  1.32523E+01    7.42650E-07   6.52310E-05  -2.74230E-04   1.40770E-03  -9.56110E-04
   4 <-  3  1.34806E+01   -3.61060E-08   2.74080E-04   3.01090E-03   7.86840E-04   3.18460E-03
   5 <-  3  1.36953E+01    2.33670E-02  -8.98050E-03   5.67740E-02  -9.65990E-02   6.83370E-02
   6 <-  3  1.38956E+01    2.13350E-02  -7.56700E-03   4.80170E-02  -8.28400E-02   5.96880E-02
   7 <-  3  1.40816E+01    1.66540E-02  -4.67630E-03   2.91150E-02  -5.17090E-02   3.76970E-02
   8 <-  3  1.42539E+01    1.17060E-02  -2.33040E-03   1.38350E-02  -2.54890E-02   1.84350E-02
   9 <-  3  1.44117E+01    5.95400E-03  -6.13240E-04   3.51780E-03  -6.76760E-03   4.90900E-03
  10 <-  3  1.45557E+01    1.22760E-03  -1.96360E-05   8.95970E-05  -1.57270E-04   9.29510E-05
  11 <-  3  1.46851E+01   -1.44510E-08   2.19950E-05   9.84030E-06   2.24080E-04  -1.45170E-05
  12 <-  3  1.47996E+01    3.06640E-07  -1.60830E-05   6.15590E-04  -1.03970E-03   1.32030E-03
  13 <-  3  1.48982E+01    3.50790E-07   1.77760E-04  -1.06540E-03   3.29370E-03  -1.47650E-03
  14 <-  3  1.49800E+01   -3.91620E-07   1.21530E-04  -5.22000E-04   1.88410E-03  -2.83640E-04
  15 <-  3  1.50433E+01    6.54310E-03  -7.20910E-04   4.29170E-03  -8.16270E-03   6.22300E-03
  16 <-  3  1.50862E+01    5.44460E-03  -4.98610E-04   2.94150E-03  -5.61820E-03   4.27010E-03
  17 <-  3  1.51067E+01    3.04600E-03  -1.55980E-04   9.16670E-04  -1.75390E-03   1.33140E-03
  18 <-  3  1.51098E+01    7.31040E-04  -8.98300E-06   5.27630E-05  -1.00980E-04   7.66380E-05
  DE <-  3  1.51099E+01   -9.69990E-07   1.71760E-02  -1.45030E-01   4.01370E-01  -2.65400E-01
