# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=5) -> e + D2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  17 <-  5  1.38086E+01   -1.68710E-16   6.31290E-22  -2.01050E-21   4.15440E-21  -5.16010E-21   3.02410E-21
  18 <-  5  1.38283E+01    1.56500E-02  -1.16050E-04   1.25300E-03  -1.69600E-04  -2.94490E-03   2.70110E-03
  19 <-  5  1.38353E+01   -3.12030E-15   1.52340E-21  -7.83340E-21   2.11670E-20  -2.78970E-20   1.45030E-20
  20 <-  5  1.38614E+01    3.34500E-11  -3.14720E-21   1.26950E-20  -2.01110E-20   1.45020E-20  -3.24020E-21
  21 <-  5  1.38869E+01    3.89990E-11  -4.50950E-21   1.66970E-20  -8.29210E-21  -2.41370E-20   2.29010E-20
  22 <-  5  1.39117E+01    5.46140E-15   8.25430E-20   3.30420E-20  -8.97430E-19   2.01310E-18  -1.25650E-18
  23 <-  5  1.39296E+01    4.92150E-03   3.66560E-06   3.03540E-04  -1.10240E-03   1.73430E-03  -9.21190E-04
  24 <-  5  1.39360E+01    5.85020E-09  -5.27830E-18   4.00880E-16  -1.32970E-15   1.99870E-15  -1.03080E-15
  25 <-  5  1.39598E+01    1.08950E-08  -6.51500E-17   1.21200E-15  -3.31480E-15   4.42380E-15  -2.08740E-15
  26 <-  5  1.39832E+01    5.33750E-08  -1.87160E-15   2.72550E-14  -6.75740E-14   8.34880E-14  -3.67120E-14
  27 <-  5  1.40061E+01    4.89820E-07  -1.70080E-13   2.20640E-12  -5.13680E-12   5.99290E-12  -2.48000E-12
  28 <-  5  1.40213E+01    2.11010E-02  -3.23570E-04   4.00790E-03  -9.02760E-03   1.01900E-02  -4.05630E-03
  29 <-  5  1.40285E+01    4.35130E-06  -1.38870E-11   1.68940E-10  -3.75310E-10   4.17590E-10  -1.63260E-10
  30 <-  5  1.40505E+01    5.19450E-06  -2.02620E-11   2.35320E-10  -5.03880E-10   5.38400E-10  -1.99430E-10
  31 <-  5  1.40721E+01    1.85650E-05  -2.63660E-10   2.95220E-09  -6.13390E-09   6.32530E-09  -2.22370E-09
  32 <-  5  1.40932E+01    1.73140E-04  -2.32760E-08   2.53000E-07  -5.12460E-07   5.11880E-07  -1.70960E-07
  33 <-  5  1.41020E+01    3.01750E-02  -7.10990E-04   7.64180E-03  -1.53300E-02   1.51220E-02  -4.94270E-03
  34 <-  5  1.41138E+01    4.30310E-04  -1.45660E-07   1.54350E-06  -3.05890E-06   2.96870E-06  -9.42490E-07
  35 <-  5  1.41338E+01    6.71510E-04  -3.58440E-07   3.71810E-06  -7.22870E-06   6.83150E-06  -2.06150E-06
  36 <-  5  1.41531E+01    2.76530E-03  -6.12640E-06   6.24350E-05  -1.19320E-04   1.10010E-04  -3.15270E-05
  37 <-  5  1.41665E+01    2.76960E-02  -6.16880E-04   6.22060E-03  -1.17540E-02   1.06530E-02  -2.93850E-03
  38 <-  5  1.41730E+01    1.46090E-02  -1.71820E-04   1.72490E-03  -3.24140E-03   2.91310E-03  -7.87900E-04
  39 <-  5  1.41898E+01    1.01650E-02  -8.39530E-05   8.30090E-04  -1.54170E-03   1.36030E-03  -3.51760E-04
  40 <-  5  1.42051E+01    1.50840E-02  -1.87640E-04   1.82360E-03  -3.36020E-03   2.92740E-03  -7.32810E-04
  41 <-  5  1.42185E+01    1.93900E-02  -3.09040E-04   2.98950E-03  -5.44690E-03   4.65850E-03  -1.10770E-03
  42 <-  5  1.42324E+01    1.91260E-02  -2.97230E-04   2.87680E-03  -5.16940E-03   4.31790E-03  -9.55320E-04
  43 <-  5  1.42473E+01    1.86000E-02  -2.78020E-04   2.69070E-03  -4.76630E-03   3.88160E-03  -7.88170E-04
  44 <-  5  1.42623E+01    1.89440E-02  -2.86260E-04   2.76460E-03  -4.83420E-03   3.84430E-03  -7.13100E-04
  45 <-  5  1.42773E+01    1.94080E-02  -2.95700E-04   2.86530E-03  -4.93200E-03   3.80550E-03  -6.18460E-04
  46 <-  5  1.42922E+01    1.95650E-02  -2.84820E-04   2.83490E-03  -4.73680E-03   3.43900E-03  -3.91430E-04
  47 <-  5  1.43072E+01    1.96370E-02  -2.76910E-04   2.80030E-03  -4.56930E-03   3.14670E-03  -2.17240E-04
  48 <-  5  1.43222E+01    1.96820E-02  -2.70700E-04   2.76770E-03  -4.42270E-03   2.89690E-03  -7.01900E-05
  49 <-  5  1.43371E+01    1.97160E-02  -2.65920E-04   2.73900E-03  -4.29590E-03   2.68220E-03   5.59740E-05
  50 <-  5  1.43520E+01    1.97180E-02  -2.61350E-04   2.70590E-03  -4.17190E-03   2.48520E-03   1.67420E-04
  51 <-  5  1.43669E+01    1.96490E-02  -2.53260E-04   2.64750E-03  -4.00000E-03   2.24510E-03   2.90840E-04
  52 <-  5  1.43817E+01    1.95330E-02  -2.44560E-04   2.57950E-03  -3.82070E-03   2.01280E-03   4.02710E-04
  53 <-  5  1.43964E+01    1.93770E-02  -2.35250E-04   2.50350E-03  -3.63520E-03   1.78760E-03   5.04280E-04
  54 <-  5  1.44109E+01    1.91860E-02  -2.24510E-04   2.41730E-03  -3.43370E-03   1.55220E-03   6.05980E-04
  55 <-  5  1.44254E+01    1.89400E-02  -2.10270E-04   2.30990E-03  -3.18830E-03   1.27190E-03   7.23710E-04
  56 <-  5  1.44398E+01    1.86510E-02  -1.93350E-04   2.18680E-03  -2.91070E-03   9.59200E-04   8.52610E-04
  57 <-  5  1.44540E+01    1.83090E-02  -1.73040E-04   2.04410E-03  -2.59150E-03   6.02280E-04   9.98090E-04
  58 <-  5  1.44681E+01    1.79310E-02  -1.53220E-04   1.89980E-03  -2.28160E-03   2.70970E-04   1.12510E-03
  59 <-  5  1.44821E+01    1.75510E-02  -1.35390E-04   1.76490E-03  -2.00170E-03  -1.63650E-05   1.22890E-03
  60 <-  5  1.44959E+01    1.71710E-02  -1.19510E-04   1.63970E-03  -1.75120E-03  -2.61860E-04   1.31080E-03
  61 <-  5  1.45096E+01    1.67760E-02  -1.04420E-04   1.51750E-03  -1.51460E-03  -4.83270E-04   1.37840E-03
  62 <-  5  1.45231E+01    1.63560E-02  -8.95870E-05   1.39520E-03  -1.28420E-03  -6.90260E-04   1.43610E-03
  63 <-  5  1.45365E+01    1.59250E-02  -7.50200E-05   1.27460E-03  -1.06060E-03  -8.86440E-04   1.48770E-03
  64 <-  5  1.45498E+01    1.54740E-02  -6.07250E-05   1.15500E-03  -8.43420E-04  -1.07000E-03   1.53110E-03
  65 <-  5  1.45628E+01    1.50110E-02  -4.72070E-05   1.03940E-03  -6.39660E-04  -1.23370E-03   1.56380E-03
  66 <-  5  1.45757E+01    1.45440E-02  -3.42280E-05   9.27790E-04  -4.45550E-04  -1.38580E-03   1.59120E-03
  67 <-  5  1.45885E+01    1.40800E-02  -2.19850E-05   8.21770E-04  -2.63740E-04  -1.52430E-03   1.61320E-03
  68 <-  5  1.46011E+01    1.36170E-02  -1.05090E-05   7.21170E-04  -9.43890E-05  -1.64850E-03   1.62910E-03
  69 <-  5  1.46136E+01    1.31480E-02   9.18010E-08   6.25800E-04   6.13020E-05  -1.75510E-03   1.63650E-03
  70 <-  5  1.46259E+01    1.26710E-02   9.96290E-06   5.34870E-04   2.05050E-04  -1.84610E-03   1.63620E-03
  71 <-  5  1.46381E+01    1.21940E-02   1.89760E-05   4.49640E-04   3.35710E-04  -1.92210E-03   1.62960E-03
  72 <-  5  1.46501E+01    1.17210E-02   2.72020E-05   3.70150E-04   4.54280E-04  -1.98550E-03   1.61830E-03
  73 <-  5  1.46619E+01    1.12520E-02   3.44400E-05   2.97120E-04   5.58030E-04  -2.03180E-03   1.59970E-03
  74 <-  5  1.46736E+01    1.07860E-02   4.07310E-05   2.30340E-04   6.47850E-04  -2.06270E-03   1.57490E-03
  75 <-  5  1.46851E+01    1.03140E-02   4.71540E-05   1.64640E-04   7.38210E-04  -2.09770E-03   1.55350E-03
  76 <-  5  1.46965E+01    9.81190E-03   5.53710E-05   9.17570E-05   8.51300E-04  -2.16590E-03   1.54960E-03
  77 <-  5  1.47077E+01    9.34080E-03   6.12050E-05   3.27810E-05   9.31670E-04  -2.19570E-03   1.52910E-03
  78 <-  5  1.47188E+01    8.89990E-03   6.46350E-05  -1.25820E-05   9.79230E-04  -2.18600E-03   1.49120E-03
  79 <-  5  1.47297E+01    8.48850E-03   6.58120E-05  -4.52450E-05   9.95910E-04  -2.13900E-03   1.43650E-03
  80 <-  5  1.47405E+01    8.06870E-03   6.72880E-05  -7.79850E-05   1.01590E-03  -2.09920E-03   1.38670E-03
  81 <-  5  1.47511E+01    7.65120E-03   6.86360E-05  -1.08440E-04   1.03340E-03  -2.06010E-03   1.33890E-03
  82 <-  5  1.47615E+01    7.21830E-03   7.10490E-05  -1.42420E-04   1.06460E-03  -2.04290E-03   1.30340E-03
  83 <-  5  1.47719E+01    6.69380E-03   7.77550E-05  -1.96370E-04   1.15210E-03  -2.10230E-03   1.30610E-03
  84 <-  5  1.47820E+01    6.45800E-03   6.96310E-05  -1.75410E-04   1.04250E-03  -1.90680E-03   1.18750E-03
  85 <-  5  1.47921E+01    6.19810E-03   6.35460E-05  -1.63100E-04   9.59810E-04  -1.75020E-03   1.08930E-03
  86 <-  5  1.48020E+01    5.92430E-03   5.86990E-05  -1.55620E-04   8.93180E-04  -1.61780E-03   1.00410E-03
  87 <-  5  1.48117E+01    5.62510E-03   5.54520E-05  -1.54820E-04   8.47400E-04  -1.51570E-03   9.34860E-04
  88 <-  5  1.48213E+01    5.34240E-03   5.20140E-05  -1.51810E-04   7.98980E-04  -1.41330E-03   8.66940E-04
  89 <-  5  1.48308E+01    5.05540E-03   4.91060E-05  -1.50320E-04   7.57350E-04  -1.32250E-03   8.05850E-04
  90 <-  5  1.48402E+01    4.77770E-03   4.61800E-05  -1.47670E-04   7.15320E-04  -1.23390E-03   7.46970E-04
  91 <-  5  1.48494E+01    4.49310E-03   4.38340E-05  -1.46870E-04   6.80800E-04  -1.15760E-03   6.95200E-04
  92 <-  5  1.48584E+01    4.23610E-03   4.08470E-05  -1.41940E-04   6.37670E-04  -1.07240E-03   6.40260E-04
  93 <-  5  1.48674E+01    3.98720E-03   3.79100E-05  -1.36370E-04   5.95100E-04  -9.90210E-04   5.87760E-04
  94 <-  5  1.48762E+01    3.74030E-03   3.52770E-05  -1.31430E-04   5.56520E-04  -9.15490E-04   5.39900E-04
  95 <-  5  1.48849E+01    3.50830E-03   3.25520E-05  -1.25210E-04   5.16670E-04  -8.41190E-04   4.93220E-04
  96 <-  5  1.48935E+01    3.27830E-03   3.00740E-05  -1.19470E-04   4.80050E-04  -7.73050E-04   4.50380E-04
  97 <-  5  1.49019E+01    3.06330E-03   2.75110E-05  -1.12610E-04   4.42290E-04  -7.05250E-04   4.08550E-04
  98 <-  5  1.49102E+01    2.83640E-03   2.54520E-05  -1.07590E-04   4.11120E-04  -6.47690E-04   3.72410E-04
  99 <-  5  1.49183E+01    2.61060E-03   2.34470E-05  -1.02240E-04   3.80450E-04  -5.92150E-04   3.37840E-04
  100 <-  5  1.49263E+01    2.38380E-03   2.12890E-05  -9.55960E-05   3.47160E-04  -5.34090E-04   3.02400E-04
  101 <-  5  1.49339E+01    2.09580E-03   1.87700E-05  -8.67640E-05   3.06390E-04  -4.65060E-04   2.60830E-04
  DE <-  5  1.49391E+01    1.94110E-01  -1.03660E-01   5.83170E-01  -1.40920E+00   1.73950E+00  -8.21390E-01
