# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=5) -> e + D2(EF1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  5  1.06235E+01    4.69450E-06   7.03350E-02  -2.39690E-01   3.88520E-01  -9.25390E-02  -1.40280E-01
   1 <-  5  1.06677E+01   -3.39470E-10   3.85470E-11  -1.19670E-10   1.77650E-10  -1.50160E-11  -8.16500E-11
   2 <-  5  1.07740E+01   -9.80760E-10   1.25380E-08  -3.82590E-08   4.92020E-08   1.45000E-08  -3.91280E-08
   3 <-  5  1.08329E+01    2.45260E-05   5.18650E-01  -1.53280E+00   1.68670E+00   1.29730E+00  -2.03910E+00
   4 <-  5  1.08768E+01    3.37940E-08   1.97350E-07  -5.59060E-07   4.75780E-07   8.32660E-07  -9.85690E-07
   5 <-  5  1.09762E+01    4.08080E-08   1.68850E-06  -5.74310E-06   1.01960E-05  -5.63120E-06  -1.13680E-07
   6 <-  5  1.10301E+01   -7.98550E-07   2.05570E-01  -6.08970E-01   7.10400E-01   3.36810E-01  -6.31870E-01
   7 <-  5  1.10718E+01   -6.40940E-07   2.66340E-04  -7.50160E-04   6.94270E-04   8.59620E-04  -1.06310E-03
   8 <-  5  1.11628E+01    8.92230E-03   2.27630E-03  -5.41430E-03   5.90070E-04   1.74520E-02  -1.48780E-02
   9 <-  5  1.12090E+01    1.12280E-01   1.35140E-01  -2.49440E-01  -3.38820E-01   1.75200E+00  -1.29870E+00
  10 <-  5  1.12515E+01    3.53430E-02   5.80990E-03  -4.24680E-03  -4.82040E-02   1.39860E-01  -9.34410E-02
  11 <-  5  1.13255E+01    3.94140E-02  -1.17480E-03   1.74320E-02  -7.66490E-02   1.38220E-01  -7.87260E-02
  12 <-  5  1.13747E+01    2.65960E-02  -2.32040E-03   1.27240E-02  -3.83430E-02   5.53230E-02  -2.79420E-02
  13 <-  5  1.14307E+01   -9.03780E-08   4.30100E-03  -1.83010E-02   4.83550E-02  -5.87950E-02   2.74360E-02
  14 <-  5  1.14956E+01    3.37040E-07   1.89670E-02  -6.26990E-02   1.10500E-01  -6.98330E-02   1.30870E-02
  15 <-  5  1.15566E+01    8.86960E-07   4.03790E-02  -1.21650E-01   1.70880E-01  -3.65350E-02  -3.13650E-02
  16 <-  5  1.16177E+01   -2.79850E-07   5.04560E-02  -1.48380E-01   1.95300E-01  -2.12320E-02  -4.52520E-02
  17 <-  5  1.16806E+01   -6.98770E-06   5.10250E-02  -1.50890E-01   2.04780E-01  -4.57730E-02  -2.23780E-02
  18 <-  5  1.17431E+01   -4.93510E-07   4.63500E-02  -1.41520E-01   2.13020E-01  -1.02050E-01   2.39110E-02
  19 <-  5  1.18048E+01    4.08940E-07   3.55590E-02  -1.14890E-01   2.00180E-01  -1.55280E-01   7.10020E-02
  20 <-  5  1.18663E+01   -3.29860E-05   2.23730E-02  -7.85830E-02   1.61890E-01  -1.71130E-01   9.35060E-02
  21 <-  5  1.19273E+01    1.43260E-05   1.12120E-02  -4.56490E-02   1.16020E-01  -1.54810E-01   9.12990E-02
  22 <-  5  1.19876E+01   -3.29070E-06   3.78730E-03  -2.08230E-02   6.87390E-02  -1.09350E-01   6.66470E-02
  23 <-  5  1.20471E+01   -1.60600E-07   4.87810E-04  -6.24880E-03   2.79350E-02  -4.93940E-02   2.97670E-02
  24 <-  5  1.21057E+01    8.05780E-03   5.16190E-04   6.48610E-04  -9.30060E-03   2.25760E-02  -1.51770E-02
  25 <-  5  1.21635E+01    2.67780E-02   1.13550E-03   6.61950E-03  -4.41200E-02   9.01610E-02  -5.40190E-02
  26 <-  5  1.22203E+01    3.05870E-02   4.74840E-03  -5.00450E-04  -4.50230E-02   1.11920E-01  -6.76400E-02
  27 <-  5  1.22761E+01    2.65450E-02   1.03030E-02  -1.78490E-02  -1.53790E-02   8.80790E-02  -5.58340E-02
  28 <-  5  1.23309E+01   -1.26890E-04   1.70700E-02  -4.35870E-02   4.27240E-02   1.92020E-02  -1.92950E-02
  29 <-  5  1.23846E+01   -5.56950E-06   2.02970E-02  -5.77190E-02   8.38500E-02  -4.18520E-02   1.79130E-02
  30 <-  5  1.24371E+01   -1.18600E-06   2.22840E-02  -6.94100E-02   1.25820E-01  -1.11310E-01   6.04600E-02
  31 <-  5  1.24885E+01    6.32880E-08   2.29940E-02  -7.73540E-02   1.61890E-01  -1.76660E-01   1.00720E-01
  32 <-  5  1.25387E+01    1.29180E-05   2.26030E-02  -8.18660E-02   1.91510E-01  -2.35400E-01   1.36860E-01
  33 <-  5  1.25876E+01   -4.40940E-06   2.10930E-02  -7.93810E-02   1.96300E-01  -2.54780E-01   1.50050E-01
  34 <-  5  1.26352E+01    1.68500E-06   1.89410E-02  -7.37140E-02   1.90760E-01  -2.57810E-01   1.53200E-01
  35 <-  5  1.26815E+01   -1.66520E-05   1.64700E-02  -6.65910E-02   1.80380E-01  -2.52590E-01   1.50930E-01
  36 <-  5  1.27263E+01   -1.60120E-06   1.38990E-02  -5.87040E-02   1.66560E-01  -2.40850E-01   1.44410E-01
  37 <-  5  1.27696E+01   -2.17800E-06   1.14330E-02  -5.10660E-02   1.52380E-01  -2.26990E-01   1.36120E-01
  38 <-  5  1.28113E+01    1.86150E-07   9.13970E-03  -4.33180E-02   1.35480E-01  -2.06870E-01   1.23910E-01
  39 <-  5  1.28511E+01    3.72720E-08   7.09280E-03  -3.57880E-02   1.16930E-01  -1.82310E-01   1.08990E-01
  40 <-  5  1.28890E+01    6.68540E-07   5.33750E-03  -2.88040E-02   9.80800E-02  -1.55670E-01   9.28280E-02
  41 <-  5  1.29247E+01   -8.70370E-07   3.88080E-03  -2.24680E-02   7.94800E-02  -1.28080E-01   7.61610E-02
  42 <-  5  1.29576E+01    7.38650E-06   2.70980E-03  -1.68330E-02   6.16230E-02  -1.00590E-01   5.96700E-02
  43 <-  5  1.29874E+01   -8.59380E-06   1.80370E-03  -1.20120E-02   4.53440E-02  -7.48430E-02   4.43050E-02
  44 <-  5  1.30132E+01    3.14400E-06   1.12610E-03  -7.99760E-03   3.09910E-02  -5.16400E-02   3.05290E-02
