# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=20) -> e + D2(B1Su) (dissociative excitation)
# Initial-state energy: -1.00065 Hartrees
#
# Threshold: 1.02218E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.02218E+01   0.00000E+00
  1.05000E+01   1.23231E-04
  1.15000E+01   2.11211E-03
  1.20000E+01   3.98675E-03
  1.25000E+01   6.51357E-03
  1.30000E+01   9.33460E-03
  1.35000E+01   1.16128E-02
  1.40000E+01   1.35905E-02
  1.45000E+01   1.51410E-02
  1.50000E+01   1.69117E-02
  1.55000E+01   1.86032E-02
  1.60000E+01   2.02067E-02
  1.65000E+01   2.17950E-02
  1.70000E+01   2.33256E-02
  1.75000E+01   2.47884E-02
  1.80000E+01   2.61829E-02
  1.85000E+01   2.75120E-02
  1.90000E+01   2.87788E-02
  1.95000E+01   2.99861E-02
  2.00000E+01   3.11376E-02
  2.10000E+01   3.32852E-02
  2.20000E+01   3.52461E-02
  2.30000E+01   3.70378E-02
  2.40000E+01   3.86775E-02
  2.50000E+01   4.01798E-02
  2.60000E+01   4.15572E-02
  2.70000E+01   4.28209E-02
  2.80000E+01   4.39813E-02
  2.90000E+01   4.50470E-02
  3.00000E+01   4.60261E-02
  3.50000E+01   4.98474E-02
  4.00000E+01   5.23201E-02
  4.50000E+01   5.38583E-02
  5.00000E+01   5.47460E-02
  6.00000E+01   5.52288E-02
  7.00000E+01   5.46784E-02
  8.00000E+01   5.35745E-02
  9.00000E+01   5.21812E-02
  1.00000E+02   5.06512E-02
  1.25000E+02   4.67185E-02
  1.50000E+02   4.30280E-02
  2.00000E+02   3.68402E-02
  2.50000E+02   3.20820E-02
  3.00000E+02   2.83949E-02
  3.50000E+02   2.54908E-02
  4.00000E+02   2.31547E-02
  4.50000E+02   2.12425E-02
  5.00000E+02   1.96518E-02
