   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101
          10 1.1571e-010 1.6152e-015 5.4043e-009 2.0822e-006 2.5567e-009 1.5003e-006 7.0035e-004 1.9327e-003 3.3086e-004 1.6626e-032 2.3771e-030 1.8483e-028 9.2996e-027 4.9359e-017 7.9394e-025 1.4267e-023 4.4055e-022 1.8541e-020 4.2176e-009 3.3363e-018 2.6914e-020 1.0601e-017 6.8438e-016 4.8098e-004 9.7612e-014 9.8768e-015 1.0160e-015 2.3856e-012 4.4247e-003 1.9672e-010 1.2364e-010 3.6643e-010 5.3657e-010 1.8415e-005 4.0295e-008 3.0779e-007 7.5383e-006 7.3984e-004 2.1798e-004 1.0199e-004 1.9629e-004 2.8832e-004 2.4507e-004 1.9043e-004 1.5582e-004 1.2525e-004 9.5299e-005 6.8708e-005 4.7076e-005 3.0441e-005 1.8337e-005 1.0092e-005 4.8982e-006 1.9322e-006 4.8912e-007 1.6949e-008 1.0928e-007 4.8711e-007 9.7443e-007 1.4680e-006 1.9120e-006 2.2756e-006 2.5475e-006 2.7281e-006 2.8186e-006 2.8279e-006 2.7635e-006 2.6373e-006 2.4574e-006 2.2396e-006 1.9994e-006 1.7495e-006 1.5013e-006 1.2638e-006 1.0445e-006 8.4772e-007 6.7519e-007 5.2766e-007 4.0446e-007 3.0362e-007 2.2257e-007 1.5882e-007 1.0957e-007 7.2330e-008 4.4958e-008 2.5524e-008 1.2480e-008 4.5514e-009 7.0989e-010 1.2306e-010 2.1170e-009 6.1394e-009 1.1724e-008 1.8478e-008 2.6044e-008 3.4094e-008 4.2354e-008 5.0511e-008 5.8284e-008 6.5287e-008 7.0866e-008 7.3716e-008
          11 2.2523e-009 1.7350e-010 1.8739e-008 3.0758e-007 2.5409e-006 7.1627e-006 4.0261e-005 1.5027e-003 4.6084e-004 5.3098e-030 6.3234e-028 3.7095e-026 1.4163e-024 1.1165e-020 3.9712e-023 8.7642e-022 1.6008e-020 2.4441e-019 4.1974e-010 6.9951e-018 6.0016e-017 8.5624e-016 1.8721e-014 4.7969e-003 6.8680e-013 2.4732e-014 2.5797e-012 1.2803e-010 1.1141e-001 3.7393e-009 9.4267e-010 4.6394e-010 4.1828e-008 1.9714e-003 6.1992e-007 1.4060e-006 1.3495e-005 6.3397e-004 1.2039e-004 1.0892e-005 3.3574e-008 2.4163e-005 7.6386e-005 1.3159e-004 1.8821e-004 2.3313e-004 2.5516e-004 2.5508e-004 2.3861e-004 2.1120e-004 1.7793e-004 1.4348e-004 1.1127e-004 8.3101e-005 5.9682e-005 4.1079e-005 2.6952e-005 1.6721e-005 9.6498e-006 5.0209e-006 2.2100e-006 6.9996e-007 8.0994e-008 3.1494e-008 3.1123e-007 7.4857e-007 1.2270e-006 1.6732e-006 2.0426e-006 2.3167e-006 2.4944e-006 2.5825e-006 2.5938e-006 2.5422e-006 2.4429e-006 2.3096e-006 2.1519e-006 1.9796e-006 1.8010e-006 1.6218e-006 1.4457e-006 1.2770e-006 1.1172e-006 9.6761e-007 8.2993e-007 7.0402e-007 5.9027e-007 4.8864e-007 3.9895e-007 3.2070e-007 2.5347e-007 1.9647e-007 1.4884e-007 1.0977e-007 7.8309e-008 5.3534e-008 3.4612e-008 2.0660e-008 1.0912e-008 4.6489e-009 1.2264e-009 3.0658e-011
          12 1.6531e-009 4.9637e-010 1.2897e-008 2.1513e-008 3.0851e-006 4.7766e-007 3.9639e-006 3.5755e-004 1.5858e-003 7.3501e-028 7.7170e-026 3.9408e-024 1.3014e-022 2.3516e-022 3.1273e-021 5.8778e-020 9.0589e-019 1.1853e-017 6.8313e-012 1.3307e-016 1.3706e-015 1.2622e-014 1.0179e-013 6.6481e-004 1.9759e-012 1.0524e-011 1.0224e-010 1.8918e-009 7.5078e-001 1.5136e-008 3.2029e-010 6.6596e-008 6.1381e-006 1.2282e-001 1.7824e-005 1.5333e-005 5.1920e-005 6.8777e-004 2.9904e-005 4.5068e-005 2.7888e-004 5.8223e-004 5.3854e-004 3.6990e-004 2.1457e-004 8.8985e-005 1.5977e-005 1.1989e-006 3.0227e-005 8.1868e-005 1.3665e-004 1.8106e-004 2.0865e-004 2.1830e-004 2.1226e-004 1.9457e-004 1.6980e-004 1.4227e-004 1.1501e-004 8.9902e-005 6.7981e-005 4.9595e-005 3.4821e-005 2.3421e-005 1.4941e-005 8.9135e-006 4.8409e-006 2.2754e-006 8.2102e-007 1.5225e-007 2.0383e-009 1.6543e-007 4.9298e-007 8.8097e-007 1.2630e-006 1.6008e-006 1.8742e-006 2.0769e-006 2.2120e-006 2.2862e-006 2.3067e-006 2.2846e-006 2.2273e-006 2.1416e-006 2.0357e-006 1.9140e-006 1.7813e-006 1.6419e-006 1.4996e-006 1.3571e-006 1.2177e-006 1.0834e-006 9.5568e-007 8.3620e-007 7.2560e-007 6.2423e-007 5.3279e-007 4.5069e-007 3.7773e-007 3.1305e-007 2.5537e-007 2.0286e-007
          13 2.7098e-010 1.0137e-009 1.5090e-009 1.7489e-007 1.2900e-006 9.9224e-007 8.1394e-006 2.0568e-005 9.4788e-004 3.2110e-025 2.8063e-023 1.1902e-021 3.2530e-020 4.5861e-023 6.4452e-019 9.9408e-018 1.2501e-016 1.3248e-015 4.4066e-013 1.2155e-014 9.8663e-014 7.2121e-013 4.8387e-012 4.6599e-005 2.8697e-011 1.7240e-010 9.5051e-010 4.5146e-009 1.0111e-001 6.1895e-008 2.7007e-007 2.1842e-006 6.2978e-005 7.8311e-001 4.7015e-005 2.9105e-008 4.3356e-004 5.7523e-002 1.7137e-002 6.5722e-003 8.5311e-003 7.5402e-003 3.0893e-003 7.3602e-004 4.3599e-005 6.0151e-005 2.7041e-004 4.0882e-004 4.0996e-004 3.1300e-004 1.8443e-004 7.6908e-005 1.5212e-005 3.6649e-007 2.0212e-005 5.8446e-005 1.0047e-004 1.3639e-004 1.6110e-004 1.7319e-004 1.7369e-004 1.6467e-004 1.4907e-004 1.2978e-004 1.0900e-004 8.8624e-005 6.9812e-005 5.3305e-005 3.9353e-005 2.8059e-005 1.9259e-005 1.2644e-005 7.8576e-006 4.5401e-006 2.3613e-006 1.0335e-006 3.1879e-007 3.0758e-008 2.4689e-008 1.9259e-007 4.5572e-007 7.5874e-007 1.0635e-006 1.3442e-006 1.5866e-006 1.7815e-006 1.9258e-006 2.0200e-006 2.0675e-006 2.0728e-006 2.0429e-006 1.9841e-006 1.9022e-006 1.8040e-006 1.6944e-006 1.5776e-006 1.4586e-006 1.3390e-006 1.2211e-006 1.1048e-006 9.8751e-007 8.6199e-007
          14 1.3531e-012 1.6423e-009 7.9072e-010 1.3477e-007 1.9780e-007 2.2919e-006 1.7399e-006 1.9025e-006 2.3325e-004 3.4672e-022 2.4379e-020 8.2983e-019 1.8157e-017 3.8891e-016 2.8737e-016 3.5302e-015 3.5248e-014 2.9548e-013 9.6470e-013 2.1361e-012 1.3576e-011 7.7218e-011 3.9899e-010 1.4820e-008 1.8979e-009 8.4304e-009 3.5424e-008 1.4414e-007 1.7552e-002 5.0965e-007 2.0286e-006 7.5170e-006 1.8756e-005 5.7084e-002 2.5548e-004 1.2212e-003 1.4022e-002 6.8889e-001 1.3414e-001 1.5592e-002 2.5525e-003 1.2681e-003 9.3645e-003 1.4651e-002 1.5146e-002 1.1875e-002 7.2271e-003 3.3850e-003 1.1108e-003 1.6773e-004 4.0498e-006 1.3572e-004 2.7856e-004 3.2871e-004 2.8849e-004 2.0070e-004 1.0891e-004 4.0712e-005 5.7953e-006 1.4918e-006 1.8952e-005 4.7765e-005 7.8819e-005 1.0578e-004 1.2502e-004 1.3543e-004 1.3747e-004 1.3263e-004 1.2256e-004 1.0926e-004 9.4435e-005 7.9373e-005 6.4994e-005 5.1883e-005 4.0382e-005 3.0617e-005 2.2543e-005 1.6064e-005 1.1021e-005 7.2179e-006 4.4501e-006 2.5271e-006 1.2666e-006 5.1101e-007 1.2633e-007 1.9060e-009 5.0188e-008 2.0376e-007 4.1265e-007 6.4132e-007 8.6598e-007 1.0718e-006 1.2499e-006 1.3969e-006 1.5118e-006 1.5951e-006 1.6501e-006 1.6779e-006 1.6812e-006 1.6596e-006 1.6080e-006 1.5114e-006
          15 2.2003e-011 1.9702e-009 2.6411e-009 4.1397e-008 5.2739e-010 1.7269e-006 7.9090e-009 6.0849e-006 2.2368e-005 6.8487e-019 3.7593e-017 9.9650e-016 1.6941e-014 2.5584e-013 2.0790e-013 1.9761e-012 1.5231e-011 9.8312e-011 6.9765e-010 5.4578e-010 2.6561e-009 1.1533e-008 4.5338e-008 6.8001e-007 1.6351e-007 5.4797e-007 1.7259e-006 5.1718e-006 3.5706e-004 1.4960e-005 4.2107e-005 1.1806e-004 3.6181e-004 3.0559e-002 7.5774e-004 2.3148e-003 6.8451e-003 1.7024e-003 1.8558e-002 7.3583e-002 2.1324e-001 3.0346e-001 1.9154e-001 8.0445e-002 2.2072e-002 1.3816e-003 1.8568e-003 8.1016e-003 1.1760e-002 1.1254e-002 8.2437e-003 4.8131e-003 2.1988e-003 7.0319e-004 9.8511e-005 5.2341e-006 1.0502e-004 2.1112e-004 2.5284e-004 2.2943e-004 1.6852e-004 9.9901e-005 4.4387e-005 1.1073e-005 4.6986e-008 6.4134e-006 2.3554e-005 4.5251e-005 6.6584e-005 8.4340e-005 9.6911e-005 1.0381e-004 1.0540e-004 1.0245e-004 9.6055e-005 8.7313e-005 7.7163e-005 6.6479e-005 5.5959e-005 4.6076e-005 3.7117e-005 2.9277e-005 2.2586e-005 1.7010e-005 1.2484e-005 8.8859e-006 6.0964e-006 3.9930e-006 2.4595e-006 1.3876e-006 6.8299e-007 2.6196e-007 5.3909e-008 2.0638e-010 5.2890e-008 1.7366e-007 3.3275e-007 5.0726e-007 6.8020e-007 8.3784e-007 9.6606e-007 1.0436e-006
          16 1.7711e-012 1.7657e-009 1.3253e-009 3.8537e-009 6.4029e-008 8.3495e-007 7.0706e-007 3.5598e-006 2.5126e-008 7.2413e-015 2.6707e-013 4.7422e-012 5.3887e-011 5.6437e-010 4.4157e-010 2.8022e-009 1.4429e-008 6.2360e-008 2.7338e-007 2.3265e-007 7.6524e-007 2.2642e-006 6.1299e-006 2.3320e-005 1.5423e-005 3.6589e-005 8.2850e-005 1.8111e-004 5.4541e-005 3.8554e-004 8.0512e-004 1.6579e-003 3.3684e-003 1.1525e-003 7.0158e-003 1.4578e-002 3.4326e-002 8.6919e-002 6.7708e-003 4.7001e-002 4.6546e-002 1.9154e-003 3.6473e-002 1.2439e-001 1.8245e-001 1.7377e-001 1.1689e-001 5.5561e-002 1.6213e-002 1.2280e-003 1.0454e-003 5.3783e-003 8.3522e-003 8.4897e-003 6.6521e-003 4.2178e-003 2.1565e-003 8.3553e-004 1.9558e-004 5.7199e-006 3.3522e-005 1.1777e-004 1.7690e-004 1.8842e-004 1.6121e-004 1.1497e-004 6.7468e-005 3.0161e-005 7.7507e-006 6.4801e-008 4.0004e-006 1.5441e-005 3.0440e-005 4.5789e-005 5.9279e-005 6.9627e-005 7.6256e-005 7.9187e-005 7.8856e-005 7.5865e-005 7.0859e-005 6.4560e-005 5.7523e-005 5.0211e-005 4.3040e-005 3.6236e-005 2.9983e-005 2.4380e-005 1.9472e-005 1.5256e-005 1.1710e-005 8.7828e-006 6.4105e-006 4.5318e-006 3.0780e-006 1.9845e-006 1.1926e-006 6.4543e-007 2.9402e-007 9.4826e-008 1.0166e-008 5.7617e-009
          17 8.7871e-011 1.2361e-009 5.8900e-011 3.4475e-010 1.0099e-007 3.0614e-007 1.1648e-006 1.1023e-006 3.0388e-006 6.5481e-011 1.5057e-009 1.6576e-008 1.1639e-007 7.8464e-007 5.8922e-007 2.3178e-006 7.4557e-006 2.0404e-005 6.1616e-005 4.9170e-005 1.0726e-004 2.1725e-004 4.1652e-004 8.4257e-004 7.6677e-004 1.3679e-003 2.3744e-003 4.0183e-003 3.1368e-005 6.6264e-003 1.0647e-002 1.6642e-002 2.5276e-002 9.4363e-005 3.6991e-002 5.1868e-002 6.6460e-002 3.2468e-003 7.4138e-002 7.8188e-002 3.2286e-002 3.6489e-004 1.9482e-002 1.1634e-002 3.2860e-004 2.9454e-002 8.6560e-002 1.2614e-001 1.2418e-001 9.0334e-002 4.8795e-002 1.7970e-002 3.0683e-003 4.0868e-005 2.3308e-003 5.0728e-003 6.1757e-003 5.5900e-003 4.1007e-003 2.4959e-003 1.2393e-003 4.6387e-004 1.0041e-004 1.1932e-006 2.7351e-005 8.4470e-005 1.2484e-004 1.3473e-004 1.1884e-004 8.8978e-005 5.6444e-005 2.8969e-005 1.0357e-005 1.3135e-006 5.6578e-007 5.8967e-006 1.4884e-005 2.5326e-005 3.5510e-005 4.4254e-005 5.0856e-005 5.5098e-005 5.7018e-005 5.6856e-005 5.5032e-005 5.1914e-005 4.7904e-005 4.3348e-005 3.8543e-005 3.3712e-005 2.9043e-005 2.4653e-005 2.0613e-005 1.6980e-005 1.3768e-005 1.0975e-005 8.5955e-006 6.5958e-006 4.9467e-006 3.6085e-006 2.5404e-006 1.7028e-006
          18 2.0008e-010 7.0272e-010 2.0621e-010 2.3318e-009 8.3317e-008 8.8457e-008 1.0128e-006 1.7493e-007 3.3707e-006 3.5575e-006 2.3278e-005 7.8291e-005 1.9053e-004 5.6398e-004 3.9515e-004 7.5620e-004 1.3667e-003 2.3373e-003 4.9912e-003 3.7931e-003 5.8761e-003 8.7615e-003 1.2623e-002 2.2635e-002 1.7594e-002 2.3726e-002 3.0932e-002 3.8974e-002 4.7389e-004 4.7328e-002 5.5143e-002 6.1080e-002 6.3412e-002 8.1706e-006 6.0054e-002 4.9217e-002 2.9601e-002 1.2420e-004 1.2365e-002 4.6369e-005 2.2244e-002 3.7482e-002 7.5135e-003 1.6757e-003 1.1406e-002 7.6526e-003 1.1000e-008 1.2976e-002 4.6021e-002 7.6434e-002 8.5079e-002 7.0781e-002 4.5386e-002 2.1766e-002 6.7488e-003 6.6083e-004 2.9219e-004 2.0355e-003 3.5637e-003 4.0285e-003 3.5427e-003 2.5764e-003 1.5762e-003 7.9802e-004 3.1171e-004 7.4972e-005 2.4608e-006 1.2878e-005 4.8511e-005 7.7656e-005 8.8985e-005 8.3293e-005 6.6695e-005 4.6094e-005 2.6907e-005 1.2307e-005 3.4483e-006 9.5515e-008 1.1875e-006 5.3565e-006 1.1247e-005 1.7713e-005 2.3872e-005 2.9116e-005 3.3131e-005 3.5769e-005 3.7063e-005 3.7148e-005 3.6226e-005 3.4511e-005 3.2234e-005 2.9588e-005 2.6729e-005 2.3803e-005 2.0907e-005 1.8113e-005 1.5493e-005 1.3069e-005 1.0867e-005 8.8888e-006 7.1185e-006 5.5226e-006
          19 1.7665e-010 3.0648e-010 4.2591e-010 2.0675e-009 4.3933e-008 2.0100e-008 5.5735e-007 7.8472e-009 1.8257e-006 9.3683e-003 9.9633e-003 1.7835e-002 2.2675e-002 4.4338e-002 3.1001e-002 3.7722e-002 4.5472e-002 5.2041e-002 7.9457e-002 5.7491e-002 6.1397e-002 6.2861e-002 6.1860e-002 7.8690e-002 5.8160e-002 5.1678e-002 4.2928e-002 3.2621e-002 5.5912e-004 2.1725e-002 1.1672e-002 4.0180e-003 2.1621e-004 2.7035e-005 1.2636e-003 7.0141e-003 1.5202e-002 2.8455e-003 1.5293e-002 1.4037e-002 7.3803e-004 1.0136e-002 1.8975e-002 6.7054e-003 7.4916e-006 4.0851e-003 5.1640e-003 7.8144e-004 2.0793e-003 1.4808e-002 3.2034e-002 4.2728e-002 4.1746e-002 3.1685e-002 1.8767e-002 8.2166e-003 2.1693e-003 9.5233e-005 3.0578e-004 1.2168e-003 1.8938e-003 2.0404e-003 1.7553e-003 1.2693e-003 7.8013e-004 4.0044e-004 1.6062e-004 4.1004e-005 2.0053e-006 5.0797e-006 2.2204e-005 3.7560e-005 4.4858e-005 4.3685e-005 3.6528e-005 2.6622e-005 1.6714e-005 8.6288e-006 3.1929e-006 4.7588e-007 1.0206e-007 1.4910e-006 4.0181e-006 7.1003e-006 1.0261e-005 1.3136e-005 1.5499e-005 1.7237e-005 1.8335e-005 1.8832e-005 1.8807e-005 1.8346e-005 1.7528e-005 1.6443e-005 1.5165e-005 1.3762e-005 1.2313e-005 1.0861e-005 9.4543e-006 8.1128e-006 6.8363e-006 5.5975e-006
