   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          10 1.7479e-009 7.5436e-002 1.2306e-001 2.5490e-005 9.1677e-002 3.0514e-002 1.2484e-006 3.7310e-004 1.3339e-002 2.8031e-004 3.5326e-002 2.2397e-002 8.3249e-003 1.4322e-002 2.0294e-003 1.7512e-002 5.7681e-004 1.5169e-002 2.6625e-002 5.7914e-003 1.5136e-003 6.3494e-003 1.6478e-004 1.5634e-002 7.0378e-002 1.2337e-001 1.2911e-001 8.9052e-002 3.8844e-002 7.7347e-003 1.5036e-005 4.2686e-003 8.9355e-003 9.4280e-003 6.7418e-003 3.4507e-003 1.1757e-003 1.7995e-004 2.8777e-006 1.1556e-004 2.1395e-004 2.1679e-004 1.5626e-004 8.4961e-005 3.3445e-005 7.6641e-006 2.0148e-007 1.2372e-006 3.9068e-006 5.0583e-006 3.8977e-006
          11 1.1101e-009 1.7014e-001 1.2208e-001 1.3023e-005 1.9664e-002 4.8065e-003 2.5762e-006 3.8830e-002 4.5801e-002 1.9482e-004 1.7867e-002 7.2649e-004 8.2766e-003 7.0217e-003 2.1681e-002 2.4611e-004 1.4913e-002 9.5878e-003 1.4240e-003 2.0705e-002 1.8253e-002 1.7302e-003 2.5721e-003 5.0094e-003 7.2900e-006 1.4290e-002 5.8795e-002 1.0350e-001 1.1371e-001 8.6310e-002 4.4980e-002 1.3740e-002 9.2353e-004 1.2365e-003 5.5729e-003 8.0809e-003 7.4932e-003 5.1323e-003 2.6599e-003 9.7999e-004 1.9404e-004 8.1025e-007 5.6981e-005 1.4350e-004 1.7766e-004 1.5895e-004 1.1519e-004 7.0588e-005 3.7343e-005 1.7091e-005 6.4351e-006
          12 8.3201e-011 2.6396e-001 2.9828e-002 5.0542e-010 1.9286e-002 6.5561e-002 5.0703e-007 3.8532e-002 1.9140e-003 5.1050e-004 1.0765e-002 2.6165e-002 1.6077e-003 2.0466e-002 1.2920e-005 1.8183e-002 4.3831e-003 5.5896e-003 1.4380e-002 1.0704e-003 8.0481e-003 2.0624e-002 1.0289e-002 9.5947e-005 3.5477e-003 3.6481e-003 9.4142e-005 1.4287e-002 5.1288e-002 8.7979e-002 9.8982e-002 8.0267e-002 4.7305e-002 1.8594e-002 3.2875e-003 5.5431e-005 2.7173e-003 5.8077e-003 6.8526e-003 5.8863e-003 3.9894e-003 2.1613e-003 8.9889e-004 2.4676e-004 2.1406e-005 9.4484e-006 5.9785e-005 9.8587e-005 1.0635e-004 8.8449e-005 5.4221e-005
          13 3.5202e-010 2.6435e-001 2.4547e-002 1.9327e-005 9.7778e-002 2.4007e-002 2.7268e-006 4.3024e-003 3.6968e-002 2.0219e-006 3.0750e-002 5.2496e-004 1.0579e-002 2.4277e-003 1.9036e-002 3.7540e-004 1.5012e-002 1.0394e-002 7.3432e-004 1.2889e-002 6.1736e-003 9.0783e-004 1.3999e-002 1.6111e-002 4.1508e-003 2.8183e-004 3.9571e-003 2.2274e-003 5.7814e-004 1.5013e-002 4.6139e-002 7.5872e-002 8.5837e-002 7.2570e-002 4.6571e-002 2.1627e-002 5.9432e-003 2.6358e-004 8.8060e-004 3.4737e-003 5.3164e-003 5.5778e-003 4.6234e-003 3.1946e-003 1.8680e-003 9.1610e-004 3.6192e-004 1.0265e-004 1.4217e-005 3.2352e-008 3.4904e-006
          14 9.7627e-010 1.5282e-001 2.1468e-001 3.4834e-005 2.0979e-002 2.8014e-002 3.2505e-007 5.7069e-002 1.2600e-002 5.7987e-004 4.1965e-003 2.4389e-002 1.1096e-003 2.0075e-002 6.1972e-005 1.6380e-002 1.6073e-003 9.4374e-003 1.3027e-002 8.4203e-005 8.6192e-003 9.8225e-003 2.9161e-004 6.4398e-003 1.5563e-002 9.6080e-003 8.1306e-004 1.3516e-003 3.7002e-003 9.9297e-004 1.5671e-003 1.6279e-002 4.2596e-002 6.6167e-002 7.4081e-002 6.4156e-002 4.3765e-002 2.2887e-002 8.1864e-003 1.2459e-003 8.1379e-005 1.6263e-003 3.4643e-003 4.4261e-003 4.3524e-003 3.5946e-003 2.6012e-003 1.6823e-003 9.8531e-004 5.2075e-004 2.3040e-004
          15 6.9888e-010 4.0202e-002 2.8138e-001 8.5717e-006 8.6739e-002 6.6527e-002 2.9561e-006 8.2585e-005 3.2445e-002 3.0838e-007 3.2107e-002 1.7640e-004 9.3384e-003 5.1833e-003 1.7651e-002 2.2452e-004 1.6243e-002 3.2644e-003 5.9431e-003 1.3438e-002 1.2353e-003 4.7250e-003 1.0468e-002 2.3121e-003 1.8581e-003 1.1467e-002 1.2253e-002 3.8833e-003 1.1263e-005 2.4150e-003 2.8059e-003 1.7338e-004 3.1478e-003 1.7868e-002 3.9868e-002 5.8015e-002 6.3630e-002 5.5715e-002 3.9654e-002 2.2628e-002 9.6871e-003 2.4832e-003 8.3009e-005 4.6645e-004 1.7698e-003 2.8426e-003 3.2654e-003 3.0765e-003 2.5111e-003 1.7861e-003 1.0047e-003
          16 2.0127e-010 2.1117e-003 1.0540e-001 1.7424e-006 3.3391e-001 2.4178e-002 5.9009e-007 6.0376e-002 1.3674e-002 6.1496e-004 8.7047e-003 2.5066e-002 3.6079e-003 1.2776e-002 3.7818e-003 1.3634e-002 5.5391e-004 1.4524e-002 3.6018e-003 4.3251e-003 1.2693e-002 2.4872e-003 2.3991e-003 9.4371e-003 4.2600e-003 1.9312e-004 7.2045e-003 1.1897e-002 6.6778e-003 6.4563e-004 7.7328e-004 2.7861e-003 1.5564e-003 5.2732e-005 5.2969e-003 1.9533e-002 3.7489e-002 5.0847e-002 5.4166e-002 4.7473e-002 3.4829e-002 2.1248e-002 1.0379e-002 3.6380e-003 6.0359e-004 1.1922e-005 5.4212e-004 1.2518e-003 1.6580e-003 1.6111e-003 1.1056e-003
          17 1.3190e-011 1.7141e-004 3.7920e-003 3.6337e-006 1.6379e-001 3.5649e-001 9.2215e-006 8.8492e-003 3.3884e-002 1.4492e-005 2.6076e-002 3.2702e-003 4.3515e-003 1.6158e-002 8.4549e-003 7.4824e-003 1.1120e-002 8.8788e-004 1.3006e-002 3.0030e-003 3.5919e-003 1.1415e-002 3.0059e-003 1.3074e-003 7.9751e-003 5.2162e-003 2.9533e-005 4.2076e-003 1.0080e-002 7.9918e-003 2.0364e-003 4.7492e-005 1.8062e-003 2.2721e-003 4.4007e-004 8.4005e-004 7.8732e-003 2.0970e-002 3.4997e-002 4.4170e-002 4.5495e-002 3.9621e-002 2.9623e-002 1.9054e-002 1.0356e-002 4.5355e-003 1.4121e-003 1.9549e-004 7.7468e-006 1.5876e-004 2.2636e-004
          18 3.7412e-012 4.8113e-005 1.6445e-003 3.2095e-007 1.5020e-003 1.8971e-001 1.5601e-005 3.8938e-001 1.3161e-002 1.2387e-004 1.2139e-002 2.2185e-002 1.2768e-002 1.4394e-004 1.4811e-002 1.9326e-003 1.1852e-002 7.4166e-003 2.0228e-003 1.1809e-002 1.9472e-003 3.5860e-003 1.0020e-002 2.7843e-003 9.1128e-004 6.7396e-003 5.2451e-003 2.4438e-004 2.5062e-003 8.0906e-003 8.0104e-003 3.1170e-003 7.7795e-005 9.0493e-004 2.1211e-003 1.1722e-003 1.5480e-006 2.5692e-003 1.0562e-002 2.1826e-002 3.2090e-002 3.7696e-002 3.7324e-002 3.2100e-002 2.4323e-002 1.6332e-002 9.7153e-003 5.0617e-003 2.2713e-003 8.5224e-004 2.5261e-004
          19 1.2348e-011 8.8482e-006 7.0833e-005 8.5350e-007 6.3509e-003 1.3278e-003 1.0805e-007 1.5868e-001 4.3057e-001 3.5190e-003 4.1854e-002 9.9353e-004 1.6935e-003 3.7833e-002 3.1082e-003 1.0530e-002 6.6623e-007 1.3853e-002 2.9608e-003 4.0416e-003 9.9818e-003 7.4971e-004 4.1973e-003 8.5607e-003 2.0265e-003 9.2377e-004 5.8622e-003 4.6808e-003 3.3963e-004 1.7140e-003 6.5212e-003 7.2849e-003 3.5152e-003 3.3020e-004 3.9357e-004 1.6631e-003 1.4712e-003 1.9679e-004 6.4243e-004 5.0015e-003 1.2899e-002 2.1740e-002 2.8432e-002 3.1094e-002 2.9540e-002 2.4935e-002 1.8999e-002 1.3155e-002 8.3175e-003 4.7494e-003 2.2454e-003
          20 1.0843e-011 5.4198e-009 1.0932e-004 4.8180e-007 4.6451e-005 1.1782e-002 2.3413e-006 2.6256e-002 6.5547e-002 3.6092e-003 4.1761e-001 1.1369e-001 1.0698e-002 6.6011e-003 4.5859e-002 3.0305e-002 9.2811e-004 3.4061e-004 1.5363e-002 5.8433e-005 5.5411e-003 7.5203e-003 1.2418e-005 4.9882e-003 6.8944e-003 1.0145e-003 1.2502e-003 5.2112e-003 3.7795e-003 2.2807e-004 1.4748e-003 5.4321e-003 6.2721e-003 3.3111e-003 4.5932e-004 1.8382e-004 1.2436e-003 1.4192e-003 4.3633e-004 1.0607e-004 2.3743e-003 7.5877e-003 1.4294e-002 2.0305e-002 2.3854e-002 2.4267e-002 2.1994e-002 1.8010e-002 1.3431e-002 8.9851e-003 4.8549e-003
          21 7.9045e-012 6.4726e-007 9.6153e-006 5.5816e-009 2.7650e-004 2.3753e-003 4.6325e-008 6.6192e-003 8.3115e-002 7.9619e-004 4.5529e-005 1.9310e-001 1.2493e-001 1.4798e-001 3.2859e-002 5.8427e-002 9.8204e-002 1.3071e-002 1.9697e-004 2.0532e-002 4.0635e-003 3.7166e-003 5.5040e-003 8.5015e-004 4.9870e-003 5.0400e-003 1.6932e-004 1.7729e-003 4.6383e-003 2.5943e-003 5.0028e-005 1.5658e-003 4.7447e-003 5.1363e-003 2.6739e-003 3.9290e-004 1.2724e-004 9.7578e-004 1.2182e-003 4.9673e-004 8.7511e-006 1.2372e-003 4.6628e-003 9.4711e-003 1.4155e-002 1.7335e-002 1.8342e-002 1.7192e-002 1.4451e-002 1.0720e-002 6.2693e-003
          22 6.9058e-012 3.5422e-007 5.0741e-007 2.0915e-007 1.5480e-004 7.3752e-006 1.8238e-007 9.3370e-003 2.0161e-003 1.4165e-004 8.4871e-002 8.8239e-002 6.3426e-003 4.4678e-002 1.1633e-001 5.6259e-002 6.5016e-002 1.5925e-001 9.3559e-002 1.7435e-002 4.2010e-002 3.2925e-002 1.2618e-004 7.5032e-003 7.0069e-003 2.2187e-003 4.0744e-003 2.3950e-004 1.9394e-003 4.0743e-003 1.2470e-003 1.3513e-005 1.9013e-003 4.1609e-003 3.8987e-003 1.8422e-003 1.9977e-004 1.5132e-004 8.1302e-004 9.7652e-004 4.1289e-004 1.3958e-006 7.9578e-004 3.1294e-003 6.4819e-003 9.8148e-003 1.2142e-002 1.2880e-002 1.1986e-002 9.6564e-003 5.9969e-003
          23 7.1802e-012 5.5792e-008 2.2152e-006 1.8707e-007 2.6252e-005 3.0306e-004 1.1933e-007 2.2424e-003 5.2088e-003 3.7672e-004 4.4055e-002 4.5443e-004 2.2323e-002 1.4403e-001 4.2631e-002 8.6221e-004 8.0859e-003 8.1604e-003 7.8919e-002 1.4707e-001 6.6584e-002 8.0590e-002 1.1127e-001 2.8570e-002 2.7559e-002 3.7078e-002 1.6828e-003 8.9019e-003 5.7520e-003 2.9498e-004 5.1578e-003 1.7112e-005 5.8918e-005 2.8185e-003 2.9892e-003 2.8576e-003 8.8873e-004 4.1784e-005 2.2502e-004 7.2313e-004 6.9298e-004 2.4792e-004 9.0837e-006 6.7061e-004 2.3503e-003 4.6122e-003 6.7725e-003 8.1356e-003 8.3107e-003 7.1842e-003 4.6856e-003
          24 7.2881e-012 4.0116e-010 1.4289e-006 6.9599e-008 9.3975e-007 2.4186e-004 2.0467e-008 1.3738e-004 6.9423e-003 1.8375e-004 6.3787e-003 2.2245e-002 3.0047e-002 5.1610e-002 3.1630e-003 5.3079e-002 3.8358e-002 1.6264e-002 3.3613e-002 7.9327e-003 1.7180e-002 2.3220e-002 3.5769e-002 1.1720e-001 8.5470e-002 6.9925e-002 1.1261e-001 4.5921e-002 4.3391e-002 4.5624e-002 9.2010e-003 2.0059e-002 7.2300e-003 1.2549e-003 8.8539e-003 2.0792e-004 3.7530e-003 8.0841e-008 7.7681e-005 6.4895e-004 3.4716e-004 5.5527e-004 5.0329e-005 4.2560e-005 6.9643e-004 1.8977e-003 3.3087e-003 4.5224e-003 5.0268e-003 4.6093e-003 3.1333e-003
          25 5.9442e-012 2.8377e-009 5.9131e-007 1.4413e-008 2.9242e-007 1.0816e-004 9.2922e-010 8.9061e-006 3.6911e-003 5.3160e-005 7.7852e-005 2.0917e-002 1.4492e-002 5.9281e-003 2.4351e-002 4.8346e-002 1.1624e-002 1.1748e-004 2.3735e-004 9.2211e-003 5.2583e-002 2.6741e-002 1.6220e-002 2.1495e-002 9.3296e-007 6.7122e-003 9.1535e-003 5.6075e-002 5.8648e-002 6.4099e-002 1.0521e-001 6.5276e-002 7.8984e-002 7.1083e-002 3.7115e-002 5.6505e-002 1.8714e-002 2.6956e-002 1.3307e-002 7.6751e-003 9.0898e-003 1.8492e-003 3.5158e-003 1.1934e-003 1.8533e-004 1.9999e-003 6.6697e-004 2.9698e-003 2.2257e-003 2.6564e-003 1.8136e-003
          26 3.0629e-012 2.6679e-009 1.8742e-007 1.9378e-009 4.8427e-007 3.5185e-005 1.4976e-011 2.8450e-005 1.2858e-003 1.1992e-005 1.2093e-004 9.1830e-003 4.4891e-003 1.2896e-004 1.7118e-002 1.9040e-002 1.1575e-003 1.2251e-003 9.7730e-004 9.6819e-003 2.3173e-002 4.8799e-003 6.0725e-004 2.0170e-004 8.7196e-003 1.6464e-002 1.3441e-002 2.9747e-002 1.5145e-002 7.2725e-003 5.9820e-003 3.6308e-004 1.7346e-003 8.9221e-003 2.8402e-002 2.6244e-002 5.9608e-002 5.2252e-002 7.0591e-002 7.5039e-002 6.7848e-002 7.8349e-002 6.2282e-002 6.2237e-002 5.5528e-002 3.8626e-002 4.4760e-002 1.8333e-002 2.7990e-002 4.7690e-003 7.2801e-003
          27 1.2023e-012 1.1656e-009 5.9597e-008 3.3145e-010 2.3648e-007 1.1261e-005 5.0220e-011 1.5158e-005 4.2099e-004 3.1686e-006 1.0358e-004 3.2667e-003 1.3771e-003 4.6737e-006 7.0475e-003 6.3334e-003 1.0732e-004 9.5041e-004 7.0350e-004 4.0734e-003 7.6248e-003 8.4258e-004 1.2169e-006 8.9763e-005 5.2640e-003 7.2120e-003 4.7433e-003 8.5194e-003 2.5087e-003 3.7857e-004 5.4554e-005 2.9161e-003 4.2243e-003 8.5344e-003 1.5766e-002 1.1505e-002 1.9194e-002 1.1261e-002 1.0924e-002 6.5014e-003 1.8763e-003 5.3471e-004 8.5789e-004 4.1014e-003 1.2226e-002 2.9854e-002 4.3204e-002 8.9950e-002 1.1058e-001 1.9839e-001 2.2349e-001
