   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          11 1.1234e-038 2.7580e-027 1.6465e-025 2.4082e-035 7.7620e-024 2.1669e-022 3.1509e-026 5.7550e-021 1.2791e-019 2.2111e-020 2.8094e-018 2.8588e-017 7.4900e-017 8.5088e-016 6.6116e-015 5.5486e-014 3.9567e-013 2.9251e-012 2.1829e-011 1.5800e-010 9.8096e-010 6.3158e-009 3.9972e-008 2.0938e-007 1.1297e-006 5.4054e-006 2.3556e-005 9.7058e-005 3.6143e-004 1.2036e-003 3.6186e-003 9.6055e-003 2.2149e-002 4.3402e-002 6.9632e-002 8.6004e-002 7.1703e-002 2.7353e-002 5.4007e-005 3.7730e-002 8.1436e-002 2.8053e-002 2.7686e-002 2.4955e-001 2.1304e-001 2.9296e-004 9.5622e-003
          12 3.1148e-036 1.2886e-025 6.4677e-024 1.6191e-033 2.6828e-022 6.8346e-021 1.1382e-024 1.6466e-019 3.3240e-018 5.7878e-019 6.5703e-017 6.1512e-016 1.5888e-015 1.6663e-014 1.2157e-013 9.3352e-013 6.2449e-012 4.2971e-011 2.9484e-010 1.9493e-009 1.1242e-008 6.5919e-008 3.7382e-007 1.7988e-006 8.6349e-006 3.6977e-005 1.4385e-004 5.1783e-004 1.6684e-003 4.7640e-003 1.1976e-002 2.5881e-002 4.6798e-002 6.7626e-002 7.2015e-002 4.6850e-002 8.8216e-003 5.4235e-003 4.6014e-002 5.3329e-002 5.1386e-003 2.9196e-002 5.6021e-002 8.3627e-003 2.9879e-001 1.2629e-001 3.9754e-002
          13 1.7053e-023 2.2733e-016 1.3458e-016 1.6488e-024 1.9320e-017 2.9780e-018 4.7185e-020 6.8016e-017 2.6862e-018 8.6511e-018 1.7204e-015 1.1685e-014 2.8185e-014 2.8713e-013 1.9958e-012 1.4010e-011 8.8535e-011 5.7045e-010 3.6240e-009 2.2067e-008 1.1881e-007 6.3943e-007 3.2849e-006 1.4583e-005 6.2960e-005 2.4313e-004 8.4897e-004 2.6939e-003 7.5657e-003 1.8572e-002 3.9097e-002 6.8397e-002 9.4809e-002 9.5101e-002 5.5795e-002 7.2449e-003 1.1551e-002 6.4341e-002 6.2345e-002 3.5313e-003 3.8005e-002 6.4217e-002 1.6441e-003 1.5753e-001 5.2452e-002 5.4724e-002 1.1796e-003
          14 2.4431e-032 2.2024e-024 1.9898e-022 1.1492e-031 6.7188e-021 1.5644e-019 2.9815e-023 3.4163e-018 6.2576e-017 1.0951e-017 1.1132e-015 9.5887e-015 2.4363e-014 2.3605e-013 1.6160e-012 1.1366e-011 7.1275e-011 4.5624e-010 2.8786e-009 1.7395e-008 9.3035e-008 4.9676e-007 2.5286e-006 1.1140e-005 4.7621e-005 1.8211e-004 6.2935e-004 1.9733e-003 5.4695e-003 1.3229e-002 2.7367e-002 4.6865e-002 6.3168e-002 6.0794e-002 3.2937e-002 2.9023e-003 1.0344e-002 4.4555e-002 3.7115e-002 7.5662e-004 3.0086e-002 4.1387e-002 4.8682e-004 3.9059e-002 2.4351e-002 3.4729e-001 3.9100e-003
          15 1.1353e-032 1.0776e-022 4.2576e-021 3.4705e-030 1.3254e-019 2.7925e-018 6.0238e-022 5.5118e-017 9.1576e-016 1.6066e-016 1.4660e-014 1.1617e-013 2.8969e-013 2.5949e-012 1.6655e-011 1.0740e-010 6.3088e-010 3.7544e-009 2.1785e-008 1.2038e-007 5.9605e-007 2.8974e-006 1.3257e-005 5.3274e-005 2.0286e-004 6.9071e-004 2.1084e-003 5.7284e-003 1.3536e-002 2.7268e-002 4.5226e-002 5.8498e-002 5.3098e-002 2.5737e-002 1.1751e-003 1.2197e-002 4.0813e-002 2.9005e-002 1.2376e-004 2.7214e-002 3.3352e-002 2.3876e-004 4.0810e-002 5.1487e-003 1.0014e-002 1.2122e-001 6.7325e-002
          16 2.8648e-031 2.5916e-021 7.9177e-020 1.0842e-028 2.1330e-018 4.0675e-017 9.9079e-021 7.2447e-016 1.0903e-014 1.9127e-015 1.5704e-013 1.1446e-012 2.7948e-012 2.3158e-011 1.3923e-010 8.2402e-010 4.5296e-009 2.5041e-008 1.3363e-007 6.7554e-007 3.0902e-006 1.3668e-005 5.6261e-005 2.0542e-004 6.9620e-004 2.1020e-003 5.6264e-003 1.3138e-002 2.6096e-002 4.2683e-002 5.4276e-002 4.8198e-002 2.2485e-002 7.9579e-004 1.1745e-002 3.6945e-002 2.5545e-002 1.2210e-004 2.3031e-002 3.0174e-002 7.8062e-006 3.1471e-002 9.1347e-003 2.5215e-002 1.6455e-002 6.6226e-003 1.1726e-001
          17 2.3622e-029 6.1991e-020 1.2534e-018 2.1960e-027 2.8981e-017 4.9986e-016 1.3669e-019 8.0084e-015 1.0904e-013 1.9074e-014 1.4126e-012 9.4670e-012 2.2575e-011 1.7315e-010 9.7416e-010 5.2963e-009 2.7218e-008 1.3966e-007 6.8527e-007 3.1700e-006 1.3368e-005 5.3752e-005 1.9912e-004 6.5760e-004 1.9797e-003 5.2705e-003 1.2255e-002 2.4285e-002 3.9667e-002 5.0563e-002 4.5238e-002 2.1640e-002 9.8670e-004 9.8868e-003 3.3240e-002 2.4689e-002 4.4602e-004 1.8292e-002 2.9040e-002 7.1593e-004 2.3253e-002 1.5613e-002 1.0027e-002 1.7933e-002 2.1707e-002 4.7684e-002 4.3538e-002
          18 2.1024e-017 1.5839e-009 4.9090e-011 4.6836e-016 1.6487e-010 3.2779e-010 1.4847e-014 1.6698e-010 8.9501e-013 8.9853e-012 1.3401e-011 3.8503e-010 1.9578e-010 6.3305e-010 7.0008e-009 3.5764e-008 1.5132e-007 7.7014e-007 3.5052e-006 1.4901e-005 5.8582e-005 2.1708e-004 7.3126e-004 2.2105e-003 5.9778e-003 1.4194e-002 2.8908e-002 4.8938e-002 6.5586e-002 6.3529e-002 3.5857e-002 4.4014e-003 7.1871e-003 3.8866e-002 3.9220e-002 4.3965e-003 1.4154e-002 4.1362e-002 7.6179e-003 1.6704e-002 3.4040e-002 7.0067e-004 3.6576e-002 3.3472e-004 4.4270e-002 5.9243e-005 3.4451e-003
          19 2.2995e-026 1.8970e-019 1.9909e-017 1.1701e-024 3.6121e-016 5.2184e-015 1.6115e-018 7.6731e-014 9.4009e-013 1.6341e-013 1.0948e-011 6.7455e-011 1.5665e-010 1.1127e-009 5.8514e-009 2.9247e-008 1.4035e-007 6.6776e-007 3.0115e-006 1.2746e-005 4.9429e-005 1.8044e-004 6.0111e-004 1.7866e-003 4.7595e-003 1.1086e-002 2.2109e-002 3.6465e-002 4.7248e-002 4.3546e-002 2.2321e-002 1.6812e-003 7.3256e-003 2.9507e-002 2.5249e-002 1.4278e-003 1.3231e-002 2.8399e-002 2.8947e-003 1.5401e-002 2.1089e-002 2.0126e-003 2.5246e-002 9.3919e-004 1.3285e-002 5.5194e-002 7.6599e-002
          20 9.4326e-027 8.1319e-018 2.3355e-016 5.5715e-024 3.6595e-015 4.9641e-014 1.6878e-017 6.4332e-013 7.1194e-012 1.2266e-012 7.4482e-011 4.2143e-010 9.5048e-010 6.2554e-009 3.0705e-008 1.4119e-007 6.3186e-007 2.7839e-006 1.1532e-005 4.4634e-005 1.5874e-004 5.2506e-004 1.5703e-003 4.1748e-003 9.7840e-003 1.9721e-002 3.3130e-002 4.4089e-002 4.2524e-002 2.3981e-002 3.0179e-003 4.5845e-003 2.5415e-002 2.6315e-002 3.4300e-003 8.1893e-003 2.7052e-002 6.6228e-003 8.1955e-003 2.4025e-002 9.0942e-005 2.2566e-002 2.2928e-003 2.0482e-002 6.1947e-005 8.6862e-005 1.4046e-001
          21 1.1591e-025 1.7622e-016 2.8209e-015 1.4209e-022 3.4551e-014 4.1883e-013 1.5709e-016 4.8399e-012 4.8122e-011 8.1871e-012 4.5186e-010 2.3462e-009 5.1231e-009 3.1249e-008 1.4297e-007 6.0507e-007 2.5214e-006 1.0273e-005 3.9051e-005 1.3809e-004 4.4893e-004 1.3418e-003 3.5916e-003 8.4782e-003 1.7325e-002 2.9753e-002 4.0979e-002 4.1731e-002 2.6243e-002 5.1251e-003 2.1591e-003 2.0834e-002 2.7117e-002 6.5938e-003 3.8226e-003 2.4229e-002 1.1473e-002 2.7184e-003 2.3440e-002 3.4883e-003 1.4230e-002 1.1242e-002 9.2984e-003 8.4936e-003 1.5391e-002 3.0862e-003 5.5005e-002
          22 5.6829e-024 5.0902e-015 3.6354e-014 6.6990e-021 2.9028e-013 3.2270e-012 1.3332e-015 3.3105e-011 2.9403e-010 4.9242e-011 2.4772e-009 1.1789e-008 2.4838e-008 1.4044e-007 5.9786e-007 2.3293e-006 9.0225e-006 3.3931e-005 1.1820e-004 3.8127e-004 1.1288e-003 3.0373e-003 7.2405e-003 1.5033e-002 2.6437e-002 3.7796e-002 4.0834e-002 2.8684e-002 8.0121e-003 5.1704e-004 1.5844e-002 2.6977e-002 1.0687e-002 8.8517e-004 1.9723e-002 1.6396e-002 1.1061e-004 1.9180e-002 9.9004e-003 5.3420e-003 1.8561e-002 7.2310e-004 1.8094e-002 1.7603e-003 8.9136e-003 2.2459e-002 4.5845e-002
          23 6.4982e-012 1.6240e-003 6.8175e-004 4.1230e-009 4.9296e-004 3.5768e-005 1.1938e-007 9.1416e-005 2.3900e-004 2.9585e-007 1.2816e-004 1.3115e-006 9.6776e-005 5.3239e-006 6.7937e-005 5.9086e-005 1.4567e-004 8.5491e-008 6.2043e-004 1.2362e-003 2.3146e-003 7.7034e-003 1.7339e-002 2.3760e-002 5.4846e-002 4.2882e-002 5.4338e-002 1.5652e-002 9.0799e-004 1.1408e-002 3.4244e-002 2.2850e-002 1.1339e-003 1.6186e-002 2.7847e-002 4.0423e-003 1.2943e-002 2.4978e-002 1.9275e-005 2.3851e-002 5.8620e-003 1.7327e-002 6.6523e-003 1.7795e-002 1.8193e-005 2.0979e-002 4.6578e-004
          24 1.6074e-021 2.4667e-013 1.9784e-014 7.9481e-019 3.8130e-012 2.1796e-011 9.0075e-015 2.0268e-010 1.6679e-009 2.7012e-010 1.2353e-008 5.4003e-008 1.0956e-007 5.7359e-007 2.2670e-006 8.1322e-006 2.9220e-005 1.0121e-004 3.2252e-004 9.4680e-004 2.5410e-003 6.1240e-003 1.2909e-002 2.3282e-002 3.4552e-002 3.9645e-002 3.0985e-002 1.1551e-002 6.3856e-006 1.0814e-002 2.5465e-002 1.5128e-002 1.9545e-005 1.3959e-002 2.0005e-002 1.0033e-003 1.2476e-002 1.6097e-002 3.6764e-004 1.9067e-002 1.8076e-003 1.5290e-002 2.3666e-003 1.4977e-002 1.6031e-004 1.7377e-003 9.1214e-002
          25 9.7598e-022 7.8270e-015 2.4013e-012 2.1764e-020 2.2522e-011 1.4772e-010 6.9599e-014 1.2003e-009 8.5614e-009 1.3611e-009 5.7154e-008 2.2791e-007 4.4267e-007 2.1484e-006 7.8687e-006 2.5965e-005 8.6335e-005 2.7473e-004 7.9870e-004 2.1270e-003 5.1457e-003 1.1030e-002 2.0350e-002 3.1327e-002 3.8056e-002 3.2869e-002 1.5469e-002 8.0194e-004 6.2704e-003 2.2458e-002 1.9094e-002 1.4947e-003 7.9412e-003 2.1079e-002 4.9847e-003 5.5732e-003 1.9075e-002 1.2028e-003 1.3147e-002 9.2623e-003 5.7416e-003 1.2078e-002 5.0031e-003 7.1741e-003 1.0699e-002 4.6104e-005 3.3011e-002
          26 1.2155e-020 1.2559e-012 3.3878e-011 1.1970e-018 1.7244e-010 9.0628e-010 4.6420e-013 6.5998e-009 4.1348e-008 6.3615e-009 2.4517e-007 8.9241e-007 1.6540e-006 7.4292e-006 2.5148e-005 7.6270e-005 2.3399e-004 6.8184e-004 1.8023e-003 4.3347e-003 9.3851e-003 1.7724e-002 2.8197e-002 3.6098e-002 3.4104e-002 1.9424e-002 2.8612e-003 2.7251e-003 1.8224e-002 2.1725e-002 4.9976e-003 3.0068e-003 1.9099e-002 1.0505e-002 9.6316e-004 1.7456e-002 6.5350e-003 5.2447e-003 1.5665e-002 1.2389e-004 1.6052e-002 9.9063e-005 1.4516e-002 5.5149e-004 7.7490e-003 1.1073e-002 2.2677e-002
          27 7.2932e-019 7.9941e-011 8.1062e-010 2.0861e-016 1.4703e-009 4.8424e-009 2.9330e-012 3.5429e-008 1.8826e-007 2.7601e-008 9.8197e-007 3.2748e-006 5.7590e-006 2.3867e-005 7.4482e-005 2.0734e-004 5.8463e-004 1.5537e-003 3.7173e-003 8.0243e-003 1.5404e-002 2.5288e-002 3.3924e-002 3.4634e-002 2.3053e-002 5.9203e-003 5.8878e-004 1.3358e-002 2.2452e-002 9.6511e-003 3.1720e-004 1.4589e-002 1.5439e-002 2.0433e-004 1.2104e-002 1.2793e-002 3.9770e-004 1.5977e-002 2.6686e-003 1.0484e-002 6.3698e-003 8.0186e-003 4.6348e-003 1.0433e-002 3.9416e-007 3.3992e-003 5.1926e-002
          28 1.1463e-009 8.2747e-002 3.6885e-001 3.4323e-007 1.7199e-002 5.1036e-002 3.6405e-007 3.6577e-002 4.2417e-005 2.1918e-003 1.4345e-002 1.8809e-002 3.2143e-003 1.5928e-002 2.7987e-005 1.2064e-002 4.6063e-003 4.3130e-003 1.3741e-002 9.9341e-003 4.9731e-004 2.3243e-003 5.8055e-003 2.5187e-003 1.6680e-002 5.7625e-002 8.4917e-002 6.6455e-002 5.6838e-002 2.0588e-002 4.0771e-003 5.9235e-004 2.0845e-003 4.3385e-003 2.6414e-003 4.6487e-003 3.3644e-003 4.0121e-004 2.9004e-004 4.8415e-004 3.6270e-006 3.7652e-004 7.5158e-005 9.7644e-006 1.2153e-006 6.7241e-005 3.2971e-004
          29 5.5393e-017 3.0191e-009 7.7271e-009 1.5215e-014 4.8548e-009 5.2925e-008 1.5972e-011 1.3420e-007 8.1945e-007 1.2281e-007 3.8502e-006 1.1023e-005 1.8624e-005 7.2245e-005 2.0526e-004 5.2162e-004 1.3511e-003 3.2563e-003 6.9987e-003 1.3463e-002 2.2616e-002 3.1638e-002 3.4563e-002 2.6068e-002 9.5615e-003 1.0833e-005 8.5959e-003 2.1166e-002 1.4283e-002 3.6470e-004 8.9548e-003 1.7935e-002 3.1738e-003 5.6695e-003 1.6254e-002 1.0955e-003 1.0487e-002 9.6014e-003 2.5688e-003 1.3469e-002 4.7161e-004 1.2837e-002 1.1817e-003 8.1338e-003 6.8191e-003 1.2168e-005 1.3995e-002
          30 7.1694e-017 1.0570e-009 4.1435e-010 1.0063e-014 6.7559e-008 2.3183e-007 9.3357e-011 7.2247e-007 3.4250e-006 4.7018e-007 1.3696e-005 3.6156e-005 5.7283e-005 2.0321e-004 5.2807e-004 1.2253e-003 2.8867e-003 6.2689e-003 1.2022e-002 2.0342e-002 2.9373e-002 3.3969e-002 2.8394e-002 1.3328e-002 8.4308e-004 4.6022e-003 1.8307e-002 1.7790e-002 2.8255e-003 3.9215e-003 1.7211e-002 8.1981e-003 1.1022e-003 1.5190e-002 6.0420e-003 3.6541e-003 1.4306e-002 1.1017e-004 1.2806e-002 2.4039e-003 1.0124e-002 2.5160e-003 1.0461e-002 3.7867e-005 7.8290e-003 6.0813e-003 1.0928e-002
          31 9.1367e-016 1.2399e-009 6.7685e-008 2.9448e-014 7.9590e-007 1.3650e-006 4.8744e-010 3.2883e-006 1.4262e-005 1.8074e-006 4.7179e-005 1.1116e-004 1.6647e-004 5.4134e-004 1.2688e-003 2.6742e-003 5.7053e-003 1.1048e-002 1.8673e-002 2.7357e-002 3.2996e-002 2.9940e-002 1.6834e-002 2.7017e-003 1.8475e-003 1.4467e-002 1.9647e-002 6.6595e-003 7.7213e-004 1.3861e-002 1.2912e-002 1.0678e-004 1.0562e-002 1.1576e-002 1.0934e-004 1.3193e-002 4.2193e-003 6.1407e-003 9.5322e-003 2.2494e-003 1.0458e-002 2.1448e-003 7.4417e-003 5.9239e-003 4.5277e-004 4.5525e-003 2.8470e-002
          32 8.4229e-014 1.4484e-008 7.4421e-006 5.1234e-017 3.0267e-005 1.1072e-005 1.3729e-009 1.1635e-005 7.4068e-005 7.6307e-006 1.5151e-004 3.1286e-004 4.7429e-004 1.4000e-003 2.8009e-003 5.4057e-003 1.0487e-002 1.7619e-002 2.5804e-002 3.2217e-002 3.0608e-002 1.9709e-002 5.1281e-003 4.0227e-004 1.0635e-002 1.9379e-002 1.1040e-002 1.5675e-005 8.8846e-003 1.5951e-002 2.3446e-003 4.9587e-003 1.4407e-002 1.4274e-003 7.9024e-003 1.0088e-002 6.5554e-004 1.2794e-002 3.2724e-004 1.1101e-002 9.1550e-004 1.0444e-002 2.1015e-005 8.6660e-003 3.4614e-003 2.3704e-004 4.2958e-003
          33 2.0666e-009 1.2964e-003 1.6101e-001 8.1150e-009 4.1044e-001 9.2584e-003 1.0170e-005 9.4206e-003 4.8064e-002 1.2191e-003 3.0015e-003 6.1977e-003 5.9102e-003 1.0959e-002 1.0853e-002 2.9412e-004 1.1952e-002 3.1172e-003 2.6527e-003 1.2851e-002 7.2910e-003 7.9685e-006 3.0242e-003 3.5121e-003 2.8059e-005 1.0161e-002 3.5274e-002 6.0823e-002 6.5036e-002 5.0204e-002 2.9098e-002 1.0483e-002 1.6224e-003 3.2619e-005 1.5625e-003 3.2408e-003 3.3379e-003 2.7444e-003 1.9602e-003 9.9181e-004 3.3091e-004 8.8860e-005 1.6504e-005 4.6340e-007 2.0045e-005 3.5468e-005 1.0696e-005
          34 4.6251e-013 5.8686e-007 2.6161e-005 8.7360e-012 2.6253e-005 3.1303e-005 3.4890e-008 1.0311e-004 1.2269e-004 1.8999e-005 5.6919e-004 1.0072e-003 1.1057e-003 3.0400e-003 6.2945e-003 1.0180e-002 1.6704e-002 2.5654e-002 3.1490e-002 3.0508e-002 2.2168e-002 7.3493e-003 4.3590e-007 7.1579e-003 1.8293e-002 1.4303e-002 1.0708e-003 4.4648e-003 1.6534e-002 5.9217e-003 1.0064e-003 1.3754e-002 5.6485e-003 2.4268e-003 1.2793e-002 8.1639e-004 9.4571e-003 5.1364e-003 4.7090e-003 7.5310e-003 3.6411e-003 5.9621e-003 5.7443e-003 1.1063e-003 7.2969e-003 3.1580e-003 5.6054e-003
          35 1.1529e-012 1.9048e-006 2.7039e-005 5.7278e-011 1.1692e-006 3.3392e-004 1.8868e-007 4.6983e-004 6.0013e-004 7.8618e-005 1.9174e-003 2.7190e-003 2.7683e-003 6.9399e-003 1.2401e-002 1.7255e-002 2.4624e-002 3.2058e-002 3.1226e-002 2.2091e-002 9.4515e-003 1.7966e-004 5.1190e-003 1.6007e-002 1.6138e-002 3.4952e-003 2.2932e-003 1.2617e-002 1.1221e-002 1.9984e-005 9.0270e-003 1.0605e-002 8.1003e-005 1.1003e-002 4.8621e-003 3.4414e-003 1.0507e-002 2.6626e-004 1.0643e-002 3.3671e-005 1.0197e-002 4.6034e-005 8.2670e-003 2.5526e-003 1.4658e-003 4.6791e-003 1.5194e-002
