   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 5.5129e-002 2.0336e-001 3.1130e-001 2.5842e-001 1.2701e-001 3.7635e-002 6.5098e-003 5.9572e-004 2.2420e-005 9.8858e-008 1.5035e-008 4.3472e-009 2.0996e-009 2.1476e-010 7.3772e-010 1.4037e-012 2.3663e-010 1.7798e-010 2.3141e-011
           1 1.1805e-001 1.9067e-001 4.1955e-002 3.6402e-002 2.1937e-001 2.4396e-001 1.1810e-001 2.8292e-002 3.1479e-003 1.1533e-004 1.3375e-008 2.0305e-007 6.6786e-009 6.0796e-009 7.6651e-010 4.9940e-009 8.6931e-010 7.4370e-012 2.1581e-011
           2 1.5048e-001 8.1004e-002 1.6135e-002 1.3517e-001 2.9328e-002 5.8650e-002 2.4496e-001 2.0690e-001 6.8290e-002 8.7942e-003 2.5770e-004 2.0868e-006 4.0405e-007 5.0960e-008 3.6278e-008 1.5312e-009 1.5392e-008 7.9788e-009 8.6501e-010
           3 1.5134e-001 1.2031e-002 8.0596e-002 4.3817e-002 3.8480e-002 1.1324e-001 1.9638e-004 1.5810e-001 2.6545e-001 1.1977e-001 1.6678e-002 2.8228e-004 1.7307e-005 1.0274e-007 1.6887e-007 2.6451e-007 7.6220e-008 9.8295e-009 4.8571e-010
           4 1.3227e-001 1.4274e-003 8.6355e-002 2.0825e-004 8.9014e-002 3.0102e-003 9.6501e-002 4.2702e-002 6.5269e-002 2.8395e-001 1.7433e-001 2.4736e-002 1.4608e-004 3.8754e-005 2.2411e-006 7.0237e-007 1.4137e-008 2.7643e-008 8.2818e-009
           5 1.0424e-001 1.9563e-002 4.8835e-002 2.8643e-002 4.1283e-002 3.2812e-002 5.1821e-002 2.9447e-002 9.3272e-002 1.1667e-002 2.7405e-001 2.3188e-001 3.2398e-002 1.9561e-006 8.9984e-005 4.3218e-006 2.9249e-007 1.2616e-007 2.0825e-008
           6 7.7906e-002 3.9496e-002 1.5396e-002 5.3378e-002 2.7180e-003 6.2107e-002 1.2865e-004 7.4261e-002 1.4370e-006 1.0246e-001 6.5664e-004 2.4811e-001 2.8896e-001 3.3437e-002 8.3345e-004 1.1158e-004 5.8755e-005 1.1378e-005 8.6390e-007
           7 5.8321e-002 5.3087e-002 1.0893e-003 5.2772e-002 5.9648e-003 4.0402e-002 2.3404e-002 2.7849e-002 4.4965e-002 1.8961e-002 7.8534e-002 1.5580e-002 2.3017e-001 3.2644e-001 1.6803e-002 5.3414e-003 1.9216e-004 2.0453e-006 2.2527e-006
           8 4.1882e-002 5.7116e-002 1.8708e-003 3.4927e-002 2.5237e-002 9.6333e-003 4.5947e-002 8.5427e-007 5.3053e-002 9.3535e-003 4.7034e-002 4.4070e-002 2.7999e-002 2.5363e-001 3.3699e-001 1.5346e-004 6.9841e-003 2.3676e-003 2.2659e-004
           9 2.9790e-002 5.4552e-002 9.7016e-003 1.6474e-002 3.6639e-002 1.8207e-005 3.7088e-002 1.5002e-002 1.7227e-002 4.2648e-002 4.5833e-004 6.0172e-002 1.7516e-002 2.4689e-002 3.3449e-001 2.6861e-001 2.6279e-002 5.9618e-005 5.7945e-005
          10 2.1077e-002 4.8454e-002 1.8233e-002 4.7329e-003 3.5553e-002 6.8154e-003 1.6510e-002 3.1798e-002 6.0608e-005 3.7322e-002 1.6641e-002 1.2226e-002 5.4078e-002 5.2901e-003 8.1133e-003 4.7610e-001 8.6526e-002 6.4741e-002 6.8705e-003
          11 1.5028e-002 4.1350e-002 2.4529e-002 2.7409e-004 2.7225e-002 1.7122e-002 3.0053e-003 3.1908e-002 7.6458e-003 1.3389e-002 3.4137e-002 1.4115e-003 2.6753e-002 3.9547e-002 7.5473e-004 3.5774e-003 5.5579e-001 1.8508e-002 2.7887e-005
          12 1.0659e-002 3.3932e-002 2.7587e-002 6.6207e-004 1.7098e-002 2.3192e-002 1.1548e-004 2.0936e-002 1.9510e-002 6.3121e-004 2.7560e-002 1.6820e-002 1.7288e-003 3.1531e-002 2.7396e-002 7.7637e-004 9.8309e-002 2.1619e-001 3.7610e-002
          13 7.6545e-003 2.7459e-002 2.8167e-002 3.2995e-003 8.9755e-003 2.3914e-002 3.6005e-003 9.5212e-003 2.3908e-002 2.3604e-003 1.2220e-002 2.5371e-002 3.4964e-003 8.6611e-003 2.7872e-002 2.4023e-002 2.7068e-002 2.2623e-001 8.6041e-003
          14 5.5147e-003 2.1832e-002 2.6752e-002 6.2890e-003 3.7232e-003 2.0788e-002 8.4286e-003 2.5071e-003 2.0680e-002 9.1665e-003 2.2163e-003 2.0951e-002 1.3406e-002 2.8105e-005 1.3124e-002 1.9310e-002 4.4659e-002 1.5366e-001 7.0500e-004
          15 3.9786e-003 1.7090e-002 2.4076e-002 8.5861e-003 1.0312e-003 1.6047e-002 1.1747e-002 9.1354e-005 1.4220e-002 1.3894e-002 5.3419e-005 1.1742e-002 1.7612e-002 3.3960e-003 2.2822e-003 1.2679e-002 5.6137e-003 1.8275e-001 1.1946e-002
          16 2.8846e-003 1.3255e-002 2.0853e-002 9.8395e-003 8.4568e-005 1.1391e-002 1.2873e-002 4.3824e-004 8.1815e-003 1.4765e-002 2.1040e-003 4.5196e-003 1.5363e-002 8.5244e-003 7.5175e-005 4.2256e-003 1.1367e-002 2.1110e-002 8.0416e-002
          17 2.0885e-003 1.0139e-002 1.7405e-002 1.0015e-002 5.8263e-005 7.5613e-003 1.2173e-002 1.6944e-003 3.9817e-003 1.2864e-002 4.6764e-003 9.6109e-004 1.0535e-002 1.0561e-002 2.0487e-003 4.9879e-004 3.4155e-003 3.6608e-002 9.6972e-002
          18 1.4882e-003 7.5490e-003 1.3871e-002 9.2108e-003 3.4684e-004 4.7258e-003 1.0297e-002 2.7028e-003 1.6143e-003 9.7866e-003 5.9796e-003 1.5725e-005 6.0802e-003 9.5845e-003 3.9891e-003 5.6140e-005 1.1029e-003 3.3336e-004 1.6894e-001
          19 1.0183e-003 5.3421e-003 1.0331e-002 7.5990e-003 5.8047e-004 2.7787e-003 7.8365e-003 2.9747e-003 5.2716e-004 6.6645e-003 5.7323e-003 1.6297e-004 3.0613e-003 7.1578e-003 4.4440e-003 5.9457e-004 1.5421e-004 2.3539e-003 1.6809e-001
          20 6.3368e-004 3.4043e-003 6.8226e-003 5.3764e-003 5.8974e-004 1.4983e-003 5.1864e-003 2.4652e-003 1.3304e-004 3.9978e-003 4.3273e-003 3.8784e-004 1.3652e-003 4.4971e-003 3.5588e-003 8.7787e-004 2.5067e-008 8.3302e-005 1.9065e-001
          21 3.0071e-004 1.6385e-003 3.3536e-003 2.7498e-003 3.6148e-004 6.4130e-004 2.5388e-003 1.3655e-003 2.5232e-005 1.8287e-003 2.2672e-003 3.1148e-004 4.9655e-004 2.0994e-003 1.9045e-003 6.0630e-004 1.8574e-005 3.9045e-005 1.6093e-001
