   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29
           0 8.5888e-001 1.3119e-001 9.6252e-003 2.9886e-004 2.7779e-007 9.3406e-007 1.2437e-008 1.0050e-007 3.5075e-008 4.1336e-008 2.7797e-009 8.3324e-009 7.9978e-009 2.1723e-009 1.2939e-009 1.1912e-009 2.4312e-010 1.8260e-010 1.1749e-009 1.5602e-009 1.1183e-009 5.5693e-010 2.2291e-010 8.0640e-011 2.9104e-011 1.3329e-011 9.4198e-012 6.4402e-012 4.1553e-012 2.5406e-012
           1 1.2812e-001 5.9952e-001 2.4277e-001 2.8226e-002 1.3504e-003 1.4076e-005 2.1489e-006 1.3209e-008 1.3458e-007 1.3580e-008 8.5179e-008 7.5288e-009 1.0517e-008 3.7506e-009 2.9364e-010 2.6211e-009 6.1307e-009 2.7963e-009 1.6639e-011 9.3193e-010 1.6411e-009 1.2133e-009 6.0910e-010 2.5429e-010 9.9979e-011 4.7973e-011 3.5070e-011 2.4668e-011 1.6268e-011 1.0100e-011
           2 1.1977e-002 2.2319e-001 3.6775e-001 3.3264e-001 6.0166e-002 4.1702e-003 1.0310e-004 7.3820e-006 2.0569e-009 3.8664e-008 2.3425e-008 1.2181e-007 7.1506e-009 3.4104e-011 4.3470e-010 1.4328e-009 1.0549e-008 8.8154e-009 1.9857e-009 4.8980e-011 2.8916e-011 1.5365e-011 3.2734e-014 2.6690e-012 3.2257e-012 2.3961e-012 2.2909e-012 1.9697e-012 1.4965e-012 1.0198e-012
           3 9.3508e-004 3.9716e-002 2.7964e-001 1.7945e-001 3.8225e-001 1.0676e-001 1.0752e-002 4.5807e-004 2.7903e-005 1.1230e-007 4.7811e-011 6.2783e-008 8.1307e-008 2.2544e-008 1.1292e-008 2.9617e-010 2.9349e-009 4.3511e-009 3.2549e-009 2.7619e-009 2.4232e-009 1.7577e-009 1.0159e-009 4.9140e-010 2.1363e-010 1.0841e-010 8.2518e-011 6.0030e-011 4.0618e-011 2.5671e-011
           4 7.0165e-005 5.5568e-003 7.9755e-002 2.8671e-001 5.3983e-002 3.8124e-001 1.6646e-001 2.4463e-002 1.6486e-003 1.0899e-004 1.9509e-006 7.0061e-008 4.6768e-008 1.0429e-007 1.6403e-008 2.8308e-008 6.2150e-009 1.1498e-009 2.7399e-009 1.1968e-009 9.4312e-010 1.3424e-009 1.4699e-009 1.0768e-009 5.8631e-010 3.3273e-010 2.7324e-010 2.1115e-010 1.4937e-010 9.7285e-011
           5 9.0379e-006 7.0251e-004 1.6631e-002 1.2355e-001 2.4453e-001 1.5076e-003 3.2373e-001 2.3285e-001 5.0784e-002 5.2645e-003 4.4072e-004 1.7403e-005 8.8024e-007 5.0592e-008 1.4708e-007 1.3159e-009 5.8977e-008 2.5912e-008 4.2150e-010 2.3520e-009 4.7357e-011 1.4153e-010 3.7861e-011 4.5112e-012 2.4907e-011 2.5952e-011 2.9693e-011 2.8913e-011 2.3885e-011 1.7171e-011
