   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          10 8.8966e-032 4.5719e-031 6.2562e-031 7.7137e-029 2.9320e-028 5.7349e-027 1.4241e-025 8.8111e-025 8.4933e-024 1.2522e-022 1.8511e-021 3.7976e-020 5.4932e-019 8.0819e-018 1.2892e-016 2.0727e-015 3.5744e-014 3.3684e-013 4.2984e-012 4.9467e-011 5.1752e-010 4.3798e-009 3.7604e-008 2.7208e-007 1.8344e-006 1.1099e-005 5.5683e-005 2.6025e-004 1.0582e-003 3.6754e-003 1.0962e-002 2.7305e-002 5.5120e-002 8.5408e-002 9.1496e-002 5.1690e-002 2.9527e-003 2.7112e-002 8.5830e-002 2.7724e-002 5.3430e-002 3.2207e-001 1.1537e-001 2.2756e-002 7.8567e-004
          11 1.1214e-029 3.5370e-029 2.1569e-029 2.7042e-027 1.3467e-027 1.3267e-024 1.2054e-023 4.3847e-023 3.5409e-022 4.6408e-021 6.0471e-020 1.0802e-018 1.4283e-017 1.9200e-016 2.7695e-015 4.0012e-014 6.0665e-013 5.4328e-012 6.2269e-011 6.4286e-010 6.0077e-009 4.6335e-008 3.5209e-007 2.2777e-006 1.3488e-005 7.0709e-005 3.1330e-004 1.2468e-003 4.2442e-003 1.2188e-002 2.8949e-002 5.4831e-002 7.7734e-002 7.2530e-002 3.0775e-002 2.5513e-006 3.3422e-002 6.2608e-002 1.0580e-002 2.8509e-002 4.7520e-002 5.0050e-002 3.7157e-001 1.1781e-003 1.4003e-002
          12 5.8836e-027 9.0593e-027 1.5646e-028 1.9314e-025 1.3332e-023 6.6557e-022 2.2443e-021 1.5948e-021 9.5275e-021 1.3266e-019 1.4286e-018 2.2383e-017 2.6977e-016 3.3045e-015 4.3074e-014 5.5914e-013 7.4717e-012 6.3304e-011 6.5193e-010 6.0412e-009 5.0482e-008 3.5403e-007 2.3836e-006 1.3763e-005 7.1588e-005 3.2573e-004 1.2627e-003 4.2616e-003 1.2070e-002 2.8118e-002 5.1730e-002 7.0400e-002 6.1596e-002 2.2703e-002 2.4736e-004 3.2072e-002 5.0380e-002 6.6411e-003 2.3330e-002 4.4909e-002 1.2946e-003 2.4471e-002 1.3789e-001 1.7667e-001 6.7264e-002
          13 5.0194e-015 5.0557e-015 3.4213e-015 3.5892e-014 1.6307e-011 5.1051e-010 9.4662e-010 2.9937e-012 9.7109e-011 1.6315e-010 5.6621e-011 7.8908e-013 2.0038e-011 6.3343e-011 8.0494e-011 1.2000e-010 1.5996e-011 4.8912e-010 1.4481e-009 1.9218e-008 1.3860e-007 9.6352e-007 6.1281e-006 3.3889e-005 1.6721e-004 7.1932e-004 2.6363e-003 8.3173e-003 2.1823e-002 4.6445e-002 7.6243e-002 8.8552e-002 5.9244e-002 9.6944e-003 9.6151e-003 5.7998e-002 4.3672e-002 1.5125e-004 5.3244e-002 2.6720e-002 2.1375e-002 1.2308e-002 1.5438e-001 6.0648e-003 2.2002e-002
          14 1.0320e-025 3.7285e-026 3.6858e-025 1.5815e-025 4.7204e-022 8.2676e-021 2.3755e-021 6.1890e-020 3.4734e-019 2.4269e-018 2.7573e-017 3.6318e-016 3.9743e-015 4.4368e-014 5.2141e-013 6.0822e-012 7.1785e-011 5.7276e-010 5.3009e-009 4.4105e-008 3.2981e-007 2.0979e-006 1.2524e-005 6.4405e-005 2.9401e-004 1.1609e-003 3.8984e-003 1.1079e-002 2.5781e-002 4.7405e-002 6.4267e-002 5.5965e-002 2.0587e-002 1.8574e-004 2.7765e-002 4.4228e-002 6.9221e-003 1.6675e-002 4.0305e-002 3.0762e-006 4.2237e-002 2.0958e-003 5.8708e-005 2.3767e-001 1.9428e-002
          15 5.5507e-025 4.8673e-026 8.9965e-024 2.3097e-023 3.5728e-021 2.3124e-020 6.5772e-020 1.8803e-018 6.9046e-018 4.4116e-017 4.2666e-016 4.8471e-015 4.8012e-014 4.8601e-013 5.1466e-012 5.3904e-011 5.6309e-010 4.2105e-009 3.5021e-008 2.6167e-007 1.7517e-006 1.0080e-005 5.3363e-005 2.4374e-004 9.7459e-004 3.3309e-003 9.5831e-003 2.2669e-002 4.2414e-002 5.8928e-002 5.3380e-002 2.1717e-002 2.5529e-007 2.2057e-002 4.0825e-002 9.5139e-003 9.9181e-003 3.7418e-002 2.1092e-003 2.9079e-002 8.5017e-003 3.2770e-002 1.5957e-002 5.8801e-002 5.1424e-003
          16 8.4437e-024 3.2678e-023 4.8220e-022 1.0648e-021 7.5818e-020 7.3325e-020 8.3031e-018 6.8717e-017 1.3118e-016 6.5692e-016 5.7621e-015 5.4975e-014 4.9181e-013 4.5006e-012 4.2849e-011 4.0273e-010 3.7296e-009 2.6005e-008 1.9435e-007 1.3038e-006 7.8140e-006 4.0551e-005 1.9028e-004 7.6931e-004 2.6852e-003 7.9022e-003 1.9218e-002 3.7156e-002 5.3931e-002 5.2306e-002 2.4910e-002 5.1210e-004 1.5657e-002 3.7947e-002 1.3928e-002 4.1128e-003 3.3485e-002 7.7144e-003 1.6090e-002 2.0539e-002 9.4455e-003 1.1862e-002 4.7236e-002 6.8282e-002 4.8025e-003
          17 3.6022e-022 2.2550e-020 1.3275e-019 1.5478e-019 7.8367e-018 1.0546e-017 2.6630e-015 8.8803e-015 2.5245e-015 6.5757e-015 7.9286e-014 5.2882e-013 4.4003e-012 3.6228e-011 3.0839e-010 2.6028e-009 2.1379e-008 1.3833e-007 9.2821e-007 5.5879e-006 2.9967e-005 1.3977e-004 5.8043e-004 2.0680e-003 6.2671e-003 1.5743e-002 3.1803e-002 4.8812e-002 5.1616e-002 2.9342e-002 2.4877e-003 9.2767e-003 3.4040e-002 1.9515e-002 5.4718e-004 2.7169e-002 1.5351e-002 5.4575e-003 2.7228e-002 2.3375e-004 2.5370e-002 1.9551e-003 2.1568e-003 1.3574e-001 5.8958e-003
          18 4.7040e-012 1.5568e-009 7.1350e-009 5.7263e-009 2.8107e-007 1.4808e-006 1.4149e-004 3.1900e-004 4.0827e-007 1.7941e-005 4.4302e-005 1.6751e-005 1.0183e-006 3.0886e-006 1.2993e-005 1.9743e-005 2.5062e-005 1.6540e-005 3.1013e-005 7.7867e-008 1.1293e-004 1.8514e-004 1.1584e-003 3.3165e-003 1.0306e-002 2.3552e-002 4.5142e-002 6.2516e-002 5.8095e-002 2.4767e-002 1.0070e-004 2.0570e-002 4.2121e-002 1.2812e-002 6.1818e-003 3.6972e-002 7.6059e-003 1.7157e-002 2.4321e-002 6.2333e-003 2.3664e-002 1.0573e-002 1.4237e-004 7.2439e-002 3.0050e-003
          19 4.5233e-022 2.6307e-019 7.9198e-019 2.0805e-019 1.2529e-017 4.0898e-016 1.4455e-014 1.1467e-014 3.6928e-014 1.5941e-013 5.5941e-013 5.1799e-012 3.4597e-011 2.5633e-010 1.9686e-009 1.4791e-008 1.0817e-007 6.4517e-007 3.8855e-006 2.0966e-005 1.0050e-004 4.1965e-004 1.5382e-003 4.8016e-003 1.2537e-002 2.6530e-002 4.3430e-002 5.0410e-002 3.4240e-002 6.3648e-003 3.8849e-003 2.8311e-002 2.5032e-002 4.2847e-004 1.8572e-002 2.2443e-002 2.3258e-004 2.5416e-002 3.6697e-003 1.9488e-002 3.5049e-003 2.0483e-002 4.7730e-005 2.8909e-002 5.5329e-002
          20 3.5458e-020 1.7186e-018 2.7537e-018 1.3698e-019 2.0527e-018 2.9608e-015 3.8079e-014 2.9783e-015 7.3447e-013 1.7506e-012 5.7976e-012 4.2394e-011 2.4836e-010 1.6447e-009 1.1247e-008 7.5460e-008 4.9037e-007 2.6832e-006 1.4478e-005 6.9919e-005 2.9899e-004 1.1124e-003 3.5846e-003 9.7285e-003 2.1640e-002 3.7821e-002 4.8289e-002 3.8728e-002 1.2056e-002 5.9096e-004 2.0886e-002 2.8798e-002 4.1934e-003 9.4343e-003 2.6031e-002 1.8574e-003 1.6716e-002 1.3699e-002 6.5282e-003 1.6527e-002 6.9178e-003 6.8864e-003 1.9627e-002 1.3854e-002 5.7842e-002
          21 1.9627e-018 4.2465e-017 3.4015e-017 5.2420e-017 1.4199e-016 5.8492e-014 2.7925e-013 1.4746e-012 1.9525e-011 2.1997e-011 5.0903e-011 3.4099e-010 1.6241e-009 9.6524e-009 5.8566e-008 3.4907e-007 2.0174e-006 1.0059e-005 4.8549e-005 2.0931e-004 7.9622e-004 2.6249e-003 7.3914e-003 1.7263e-002 3.2187e-002 4.5080e-002 4.2038e-002 1.8958e-002 2.4844e-004 1.2784e-002 2.9302e-002 1.0925e-002 2.4439e-003 2.4186e-002 8.8618e-003 6.3732e-003 2.1264e-002 3.2667e-005 2.0892e-002 1.4348e-004 1.8333e-002 1.8129e-003 3.5081e-003 5.3057e-002 3.8229e-002
          22 7.4407e-016 1.0383e-014 3.4266e-015 2.9854e-014 9.9245e-014 9.3665e-012 8.7106e-012 6.7774e-010 3.1533e-009 5.6935e-010 2.3638e-010 4.1306e-009 8.5814e-009 5.3711e-008 2.8463e-007 1.4686e-006 7.6631e-006 3.4276e-005 1.4824e-004 5.6745e-004 1.9142e-003 5.5497e-003 1.3544e-002 2.6835e-002 4.0941e-002 4.3729e-002 2.6081e-002 3.0928e-003 5.6660e-003 2.5984e-002 1.8410e-002 6.4206e-006 1.7402e-002 1.7095e-002 3.7611e-004 2.0646e-002 4.2677e-003 1.2759e-002 8.6478e-003 1.0430e-002 4.6177e-003 1.4049e-002 6.6534e-004 6.2368e-003 8.8843e-002
          23 1.7014e-007 2.1779e-006 5.2985e-007 7.2124e-006 2.2839e-005 1.7011e-003 6.6028e-004 1.5181e-001 5.4734e-001 2.1083e-002 1.1113e-002 6.5693e-002 1.8944e-002 2.3384e-003 2.9314e-003 1.3666e-002 2.3822e-002 2.8076e-002 2.6791e-002 2.3679e-002 1.7170e-002 1.4549e-002 7.5488e-003 8.0933e-003 2.2931e-003 4.0395e-003 7.9784e-004 1.0281e-003 8.8778e-004 3.8370e-005 4.8314e-004 1.5497e-004 3.1638e-006 2.0545e-004 7.3082e-005 3.8226e-005 3.1382e-005 1.3311e-004 6.5636e-006 4.6430e-005 1.4840e-005 8.8178e-005 1.9391e-005 2.4676e-005 9.6314e-005
          24 1.9210e-015 2.0302e-014 1.5715e-015 8.9505e-014 2.2612e-013 1.0024e-011 1.6815e-012 1.4833e-009 2.4617e-009 1.2292e-009 6.0388e-009 9.7214e-009 6.9114e-008 2.6091e-007 1.2462e-006 5.9310e-006 2.6387e-005 1.0843e-004 4.1210e-004 1.4048e-003 4.1626e-003 1.0538e-002 2.2003e-002 3.6257e-002 4.3556e-002 3.2394e-002 8.5814e-003 1.1198e-003 1.9548e-002 2.3941e-002 2.8308e-003 8.6455e-003 2.1783e-002 1.7470e-003 1.2802e-002 1.3518e-002 2.5546e-003 1.7611e-002 4.9381e-004 1.5871e-002 2.3429e-003 7.0986e-003 1.1134e-002 1.7028e-003 7.8336e-002
          25 8.4376e-015 7.3444e-014 1.1911e-017 4.1370e-013 6.4087e-013 1.5987e-011 8.9764e-011 4.5375e-009 1.1453e-009 2.7293e-008 5.1778e-008 7.9253e-008 4.0032e-007 1.2653e-006 5.2945e-006 2.1948e-005 8.5903e-005 3.1548e-004 1.0579e-003 3.1779e-003 8.2216e-003 1.7945e-002 3.1513e-002 4.1871e-002 3.7074e-002 1.5580e-002 8.4479e-005 1.1895e-002 2.5542e-002 9.3841e-003 1.9358e-003 2.0366e-002 8.7137e-003 3.8513e-003 1.8884e-002 4.6626e-004 1.5621e-002 3.6572e-003 1.2447e-002 2.7071e-003 1.3414e-002 2.6499e-004 4.8547e-003 2.1603e-002 4.8176e-002
          26 1.5391e-013 1.1487e-012 1.1503e-013 7.5214e-012 5.4876e-012 7.6965e-011 2.9740e-009 4.8311e-008 7.8910e-009 7.6159e-007 6.5494e-007 5.5528e-007 2.7175e-006 5.7524e-006 2.1653e-005 7.7542e-005 2.6056e-004 8.5857e-004 2.4981e-003 6.5943e-003 1.4675e-002 2.7229e-002 3.9111e-002 3.9865e-002 2.2697e-002 2.4605e-003 5.2114e-003 2.2893e-002 1.6633e-002 6.5546e-005 1.3925e-002 1.6167e-002 3.7733e-006 1.6117e-002 6.9517e-003 6.2999e-003 1.3061e-002 2.2216e-003 1.3067e-002 3.0264e-003 7.4941e-003 9.0196e-003 1.1491e-004 2.2369e-004 8.5478e-002
          27 5.7151e-010 3.6825e-009 1.5766e-009 2.6665e-008 5.0550e-009 2.6715e-008 1.2969e-005 8.3996e-005 2.4338e-004 2.7505e-003 5.7765e-004 3.6315e-006 5.4809e-004 4.1383e-009 1.7745e-004 4.0931e-004 4.3997e-004 3.1419e-003 4.0960e-003 1.4782e-002 2.0716e-002 3.9306e-002 3.7744e-002 3.0887e-002 6.3319e-003 8.4083e-004 1.8174e-002 2.0740e-002 3.3945e-003 6.5060e-003 1.8933e-002 3.0972e-003 8.3499e-003 1.4352e-002 2.0158e-004 1.5844e-002 9.3234e-004 1.3170e-002 1.2605e-003 1.2751e-002 6.3498e-005 8.1650e-003 6.6994e-003 1.3983e-004 6.1942e-002
          28 1.1965e-007 7.6549e-007 3.4481e-007 5.5647e-006 9.6054e-007 4.6552e-006 2.7188e-003 1.6862e-002 5.3430e-002 5.7041e-001 1.0758e-001 1.7170e-006 8.6123e-002 6.2521e-003 3.8063e-003 3.6894e-003 9.4558e-003 1.9435e-002 2.2840e-002 2.0587e-002 2.1941e-002 1.2459e-002 1.4964e-002 6.0613e-003 6.8654e-003 3.8729e-003 1.6149e-003 2.5078e-003 6.4534e-004 3.6856e-004 8.4454e-004 9.3035e-005 3.1314e-005 3.3451e-004 5.1958e-005 1.2212e-005 5.9008e-005 1.3871e-004 3.1427e-007 3.4136e-005 4.3015e-006 7.1887e-005 4.7300e-005 2.3003e-007 3.3414e-004
          29 1.3519e-011 7.3370e-011 8.2083e-011 5.7459e-010 1.2376e-013 2.3820e-010 2.8914e-007 6.4074e-007 1.1432e-005 4.5411e-005 1.1237e-006 3.1351e-005 2.0369e-005 1.6203e-004 2.8997e-004 7.9742e-004 2.1955e-003 4.8546e-003 1.1490e-002 2.0742e-002 3.4149e-002 4.0215e-002 3.3982e-002 1.2689e-002 2.2131e-005 1.1233e-002 2.2795e-002 9.1332e-003 1.1680e-003 1.7027e-002 9.7010e-003 1.6223e-003 1.6481e-002 2.3654e-003 9.7558e-003 8.3525e-003 4.5517e-003 9.9660e-003 4.0788e-003 6.7095e-003 7.9528e-003 1.8062e-004 5.7924e-003 9.9520e-003 3.7802e-002
          30 5.4595e-011 2.3558e-010 5.8770e-010 1.9906e-009 5.3052e-010 7.2487e-009 9.4550e-007 2.9221e-007 5.9748e-005 8.8066e-005 1.2342e-004 3.2605e-004 2.0696e-004 9.0723e-004 1.1527e-003 2.6437e-003 5.9176e-003 1.0635e-002 2.1682e-002 3.0947e-002 4.2045e-002 3.5156e-002 1.8829e-002 1.0081e-003 5.6789e-003 2.1697e-002 1.4286e-002 1.1024e-004 1.1788e-002 1.4918e-002 1.5026e-004 1.2371e-002 8.7964e-003 2.3581e-003 1.3929e-002 7.0565e-007 1.3123e-002 1.9481e-004 1.2070e-002 1.1798e-004 8.7992e-003 4.8592e-003 6.3484e-005 4.1050e-004 6.2341e-002
          31 1.4750e-009 4.6065e-009 2.4683e-008 4.2682e-008 5.2454e-008 3.6595e-007 1.8324e-005 2.8178e-006 1.6568e-003 5.8799e-004 8.7096e-003 9.6933e-003 2.9378e-003 1.1999e-002 5.6707e-003 1.1133e-002 1.8763e-002 1.9558e-002 4.2144e-002 3.2069e-002 4.4572e-002 1.4109e-002 4.3026e-003 5.4699e-003 1.4525e-002 1.9627e-002 8.4396e-004 5.3902e-003 1.7448e-002 1.9354e-003 5.8044e-003 1.3191e-002 3.7402e-006 1.1643e-002 2.9369e-003 7.9559e-003 4.9731e-003 6.0617e-003 3.9558e-003 7.9263e-003 2.3984e-004 7.0883e-003 3.9844e-003 1.0215e-009 3.6587e-002
          32 3.9371e-008 1.0028e-007 7.8741e-007 9.8427e-007 2.0684e-006 1.1225e-005 4.0099e-004 3.1752e-004 4.2297e-002 4.1852e-003 2.9714e-001 2.2140e-001 2.9649e-002 1.5443e-001 9.4270e-003 2.1718e-002 2.0666e-002 4.3217e-004 2.0785e-002 1.3446e-002 7.5311e-003 2.6093e-002 1.5745e-003 1.5393e-002 5.1193e-003 5.5659e-004 9.4794e-003 3.8389e-004 6.1604e-005 4.8803e-003 2.4033e-005 2.3249e-004 2.4073e-003 3.9073e-004 1.0375e-003 1.0750e-004 1.8545e-003 6.5861e-006 1.1193e-003 9.2364e-007 1.1051e-003 6.7188e-004 1.4332e-007 3.4674e-004 3.1919e-003
          33 4.1701e-009 7.6660e-009 1.0215e-007 8.2893e-008 3.2330e-007 1.2977e-006 3.1764e-005 8.1529e-005 4.0557e-003 9.3984e-006 3.8322e-002 1.5719e-002 5.4264e-006 2.9356e-003 6.1132e-003 6.8173e-003 1.4103e-002 3.9419e-002 2.4930e-002 5.5496e-002 1.3647e-002 1.3622e-002 3.5552e-003 7.0643e-003 2.7275e-002 2.9727e-003 5.1810e-004 1.8383e-002 5.9355e-003 5.7199e-004 1.5109e-002 2.4574e-003 5.2151e-003 1.0020e-002 1.2891e-003 1.0420e-002 1.0780e-004 1.0491e-002 5.5852e-004 7.4367e-003 3.7274e-003 9.0809e-004 5.1953e-003 4.9322e-003 2.1354e-002
          34 3.3150e-009 2.7266e-009 1.0818e-007 3.8999e-008 4.1401e-007 1.0170e-006 1.4130e-005 1.3700e-004 2.5023e-003 1.2091e-003 3.4609e-002 2.7600e-003 6.6161e-003 1.8115e-003 3.2784e-002 2.8381e-002 3.8078e-002 5.6474e-002 2.5049e-002 3.3072e-002 3.2329e-004 4.7804e-006 2.3859e-002 1.1235e-002 1.0230e-002 3.4395e-003 9.5102e-003 1.1934e-002 8.9448e-004 9.6553e-003 6.3592e-003 3.6197e-003 9.7724e-003 1.9191e-005 1.0863e-002 7.0338e-004 8.3407e-003 9.6269e-004 8.7731e-003 6.0404e-006 6.5087e-003 3.4583e-003 2.1400e-005 6.4938e-004 3.4710e-002
          35 5.7403e-009 1.0246e-009 2.3589e-007 3.0667e-008 1.0019e-006 1.5075e-006 1.2132e-005 3.4586e-004 3.1105e-003 6.3249e-003 5.7542e-002 3.9412e-004 3.9173e-002 1.4895e-002 8.4283e-002 4.3136e-002 3.9074e-002 3.6300e-002 1.1676e-003 2.7876e-003 2.1217e-002 5.9500e-003 2.9580e-002 1.5004e-005 3.2748e-004 2.2209e-002 2.4156e-003 2.3791e-005 1.5013e-002 2.3964e-003 1.4616e-003 1.1537e-002 1.0012e-007 7.3004e-003 2.1709e-003 6.7721e-003 2.2261e-003 5.3583e-003 1.3803e-003 6.9276e-003 1.6776e-004 3.3622e-003 3.8756e-003 6.0964e-004 2.1913e-002
          36 6.3022e-009 7.3078e-011 3.1604e-007 7.4568e-009 1.4272e-006 1.2559e-006 5.2720e-006 4.7368e-004 2.2630e-003 1.2555e-002 5.3988e-002 1.3572e-002 7.6119e-002 2.0866e-002 8.1971e-002 1.4029e-002 4.7183e-003 4.6960e-004 2.1579e-002 5.8119e-003 4.4319e-002 3.3689e-004 2.6381e-003 2.3160e-002 4.6854e-003 8.2253e-003 8.4253e-003 6.3086e-003 4.9234e-003 7.0503e-003 6.4473e-003 1.2745e-004 1.0643e-002 1.1610e-003 5.0122e-003 3.9309e-003 5.2158e-003 2.4878e-003 5.1607e-003 6.0270e-004 6.3717e-003 1.6921e-003 3.1735e-004 2.0946e-003 9.8860e-003
          37 4.3828e-009 2.7905e-009 2.7141e-007 1.0744e-009 1.2758e-006 5.2699e-007 5.7317e-007 3.8626e-004 8.5345e-004 1.3490e-002 2.7434e-002 3.5308e-002 7.1454e-002 8.2434e-003 3.0255e-002 1.2641e-003 6.9449e-003 1.4103e-002 4.7041e-002 5.4206e-003 1.3711e-002 1.2754e-002 3.7264e-003 2.9167e-002 2.2364e-004 1.1567e-003 2.1827e-002 1.9170e-004 2.3665e-003 1.4217e-002 1.5027e-004 7.0669e-003 4.0161e-003 6.2102e-003 4.6777e-003 2.4163e-003 6.3873e-003 3.5428e-003 3.2661e-003 5.2206e-003 1.6205e-004 5.0583e-003 3.5211e-003 8.6513e-004 1.3967e-002
