   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 1.1833e-045 7.7668e-044 5.1907e-042 2.9273e-040 8.5055e-039 1.0423e-037 3.4469e-038 3.4335e-037 2.8278e-036 5.2788e-035 2.1463e-033 1.5144e-031 1.5952e-029 2.4081e-027 1.0744e-024 2.6883e-022 1.2317e-019 3.1476e-016 4.8377e-014 3.3958e-011 2.8843e-008 1.6223e-005 1.5864e-003 4.1903e-002 7.8328e-002 6.7067e-003
          11 9.7599e-045 2.7433e-042 1.5327e-040 9.1577e-039 2.7599e-037 4.0846e-036 5.1282e-036 1.8841e-035 9.9161e-035 1.4975e-033 5.2287e-032 3.2585e-030 3.0913e-028 4.2492e-026 1.6789e-023 3.8192e-021 1.5399e-018 3.0500e-015 4.2768e-013 2.3656e-010 1.4062e-007 4.3872e-005 2.9308e-003 5.1869e-002 1.2780e-002 3.3068e-002
          12 2.0666e-043 1.9361e-040 9.7996e-039 5.9230e-037 1.8636e-035 3.1620e-034 8.3934e-034 1.2227e-033 3.1354e-033 3.5626e-032 1.0546e-030 5.7772e-029 4.9236e-027 6.1539e-025 2.1524e-022 4.4511e-020 1.5797e-017 2.4294e-014 3.1037e-012 1.3529e-009 5.6476e-007 1.0377e-004 5.0313e-003 6.0298e-002 2.4584e-002 1.2807e-002
          13 1.1201e-038 4.7538e-037 2.4741e-035 1.4303e-033 4.7248e-032 8.8524e-031 3.8760e-030 1.5290e-030 2.8705e-031 7.9656e-031 1.7815e-029 8.5062e-028 6.4935e-026 7.3675e-024 2.2800e-021 4.2851e-019 1.3390e-016 1.6020e-013 1.8618e-011 6.3990e-009 1.8860e-006 2.1801e-004 7.9369e-003 6.5360e-002 6.3506e-004 3.0282e-002
          14 5.7807e-029 2.0699e-027 1.0891e-025 6.2499e-024 2.0749e-022 3.9195e-021 1.7875e-020 5.8985e-021 3.4693e-022 1.2133e-023 2.1344e-025 3.8715e-027 9.8547e-026 1.0239e-023 3.1426e-021 5.8504e-019 1.8052e-016 2.1071e-013 2.4260e-011 8.1449e-009 2.3204e-006 2.5715e-004 9.1105e-003 7.2340e-002 1.0029e-003 1.5467e-002
          15 1.0698e-038 1.1341e-037 7.1036e-036 3.7373e-034 1.2962e-032 2.6134e-031 1.6370e-030 1.8512e-032 1.1774e-030 1.2269e-029 2.5944e-028 1.0804e-026 7.3644e-025 7.5733e-023 2.0731e-020 3.5414e-018 9.7480e-016 9.1014e-013 9.6109e-011 2.6089e-008 5.4782e-006 4.2611e-004 1.1846e-002 6.7579e-002 2.3620e-003 2.0861e-002
          16 1.2631e-037 4.9442e-037 4.4611e-035 2.0769e-033 7.5050e-032 1.6023e-030 1.3099e-029 1.8950e-030 3.0205e-029 1.9646e-028 3.3325e-027 1.1953e-025 7.2467e-024 6.7400e-022 1.6309e-019 2.5314e-017 6.1395e-015 4.4852e-012 4.2967e-010 9.2270e-008 1.3951e-005 7.7511e-004 1.6575e-002 6.5196e-002 2.5634e-003 2.6882e-002
          17 2.5364e-036 4.2941e-036 6.8685e-034 2.8392e-032 1.0527e-030 2.3566e-029 2.3572e-028 1.6424e-028 7.4803e-028 2.9455e-027 3.8588e-026 1.1794e-024 6.3321e-023 5.3154e-021 1.1363e-018 1.6027e-016 3.4273e-014 1.9666e-011 1.7071e-009 2.9092e-007 3.2142e-005 1.3414e-003 2.2181e-002 5.9696e-002 1.1291e-003 2.9257e-002
          18 7.9491e-035 6.2356e-035 2.3322e-032 8.8645e-031 3.3054e-029 7.7145e-028 9.0179e-027 1.4239e-026 2.5358e-026 4.5351e-026 4.0875e-025 1.0437e-023 4.9347e-022 3.7287e-020 7.0364e-018 9.0145e-016 1.7004e-013 7.6912e-011 6.0406e-009 8.1972e-007 6.7291e-005 2.1908e-003 2.8117e-002 5.0967e-002 1.0671e-002 2.4398e-002
          19 1.6449e-031 6.5205e-032 9.0559e-029 3.3689e-027 1.2380e-025 2.9985e-024 3.9603e-023 1.0680e-022 6.1965e-023 8.8864e-024 6.1962e-024 8.5826e-023 3.5007e-021 2.3745e-019 3.9521e-017 4.5984e-015 7.6560e-013 2.7421e-010 1.9463e-008 2.1131e-006 1.3143e-004 3.4310e-003 3.4302e-002 4.0683e-002 7.0187e-003 3.6089e-002
          20 2.3165e-023 8.9183e-024 1.3584e-020 5.0585e-019 1.8566e-017 4.5050e-016 5.9849e-015 1.6530e-014 8.9036e-015 8.3282e-016 4.0710e-017 7.2948e-019 1.7082e-020 2.9378e-019 4.5679e-017 5.3051e-015 8.7725e-013 3.1031e-010 2.1904e-008 2.3500e-006 1.4408e-004 3.7185e-003 3.6681e-002 4.2470e-002 8.1680e-003 2.2523e-002
          21 2.1200e-034 1.9789e-034 3.2612e-030 1.2901e-028 4.6016e-027 1.1507e-025 1.6750e-024 6.6307e-024 5.2193e-025 3.0563e-024 3.4067e-023 6.2685e-022 2.2581e-020 1.3696e-018 2.0082e-016 2.1214e-014 3.1193e-012 8.8886e-010 5.6946e-008 4.9739e-006 2.3938e-004 5.1022e-003 3.9827e-002 2.9501e-002 1.5920e-002 2.3335e-002
          22 2.8748e-032 1.0576e-035 9.3378e-030 4.3370e-028 1.4927e-026 3.8282e-025 6.0271e-024 3.1837e-023 6.9665e-025 5.0186e-023 3.0430e-022 4.3666e-021 1.3520e-019 7.3038e-018 9.4214e-016 9.0318e-014 1.1735e-011 2.6742e-009 1.5447e-007 1.0925e-005 4.1570e-004 7.3181e-003 4.4612e-002 1.9199e-002 1.0205e-002 3.9965e-002
          23 1.6249e-030 3.7643e-033 5.7251e-029 3.5007e-027 1.1694e-025 3.0501e-024 5.1160e-023 3.3776e-022 9.7468e-023 7.7003e-022 2.6693e-021 2.8514e-020 7.4813e-019 3.5821e-017 4.0588e-015 3.5294e-013 4.0555e-011 7.4333e-009 3.8680e-007 2.2320e-005 6.8599e-004 1.0043e-002 4.7723e-002 1.0536e-002 1.4638e-002 2.3622e-002
          24 9.6982e-029 1.8980e-030 6.8694e-028 6.3391e-026 2.0913e-024 5.4966e-023 9.6993e-022 7.6411e-021 6.0985e-021 1.6998e-020 2.6464e-020 1.8056e-019 3.8980e-018 1.6435e-016 1.6322e-014 1.2865e-012 1.3079e-010 1.9394e-008 9.0827e-007 4.3110e-005 1.0909e-003 1.3326e-002 4.9091e-002 4.3203e-003 8.1429e-003 4.0467e-002
          25 1.6594e-025 8.3155e-027 2.7049e-025 4.4679e-023 1.4956e-021 3.9259e-020 7.2066e-019 6.5461e-018 9.7096e-018 1.0136e-017 2.3163e-018 1.7185e-018 1.9444e-017 7.0489e-016 6.1235e-014 4.3715e-012 3.9353e-010 4.7527e-008 2.0023e-006 7.8894e-005 1.6723e-003 1.7069e-002 4.8362e-002 8.5394e-004 8.6961e-003 2.5091e-002
          26 4.8411e-016 2.6006e-017 6.7983e-016 1.2047e-013 4.0458e-012 1.0614e-010 1.9551e-009 1.7988e-008 2.8062e-008 2.6266e-008 3.8206e-009 2.4995e-010 4.6330e-012 5.7821e-014 9.1353e-014 5.2612e-012 4.7898e-010 5.6631e-008 2.3604e-006 9.1320e-005 1.9030e-003 1.9074e-002 5.2598e-002 7.1650e-004 8.7350e-003 1.0428e-002
          27 2.9400e-026 2.6092e-027 1.0387e-026 3.8629e-024 1.3560e-022 3.5307e-021 6.6741e-020 6.8156e-019 1.5603e-018 4.4821e-019 3.4323e-019 5.4192e-018 8.8654e-017 2.8482e-015 2.1563e-013 1.3926e-011 1.1107e-009 1.0996e-007 4.1653e-006 1.3750e-004 2.4749e-003 2.1097e-002 4.5419e-002 2.9615e-005 3.5506e-003 3.8180e-002
          28 9.7760e-026 1.2882e-026 6.2394e-027 7.0120e-024 2.6719e-022 6.8777e-021 1.3266e-019 1.4936e-018 4.7324e-018 8.1379e-020 5.0522e-018 3.2314e-017 3.9785e-016 1.0937e-014 7.1916e-013 4.1970e-011 2.9673e-009 2.4257e-007 8.2597e-006 2.3067e-004 3.5624e-003 2.5334e-002 4.0769e-002 1.3664e-003 2.7270e-003 2.7122e-002
          29 7.2226e-025 1.2794e-025 8.1594e-027 3.0759e-023 1.3133e-021 3.3454e-020 6.5322e-019 7.9836e-018 3.2611e-017 1.6125e-018 5.6062e-017 1.9427e-016 1.7245e-015 3.9845e-014 2.2651e-012 1.1926e-010 7.4789e-009 5.0851e-007 1.5566e-005 3.7126e-004 4.9557e-003 2.9344e-002 3.4506e-002 4.1339e-003 3.9089e-004 3.4064e-002
          30 1.0428e-023 2.3371e-024 8.4451e-026 2.8377e-022 1.3907e-020 3.5255e-019 6.9252e-018 9.0683e-017 4.5461e-016 1.3156e-016 8.4869e-016 1.3786e-015 7.4724e-015 1.3955e-013 6.8132e-012 3.2299e-010 1.7973e-008 1.0238e-006 2.8176e-005 5.7906e-004 6.7097e-003 3.2989e-002 2.7441e-002 7.5222e-003 6.4087e-005 2.9221e-002
          31 1.4026e-021 3.8320e-022 4.3049e-023 2.6386e-020 1.4998e-018 3.8211e-017 7.5189e-016 1.0424e-014 6.1871e-014 4.1806e-014 9.5959e-014 3.9443e-014 4.3495e-014 4.7632e-013 1.9586e-011 8.3428e-010 4.1211e-008 1.9817e-006 4.9063e-005 8.7616e-004 8.8331e-003 3.5945e-002 2.0185e-002 1.0727e-002 3.8414e-004 2.9339e-002
          32 1.8564e-011 5.2975e-012 8.1311e-013 3.2419e-010 1.9077e-008 4.8751e-007 9.5933e-006 1.3459e-004 8.2805e-004 6.4915e-004 1.1827e-003 2.6188e-004 2.2073e-005 4.0224e-007 7.5331e-009 1.3963e-009 5.3845e-008 2.6794e-006 6.4423e-005 1.1142e-003 1.0869e-002 4.2262e-002 2.1418e-002 1.3178e-002 6.0000e-004 8.9371e-003
          33 7.2917e-022 2.3823e-022 9.2597e-023 1.0459e-020 6.8277e-019 1.7714e-017 3.4847e-016 5.0583e-015 3.4605e-014 4.0322e-014 3.3677e-014 1.1812e-015 9.5229e-014 1.5162e-012 5.3956e-011 2.0573e-009 9.0229e-008 3.6898e-006 8.2221e-005 1.2852e-003 1.1278e-002 3.7815e-002 1.3340e-002 1.3062e-002 9.3565e-004 3.0518e-002
          34 7.9476e-022 3.1018e-022 3.3723e-022 9.9621e-021 7.1941e-019 1.9297e-017 3.7954e-016 5.7064e-015 4.4069e-014 7.6055e-014 1.7051e-014 5.0016e-014 4.3264e-013 4.8496e-012 1.4363e-010 4.8862e-009 1.9028e-007 6.6651e-006 1.3377e-004 1.8414e-003 1.4057e-002 3.8604e-002 7.5955e-003 1.4200e-002 2.5335e-003 2.4980e-002
          35 2.1000e-021 1.0029e-021 2.6290e-021 2.8014e-020 2.0870e-018 5.8776e-017 1.1583e-015 1.7853e-014 1.5302e-013 3.5710e-013 4.9286e-015 4.6914e-013 1.9438e-012 1.5273e-011 3.6945e-010 1.1160e-008 3.8582e-007 1.1659e-005 2.1093e-004 2.5700e-003 1.7044e-002 3.8043e-002 3.3345e-003 1.3979e-002 3.2540e-003 3.0544e-002
          36 9.2340e-021 5.8109e-021 3.4407e-020 1.7559e-019 1.2234e-017 3.6686e-016 7.2702e-015 1.1377e-013 1.0670e-012 3.1724e-012 1.0905e-013 5.1263e-012 1.0302e-011 4.8845e-011 9.2310e-010 2.4587e-008 7.5427e-007 1.9792e-005 3.2305e-004 3.4965e-003 2.0106e-002 3.6087e-002 7.9667e-004 1.2515e-002 4.5306e-003 2.1430e-002
          37 1.2406e-019 1.2751e-019 1.7294e-018 5.4602e-018 3.1873e-016 1.0284e-014 2.0584e-013 3.2437e-012 3.2864e-011 1.1939e-010 2.4198e-011 1.8432e-010 1.3227e-010 1.9388e-010 2.2758e-009 5.2598e-008 1.4309e-006 3.2805e-005 4.8346e-004 4.6601e-003 2.3180e-002 3.2990e-002 1.4396e-007 1.0183e-002 4.6601e-003 2.9072e-002
          38 1.3611e-010 2.1333e-010 4.3682e-009 1.1952e-008 6.2177e-007 2.0788e-005 4.1863e-004 6.6023e-003 6.9024e-002 2.7192e-001 8.5676e-002 3.8467e-001 1.2782e-001 1.3419e-002 2.2608e-004 6.8538e-006 1.3616e-008 1.4134e-006 2.9316e-005 2.5972e-004 1.2205e-003 1.5542e-003 8.4456e-006 4.4370e-004 2.3442e-004 3.1434e-004
          39 4.1650e-020 1.8388e-019 6.4759e-018 1.5809e-017 7.0169e-016 2.4474e-014 4.9702e-013 7.8346e-012 8.4739e-011 3.6475e-010 1.7149e-010 4.4142e-010 2.3908e-011 2.5210e-010 5.2911e-009 1.0931e-007 2.6297e-006 5.2971e-005 7.0537e-004 6.0641e-003 2.6024e-002 2.8829e-002 7.4067e-004 7.3859e-003 4.7981e-003 1.8703e-002
          40 2.7523e-020 3.3049e-020 4.4898e-018 1.0168e-017 3.2231e-016 1.2110e-014 2.5052e-013 3.9326e-012 4.4899e-011 2.2371e-010 1.8039e-010 1.7073e-010 5.1098e-011 1.0518e-009 1.2593e-008 2.2085e-007 4.6940e-006 8.3475e-005 1.0049e-003 7.7082e-003 2.8446e-002 2.3915e-002 2.6461e-003 4.6091e-003 4.1492e-003 2.6273e-002
          41 5.5113e-019 2.0179e-021 1.0471e-017 2.5399e-017 5.6434e-016 2.2530e-014 4.7617e-013 7.4278e-012 8.8551e-011 5.0124e-010 5.9698e-010 1.7205e-010 5.8739e-010 3.7220e-009 2.9840e-008 4.3737e-007 8.1827e-006 1.2899e-004 1.4041e-003 9.6071e-003 3.0369e-002 1.8716e-002 5.2449e-003 2.2949e-003 3.3221e-003 1.6818e-002
          42 6.7266e-018 1.2818e-019 4.3565e-017 1.2719e-016 2.0282e-015 8.3941e-014 1.8151e-012 2.8141e-011 3.4668e-010 2.1949e-009 3.5350e-009 1.4197e-010 5.0931e-009 1.5010e-008 7.2478e-008 8.4987e-007 1.3919e-005 1.9511e-004 1.9207e-003 1.1711e-002 3.1561e-002 1.3573e-002 8.0148e-003 7.2433e-004 2.3269e-003 2.2513e-002
          43 1.5591e-016 6.9564e-018 4.3920e-016 1.7217e-015 2.0864e-014 8.6485e-013 1.9130e-011 2.9546e-010 3.7253e-009 2.6026e-008 5.3519e-008 3.0707e-010 8.3296e-008 1.0514e-007 2.0427e-007 1.6345e-006 2.3132e-005 2.8904e-004 2.5721e-003 1.3954e-002 3.1864e-002 8.8735e-003 1.0462e-002 3.4583e-005 1.3338e-003 1.5491e-002
          44 9.5779e-010 5.2858e-011 1.4621e-009 7.8382e-009 8.1170e-008 3.2772e-006 7.3683e-005 1.1377e-003 1.4516e-002 1.0848e-001 2.6181e-001 1.7660e-002 3.8171e-001 1.9000e-001 2.4201e-002 3.5535e-004 1.5214e-005 1.3738e-006 3.8983e-007 3.7886e-008 4.7605e-007 5.2554e-007 2.6264e-007 9.1674e-009 5.1340e-008 3.7355e-008
          45 7.5617e-015 4.3053e-016 9.5418e-015 5.7242e-014 5.7142e-013 2.2779e-011 5.1450e-010 7.9473e-009 1.0167e-007 7.7431e-007 1.9532e-006 1.8895e-007 2.7444e-006 9.2627e-007 2.5642e-008 2.8707e-006 3.7947e-005 4.2086e-004 3.3842e-003 1.6302e-002 3.1306e-002 4.9910e-003 1.2233e-002 2.0334e-004 5.8753e-004 1.8405e-002
          46 1.2182e-015 7.0956e-017 6.0507e-016 6.8512e-015 6.1894e-014 2.2770e-012 5.2358e-011 8.1287e-010 1.0475e-008 8.5978e-008 2.5828e-007 6.8922e-008 2.8350e-007 1.1178e-010 5.7580e-007 5.6530e-006 6.0833e-005 6.0286e-004 4.3733e-003 1.8656e-002 2.9844e-002 2.1538e-003 1.3080e-002 1.0693e-003 1.2397e-004 1.4435e-002
          47 1.8867e-015 9.6996e-017 2.3583e-016 8.1855e-015 7.3893e-014 2.4207e-012 5.6439e-011 8.8546e-010 1.1428e-008 1.0002e-007 3.4978e-007 1.7126e-007 2.5736e-007 1.0485e-007 1.6819e-006 1.0747e-005 9.6245e-005 8.4795e-004 5.5409e-003 2.0871e-002 2.7474e-002 4.8767e-004 1.2895e-002 2.3711e-003 3.3156e-006 1.4418e-002
          48 5.6216e-015 2.1829e-016 7.0329e-018 1.9004e-014 1.8946e-013 5.3871e-012 1.2679e-010 2.0205e-009 2.6016e-008 2.4030e-007 9.6079e-007 7.1991e-007 3.8369e-007 9.4327e-007 5.1746e-006 2.1037e-005 1.5087e-004 1.1751e-003 6.9007e-003 2.2866e-002 2.4382e-002 2.6760e-006 1.1779e-002 3.8074e-003 1.9038e-004 1.3411e-002
          49 3.2949e-014 7.5947e-016 2.4173e-015 8.5692e-014 1.0447e-012 2.5449e-011 6.0206e-010 9.7870e-009 1.2543e-007 1.2111e-006 5.4529e-006 5.6484e-006 7.9396e-007 9.2488e-006 2.2291e-005 4.6142e-005 2.3640e-004 1.6076e-003 8.4618e-003 2.4555e-002 2.0773e-002 5.8315e-004 9.9455e-003 5.0954e-003 6.1147e-004 1.0969e-002
          50 2.5311e-012 1.9722e-014 8.5715e-013 4.8738e-012 8.1259e-011 1.6955e-009 4.0168e-008 6.6808e-007 8.5186e-006 8.5203e-005 4.2637e-004 5.7256e-004 5.5906e-006 9.4273e-004 8.8993e-004 3.3625e-004 4.0849e-004 2.1602e-003 1.0235e-002 2.5749e-002 1.6746e-002 2.0232e-003 7.6217e-003 5.9844e-003 1.1538e-003 1.2147e-002
          51 8.4950e-010 4.6084e-012 3.5150e-010 1.5335e-009 2.7542e-008 5.5847e-007 1.3230e-005 2.2105e-004 2.8160e-003 2.8329e-002 1.4445e-001 2.0272e-001 5.5720e-004 3.2877e-001 2.4951e-001 3.8296e-002 5.3691e-004 8.7488e-006 1.0274e-005 1.6349e-005 8.2411e-005 4.0025e-006 4.4128e-005 9.3526e-006 1.1964e-007 4.0130e-005
          52 3.0384e-013 4.4367e-020 2.5534e-013 4.0025e-013 1.0532e-011 1.9028e-010 4.5021e-009 7.6728e-008 9.7418e-007 1.0013e-005 5.5053e-005 9.1766e-005 1.4974e-006 1.3330e-004 2.8419e-005 4.8134e-005 5.3329e-004 2.8962e-003 1.2006e-002 2.6372e-002 1.2825e-002 3.9821e-003 5.2742e-003 6.3669e-003 1.6787e-003 8.2163e-003
          53 1.4714e-013 2.2164e-015 2.4855e-013 1.1272e-013 5.8593e-012 9.3596e-011 2.2089e-009 3.8561e-008 4.8849e-007 5.1220e-006 3.0618e-005 6.1357e-005 6.2810e-006 7.1002e-005 7.7450e-008 1.6072e-004 8.5355e-004 3.8355e-003 1.4013e-002 2.6421e-002 9.0100e-003 6.2077e-003 3.0850e-003 6.1852e-003 2.1078e-003 1.0677e-002
          54 1.6853e-013 1.5449e-014 5.3053e-013 4.9352e-014 8.2733e-012 1.2025e-010 2.8317e-009 5.0531e-008 6.4040e-007 6.8085e-006 4.3816e-005 1.0304e-004 2.4490e-005 8.6006e-005 2.6950e-005 4.1297e-004 1.3975e-003 5.0613e-003 1.6098e-002 2.5787e-002 5.6285e-003 8.3508e-003 1.3653e-003 5.4894e-003 2.3572e-003 6.1235e-003
          55 3.2015e-013 1.1030e-013 1.8901e-012 2.4311e-015 2.1327e-011 2.9231e-010 6.8802e-009 1.2506e-007 1.5904e-006 1.7059e-005 1.1712e-004 3.1703e-004 1.2849e-004 1.6954e-004 2.3970e-004 1.2543e-003 2.5046e-003 6.7052e-003 1.8192e-002 2.4372e-002 2.8603e-003 1.0109e-002 2.9710e-004 4.3803e-003 2.3648e-003 8.8711e-003
          56 1.3948e-012 1.6782e-012 1.7002e-011 5.5782e-013 1.4746e-010 1.9877e-009 4.6918e-008 8.6443e-007 1.1065e-005 1.1928e-004 8.6601e-004 2.6544e-003 1.5773e-003 7.6736e-004 3.3113e-003 7.6650e-003 6.5096e-003 9.2688e-003 2.0125e-002 2.1791e-002 8.1101e-004 1.1160e-002 1.9390e-005 2.9159e-003 2.0876e-003 4.5647e-003
          57 3.9118e-011 1.2408e-010 9.1306e-010 9.0809e-011 6.7676e-009 9.2736e-008 2.1986e-006 4.0757e-005 5.2487e-004 5.6682e-003 4.2576e-002 1.4108e-001 1.0360e-001 2.2524e-002 2.1371e-001 2.7392e-001 6.1831e-002 4.4775e-003 1.7824e-003 5.1802e-004 1.1058e-003 7.8250e-004 9.8066e-004 5.7704e-005 1.2437e-005 8.2610e-004
          58 3.1318e-012 1.8497e-011 1.1536e-010 1.7122e-011 7.9064e-010 1.1046e-008 2.6276e-007 4.8817e-006 6.3102e-005 6.8182e-004 5.2088e-003 1.7959e-002 1.4596e-002 1.8838e-003 2.9189e-002 2.6061e-002 6.6022e-004 6.6581e-003 1.8272e-002 1.8059e-002 5.3888e-004 9.8475e-003 7.9406e-005 2.2494e-003 1.7639e-003 6.3615e-003
          59 4.0764e-014 3.9754e-012 1.6125e-011 5.2226e-012 9.1518e-011 1.4013e-009 3.3740e-008 6.2808e-007 8.2099e-006 8.8743e-005 7.0568e-004 2.6829e-003 2.7580e-003 3.9202e-005 4.8094e-003 1.1707e-003 2.2416e-003 1.2572e-002 2.2671e-002 1.6392e-002 3.9523e-005 1.0784e-002 1.1284e-003 1.0005e-003 1.3576e-003 3.5946e-003
          60 6.9963e-014 4.1159e-012 1.0625e-011 6.2956e-012 5.0932e-011 9.1916e-010 2.2519e-008 4.1773e-007 5.5304e-006 5.9748e-005 4.9175e-004 2.0451e-003 2.5711e-003 1.6227e-005 3.6479e-003 1.5747e-005 6.2794e-003 1.7494e-002 2.3831e-002 1.2450e-002 8.9785e-004 9.4789e-003 2.5743e-003 2.2130e-004 8.0273e-004 5.0298e-003
          61 7.1007e-013 7.4289e-012 1.1674e-011 1.1892e-011 4.8352e-011 1.1256e-009 2.8187e-008 5.1859e-007 6.9568e-006 7.5099e-005 6.3591e-004 2.8659e-003 4.2785e-003 2.5808e-004 4.6600e-003 5.8973e-004 1.4494e-002 2.4601e-002 2.3502e-002 7.7564e-003 2.8302e-003 7.0923e-003 4.2298e-003 1.3798e-005 2.9785e-004 2.9782e-003
          62 4.1927e-012 2.0552e-011 1.8170e-011 3.2219e-011 6.6973e-011 2.2537e-009 5.7858e-008 1.0523e-006 1.4296e-005 1.5423e-004 1.3360e-003 6.4609e-003 1.1166e-002 1.6620e-003 8.8568e-003 5.5154e-003 3.7585e-002 3.6379e-002 1.9521e-002 2.4680e-003 5.7995e-003 3.5137e-003 5.5842e-003 6.4796e-004 3.9667e-006 3.0242e-003
          63 2.3179e-011 7.3362e-011 3.3312e-011 1.0817e-010 1.1480e-010 6.2707e-009 1.6493e-007 2.9638e-006 4.0691e-005 4.3885e-004 3.8662e-003 1.9801e-002 3.8473e-002 9.5459e-003 2.1617e-002 3.2654e-002 1.0619e-001 4.7844e-002 5.8654e-003 6.5305e-004 7.4354e-003 2.2684e-005 4.1873e-003 2.3134e-003 4.1454e-004 2.4444e-003
          64 4.7924e-011 1.1592e-010 2.4941e-011 1.5837e-010 8.6444e-011 8.3222e-009 2.2330e-007 3.9721e-006 5.4956e-005 5.9275e-004 5.2820e-003 2.8227e-002 5.9792e-002 2.0208e-002 2.4091e-002 6.5858e-002 1.2400e-001 1.6743e-002 4.2435e-003 1.1182e-002 1.1784e-003 4.3122e-003 1.4815e-005 1.5362e-003 1.0252e-003 1.1529e-003
