   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 6.4558e-006 4.8495e-009 7.9266e-005 6.5839e-006 3.9764e-004 1.7819e-003 3.2378e-002 1.8345e-001 3.1304e-001 3.3555e-003 9.8898e-002 1.0053e-001 1.1164e-002 8.9193e-003 3.9944e-002 5.0672e-002 4.4005e-002 3.3832e-002 2.5384e-002 1.8839e-002 1.3499e-002 9.0054e-003 5.4318e-003 2.9234e-003 1.4017e-003 6.0228e-004 2.3746e-004 9.2071e-005 4.0087e-005 2.2378e-005 1.6062e-005 1.3106e-005 1.0698e-005 8.0347e-006 5.2279e-006 2.7488e-006 1.0269e-006 1.8208e-007 1.7400e-009 1.3049e-007 2.8416e-007 3.3784e-007 2.9114e-007 1.9464e-007 9.8138e-008 3.1097e-008 2.0588e-009 4.7509e-009 2.5430e-008 4.9584e-008 6.6736e-008 7.2362e-008 6.7112e-008 5.4347e-008 3.7698e-008 2.0237e-008 8.1028e-009
          11 7.9747e-008 1.6283e-005 1.3040e-005 7.3659e-005 4.4700e-007 6.3513e-004 8.6909e-004 3.3636e-002 2.0997e-001 3.2043e-001 5.6275e-003 7.1068e-002 1.0077e-001 2.0553e-002 2.4704e-003 2.8581e-002 4.4655e-002 4.2580e-002 3.4027e-002 2.5778e-002 1.9316e-002 1.4287e-002 1.0105e-002 6.6164e-003 3.9477e-003 2.1304e-003 1.0329e-003 4.5085e-004 1.8249e-004 7.3632e-005 3.3002e-005 1.8163e-005 1.2620e-005 1.0367e-005 8.9866e-006 7.3924e-006 5.3474e-006 3.2199e-006 1.5199e-006 4.9469e-007 6.6497e-008 6.8146e-009 1.0178e-007 2.1369e-007 2.7550e-007 2.7021e-007 2.1314e-007 1.3498e-007 6.5140e-008 2.0209e-008 1.7298e-009 1.4397e-009 8.5601e-009 1.4742e-008 1.5603e-008 1.0607e-008 4.7215e-009
          12 2.4231e-006 9.6360e-006 2.2627e-006 3.9994e-005 4.2612e-005 1.8576e-005 9.5879e-004 5.0650e-005 2.8305e-002 2.2566e-001 3.4912e-001 3.4594e-003 5.0816e-002 9.5550e-002 2.6802e-002 2.3807e-004 1.9746e-002 3.7931e-002 3.9837e-002 3.3381e-002 2.5641e-002 1.9347e-002 1.4552e-002 1.0645e-002 7.3834e-003 4.7725e-003 2.8268e-003 1.5155e-003 7.3631e-004 3.2881e-004 1.3813e-004 5.7053e-005 2.5430e-005 1.3956e-005 9.9945e-006 8.5203e-006 7.5234e-006 6.3078e-006 4.8409e-006 3.3276e-006 1.9784e-006 9.4651e-007 3.0651e-007 3.3169e-008 1.2968e-008 1.0247e-007 1.9212e-007 2.3283e-007 2.2329e-007 1.8312e-007 1.3302e-007 8.6775e-008 5.0917e-008 2.6702e-008 1.2333e-008 4.7747e-009 1.5911e-009
          13 1.4251e-006 4.8021e-007 1.0107e-005 1.8637e-006 5.2140e-005 1.6485e-005 7.0531e-005 1.2381e-003 5.9705e-004 1.6391e-002 2.2273e-001 4.0355e-001 4.7023e-005 3.5498e-002 8.9323e-002 2.8400e-002 5.3390e-005 1.3698e-002 3.1527e-002 3.6069e-002 3.1710e-002 2.4817e-002 1.8892e-002 1.4335e-002 1.0692e-002 7.7176e-003 5.2810e-003 3.3485e-003 1.9481e-003 1.0414e-003 5.1146e-004 2.3075e-004 9.7663e-005 4.1411e-005 1.9533e-005 1.1192e-005 7.9110e-006 6.5601e-006 5.9066e-006 5.3254e-006 4.4861e-006 3.3624e-006 2.1715e-006 1.1745e-006 5.0510e-007 1.4812e-007 1.3984e-008 7.9175e-009 5.8057e-008 1.1705e-007 1.5768e-007 1.6942e-007 1.5468e-007 1.2269e-007 8.3234e-008 4.3872e-008 1.7392e-008
          14 1.0209e-007 8.5312e-007 5.9311e-006 3.6111e-006 1.4052e-005 4.5514e-005 1.7263e-006 1.9549e-004 1.1750e-003 3.7531e-003 3.3091e-003 1.8830e-001 4.7728e-001 7.1261e-003 2.1837e-002 8.6432e-002 2.5149e-002 3.9531e-004 1.0156e-002 2.6183e-002 3.2059e-002 2.9316e-002 2.3417e-002 1.8045e-002 1.3735e-002 1.0369e-002 7.6968e-003 5.4619e-003 3.6371e-003 2.2633e-003 1.3062e-003 6.9141e-004 3.3640e-004 1.5357e-004 6.7732e-005 2.9962e-005 1.4287e-005 8.2128e-006 6.0547e-006 5.3259e-006 4.9158e-006 4.3872e-006 3.6837e-006 2.8910e-006 2.0950e-006 1.3632e-006 7.6058e-007 3.3688e-007 9.9505e-008 9.2120e-009 4.6957e-009 3.1727e-008 5.7089e-008 6.6852e-008 5.8552e-008 3.6153e-008 1.5453e-008
          15 9.1429e-008 2.0365e-006 8.3165e-007 8.4682e-006 1.8484e-007 2.9656e-005 2.8192e-005 5.0944e-006 4.4521e-004 5.1192e-004 8.6348e-003 1.8103e-003 1.1607e-001 5.4030e-001 4.6021e-002 8.2177e-003 9.1893e-002 1.7195e-002 6.7998e-004 8.6810e-003 2.1961e-002 2.8313e-002 2.6400e-002 2.1527e-002 1.6760e-002 1.2773e-002 9.7585e-003 7.3473e-003 5.3336e-003 3.7030e-003 2.4210e-003 1.4692e-003 8.2860e-004 4.3654e-004 2.1410e-004 9.8016e-005 4.3396e-005 1.9956e-005 1.0293e-005 6.2696e-006 4.6006e-006 3.9739e-006 3.7524e-006 3.5424e-006 3.1428e-006 2.5560e-006 1.9041e-006 1.3062e-006 8.2360e-007 4.6868e-007 2.3133e-007 9.1939e-008 2.5061e-008 2.6882e-009 1.6920e-010 1.3262e-009 9.7957e-010
          16 2.7916e-007 1.4397e-006 1.1278e-007 5.7606e-006 2.5691e-006 8.6410e-006 3.2672e-005 8.9283e-006 5.2325e-005 7.2953e-004 2.0256e-005 9.9914e-003 2.4794e-002 2.9305e-002 5.2673e-001 1.3624e-001 2.1520e-005 1.1358e-001 5.9779e-003 1.1420e-003 9.4312e-003 1.8204e-002 2.5133e-002 2.3024e-002 1.9207e-002 1.4973e-002 1.1492e-002 8.8524e-003 6.6939e-003 4.9657e-003 3.5434e-003 2.3843e-003 1.5132e-003 9.0135e-004 4.9836e-004 2.5687e-004 1.2551e-004 5.8726e-005 2.6714e-005 1.2540e-005 6.7485e-006 4.4652e-006 3.5311e-006 3.1080e-006 2.8840e-006 2.7083e-006 2.4726e-006 2.1217e-006 1.6805e-006 1.2252e-006 8.2735e-007 5.2111e-007 3.0710e-007 1.6851e-007 8.4328e-008 3.5690e-008 1.2616e-008
          17 2.4551e-007 4.6509e-007 9.1525e-007 1.7284e-006 5.7000e-006 3.6256e-007 2.0526e-005 2.1621e-005 8.0535e-008 2.0295e-004 6.2053e-004 1.9257e-003 3.3542e-003 6.0147e-002 5.7826e-003 3.6306e-001 2.5069e-001 1.1163e-002 1.6248e-001 2.7972e-004 3.4260e-003 1.4531e-002 1.3438e-002 2.3433e-002 1.8998e-002 1.6818e-002 1.2803e-002 1.0001e-002 7.7071e-003 5.8600e-003 4.4241e-003 3.1859e-003 2.1992e-003 1.4460e-003 8.8579e-004 5.0915e-004 2.7750e-004 1.4163e-004 6.7796e-005 3.1779e-005 1.5323e-005 7.8068e-006 4.4085e-006 3.0083e-006 2.5349e-006 2.3977e-006 2.2878e-006 2.1055e-006 1.8666e-006 1.5998e-006 1.3151e-006 1.0214e-006 7.3990e-007 4.9436e-007 2.9626e-007 1.4440e-007 5.5167e-008
          18 1.2756e-007 3.2007e-008 1.1298e-006 1.0492e-007 5.0174e-006 9.5836e-007 7.9435e-006 2.2242e-005 6.4498e-006 2.6880e-005 4.5717e-004 2.8385e-005 5.4455e-003 1.8918e-003 5.3987e-002 1.1679e-001 1.0247e-001 2.7286e-001 3.7941e-002 2.3452e-001 2.5076e-002 1.4730e-002 3.2178e-002 5.7162e-003 2.6001e-002 1.3191e-002 1.5280e-002 1.0044e-002 8.5687e-003 6.3418e-003 4.9435e-003 3.7438e-003 2.6993e-003 1.9200e-003 1.2702e-003 7.9403e-004 4.7788e-004 2.6637e-004 1.3849e-004 7.0360e-005 3.4640e-005 1.6207e-005 7.8210e-006 4.4359e-006 2.9822e-006 2.2135e-006 1.8094e-006 1.6670e-006 1.6453e-006 1.5894e-006 1.4252e-006 1.1799e-006 9.1504e-007 6.6641e-007 4.3898e-007 2.3122e-007 9.2125e-008
          19 4.2904e-008 2.8706e-008 8.0998e-007 1.0083e-007 2.7260e-006 2.9258e-006 1.4819e-006 1.6448e-005 1.2762e-005 5.8108e-007 1.5717e-004 4.0134e-004 1.0642e-003 2.8209e-003 2.6174e-002 3.1124e-003 2.3002e-001 5.1792e-003 1.2554e-001 2.7312e-002 2.5331e-001 9.5764e-002 5.0207e-002 8.3302e-002 1.1055e-004 4.1593e-002 4.4094e-003 1.7522e-002 5.8567e-003 8.0589e-003 4.5271e-003 4.2326e-003 2.8864e-003 2.2275e-003 1.5489e-003 1.0306e-003 6.7433e-004 3.9770e-004 2.2803e-004 1.2588e-004 6.3156e-005 3.1145e-005 1.5904e-005 7.8884e-006 3.9805e-006 2.4552e-006 1.8793e-006 1.5425e-006 1.3038e-006 1.1862e-006 1.1429e-006 1.0781e-006 9.3773e-007 7.3397e-007 5.0180e-007 2.6902e-007 1.0798e-007
          20 7.3259e-009 1.2324e-007 4.3265e-007 4.0027e-007 1.0338e-006 3.3879e-006 4.1555e-009 9.4918e-006 1.4309e-005 1.4953e-006 3.9529e-005 3.4850e-004 5.3792e-006 3.5824e-003 1.9051e-003 3.1666e-002 5.2489e-002 1.0740e-001 1.3051e-001 2.7294e-003 2.3012e-003 1.1393e-001 1.2167e-001 8.6512e-002 1.7227e-001 2.1532e-002 9.1400e-002 1.2304e-003 3.3355e-002 4.4602e-004 1.1634e-002 1.6301e-003 4.6130e-003 1.6320e-003 2.0198e-003 1.0397e-003 8.5108e-004 4.9449e-004 3.0810e-004 1.8447e-004 9.4110e-005 5.2468e-005 2.6740e-005 1.2192e-005 6.5731e-006 3.7921e-006 2.0336e-006 1.3301e-006 1.1905e-006 1.1006e-006 9.2657e-007 7.7279e-007 6.7702e-007 5.8532e-007 4.4533e-007 2.5600e-007 1.0600e-007
          21 5.1213e-012 1.6825e-007 1.8819e-007 5.3223e-007 2.6976e-007 2.7755e-006 3.6465e-007 4.4541e-006 1.2453e-005 4.3697e-006 7.7748e-006 1.8748e-004 1.1310e-004 1.5633e-003 4.0785e-004 2.1687e-002 8.6457e-005 1.4017e-001 4.2559e-003 9.2657e-002 1.2838e-002 8.7414e-002 2.2347e-004 2.3457e-002 3.1208e-002 1.7421e-001 5.7922e-002 1.7039e-001 3.4308e-002 8.7231e-002 9.5018e-003 3.2805e-002 9.8065e-004 1.0842e-002 7.4143e-006 3.4647e-003 1.8978e-004 1.0875e-003 1.8024e-004 3.2223e-004 9.0126e-005 8.4236e-005 3.3282e-005 1.8410e-005 1.0705e-005 4.1913e-006 2.7778e-006 1.8375e-006 9.6421e-007 7.8449e-007 8.1751e-007 6.9923e-007 5.2935e-007 4.1581e-007 3.1860e-007 1.9049e-007 8.0861e-008
          22 2.1289e-009 1.5568e-007 6.8017e-008 4.9023e-007 3.6418e-008 1.8979e-006 8.0210e-007 1.7446e-006 9.1267e-006 5.5634e-006 9.1185e-007 8.5805e-005 1.8437e-004 4.1033e-004 1.5589e-003 7.5316e-003 7.8074e-003 6.9492e-002 2.2406e-002 9.4128e-002 1.4198e-005 3.6732e-003 5.6099e-002 5.8899e-002 1.7176e-002 2.1128e-002 2.3800e-002 1.0420e-002 1.2378e-001 5.9386e-002 1.4819e-001 5.9946e-002 9.8498e-002 3.1265e-002 4.6141e-002 1.0710e-002 1.6986e-002 2.6389e-003 5.1999e-003 4.8076e-004 1.3592e-003 6.2752e-005 3.0557e-004 4.6155e-006 5.8793e-005 1.4571e-010 9.1748e-006 7.8290e-007 9.7675e-007 1.2949e-006 3.5423e-007 4.1224e-007 5.8860e-007 4.1606e-007 2.2349e-007 1.1038e-007 4.4707e-008
          23 4.2859e-009 1.1299e-007 2.0262e-008 3.5816e-007 6.8277e-011 1.1306e-006 8.5153e-007 5.7969e-007 5.7400e-006 4.9352e-006 3.7638e-009 3.6649e-005 1.4827e-004 6.7469e-005 1.4021e-003 1.7179e-003 1.0954e-002 2.1468e-002 4.6850e-002 3.8951e-002 1.3234e-002 2.2210e-003 5.5694e-002 1.0644e-002 2.5156e-003 5.5147e-003 7.3778e-002 1.6498e-002 4.4732e-002 1.6385e-004 1.6562e-006 4.1068e-002 3.4727e-002 1.0064e-001 7.1952e-002 1.0996e-001 6.8245e-002 7.8530e-002 4.3660e-002 4.2257e-002 2.1596e-002 1.8378e-002 8.7798e-003 6.6909e-003 2.9997e-003 2.0613e-003 8.5237e-004 5.2988e-004 1.8859e-004 1.0676e-004 2.5685e-005 1.2991e-005 2.4617e-007 7.9425e-008 6.4137e-007 2.4540e-007 6.2814e-008
          24 3.6058e-009 6.1239e-008 4.9252e-009 1.9589e-007 3.5534e-009 5.4334e-007 5.6068e-007 1.6302e-007 2.8553e-006 3.0254e-006 6.4313e-008 1.3984e-005 8.0373e-005 5.8938e-006 7.5216e-004 2.7831e-004 6.8566e-003 4.8821e-003 3.4180e-002 9.5588e-003 1.8002e-002 2.8058e-003 2.2913e-002 7.4769e-007 1.1086e-002 9.6019e-003 3.3819e-002 3.9365e-004 1.6460e-003 1.9655e-002 1.1927e-002 4.4609e-002 1.6239e-002 2.1327e-002 7.7856e-004 1.3946e-005 1.2104e-002 1.9291e-002 4.9028e-002 5.5512e-002 7.8399e-002 7.6186e-002 8.3191e-002 7.3279e-002 6.8551e-002 5.5969e-002 4.6934e-002 3.5675e-002 2.7222e-002 1.9010e-002 1.2995e-002 7.8945e-003 4.4149e-003 1.8874e-003 5.4026e-004 2.3147e-005 4.5627e-006
