   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71
          20 2.7218e-018 7.4835e-017 1.1091e-015 5.0573e-014 1.1082e-013 5.5441e-013 3.2522e-011 1.8315e-010 4.0088e-005 1.8272e-008 2.5733e-008 1.2535e-010 3.6713e-007 1.8507e-004 2.7766e-007 4.4856e-006 4.9220e-005 3.0603e-004 8.6627e-008 1.2468e-003 3.7541e-003 5.6662e-003 8.3444e-003 2.6277e-004 8.8588e-001 6.4506e-002 2.2918e-002 1.0462e-006 5.7375e-003 1.9427e-004 5.8592e-004 4.1121e-004 5.2692e-006 6.1776e-005 4.6005e-005 5.9313e-006 2.4149e-006 4.6665e-006 1.2849e-006 7.8807e-008 1.0703e-007 7.9051e-008 9.9398e-010 1.8491e-008 4.1842e-008 1.8291e-009 2.0855e-009 8.5678e-010 5.2488e-009 1.1547e-008 3.6429e-010 8.3910e-009 6.7125e-009 1.3794e-010 3.8654e-009 1.3332e-009 2.3825e-012 1.7991e-011 3.8696e-010 3.7330e-011 1.1607e-009 3.7304e-009 2.1459e-009 6.6991e-013 1.5855e-009 2.4091e-009 7.9547e-010 2.0410e-012 3.4399e-010 2.7511e-010 1.5477e-011 3.6472e-011
          21 5.5348e-008 1.8548e-006 2.1734e-005 1.1606e-003 2.8475e-003 1.0571e-002 4.1722e-010 1.0055e-008 1.0918e-005 2.5418e-008 2.7462e-012 2.7775e-008 9.3165e-008 1.0456e-004 2.8922e-007 9.1680e-007 1.6318e-005 7.4369e-005 1.2517e-003 6.4891e-004 6.4518e-004 8.6238e-003 1.3073e-003 1.1803e-004 2.5722e-001 4.5098e-002 6.5033e-002 4.7108e-004 8.5078e-003 1.5872e-004 8.4299e-004 7.6515e-004 1.1092e-004 1.2260e-003 1.9751e-006 1.3634e-005 3.3741e-004 2.8525e-006 1.4406e-004 2.7730e-005 1.3011e-004 1.3800e-005 5.9218e-005 1.5922e-005 5.6202e-005 4.5913e-006 6.1188e-005 3.8297e-006 2.3339e-005 8.1579e-006 1.6432e-005 4.3651e-005 6.0965e-006 7.2002e-006 1.0042e-005 7.0733e-007 2.3141e-005 2.5680e-005 3.5099e-006 2.7826e-006 7.5167e-006 8.2575e-007 4.3687e-006 1.6124e-005 1.3854e-005 2.7053e-006 6.2801e-007 4.8571e-006 3.9591e-006 2.3957e-007 1.8930e-006 7.0807e-006
          22 7.9673e-018 3.4666e-016 3.0432e-015 1.9647e-013 5.5233e-013 1.5018e-012 4.6755e-009 4.6768e-008 2.1262e-004 3.7265e-008 2.8511e-008 8.1928e-008 1.6894e-008 6.0037e-004 9.1723e-007 1.0266e-006 1.3275e-005 1.1245e-004 3.2148e-007 5.7792e-004 2.1300e-003 5.7302e-003 9.0657e-003 6.7824e-005 1.9674e-002 7.7553e-001 1.5877e-001 2.4877e-003 1.9182e-002 4.1511e-003 3.8445e-004 1.6163e-003 2.3589e-004 4.5499e-005 1.5210e-004 5.0786e-005 6.1554e-007 9.3005e-006 8.5343e-006 1.8361e-006 6.2342e-010 3.9463e-007 1.8278e-007 1.7791e-008 2.0791e-008 1.8767e-008 3.1356e-009 7.1518e-010 9.6885e-010 1.8915e-008 2.1692e-008 1.1184e-009 4.0680e-009 4.0721e-009 5.6313e-010 4.0685e-011 3.6283e-013 7.2465e-010 3.2279e-009 2.7006e-009 4.2223e-011 1.9919e-009 4.1208e-009 2.1562e-009 2.0022e-010 6.2181e-011 1.5999e-010 9.2679e-011 1.1336e-010 3.4155e-010 6.9517e-010 6.6262e-010
          23 4.4844e-018 3.3720e-016 1.7279e-015 1.5749e-013 5.6560e-013 1.0181e-012 7.2780e-009 8.9076e-009 2.4431e-004 2.9242e-009 2.2956e-008 3.9338e-011 1.3459e-008 1.9639e-004 2.6244e-007 1.5659e-006 3.7194e-006 3.9801e-005 1.6027e-008 2.4864e-004 1.0668e-003 3.5479e-003 8.7212e-003 5.4716e-005 1.4272e-002 3.6679e-002 5.1766e-001 2.7390e-001 1.1291e-001 2.4713e-002 2.0761e-004 3.5071e-003 1.8828e-003 5.8351e-006 2.8018e-004 2.3199e-004 3.1109e-005 2.7217e-006 2.2168e-005 1.2232e-005 1.7198e-006 5.9934e-008 9.2299e-007 4.5560e-007 6.2420e-008 3.0786e-008 1.2549e-008 4.2913e-011 1.4950e-012 1.0949e-009 2.1468e-008 3.0834e-008 3.7737e-009 2.5861e-009 3.8403e-009 7.5755e-010 3.3923e-010 3.7938e-010 9.2407e-011 2.9925e-009 4.3703e-009 6.5748e-010 1.1047e-009 4.2304e-009 3.0770e-009 6.2749e-010 3.1223e-012 1.5150e-011 1.1547e-012 1.4066e-011 2.6744e-010 9.7616e-010
          24 8.0381e-018 1.1648e-015 3.4709e-015 4.4377e-013 2.0213e-012 2.9364e-012 2.1827e-011 1.1743e-008 4.5762e-009 1.3164e-008 1.7563e-009 1.8778e-008 9.5693e-011 2.5734e-004 1.6170e-010 6.6662e-007 3.2506e-006 1.3152e-005 1.3761e-010 1.0322e-004 5.1239e-004 1.9366e-003 5.8669e-003 7.7595e-005 1.2987e-002 2.1748e-002 5.1558e-002 2.0063e-002 5.2341e-001 3.4023e-001 8.3602e-003 4.0954e-003 6.9143e-003 9.3577e-004 2.2508e-004 6.3392e-004 2.3341e-004 6.3639e-006 2.1315e-005 3.8702e-005 1.5205e-005 1.3142e-006 5.2362e-007 1.9261e-006 9.4263e-007 1.8553e-007 2.4353e-008 1.5955e-010 2.9952e-009 6.4148e-011 2.1972e-009 2.2064e-008 2.6026e-008 6.8181e-009 2.7647e-010 7.0218e-011 1.1249e-009 3.8616e-009 3.1127e-009 5.1645e-011 1.7169e-009 2.5024e-009 4.8037e-010 1.0850e-010 5.7998e-010 4.9775e-010 4.2089e-010 6.6172e-010 9.7031e-010 6.8164e-010 6.1530e-011 2.4228e-010
          25 2.4150e-017 7.8744e-015 1.3782e-014 2.4283e-012 1.3965e-011 1.9056e-011 9.7854e-009 1.7349e-008 1.7448e-004 3.6746e-012 5.4480e-009 6.9588e-009 5.4409e-009 2.9128e-004 2.2224e-011 9.2178e-008 1.9255e-006 8.3705e-006 4.1877e-007 3.8649e-005 2.4192e-004 1.0382e-003 3.5348e-003 9.3410e-005 9.4348e-003 1.9208e-002 2.9599e-002 6.0896e-003 3.7877e-002 2.9540e-001 5.6600e-001 4.8558e-003 1.7868e-002 6.3852e-003 4.1264e-005 1.0740e-003 9.1266e-004 1.6031e-004 3.8563e-006 5.9147e-005 5.8840e-005 1.5586e-005 3.7239e-007 1.6434e-006 3.6928e-006 1.6677e-006 2.4597e-007 2.0669e-008 4.6547e-009 2.6179e-008 4.5843e-009 8.8866e-010 2.1323e-008 4.5465e-008 1.7830e-008 1.0875e-009 8.5046e-013 2.3655e-010 4.0659e-009 9.8649e-009 4.5737e-009 7.9545e-011 3.7070e-009 2.8452e-009 1.4511e-010 3.3682e-010 4.4785e-010 1.6362e-010 2.3041e-010 9.9588e-010 2.1572e-009 1.8748e-009
          26 1.6838e-016 1.5923e-013 1.6946e-013 3.9436e-011 2.8629e-010 4.0315e-010 5.4654e-009 5.0038e-010 1.3362e-004 1.0276e-009 9.8571e-010 3.7185e-009 1.1099e-008 3.2816e-005 4.3964e-011 4.5482e-008 8.1561e-007 4.7994e-006 1.2034e-006 2.1741e-005 1.0934e-004 5.5323e-004 2.0610e-003 1.3083e-004 6.1948e-003 1.5260e-002 2.6665e-002 4.6503e-003 1.8569e-002 4.8996e-002 7.4829e-002 6.8526e-001 8.2860e-002 2.7055e-002 2.6951e-003 5.5591e-004 2.2484e-003 9.5758e-004 5.2199e-005 5.3315e-005 1.1407e-004 7.3322e-005 1.2931e-005 1.6484e-008 3.8856e-006 5.8810e-006 2.5623e-006 4.1407e-007 2.0396e-008 2.9820e-008 8.2382e-008 2.6602e-008 7.8697e-009 2.9709e-008 4.6799e-008 1.8082e-008 2.3457e-009 6.7137e-010 1.5746e-012 4.3608e-009 1.3743e-008 8.4777e-009 2.3907e-010 1.6076e-009 1.5613e-009 7.3122e-011 1.1494e-010 3.6049e-011 1.0616e-011 1.9984e-011 8.4887e-010 2.6526e-009
          27 5.3658e-010 1.3422e-006 1.0649e-006 2.8563e-004 2.4283e-003 3.5966e-003 1.7258e-014 7.3805e-014 2.9580e-009 8.0913e-015 4.0829e-014 6.6085e-014 7.5988e-013 1.0155e-002 8.8696e-013 1.9579e-012 2.1744e-011 1.6914e-013 4.5795e-002 1.4964e-008 2.3383e-008 1.2055e-007 2.2780e-006 2.9347e-003 1.6390e-006 1.1669e-006 2.2901e-005 2.8138e-004 1.7870e-004 9.5803e-005 1.6782e-004 5.2602e-005 7.8079e-005 2.2420e-004 1.5245e-004 1.0012e-004 1.1042e-004 9.0297e-005 7.6085e-005 7.5869e-005 6.0635e-005 4.3895e-005 3.6561e-005 2.8670e-005 1.8845e-005 1.2943e-005 1.0064e-005 6.9543e-006 3.8255e-006 2.0482e-006 1.2643e-006 6.7883e-007 1.7477e-007 5.6299e-010 5.2563e-008 1.3527e-007 2.5855e-007 4.9914e-007 8.3283e-007 1.1052e-006 1.2202e-006 1.2477e-006 1.3092e-006 1.4507e-006 1.6232e-006 1.7305e-006 1.7194e-006 1.6147e-006 1.4896e-006 1.4009e-006 1.3568e-006 1.3244e-006
          28 5.0475e-016 2.3854e-012 1.6620e-012 4.6957e-010 4.3263e-009 6.6073e-009 1.2600e-009 4.3269e-009 3.6386e-007 6.1427e-012 1.8037e-010 2.5771e-010 1.0853e-008 2.8099e-004 5.3023e-009 7.5630e-009 2.7491e-007 2.5112e-006 5.7050e-007 1.2699e-005 5.9995e-005 2.8399e-004 1.2345e-003 1.6290e-004 3.9486e-003 1.1117e-002 2.3769e-002 5.9609e-003 1.4687e-002 2.7477e-002 2.1335e-002 2.7589e-004 6.0958e-001 2.5126e-001 2.1701e-002 3.1060e-005 2.8173e-003 3.1158e-003 7.2448e-004 4.1994e-008 1.6569e-004 1.7141e-004 7.9817e-005 8.7057e-006 1.0707e-006 7.5830e-006 8.9301e-006 3.7272e-006 5.9761e-007 1.2154e-008 1.0681e-007 2.2533e-007 8.5969e-008 2.0335e-008 3.4044e-008 4.5779e-008 1.6323e-008 2.5934e-009 2.4963e-009 1.4705e-009 1.8009e-009 1.6007e-008 1.7007e-008 4.0502e-009 1.5106e-012 1.1759e-010 6.8281e-011 2.6098e-010 1.2185e-012 4.8688e-010 4.1827e-010 4.2888e-011
          29 1.3619e-018 6.4716e-013 3.3540e-013 9.9760e-011 1.1797e-009 2.0018e-009 9.1335e-009 6.1761e-009 1.1159e-004 3.4567e-010 9.1906e-010 1.3256e-008 1.2083e-010 2.2301e-005 4.5595e-008 6.6812e-009 3.1201e-008 1.2254e-006 1.6062e-006 7.8023e-006 3.5088e-005 1.6033e-004 6.9822e-004 2.1504e-004 2.5669e-003 7.8942e-003 2.0021e-002 8.0615e-003 1.1303e-002 2.4106e-002 1.4430e-002 4.8132e-004 2.1403e-002 4.1330e-001 4.5569e-001 7.0401e-003 2.3911e-003 5.8278e-003 3.2481e-003 3.6688e-004 7.4840e-005 3.2837e-004 2.2513e-004 7.5263e-005 3.8234e-006 4.4821e-006 1.3826e-005 1.2693e-005 4.7786e-006 7.7469e-007 2.7216e-009 2.5629e-007 4.2062e-007 1.7894e-007 5.6187e-008 5.0343e-008 4.2499e-008 1.5449e-008 6.0704e-009 6.5267e-009 2.1392e-009 2.4031e-009 1.6967e-008 1.8828e-008 8.6120e-009 2.9608e-009 1.8172e-009 1.2114e-009 7.8690e-011 7.2666e-010 2.1156e-009 1.1216e-009
          30 5.0966e-017 1.0982e-012 5.0690e-013 1.2993e-010 2.0066e-009 3.8283e-009 2.4966e-009 1.6061e-009 1.0450e-004 1.5886e-009 5.7738e-009 5.1955e-009 1.0332e-008 1.2928e-004 2.0937e-008 5.6749e-008 2.2219e-008 3.5379e-007 5.5453e-006 4.6455e-006 2.2505e-005 9.6093e-005 4.3856e-004 2.9186e-004 1.6170e-003 5.7046e-003 1.6483e-002 1.0057e-002 7.5987e-003 2.2910e-002 1.4880e-002 8.1752e-004 7.0218e-003 4.3123e-002 2.1473e-001 6.3158e-001 2.6337e-004 1.0296e-002 8.1510e-003 2.6412e-003 7.1379e-005 3.0425e-004 5.1823e-004 2.6239e-004 6.0456e-005 3.3890e-007 1.0945e-005 2.1643e-005 1.6859e-005 5.9167e-006 9.0714e-007 6.3296e-010 4.2995e-007 6.6054e-007 3.7493e-007 1.6555e-007 8.7925e-008 3.7866e-008 1.2170e-008 8.4223e-009 7.8738e-009 8.0758e-010 4.7607e-009 1.6718e-008 1.6308e-008 1.0633e-008 8.6246e-009 8.2279e-009 4.8705e-009 5.7731e-010 5.4066e-010 1.9848e-009
          31 3.9579e-016 3.6863e-012 1.8483e-012 3.2563e-010 6.7317e-009 1.4550e-008 1.2311e-009 3.5640e-010 2.4945e-006 1.2319e-011 1.5352e-009 4.1514e-009 2.0232e-009 1.4573e-004 3.9276e-009 4.0564e-008 9.2620e-008 1.6744e-007 1.8437e-005 1.8759e-006 1.3993e-005 6.3666e-005 2.8111e-004 3.9653e-004 1.0669e-003 4.0261e-003 1.3720e-002 1.1662e-002 4.4889e-003 2.0275e-002 1.7298e-002 1.8322e-003 3.4480e-003 1.8958e-002 3.9030e-002 7.8236e-002 7.3252e-001 1.9710e-002 2.0888e-002 8.6952e-003 1.5802e-003 1.6664e-005 6.5912e-004 6.9853e-004 2.6789e-004 4.2809e-005 1.1677e-006 2.1019e-005 2.9591e-005 2.2017e-005 7.4042e-006 9.3020e-007 1.0680e-008 6.6325e-007 1.1223e-006 6.9886e-007 3.0734e-007 1.6044e-007 6.1055e-008 6.4476e-009 4.2681e-010 3.3107e-009 2.9701e-009 1.5269e-009 1.8912e-008 2.5292e-008 1.4943e-008 8.9897e-009 1.0433e-008 1.2479e-008 7.4934e-009 9.2543e-010
          32 2.4290e-015 2.7713e-011 1.7889e-011 1.7610e-009 5.0432e-008 1.2434e-007 5.0553e-009 4.3544e-009 5.2456e-005 3.9058e-009 2.7279e-009 1.1730e-008 2.9210e-009 2.3043e-007 1.3934e-008 5.6154e-012 8.5350e-008 2.3279e-007 9.2751e-005 8.1124e-007 7.2198e-006 4.2824e-005 1.9195e-004 5.9959e-004 7.0527e-004 2.9358e-003 1.1285e-002 1.3155e-002 2.4111e-003 1.6869e-002 1.8804e-002 4.0569e-003 1.5526e-003 1.2046e-002 2.0978e-002 2.1436e-002 1.3496e-002 7.4375e-001 7.5318e-002 2.9787e-002 7.3207e-003 5.6202e-004 2.8210e-004 1.0840e-003 8.3537e-004 2.5556e-004 2.3748e-005 7.8009e-006 3.4736e-005 4.0090e-005 2.6592e-005 8.6359e-006 1.0377e-006 6.2904e-008 1.1411e-006 1.6642e-006 1.0827e-006 5.5675e-007 2.7997e-007 8.1615e-008 4.5316e-009 7.5700e-012 9.9800e-010 8.2912e-010 2.4414e-009 1.6139e-008 2.1834e-008 1.8526e-008 1.9143e-008 2.4521e-008 2.4485e-008 1.3855e-008
          33 2.6730e-012 1.6021e-007 1.4854e-007 6.9879e-006 2.8966e-004 8.1944e-004 9.5372e-010 2.7794e-009 5.8218e-005 1.6042e-009 4.7656e-009 4.6477e-010 2.8623e-009 8.1051e-006 1.7658e-010 3.3286e-009 1.7054e-008 1.6140e-007 3.3164e-001 1.9623e-007 2.2429e-006 1.7492e-005 1.3603e-004 2.0658e-002 1.6362e-004 9.8392e-004 4.0045e-003 3.2727e-003 2.3652e-003 1.1795e-002 1.5457e-002 6.4107e-003 1.1674e-006 4.3785e-003 8.7217e-003 8.4409e-003 3.6655e-003 9.4398e-005 4.4135e-001 9.6158e-002 1.9642e-002 2.5953e-003 1.9867e-009 7.6698e-004 1.2721e-003 8.6297e-004 2.7781e-004 4.8434e-005 8.5788e-008 4.9088e-006 6.2317e-006 3.3275e-006 2.8117e-008 1.6418e-006 4.0789e-006 6.1275e-006 6.5451e-006 4.5707e-006 2.5968e-006 1.5729e-006 8.5774e-007 2.9447e-007 6.4043e-008 1.9134e-008 5.8179e-009 3.3398e-009 5.5979e-008 1.3313e-007 1.7558e-007 2.0650e-007 2.6562e-007 3.4041e-007
          34 4.2881e-012 2.8192e-007 2.6402e-007 1.2172e-005 5.0964e-004 1.4468e-003 6.2608e-010 1.7068e-009 3.4154e-005 1.0281e-009 2.8043e-009 3.6078e-010 1.6632e-009 4.7825e-004 1.8596e-010 2.1751e-009 7.5100e-009 3.9494e-008 5.7650e-001 5.6785e-007 1.7129e-006 9.0167e-006 1.8856e-005 2.0924e-002 3.9189e-004 1.2787e-003 6.1926e-003 1.5591e-002 1.7387e-004 2.4279e-003 3.9274e-003 9.6632e-004 6.3089e-004 4.6069e-003 6.8162e-003 5.8635e-003 2.3699e-003 9.1932e-005 2.3836e-001 6.9830e-002 1.4110e-002 2.2936e-003 8.0609e-005 1.2990e-004 2.7887e-004 1.3607e-004 4.9500e-006 1.8846e-005 7.1359e-005 8.6600e-005 7.2158e-005 5.0748e-005 2.5866e-005 1.0872e-005 4.7537e-006 1.7887e-006 6.4048e-007 4.9163e-007 5.3218e-007 4.0717e-007 2.8886e-007 2.6828e-007 2.1516e-007 8.5325e-008 8.4453e-009 7.5314e-010 6.4036e-009 2.2069e-008 6.9076e-008 1.4449e-007 2.0791e-007 2.4501e-007
          35 4.8473e-015 1.6411e-010 2.3337e-010 4.5401e-009 2.9390e-007 9.6373e-007 1.8889e-010 2.4678e-010 2.3283e-005 4.4461e-010 8.7496e-010 2.5492e-009 3.2844e-010 8.4912e-005 2.3317e-009 4.0129e-013 5.1911e-009 8.5925e-008 2.0112e-004 5.1784e-007 2.6538e-006 1.6533e-005 9.9641e-005 9.2328e-004 3.6087e-004 1.6619e-003 8.2751e-003 1.6318e-002 2.0082e-004 1.0252e-002 1.7859e-002 9.1909e-003 7.9851e-005 5.6395e-003 1.3360e-002 1.2206e-002 5.7725e-003 8.2501e-005 1.1118e-002 5.6838e-001 2.7955e-001 3.1267e-002 2.2372e-003 1.9513e-004 1.5773e-003 1.8325e-003 9.2531e-004 1.7196e-004 1.5795e-007 4.7083e-005 7.6420e-005 6.5670e-005 3.7519e-005 1.1647e-005 1.3754e-006 1.4926e-007 1.9314e-006 2.8135e-006 2.0916e-006 1.2516e-006 6.3431e-007 1.8197e-007 1.2457e-008 1.1427e-009 4.4371e-009 1.0494e-008 2.4382e-008 3.0566e-008 2.2738e-008 1.7772e-008 2.3811e-008 3.5557e-008
          36 4.3254e-014 1.2283e-010 2.7258e-010 1.9408e-009 2.1740e-007 8.3165e-007 1.7521e-009 2.4395e-009 7.5717e-006 4.8554e-009 2.1895e-009 2.6628e-009 2.1031e-010 1.3596e-006 1.3432e-009 1.8105e-009 6.7589e-010 4.1187e-008 8.6009e-005 3.3722e-007 1.8490e-006 1.0972e-005 7.0919e-005 1.6866e-003 2.5059e-004 1.3116e-003 7.1941e-003 1.7704e-002 1.5526e-006 7.4937e-003 1.6199e-002 1.1165e-002 9.3164e-004 2.6878e-003 1.1091e-002 1.2153e-002 6.2274e-003 7.4830e-004 2.3249e-003 2.6515e-002 4.4082e-001 4.0224e-001 2.3752e-002 4.3020e-004 1.0810e-003 2.3849e-003 2.0598e-003 8.9169e-004 1.2197e-004 2.9392e-006 7.6656e-005 1.0016e-004 7.7102e-005 4.2772e-005 1.2879e-005 1.4048e-006 1.9187e-007 2.4369e-006 3.8068e-006 2.8862e-006 1.7401e-006 9.6572e-007 3.2566e-007 2.4334e-008 5.0911e-009 1.3970e-008 1.9979e-008 4.2121e-008 5.9953e-008 4.5517e-008 2.4606e-008 2.0218e-008
          37 2.6111e-013 2.0390e-010 7.0637e-010 1.5289e-009 3.5617e-007 1.6017e-006 1.1576e-009 5.7884e-009 5.9306e-005 2.0340e-009 4.3162e-009 1.6663e-010 3.0839e-010 7.8185e-005 6.4758e-010 3.7912e-010 6.1795e-010 1.9163e-008 8.7808e-005 2.5504e-007 1.3578e-006 7.6207e-006 5.7723e-005 3.3942e-003 1.6599e-004 1.0316e-003 6.4873e-003 1.9466e-002 2.7813e-004 5.0063e-003 1.4037e-002 1.2252e-002 2.4518e-003 8.3717e-004 7.9912e-003 1.2188e-002 7.6397e-003 1.6703e-003 2.9908e-004 8.0950e-003 3.6724e-002 3.1888e-001 5.1778e-001 1.4062e-002 4.4716e-005 2.4974e-003 3.1124e-003 2.1579e-003 8.1723e-004 7.8678e-005 1.4958e-005 1.1176e-004 1.2733e-004 9.1339e-005 4.8528e-005 1.4335e-005 1.6116e-006 1.9661e-007 2.8491e-006 4.6846e-006 3.6879e-006 2.2862e-006 1.3178e-006 4.8622e-007 5.0104e-008 3.9668e-009 2.2722e-008 3.8807e-008 7.4777e-008 9.9042e-008 7.3587e-008 3.7851e-008
          38 2.0052e-012 6.3159e-010 3.3836e-009 1.5211e-009 1.0893e-006 5.7975e-006 7.9692e-011 1.9860e-009 5.1756e-005 3.4651e-010 7.1968e-010 4.7882e-011 3.8493e-010 5.2674e-005 1.3333e-009 3.5941e-010 7.8819e-010 2.6067e-009 1.9978e-004 1.7566e-007 1.1079e-006 6.0754e-006 5.5866e-005 9.3657e-003 9.6723e-005 7.8912e-004 5.9345e-003 2.2139e-002 1.1038e-003 2.7883e-003 1.1109e-002 1.2337e-002 4.0514e-003 4.6627e-005 4.9911e-003 1.0855e-002 9.4632e-003 3.2019e-003 2.1609e-005 2.7428e-003 1.3264e-002 3.9218e-002 2.1744e-001 6.1082e-001 5.6741e-003 1.0167e-003 4.0876e-003 3.6647e-003 2.1300e-003 7.1566e-004 4.5684e-005 3.5497e-005 1.5074e-004 1.5691e-004 1.0882e-004 5.6147e-005 1.6873e-005 2.2499e-006 9.9266e-008 2.7611e-006 4.9311e-006 4.2148e-006 2.8496e-006 1.7023e-006 6.4537e-007 8.3446e-008 9.8167e-010 2.6503e-008 6.5104e-008 1.2840e-007 1.6141e-007 1.2228e-007
          39 4.2540e-011 6.6457e-009 5.4031e-008 1.2410e-009 1.1348e-005 7.1707e-005 1.5866e-010 3.8537e-010 3.3448e-006 2.8872e-009 3.8173e-010 3.1097e-011 4.6810e-010 5.9469e-006 3.1684e-010 2.3709e-009 1.8077e-009 2.4964e-010 1.8333e-003 7.6884e-008 9.0030e-007 6.8266e-006 1.0503e-004 7.3551e-002 6.1006e-006 4.4261e-004 5.0634e-003 2.7142e-002 3.8040e-003 4.2110e-004 5.5262e-003 8.8576e-003 4.4652e-003 1.0680e-004 2.4509e-003 8.5606e-003 1.0474e-002 6.0340e-003 9.5852e-004 3.4068e-004 4.7828e-003 1.4365e-002 3.4838e-002 1.4754e-001 6.2283e-001 1.7756e-003 1.9234e-003 4.5925e-003 3.5321e-003 1.8469e-003 5.7729e-004 2.6820e-005 5.4178e-005 1.8215e-004 1.9028e-004 1.3766e-004 7.5277e-005 2.8132e-005 7.0191e-006 4.1299e-007 7.5494e-007 2.5700e-006 2.8368e-006 2.2724e-006 1.3932e-006 4.9126e-007 5.4190e-008 5.6621e-009 6.7742e-008 1.7028e-007 2.7445e-007 2.9054e-007
          40 7.4930e-010 8.5451e-008 8.5863e-007 1.4622e-009 1.4544e-004 1.0065e-003 3.9963e-011 4.7566e-010 9.3921e-006 3.8555e-011 1.0377e-010 2.3928e-011 1.0181e-010 1.0603e-004 5.4028e-010 4.2828e-011 1.0848e-009 1.9153e-009 2.3178e-002 1.8411e-008 2.1241e-007 5.0484e-006 3.5182e-004 7.7377e-001 7.6727e-004 3.6722e-004 5.1950e-005 3.9693e-003 6.8969e-003 7.3117e-003 7.4756e-003 4.6125e-003 1.4229e-003 1.9564e-004 2.4237e-005 9.7339e-005 5.9979e-004 1.6037e-003 2.3925e-003 2.3211e-003 1.7281e-003 7.9123e-004 6.5500e-005 1.0462e-003 1.0593e-001 3.6230e-002 6.8988e-003 1.9895e-003 3.6007e-004 2.4670e-005 5.5272e-006 2.8645e-005 1.6158e-005 8.8160e-007 6.5284e-006 2.3468e-005 3.7329e-005 4.3457e-005 3.9482e-005 3.1767e-005 2.3643e-005 1.5450e-005 9.1427e-006 5.3230e-006 3.0246e-006 1.6410e-006 9.5863e-007 6.7650e-007 5.2450e-007 3.9933e-007 3.1461e-007 2.7498e-007
          41 9.0131e-011 7.3551e-009 9.4201e-008 4.3688e-009 1.2501e-005 9.6284e-005 3.2178e-010 2.9664e-009 6.5525e-006 1.6069e-009 8.9944e-010 5.5106e-011 1.6123e-010 1.6707e-005 6.1233e-010 2.2901e-009 8.0945e-009 1.7759e-009 2.0392e-003 3.4692e-009 1.8824e-007 1.1097e-006 9.2812e-007 5.1071e-002 2.7599e-004 8.6256e-004 5.3675e-003 1.9028e-002 8.6932e-004 2.7426e-003 1.1774e-002 1.6224e-002 9.5103e-003 1.4888e-003 5.6106e-004 4.6938e-003 7.0681e-003 4.3120e-003 5.5095e-004 6.2367e-004 4.2847e-003 1.0115e-002 1.5889e-002 2.4415e-002 4.8273e-002 7.2517e-001 5.7681e-003 9.8971e-003 8.9313e-003 4.7079e-003 1.8025e-003 4.1846e-004 2.0105e-006 9.0662e-005 1.9604e-004 1.5554e-004 8.4084e-005 3.1294e-005 3.8515e-006 3.3662e-007 4.7759e-006 1.1026e-005 1.3740e-005 1.1575e-005 8.4268e-006 5.5038e-006 2.6950e-006 8.8154e-007 2.1807e-007 4.2547e-008 2.0792e-011 4.1019e-008
          42 3.6732e-011 1.7856e-009 3.4517e-008 6.0730e-009 3.0531e-006 2.8355e-005 3.5748e-010 3.6858e-009 4.2737e-005 5.7770e-012 5.2772e-010 6.3080e-010 4.2405e-010 4.7133e-005 4.3901e-009 1.0854e-010 7.7050e-009 1.3878e-008 5.6062e-004 5.9386e-009 1.2977e-007 1.4172e-006 3.5098e-006 7.3845e-003 1.3898e-004 6.7107e-004 5.7726e-003 2.8786e-002 3.8455e-003 5.3182e-004 6.9355e-003 1.3227e-002 1.0347e-002 3.1111e-003 8.7672e-006 2.9383e-003 6.7587e-003 6.4591e-003 2.4580e-003 1.1654e-005 1.7529e-003 5.8843e-003 1.1075e-002 1.4743e-002 2.0339e-002 2.9633e-002 7.7408e-001 1.2551e-002 1.2221e-002 9.7813e-003 4.8813e-003 1.7467e-003 3.8004e-004 1.0310e-006 1.1324e-004 2.3602e-004 2.0403e-004 1.2106e-004 4.9661e-005 1.1305e-005 3.6888e-007 2.0466e-006 7.6527e-006 1.0788e-005 1.0656e-005 8.8212e-006 5.8785e-006 2.9395e-006 1.1219e-006 3.2296e-007 3.8410e-008 9.3004e-009
