   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33
           0 8.2519e-001 1.6440e-001 1.0152e-002 2.5194e-004 2.7456e-006 1.5693e-008 2.5691e-010 6.4615e-010 2.5570e-009 2.6572e-010 9.4263e-011 1.8764e-011 6.4511e-010 2.1605e-010 1.0851e-010 1.8713e-010 7.0528e-012 9.4975e-012 4.0826e-016 2.0774e-011 2.5563e-011 3.4756e-012 4.3310e-012 2.1552e-011 2.8890e-011 2.3473e-011 1.4323e-011 7.4182e-012 4.3510e-012 3.5210e-012 2.7497e-012 2.0149e-012 1.3857e-012 9.0376e-013
           1 1.4985e-001 5.2757e-001 2.9025e-001 3.1132e-002 1.1717e-003 1.9380e-005 1.9724e-007 3.0931e-009 1.5927e-008 1.5226e-008 1.1535e-008 1.6357e-010 5.7643e-009 8.9720e-010 2.5645e-009 1.9146e-010 1.3157e-009 6.4182e-012 7.4865e-010 5.3222e-010 1.8077e-013 3.7288e-010 5.8579e-010 3.6025e-010 1.1949e-010 2.1810e-011 1.7015e-012 1.4769e-016 1.3680e-013 3.3395e-013 4.7381e-013 4.9979e-013 4.3144e-013 3.2393e-013
           2 2.1368e-002 2.3841e-001 2.9843e-001 3.7493e-001 6.3322e-002 3.4601e-003 8.1189e-005 1.0550e-006 2.5080e-009 2.8251e-009 8.8120e-009 1.4316e-008 2.9643e-009 1.3415e-009 2.6630e-009 8.7072e-011 1.3323e-009 9.2784e-011 7.7780e-010 6.9770e-010 5.4769e-014 4.0179e-010 5.4537e-010 2.5386e-010 4.8042e-011 1.0104e-012 2.1989e-012 3.7313e-012 3.3306e-012 3.4665e-012 3.2508e-012 2.7122e-012 2.0372e-012 1.4072e-012
           3 3.0345e-003 5.5714e-002 2.7327e-001 1.3676e-001 4.1676e-001 1.0608e-001 8.1094e-003 2.6485e-004 5.0530e-006 7.0077e-008 5.7544e-010 4.0828e-009 1.1775e-008 3.6553e-009 9.5503e-011 1.5892e-009 7.9244e-010 1.0924e-009 1.6451e-010 8.7110e-010 9.5757e-011 1.3999e-010 2.9519e-010 1.1850e-010 7.9826e-012 4.1446e-012 1.2570e-011 1.0754e-011 7.8243e-012 7.2680e-012 6.2985e-012 4.9779e-012 3.6067e-012 2.4343e-012
           4 4.6020e-004 1.1125e-002 9.4420e-002 2.6342e-001 3.9688e-002 4.1551e-001 1.5784e-001 1.6728e-002 7.6175e-004 2.1454e-005 5.2024e-007 3.0569e-009 1.7870e-008 3.5662e-008 1.5070e-008 1.6276e-010 7.6961e-009 1.4120e-009 4.5632e-009 6.7418e-011 2.6028e-009 8.7401e-010 6.0465e-011 6.9863e-010 6.6891e-010 3.2269e-010 1.1574e-010 3.9423e-011 1.7455e-011 1.1153e-011 6.9826e-012 4.2222e-012 2.4923e-012 1.4540e-012
           5 7.7343e-005 2.1822e-003 2.5105e-002 1.2951e-001 2.1964e-001 1.3928e-003 3.7312e-001 2.1510e-001 3.1753e-002 2.0456e-003 8.5674e-005 3.3508e-006 1.0281e-007 3.6848e-009 2.7076e-008 2.6488e-008 5.3113e-009 6.3074e-009 4.2981e-009 2.3057e-009 1.1876e-009 2.3346e-009 1.0622e-010 5.0523e-010 9.8533e-010 6.7512e-010 3.1444e-010 1.3041e-010 6.6113e-011 4.7521e-011 3.3350e-011 2.2349e-011 1.4352e-011 8.9171e-012
           6 1.4333e-005 4.5678e-004 6.2022e-003 4.4356e-002 1.5298e-001 1.5482e-001 1.2658e-002 2.9448e-001 2.7144e-001 5.6903e-002 5.2946e-003 3.3585e-004 2.0429e-005 1.2912e-006 5.2808e-008 2.2379e-009 2.1833e-008 1.7976e-008 1.2225e-010 4.9479e-009 1.1559e-010 2.6153e-009 2.8974e-010 4.6347e-010 1.0937e-009 7.4252e-010 3.2937e-010 1.3028e-010 6.3843e-011 4.4565e-011 3.0418e-011 1.9895e-011 1.2532e-011 7.6770e-012
