   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          11 1.7068e-002 4.7012e-002 2.6296e-002 8.1369e-004 3.2048e-002 1.3887e-002 8.2144e-003 3.3724e-002 7.7675e-004 3.0406e-002 1.7878e-002 1.2127e-002 4.2757e-002 7.3070e-005 5.6761e-002 1.5746e-002 3.9983e-002 2.1169e-001 3.7695e-001 1.0303e-003 1.0710e-002 3.0829e-003 5.4252e-004 3.3660e-005
          12 1.1926e-002 3.8903e-002 3.1463e-002 5.1199e-004 2.0979e-002 2.3502e-002 2.2572e-004 2.7944e-002 1.2323e-002 8.6055e-003 3.2845e-002 6.6135e-004 3.1162e-002 2.1563e-002 8.6589e-003 5.2860e-002 4.6198e-003 3.1665e-002 2.8715e-001 3.2277e-001 1.6866e-002 1.6338e-003 2.7316e-003 3.2106e-004
          13 8.3478e-003 3.1297e-002 3.3122e-002 3.8853e-003 1.0845e-002 2.6672e-002 2.2549e-003 1.5127e-002 2.2968e-002 1.6035e-005 2.5771e-002 1.4446e-002 5.9154e-003 3.5150e-002 4.3710e-003 2.1993e-002 4.0929e-002 5.8180e-004 1.3454e-002 4.1414e-001 1.6899e-001 7.5756e-002 1.1414e-002 5.9309e-004
          14 5.8641e-003 2.4683e-002 3.2081e-002 8.2249e-003 4.0806e-003 2.4143e-002 8.3180e-003 4.8588e-003 2.4330e-002 4.3768e-003 1.0783e-002 2.4698e-002 6.3143e-004 2.0558e-002 2.3261e-002 1.4575e-004 2.9999e-002 2.7870e-002 5.7158e-005 4.9638e-007 5.4769e-001 6.2297e-003 4.1186e-002 5.2329e-003
          15 4.1377e-003 1.9186e-002 2.9303e-002 1.1865e-002 7.9370e-004 1.8697e-002 1.3546e-002 3.8629e-004 1.8699e-002 1.1900e-002 1.5401e-003 2.2052e-002 9.1311e-003 4.3118e-003 2.6148e-002 8.2635e-003 5.3113e-003 3.0216e-002 1.8000e-002 1.8757e-003 3.8222e-002 4.6586e-001 8.9388e-002 4.0850e-003
          16 2.9302e-003 1.4731e-002 2.5590e-002 1.4072e-002 9.0482e-007 1.2811e-002 1.5928e-002 4.2835e-004 1.1228e-002 1.6060e-002 2.5724e-004 1.3081e-002 1.6340e-002 6.4533e-005 1.5238e-002 1.8731e-002 5.6810e-004 1.1993e-002 2.4778e-002 1.3222e-002 1.4409e-002 1.8683e-001 6.6479e-002 1.4975e-002
          17 2.0761e-003 1.1162e-002 2.1496e-002 1.4709e-002 5.1900e-004 7.8985e-003 1.5545e-002 2.4098e-003 5.3035e-003 1.5777e-002 3.0017e-003 5.2454e-003 1.6878e-002 3.5970e-003 4.8103e-003 1.8627e-002 7.2775e-003 1.0536e-003 1.4914e-002 1.7638e-002 1.5382e-002 8.4681e-002 2.0123e-001 1.4252e-002
          18 1.4604e-003 8.2946e-003 1.7340e-002 1.3931e-002 1.3915e-003 4.4141e-003 1.3340e-002 4.3164e-003 1.8638e-003 1.2750e-002 5.8232e-003 1.1716e-003 1.2977e-002 7.5895e-003 4.1322e-004 1.2248e-002 1.1971e-002 7.1619e-004 4.7310e-003 1.3503e-002 9.8240e-003 4.6176e-002 2.4809e-001 1.2919e-003
          19 1.0013e-003 5.9393e-003 1.3231e-002 1.1957e-002 1.9964e-003 2.2386e-003 1.0270e-002 5.1325e-003 4.0461e-004 8.9203e-003 6.8762e-003 3.2295e-005 8.1568e-003 8.7699e-003 1.9639e-004 6.0072e-003 1.1414e-002 3.5011e-003 4.7771e-004 6.7594e-003 9.5228e-003 1.1810e-003 2.2502e-001 1.2211e-002
          20 6.3488e-004 3.8888e-003 9.0738e-003 8.9038e-003 1.9922e-003 1.0164e-003 6.9150e-003 4.5637e-003 2.4548e-005 5.4035e-003 5.9293e-003 1.2094e-004 4.3173e-003 7.2051e-003 9.6871e-004 2.2938e-003 7.9322e-003 4.5238e-003 5.2690e-005 2.3848e-003 5.6117e-003 5.8113e-003 3.5193e-002 1.2802e-001
