   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          13 5.3317e-011 1.1996e-009 4.0201e-009 1.0175e-009 4.6779e-009 3.6847e-010 5.7563e-009 9.1117e-009 2.5931e-008 5.8852e-008 3.8296e-006 1.2745e-004 3.6845e-003 9.9172e-001 4.3247e-003 1.3287e-004 4.4532e-006 3.3904e-007 4.3075e-009 4.7408e-008 8.8619e-009 9.7742e-009 2.5012e-009 5.3220e-009 4.4174e-010 3.7573e-010 8.1068e-010 9.9750e-011
          14 4.4152e-010 8.2363e-011 6.1746e-010 2.4886e-009 1.0067e-009 4.6075e-010 4.6194e-010 7.6808e-009 1.9802e-008 2.5320e-008 1.2989e-007 6.4070e-006 1.7648e-004 4.1054e-003 9.9075e-001 4.7602e-003 1.9111e-004 7.7546e-006 5.9548e-007 2.5154e-009 4.0773e-008 3.4170e-009 8.1740e-009 1.6137e-010 2.5244e-009 1.0778e-009 1.3662e-010 3.1489e-012
          15 1.4149e-010 4.8077e-010 1.0030e-009 4.6169e-013 6.0315e-009 1.6448e-009 1.7915e-009 2.7733e-010 1.3897e-008 1.0698e-008 4.9483e-008 2.8459e-007 1.0457e-005 2.4144e-004 4.4737e-003 9.8989e-001 5.0993e-003 2.7434e-004 1.3542e-005 1.0866e-006 4.7586e-008 4.1246e-008 1.7017e-010 3.7016e-009 1.1873e-010 3.0547e-010 3.1104e-010 2.8553e-011
          16 1.0128e-011 7.8021e-012 1.2997e-009 7.9882e-010 3.1815e-010 1.2386e-009 1.1304e-009 3.0824e-009 1.2051e-010 1.0998e-008 1.6712e-008 8.0709e-008 5.8201e-007 1.6699e-005 3.2656e-004 4.7364e-003 9.8923e-001 5.2686e-003 3.9284e-004 2.3919e-005 2.1306e-006 1.9383e-007 6.3441e-008 3.2423e-009 1.2953e-010 5.5644e-011 1.6478e-012 1.4345e-012
          17 1.1246e-010 3.5009e-010 1.9895e-012 1.3726e-010 1.2337e-009 1.1692e-011 1.7089e-009 7.1745e-010 7.1089e-009 2.7691e-011 1.2205e-008 1.6007e-008 1.5737e-007 1.2114e-006 2.6187e-005 4.3575e-004 4.8266e-003 9.8893e-001 5.1671e-003 5.6094e-004 4.1839e-005 5.4137e-006 2.6532e-007 2.1251e-007 8.5532e-008 7.4383e-009 2.5747e-013 2.8649e-011
          18 6.9321e-011 5.4940e-010 8.7350e-010 2.7678e-010 7.6497e-010 1.4978e-010 1.1792e-012 2.1959e-009 3.8748e-011 4.9235e-009 7.5959e-010 1.1093e-008 1.4101e-008 2.7263e-007 2.4269e-006 4.0674e-005 5.7327e-004 4.6596e-003 9.8917e-001 4.6642e-003 7.9775e-004 7.6636e-005 1.0948e-005 1.5102e-006 4.5797e-007 1.3519e-007 3.2430e-008 2.0257e-009
          19 1.6660e-012 1.5529e-010 1.2578e-009 7.5710e-010 6.7307e-011 2.8734e-011 3.2188e-010 1.0728e-011 3.8840e-009 9.3053e-012 6.9710e-009 2.0097e-009 1.0494e-008 3.2104e-009 4.6284e-007 4.5959e-006 6.2546e-005 7.4053e-004 4.1257e-003 9.9020e-001 3.5405e-003 1.1493e-003 1.4296e-004 2.0289e-005 4.5741e-006 1.7306e-006 6.4157e-007 4.9975e-008
          20 2.6508e-011 1.3169e-011 4.5719e-010 3.6046e-010 9.5635e-010 3.9466e-010 7.3001e-013 5.4910e-010 5.1626e-010 2.1398e-009 4.4746e-010 6.3207e-009 5.5041e-009 9.9592e-009 4.1500e-009 8.5894e-007 8.5443e-006 9.6374e-005 9.4703e-004 3.0560e-003 9.9225e-001 1.8008e-003 1.4503e-003 3.1221e-004 5.6746e-005 1.0066e-005 2.4417e-006 1.7434e-007
          21 7.0277e-011 2.5344e-010 3.2069e-012 1.1383e-011 8.5639e-010 3.6308e-010 4.0541e-010 1.5554e-010 7.5868e-010 2.5405e-010 2.1994e-009 1.5798e-009 5.0159e-009 7.3310e-009 1.3549e-008 5.3367e-008 1.5777e-006 1.4502e-005 1.4224e-004 1.2151e-003 1.4754e-003 9.9460e-001 5.2519e-004 1.2516e-003 4.7375e-004 1.6943e-004 5.1626e-005 3.7176e-006
          22 7.1054e-011 4.4848e-010 1.6596e-010 7.6949e-011 1.8996e-010 7.7251e-011 7.1280e-010 1.1498e-010 1.3993e-009 5.3896e-010 1.4211e-009 1.1428e-009 4.4914e-009 2.3297e-009 7.7144e-009 2.7904e-008 2.4489e-007 3.8915e-006 2.6268e-005 2.0878e-004 1.4134e-003 3.8784e-004 9.9566e-001 4.3372e-006 1.1500e-003 5.0352e-004 1.9246e-004 1.5203e-005
          23 4.3000e-011 4.2023e-010 3.8101e-010 1.9558e-010 5.3814e-012 2.8528e-012 4.1826e-010 6.0004e-010 3.2715e-010 1.1383e-009 1.1412e-011 2.1811e-009 3.0557e-011 5.2106e-009 4.3395e-010 1.2516e-008 7.7953e-008 5.2126e-007 8.0631e-006 4.2026e-005 3.5945e-004 1.2052e-003 9.5480e-006 9.9305e-001 3.2091e-003 3.4686e-004 3.4010e-004 3.2906e-005
          24 1.7175e-011 2.7888e-010 3.9523e-010 1.9099e-010 1.5527e-010 6.1843e-011 1.0267e-010 6.5658e-010 2.0403e-011 5.2131e-010 8.9806e-010 3.9441e-010 1.9366e-009 5.5344e-010 3.2340e-009 3.0460e-010 2.4799e-008 1.4487e-007 1.5968e-006 1.4789e-005 7.3182e-005 4.7871e-004 1.2370e-003 3.0784e-003 9.7604e-001 1.6949e-002 3.9753e-004 2.7257e-006
          25 4.0797e-012 1.4229e-010 2.7711e-010 1.1878e-010 2.5229e-010 9.1227e-011 2.9798e-012 3.8345e-010 3.0343e-010 5.8264e-011 1.1599e-009 5.1671e-011 1.6361e-009 2.7935e-010 1.2833e-009 7.8210e-010 4.4524e-009 9.9141e-008 3.8517e-007 4.9893e-006 2.1191e-005 1.5940e-004 4.7089e-004 9.4401e-004 1.7012e-002 9.2042e-001 4.6368e-002 1.7883e-003
          26 4.2412e-013 6.1900e-011 1.5585e-010 5.7815e-011 2.1861e-010 7.2832e-011 6.8583e-012 1.6013e-010 4.0383e-010 3.8872e-012 7.1915e-010 3.6310e-010 5.5701e-010 8.0111e-010 1.1591e-010 9.0342e-010 5.1138e-010 5.5748e-008 1.7249e-007 1.7943e-006 7.1888e-006 6.2231e-005 1.6828e-004 4.9103e-004 3.5116e-004 6.0123e-002 7.6008e-001 2.3033e-002
          27 7.0529e-016 2.0741e-011 6.2996e-011 2.0636e-011 1.1140e-010 3.5025e-011 1.0973e-011 4.8358e-011 2.3824e-010 2.1373e-011 2.7377e-010 3.0097e-010 1.0435e-010 4.9367e-010 5.2236e-013 3.5076e-010 4.6358e-011 2.0121e-008 7.4265e-008 5.8964e-007 2.3472e-006 1.9805e-005 6.2317e-005 1.5475e-004 3.0521e-004 7.7825e-005 1.8491e-001 1.9444e-001
          28 5.0675e-016 1.4407e-012 4.6217e-012 1.4572e-012 8.6584e-012 2.6785e-012 1.0376e-012 3.2250e-012 1.9059e-011 2.2556e-012 1.9464e-011 2.5599e-011 5.5751e-012 3.8913e-011 5.5473e-013 2.4251e-011 2.0436e-012 1.4071e-009 5.6123e-009 4.1387e-008 1.6598e-007 1.3578e-006 4.5331e-006 1.0920e-005 2.2427e-005 8.5201e-008 2.2098e-003 7.5382e-001
