   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 9.6248e-008 1.0017e-006 2.0080e-006 2.8133e-004 1.4474e-002 1.3082e-001 2.5708e-001 1.9492e-002 1.0246e-001 1.5481e-007 5.9715e-002 4.4477e-002 5.4521e-004 2.1706e-002 4.7172e-002 3.4359e-002 8.5099e-003 2.7587e-004 1.2016e-002 2.9727e-002 4.1444e-002 4.3677e-002 3.8823e-002 3.0763e-002 2.2419e-002 1.5305e-002 9.9088e-003 6.1386e-003 3.6644e-003 2.1189e-003 1.1926e-003 6.5733e-004 3.5754e-004 1.9344e-004 1.0455e-004 5.6362e-005 3.0085e-005 1.5765e-005 8.0675e-006 4.0365e-006 1.9896e-006 9.7600e-007 4.8044e-007 2.3825e-007 1.1932e-007 6.0904e-008 3.2375e-008 1.8461e-008 1.1482e-008 7.6328e-009 5.1064e-009 3.1571e-009 1.6185e-009 5.6975e-010 6.9434e-011 2.4183e-011 2.1802e-010 4.3027e-010 5.3162e-010 5.0195e-010 3.8638e-010 2.4161e-010 1.1462e-010 5.0474e-011
          11 1.1916e-008 3.9058e-009 3.7189e-008 3.5218e-008 6.0371e-004 2.2154e-002 1.6520e-001 2.5282e-001 4.3288e-003 1.0354e-001 5.2112e-003 3.9141e-002 5.3803e-002 7.4784e-003 7.5931e-003 3.6196e-002 3.9439e-002 1.8416e-002 1.6318e-003 2.9696e-003 1.6666e-002 3.0931e-002 3.8506e-002 3.8505e-002 3.3452e-002 2.6328e-002 1.9255e-002 1.3306e-002 8.7873e-003 5.5825e-003 3.4249e-003 2.0361e-003 1.1792e-003 6.7013e-004 3.7661e-004 2.1051e-004 1.1732e-004 6.5205e-005 3.6115e-005 1.9918e-005 1.0914e-005 5.9057e-006 3.1233e-006 1.5944e-006 7.7859e-007 3.6492e-007 1.6857e-007 8.1324e-008 4.4281e-008 2.8562e-008 2.1251e-008 1.6784e-008 1.2922e-008 9.1338e-009 5.6975e-009 3.0347e-009 1.3184e-009 4.2419e-010 7.5055e-011 3.2279e-013 1.6315e-011 3.1827e-011 2.3953e-011 1.2723e-011
          12 1.0616e-009 2.1333e-008 1.4559e-006 4.2815e-006 9.4889e-006 9.1776e-004 2.8524e-002 1.9237e-001 2.4571e-001 1.3137e-004 9.5016e-002 1.5931e-002 2.1961e-002 5.5004e-002 1.7748e-002 9.9423e-004 2.4080e-002 3.8406e-002 2.6396e-002 7.2293e-003 2.5351e-005 7.2204e-003 2.0456e-002 3.1187e-002 3.5607e-002 3.4128e-002 2.9059e-002 2.2733e-002 1.6693e-002 1.1663e-002 7.8218e-003 5.0655e-003 3.1830e-003 1.9485e-003 1.1658e-003 6.8405e-004 3.9536e-004 2.2636e-004 1.2917e-004 7.3821e-005 4.2316e-005 2.4278e-005 1.3878e-005 7.8647e-006 4.3998e-006 2.4232e-006 1.3106e-006 6.9407e-007 3.5893e-007 1.8109e-007 8.9660e-008 4.4367e-008 2.2733e-008 1.2665e-008 7.9967e-009 5.7577e-009 4.5594e-009 3.7546e-009 3.0560e-009 2.3679e-009 1.6861e-009 1.0386e-009 4.9663e-010 2.2047e-010
          13 1.2100e-009 8.0158e-008 5.2356e-008 3.0635e-007 1.7226e-006 2.1271e-006 8.9471e-004 3.3124e-002 2.1790e-001 2.4646e-001 4.5617e-004 8.2615e-002 2.5931e-002 1.0383e-002 4.9635e-002 2.6321e-002 2.5788e-004 1.3404e-002 3.2576e-002 3.0152e-002 1.3602e-002 1.3559e-003 1.8161e-003 1.1468e-002 2.2700e-002 3.0099e-002 3.2050e-002 2.9608e-002 2.4778e-002 1.9300e-002 1.4231e-002 1.0042e-002 6.8331e-003 4.5098e-003 2.8992e-003 1.8203e-003 1.1181e-003 6.7364e-004 3.9998e-004 2.3553e-004 1.3842e-004 8.1504e-005 4.8113e-005 2.8435e-005 1.6792e-005 9.9006e-006 5.8245e-006 3.4116e-006 1.9791e-006 1.1270e-006 6.2366e-007 3.3268e-007 1.7079e-007 8.5236e-008 4.2441e-008 2.1998e-008 1.2451e-008 7.9190e-009 5.5921e-009 4.1703e-009 3.0516e-009 1.9784e-009 9.8684e-010 4.4811e-010
          14 4.8339e-009 1.7528e-008 5.3425e-007 2.3376e-006 2.1530e-006 5.3567e-007 3.0106e-006 5.6993e-004 3.3331e-002 2.3512e-001 2.5613e-001 1.1009e-003 7.0698e-002 3.2940e-002 4.1369e-003 4.2326e-002 3.1898e-002 2.8102e-003 6.3049e-003 2.5616e-002 3.0554e-002 1.8720e-002 4.7709e-003 3.7516e-005 5.3213e-003 1.5192e-002 2.3947e-002 2.8526e-002 2.8675e-002 2.5709e-002 2.1230e-002 1.6472e-002 1.2171e-002 8.6540e-003 5.9666e-003 4.0081e-003 2.6291e-003 1.6867e-003 1.0610e-003 6.5704e-004 4.0226e-004 2.4428e-004 1.4745e-004 8.8646e-005 5.3237e-005 3.2090e-005 1.9503e-005 1.1972e-005 7.4023e-006 4.5760e-006 2.8028e-006 1.6880e-006 9.9605e-007 5.7703e-007 3.3032e-007 1.8862e-007 1.0842e-007 6.3106e-008 3.7207e-008 2.2054e-008 1.2846e-008 6.9274e-009 3.0813e-009 1.3251e-009
          15 1.2839e-010 4.1729e-008 4.5628e-008 3.3747e-010 6.6859e-007 2.2695e-006 4.5946e-006 5.4045e-005 9.9351e-005 2.9112e-002 2.4700e-001 2.8017e-001 5.8162e-004 6.0251e-002 3.6363e-002 1.3424e-003 3.4758e-002 3.3981e-002 6.2878e-003 2.2563e-003 1.8696e-002 2.8198e-002 2.1594e-002 8.5031e-003 5.8168e-004 1.7328e-003 9.1165e-003 1.7726e-002 2.3841e-002 2.6152e-002 2.5126e-002 2.1968e-002 1.7898e-002 1.3826e-002 1.0253e-002 7.3600e-003 5.1390e-003 3.5021e-003 2.3369e-003 1.5314e-003 9.8797e-004 6.2820e-004 3.9417e-004 2.4469e-004 1.5093e-004 9.3030e-005 5.7586e-005 3.5889e-005 2.2518e-005 1.4194e-005 8.9730e-006 5.6854e-006 3.6120e-006 2.3024e-006 1.4710e-006 9.3931e-007 5.9688e-007 3.7563e-007 2.3307e-007 1.4172e-007 8.3087e-008 4.4632e-008 1.9738e-008 8.4581e-009
          16 3.6819e-009 3.2986e-009 5.4399e-008 4.0059e-007 9.9056e-007 3.9443e-008 1.6260e-006 8.0054e-006 1.5680e-004 9.1770e-005 2.0231e-002 2.4602e-001 3.1863e-001 4.7349e-005 5.1117e-002 3.7224e-002 3.5439e-004 2.8597e-002 3.3893e-002 9.4061e-003 4.8209e-004 1.3191e-002 2.4866e-002 2.2688e-002 1.1627e-002 2.2620e-003 2.2945e-004 4.9170e-003 1.2481e-002 1.9162e-002 2.2978e-002 2.3647e-002 2.1870e-002 1.8699e-002 1.5081e-002 1.1635e-002 8.6629e-003 6.2610e-003 4.4140e-003 3.0494e-003 2.0714e-003 1.3856e-003 9.1292e-004 5.9301e-004 3.8074e-004 2.4268e-004 1.5422e-004 9.7980e-005 6.2308e-005 3.9663e-005 2.5305e-005 1.6227e-005 1.0498e-005 6.8728e-006 4.5548e-006 3.0467e-006 2.0454e-006 1.3693e-006 9.0765e-007 5.9011e-007 3.6825e-007 2.0815e-007 9.5107e-008 4.1405e-008
          17 6.7601e-010 1.8715e-008 4.4265e-008 2.4811e-007 1.4741e-007 2.7981e-007 8.6590e-007 7.6150e-008 2.0810e-006 2.6646e-004 1.1305e-003 9.4898e-003 2.2971e-001 3.7178e-001 3.8292e-003 4.1782e-002 3.6436e-002 1.2127e-004 2.3946e-002 3.2294e-002 1.1333e-002 1.0246e-005 9.1565e-003 2.1171e-002 2.2132e-002 1.3581e-002 4.1465e-003 3.7464e-005 2.2843e-003 8.2975e-003 1.4763e-002 1.9402e-002 2.1335e-002 2.0813e-002 1.8643e-002 1.5674e-002 1.2542e-002 9.6474e-003 7.1940e-003 5.2359e-003 3.7358e-003 2.6186e-003 1.8056e-003 1.2271e-003 8.2403e-004 5.4811e-004 3.6160e-004 2.3673e-004 1.5398e-004 9.9743e-005 6.4616e-005 4.2062e-005 2.7608e-005 1.8299e-005 1.2236e-005 8.2375e-006 5.5697e-006 3.7728e-006 2.5498e-006 1.7032e-006 1.0965e-006 6.3795e-007 2.9731e-007 1.3073e-007
          18 1.3760e-009 2.6085e-010 4.1509e-009 1.9149e-009 1.7068e-007 5.5954e-007 1.6554e-012 1.0961e-006 1.9849e-006 2.5415e-006 2.3520e-004 3.3970e-003 1.0800e-003 1.9000e-001 4.3376e-001 2.0780e-002 3.0638e-002 3.5290e-002 1.7502e-004 2.0654e-002 2.9953e-002 1.2024e-002 8.3161e-005 6.4343e-003 1.7795e-002 2.0695e-002 1.4459e-002 5.7118e-003 4.9660e-004 8.5764e-004 5.2911e-003 1.1087e-002 1.5953e-002 1.8684e-002 1.9172e-002 1.7942e-002 1.5672e-002 1.2969e-002 1.0291e-002 7.9083e-003 5.9265e-003 4.3474e-003 3.1295e-003 2.2173e-003 1.5510e-003 1.0738e-003 7.3621e-004 4.9976e-004 3.3613e-004 2.2448e-004 1.4943e-004 9.9529e-005 6.6488e-005 4.4588e-005 3.0009e-005 2.0268e-005 1.3739e-005 9.3458e-006 6.3617e-006 4.2912e-006 2.7928e-006 1.6407e-006 7.6960e-007 3.3947e-007
          19 1.9707e-009 5.0316e-009 3.2382e-009 1.1673e-007 4.3259e-007 5.4637e-008 7.2647e-007 7.3558e-007 2.7115e-007 3.6205e-006 3.5528e-005 6.4250e-005 5.8898e-003 2.3045e-003 1.2569e-001 4.8426e-001 6.3815e-002 1.7008e-002 3.5576e-002 7.0767e-004 1.8268e-002 2.7611e-002 1.1603e-002 2.4232e-004 4.8179e-003 1.5116e-002 1.8940e-002 1.4505e-002 6.7006e-003 1.1193e-003 2.2523e-004 3.3142e-003 8.2671e-003 1.2947e-002 1.6068e-002 1.7287e-002 1.6829e-002 1.5200e-002 1.2971e-002 1.0603e-002 8.3797e-003 6.4385e-003 4.8335e-003 3.5636e-003 2.5905e-003 1.8605e-003 1.3208e-003 9.2732e-004 6.4518e-004 4.4596e-004 3.0697e-004 2.1065e-004 1.4411e-004 9.8336e-005 6.7023e-005 4.5741e-005 3.1324e-005 2.1531e-005 1.4799e-005 1.0059e-005 6.5803e-006 3.8759e-006 1.8200e-006 8.0309e-007
          20 3.1817e-011 2.5853e-009 1.4994e-008 1.3970e-007 9.6736e-008 8.8901e-008 5.1607e-007 2.4435e-008 1.0996e-006 6.9137e-007 9.1912e-007 1.0095e-004 5.8370e-005 6.3760e-003 1.8608e-002 5.1071e-002 4.8969e-001 1.4453e-001 3.8606e-003 3.9652e-002 2.9525e-003 1.5815e-002 2.5551e-002 1.0131e-002 2.8254e-004 3.9774e-003 1.3038e-002 1.7065e-002 1.3829e-002 7.0301e-003 1.6199e-003 2.3363e-005 2.0816e-003 6.1536e-003 1.0414e-002 1.3633e-002 1.5263e-002 1.5348e-002 1.4286e-002 1.2547e-002 1.0524e-002 8.5067e-003 6.6818e-003 5.1332e-003 3.8718e-003 2.8746e-003 2.1060e-003 1.5268e-003 1.0980e-003 7.8398e-004 5.5590e-004 3.9162e-004 2.7447e-004 1.9182e-004 1.3394e-004 9.3544e-005 6.5326e-005 4.5534e-005 3.1546e-005 2.1510e-005 1.4075e-005 8.2846e-006 3.8878e-006 1.7150e-006
          21 8.7677e-010 2.5965e-011 1.1573e-008 1.8898e-008 1.1079e-008 1.5160e-007 1.1568e-008 4.1335e-007 1.9262e-007 5.0180e-007 2.2237e-006 3.9869e-006 1.1216e-004 9.0262e-004 3.0940e-003 4.5187e-002 2.1794e-003 4.0850e-001 2.5678e-001 1.1658e-003 5.1497e-002 1.0438e-002 1.1951e-002 2.4523e-002 7.7222e-003 2.0303e-004 3.7015e-003 1.1517e-002 1.5278e-002 1.2695e-002 6.8357e-003 1.8703e-003 2.2020e-006 1.3552e-003 4.6714e-003 8.4493e-003 1.1517e-002 1.3294e-002 1.3749e-002 1.3131e-002 1.1793e-002 1.0101e-002 8.3417e-003 6.6914e-003 5.2390e-003 4.0229e-003 3.0430e-003 2.2748e-003 1.6834e-003 1.2341e-003 8.9766e-004 6.4910e-004 4.6732e-004 3.3529e-004 2.3972e-004 1.7079e-004 1.2125e-004 8.5716e-005 6.0148e-005 4.1492e-005 2.7419e-005 1.6259e-005 7.6634e-006 3.3873e-006
          22 1.2604e-009 1.0592e-009 1.0784e-009 1.1465e-008 8.4111e-008 5.7058e-008 6.7672e-008 2.9112e-007 3.2363e-008 8.1247e-007 3.5978e-008 1.8249e-006 3.5100e-005 1.4036e-005 2.5816e-003 1.0678e-005 5.9062e-002 2.7279e-002 2.3249e-001 3.5106e-001 2.2326e-002 7.6438e-002 3.1518e-002 5.7249e-003 2.6232e-002 4.4001e-003 1.1045e-004 3.9839e-003 1.0400e-002 1.3683e-002 1.1321e-002 6.2261e-003 1.8475e-003 1.8782e-005 9.7042e-004 3.7059e-003 6.9977e-003 9.7814e-003 1.1537e-002 1.2188e-002 1.1860e-002 1.0836e-002 9.4501e-003 7.9485e-003 6.4827e-003 5.1559e-003 4.0247e-003 3.0978e-003 2.3554e-003 1.7703e-003 1.3182e-003 9.7548e-004 7.1875e-004 5.2748e-004 3.8522e-004 2.7985e-004 2.0229e-004 1.4544e-004 1.0366e-004 7.2496e-005 4.8443e-005 2.8954e-005 1.3709e-005 6.0724e-006
          23 3.3896e-010 6.3813e-010 2.1025e-009 4.5486e-008 7.6136e-008 7.7465e-009 1.0817e-007 8.7224e-008 2.1582e-007 1.8227e-007 3.1284e-007 1.3014e-006 4.6251e-007 7.2267e-005 1.6970e-004 2.9528e-003 7.8540e-003 3.5940e-002 1.2785e-001 4.7513e-002 3.3851e-001 6.2783e-002 1.1449e-001 8.0478e-002 1.2668e-004 3.4527e-002 7.8825e-004 1.2936e-004 5.1910e-003 9.1735e-003 1.2406e-002 9.6194e-003 5.3567e-003 1.5608e-003 1.8032e-005 7.9756e-004 3.1279e-003 5.9223e-003 8.3695e-003 1.0010e-002 1.0674e-002 1.0506e-002 9.7454e-003 8.6144e-003 7.3286e-003 6.0584e-003 4.8936e-003 3.8738e-003 3.0177e-003 2.3233e-003 1.7727e-003 1.3414e-003 1.0071e-003 7.5170e-004 5.5872e-004 4.1386e-004 3.0515e-004 2.2338e-004 1.6155e-004 1.1423e-004 7.6957e-005 4.6261e-005 2.1979e-005 9.7509e-006
          24 1.4477e-011 2.9250e-011 7.6041e-009 3.6939e-008 3.3786e-008 9.1088e-011 7.9856e-008 7.0814e-009 2.5198e-007 1.8839e-009 4.5075e-007 7.9725e-008 1.0834e-006 1.9489e-005 2.1129e-005 1.2120e-003 4.3754e-004 2.7227e-002 1.0221e-003 1.9608e-001 1.2459e-002 1.8193e-001 7.6328e-002 1.3939e-001 1.6303e-001 8.3984e-003 5.8031e-002 1.6735e-003 8.5167e-004 8.8854e-003 6.8723e-003 1.1855e-002 7.4368e-003 4.3854e-003 1.0902e-003 3.6551e-006 7.8145e-004 2.7823e-003 5.1442e-003 7.2451e-003 8.6232e-003 9.2343e-003 9.1552e-003 8.5359e-003 7.6076e-003 6.5454e-003 5.4622e-003 4.4502e-003 3.5630e-003 2.8106e-003 2.1878e-003 1.6858e-003 1.2899e-003 9.8137e-004 7.4210e-004 5.5766e-004 4.1650e-004 3.0886e-004 2.2639e-004 1.6215e-004 1.1043e-004 6.6897e-005 3.1926e-005 1.4193e-005
          25 3.5371e-010 8.3098e-011 7.4244e-009 1.3498e-008 7.6218e-009 5.4460e-009 4.5138e-008 6.7956e-009 1.5794e-007 2.8494e-008 2.6602e-007 4.9176e-008 9.3199e-007 1.0887e-006 4.6939e-005 1.0942e-004 1.8762e-003 2.9608e-003 2.7677e-002 3.6139e-002 1.0854e-001 1.4623e-001 1.9983e-002 2.7111e-002 9.4122e-002 2.2724e-001 4.3988e-002 1.0724e-001 2.3812e-002 7.0423e-003 2.1138e-002 2.4057e-003 1.3959e-002 4.1929e-003 3.8304e-003 4.8189e-004 1.3987e-006 9.0467e-004 2.5886e-003 4.5771e-003 6.3215e-003 7.3674e-003 7.8941e-003 7.8062e-003 7.2651e-003 6.5209e-003 5.6396e-003 4.7206e-003 3.8785e-003 3.1374e-003 2.4917e-003 1.9517e-003 1.5190e-003 1.1764e-003 9.0314e-004 6.8686e-004 5.1874e-004 3.8938e-004 2.8903e-004 2.0936e-004 1.4380e-004 8.7619e-005 4.1948e-005 1.8675e-005
