   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 8.9523e-030 2.4281e-031 5.5682e-030 2.0956e-031 5.6009e-030 3.1519e-032 6.5645e-030 2.4155e-031 7.6760e-030 3.7154e-030 5.8332e-030 3.1026e-029 4.0023e-029 2.9547e-028 1.4476e-025 8.4097e-021 5.9107e-014 8.5892e-006 1.4290e-002
          11 1.3404e-018 4.8740e-020 8.2064e-019 4.9467e-020 8.2161e-019 1.8034e-020 9.7945e-019 8.8903e-021 1.2174e-018 3.6764e-019 1.1776e-018 3.9147e-018 1.9665e-018 1.7040e-019 6.3239e-022 3.8347e-020 1.8831e-013 1.4073e-005 2.9167e-002
          12 2.4178e-028 1.1935e-029 1.4466e-028 1.3811e-029 1.4326e-028 8.1666e-030 1.7310e-028 8.5215e-032 2.2843e-028 3.3483e-029 2.7337e-028 5.2698e-028 1.2420e-029 4.4541e-027 2.0851e-024 9.0844e-020 4.1434e-013 1.4200e-005 5.1785e-002
          13 1.3275e-027 1.0221e-028 7.5458e-028 1.3581e-028 7.2255e-028 1.1918e-028 8.7762e-028 4.8740e-029 1.2470e-027 1.3165e-029 1.9101e-027 1.2894e-027 1.6223e-027 8.4282e-026 2.4852e-023 8.0599e-019 2.3872e-012 2.2411e-005 1.5865e-002
          14 2.4977e-026 2.7338e-027 1.3327e-026 3.9082e-027 1.2115e-026 4.1161e-027 1.4447e-026 3.0644e-027 2.1351e-026 6.2897e-028 3.7816e-026 5.5555e-027 8.6337e-026 1.4252e-024 2.5870e-022 6.1666e-018 1.1854e-011 3.4836e-005 4.6509e-002
          15 9.3164e-025 1.3610e-025 4.6121e-025 2.0214e-025 3.9039e-025 2.3443e-025 4.4609e-025 2.2479e-025 6.6598e-025 1.4244e-025 1.2845e-024 7.7752e-029 4.2298e-024 2.5604e-023 2.3616e-021 4.0591e-017 5.0668e-011 5.2274e-005 1.7042e-002
          16 1.7476e-022 3.2582e-023 7.9320e-023 4.9220e-023 6.1171e-023 6.0099e-023 6.5127e-023 6.5621e-023 9.5462e-023 6.0987e-023 1.9267e-022 3.1593e-023 7.3938e-022 1.1369e-021 2.0571e-020 2.3782e-016 1.9270e-010 7.6638e-005 4.2410e-002
          17 1.2194e-011 2.4792e-012 5.3301e-012 3.7544e-012 3.9350e-012 4.6402e-012 4.0362e-012 5.2351e-012 5.8226e-012 5.3066e-012 1.1862e-011 3.9300e-012 4.6899e-011 3.0432e-011 1.8661e-012 1.3186e-013 3.9542e-010 1.1057e-004 4.3295e-002
          18 1.2736e-021 2.9284e-022 5.2370e-022 4.4349e-022 3.5871e-022 5.5461e-022 3.4330e-022 6.4864e-022 4.7785e-022 7.2270e-022 9.7899e-022 7.3390e-022 3.9688e-021 1.0910e-022 1.3288e-019 1.2369e-015 6.5060e-010 1.0857e-004 1.7715e-002
          19 3.5265e-021 9.7421e-022 1.2971e-021 1.4637e-021 7.6405e-022 1.8399e-021 6.2373e-022 2.2227e-021 7.8495e-022 2.7160e-021 1.5863e-021 3.5734e-021 6.4846e-021 5.5501e-021 9.7356e-019 5.8467e-015 1.9952e-009 1.5078e-004 3.8687e-002
          20 3.1861e-020 1.0351e-020 1.0345e-020 1.5306e-020 5.0244e-021 1.9073e-020 3.2079e-021 2.3216e-020 3.3225e-021 2.9582e-020 6.3644e-021 4.3531e-020 2.5942e-020 1.4129e-019 6.7653e-018 2.5147e-014 5.5668e-009 2.0525e-004 1.8051e-002
          21 5.8751e-019 2.2068e-019 1.6595e-019 3.1910e-019 6.2554e-020 3.8988e-019 2.6214e-020 4.6940e-019 1.7051e-020 6.0318e-019 2.7649e-020 9.2209e-019 1.1917e-019 3.4273e-018 5.0749e-017 9.9721e-014 1.4287e-008 2.7478e-004 3.5336e-002
          22 4.7961e-017 2.0529e-017 1.1597e-017 2.8875e-017 3.0933e-018 3.4277e-017 5.2259e-019 4.0204e-017 1.6526e-020 5.0795e-017 3.9114e-021 7.6983e-017 4.4622e-020 2.6657e-016 7.5810e-016 3.6980e-013 3.4077e-008 3.6384e-004 1.7987e-002
          23 1.3351e-003 6.0370e-004 2.9920e-004 8.3735e-004 6.5190e-005 9.7853e-004 4.2318e-006 1.1293e-003 3.1805e-006 1.4057e-003 1.5473e-005 2.0967e-003 2.7597e-005 6.7773e-003 5.2732e-003 9.9753e-005 5.9855e-005 3.8705e-004 2.6672e-002
          24 2.9783e-016 1.4353e-016 6.0523e-017 1.9550e-016 9.7221e-018 2.2368e-016 9.7533e-022 2.5220e-016 4.9752e-018 3.0656e-016 1.4892e-017 4.4441e-016 3.4614e-017 1.2925e-015 1.3905e-019 1.2549e-012 7.5515e-008 4.7282e-004 3.2080e-002
          25 4.0496e-016 2.1749e-016 6.7685e-017 2.8574e-016 4.6361e-018 3.1280e-016 4.5569e-018 3.3479e-016 2.9601e-017 3.8352e-016 7.1811e-017 5.1436e-016 1.7380e-016 1.1710e-015 2.1431e-015 4.1225e-012 1.5780e-007 6.0851e-004 1.7513e-002
          26 1.9969e-015 1.1845e-015 2.6760e-016 1.4959e-015 2.2452e-018 1.5561e-015 8.5730e-017 1.5612e-015 3.2342e-016 1.6492e-015 7.1207e-016 1.9723e-015 1.6468e-015 3.2692e-015 2.1499e-014 1.2922e-011 3.1076e-007 7.7178e-004 2.8990e-002
          27 1.9899e-014 1.2938e-014 2.0709e-015 1.5654e-014 3.0938e-017 1.5370e-014 1.8449e-015 1.4264e-014 5.4665e-015 1.3546e-014 1.1175e-014 1.3756e-014 2.4086e-014 1.4698e-014 2.2744e-013 4.0050e-011 5.8072e-007 9.6649e-004 1.6735e-002
          28 6.6042e-013 4.6742e-013 5.1254e-014 5.4030e-013 8.2002e-015 4.9738e-013 1.0414e-013 4.2067e-013 2.6553e-013 3.4783e-013 5.0683e-013 2.7815e-013 1.0041e-012 1.4079e-013 5.9912e-012 1.4532e-010 1.0391e-006 1.2018e-003 2.5924e-002
          29 4.5063e-002 3.3485e-002 2.8525e-003 3.7595e-002 1.0777e-003 3.3164e-002 9.1641e-003 2.6293e-002 2.1763e-002 1.9577e-002 3.9847e-002 1.2733e-002 7.4577e-002 2.4920e-003 3.2557e-001 2.4123e-001 1.5628e-003 1.9123e-003 8.7724e-004
          30 8.9749e-012 6.8736e-012 4.9211e-013 7.5698e-012 2.9781e-013 6.4882e-012 2.1070e-012 4.9161e-012 4.8034e-012 3.3861e-012 8.5596e-012 1.8533e-012 1.5411e-011 8.3327e-014 5.4601e-011 1.0357e-010 1.7812e-006 1.4758e-003 1.5683e-002
          31 4.7286e-012 3.8982e-012 1.6960e-013 4.0794e-012 2.9894e-013 3.2315e-012 1.5171e-012 2.1480e-012 3.1505e-012 1.1522e-012 5.2264e-012 3.0623e-013 8.4513e-012 2.5558e-013 1.7274e-011 5.7558e-010 2.9441e-006 1.7975e-003 2.2849e-002
          32 1.3138e-011 1.1603e-011 2.7398e-013 1.1510e-011 1.3365e-012 8.3608e-012 5.4217e-012 4.7483e-012 1.0357e-011 1.7690e-012 1.5925e-011 4.0251e-014 2.2821e-011 3.5816e-012 2.6499e-011 1.8224e-009 4.7350e-006 2.1753e-003 1.4389e-002
          33 7.3856e-011 6.9575e-011 7.2825e-013 6.5261e-011 1.0921e-011 4.3099e-011 3.7468e-011 2.0194e-011 6.6166e-011 4.1398e-012 9.3765e-011 1.4087e-012 1.1715e-010 4.3938e-011 7.5093e-011 6.3048e-009 7.4351e-006 2.6043e-003 1.9902e-002
          34 1.0519e-009 1.0530e-009 3.0796e-012 9.3175e-010 2.1122e-010 5.5401e-010 6.3337e-010 2.0388e-010 1.0362e-009 1.1658e-011 1.3441e-009 1.0909e-010 1.4334e-009 1.0088e-009 4.6220e-010 3.6722e-008 1.1708e-005 3.0951e-003 1.2861e-002
          35 3.6754e-002 3.8660e-002 8.4070e-006 3.2469e-002 9.2318e-003 1.7480e-002 2.5069e-002 4.9311e-003 3.8406e-002 2.1189e-006 4.5859e-002 8.1385e-003 4.1730e-002 4.6524e-002 5.9541e-003 4.3236e-001 1.6915e-001 3.5593e-002 1.9842e-003
          36 1.5402e-007 1.6325e-007 1.2338e-011 1.3595e-007 3.9971e-008 7.1988e-008 1.0696e-007 1.9343e-008 1.6217e-007 9.8960e-011 1.9100e-007 3.7453e-008 1.6909e-007 2.0204e-007 2.0356e-008 1.4792e-006 1.0811e-005 3.7141e-003 1.6995e-002
          37 9.6988e-009 1.0850e-008 1.2646e-011 8.4848e-009 3.1341e-009 3.9507e-009 7.5881e-009 6.8771e-010 1.0652e-008 2.2821e-010 1.1281e-008 4.0858e-009 7.9735e-009 1.5638e-008 8.3236e-011 1.5100e-008 2.3768e-005 4.3189e-003 1.1200e-002
          38 1.4454e-008 1.7017e-008 9.4926e-011 1.2467e-008 5.6489e-009 5.0287e-009 1.2489e-008 4.5165e-010 1.6201e-008 1.1130e-009 1.5249e-008 8.9821e-009 8.1202e-009 2.6486e-008 3.7375e-010 1.2122e-009 3.6951e-005 5.0477e-003 1.4186e-002
          39 4.6380e-008 5.7305e-008 7.3340e-010 3.9241e-008 2.1407e-008 1.3469e-008 4.3501e-008 3.4862e-010 5.2008e-008 7.2845e-009 4.2881e-008 3.8381e-008 1.5679e-008 9.0748e-008 7.4347e-009 8.9473e-011 5.9784e-005 5.8989e-003 9.4462e-003
          40 3.0862e-007 3.9919e-007 8.9374e-009 2.5492e-007 1.6497e-007 7.2846e-008 3.0954e-007 3.1110e-012 3.3989e-007 7.9911e-008 2.4113e-007 3.1651e-007 5.1146e-008 6.1168e-007 1.2043e-007 6.1230e-010 1.1538e-004 6.8964e-003 1.1488e-002
          41 2.1530e-005 2.9086e-005 9.8859e-007 1.7281e-005 1.3111e-005 3.9994e-006 2.2788e-005 1.8327e-007 2.2884e-005 8.1268e-006 1.3649e-005 2.5924e-005 1.1437e-006 4.1243e-005 1.4823e-005 8.2401e-008 9.6316e-004 8.3801e-003 7.3218e-003
          42 2.7979e-002 3.8168e-002 1.4093e-003 2.2294e-002 1.7523e-002 4.8910e-003 2.9933e-002 3.5529e-004 2.9424e-002 1.1379e-002 1.6792e-002 3.4740e-002 1.0069e-003 5.2843e-002 2.1368e-002 2.0434e-004 5.6859e-001 6.0125e-003 5.2711e-003
          43 5.6586e-006 7.9672e-006 3.7680e-007 4.3934e-006 3.8711e-006 7.9444e-007 6.2458e-006 1.8343e-007 5.7072e-006 2.8715e-006 2.7748e-006 7.6645e-006 1.7126e-008 1.0028e-005 5.7817e-006 1.0808e-007 3.8493e-006 9.1705e-003 9.1551e-003
          44 3.7104e-006 5.4336e-006 3.3699e-007 2.7744e-006 2.8169e-006 3.7362e-007 4.2253e-006 2.6235e-007 3.4927e-006 2.3880e-006 1.3270e-006 5.4568e-006 5.0025e-008 5.8285e-006 5.0227e-006 5.7509e-008 6.1905e-005 1.1037e-002 5.9518e-003
          45 6.5339e-006 9.9332e-006 7.7417e-007 4.6846e-006 5.4466e-006 4.3883e-007 7.6018e-006 7.9804e-007 5.6453e-006 5.1038e-006 1.5759e-006 1.0125e-005 5.1435e-007 8.7090e-006 1.0790e-005 1.3165e-009 1.3703e-004 1.3646e-002 6.5357e-003
          46 2.1722e-005 3.4221e-005 3.2458e-006 1.4870e-005 1.9697e-005 8.7301e-007 2.5590e-005 4.0240e-006 1.6936e-005 1.9892e-005 3.1540e-006 3.4548e-005 4.1368e-006 2.3438e-005 4.1045e-005 6.3036e-007 2.9016e-004 1.8472e-002 3.7952e-003
          47 2.0087e-004 3.2734e-004 3.6825e-005 1.3076e-004 1.9642e-004 4.0375e-006 2.3762e-004 5.1850e-005 1.3889e-004 2.0954e-004 1.4610e-005 3.2031e-004 6.7928e-005 1.6649e-004 4.1211e-004 3.1424e-005 1.0378e-003 3.6367e-002 2.5515e-003
          48 1.8697e-002 3.1174e-002 3.9060e-003 1.1719e-002 1.9193e-002 1.8887e-004 2.2081e-002 5.8791e-003 1.1750e-002 2.1074e-002 6.8260e-004 2.9489e-002 8.5666e-003 1.2398e-002 3.9587e-002 5.8953e-003 3.3593e-002 4.4411e-001 3.2247e-002
          49 1.8621e-003 3.1382e-003 4.1295e-004 1.1451e-003 1.9545e-003 1.2089e-005 2.1944e-003 6.3863e-004 1.1135e-003 2.1707e-003 4.3643e-005 2.9108e-003 9.6779e-004 1.0940e-003 3.9749e-003 7.6474e-004 1.6486e-003 4.7175e-003 1.2697e-002
          50 2.7197e-004 4.7250e-004 7.0975e-005 1.5779e-004 3.0327e-004 1.4054e-007 3.1706e-004 1.1698e-004 1.3878e-004 3.4534e-004 5.0526e-007 4.0896e-004 1.9245e-004 1.0576e-004 5.8065e-004 2.0091e-004 3.1857e-007 6.4860e-003 5.9458e-003
          51 2.3427e-004 4.1919e-004 7.1057e-005 1.2759e-004 2.7613e-004 2.9663e-007 2.6833e-004 1.2266e-004 9.9441e-005 3.1899e-004 1.0517e-006 3.3233e-004 2.1187e-004 5.2864e-005 4.8405e-004 2.5939e-004 5.3038e-005 1.3386e-002 3.4309e-003
          52 3.7994e-004 6.9916e-004 1.3215e-004 1.9346e-004 4.7067e-004 3.2903e-006 4.2486e-004 2.3559e-004 1.3070e-004 5.4634e-004 1.1537e-005 4.9929e-004 4.1710e-004 4.0371e-005 7.3738e-004 5.5411e-004 1.4849e-004 2.1851e-002 2.9982e-003
          53 1.0172e-003 1.9214e-003 4.0009e-004 4.8303e-004 1.3165e-003 2.2420e-005 1.1047e-003 7.2845e-004 2.7640e-004 1.5232e-003 7.7509e-005 1.2189e-003 1.2994e-003 3.3441e-005 1.8077e-003 1.7800e-003 2.7247e-004 3.9090e-002 1.3450e-003
          54 3.9024e-003 7.5390e-003 1.7005e-003 1.7344e-003 5.2336e-003 1.5217e-004 4.1087e-003 3.1332e-003 8.3154e-004 6.0025e-003 5.1844e-004 4.2403e-003 5.5669e-003 1.1201e-005 6.2691e-003 7.6182e-003 3.1942e-004 7.8177e-002 1.4661e-004
          55 6.3361e-003 1.2450e-002 2.9770e-003 2.6681e-003 8.7173e-003 3.5047e-004 6.4925e-003 5.5146e-003 1.0888e-003 9.8945e-003 1.1791e-003 6.3142e-003 9.7117e-003 1.2310e-005 9.2737e-003 1.3103e-002 2.0825e-005 6.0907e-002 1.3569e-003
          56 2.9853e-003 5.9801e-003 1.5255e-003 1.1763e-003 4.2227e-003 2.3242e-004 2.9530e-003 2.8334e-003 3.8402e-004 4.7174e-003 7.6952e-004 2.6545e-003 4.9111e-003 7.3004e-005 3.8510e-003 6.4432e-003 1.6157e-004 7.9408e-003 2.2501e-003
          57 1.5856e-003 3.2479e-003 8.9074e-004 5.7454e-004 2.3116e-003 1.7343e-004 1.4965e-003 1.6522e-003 1.3450e-004 2.5214e-003 5.6243e-004 1.2072e-003 2.7906e-003 1.3021e-004 1.7144e-003 3.4996e-003 5.2072e-004 8.3360e-005 2.1922e-003
          58 1.2671e-003 2.6543e-003 7.8099e-004 4.1849e-004 1.9003e-003 1.8656e-004 1.1327e-003 1.4400e-003 6.1683e-005 2.0110e-003 5.9104e-004 8.0089e-004 2.3514e-003 2.2004e-004 1.1029e-003 2.7863e-003 1.0003e-003 7.1073e-004 1.4838e-003
          59 1.3308e-003 2.8485e-003 8.9520e-004 3.9805e-004 2.0469e-003 2.5288e-004 1.1200e-003 1.6342e-003 2.9790e-005 2.0905e-003 7.8130e-004 6.7770e-004 2.5633e-003 3.8962e-004 8.9538e-004 2.8498e-003 1.7465e-003 2.1036e-003 1.2470e-003
          60 1.6432e-003 3.5904e-003 1.1992e-003 4.4287e-004 2.5842e-003 3.8892e-004 1.2956e-003 2.1603e-003 1.0413e-005 2.5359e-003 1.1704e-003 6.5315e-004 3.2382e-003 7.0983e-004 8.1692e-004 3.3638e-003 2.9267e-003 3.0919e-003 7.3086e-004
          61 2.1237e-003 4.7310e-003 1.6711e-003 5.1359e-004 3.4046e-003 6.0765e-004 1.5626e-003 2.9631e-003 2.8556e-007 3.1985e-003 1.7799e-003 6.3602e-004 4.2277e-003 1.2393e-003 7.3966e-004 4.0940e-003 4.5200e-003 3.0978e-003 4.3921e-004
          62 2.4984e-003 5.6683e-003 2.1079e-003 5.3978e-004 4.0720e-003 8.4392e-004 1.7088e-003 3.6713e-003 7.3639e-006 3.6507e-003 2.4046e-003 5.3932e-004 4.9693e-003 1.8538e-003 5.6743e-004 4.4776e-003 5.8437e-003 1.9139e-003 1.2266e-004
          63 2.4532e-003 5.6645e-003 2.2114e-003 4.7005e-004 4.0564e-003 9.6259e-004 1.5513e-003 3.7754e-003 3.4963e-005 3.4566e-003 2.6652e-003 3.5656e-004 4.8272e-003 2.2230e-003 3.2272e-004 4.0322e-003 5.9549e-003 4.9919e-004 1.5768e-005
          64 2.1020e-003 4.9390e-003 2.0211e-003 3.5313e-004 3.5205e-003 9.4825e-004 1.2194e-003 3.3739e-003 7.2064e-005 2.8358e-003 2.5468e-003 1.8349e-004 4.0518e-003 2.2629e-003 1.2767e-004 3.1173e-003 5.0730e-003 3.8759e-007 1.9966e-006
          65 1.7478e-003 4.1785e-003 1.7900e-003 2.5388e-004 2.9602e-003 8.9862e-004 9.2172e-004 2.9145e-003 1.1076e-004 2.2402e-003 2.3366e-003 7.5050e-005 3.2666e-003 2.1852e-003 2.8637e-005 2.2951e-003 4.0519e-003 3.8928e-004 8.9941e-006
          66 1.5117e-003 3.6761e-003 1.6461e-003 1.8702e-004 2.5846e-003 8.7808e-004 7.1801e-004 2.6081e-003 1.5325e-004 1.8267e-003 2.2067e-003 2.0916e-005 2.7112e-003 2.1500e-003 1.2331e-007 1.7223e-003 3.2775e-003 1.1775e-003 6.1554e-006
          67 1.3905e-003 3.4381e-003 1.6062e-003 1.4413e-004 2.3958e-003 9.0458e-004 5.8922e-004 2.4717e-003 2.0557e-004 1.5719e-003 2.1940e-003 1.0690e-006 2.3687e-003 2.2078e-003 1.6486e-005 1.3442e-003 2.7643e-003 2.0636e-003 6.0702e-007
          68 1.3560e-003 3.4075e-003 1.6579e-003 1.1554e-004 2.3503e-003 9.7996e-004 5.0748e-004 2.4733e-003 2.7418e-004 1.4229e-003 2.2909e-003 5.1770e-006 2.1718e-003 2.3639e-003 6.8460e-005 1.0844e-003 2.4378e-003 2.9173e-003 4.5433e-006
          69 1.3789e-003 3.5202e-003 1.7805e-003 9.4426e-005 2.4004e-003 1.0989e-003 4.5077e-004 2.5709e-003 3.6384e-004 1.3325e-003 2.4730e-003 3.1211e-005 2.0553e-003 2.6006e-003 1.5720e-004 8.8538e-004 2.2211e-003 3.6519e-003 2.9082e-005
          70 1.4258e-003 3.6958e-003 1.9399e-003 7.6325e-005 2.4887e-003 1.2444e-003 4.0218e-004 2.7073e-003 4.7351e-004 1.2584e-003 2.6929e-003 8.0610e-005 1.9572e-003 2.8710e-003 2.8494e-004 7.0899e-004 2.0452e-003 4.1531e-003 8.0242e-005
          71 1.4597e-003 3.8401e-003 2.0882e-003 5.9031e-005 2.5509e-003 1.3863e-003 3.5056e-004 2.8129e-003 5.9278e-004 1.1669e-003 2.8822e-003 1.5252e-004 1.8262e-003 3.1012e-003 4.4502e-004 5.3761e-004 1.8578e-003 4.3002e-003 1.5630e-004
          72 1.4566e-003 3.8874e-003 2.1862e-003 4.2568e-005 2.5450e-003 1.4966e-003 2.9338e-004 2.8396e-003 7.0648e-004 1.0455e-003 2.9866e-003 2.4070e-004 1.6431e-003 3.2304e-003 6.2016e-004 3.7485e-004 1.6406e-003 4.0647e-003 2.3631e-004
          73 1.4163e-003 3.8325e-003 2.2260e-003 2.8089e-005 2.4706e-003 1.5662e-003 2.3483e-004 2.7844e-003 8.0510e-004 9.0385e-004 2.9972e-003 3.3683e-004 1.4237e-003 3.2477e-003 7.9287e-004 2.3423e-004 1.4069e-003 3.5489e-003 3.0624e-004
          74 1.3462e-003 3.6925e-003 2.2124e-003 1.6451e-005 2.3414e-003 1.5956e-003 1.7941e-004 2.6616e-003 8.8370e-004 7.5496e-004 2.9245e-003 4.3304e-004 1.1895e-003 3.1647e-003 9.4925e-004 1.2519e-004 1.1732e-003 2.8927e-003 3.5470e-004
          75 1.2543e-003 3.4864e-003 2.1526e-003 8.0455e-006 2.1723e-003 1.5875e-003 1.3040e-004 2.4871e-003 9.3890e-004 6.0997e-004 2.7830e-003 5.2164e-004 9.5934e-004 2.9989e-003 1.0776e-003 5.1484e-005 9.5185e-004 2.2198e-003 3.7022e-004
          76 1.1624e-003 3.2730e-003 2.0802e-003 2.8576e-006 2.0021e-003 1.5651e-003 9.0798e-005 2.3055e-003 9.8097e-004 4.8305e-004 2.6213e-003 6.0331e-004 7.5661e-004 2.8051e-003 1.1839e-003 1.1744e-005 7.6073e-004 1.6361e-003 3.6090e-004
          77 1.0874e-003 3.1009e-003 2.0267e-003 3.9196e-007 1.8604e-003 1.5525e-003 6.0679e-005 2.1518e-003 1.0245e-003 3.7953e-004 2.4809e-003 6.8521e-004 5.9051e-004 2.6298e-003 1.2841e-003 9.9761e-010 6.0557e-004 1.1803e-003 3.3892e-004
          78 1.0257e-003 2.9614e-003 1.9886e-003 1.3976e-007 1.7410e-003 1.5479e-003 3.8091e-005 2.0202e-003 1.0696e-003 2.9462e-004 2.3572e-003 7.6725e-004 4.5396e-004 2.4690e-003 1.3783e-003 1.0527e-005 4.7754e-004 8.3600e-004 3.0574e-004
          79 9.8076e-004 2.8658e-003 1.9751e-003 1.7499e-006 1.6497e-003 1.5595e-003 2.1827e-005 1.9179e-003 1.1228e-003 2.2643e-004 2.2607e-003 8.5415e-004 3.4421e-004 2.3343e-003 1.4750e-003 3.9094e-005 3.7330e-004 5.8783e-004 2.6732e-004
          80 9.5117e-004 2.8121e-003 1.9874e-003 5.0327e-006 1.5837e-003 1.5892e-003 1.0617e-005 1.8425e-003 1.1868e-003 1.7141e-004 2.1903e-003 9.4909e-004 2.5581e-004 2.2245e-003 1.5786e-003 8.3204e-005 2.8741e-004 4.1243e-004 2.2930e-004
          81 9.2634e-004 2.7700e-003 2.0055e-003 9.8401e-006 1.5252e-003 1.6216e-003 3.5944e-006 1.7738e-003 1.2513e-003 1.2565e-004 2.1230e-003 1.0442e-003 1.8284e-004 2.1161e-003 1.6753e-003 1.4021e-004 2.1396e-004 2.8769e-004 1.9166e-004
          82 9.0598e-004 2.7392e-003 2.0298e-003 1.6054e-005 1.4736e-003 1.6571e-003 3.3656e-007 1.7112e-003 1.3167e-003 8.8269e-005 2.0589e-003 1.1393e-003 1.2398e-004 2.0101e-003 1.7655e-003 2.0787e-004 1.5216e-004 2.0087e-004 1.5552e-004
          83 8.7533e-004 2.6749e-003 2.0265e-003 2.3172e-005 1.4054e-003 1.6683e-003 4.6731e-007 1.6279e-003 1.3605e-003 5.7580e-005 1.9662e-003 1.2141e-003 7.6808e-005 1.8764e-003 1.8192e-003 2.7939e-004 9.9947e-005 1.3919e-004 1.2096e-004
          84 8.2886e-004 2.5585e-003 1.9792e-003 3.0339e-005 1.3129e-003 1.6409e-003 3.4057e-006 1.5157e-003 1.3689e-003 3.3944e-005 1.8350e-003 1.2538e-003 4.1817e-005 1.7095e-003 1.8191e-003 3.4536e-004 5.8821e-005 9.5999e-005 9.0505e-005
