   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          10 2.8406e-008 3.6281e-007 2.0016e-007 4.2485e-005 2.0350e-004 2.3983e-005 1.3253e-002 6.9143e-002 1.2417e-001 1.1027e-001 2.2790e-002 5.5162e-001 1.0078e-001 6.0684e-003 7.8738e-004 1.6259e-006 1.0508e-004 1.6165e-004 1.3826e-004 8.9136e-005 4.1729e-005 1.1441e-005
          11 1.5837e-010 3.3292e-008 3.9420e-006 5.0295e-005 1.8445e-005 2.0297e-004 1.4810e-003 2.4155e-002 7.4716e-002 1.0706e-001 8.5763e-002 1.1782e-002 5.8054e-001 1.0588e-001 6.0418e-003 1.4327e-003 1.6852e-004 1.3940e-007 2.9760e-005 4.3506e-005 2.8946e-005 8.9807e-006
          12 7.2508e-009 2.5397e-007 5.2037e-006 1.6665e-005 8.6733e-006 1.6971e-004 2.8170e-006 5.9644e-003 3.4400e-002 7.3733e-002 8.8440e-002 6.3862e-002 3.3312e-003 6.0355e-001 1.1806e-001 5.3081e-003 1.8953e-003 5.1600e-004 9.1751e-005 1.0844e-005 4.5417e-007 1.0771e-009
          13 1.0689e-008 2.3618e-007 2.3953e-006 9.6638e-007 3.0654e-005 4.2505e-005 1.1432e-004 8.9497e-004 1.3016e-002 4.1450e-002 6.7341e-002 6.9628e-002 4.3743e-002 1.3477e-005 6.1491e-001 1.4102e-001 4.0812e-003 1.9251e-003 8.0703e-004 2.8518e-004 9.1824e-005 2.1548e-005
          14 6.0505e-009 1.1140e-007 4.5087e-007 8.5836e-007 2.7167e-005 1.1862e-006 1.3589e-004 3.2805e-005 4.1563e-003 2.0622e-002 4.3634e-002 5.6840e-002 5.1464e-002 2.5490e-002 5.8237e-003 6.0681e-001 1.7795e-001 2.9023e-003 1.4841e-003 8.0153e-004 3.1279e-004 7.9839e-005
          15 1.8454e-009 3.0625e-008 1.2203e-009 2.9004e-006 1.4744e-005 3.8123e-006 7.8333e-005 2.0174e-005 1.1281e-003 9.4863e-003 2.5894e-002 4.0445e-002 4.4024e-002 3.4374e-002 1.0094e-002 2.4171e-002 5.7272e-001 2.3117e-001 2.4619e-003 8.1020e-004 3.9232e-004 1.0896e-004
          16 2.4750e-010 3.4735e-009 9.7202e-008 3.2339e-006 6.0927e-006 9.9333e-006 3.2640e-005 5.8094e-005 2.5719e-004 4.2320e-003 1.4712e-002 2.6855e-002 3.3135e-002 3.0884e-002 1.9220e-002 8.7668e-004 5.2768e-002 5.1601e-001 2.9282e-001 4.4992e-003 5.2650e-004 1.1216e-004
          17 4.7891e-013 1.0089e-010 1.9736e-007 2.5053e-006 2.0669e-006 1.0818e-005 1.0921e-005 5.8395e-005 4.4596e-005 1.8750e-003 8.1309e-003 1.6915e-002 2.3025e-002 2.3576e-002 1.8451e-002 6.7109e-003 2.4239e-003 7.6466e-002 4.6031e-001 3.4041e-001 1.3900e-002 1.6388e-003
          18 6.3523e-011 1.6279e-009 1.8974e-007 1.5426e-006 5.8427e-007 8.0857e-006 2.9925e-006 4.0317e-005 4.3505e-006 8.0634e-004 4.2108e-003 9.6872e-003 1.4186e-002 1.5433e-002 1.3287e-002 7.4243e-003 1.8663e-004 1.4029e-002 7.5015e-002 4.4075e-001 3.2506e-001 2.8142e-002
          19 6.4104e-011 1.5164e-009 1.0061e-007 6.5614e-007 1.3152e-007 3.8224e-006 6.4658e-007 1.8096e-005 8.7643e-008 2.8044e-004 1.6573e-003 4.0564e-003 6.2058e-003 6.9936e-003 6.2827e-003 4.0506e-003 6.1932e-004 2.3434e-003 1.8618e-002 4.4388e-002 4.9682e-001 2.3054e-001
