   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          10 3.3580e-009 8.1336e-002 1.2618e-001 2.5917e-005 8.7360e-002 2.4818e-002 9.2049e-007 2.2878e-006 1.7458e-002 2.3097e-004 3.7562e-002 1.9592e-002 9.8919e-003 1.1441e-002 3.4545e-003 1.6104e-002 1.8609e-005 1.8965e-002 2.6273e-002 4.3166e-003 1.8689e-003 4.5199e-003 2.4630e-004 2.5365e-002 8.5306e-002 1.3045e-001 1.2231e-001 7.4446e-002 2.6483e-002 2.7694e-003 1.1568e-003 7.5350e-003 1.1343e-002 1.0144e-002 6.3358e-003 2.7672e-003 7.1509e-004 3.7197e-005 6.0527e-005 2.3009e-004 3.0157e-004 2.5670e-004 1.6169e-004 7.6123e-005 2.4097e-005 3.1059e-006 2.7261e-007 3.8147e-006 7.0153e-006 7.5582e-006 5.3371e-006
          11 2.2173e-009 1.7714e-001 1.1695e-001 1.1325e-005 1.4540e-002 8.0934e-003 2.5376e-006 4.3245e-002 4.4230e-002 2.6354e-004 1.3938e-002 1.9322e-003 6.9217e-003 9.8056e-003 2.0962e-002 5.2270e-007 1.5921e-002 7.0838e-003 3.2430e-003 2.3259e-002 1.6752e-002 9.6844e-004 2.7724e-003 3.1990e-003 6.5391e-004 2.3253e-002 7.2286e-002 1.1109e-001 1.0969e-001 7.4290e-002 3.2868e-002 6.9645e-003 3.9824e-007 3.5554e-003 8.2598e-003 9.6130e-003 7.7459e-003 4.6701e-003 2.0728e-003 5.8672e-004 4.9821e-005 2.4897e-005 1.4632e-004 2.2901e-004 2.3194e-004 1.8221e-004 1.1854e-004 6.5282e-005 3.0608e-005 1.2096e-005 3.8521e-006
          12 4.6942e-010 2.6522e-001 2.3611e-002 7.4611e-008 2.5008e-002 6.7778e-002 8.2742e-007 3.3828e-002 5.3867e-004 4.7093e-004 1.4452e-002 2.6139e-002 2.5655e-003 1.8302e-002 4.1850e-004 1.8847e-002 2.7053e-003 7.4016e-003 1.3088e-002 2.1742e-004 1.1047e-002 2.1387e-002 8.6456e-003 4.8557e-007 3.4136e-003 1.9658e-003 1.4107e-003 2.2725e-002 6.3295e-002 9.5322e-002 9.6837e-002 7.0699e-002 3.6269e-002 1.1049e-002 7.2620e-004 1.1059e-003 5.0827e-003 7.7787e-003 7.7827e-003 5.9181e-003 3.5659e-003 1.6740e-003 5.5495e-004 8.7851e-005 1.0428e-006 5.9730e-005 1.2806e-004 1.5658e-004 1.4535e-004 1.1023e-004 6.3803e-005
          13 9.9883e-011 2.5691e-001 3.0920e-002 2.1106e-005 9.8538e-002 1.9022e-002 2.6386e-006 7.2761e-003 4.0121e-002 1.3309e-005 2.7981e-002 3.7564e-005 9.8452e-003 4.2167e-003 1.8843e-002 1.4846e-005 1.6701e-002 8.4687e-003 1.6666e-003 1.3233e-002 4.2793e-003 2.2605e-003 1.6352e-002 1.5456e-002 3.0177e-003 5.4231e-004 3.4099e-003 8.6793e-004 2.6172e-003 2.2976e-002 5.6655e-002 8.2536e-002 8.4840e-002 6.5130e-002 3.7054e-002 1.4158e-002 2.3516e-003 9.0531e-005 2.5420e-003 5.4373e-003 6.6971e-003 6.1581e-003 4.5924e-003 2.8615e-003 1.4838e-003 6.1633e-004 1.8308e-004 2.5477e-005 4.0821e-007 1.4222e-005 2.0168e-005
          14 7.8945e-010 1.4471e-001 2.1963e-001 3.3848e-005 1.6679e-002 3.3503e-002 2.1364e-007 5.6572e-002 9.3784e-003 5.8584e-004 6.6336e-003 2.5169e-002 1.8985e-003 1.8503e-002 5.0007e-004 1.6493e-002 6.6246e-004 1.1438e-002 1.1774e-002 1.8040e-005 9.8296e-003 8.4023e-003 1.7075e-006 8.7339e-003 1.6407e-002 8.4710e-003 3.9746e-004 1.5809e-003 2.8103e-003 1.5915e-004 4.2824e-003 2.3727e-002 5.1629e-002 7.1896e-002 7.3702e-002 5.8464e-002 3.5894e-002 1.6055e-002 4.1601e-003 1.1649e-004 9.0214e-004 3.2205e-003 4.9553e-003 5.4026e-003 4.7724e-003 3.6100e-003 2.4060e-003 1.4297e-003 7.6351e-004 3.6476e-004 1.4632e-004
          15 7.8827e-010 3.7818e-002 2.7316e-001 7.6325e-006 9.2737e-002 6.4675e-002 3.2176e-006 5.2807e-005 3.5896e-002 1.6900e-006 3.0374e-002 4.3392e-008 8.6550e-003 7.1087e-003 1.7002e-002 7.4719e-004 1.6627e-002 2.0530e-003 7.6659e-003 1.2863e-002 5.5467e-004 5.9659e-003 9.9106e-003 1.2683e-003 3.2484e-003 1.3100e-002 1.1895e-002 3.0445e-003 8.9318e-005 2.3307e-003 1.7944e-003 3.7961e-005 6.4258e-003 2.4704e-002 4.7431e-002 6.2688e-002 6.3501e-002 5.1388e-002 3.3361e-002 1.6748e-002 5.7095e-003 7.5373e-004 1.2165e-004 1.4771e-003 3.0410e-003 3.9292e-003 3.9951e-003 3.4602e-003 2.6476e-003 1.7889e-003 9.6925e-004
          16 3.3955e-010 2.1460e-003 1.0174e-001 1.7947e-006 3.2654e-001 2.5387e-002 5.5275e-007 6.3840e-002 1.1317e-002 6.1704e-004 1.0933e-002 2.5194e-002 4.4660e-003 1.1261e-002 5.0967e-003 1.2900e-002 1.1852e-003 1.5078e-002 2.5656e-003 5.6882e-003 1.2664e-002 1.6695e-003 3.3423e-003 9.5116e-003 3.1758e-003 6.9910e-004 8.8539e-003 1.2349e-002 5.9976e-003 3.6936e-004 9.3287e-004 2.3308e-003 7.1827e-004 6.8743e-004 8.9239e-003 2.5628e-002 4.3695e-002 5.4603e-002 5.4227e-002 4.4316e-002 3.0019e-002 1.6485e-002 6.8141e-003 1.6664e-003 3.9810e-005 3.8181e-004 1.3484e-003 2.1209e-003 2.3812e-003 2.1107e-003 1.3738e-003
          17 7.3813e-011 1.1946e-004 4.4607e-003 3.5181e-006 1.6290e-001 3.4360e-001 8.7784e-006 6.7789e-003 3.9097e-002 2.7126e-005 2.4568e-002 4.0172e-003 4.0633e-003 1.7784e-002 7.6829e-003 8.6676e-003 1.0524e-002 1.4405e-003 1.3519e-002 2.3042e-003 4.6187e-003 1.1696e-002 2.3759e-003 1.9046e-003 8.3625e-003 4.4696e-003 1.9660e-005 5.4792e-003 1.0995e-002 7.8040e-003 1.6713e-003 1.0770e-004 1.7317e-003 1.6395e-003 5.9054e-005 2.1612e-003 1.1569e-002 2.6217e-002 3.9983e-002 4.7212e-002 4.5864e-002 3.7666e-002 2.6361e-002 1.5596e-002 7.5126e-003 2.6690e-003 5.0096e-004 5.7612e-009 2.2164e-004 5.0902e-004 5.0187e-004
          18 7.9089e-012 4.7425e-005 1.1918e-003 2.4558e-007 3.2450e-003 2.0041e-001 1.5794e-005 3.6712e-001 6.7543e-003 2.1092e-004 1.6920e-002 2.0706e-002 1.2520e-002 1.9392e-004 1.6130e-002 1.6821e-003 1.2635e-002 7.3186e-003 2.5006e-003 1.2189e-002 1.6445e-003 4.2921e-003 1.0425e-002 2.4518e-003 1.2392e-003 7.1516e-003 4.8884e-003 8.0651e-005 3.3054e-003 9.0184e-003 8.2567e-003 2.9506e-003 4.3803e-005 9.1845e-004 1.7863e-003 6.6323e-004 1.8847e-004 4.2972e-003 1.3920e-002 2.6012e-002 3.5872e-002 4.0056e-002 3.7874e-002 3.1094e-002 2.2384e-002 1.4135e-002 7.7606e-003 3.6084e-003 1.3566e-003 3.7689e-004 6.6689e-005
          19 6.7846e-013 5.6173e-006 1.0463e-004 9.1696e-007 5.0066e-003 4.5221e-006 4.5779e-007 1.9146e-001 4.0641e-001 2.9233e-003 2.1982e-002 4.0658e-003 7.8021e-004 3.3422e-002 1.7788e-003 1.2960e-002 4.4727e-006 1.4079e-002 3.3365e-003 4.3972e-003 1.0449e-002 7.3922e-004 4.6259e-003 9.0691e-003 2.0117e-003 1.0659e-003 6.2139e-003 4.6539e-003 2.2974e-004 2.1444e-003 7.3078e-003 7.8386e-003 3.6544e-003 3.2864e-004 3.7850e-004 1.4804e-003 1.1071e-003 3.5935e-005 1.2843e-003 6.8222e-003 1.5741e-002 2.4980e-002 3.1320e-002 3.3089e-002 3.0442e-002 2.4870e-002 1.8286e-002 1.2162e-002 7.3468e-003 3.9901e-003 1.7989e-003
          20 3.9183e-013 1.2565e-007 7.8753e-005 3.4365e-007 6.0815e-006 1.1600e-002 2.0382e-006 1.0637e-002 1.1926e-001 4.5661e-003 4.2930e-001 7.6212e-002 3.3667e-003 1.1839e-003 3.4886e-002 1.9929e-002 3.9730e-003 8.8360e-004 1.4280e-002 3.8792e-004 6.1527e-003 8.0652e-003 6.1703e-005 5.2471e-003 7.5757e-003 1.2357e-003 1.2141e-003 5.5057e-003 4.0208e-003 2.3731e-004 1.6341e-003 6.0132e-003 6.9626e-003 3.7466e-003 5.8689e-004 1.3109e-004 1.0993e-003 1.2024e-003 2.6904e-004 2.6954e-004 3.1662e-003 9.1381e-003 1.6461e-002 2.2727e-002 2.6111e-002 2.6048e-002 2.3174e-002 1.8628e-002 1.3633e-002 8.9538e-003 4.7629e-003
          21 3.8157e-013 7.2528e-007 2.4029e-006 5.7712e-008 2.9064e-004 8.1868e-004 8.5838e-009 1.2523e-002 5.5893e-002 2.3279e-004 2.0781e-002 2.7987e-001 1.3829e-001 1.1481e-001 1.5472e-002 4.0124e-002 6.5840e-002 1.9328e-003 7.1908e-004 1.4923e-002 1.0144e-003 6.1406e-003 5.4445e-003 2.8528e-004 5.7250e-003 5.7699e-003 4.4369e-004 1.6366e-003 4.9145e-003 3.1320e-003 1.1560e-004 1.5294e-003 5.1552e-003 5.9825e-003 3.3739e-003 6.4391e-004 5.0374e-005 8.1600e-004 1.1064e-003 4.2940e-004 2.7679e-005 1.4927e-003 5.3346e-003 1.0664e-002 1.5818e-002 1.9264e-002 2.0275e-002 1.8902e-002 1.5802e-002 1.1661e-002 6.7901e-003
          22 2.6153e-014 2.1837e-007 1.8493e-006 2.8224e-007 7.5851e-005 2.4094e-004 2.4470e-007 6.3801e-003 1.4633e-003 4.6752e-004 1.0171e-001 2.6837e-002 2.7500e-003 1.5856e-001 1.7059e-001 5.8278e-002 6.1057e-002 1.2953e-001 4.5131e-002 2.0532e-003 2.2035e-002 1.2245e-002 2.0979e-003 4.1112e-003 2.5716e-003 4.7840e-003 4.0152e-003 2.7578e-006 2.1122e-003 4.2925e-003 2.0352e-003 4.8846e-006 1.6702e-003 4.5861e-003 4.8966e-003 2.6662e-003 5.1233e-004 3.8426e-005 6.5314e-004 9.3202e-004 4.4236e-004 4.5863e-009 7.6621e-004 3.2503e-003 6.9480e-003 1.0714e-002 1.3442e-002 1.4431e-002 1.3554e-002 1.0991e-002 6.8515e-003
          23 4.4454e-013 1.2608e-009 2.1747e-006 1.3138e-007 1.8726e-006 3.7293e-004 4.0922e-008 2.7363e-004 1.1469e-002 3.3318e-004 1.4441e-002 3.1932e-002 5.2548e-002 1.2125e-001 1.6833e-004 5.5050e-002 5.8589e-002 4.6610e-002 1.4232e-001 1.4393e-001 3.5768e-002 4.8682e-002 5.4927e-002 2.7223e-003 8.1417e-003 1.2204e-002 1.1081e-003 3.6521e-003 8.3048e-004 1.8973e-003 3.8161e-003 8.1063e-004 5.5265e-005 2.0488e-003 4.0030e-003 3.7343e-003 1.8495e-003 2.6888e-004 6.2700e-005 5.5786e-004 7.5594e-004 3.6159e-004 1.1374e-006 4.8661e-004 2.1465e-003 4.6448e-003 7.1959e-003 8.9596e-003 9.4080e-003 8.3050e-003 5.4930e-003
          24 2.3254e-012 2.1100e-008 8.1324e-007 9.1732e-009 2.2536e-006 1.3371e-004 6.9003e-010 1.6790e-004 5.5281e-003 4.6768e-005 8.7081e-004 4.4764e-002 2.2093e-002 1.0133e-003 8.0632e-002 1.0244e-001 1.4847e-002 1.4721e-004 6.0065e-006 2.9328e-002 1.2818e-001 7.7028e-002 7.8217e-002 1.3318e-001 4.8241e-002 3.4037e-002 5.1044e-002 5.1739e-003 1.0645e-002 9.1553e-003 5.0318e-005 5.4960e-003 3.2070e-005 6.3873e-005 3.1046e-003 2.7522e-003 2.8588e-003 8.7982e-004 9.0833e-005 1.3810e-004 4.9662e-004 5.6227e-004 2.2457e-004 6.2084e-007 4.0412e-004 1.5828e-003 3.2222e-003 4.7424e-003 5.5967e-003 5.3703e-003 3.7518e-003
          25 4.3795e-012 2.2289e-008 1.9267e-007 5.9160e-009 3.6370e-006 2.4893e-005 6.5181e-009 3.3589e-004 1.1530e-003 4.7270e-010 5.5685e-003 1.7084e-002 1.9241e-003 1.8077e-002 7.6947e-002 1.9380e-002 1.4443e-002 3.6478e-002 1.7808e-002 4.2245e-002 3.5527e-002 1.1291e-003 1.0580e-002 1.6713e-002 9.2459e-002 8.9190e-002 6.9256e-002 1.2235e-001 5.9659e-002 5.0279e-002 5.6639e-002 1.3813e-002 2.3488e-002 1.0336e-002 1.8674e-003 1.0254e-002 7.5462e-005 4.1714e-003 5.7379e-007 1.6553e-004 5.2513e-004 2.2563e-004 4.8295e-004 5.2736e-005 1.2403e-005 4.3195e-004 1.2452e-003 2.2085e-003 2.9688e-003 3.0774e-003 2.2513e-003
          26 4.7037e-012 1.0150e-008 3.5102e-008 1.7870e-008 2.2705e-006 2.4437e-006 3.8937e-009 2.1981e-004 1.1383e-004 5.4011e-006 4.5583e-003 3.6004e-003 9.2072e-005 2.3896e-002 3.0031e-002 1.3982e-005 3.8709e-002 2.8217e-002 3.8984e-003 4.5797e-003 1.8151e-004 3.6190e-002 3.2339e-002 2.0226e-002 3.4630e-002 3.8071e-003 1.7026e-003 2.8428e-003 4.0319e-002 5.2627e-002 5.8116e-002 1.0479e-001 6.9806e-002 8.2370e-002 7.8278e-002 4.1162e-002 6.1393e-002 2.1146e-002 2.9512e-002 1.4049e-002 8.7095e-003 8.9551e-003 2.0932e-003 3.4709e-003 1.0663e-003 2.6712e-004 1.4558e-003 3.7298e-004 1.9010e-003 1.3687e-003 1.1563e-003
          27 2.2771e-012 2.6036e-009 4.7100e-009 1.0095e-008 7.5132e-007 8.0106e-008 1.0426e-009 7.3314e-005 2.9958e-006 3.8001e-006 1.6423e-003 4.5807e-004 3.3000e-004 1.0038e-002 6.4888e-003 1.5820e-003 1.9331e-002 7.4595e-003 3.2050e-005 1.7824e-006 2.8318e-003 1.9384e-002 9.1348e-003 2.2397e-003 2.2093e-003 2.3828e-003 1.0751e-002 9.3950e-003 2.5125e-002 1.6604e-002 8.7525e-003 8.4171e-003 2.0284e-005 4.6456e-004 4.9027e-003 2.0847e-002 2.0222e-002 4.9329e-002 4.4894e-002 6.3259e-002 6.7863e-002 6.5327e-002 7.5883e-002 6.4840e-002 6.7868e-002 6.3802e-002 5.2506e-002 5.9003e-002 3.5400e-002 4.2111e-002 1.4087e-002
