   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106
          10 1.5646e-008 7.4430e-007 1.4097e-005 4.3433e-005 4.7683e-005 1.1649e-003 7.9418e-043 1.1577e-040 7.8567e-039 3.3789e-037 1.1045e-035 9.5215e-032 2.7596e-034 5.6405e-033 9.6679e-032 1.4171e-030 1.8202e-029 1.3256e-022 2.1188e-028 2.1605e-027 2.0273e-026 1.7721e-025 1.5398e-024 1.0009e-015 6.4585e-024 6.1182e-023 4.1144e-022 2.4859e-021 1.0598e-020 2.7258e-010 4.8104e-019 1.2578e-018 7.8924e-018 6.5420e-017 9.8876e-016 2.5969e-004 2.4015e-013 5.1820e-015 2.0422e-015 2.8637e-016 1.2781e-013 1.0062e-010 4.6328e-002 1.3565e-011 1.9096e-011 5.8047e-011 3.1856e-010 7.5702e-009 4.3927e-002 1.0129e-008 3.3380e-009 3.3336e-009 4.9923e-009 1.0102e-008 5.5919e-006 3.5758e-009 3.8370e-008 1.2605e-007 5.0725e-007 3.2113e-006 1.0372e-004 5.4843e-003 6.9217e-005 2.9768e-005 3.6231e-005 7.7382e-005 3.1947e-004 2.0354e-003 1.3998e-003 3.4131e-004 1.8224e-004 1.5529e-004 1.7422e-004 2.2078e-004 2.4202e-004 1.7814e-004 9.6119e-005 4.8174e-005 2.4389e-005 1.1874e-005 4.7364e-006 9.1937e-007 6.8381e-008 2.0451e-006 6.0062e-006 1.0746e-005 1.5517e-005 2.0183e-005 2.4878e-005 2.9678e-005 3.4499e-005 3.9190e-005 4.3490e-005 4.6783e-005 4.8488e-005 4.8722e-005 4.7822e-005 4.5931e-005 4.3612e-005 4.1266e-005 3.8806e-005 3.6475e-005 3.4170e-005 3.1815e-005 2.9423e-005 2.6715e-005 2.3598e-005
          11 2.6084e-008 3.2858e-007 1.4912e-006 4.0300e-006 1.4716e-004 3.3421e-005 8.7264e-041 1.1747e-038 7.3569e-037 2.9172e-035 8.7701e-034 5.4641e-032 2.0087e-032 3.7625e-031 5.8885e-030 7.8614e-029 9.1821e-028 5.7654e-024 9.4508e-027 8.7294e-026 7.2826e-025 5.5478e-024 3.8811e-023 1.2881e-016 2.6237e-022 1.5805e-021 9.0996e-021 5.0698e-020 2.9005e-019 3.2120e-010 5.4929e-019 4.8401e-018 2.3224e-017 1.0241e-016 3.7506e-016 8.4526e-006 2.0412e-014 1.7984e-014 8.3761e-014 5.0968e-013 5.0756e-012 1.1294e-009 4.5800e-001 5.6983e-011 2.7834e-011 1.7651e-011 1.4834e-013 2.4664e-009 2.9039e-002 1.3418e-008 1.1345e-008 2.6488e-008 1.0459e-007 9.5987e-007 5.5472e-002 5.3261e-005 2.4868e-006 1.9252e-006 2.9079e-006 7.9615e-006 1.1221e-004 4.3333e-003 2.8300e-005 3.1416e-006 1.1953e-007 2.4956e-006 4.9383e-005 6.2837e-004 6.2741e-004 2.4999e-004 2.0765e-004 2.5940e-004 4.0963e-004 7.0943e-004 1.0412e-003 1.0293e-003 7.7293e-004 5.7046e-004 4.6144e-004 4.1072e-004 3.9034e-004 3.7857e-004 3.5584e-004 3.1148e-004 2.5140e-004 1.9061e-004 1.3956e-004 1.0066e-004 7.1942e-005 5.0582e-005 3.4419e-005 2.2135e-005 1.2919e-005 6.3161e-006 2.1700e-006 2.5395e-007 1.4429e-007 1.3692e-006 3.4889e-006 6.1922e-006 9.2234e-006 1.2453e-005 1.5747e-005 1.8951e-005 2.1959e-005 2.4384e-005 2.5802e-005
          12 1.3903e-009 1.1848e-012 9.3029e-007 2.0630e-005 3.3506e-005 8.8634e-005 3.4821e-038 4.2218e-036 2.3809e-034 8.5015e-033 2.2969e-031 4.4228e-030 4.7231e-030 7.9321e-029 1.1111e-027 1.3260e-026 1.3816e-025 2.2348e-023 1.2652e-024 1.0382e-023 7.6741e-023 5.1652e-022 3.1959e-021 1.6889e-021 1.8205e-020 9.6912e-020 4.7978e-019 2.2427e-018 9.8300e-018 5.2028e-011 4.3636e-017 1.7025e-016 6.5692e-016 2.4933e-015 9.7756e-015 2.2877e-005 4.2388e-016 8.0090e-014 2.8834e-013 9.6631e-013 3.0619e-012 9.9748e-013 2.7305e-003 5.5417e-011 1.9847e-010 8.9284e-010 5.8357e-009 1.4572e-007 8.3940e-001 1.8736e-007 5.4869e-008 4.4308e-008 4.4183e-008 1.8660e-008 2.9760e-003 4.8122e-006 1.2526e-006 2.4293e-006 7.2942e-006 3.7083e-005 9.9475e-004 4.9474e-002 5.5852e-004 2.0406e-004 2.1093e-004 3.8037e-004 1.3150e-003 7.1759e-003 4.3733e-003 8.5233e-004 3.3586e-004 1.9156e-004 1.2221e-004 6.3577e-005 1.0144e-005 6.2294e-006 4.7345e-005 9.7459e-005 1.5223e-004 2.1958e-004 3.0600e-004 4.0878e-004 5.0837e-004 5.7426e-004 5.9011e-004 5.6694e-004 5.2723e-004 4.8733e-004 4.5353e-004 4.2545e-004 4.0026e-004 3.7563e-004 3.4926e-004 3.1771e-004 2.8020e-004 2.4044e-004 2.0167e-004 1.6525e-004 1.3340e-004 1.0666e-004 8.4033e-005 6.5425e-005 4.9983e-005 3.7200e-005 2.6775e-005 1.8279e-005 1.1624e-005
          13 4.8470e-009 9.9150e-008 2.2613e-006 8.1704e-006 7.5398e-007 1.0568e-004 1.8818e-035 2.0741e-033 1.0636e-031 3.4544e-030 8.4779e-029 1.2829e-027 1.5827e-027 2.4120e-026 3.0629e-025 3.3119e-024 3.1227e-023 3.1207e-022 2.5863e-022 1.9163e-021 1.2777e-020 7.7440e-020 4.3079e-019 6.2454e-018 2.2015e-018 1.0491e-017 4.6378e-017 1.9310e-016 7.5501e-016 1.1459e-012 2.7891e-015 9.8227e-015 3.2827e-014 1.0521e-013 3.2201e-013 4.2978e-006 1.0987e-012 2.8365e-012 7.9341e-012 2.1980e-011 6.2720e-011 4.4339e-010 3.5269e-002 2.7682e-010 8.0368e-010 2.1304e-009 5.6257e-009 1.5885e-008 1.7367e-004 3.7753e-008 1.1728e-007 4.0271e-007 1.7904e-006 1.6104e-005 8.5011e-001 7.9654e-004 3.0648e-005 1.8055e-005 1.8702e-005 2.9152e-005 1.4099e-004 2.5254e-003 4.4585e-007 2.6510e-005 9.1299e-005 3.3778e-004 1.9836e-003 1.5627e-002 1.2217e-002 3.5737e-003 2.2722e-003 2.2665e-003 2.9374e-003 4.2551e-003 5.2926e-003 4.4342e-003 2.7754e-003 1.6668e-003 1.0662e-003 7.2325e-004 4.9795e-004 3.2456e-004 1.8133e-004 7.4454e-005 1.5058e-005 1.3747e-007 1.5798e-005 4.9131e-005 9.2663e-005 1.4253e-004 1.9594e-004 2.5041e-004 3.0302e-004 3.4814e-004 3.7972e-004 3.9721e-004 4.0262e-004 3.9685e-004 3.8477e-004 3.7027e-004 3.5294e-004 3.3531e-004 3.1673e-004 2.9671e-004 2.7558e-004 2.5088e-004 2.2185e-004
          14 7.7841e-009 1.0724e-007 8.7202e-007 1.3086e-007 1.3834e-005 2.5925e-005 2.0019e-032 1.9791e-030 9.1085e-029 2.6576e-027 5.8533e-026 8.1195e-025 9.8061e-025 1.3412e-023 1.5277e-022 1.4822e-021 1.2533e-020 6.8779e-020 9.3097e-020 6.1836e-019 3.6957e-018 2.0067e-017 9.9976e-017 5.3147e-016 4.5734e-016 1.9493e-015 7.7010e-015 2.8623e-014 9.9786e-014 9.2383e-013 3.2849e-013 1.0277e-012 3.0465e-012 8.6450e-012 2.3465e-011 2.7770e-007 6.0735e-011 1.5305e-010 3.7018e-010 8.6540e-010 1.9606e-009 3.8502e-009 7.6279e-003 9.7515e-009 2.0634e-008 4.3572e-008 9.3828e-008 2.5623e-007 5.7582e-002 2.1269e-007 5.6439e-007 1.2137e-006 2.6240e-006 6.4138e-006 7.8326e-003 1.9025e-007 1.7771e-005 5.0919e-005 1.6243e-004 7.6512e-004 1.7462e-002 8.0692e-001 7.7685e-003 2.1265e-003 1.5491e-003 1.8319e-003 3.7815e-003 1.2056e-002 4.3993e-003 2.0240e-004 1.2435e-005 2.4542e-004 8.7398e-004 2.3067e-003 4.3970e-003 5.2497e-003 4.5988e-003 3.8657e-003 3.4905e-003 3.4107e-003 3.5091e-003 3.6406e-003 3.6235e-003 3.3294e-003 2.7997e-003 2.1969e-003 1.6544e-003 1.2201e-003 8.8665e-004 6.3068e-004 4.3223e-004 2.7898e-004 1.6305e-004 7.9843e-005 2.7687e-005 3.4845e-006 1.4207e-006 1.5081e-005 3.8593e-005 6.7812e-005 9.9477e-005 1.3194e-004 1.6364e-004 1.9299e-004 2.1904e-004 2.3824e-004 2.4700e-004
          15 2.2565e-009 3.4423e-008 1.7037e-008 1.4161e-006 1.2059e-005 1.4227e-008 4.7092e-029 4.0557e-027 1.6277e-025 4.1471e-024 7.9677e-023 9.9135e-022 1.1647e-021 1.3905e-020 1.3823e-019 1.1713e-018 8.6493e-018 4.3622e-017 5.6149e-017 3.2594e-016 1.7037e-015 8.0918e-015 3.5284e-014 1.1913e-013 1.4131e-013 5.2757e-013 1.8265e-012 5.9504e-012 1.8192e-011 8.7678e-011 5.2533e-011 1.4418e-010 3.7504e-010 9.3374e-010 2.2233e-009 1.7747e-008 5.0704e-009 1.1163e-008 2.3659e-008 4.8453e-008 9.6398e-008 1.8699e-007 8.5084e-004 3.4787e-007 6.3757e-007 1.1392e-006 1.9848e-006 3.2912e-006 1.4851e-002 6.2047e-006 1.0171e-005 1.7022e-005 2.9107e-005 5.5339e-005 5.1756e-002 1.5837e-006 8.3971e-005 1.5819e-004 2.8770e-004 5.7675e-004 2.3443e-003 2.5116e-002 3.2153e-004 1.5195e-003 4.0187e-003 1.2194e-002 5.8027e-002 3.7840e-001 2.5515e-001 5.7119e-002 2.5957e-002 1.7618e-002 1.4796e-002 1.3192e-002 9.4598e-003 3.9567e-003 8.3931e-004 3.3222e-005 9.2021e-005 4.4522e-004 9.5931e-004 1.5925e-003 2.2500e-003 2.7680e-003 3.0322e-003 3.0705e-003 2.9899e-003 2.8804e-003 2.7819e-003 2.6952e-003 2.6038e-003 2.4927e-003 2.3468e-003 2.1435e-003 1.8803e-003 1.5881e-003 1.2954e-003 1.0182e-003 7.7599e-004 5.7446e-004 4.0896e-004 2.7866e-004 1.7809e-004 1.0354e-004 5.1817e-005 1.9497e-005 3.6124e-006
          16 3.2138e-012 6.0180e-010 1.6328e-007 2.5406e-006 3.8346e-006 6.6156e-006 1.7200e-025 1.2522e-023 4.2528e-022 9.1836e-021 1.4934e-019 1.6267e-018 1.8481e-018 1.8689e-017 1.5733e-016 1.1300e-015 7.0725e-015 3.1781e-014 3.8956e-014 1.9192e-013 8.5238e-013 3.4420e-012 1.2776e-011 3.9147e-011 4.3599e-011 1.3887e-010 4.1076e-010 1.1449e-009 2.9999e-009 7.5724e-009 7.4364e-009 1.7555e-008 3.9355e-008 8.4617e-008 1.7441e-007 1.2633e-006 3.4515e-007 6.6069e-007 1.2208e-006 2.1848e-006 3.8068e-006 6.4456e-006 2.6984e-006 1.0638e-005 1.7190e-005 2.7158e-005 4.2039e-005 6.4205e-005 2.3909e-003 9.5055e-005 1.4006e-004 2.0304e-004 2.8960e-004 3.9891e-004 1.6073e-002 8.0074e-004 8.8586e-004 1.2317e-003 1.7654e-003 2.7234e-003 7.1447e-003 4.4370e-002 1.7523e-003 4.1384e-003 6.8054e-003 1.1425e-002 2.2842e-002 4.3108e-002 3.4979e-003 4.3519e-003 1.5543e-002 3.3001e-002 6.4802e-002 1.1901e-001 1.6871e-001 1.5094e-001 9.6110e-002 5.6148e-002 3.3536e-002 2.0486e-002 1.2282e-002 6.7266e-003 3.0015e-003 8.7707e-004 6.9042e-005 6.3474e-005 3.8055e-004 7.5358e-004 1.0874e-003 1.3639e-003 1.5875e-003 1.7684e-003 1.9128e-003 2.0093e-003 2.0460e-003 2.0353e-003 1.9926e-003 1.9208e-003 1.8386e-003 1.7576e-003 1.6694e-003 1.5810e-003 1.4854e-003 1.3780e-003 1.2594e-003 1.1193e-003 9.5778e-004
          17 1.0027e-009 7.4810e-009 3.4044e-007 1.6849e-006 2.0514e-007 1.0517e-005 4.4506e-022 2.7205e-020 7.7637e-019 1.4104e-017 1.9260e-016 1.8245e-015 2.0011e-015 1.6994e-014 1.2007e-013 7.2426e-013 3.8058e-012 1.5133e-011 1.7616e-011 7.2942e-011 2.7259e-010 9.2683e-010 2.9010e-009 7.9142e-009 8.3594e-009 2.2524e-008 5.6478e-008 1.3374e-007 2.9859e-007 6.9587e-007 6.3246e-007 1.2801e-006 2.4696e-006 4.5871e-006 8.2027e-006 1.4331e-005 1.4144e-005 2.3700e-005 3.8511e-005 6.0885e-005 9.4136e-005 1.4202e-004 4.5442e-004 2.0972e-004 3.0421e-004 4.3268e-004 6.0417e-004 8.3104e-004 1.2702e-004 1.1257e-003 1.4988e-003 1.9694e-003 2.5556e-003 3.2803e-003 4.1766e-003 3.8431e-003 5.0320e-003 6.1902e-003 7.4594e-003 8.7022e-003 7.7749e-003 1.5288e-002 1.6178e-002 1.7736e-002 2.1044e-002 2.6189e-002 3.5763e-002 3.5191e-002 1.4367e-005 1.2331e-002 2.0162e-002 2.4404e-002 2.4801e-002 1.7682e-002 3.9180e-003 1.4489e-003 1.4858e-002 3.1758e-002 4.7805e-002 6.3014e-002 7.6759e-002 8.6177e-002 8.6810e-002 7.6488e-002 5.8770e-002 4.0160e-002 2.4982e-002 1.4273e-002 7.3656e-003 3.2441e-003 1.0523e-003 1.4127e-004 2.5643e-005 3.4503e-004 8.1955e-004 1.2597e-003 1.5767e-003 1.7450e-003 1.7948e-003 1.7709e-003 1.6976e-003 1.6082e-003 1.5139e-003 1.4211e-003 1.3354e-003 1.2450e-003 1.1418e-003
          18 1.5538e-009 1.8306e-008 2.7694e-007 5.9511e-007 2.9634e-007 7.6903e-006 1.1407e-018 5.6993e-017 1.3298e-015 1.9770e-014 2.2037e-013 1.7742e-012 1.8677e-012 1.2936e-011 7.4465e-011 3.6617e-010 1.5679e-009 5.4023e-009 5.9200e-009 2.0005e-008 6.1121e-008 1.7017e-007 4.3732e-007 1.0441e-006 1.0377e-006 2.3110e-006 4.8113e-006 9.5065e-006 1.7815e-005 3.6464e-005 3.1869e-005 5.4857e-005 9.0651e-005 1.4528e-004 2.2583e-004 4.5358e-004 3.4088e-004 5.0335e-004 7.2518e-004 1.0218e-003 1.4142e-003 1.9169e-003 2.0487e-004 2.5485e-003 3.3344e-003 4.2813e-003 5.3971e-003 6.6996e-003 9.5668e-005 8.1764e-003 9.7970e-003 1.1559e-002 1.3425e-002 1.5312e-002 2.3688e-004 1.7355e-002 1.9091e-002 2.0793e-002 2.2306e-002 2.3745e-002 2.6864e-002 4.6404e-003 2.1141e-002 2.1747e-002 2.0262e-002 1.6649e-002 8.0180e-003 5.1442e-003 3.9422e-002 2.9813e-002 2.1458e-002 1.4256e-002 6.7927e-003 7.0568e-004 2.0657e-003 1.0010e-002 1.3096e-002 1.0356e-002 5.6618e-003 1.5180e-003 4.2073e-005 3.5782e-003 1.3487e-002 2.7848e-002 4.1781e-002 5.1311e-002 5.5581e-002 5.5653e-002 5.2787e-002 4.7817e-002 4.1348e-002 3.4023e-002 2.6425e-002 1.9030e-002 1.2474e-002 7.3386e-003 3.7538e-003 1.5442e-003 4.1636e-004 2.1186e-005 6.9310e-005 3.4797e-004 7.1330e-004 1.0709e-003 1.3676e-003 1.5609e-003 1.6273e-003
          19 1.1344e-009 1.9087e-008 1.4075e-007 8.5843e-008 1.0262e-006 3.6544e-006 7.9842e-015 2.8798e-013 4.8522e-012 5.2173e-011 4.1903e-010 2.5964e-009 2.5587e-009 1.2783e-008 5.3112e-008 1.8927e-007 5.8935e-007 1.6303e-006 1.6299e-006 4.0642e-006 9.2635e-006 1.9470e-005 3.8337e-005 7.6966e-005 7.0813e-005 1.2493e-004 2.0979e-004 3.4032e-004 5.3267e-004 9.6217e-004 8.0812e-004 1.1957e-003 1.7169e-003 2.4108e-003 3.3036e-003 5.7220e-003 4.4128e-003 5.7778e-003 7.3870e-003 9.2333e-003 1.1325e-002 1.3585e-002 9.1092e-003 1.5958e-002 1.8411e-002 2.0801e-002 2.3018e-002 2.5014e-002 1.2563e-004 2.6626e-002 2.7727e-002 2.8291e-002 2.8254e-002 2.7524e-002 5.2922e-005 2.6076e-002 2.4161e-002 2.1657e-002 1.8685e-002 1.5347e-002 1.0769e-002 2.9181e-003 1.0010e-002 6.5886e-003 3.8591e-003 1.7370e-003 3.5691e-004 2.5022e-005 4.7495e-006 5.4163e-004 2.6212e-003 6.7042e-003 1.3270e-002 2.0806e-002 2.1089e-002 1.0180e-002 1.5893e-003 1.1275e-004 2.2699e-003 5.4357e-003 7.9788e-003 8.5561e-003 6.5195e-003 2.9385e-003 3.0304e-004 5.3951e-004 3.9574e-003 9.8825e-003 1.7413e-002 2.5595e-002 3.3387e-002 3.9827e-002 4.4085e-002 4.5303e-002 4.3168e-002 3.8485e-002 3.2357e-002 2.5676e-002 1.9392e-002 1.3983e-002 9.5338e-003 6.1107e-003 3.5947e-003 1.8657e-003 7.8797e-004 2.1558e-004 1.1329e-005
          20 5.4479e-010 1.3737e-008 4.8924e-008 1.5987e-009 1.2485e-006 1.1812e-006 3.0220e-011 7.2547e-010 8.1374e-009 5.8411e-008 3.1246e-007 1.4035e-006 1.2761e-006 4.2997e-006 1.2175e-005 3.0102e-005 6.6367e-005 1.4634e-004 1.3349e-004 2.4902e-004 4.3799e-004 7.3130e-004 1.1748e-003 2.0780e-003 1.8088e-003 2.7034e-003 3.8875e-003 5.4326e-003 7.3458e-003 1.1890e-002 9.6294e-003 1.2301e-002 1.5229e-002 1.8406e-002 2.1678e-002 3.2947e-002 2.4839e-002 2.7837e-002 3.0377e-002 3.2285e-002 3.3509e-002 3.3806e-002 1.3023e-002 3.3137e-002 3.1596e-002 2.9151e-002 2.5940e-002 2.2224e-002 4.3635e-004 1.8188e-002 1.4055e-002 1.0130e-002 6.6391e-003 3.7647e-003 3.3124e-005 1.6441e-003 4.0110e-004 6.6016e-008 3.9077e-004 1.4541e-003 2.9985e-003 7.2118e-007 4.8059e-003 6.8424e-003 8.7817e-003 1.0539e-002 1.1861e-002 5.9054e-003 1.3627e-003 5.9285e-003 5.7224e-003 3.6277e-003 8.8107e-004 4.5414e-004 7.2849e-003 1.6321e-002 1.7559e-002 1.3582e-002 8.5382e-003 4.0525e-003 9.7691e-004 1.0472e-005 1.2910e-003 3.7295e-003 5.4969e-003 5.5387e-003 4.1073e-003 2.1076e-003 4.8630e-004 3.4015e-005 1.3072e-003 4.5297e-003 9.5417e-003 1.5682e-002 2.1810e-002 2.6912e-002 3.0379e-002 3.1839e-002 3.1560e-002 2.9989e-002 2.7341e-002 2.4106e-002 2.0513e-002 1.6802e-002 1.3224e-002 9.8704e-003 6.9204e-003
          21 1.8474e-010 7.9312e-009 1.0385e-008 5.2692e-008 1.0578e-006 2.1582e-007 9.4891e-008 1.1586e-006 6.7292e-006 2.5845e-005 7.6801e-005 2.2493e-004 1.8487e-004 3.9417e-004 7.5907e-004 1.3663e-003 2.3109e-003 4.3309e-003 3.7035e-003 5.6272e-003 8.1603e-003 1.1285e-002 1.5039e-002 2.3403e-002 1.9202e-002 2.3775e-002 2.8285e-002 3.2631e-002 3.6334e-002 5.0702e-002 3.9068e-002 4.0731e-002 4.0868e-002 3.9648e-002 3.7017e-002 4.4934e-002 3.3062e-002 2.8246e-002 2.2809e-002 1.7206e-002 1.1934e-002 7.3226e-003 4.2567e-003 3.7030e-003 1.2833e-003 1.2230e-004 1.6323e-004 1.2300e-003 2.8075e-004 3.0560e-003 5.3053e-003 7.6447e-003 9.7567e-003 1.1360e-002 1.9987e-004 1.2170e-002 1.2397e-002 1.1790e-002 1.0500e-002 8.6994e-003 6.3759e-003 2.0345e-004 4.6327e-003 2.6531e-003 1.0680e-003 1.0894e-004 4.4338e-004 5.1062e-003 2.0682e-003 8.1123e-006 7.7718e-004 1.9960e-003 2.8729e-003 2.2939e-003 3.2168e-004 7.8285e-004 4.3687e-003 8.0239e-003 1.0444e-002 1.1291e-002 1.0345e-002 7.6363e-003 3.9843e-003 1.0188e-003 8.3859e-008 7.7610e-004 2.2892e-003 3.5586e-003 4.0496e-003 3.6333e-003 2.5155e-003 1.1641e-003 1.7395e-004 1.2729e-004 1.3867e-003 3.9196e-003 7.3841e-003 1.1229e-002 1.4964e-002 1.8276e-002 2.0819e-002 2.2530e-002 2.3298e-002 2.3090e-002 2.2011e-002 2.0012e-002 1.7247e-002
          22 4.0387e-011 3.9049e-009 5.5981e-010 9.5731e-008 7.3730e-007 4.1886e-009 6.7478e-005 3.2900e-004 8.9993e-004 1.9638e-003 3.8388e-003 8.6233e-003 6.6682e-003 1.0712e-002 1.5783e-002 2.1898e-002 2.8629e-002 4.4850e-002 3.5562e-002 4.1891e-002 4.7112e-002 5.0391e-002 5.1676e-002 6.6831e-002 5.0252e-002 4.6689e-002 4.0832e-002 3.3657e-002 2.5741e-002 2.6079e-002 1.7900e-002 1.0967e-002 5.4496e-003 1.8011e-003 1.3409e-004 2.9650e-004 3.1481e-004 1.9900e-003 4.6480e-003 7.7069e-003 1.0627e-002 1.2898e-002 7.1515e-003 1.4192e-002 1.4396e-002 1.3500e-002 1.1695e-002 9.3165e-003 1.1518e-004 6.6954e-003 4.1899e-003 2.1208e-003 7.0417e-004 4.7307e-005 1.8270e-004 1.3562e-004 8.8180e-004 2.0783e-003 3.4952e-003 4.8961e-003 5.9957e-003 6.6407e-006 6.6750e-003 6.9476e-003 6.5424e-003 5.4058e-003 3.0556e-003 1.0666e-004 5.0701e-003 3.7864e-003 1.9048e-003 5.6123e-004 9.9018e-007 5.1587e-004 1.4328e-003 1.0194e-003 1.0319e-004 2.3091e-004 1.5523e-003 3.7450e-003 6.2635e-003 8.2022e-003 8.4876e-003 6.7466e-003 3.9232e-003 1.4685e-003 1.8553e-004 7.6061e-005 7.4472e-004 1.6992e-003 2.4863e-003 2.7932e-003 2.5069e-003 1.7287e-003 7.8888e-004 1.2199e-004 6.5424e-005 7.7913e-004 2.2353e-003 4.2996e-003 6.7425e-003 9.3476e-003 1.1868e-002 1.4049e-002 1.5709e-002 1.6542e-002 1.6348e-002
          23 3.6153e-012 1.6806e-009 3.3141e-010 9.6362e-008 4.4206e-007 2.0153e-008 1.0725e-002 1.7422e-002 2.9738e-002 4.1519e-002 5.4058e-002 8.8929e-002 6.3537e-002 6.9653e-002 7.0728e-002 6.7275e-002 5.9076e-002 6.9002e-002 4.8093e-002 3.5525e-002 2.3288e-002 1.2776e-002 5.2291e-003 2.5751e-003 1.0001e-003 4.8600e-005 1.7519e-003 5.1598e-003 9.1902e-003 1.5826e-002 1.2840e-002 1.5378e-002 1.6272e-002 1.5564e-002 1.3475e-002 1.4455e-002 1.0446e-002 7.1192e-003 4.0335e-003 1.6681e-003 3.1066e-004 2.6239e-005 9.0620e-005 6.9710e-004 2.0591e-003 3.7551e-003 5.4117e-003 6.7257e-003 6.6481e-005 7.4680e-003 7.5355e-003 6.9689e-003 5.8932e-003 4.4930e-003 1.0254e-004 3.0601e-003 1.7016e-003 6.9207e-004 1.1837e-004 1.9895e-005 3.8330e-004 3.1906e-005 9.7954e-004 1.8809e-003 2.8112e-003 3.5918e-003 3.7584e-003 7.2540e-004 2.0039e-003 3.9327e-003 3.7115e-003 2.8002e-003 1.4668e-003 2.2535e-004 1.9754e-004 1.1448e-003 1.2388e-003 5.9510e-004 5.9362e-005 1.4792e-004 1.1227e-003 2.9062e-003 4.8489e-003 5.9125e-003 5.5245e-003 4.0636e-003 2.3338e-003 9.4408e-004 1.6419e-004 1.7123e-005 3.6159e-004 9.5263e-004 1.5148e-003 1.8035e-003 1.6929e-003 1.2515e-003 6.7363e-004 1.8984e-004 8.1021e-009 2.2125e-004 8.9290e-004 1.9882e-003 3.4253e-003 5.0652e-003 6.7503e-003 8.2202e-003 9.1946e-003
          24 1.6967e-014 6.1182e-010 9.0722e-010 6.2170e-008 2.1225e-007 3.6236e-008 3.3468e-001 7.8552e-002 1.4968e-001 5.3845e-002 6.1721e-002 4.9454e-002 1.7354e-002 1.2602e-002 4.5662e-004 2.3944e-005 4.5977e-003 1.0577e-002 7.4195e-003 1.4651e-002 1.5436e-002 1.7773e-002 1.4859e-002 1.6878e-002 1.2352e-002 7.9466e-003 4.3670e-003 1.5803e-003 1.6918e-004 4.3401e-005 1.3938e-004 1.2178e-003 2.9040e-003 4.6738e-003 6.1295e-003 9.1604e-003 6.8678e-003 6.8264e-003 6.0912e-003 4.8194e-003 3.3115e-003 1.8821e-003 6.6738e-004 7.7288e-004 1.3412e-004 1.9180e-005 3.6914e-004 1.0485e-003 4.0398e-005 1.8839e-003 2.6837e-003 3.2866e-003 3.5929e-003 3.5611e-003 4.7617e-005 3.2524e-003 2.6561e-003 1.9473e-003 1.2300e-003 6.1575e-004 1.7572e-004 3.3551e-005 1.0352e-005 6.6459e-005 3.5930e-004 8.4631e-004 1.4519e-003 9.2039e-004 2.7234e-004 1.4832e-003 1.9734e-003 2.0274e-003 1.6145e-003 7.3451e-004 2.0452e-005 3.1930e-004 8.0856e-004 7.8219e-004 4.2918e-004 7.9800e-005 3.8031e-005 5.3167e-004 1.5267e-003 2.5824e-003 3.1344e-003 2.9789e-003 2.3188e-003 1.4801e-003 7.2303e-004 2.0836e-004 4.1796e-006 8.8141e-005 3.6366e-004 6.8626e-004 9.0510e-004 9.3526e-004 7.7995e-004 5.0712e-004 2.2569e-004 3.6254e-005 1.5940e-005 2.1136e-004 6.3611e-004 1.2669e-003 2.0508e-003 2.8773e-003 3.5915e-003
