   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          17 7.0896e-010 9.9373e-009 4.3394e-007 4.2093e-007 5.8705e-007 3.4025e-006 2.6927e-006 2.9246e-005 1.6911e-005 1.1543e-004 2.2007e-004 7.0386e-005 1.5900e-003 1.4562e-003 2.4515e-003 3.7720e-001 2.7133e-001 6.9536e-002 2.2648e-004 1.1994e-002 2.7140e-002 3.3460e-002 3.2886e-002 2.8588e-002 2.2808e-002 1.6845e-002 1.1189e-002 5.9418e-003
          18 4.9334e-011 5.9618e-009 1.5943e-007 1.0482e-008 1.4851e-006 4.8740e-007 5.7623e-006 2.0543e-006 4.1140e-005 1.7007e-006 1.9353e-004 8.3164e-005 2.6534e-004 1.6580e-003 7.0057e-004 3.7403e-003 4.1295e-001 2.2595e-001 9.1841e-002 4.7572e-003 3.5202e-003 1.4349e-002 2.0621e-002 2.2046e-002 2.0247e-002 1.6550e-002 1.1805e-002 6.5518e-003
          19 7.7251e-010 1.9787e-009 1.0519e-009 2.9381e-007 9.1583e-007 5.9767e-008 3.0446e-006 1.9574e-006 2.1123e-005 2.0360e-005 5.0631e-005 1.8708e-004 3.5219e-006 5.0951e-004 1.5128e-003 1.9260e-004 6.8268e-003 4.5366e-001 1.6662e-001 1.1321e-001 1.6446e-002 6.5561e-006 4.8374e-003 9.9137e-003 1.1975e-002 1.1417e-002 8.9515e-003 5.2460e-003
          20 7.1874e-010 3.5565e-010 5.6837e-008 3.4823e-007 1.4724e-007 5.9734e-007 5.7117e-007 5.3031e-006 2.4668e-006 3.2855e-005 2.1269e-008 1.1865e-004 1.0674e-004 2.5870e-005 7.0336e-004 1.2308e-003 1.1107e-006 1.3453e-002 4.9787e-001 9.8817e-002 1.2496e-001 3.5656e-002 3.7371e-003 1.5451e-004 2.4388e-003 4.1235e-003 4.1347e-003 2.7244e-003
          21 1.4521e-010 1.2315e-011 1.1048e-007 1.6025e-007 1.6465e-008 8.4445e-007 4.4509e-010 3.7995e-006 4.3266e-007 1.7545e-005 1.4870e-005 2.6074e-005 1.3827e-004 2.7075e-005 1.2961e-004 8.1139e-004 9.1325e-004 1.7814e-004 2.6637e-002 5.3585e-001 3.6880e-002 1.1636e-001 5.7302e-002 1.6302e-002 2.6670e-003 6.4485e-005 1.6455e-004 3.1275e-004
          22 1.8721e-011 5.7044e-010 8.0107e-008 2.4121e-008 1.7753e-007 6.3091e-007 1.4484e-007 1.4397e-006 2.7608e-006 4.0288e-006 2.3474e-005 8.0183e-009 7.6671e-005 9.8674e-005 4.5565e-007 2.7283e-004 7.9718e-004 6.1187e-004 9.3430e-004 5.0939e-002 5.5189e-001 1.9020e-003 8.1496e-002 6.8700e-002 3.3633e-002 1.3049e-002 4.4363e-003 1.3396e-003
          23 2.1482e-010 1.4556e-009 2.8370e-008 1.4741e-009 2.5571e-007 2.7435e-007 3.1407e-007 2.6568e-007 3.3025e-006 6.4122e-008 1.6946e-005 7.7435e-006 2.1092e-005 9.7964e-005 3.4694e-005 4.2071e-005 3.9030e-004 6.8698e-004 3.6595e-004 2.6793e-003 9.3010e-002 5.2637e-001 1.3613e-002 3.1975e-002 5.4887e-002 4.0802e-002 2.2638e-002 1.0024e-002
          24 2.9978e-010 1.8331e-009 2.9313e-009 2.2772e-008 2.0754e-007 4.8803e-008 3.7445e-007 6.7224e-010 2.4217e-006 6.9059e-007 7.7089e-006 1.4752e-005 1.2726e-006 5.6905e-005 6.7899e-005 7.6837e-007 1.2878e-004 4.3230e-004 5.2709e-004 1.9994e-004 6.3722e-003 1.5794e-001 4.4553e-001 6.8267e-002 1.0195e-003 2.0356e-002 2.3990e-002 1.4908e-002
          25 2.0938e-010 1.4778e-009 7.5829e-010 3.7869e-008 1.1899e-007 1.1781e-009 3.3897e-007 7.5738e-008 1.3235e-006 1.7877e-006 2.1020e-006 1.4273e-005 1.3678e-006 2.3167e-005 6.4758e-005 2.2437e-005 1.7987e-005 2.1770e-004 4.1144e-004 3.6095e-004 9.1673e-005 1.3446e-002 2.4555e-001 3.1833e-001 1.2638e-001 1.4218e-002 2.0601e-005 1.8422e-003
          26 8.5916e-011 8.2114e-010 5.1603e-009 3.7665e-008 5.0465e-008 4.2294e-008 2.5059e-007 1.8324e-007 5.5552e-007 2.0798e-006 1.7565e-007 9.9714e-006 5.7220e-006 6.1556e-006 4.6172e-005 3.7971e-005 5.0148e-008 7.5252e-005 2.6339e-004 3.3343e-004 2.2805e-004 2.0244e-005 2.5522e-002 3.4684e-001 1.8025e-001 1.3811e-001 4.8112e-002 1.2480e-002
          27 1.7156e-011 3.0992e-010 7.6171e-009 2.9198e-008 1.4939e-008 8.5271e-008 1.5571e-007 2.2556e-007 1.7016e-007 1.7367e-006 5.8914e-008 5.6144e-006 7.8378e-006 5.9757e-007 2.7374e-005 3.9150e-005 6.6465e-006 1.8839e-005 1.3294e-004 2.4618e-004 2.2735e-004 1.3287e-004 1.4058e-005 4.2452e-002 4.5088e-001 7.1897e-002 9.1119e-002 4.5187e-002
          28 1.2941e-013 6.8550e-011 7.1834e-009 1.9383e-008 2.3643e-009 9.6449e-008 8.3207e-008 2.0462e-007 3.1633e-008 1.1950e-006 3.3252e-007 2.6993e-006 7.1949e-006 8.0925e-008 1.4024e-005 3.1628e-005 1.2655e-005 2.8612e-006 6.0904e-005 1.5294e-004 1.8250e-004 1.3040e-004 6.7301e-005 3.6557e-004 6.0677e-002 5.5238e-001 1.4084e-002 2.7937e-002
          29 2.9587e-012 4.3615e-012 5.2455e-009 1.1352e-008 2.3695e-011 7.9312e-008 3.9027e-008 1.4967e-007 1.5211e-009 7.1162e-007 4.3916e-007 1.1530e-006 5.1644e-006 5.9648e-007 6.3765e-006 2.1217e-005 1.2944e-005 5.5160e-008 2.6446e-005 8.5727e-005 1.1989e-004 1.0334e-004 6.0381e-005 4.7692e-006 2.0699e-003 7.2636e-002 6.5507e-001 6.6847e-006
          30 4.9238e-012 6.5482e-013 2.9138e-009 5.5082e-009 1.6837e-010 4.7315e-008 1.5607e-008 8.3968e-008 4.2890e-010 3.4795e-007 3.2148e-007 4.3059e-007 2.8325e-006 6.5208e-007 2.5076e-006 1.1205e-005 8.5973e-006 1.2498e-007 1.0266e-005 4.0606e-005 6.2963e-005 5.9328e-005 4.1857e-005 1.6065e-005 1.1505e-004 6.0502e-003 6.8435e-002 7.6798e-001
