   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
          12 1.9568e-008 4.4795e-007 6.1260e-006 5.5838e-006 4.3237e-005 9.4216e-005 4.1811e-004 3.1016e-004 7.7642e-003 1.8609e-001 1.9895e-003 6.6154e-003 9.2671e-003 9.0531e-003 7.4528e-003 5.8907e-003
          13 1.0950e-008 2.2491e-007 3.7371e-007 4.1630e-006 3.5684e-005 6.3924e-006 1.7086e-004 4.9214e-004 3.9330e-003 7.8119e-002 3.9295e-002 3.9938e-002 3.1657e-002 2.2061e-002 1.4486e-002 9.7276e-003
          14 9.9327e-012 2.5112e-009 7.1314e-007 8.0321e-006 3.1680e-006 4.0258e-005 5.4715e-006 1.5032e-004 1.8167e-003 4.4288e-002 6.8378e-002 4.7660e-002 2.5348e-002 1.1876e-002 5.2890e-003 2.4258e-003
          15 2.5488e-009 5.9144e-008 1.2491e-006 2.3912e-006 1.8724e-006 2.3299e-005 1.6227e-005 4.0536e-005 1.2405e-008 2.3132e-002 9.7042e-002 4.5215e-002 1.3457e-002 2.5771e-003 1.7232e-004 4.7044e-005
          16 2.1730e-009 9.2469e-008 4.2730e-007 2.3666e-009 5.9098e-006 2.5785e-006 3.2443e-005 2.0668e-006 1.4886e-004 6.1595e-003 1.2086e-001 3.1340e-002 1.9698e-003 7.0404e-004 3.1906e-003 4.4327e-003
          17 4.5206e-010 4.0124e-008 6.1567e-009 7.0234e-007 3.9050e-006 1.0700e-006 1.5342e-005 2.1225e-005 1.0772e-006 3.4700e-003 1.2043e-001 8.7605e-003 3.6944e-003 1.3952e-002 1.5980e-002 1.4031e-002
          18 2.5735e-012 2.2979e-009 8.2762e-008 1.1338e-006 8.4138e-007 4.7146e-006 1.8329e-006 2.0604e-005 5.9346e-006 8.1766e-004 1.2156e-001 7.1772e-006 2.4510e-002 3.1753e-002 2.3779e-002 1.5675e-002
          19 3.5850e-011 4.9492e-009 1.6942e-007 7.6449e-007 2.2234e-009 4.3080e-006 2.1367e-007 1.0474e-005 1.4075e-005 2.0025e-004 1.0766e-001 1.6552e-002 5.7252e-002 3.8756e-002 1.7654e-002 7.1595e-003
          20 3.6610e-011 1.6232e-008 1.4370e-007 2.7384e-007 3.9051e-007 2.0423e-006 1.8739e-006 2.4839e-006 1.4990e-005 1.0282e-004 8.6554e-002 6.8021e-002 6.9798e-002 1.8700e-002 1.7132e-003 1.1782e-004
          21 1.6209e-011 1.7869e-008 7.9203e-008 3.4392e-008 6.8954e-007 5.4482e-007 2.6998e-006 4.2659e-008 6.8636e-006 2.2955e-009 6.1114e-002 1.3990e-001 3.7694e-002 5.0322e-005 9.1512e-003 1.4551e-002
          22 6.9130e-012 1.2499e-008 3.0952e-008 3.9321e-009 6.4097e-007 4.4037e-008 2.4126e-006 3.9862e-007 2.0753e-006 1.0190e-005 3.3052e-002 1.9282e-001 2.6105e-004 3.3848e-002 3.8962e-002 2.5722e-002
          23 5.4083e-012 6.5516e-009 7.8534e-009 4.4308e-008 4.4481e-007 1.6307e-008 1.6744e-006 1.0439e-006 4.7922e-007 4.7722e-006 1.3788e-002 1.7489e-001 5.6468e-002 7.8579e-002 2.4304e-002 3.2358e-003
          24 7.0443e-012 2.6958e-009 6.8401e-010 7.6698e-008 2.5981e-007 9.7028e-008 9.7694e-007 1.2693e-006 4.7761e-008 1.2422e-006 3.3654e-003 1.0322e-001 2.0486e-001 2.4378e-002 4.7149e-003 2.1235e-002
          25 9.3428e-012 8.6082e-010 1.5936e-010 8.1855e-008 1.3495e-007 1.4746e-007 4.9881e-007 1.1404e-006 7.3041e-009 6.1327e-007 4.5752e-004 3.2489e-002 2.6257e-001 4.1331e-002 8.3345e-002 3.9603e-002
          26 9.8060e-012 2.0179e-010 9.6303e-010 6.5605e-008 6.3517e-008 1.4098e-007 2.2690e-007 8.3104e-007 5.9370e-008 3.5358e-007 4.1587e-006 3.5355e-003 1.2799e-001 3.3933e-001 1.1840e-002 1.2016e-002
          27 6.9260e-012 3.2764e-011 1.0313e-009 3.8127e-008 2.5691e-008 9.0154e-008 8.8241e-008 4.5923e-007 6.8326e-008 1.5411e-007 8.6387e-007 9.6802e-008 8.9521e-003 2.8392e-001 3.6091e-001 4.3236e-002
