   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 2.2969e-009 1.9830e-009 3.0486e-010 1.0429e-008 5.8134e-009 7.7901e-008 8.7172e-007 1.7129e-005 3.2790e-004 4.5824e-003 9.8965e-001 5.0196e-003 3.7526e-004 2.0839e-005 2.0205e-006 1.4650e-007 1.5647e-007 3.4750e-010 1.1504e-009 1.5272e-008 4.2281e-009 2.1342e-010 1.1247e-009 1.9473e-010 5.8466e-011 2.9126e-010 2.2276e-010 9.6671e-011
          11 3.2970e-010 1.5380e-011 1.2738e-009 2.0736e-010 1.6504e-008 7.8440e-011 1.2469e-007 1.4305e-006 2.5925e-005 4.2669e-004 4.6069e-003 9.8950e-001 4.8976e-003 5.0603e-004 3.3449e-005 3.2786e-006 4.0124e-007 1.5342e-007 1.1082e-008 8.4922e-009 1.1067e-008 2.8087e-009 4.1043e-011 3.9521e-011 1.8384e-012 1.9595e-011 2.8369e-011 1.4536e-011
          12 2.5244e-009 2.1550e-009 3.1580e-010 1.6649e-009 7.1486e-010 1.2368e-008 3.1137e-009 3.2831e-007 2.6059e-006 3.8323e-005 5.4239e-004 4.4334e-003 9.8973e-001 4.5177e-003 6.7134e-004 5.2721e-005 5.7727e-006 6.6229e-007 3.4229e-007 2.3779e-008 4.2033e-009 1.6989e-008 1.4589e-008 3.7892e-009 2.3035e-010 1.9781e-011 5.1891e-011 2.6384e-011
          13 4.1366e-010 7.0305e-010 1.5460e-009 4.1742e-010 4.1137e-009 4.2039e-011 1.1498e-008 2.6843e-010 4.9957e-007 4.4217e-006 5.5546e-005 6.7486e-004 4.0272e-003 9.9042e-001 3.8506e-003 8.6794e-004 8.4849e-005 9.7697e-006 1.2538e-006 6.1373e-007 8.6611e-008 9.0966e-009 1.2865e-008 1.6196e-008 1.0045e-008 4.0949e-009 1.2503e-009 3.8820e-010
          14 4.5139e-010 2.8592e-010 7.1855e-012 1.4464e-009 2.1024e-010 1.1009e-009 5.4132e-011 3.6321e-008 2.1419e-008 8.3557e-007 6.9585e-006 7.8071e-005 8.2313e-004 3.3712e-003 9.9155e-001 2.9431e-003 1.0726e-003 1.3753e-004 1.8054e-005 2.2702e-006 9.1126e-007 2.6590e-007 7.0654e-008 3.4097e-008 2.0921e-008 1.0819e-008 4.0385e-009 1.3755e-009
          15 1.1627e-009 8.8930e-010 6.8432e-010 2.0083e-011 2.9509e-009 9.0660e-010 9.2179e-011 3.2657e-009 4.6478e-008 7.7689e-008 1.5573e-006 1.0954e-005 1.0717e-004 9.8043e-004 2.5208e-003 9.9295e-001 1.9141e-003 1.2663e-003 2.0532e-004 3.7766e-005 5.1668e-006 1.5630e-006 4.5130e-007 1.1145e-007 4.7287e-008 3.0776e-008 1.5288e-008 5.9520e-009
          16 3.4347e-010 1.4416e-010 3.5805e-010 1.0017e-009 2.6627e-011 1.3529e-009 1.3921e-009 3.3564e-009 4.4180e-009 6.9643e-008 1.2980e-007 2.5602e-006 1.6792e-005 1.4667e-004 1.1275e-003 1.5975e-003 9.9442e-001 8.1491e-004 1.5007e-003 2.9153e-004 6.2512e-005 1.3885e-005 4.6605e-006 1.4778e-006 3.9795e-007 1.1040e-007 3.1396e-008 9.9022e-009
          17 2.3772e-011 9.9629e-011 9.5616e-012 3.6579e-010 1.5688e-009 4.9096e-011 9.6409e-010 5.9676e-010 4.6300e-010 9.5335e-009 1.3338e-007 2.8385e-007 4.0723e-006 2.4647e-005 1.9923e-004 1.2561e-003 6.5032e-004 9.9558e-001 2.1317e-005 1.6636e-003 4.4772e-004 1.0939e-004 2.6340e-005 9.5792e-006 4.0952e-006 1.6515e-006 5.5090e-007 1.8112e-007
          18 3.8027e-010 3.3270e-010 2.2549e-010 3.7250e-011 1.0819e-009 7.8713e-010 1.4631e-011 6.5647e-009 1.6208e-009 5.8823e-011 3.2613e-008 2.1048e-007 6.2331e-007 6.4040e-006 3.6857e-005 2.5106e-004 1.4403e-003 8.3583e-006 9.9508e-001 7.1946e-004 1.5237e-003 6.2993e-004 1.9379e-004 5.7285e-005 2.1427e-005 8.9853e-006 3.2011e-006 1.0863e-006
          19 4.3927e-010 1.5100e-010 1.2962e-010 3.2934e-010 1.5832e-015 1.6249e-010 2.1718e-010 1.4872e-009 5.0578e-009 2.4321e-009 4.1093e-011 6.6667e-008 3.2707e-007 1.2416e-006 9.3484e-006 5.8151e-005 2.9372e-004 1.6504e-003 6.9660e-004 9.9010e-001 4.8008e-003 1.0007e-003 7.9320e-004 3.3110e-004 1.1900e-004 4.4865e-005 1.5224e-005 5.0967e-006
          20 1.7876e-010 1.1507e-013 3.1235e-015 1.8340e-010 5.5794e-010 1.1369e-010 1.7703e-012 3.4339e-010 1.1029e-009 4.8687e-009 7.8041e-010 2.5935e-009 1.1265e-007 5.7202e-007 2.1385e-006 1.5397e-005 7.9485e-005 3.7066e-004 1.7988e-003 4.3734e-003 9.7628e-001 1.5114e-002 1.8742e-004 7.0185e-004 4.2203e-004 1.9132e-004 6.8402e-005 2.3174e-005
          21 9.0964e-012 1.0005e-010 1.0253e-010 2.6009e-012 7.1076e-010 4.5235e-010 1.8747e-010 1.1040e-009 6.4632e-011 1.4186e-009 7.0160e-009 1.1569e-009 1.4984e-008 2.0970e-007 1.0999e-006 3.2639e-006 2.5772e-005 9.9090e-005 4.4225e-004 1.9500e-003 1.3767e-002 9.4571e-001 3.5823e-002 3.9639e-004 1.8374e-004 2.6882e-004 1.3109e-004 4.8577e-005
          22 3.2337e-011 2.3824e-010 2.2912e-010 7.6064e-011 2.6425e-010 3.2465e-010 3.3790e-010 2.1189e-010 3.2336e-010 3.2915e-012 5.8104e-009 6.4867e-009 5.1418e-009 3.9354e-008 4.9171e-007 1.4599e-006 7.8038e-006 3.8557e-005 1.3317e-004 5.4161e-004 2.0309e-003 3.4042e-002 8.8705e-001 6.9092e-002 5.2464e-003 3.1015e-004 7.0134e-006 8.8590e-010
          23 1.1964e-010 2.6335e-010 2.3380e-010 1.9184e-010 1.0300e-011 7.9618e-011 2.1028e-010 8.8396e-011 4.0940e-011 1.2388e-010 1.1463e-009 7.5816e-009 7.9514e-009 1.1249e-008 1.2751e-007 8.3710e-007 2.8038e-006 1.2304e-005 5.0852e-005 1.6790e-004 6.2514e-004 2.0185e-003 7.2320e-002 7.8590e-001 1.1021e-001 1.8970e-002 3.8290e-003 1.0143e-003
          24 1.6526e-010 2.0066e-010 1.6079e-010 2.0565e-010 3.8199e-011 4.9770e-013 6.3278e-011 5.4537e-010 6.2639e-011 4.9770e-011 1.4679e-013 3.4326e-009 8.3409e-009 1.0811e-008 2.8991e-008 3.9001e-007 1.0999e-006 5.1639e-006 2.0967e-005 7.1555e-005 2.1059e-004 7.0180e-004 1.9042e-003 1.3984e-001 6.2632e-001 1.3642e-001 3.2557e-002 9.4046e-003
          25 1.5202e-010 1.2071e-010 8.5712e-011 1.4862e-010 1.0967e-010 1.6324e-011 7.0779e-012 6.8632e-010 2.4914e-010 9.8252e-013 2.1308e-010 7.4263e-010 5.1108e-009 1.1299e-008 1.1210e-008 1.6529e-007 4.5749e-007 2.6751e-006 9.7523e-006 2.8854e-005 9.1386e-005 2.5805e-004 7.5623e-004 1.6497e-003 2.5390e-001 4.0035e-001 1.0468e-001 3.1165e-002
          26 1.0441e-010 6.0182e-011 3.7719e-011 8.2402e-011 1.1231e-010 2.9358e-011 4.3491e-014 4.9325e-010 2.7387e-010 3.3702e-011 2.3475e-010 6.4447e-011 2.1992e-009 8.1570e-009 6.8506e-009 7.0830e-008 2.0162e-007 1.3075e-006 4.5388e-006 1.2348e-005 3.7879e-005 1.0870e-004 2.6699e-004 6.8652e-004 1.3005e-003 4.3978e-001 1.4977e-001 4.6879e-002
          27 3.9874e-011 1.8896e-011 1.0791e-011 2.7322e-011 5.0091e-011 1.5469e-011 7.4399e-013 1.8385e-010 1.2369e-010 2.7990e-011 9.2129e-011 4.5102e-013 5.9142e-010 3.0727e-009 2.8133e-009 2.1808e-008 6.3773e-008 4.1185e-007 1.4248e-006 3.8618e-006 1.1230e-005 3.1963e-005 8.1969e-005 1.7312e-004 3.6640e-004 7.6555e-004 6.9502e-001 9.4039e-002
