   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
          22 1.5184e-002 2.7574e-002 3.5813e-003 1.1431e-002 1.5787e-002 1.7465e-003 2.2294e-002 9.6487e-005 2.5502e-002 1.8828e-003 3.2288e-002 1.7972e-003 4.0627e-002 7.0540e-009 2.9588e-002 3.3228e-005 1.7137e-002 4.6512e-003 1.5160e-003 5.9982e-003 7.4524e-003
          23 1.3088e-002 2.6961e-002 5.8713e-003 7.6225e-003 1.8194e-002 6.9335e-005 2.0752e-002 2.8613e-003 1.8625e-002 9.6866e-003 1.8511e-002 1.5475e-002 2.4445e-002 1.1282e-002 1.9353e-002 1.0308e-002 5.8504e-003 1.3366e-002 1.4790e-003 8.8961e-004 6.2255e-004
          24 1.1207e-002 2.5860e-002 8.2285e-003 4.4702e-003 1.9089e-002 5.1162e-004 1.6845e-002 7.8057e-003 1.0305e-002 1.7949e-002 5.7141e-003 2.8564e-002 5.4761e-003 2.8601e-002 3.1275e-003 2.2265e-002 1.2438e-004 1.0549e-002 8.3788e-003 1.0223e-003 4.2185e-004
          25 9.5569e-003 2.4439e-002 1.0453e-002 2.1579e-003 1.8605e-002 2.4761e-003 1.1913e-002 1.2784e-002 3.6919e-003 2.2381e-002 1.4072e-004 3.0808e-002 2.7383e-004 3.1449e-002 1.6219e-003 1.8875e-002 8.0545e-003 1.9286e-003 9.6177e-003 5.5109e-003 2.3271e-003
          26 8.1384e-003 2.2850e-002 1.2424e-002 7.1493e-004 1.7061e-002 5.2458e-003 7.1591e-003 1.6299e-002 3.6790e-004 2.1812e-002 2.0458e-003 2.2944e-002 8.6066e-003 1.9307e-002 1.3725e-002 6.3002e-003 1.6998e-002 8.9594e-004 3.8182e-003 6.5513e-003 2.2775e-003
          27 6.9266e-003 2.1180e-002 1.4067e-002 6.6070e-005 1.4812e-002 8.1682e-003 3.3920e-003 1.7681e-002 3.8258e-004 1.7410e-002 8.0676e-003 1.1602e-002 2.0188e-002 5.2222e-003 2.4451e-002 5.4557e-007 1.5512e-002 7.9414e-003 9.8400e-006 2.9450e-003 3.7941e-003
          28 5.8902e-003 1.9475e-002 1.5337e-002 8.2806e-005 1.2193e-002 1.0740e-002 1.0042e-003 1.6967e-002 2.8073e-003 1.1346e-002 1.4254e-002 3.0329e-003 2.5955e-002 6.3000e-006 2.3858e-002 5.2958e-003 6.5594e-003 1.3381e-002 2.8819e-003 7.7903e-005 5.9410e-004
          29 5.0035e-003 1.7775e-002 1.6218e-002 6.1284e-004 9.5019e-003 1.2640e-002 3.9213e-005 1.4655e-002 6.3436e-003 5.6903e-003 1.7937e-002 6.3204e-006 2.3456e-002 4.7353e-003 1.4194e-002 1.5114e-002 3.1724e-004 1.1266e-002 8.1781e-003 1.3836e-003 2.8715e-006
          30 4.2464e-003 1.6118e-002 1.6729e-002 1.4999e-003 6.9747e-003 1.3729e-002 2.9151e-004 1.1450e-002 9.7975e-003 1.7842e-003 1.8250e-002 1.9044e-003 1.5692e-002 1.3529e-002 4.0757e-003 2.0125e-002 2.0819e-003 4.6913e-003 9.8262e-003 4.8401e-003 1.3334e-003
          31 3.6032e-003 1.4538e-002 1.6910e-002 2.5997e-003 4.7751e-003 1.4014e-002 1.4201e-003 8.0438e-003 1.2349e-002 9.5688e-005 1.5749e-002 6.3615e-003 7.3306e-003 1.9898e-002 7.5644e-006 1.7128e-002 8.9177e-003 2.7324e-004 6.6481e-003 6.5903e-003 2.5091e-003
          32 3.0586e-003 1.3058e-002 1.6811e-002 3.7901e-003 2.9919e-003 1.3601e-002 3.0497e-003 4.9713e-003 1.3617e-002 3.9520e-004 1.1676e-002 1.0912e-002 1.7364e-003 2.0765e-002 2.7632e-003 9.4768e-003 1.4557e-002 1.2675e-003 2.1054e-003 5.1998e-003 3.5174e-003
          33 2.5979e-003 1.1687e-002 1.6480e-002 4.9730e-003 1.6529e-003 1.2645e-002 4.8398e-003 2.5644e-003 1.3587e-002 2.0620e-003 7.3241e-003 1.3920e-002 5.6503e-007 1.6788e-002 8.9563e-003 2.6200e-003 1.5138e-002 5.9340e-003 8.1254e-006 2.2660e-003 2.2898e-003
          34 2.2075e-003 1.0425e-002 1.5957e-002 6.0724e-003 7.4219e-004 1.1311e-002 6.5194e-003 9.6263e-004 1.2486e-002 4.3655e-003 3.6679e-003 1.4775e-002 1.4215e-003 1.0597e-002 1.4429e-002 4.1472e-006 1.1084e-002 1.0337e-002 1.4231e-003 2.3091e-004 1.0033e-003
          35 1.8761e-003 9.2679e-003 1.5278e-002 7.0334e-003 2.1517e-004 9.7624e-003 7.9011e-003 1.5387e-004 1.0665e-002 6.6609e-003 1.2301e-003 1.3680e-002 4.4850e-003 4.8678e-003 1.6658e-002 1.7978e-003 5.4476e-003 1.1689e-002 4.7327e-003 3.1175e-004 6.5233e-005
          36 1.5950e-003 8.2153e-003 1.4486e-002 7.8224e-003 9.5474e-006 8.1458e-003 8.8832e-003 2.1911e-005 8.5008e-003 8.4970e-003 1.1501e-004 1.1284e-002 7.7052e-003 1.2156e-003 1.5340e-002 5.9530e-003 1.2788e-003 9.7167e-003 7.5362e-003 2.0378e-003 1.9253e-004
          37 1.3561e-003 7.2610e-003 1.3611e-002 8.4205e-003 5.4608e-005 6.5740e-003 9.4325e-003 3.9480e-004 6.3131e-003 9.6369e-003 1.2862e-004 8.3347e-003 1.0077e-002 3.4786e-006 1.1676e-002 9.9933e-003 6.4833e-006 5.9824e-003 8.3470e-003 4.0727e-003 1.0355e-003
          38 1.1516e-003 6.3910e-003 1.2666e-002 8.8100e-003 2.7838e-004 5.1235e-003 9.5566e-003 1.0835e-003 4.3339e-003 1.0017e-002 9.2140e-004 5.4618e-003 1.1156e-002 7.1733e-004 7.3131e-003 1.2255e-002 1.3210e-003 2.4452e-003 7.1012e-003 5.2606e-003 2.0185e-003
          39 9.7599e-004 5.5990e-003 1.1671e-002 8.9874e-003 6.1110e-004 3.8504e-003 9.3066e-003 1.9077e-003 2.7109e-003 9.7185e-003 2.1034e-003 3.0920e-003 1.0973e-002 2.4685e-003 3.5879e-003 1.2282e-002 3.9273e-003 3.8784e-004 4.7261e-003 5.1875e-003 2.5655e-003
          40 8.2501e-004 4.8791e-003 1.0647e-002 8.9583e-003 9.8903e-004 2.7841e-003 8.7575e-003 2.7158e-003 1.5033e-003 8.9037e-003 3.3311e-003 1.4191e-003 9.8407e-003 4.4058e-003 1.1719e-003 1.0556e-002 6.4520e-003 6.5216e-005 2.3490e-003 4.1323e-003 2.5553e-003
          41 6.9226e-004 4.2092e-003 9.5712e-003 8.6991e-003 1.3509e-003 1.9246e-003 7.9620e-003 3.3799e-003 6.9748e-004 7.7366e-003 4.3357e-003 4.4362e-004 8.1424e-003 5.9147e-003 1.1589e-004 7.9282e-003 7.9823e-003 9.7210e-004 7.1930e-004 2.6797e-003 2.1064e-003
          42 5.7467e-004 3.5825e-003 8.4500e-003 8.2100e-003 1.6423e-003 1.2666e-003 6.9978e-003 3.8106e-003 2.3849e-004 6.4031e-003 4.9518e-003 4.3718e-005 6.2706e-003 6.6920e-003 7.8817e-005 5.2448e-003 8.2459e-003 2.3130e-003 4.4899e-005 1.3782e-003 1.4502e-003
          43 4.6609e-004 2.9702e-003 7.2331e-003 7.4387e-003 1.8037e-003 7.8498e-004 5.8932e-003 3.9253e-003 3.8966e-005 5.0240e-003 5.0745e-003 2.5355e-005 4.4906e-003 6.6518e-003 5.5904e-004 3.0358e-003 7.4094e-003 3.3821e-003 9.5672e-005 5.1270e-004 8.3192e-004
          44 3.6152e-004 2.3472e-003 5.8711e-003 6.3272e-003 1.7744e-003 4.5288e-004 4.6722e-003 3.6571e-003 5.6938e-007 3.6930e-003 4.6576e-003 1.7457e-004 2.9731e-003 5.8643e-003 1.0711e-003 1.5195e-003 5.8739e-003 3.7494e-003 4.4434e-004 1.0569e-004 3.9364e-004
          45 2.5059e-004 1.6508e-003 4.2161e-003 4.7091e-003 1.4661e-003 2.3377e-004 3.2718e-003 2.8936e-003 2.4817e-005 2.4084e-003 3.6193e-003 2.8846e-004 1.7448e-003 4.3760e-003 1.2232e-003 6.3764e-004 3.9648e-003 3.2128e-003 6.6451e-004 2.4129e-006 1.4787e-004
          46 1.1193e-004 7.4411e-004 1.9253e-003 2.1984e-003 7.2802e-004 8.3425e-005 1.4660e-003 1.3978e-003 2.7406e-005 1.0256e-003 1.7238e-003 1.9391e-004 6.8579e-004 2.0236e-003 7.0571e-004 1.8466e-004 1.7054e-003 1.5974e-003 4.2617e-004 4.2686e-006 3.7158e-005
