   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 1.1495e-009 1.7727e-010 9.6511e-009 3.3474e-010 5.0514e-009 1.5554e-007 2.4159e-006 1.0189e-004 1.7622e-002 2.9378e-001 2.2495e-001 3.0623e-001 1.2723e-001 2.7872e-002 2.2122e-003 7.2746e-006 3.3261e-006 2.4547e-007 3.0265e-008 1.4669e-007 1.1384e-008 7.9870e-009 1.0156e-009 8.8565e-010 7.7356e-010 3.8978e-011 2.9707e-011 6.0616e-012
          11 1.7394e-009 7.9963e-010 1.6747e-009 7.1244e-009 3.0464e-009 1.2800e-008 5.1523e-007 5.2798e-006 7.1822e-004 5.2775e-002 3.5133e-001 5.8397e-002 2.8785e-001 1.9204e-001 5.2591e-002 4.3058e-003 4.1696e-006 4.4122e-006 1.1988e-006 2.6968e-007 9.4186e-008 3.7925e-008 2.3890e-009 5.0243e-009 8.3900e-009 5.0461e-009 1.6498e-009 9.0568e-011
          12 2.4906e-010 3.9328e-010 1.0164e-009 2.0592e-009 3.7480e-009 3.7255e-009 2.4985e-008 2.4969e-006 1.7286e-005 4.3894e-003 1.1718e-001 3.1547e-001 6.4181e-004 2.2304e-001 2.4808e-001 8.4137e-002 6.9903e-003 5.4491e-007 3.4791e-006 2.4499e-006 9.4496e-007 7.6159e-011 1.8410e-008 1.4430e-008 2.3039e-008 2.4018e-008 1.3847e-008 1.0090e-009
          13 6.9431e-011 4.1886e-011 1.5695e-009 2.4425e-010 7.8886e-010 1.5442e-008 2.6457e-009 5.5791e-007 2.9429e-006 1.7010e-004 1.8211e-002 1.8850e-001 2.0861e-001 2.1870e-002 1.4123e-001 2.8838e-001 1.2262e-001 1.0415e-002 8.3081e-007 1.0826e-006 2.5863e-006 2.1004e-006 2.1313e-007 2.8937e-008 5.2056e-009 4.2523e-010 3.7465e-009 4.5354e-010
          14 1.8379e-010 3.1860e-010 1.3444e-011 6.5218e-010 3.9917e-012 1.0531e-008 1.9380e-008 1.3438e-008 1.9099e-006 5.8896e-006 1.4826e-003 5.1949e-002 2.2544e-001 9.1956e-002 7.0583e-002 6.7894e-002 3.0838e-001 1.6748e-001 1.4807e-002 6.1481e-006 1.0580e-007 1.8179e-006 2.3354e-006 8.8275e-007 3.9008e-007 1.6280e-007 5.2115e-008 2.9875e-009
          15 1.2989e-011 7.8511e-011 6.7831e-010 1.8787e-012 4.2051e-011 4.1617e-010 2.5718e-008 2.9603e-010 6.9925e-007 1.9379e-006 6.3182e-005 8.4378e-003 1.0226e-001 2.0018e-001 1.7301e-002 1.0614e-001 1.8435e-002 3.0668e-001 2.1967e-001 2.0836e-002 9.6836e-006 4.7177e-006 1.8336e-007 1.8168e-006 1.0885e-006 6.3370e-007 3.1302e-007 2.2279e-008
          16 1.0127e-010 7.0022e-011 8.0320e-010 5.9672e-010 4.8292e-010 7.3711e-010 1.0673e-008 2.8283e-009 1.4962e-007 1.3484e-006 2.7480e-006 8.5522e-004 2.9006e-002 1.4402e-001 1.2562e-001 9.4926e-004 1.0849e-001 6.2110e-005 2.8008e-001 2.8050e-001 3.0323e-002 1.9170e-006 1.6465e-005 1.5932e-006 2.0582e-007 4.3742e-007 3.1398e-007 2.5494e-008
          17 3.6304e-010 4.6560e-010 1.3893e-010 7.1083e-010 7.8669e-010 3.5920e-010 1.8038e-009 1.0380e-008 1.5961e-008 6.6941e-007 1.2061e-006 5.0987e-005 6.0146e-003 6.4929e-002 1.4471e-001 4.5215e-002 2.5379e-002 7.8225e-002 1.3371e-002 2.2564e-001 3.4949e-001 4.7000e-002 1.1628e-005 2.2268e-005 8.9764e-006 9.4067e-007 1.7897e-007 9.4653e-009
          18 4.4610e-010 6.8530e-010 5.3312e-011 2.2080e-010 4.9992e-010 1.2375e-010 1.2080e-010 1.0319e-008 9.5616e-013 2.7460e-007 1.2796e-006 1.6046e-006 9.8417e-004 2.2760e-002 9.6336e-002 9.5197e-002 2.5245e-003 5.3621e-002 3.3089e-002 5.0274e-002 1.4477e-001 4.2206e-001 7.8149e-002 1.8705e-004 2.9743e-005 1.3956e-005 2.6224e-006 1.4060e-007
          19 3.2890e-010 5.6609e-010 3.6420e-010 1.8225e-012 1.5199e-010 1.0547e-009 4.6791e-012 7.0580e-009 2.0277e-009 1.0097e-007 9.6838e-007 1.3324e-007 1.3383e-004 7.0005e-003 4.9422e-002 8.9577e-002 2.9558e-002 8.7916e-003 5.2543e-002 2.1454e-003 8.7875e-002 5.3877e-002 4.7465e-001 1.4241e-001 1.9071e-003 1.5617e-005 1.8522e-005 1.0606e-006
          20 1.7125e-010 3.2666e-010 4.7523e-010 4.5490e-011 1.8774e-011 1.3628e-009 3.3488e-012 4.2667e-009 1.9736e-009 3.3022e-008 5.3549e-007 1.9772e-007 1.6333e-005 2.0516e-003 2.1923e-002 5.8479e-002 4.0302e-002 9.8258e-005 2.8289e-002 2.0101e-002 9.9071e-003 8.4343e-002 3.2107e-004 4.3370e-001 2.8669e-001 1.3623e-002 4.1465e-006 5.9474e-007
          21 6.4684e-011 1.3540e-010 3.0441e-010 6.5236e-011 1.9717e-013 8.3111e-010 4.8201e-012 2.0605e-009 8.2540e-010 9.3016e-009 2.1940e-007 1.9761e-007 2.0606e-006 5.7126e-004 8.1464e-003 2.7354e-002 2.6376e-002 2.1799e-003 9.1252e-003 1.6070e-002 1.1120e-005 3.1261e-002 2.3117e-002 4.6402e-002 1.9129e-001 5.1718e-001 1.0039e-001 1.4991e-004
